BelgeNo,OkuTarih,OkuUN,kgid,insUN,insDT,insApp,updUN,updDT,updApp
26057,2022-11-21 10:10:43.167000,berke.kaban,1658,,,,,,
26058,2022-11-21 10:11:08.840000,berke.kaban,1659,,,,,,
26059,2022-11-21 10:10:43.390000,berke.kaban,1660,,,,,,
26060,2022-11-21 10:11:09.003000,berke.kaban,1661,,,,,,
26084,2022-11-21 13:54:59.173000,berke.kaban,1662,,,,,,
26108,2022-11-22 16:03:52.100000,SİNAN.İSCAN,1663,,,,,,
26114,2022-11-22 16:03:52.610000,SİNAN.İSCAN,1664,,,,,,
26116,2022-11-22 16:03:52.470000,SİNAN.İSCAN,1665,,,,,,
26117,2022-11-22 16:03:52.747000,SİNAN.İSCAN,1666,,,,,,
26122,2022-11-22 16:37:42.987000,SİNAN.İSCAN,1667,,,,,,
26123,2022-11-22 16:37:43.223000,SİNAN.İSCAN,1668,,,,,,
26131,2022-11-23 11:07:12.877000,berke.kaban,1669,,,,,,
26137,2022-11-23 12:43:26.507000,berke.kaban,1670,,,,,,
26139,2022-11-23 17:36:03.847000,berke.kaban,1671,,,,,,
26143,2022-11-23 17:36:04.100000,berke.kaban,1672,,,,,,
26146,2022-11-23 17:36:04.247000,berke.kaban,1673,,,,,,
26153,2022-11-24 09:28:52.547000,berke.kaban,1674,,,,,,
26156,2022-11-24 09:39:07.377000,berke.kaban,1675,,,,,,
26159,2022-11-24 09:42:59.570000,berke.kaban,1676,,,,,,
26175,2022-11-24 14:02:26.090000,berke.kaban,1677,,,,,,
26178,2022-11-24 14:09:05.730000,berke.kaban,1678,,,,,,
26186,2022-11-24 14:56:23.863000,berke.kaban,1679,,,,,,
26195,2022-11-24 16:11:00.547000,berke.kaban,1680,,,,,,
26256,2022-11-25 15:20:32.120000,berke.kaban,1681,,,,,,
26270,2022-11-25 17:36:00.400000,berke.kaban,1682,,,,,,
26281,2022-11-28 09:21:34.497000,berke.kaban,1683,,,,,,
26283,2022-11-28 09:31:43.707000,berke.kaban,1684,,,,,,
26296,2022-11-28 12:30:36.587000,berke.kaban,1685,,,,,,
26298,2022-11-28 12:34:21.247000,berke.kaban,1686,,,,,,
26327,2022-11-29 11:34:13.447000,berke.kaban,1687,,,,,,
26329,2022-11-29 11:38:58.597000,berke.kaban,1688,,,,,,
26331,2022-11-29 11:44:29.810000,berke.kaban,1689,,,,,,
26333,2022-11-29 11:56:53.807000,berke.kaban,1690,,,,,,
26335,2022-11-29 12:27:17.493000,berke.kaban,1691,,,,,,
26338,2022-12-01 09:16:27.617000,berke.kaban,1692,,,,,,
26339,2022-12-01 09:16:27.813000,berke.kaban,1693,,,,,,
26345,2022-12-01 09:16:28.093000,berke.kaban,1694,,,,,,
26352,2022-11-29 16:04:20.607000,berke.kaban,1695,,,,,,
26358,2022-11-29 16:51:59.560000,berke.kaban,1696,,,,,,
26359,2022-11-29 16:52:16.750000,berke.kaban,1697,,,,,,
26364,2023-01-20 17:05:47.830000,mehmet.aydin,1698,,,,,,
26369,2022-11-30 10:22:14.997000,berke.kaban,1699,,,,,,
26371,2022-12-02 11:52:52.860000,berke.kaban,1700,,,,,,
26373,2022-11-30 10:44:54.300000,berke.kaban,1701,,,,,,
26379,2022-11-30 12:25:20.237000,berke.kaban,1702,,,,,,
26380,2022-11-30 12:25:59.357000,berke.kaban,1703,,,,,,
26381,2022-11-30 12:25:59.567000,berke.kaban,1704,,,,,,
26382,2022-11-30 12:25:59.700000,berke.kaban,1705,,,,,,
26387,2022-12-01 09:17:19.053000,berke.kaban,1706,,,,,,
26388,2022-11-30 13:35:35.110000,berke.kaban,1707,,,,,,
26390,2023-01-20 17:05:47.973000,mehmet.aydin,1708,,,,,,
26394,2023-01-20 17:05:48.113000,mehmet.aydin,1709,,,,,,
26395,2023-01-20 17:05:48.257000,mehmet.aydin,1710,,,,,,
26415,2022-12-01 08:16:47.680000,berke.kaban,1711,,,,,,
26419,2022-12-01 09:17:00.953000,berke.kaban,1712,,,,,,
26420,2022-12-01 09:17:51.500000,berke.kaban,1713,,,,,,
26450,2022-12-02 11:52:53.010000,berke.kaban,1714,,,,,,
26454,2022-12-01 17:32:10.093000,berke.kaban,1715,,,,,,
26460,2022-12-02 11:15:38.800000,berke.kaban,1716,,,,,,
26466,2022-12-02 11:52:18.950000,berke.kaban,1717,,,,,,
26467,2022-12-02 11:52:32.610000,berke.kaban,1718,,,,,,
26477,2022-12-02 15:22:46.277000,berke.kaban,1719,,,,,,
26481,2022-12-02 15:29:43.233000,berke.kaban,1720,,,,,,
26484,2022-12-02 15:52:07.160000,berke.kaban,1721,,,,,,
26486,2022-12-28 10:35:20.070000,mehmet.aydin,1722,,,,,,
26489,2022-12-02 16:21:01.847000,berke.kaban,1723,,,,,,
26495,2022-12-02 17:44:39.110000,berke.kaban,1724,,,,,,
26516,2022-12-05 12:46:22.873000,berke.kaban,1725,,,,,,
26517,2022-12-05 12:46:03.590000,berke.kaban,1726,,,,,,
26521,2022-12-05 14:17:26.610000,berke.kaban,1727,,,,,,
26526,2022-12-05 14:23:39.590000,berke.kaban,1728,,,,,,
26536,2022-12-05 17:34:48.327000,berke.kaban,1729,,,,,,
26539,2022-12-05 17:33:01.387000,berke.kaban,1730,,,,,,
26544,2022-12-07 16:21:33.463000,berke.kaban,1731,,,,,,
26556,2022-12-07 16:21:33.753000,berke.kaban,1732,,,,,,
26563,2022-12-06 16:20:18.003000,berke.kaban,1733,,,,,,
26564,2022-12-06 16:20:02.250000,berke.kaban,1734,,,,,,
26568,2022-12-07 16:21:33.890000,berke.kaban,1735,,,,,,
26572,2022-12-07 08:18:31.307000,berke.kaban,1736,,,,,,
26573,2022-12-07 16:21:34.160000,berke.kaban,1737,,,,,,
26603,2022-12-07 16:24:52.127000,berke.kaban,1738,,,,,,
26605,2022-12-07 16:29:09.037000,berke.kaban,1739,,,,,,
26628,2022-12-08 14:02:42.213000,berke.kaban,1740,,,,,,
26629,2022-12-08 14:20:44.950000,berke.kaban,1741,,,,,,
26636,2022-12-08 15:08:16.377000,berke.kaban,1742,,,,,,
26637,2022-12-08 15:08:36.480000,berke.kaban,1743,,,,,,
26640,2022-12-08 15:22:08.547000,berke.kaban,1744,,,,,,
26649,2022-12-09 08:54:05.253000,berke.kaban,1745,,,,,,
26653,2022-12-09 09:12:29.643000,berke.kaban,1746,,,,,,
26672,2022-12-09 12:05:52.207000,berke.kaban,1747,,,,,,
26674,2022-12-09 12:16:41.890000,berke.kaban,1748,,,,,,
26675,2022-12-09 12:16:42.023000,berke.kaban,1749,,,,,,
26678,2022-12-09 12:19:16.590000,berke.kaban,1750,,,,,,
26687,2022-12-09 14:45:37.490000,berke.kaban,1751,,,,,,
26690,2022-12-09 15:46:03.347000,berke.kaban,1752,,,,,,
26702,2022-12-09 17:32:42.517000,berke.kaban,1753,,,,,,
26707,2022-12-09 17:51:07.937000,berke.kaban,1754,,,,,,
26737,2022-12-12 15:32:17.160000,berke.kaban,1755,,,,,,
26738,2022-12-12 15:32:45.210000,berke.kaban,1756,,,,,,
26747,2022-12-12 17:42:33.900000,berke.kaban,1757,,,,,,
26752,2022-12-13 15:50:45.547000,berke.kaban,1758,,,,,,
26755,2022-12-13 15:50:46,berke.kaban,1759,,,,,,
26770,2022-12-13 15:51:00.110000,berke.kaban,1760,,,,,,
26772,2022-12-13 15:51:00.277000,berke.kaban,1761,,,,,,
26778,2022-12-13 16:15:49.683000,berke.kaban,1762,,,,,,
26779,2022-12-13 16:15:34.987000,berke.kaban,1763,,,,,,
26789,2022-12-14 10:37:17.583000,berke.kaban,1764,,,,,,
26794,2022-12-14 10:51:07.493000,berke.kaban,1765,,,,,,
26796,2022-12-14 11:21:53.553000,berke.kaban,1766,,,,,,
26801,2022-12-14 11:47:56.737000,berke.kaban,1767,,,,,,
26803,2022-12-14 12:00:40.223000,berke.kaban,1768,,,,,,
26805,2022-12-14 12:10:54.573000,berke.kaban,1769,,,,,,
26807,2022-12-14 12:20:16.207000,berke.kaban,1770,,,,,,
26819,2022-12-14 16:04:55.383000,berke.kaban,1771,,,,,,
26839,2022-12-15 09:27:03.110000,berke.kaban,1772,,,,,,
26849,2022-12-15 10:38:55.057000,berke.kaban,1773,,,,,,
26851,2022-12-15 10:52:03.167000,berke.kaban,1774,,,,,,
26853,2022-12-15 10:52:03.030000,berke.kaban,1775,,,,,,
26856,2022-12-15 11:06:54.290000,berke.kaban,1776,,,,,,
26861,2022-12-16 08:18:38.920000,berke.kaban,1777,,,,,,
26863,2022-12-15 11:49:15.230000,berke.kaban,1778,,,,,,
26866,2022-12-15 13:40:07.960000,berke.kaban,1779,,,,,,
26874,2022-12-16 08:18:52.517000,berke.kaban,1780,,,,,,
26875,2022-12-16 08:18:39.267000,berke.kaban,1781,,,,,,
26880,2022-12-16 09:56:31.580000,berke.kaban,1782,,,,,,
26889,2022-12-16 12:15:39.753000,mehmet.aydin,1783,,,,,,
26891,2022-12-16 12:26:22.637000,mehmet.aydin,1784,,,,,,
26895,2022-12-16 14:29:32.463000,mehmet.aydin,1785,,,,,,
26902,2022-12-16 15:55:44.367000,mehmet.aydin,1786,,,,,,
26903,2022-12-16 16:02:42.143000,mehmet.aydin,1787,,,,,,
26909,2022-12-19 08:41:36.763000,mehmet.aydin,1788,,,,,,
26922,2022-12-19 13:45:56.700000,mehmet.aydin,1789,,,,,,
26930,2022-12-19 15:23:58.363000,mehmet.aydin,1790,,,,,,
26931,2022-12-19 15:23:47.223000,mehmet.aydin,1791,,,,,,
26935,2022-12-19 16:32:56.333000,mehmet.aydin,1792,,,,,,
26940,2022-12-20 09:02:25.787000,mehmet.aydin,1793,,,,,,
26942,2022-12-20 16:54:13.757000,mehmet.aydin,1794,,,,,,
26952,2022-12-20 16:54:14.033000,mehmet.aydin,1795,,,,,,
26954,2022-12-20 16:54:03.253000,mehmet.aydin,1796,,,,,,
26968,2022-12-21 09:23:49.087000,mehmet.aydin,1797,,,,,,
26974,2022-12-21 10:32:48.987000,mehmet.aydin,1798,,,,,,
26984,2022-12-22 13:59:05.067000,mehmet.aydin,1799,,,,,,
27004,2022-12-22 13:59:09.090000,mehmet.aydin,1800,,,,,,
27005,2022-12-22 13:58:49.850000,mehmet.aydin,1801,,,,,,
27009,2022-12-22 14:11:44.633000,mehmet.aydin,1802,,,,,,
27012,2022-12-22 14:33:49.943000,mehmet.aydin,1803,,,,,,
27013,2022-12-22 14:34:12.657000,mehmet.aydin,1804,,,,,,
27014,2022-12-22 14:34:12.797000,mehmet.aydin,1805,,,,,,
27024,2022-12-23 07:48:14.003000,mehmet.aydin,1806,,,,,,
27025,2022-12-23 07:48:14.273000,mehmet.aydin,1807,,,,,,
27026,2022-12-23 07:48:04.637000,mehmet.aydin,1808,,,,,,
27037,2022-12-23 11:25:13.387000,mehmet.aydin,1809,,,,,,
27041,2022-12-23 11:57:09.323000,mehmet.aydin,1810,,,,,,
27046,2022-12-23 16:39:43.587000,mehmet.aydin,1811,,,,,,
27048,2022-12-23 17:04:50.757000,mehmet.aydin,1812,,,,,,
27074,2022-12-26 14:22:32.280000,mehmet.aydin,1813,,,,,,
27075,2022-12-26 14:24:18.777000,mehmet.aydin,1814,,,,,,
27076,2022-12-26 14:24:18.913000,mehmet.aydin,1815,,,,,,
27087,2022-12-26 16:58:15.703000,mehmet.aydin,1816,,,,,,
27103,2022-12-27 11:30:46.827000,mehmet.aydin,1817,,,,,,
27104,2022-12-27 11:30:55.837000,mehmet.aydin,1818,,,,,,
27125,2022-12-27 17:04:49.757000,mehmet.aydin,1819,,,,,,
27127,2022-12-27 17:05:00.600000,mehmet.aydin,1820,,,,,,
27147,2022-12-28 09:34:59.643000,mehmet.aydin,1821,,,,,,
27160,2022-12-28 16:45:57.923000,mehmet.aydin,1822,,,,,,
27161,2022-12-28 16:46:16.140000,mehmet.aydin,1823,,,,,,
27166,2022-12-30 17:08:26.070000,mehmet.aydin,1824,,,,,,
27167,2022-12-29 11:33:50.977000,mehmet.aydin,1825,,,,,,
27189,2022-12-30 17:08:26.530000,mehmet.aydin,1826,,,,,,
27190,2022-12-30 17:08:39.553000,mehmet.aydin,1827,,,,,,
27217,2023-01-03 10:50:00.477000,mehmet.aydin,1828,,,,,,
27232,2023-01-03 10:49:59.997000,mehmet.aydin,1829,,,,,,
27236,2023-01-04 11:27:18.147000,mehmet.aydin,1830,,,,,,
27237,2023-01-03 10:58:14.737000,mehmet.aydin,1831,,,,,,
27238,2023-01-03 10:58:14.920000,mehmet.aydin,1832,,,,,,
27245,2023-01-03 16:32:26.243000,mehmet.aydin,1833,,,,,,
27276,2023-01-04 11:27:18.363000,mehmet.aydin,1834,,,,,,
27277,2023-01-04 11:25:20.550000,mehmet.aydin,1835,,,,,,
27286,2023-01-04 12:34:07.810000,mehmet.aydin,1836,,,,,,
27290,2023-01-04 15:25:23.220000,mehmet.aydin,1837,,,,,,
27295,2023-01-04 15:25:23.617000,mehmet.aydin,1838,,,,,,
27305,2023-01-04 17:18:54.867000,mehmet.aydin,1839,,,,,,
27307,2023-01-04 17:33:45.800000,mehmet.aydin,1840,,,,,,
27313,2023-01-05 09:44:00.970000,BERKE.KABAN,1841,,,,,,
27314,2023-01-06 10:22:22.870000,Mehmet.aydin,1842,,,,,,
27317,2023-01-05 12:05:24.607000,Mehmet.aydin,1843,,,,,,
27319,2023-01-05 12:05:24.303000,Mehmet.aydin,1844,,,,,,
27323,2023-01-05 12:20:40.427000,Mehmet.aydin,1845,,,,,,
27324,2023-01-05 12:20:58.670000,Mehmet.aydin,1846,,,,,,
27347,2023-01-06 10:22:23.240000,Mehmet.aydin,1847,,,,,,
27349,2023-01-06 10:22:23.670000,Mehmet.aydin,1848,,,,,,
27350,2023-01-06 10:55:45.277000,Mehmet.aydin,1849,,,,,,
27356,2023-01-06 10:55:45.553000,Mehmet.aydin,1850,,,,,,
27359,2023-01-06 11:25:48.143000,Mehmet.aydin,1851,,,,,,
27360,2023-01-06 11:25:57.353000,Mehmet.aydin,1852,,,,,,
27377,2023-01-10 10:24:12.087000,Mehmet.aydin,1853,,,,,,
27390,2023-01-10 10:24:12.340000,Mehmet.aydin,1854,,,,,,
27397,2023-01-10 12:10:41.740000,Mehmet.aydin,1855,,,,,,
27399,2023-01-10 12:33:26.533000,Mehmet.aydin,1856,,,,,,
27402,2023-01-10 13:49:28.493000,Mehmet.aydin,1857,,,,,,
27404,2023-01-12 08:02:52.977000,Mehmet.aydin,1858,,,,,,
27407,2023-01-10 16:48:26.863000,Mehmet.aydin,1859,,,,,,
27409,2023-01-10 16:55:21.670000,Mehmet.aydin,1860,,,,,,
27424,2023-01-11 10:33:06.897000,Mehmet.aydin,1861,,,,,,
27437,2023-01-11 12:24:05.560000,Mehmet.aydin,1862,,,,,,
27441,2023-01-11 13:38:53.380000,Mehmet.aydin,1863,,,,,,
27445,2023-01-11 17:18:56.943000,Mehmet.aydin,1864,,,,,,
27447,2023-01-12 08:02:53.380000,Mehmet.aydin,1865,,,,,,
27448,2023-01-12 08:03:06.077000,Mehmet.aydin,1866,,,,,,
27453,2023-01-12 08:32:52.570000,Mehmet.aydin,1867,,,,,,
27464,2023-01-12 13:59:37.090000,Mehmet.aydin,1868,,,,,,
27469,2023-01-12 15:04:47.023000,Mehmet.aydin,1869,,,,,,
27471,2023-01-12 15:38:45.663000,Mehmet.aydin,1870,,,,,,
27473,2023-01-12 15:54:00.827000,Mehmet.aydin,1871,,,,,,
27479,2023-01-13 09:44:59.570000,Mehmet.aydin,1872,,,,,,
27489,2023-01-13 12:36:42.067000,mehmet.aydin,1873,,,,,,
27490,2023-01-13 16:19:05.183000,mehmet.aydin,1874,,,,,,
27502,2023-01-13 16:19:17.850000,mehmet.aydin,1875,,,,,,
27503,2023-01-13 16:19:05.403000,mehmet.aydin,1876,,,,,,
27507,2023-01-13 16:30:51.513000,mehmet.aydin,1877,,,,,,
27510,2023-01-16 08:17:49.420000,mehmet.aydin,1878,,,,,,
27520,2023-01-16 11:00:25.260000,mehmet.aydin,1879,,,,,,
27521,2023-01-16 11:00:09.580000,mehmet.aydin,1880,,,,,,
27527,2023-01-16 15:19:24.450000,mehmet.aydin,1881,,,,,,
27553,2023-01-17 11:48:50.250000,mehmet.aydin,1882,,,,,,
27559,2023-01-17 15:39:01.563000,mehmet.aydin,1883,,,,,,
27560,2023-01-17 15:39:50.437000,mehmet.aydin,1884,,,,,,
27566,2023-01-18 08:39:30.630000,mehmet.aydin,1885,,,,,,
27568,2023-01-18 12:11:22.760000,mehmet.aydin,1886,,,,,,
27570,2023-01-18 12:11:22.893000,mehmet.aydin,1887,,,,,,
27575,2023-01-18 12:11:22.617000,mehmet.aydin,1888,,,,,,
27576,2023-01-18 12:01:03.947000,mehmet.aydin,1889,,,,,,
27583,2023-01-18 12:28:10.030000,mehmet.aydin,1890,,,,,,
27588,2023-01-18 14:51:34.150000,mehmet.aydin,1891,,,,,,
27595,2023-01-19 08:54:44.220000,mehmet.aydin,1892,,,,,,
27596,2023-01-18 16:44:44.617000,mehmet.aydin,1893,,,,,,
27599,2023-01-19 08:54:44.457000,mehmet.aydin,1894,,,,,,
27629,2023-01-19 16:41:47.420000,mehmet.aydin,1895,,,,,,
27632,2023-01-20 07:45:10.157000,mehmet.aydin,1896,,,,,,
27633,2023-01-20 07:43:45.380000,mehmet.aydin,1897,,,,,,
27642,2023-01-20 10:52:39.213000,mehmet.aydin,1898,,,,,,
27653,2023-01-20 17:05:30.797000,mehmet.aydin,1899,,,,,,
27654,2023-01-20 17:00:41.903000,mehmet.aydin,1900,,,,,,
27656,2023-01-20 17:05:48.383000,mehmet.aydin,1901,,,,,,
27664,2023-01-23 08:34:03.067000,mehmet.aydin,1902,,,,,,
27665,2023-01-23 08:30:30.490000,mehmet.aydin,1903,,,,,,
27671,2023-01-23 10:32:09.870000,mehmet.aydin,1904,,,,,,
27673,2023-01-23 10:36:30.460000,mehmet.aydin,1905,,,,,,
27685,2023-01-23 15:08:02.753000,mehmet.aydin,1906,,,,,,
27686,2023-01-23 15:11:12.953000,mehmet.aydin,1907,,,,,,
27692,2023-01-23 15:47:02.123000,mehmet.aydin,1908,,,,,,
27724,2023-01-24 14:53:13.177000,mehmet.aydin,1909,,,,,,
27725,2023-01-24 14:56:15.203000,mehmet.aydin,1910,,,,,,
27729,2023-01-25 11:28:25.637000,mehmet.aydin,1911,,,,,,
27740,2023-01-25 11:28:25.043000,mehmet.aydin,1912,,,,,,
27741,2023-01-25 11:28:06.577000,mehmet.aydin,1913,,,,,,
27748,2023-01-26 15:48:10.180000,mehmet.aydin,1914,,,,,,
27749,2023-01-26 15:48:10.590000,mehmet.aydin,1915,,,,,,
27773,2023-01-26 15:48:09.950000,mehmet.aydin,1916,,,,,,
27777,2023-01-26 16:19:56.227000,mehmet.aydin,1917,,,,,,
27778,2023-01-26 16:13:41.700000,mehmet.aydin,1918,,,,,,
27779,2023-01-26 16:13:53.350000,mehmet.aydin,1919,,,,,,
27783,2023-01-26 16:19:56.380000,mehmet.aydin,1920,,,,,,
27791,2023-01-27 09:50:31.613000,mehmet.aydin,1921,,,,,,
27808,2023-01-27 12:39:15.517000,mehmet.aydin,1922,,,,,,
27813,2023-01-27 14:29:34.297000,mehmet.aydin,1923,,,,,,
27824,2023-01-27 17:15:14.900000,mehmet.aydin,1924,,,,,,
27826,2023-01-27 17:33:21.063000,mehmet.aydin,1925,,,,,,
27827,2023-01-27 17:31:31.127000,mehmet.aydin,1926,,,,,,
27829,2023-01-27 17:33:21.200000,mehmet.aydin,1927,,,,,,
27841,2023-01-30 12:00:39.983000,mehmet.aydin,1928,,,,,,
27863,2023-01-30 14:39:44.180000,mehmet.aydin,1929,,,,,,
27864,2023-01-30 14:39:30.033000,mehmet.aydin,1930,,,,,,
27870,2023-01-30 16:06:17.287000,mehmet.aydin,1931,,,,,,
27874,2023-02-01 16:49:21.430000,mehmet.aydin,1932,,,,,,
27875,2023-01-31 08:14:15.730000,mehmet.aydin,1933,,,,,,
27877,2023-01-31 08:37:37.403000,mehmet.aydin,1934,,,,,,
27888,2023-01-31 16:29:29.637000,mehmet.aydin,1935,,,,,,
27904,2023-02-01 16:49:21.607000,mehmet.aydin,1936,,,,,,
27905,2023-02-01 12:12:59.760000,mehmet.aydin,1937,,,,,,
27913,2023-02-01 15:30:08.427000,mehmet.aydin,1938,,,,,,
27915,2023-02-01 16:49:21.770000,mehmet.aydin,1939,,,,,,
27916,2023-02-01 16:49:03.220000,mehmet.aydin,1940,,,,,,
27939,2023-02-06 08:46:46.053000,mehmet.aydin,1941,,,,,,
27947,2023-02-06 08:46:46.340000,mehmet.aydin,1942,,,,,,
27948,2023-02-03 15:39:37.277000,mehmet.aydin,1943,,,,,,
27954,2023-02-06 08:47:20.840000,mehmet.aydin,1944,,,,,,
27955,2023-02-06 08:57:18.783000,mehmet.aydin,1945,,,,,,
27956,2023-02-06 08:46:46.497000,mehmet.aydin,1946,,,,,,
27996,2023-02-07 14:43:57.930000,mehmet.aydin,1947,,,,,,
28003,2023-02-07 16:34:50.387000,mehmet.aydin,1948,,,,,,
28004,2023-02-07 16:34:40.737000,mehmet.aydin,1949,,,,,,
28005,2023-02-07 16:34:50.527000,mehmet.aydin,1950,,,,,,
28017,2023-02-08 12:38:38.733000,mehmet.aydin,1951,,,,,,
28022,2023-02-08 12:38:47.470000,mehmet.aydin,1952,,,,,,
28031,2023-02-08 15:05:57.843000,mehmet.aydin,1953,,,,,,
28033,2023-02-08 15:05:58.047000,mehmet.aydin,1954,,,,,,
28039,2023-02-09 08:44:20.490000,mehmet.aydin,1955,,,,,,
28040,2023-02-09 08:57:47.313000,mehmet.aydin,1956,,,,,,
28054,2023-02-09 14:33:31.790000,mehmet.aydin,1957,,,,,,
28067,2023-02-10 08:14:58.313000,mehmet.aydin,1958,,,,,,
28068,2023-02-10 08:14:47.710000,mehmet.aydin,1959,,,,,,
28086,2023-02-13 07:55:23.487000,mehmet.aydin,1960,,,,,,
28087,2023-02-13 14:34:33.087000,mehmet.aydin,1961,,,,,,
28103,2023-02-13 12:18:48.347000,mehmet.aydin,1962,,,,,,
28104,2023-02-13 14:34:33.303000,mehmet.aydin,1963,,,,,,
28113,2023-02-13 14:34:45.783000,mehmet.aydin,1964,,,,,,
28114,2023-02-13 14:34:33.463000,mehmet.aydin,1965,,,,,,
28120,2023-02-13 14:50:34.827000,mehmet.aydin,1966,,,,,,
28122,2023-02-14 09:32:29.943000,mehmet.aydin,1967,,,,,,
28123,2023-02-13 14:50:35.003000,mehmet.aydin,1968,,,,,,
28130,2023-02-13 16:18:39.803000,mehmet.aydin,1969,,,,,,
28141,2023-02-14 09:32:30.143000,mehmet.aydin,1970,,,,,,
28142,2023-02-14 09:32:45.220000,mehmet.aydin,1971,,,,,,
28163,2023-02-14 15:08:47.827000,mehmet.aydin,1972,,,,,,
28164,2023-02-15 09:50:55.103000,mehmet.aydin,1973,,,,,,
28172,2023-02-14 17:37:08.980000,mehmet.aydin,1974,,,,,,
28179,2023-02-15 09:51:14.413000,mehmet.aydin,1975,,,,,,
28180,2023-02-15 09:50:55.383000,mehmet.aydin,1976,,,,,,
28187,2023-02-15 11:52:05.983000,mehmet.aydin,1977,,,,,,
28188,2023-02-15 11:51:54.190000,mehmet.aydin,1978,,,,,,
28195,2023-02-15 12:41:21.607000,mehmet.aydin,1979,,,,,,
28221,2023-02-16 11:20:40.530000,mehmet.aydin,1980,,,,,,
28240,2023-02-16 16:53:09.150000,mehmet.aydin,1981,,,,,,
28242,2023-02-17 10:27:53.960000,mehmet.aydin,1982,,,,,,
28243,2023-02-17 10:27:54.117000,mehmet.aydin,1983,,,,,,
28255,2023-02-17 10:28:07.020000,mehmet.aydin,1984,,,,,,
28256,2023-02-17 10:27:53.673000,mehmet.aydin,1985,,,,,,
28263,2023-02-20 11:02:41.777000,Mehmet.aydin,1986,,,,,,
28274,2023-02-20 11:02:41.367000,Mehmet.aydin,1987,,,,,,
28275,2023-02-17 16:57:00.393000,berke.kaban,1988,,,,,,
28277,2023-02-20 11:02:41.643000,Mehmet.aydin,1989,,,,,,
28278,2023-02-20 16:10:50.097000,Mehmet.aydin,1990,,,,,,
28293,2023-02-20 16:10:50.327000,Mehmet.aydin,1991,,,,,,
28294,2023-02-22 14:53:31.153000,Mehmet.aydin,1992,,,,,,
28308,2023-02-21 16:56:32.997000,Mehmet.aydin,1993,,,,,,
28332,2023-02-21 16:56:33.393000,Mehmet.aydin,1994,,,,,,
28335,2023-02-23 07:53:46.410000,Mehmet.aydin,1995,,,,,,
28336,2023-02-22 14:53:31.463000,Mehmet.aydin,1996,,,,,,
28342,2023-02-23 07:53:46.740000,Mehmet.aydin,1997,,,,,,
28366,2023-02-23 07:53:46.993000,Mehmet.aydin,1998,,,,,,
28367,2023-02-24 16:32:28.610000,mehmet.aydin,1999,,,,,,
28379,2023-02-23 08:50:02.953000,Mehmet.aydin,2000,,,,,,
28413,2023-02-23 17:20:12.173000,Mehmet.aydin,2001,,,,,,
28419,2023-02-23 17:20:11.930000,Mehmet.aydin,2002,,,,,,
28423,2023-02-24 07:43:12.590000,Mehmet.aydin,2003,,,,,,
28441,2023-02-24 16:32:56.203000,mehmet.aydin,2004,,,,,,
28442,2023-02-24 16:32:30.460000,mehmet.aydin,2005,,,,,,
28446,2023-02-24 16:32:56.490000,mehmet.aydin,2006,,,,,,
28461,2023-02-24 16:32:56.853000,mehmet.aydin,2007,,,,,,
28462,2023-02-24 16:32:33.560000,mehmet.aydin,2008,,,,,,
28469,2023-02-24 16:57:53.660000,mehmet.aydin,2009,,,,,,
28485,2023-02-27 13:56:52.873000,mehmet.aydin,2010,,,,,,
28486,2023-02-27 13:56:53.070000,mehmet.aydin,2011,,,,,,
28487,2023-02-28 16:24:43.737000,mehmet.aydin,2012,,,,,,
28488,2023-02-27 13:56:52.613000,mehmet.aydin,2013,,,,,,
28528,2023-02-28 15:31:38.080000,mehmet.aydin,2014,,,,,,
28529,2023-02-28 16:24:44.003000,mehmet.aydin,2015,,,,,,
28530,2023-02-28 15:31:38.333000,mehmet.aydin,2016,,,,,,
28544,2023-02-28 16:24:44.170000,mehmet.aydin,2017,,,,,,
28545,2023-02-28 16:25:03.667000,mehmet.aydin,2018,,,,,,
28573,2023-03-01 13:40:43.780000,mehmet.aydin,2019,,,,,,
28599,2023-03-02 12:36:36.833000,mehmet.aydin,2020,,,,,,
28600,2023-03-02 12:36:51.200000,mehmet.aydin,2021,,,,,,
28615,2023-03-03 07:40:05.217000,mehmet.aydin,2022,,,,,,
28616,2023-03-03 16:48:12.243000,mehmet.aydin,2023,,,,,,
28641,2023-03-03 16:48:34.320000,mehmet.aydin,2024,,,,,,
28642,2023-03-03 16:48:12.700000,mehmet.aydin,2025,,,,,,
28644,2023-03-03 16:48:34.440000,mehmet.aydin,2026,,,,,,
28645,2023-03-03 16:48:12.893000,mehmet.aydin,2027,,,,,,
28663,2023-03-06 17:37:11.900000,berke.kaban,2028,,,,,,
28669,2023-03-07 08:57:45.257000,mehmet.aydin,2029,,,,,,
28676,2023-03-07 11:35:38.367000,mehmet.aydin,2030,,,,,,
28682,2023-03-08 11:55:32.800000,mehmet.aydin,2031,,,,,,
28704,2023-03-08 10:28:24.930000,mehmet.aydin,2032,,,,,,
28706,2023-03-08 10:28:25.183000,mehmet.aydin,2033,,,,,,
28713,2023-03-08 11:43:17.387000,mehmet.aydin,2034,,,,,,
28714,2023-03-08 11:55:33.090000,mehmet.aydin,2035,,,,,,
28721,2023-03-08 12:37:27.593000,mehmet.aydin,2036,,,,,,
28722,2023-03-08 12:37:15.637000,mehmet.aydin,2037,,,,,,
28726,2023-03-08 14:14:29.330000,mehmet.aydin,2038,,,,,,
