Company,Location,CKod,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
01,CA001,320.03.043,549,2711,,,,,,
01,CA001,320.03.044,550,2712,,,,,,
01,CA001,320.03.045,551,2713,,,,,,
01,CA001,320.03.046,552,2714,,,,,,
01,CA001,320.03.047,553,2715,,,,,,
01,CA001,320.03.048,554,1867,,,,,,
01,CA001,320.03.049,555,1868,,,,,,
01,CA001,320.03.050,556,1869,,,,,,
01,CA001,320.03.051,557,1870,,,,,,
01,CA001,320.03.052,558,1871,,,,,,
01,CA001,320.03.053,559,1872,,,,,,
01,CA001,320.03.054,560,1873,,,,,,
01,CA001,320.03.055,561,1874,,,,,,
01,CA001,320.03.056,562,2716,,,,,,
01,CA001,320.03.057,563,1875,,,,,,
01,CA001,320.03.058,564,1876,,,,,,
01,CA001,320.03.059,565,1877,,,,,,
01,CA001,320.03.060,566,1878,,,,,,
01,CA001,320.03.061,567,2717,,,,,,
01,CA001,320.03.062,568,1879,,,,,,
01,CA001,320.03.063,569,1880,,,,,,
01,CA001,320.03.064,570,1881,,,,,,
01,CA001,320.03.065,571,2718,,,,,,
01,CA001,320.03.066,572,1882,,,,,,
01,CA001,320.03.067,573,1883,,,,,,
01,CA001,320.03.068,574,2719,,,,,,
01,CA001,320.03.069,575,1884,,,,,,
01,CA001,320.03.070,576,2720,,,,,,
01,CA001,320.03.071,577,2721,,,,,,
01,CA001,320.03.072,578,2722,,,,,,
01,CA001,320.03.073,579,1885,,,,,,
01,CA001,320.03.074,580,1886,,,,,,
01,CA001,320.03.075,581,1887,,,,,,
01,CA001,320.03.076,582,1888,,,,,,
01,CA001,320.03.077,583,1889,,,,,,
01,CA001,320.03.078,584,1890,,,,,,
01,CA001,320.03.079,585,1891,,,,,,
01,CA001,320.03.080,586,1892,,,,,,
01,CA001,320.03.081,587,1893,,,,,,
01,CA001,320.03.082,588,1894,,,,,,
01,CA001,320.03.083,589,1895,,,,,,
01,CA001,320.03.084,590,1896,,,,,,
01,CA001,320.03.085,591,1897,,,,,,
01,CA001,320.03.086,592,1898,,,,,,
01,CA001,320.03.087,593,1899,,,,,,
01,CA001,320.03.088,594,1900,,,,,,
01,CA001,320.03.089,595,1901,,,,,,
01,CA001,320.03.090,596,1902,,,,,,
01,CA001,320.03.091,597,1903,,,,,,
01,CA001,320.03.092,598,1904,,,,,,
01,CA001,320.03.093,599,2723,,,,,,
01,CA001,320.03.094,600,1905,,,,,,
01,CA001,320.03.095,601,2724,,,,,,
01,CA001,320.03.096,602,1906,,,,,,
01,CA001,320.03.097,603,1907,,,,,,
01,CA001,320.03.098,604,2725,,,,,,
01,CA001,320.03.099,605,2726,,,,,,
01,CA001,320.03.100,606,1908,,,,,,
01,CA001,320.03.101,607,2727,,,,,,
01,CA001,320.03.102,608,1909,,,,,,
01,CA001,320.03.103,609,1910,,,,,,
01,CA001,320.03.104,610,1911,,,,,,
01,CA001,320.03.105,611,1912,,,,,,
01,CA001,320.03.106,612,2728,,,,,,
01,CA001,320.03.107,613,2729,,,,,,
01,CA001,320.03.108,614,2730,,,,,,
01,CA001,320.03.109,615,2731,,,,,,
01,CA001,320.03.110,616,2732,,,,,,
01,CA001,320.03.111,617,2733,,,,,,
01,CA001,320.03.112,618,2734,,,,,,
01,CA001,320.03.113,619,2735,,,,,,
01,CA001,320.03.114,620,2736,,,,,,
01,CA001,320.03.115,621,2737,,,,,,
01,CA001,320.03.116,622,2738,,,,,,
01,CA001,320.03.117,623,2739,,,,,,
01,CA001,320.03.118,624,2740,,,,,,
01,CA001,320.03.119,625,2741,,,,,,
01,CA001,320.03.120,626,2742,,,,,,
01,CA001,320.03.121,627,2743,,,,,,
01,CA001,320.03.122,628,2744,,,,,,
01,CA001,320.03.123,629,2745,,,,,,
01,CA001,320.03.124,630,2746,,,,,,
01,CA001,320.03.125,631,2747,,,,,,
01,CA001,320.03.126,632,2748,,,,,,
01,CA001,320.03.127,633,2749,,,,,,
01,CA001,320.03.128,634,2750,,,,,,
01,CA001,320.03.129,635,2751,,,,,,
01,CA001,320.03.130,636,2752,,,,,,
01,CA001,320.03.131,637,2753,,,,,,
01,CA001,320.03.132,638,2754,,,,,,
01,CA001,320.03.133,639,2755,,,,,,
01,CA001,320.03.134,640,2756,,,,,,
01,CA001,320.03.135,641,2757,,,,,,
01,CA001,320.03.136,642,2758,,,,,,
01,CA001,320.03.137,643,2759,,,,,,
01,CA001,320.03.138,644,2760,,,,,,
01,CA001,320.03.139,645,2761,,,,,,
01,CA001,320.03.140,646,2762,,,,,,
01,CA001,320.03.141,647,2763,,,,,,
01,CA001,320.03.142,648,2764,,,,,,
01,CA001,320.03.143,649,2765,,,,,,
01,CA001,320.03.144,650,2766,,,,,,
01,CA001,320.03.145,651,2767,,,,,,
01,CA001,320.03.146,652,2768,,,,,,
01,CA001,320.03.147,653,2769,,,,,,
01,CA001,320.03.148,654,2770,,,,,,
01,CA001,320.03.149,655,2771,,,,,,
01,CA001,320.03.150,656,2772,,,,,,
01,CA001,320.03.151,657,2773,,,,,,
01,CA001,320.03.152,658,2774,,,,,,
01,CA001,320.03.153,659,2775,,,,,,
01,CA001,320.03.154,660,2776,,,,,,
01,CA001,320.03.155,661,2777,,,,,,
01,CA001,320.03.156,662,2778,,,,,,
01,CA001,320.03.157,663,2779,,,,,,
01,CA001,320.03.158,664,2780,,,,,,
01,CA001,320.03.159,665,2781,,,,,,
01,CA001,320.03.161,666,2782,,,,,,
01,CA001,320.03.162,667,2783,,,,,,
01,CA001,320.03.163,668,2784,,,,,,
01,CA001,320.03.165,669,2785,,,,,,
01,CA001,320.03.166,670,2786,,,,,,
01,CA001,320.03.168,671,2787,,,,,,
01,CA001,320.03.169,672,2788,,,,,,
01,CA001,320.03.170,673,2789,,,,,,
01,CA001,320.03.171,674,2790,,,,,,
01,CA001,320.03.172,675,2791,,,,,,
01,CA001,320.03.173,676,2792,,,,,,
01,CA001,320.03.174,677,2793,,,,,,
01,CA001,320.03.175,678,2794,,,,,,
01,CA001,320.03.176,679,2795,,,,,,
01,CA001,320.03.177,680,2796,,,,,,
01,CA001,320.03.178,681,2797,,,,,,
01,CA001,320.03.179,682,2798,,,,,,
01,CA001,320.03.180,683,2799,,,,,,
01,CA001,320.03.182,684,2800,,,,,,
01,CA001,320.03.183,685,2801,,,,,,
01,CA001,320.03.184,686,2802,,,,,,
01,CA001,320.03.185,687,2803,,,,,,
01,CA001,320.03.186,688,2804,,,,,,
01,CA001,320.03.187,689,2805,,,,,,
01,CA001,320.03.188,690,2806,,,,,,
01,CA001,320.03.190,691,2807,,,,,,
01,CA001,320.03.191,692,2808,,,,,,
01,CA001,320.03.192,693,2809,,,,,,
01,CA001,320.03.193,694,2810,,,,,,
01,CA001,320.03.227,695,2812,,,,,,
01,CA001,320.03.245,696,2813,,,,,,
01,CA001,320.03.249,697,2814,,,,,,
01,CA001,320.03.254,698,2815,,,,,,
01,CA001,320.03.255,699,2816,,,,,,
01,CA001,320.03.256,700,2817,,,,,,
01,CA001,320.03.257,701,2818,,,,,,
01,CA001,320.03.258,702,2819,,,,,,
01,CA001,320.03.315,703,2820,,,,,,
01,CA001,320.03.325,704,2821,,,,,,
01,CA001,320.03.326,705,2822,,,,,,
01,CA001,320.03.327,706,2823,,,,,,
01,CA001,320.03.328,707,2824,,,,,,
01,CA001,320.03.329,708,2825,,,,,,
01,CA001,320.03.347,709,2826,,,,,,
01,CA001,320.03.348,710,2827,,,,,,
01,CA001,320.03.350,711,2828,,,,,,
01,CA001,320.03.355,712,2829,,,,,,
01,CA001,320.03.356,713,2830,,,,,,
01,CA001,320.03.357,714,2831,,,,,,
01,CA001,320.03.374,715,2832,,,,,,
01,CA001,320.03.375,716,2833,,,,,,
01,CA001,320.04.001,717,2834,,,,,,
01,CA001,320.04.002,718,2835,,,,,,
01,CA001,320.04.003,719,2836,,,,,,
01,CA001,320.04.004,720,2837,,,,,,
01,CA001,320.09.B01,721,2838,,,,,,
01,CA001,320.09.N01,722,1913,,,,,,
01,CA001,320.09.R01,723,1914,,,,,,
01,CA001,320.09.R02,724,1915,,,,,,
01,CA001,320.09.R03,725,2839,,,,,,
01,CA001,320.09.S01,726,2840,,,,,,
01,CA001,320.09.S013,727,2841,,,,,,
01,CA001,320.09.S02,728,2842,,,,,,
01,CA001,320.09.S020,729,2843,,,,,,
01,CA001,320.09.S05,730,2844,,,,,,
01,CA001,320.09.S06,731,1916,,,,,,
01,CA001,320.09.S07,732,2845,,,,,,
01,CA001,320.09.S09,733,1917,,,,,,
01,CA001,320.09.S10,734,2846,,,,,,
01,CA001,320.09.S11,735,2847,,,,,,
01,CA001,320.09.S12,736,2848,,,,,,
01,CA001,320.09.S13,737,2849,,,,,,
01,CA001,320.09.S14,738,2850,,,,,,
01,CA001,320.09.S15,739,2851,,,,,,
01,CA001,320.09.S16,740,2852,,,,,,
01,CA001,320.09.S17,741,2853,,,,,,
01,CA001,320.09.S18,742,2854,,,,,,
01,CA001,320.09.S19,743,2855,,,,,,
01,CA001,320.09.S20,744,2856,,,,,,
01,CA001,320.10.S11,745,2857,,,,,,
01,CA001,320.11.S016,746,2858,,,,,,
01,CA001,320.11.S12,747,2859,,,,,,
01,CA001,320.11.S15,748,2860,,,,,,
01,CA001,320.12.S010,749,2861,,,,,,
01,CA001,320.12.S011,750,2862,,,,,,
01,CA001,320.12.S016,751,2863,,,,,,
01,CA001,320.13.020,752,2864,,,,,,
01,CA001,320.13.S17,753,2865,,,,,,
01,CA001,320.99.S21,754,2866,,,,,,
01,CA001,329.01.001,755,2867,,,,,,
01,CA001,329.01.002,756,2868,,,,,,
01,CA001,329.01.003,757,2869,,,,,,
01,CA001,329.01.004,758,2870,,,,,,
01,CA001,329.01.005,759,2871,,,,,,
01,CA001,329.01.006,760,2872,,,,,,
01,CA001,329.01.007,761,2873,,,,,,
01,CA001,331.01.001,762,2874,,,,,,
01,CA001,331.01.002,763,2875,,,,,,
01,CA001,331.01.003,764,2876,,,,,,
01,CA001,331.01.004,765,2877,,,,,,
01,CA001,335.01.002,766,2878,,,,,,
01,CA001,65156156,4645,3888,Samet,2023-12-16 16:14:55.627000,,Samet,2023-12-16 16:14:55.640000,
01,CA001,999,767,2879,,,,,,
01,CA001,999.01.01,768,2880,,,,,,
01,CA001,999.01.02,769,2881,,,,,,
01,CA001,999.01.03,770,2882,,,,,,
01,CA001,999.01.04,771,2883,,,,,,
01,CA001,999.01.05,772,2884,,,,,,
01,CA001,999.01.06,773,2885,,,,,,
01,CA001,a,4683,3913,harun,2024-08-08 14:19:22.503000,KGShop,harun,2024-08-08 14:19:22.523000,KGShop
01,CA001,APT-001,4688,3916,harun,2025-01-22 12:06:23.113000,KGShop,harun,2025-01-22 12:06:23.137000,KGShop
01,CA001,BAKIYETEST,4687,3915,Samet,2024-09-20 16:57:06.617000,KGShop,Samet,2024-09-20 16:57:06.643000,KGShop
01,CA001,ert,4647,3890,UMUT,2023-12-19 09:02:30.850000,,UMUT,2023-12-19 09:02:30.860000,
01,CA001,haruntest,4657,3895,harun,2024-02-19 12:51:40.373000,KGShop,harun,2024-02-19 12:51:40.377000,KGShop
01,CA001,SAMET,3644,2888,2310Webservis,2023-12-06 15:49:23.130000,.Net SqlClient Data Provider,2310Webservis,2023-12-06 15:49:23.137000,.Net SqlClient Data Provider
01,CA001,samet01,10537,3921,Samet,2025-05-13 16:18:42.313000,KGShop,Samet,2025-05-13 16:18:42.340000,KGShop
01,CA001,samet02,10538,3922,Samet,2025-05-13 16:28:37.113000,KGShop_FILTERCARI,Samet,2025-05-13 16:28:37.130000,KGShop_FILTERCARI
01,CA001,SAMET67,4678,3908,Samet,2024-06-03 13:42:14.003000,KGShop,Samet,2024-06-03 13:42:14.023000,KGShop
01,CA001,TEST TL,4684,3914,Guray,2024-09-16 10:09:55.160000,KGShop,Guray,2024-09-16 10:09:55.187000,KGShop
01,CA001,TESTCARI,4649,3892,k,2024-01-26 12:45:53.730000,KGShop,k,2024-01-26 12:45:53.743000,KGShop
01,CA001,TESTCBAK,4658,3896,k,2024-02-19 15:57:31.907000,KGShop,k,2024-02-19 15:57:31.907000,KGShop
01,CA001,TESTX,4650,3893,k,2024-02-01 22:08:50.730000,KGShop,k,2024-02-01 22:08:50.740000,KGShop
01,CA002,111,4652,3894,harun,2024-02-19 12:50:09.257000,KGShop,harun,2024-02-19 12:50:09.280000,KGShop
01,CA002,11122,10532,3907,harun,2025-04-14 16:17:46.513000,KGShop,harun,2025-04-14 16:17:46.537000,KGShop
01,CA002,120 KZ.126,774,1918,,,,,,
01,CA002,120.01.001,775,1920,,,,,,
01,CA002,120.01.003,4644,2,nazik,2023-12-16 12:33:44.653000,,nazik,2023-12-16 12:33:44.670000,
01,CA002,120.01.060,776,1947,,,,,,
01,CA002,120.01.062,777,1948,,,,,,
01,CA002,120.01.063,778,1949,,,,,,
01,CA002,120.01.064,779,1950,,,,,,
01,CA002,120.01.065,780,1951,,,,,,
01,CA002,120.01.066,781,1952,,,,,,
01,CA002,120.01.61,782,1953,,,,,,
01,CA002,120.01.62,783,1954,,,,,,
01,CA002,120.01.64,4664,3901,Guray,2024-03-12 13:30:18.713000,KGShop,Guray,2024-03-12 13:30:18.730000,KGShop
01,CA002,120.02.399,4666,3902,k,2024-03-18 17:23:18.650000,KGShop,k,2024-03-18 17:23:18.660000,KGShop
01,CA002,120.05.003,784,1996,,,,,,
01,CA002,120.05.050,785,2017,,,,,,
01,CA002,120.AE.005,786,2029,,,,,,
01,CA002,120.AZ.057,787,156,,,,,,
01,CA002,120.AZ.077,788,2045,,,,,,
01,CA002,120.DZ.005,789,210,,,,,,
01,CA002,120.GE.011,790,2066,,,,,,
01,CA002,120.IQ.027,791,332,,,,,,
01,CA002,120.IQ.055,792,359,,,,,,
01,CA002,120.IQ.056,793,2070,,,,,,
01,CA002,120.IQ.117,794,417,,,,,,
01,CA002,120.IQ.121,795,421,,,,,,
01,CA002,120.IQ.167,796,467,,,,,,
01,CA002,120.IQ.192,797,2078,,,,,,
01,CA002,120.IQ.193,798,2079,,,,,,
01,CA002,120.IR.004,799,490,,,,,,
01,CA002,120.IR.039,800,522,,,,,,
01,CA002,120.IR.063,801,545,,,,,,
01,CA002,120.IR.076,802,558,,,,,,
01,CA002,120.IR.113,803,594,,,,,,
01,CA002,120.IR.167,804,646,,,,,,
01,CA002,120.IR.184,805,2087,,,,,,
01,CA002,120.IR.241,806,718,,,,,,
01,CA002,120.IR.248,807,2091,,,,,,
01,CA002,120.IR.249,808,2092,,,,,,
01,CA002,120.IR.259,809,2102,,,,,,
01,CA002,120.IS.001,810,2108,,,,,,
01,CA002,120.KG.029,811,2115,,,,,,
01,CA002,120.KZ.013,812,2123,,,,,,
01,CA002,120.KZ.055,813,2126,,,,,,
01,CA002,120.KZ.069,814,827,,,,,,
01,CA002,120.KZ.077,815,2127,,,,,,
01,CA002,120.KZ.128,816,2147,,,,,,
01,CA002,120.KZ.130,817,2149,,,,,,
01,CA002,120.KZ.133,818,2152,,,,,,
01,CA002,120.KZ.149,819,2168,,,,,,
01,CA002,120.KZ.152,820,2171,,,,,,
01,CA002,120.NG.041,821,2190,,,,,,
01,CA002,120.RL.003,822,959,,,,,,
01,CA002,120.RU.114,823,1088,,,,,,
01,CA002,120.RU.134,824,1108,,,,,,
01,CA002,120.RU.174,825,1148,,,,,,
01,CA002,120.RU.184,826,1158,,,,,,
01,CA002,120.RU.295,827,2204,,,,,,
01,CA002,120.RU.297,828,1265,,,,,,
01,CA002,120.RU.331,829,2211,,,,,,
01,CA002,120.RU.355,830,2228,,,,,,
01,CA002,120.RU.362,831,2235,,,,,,
01,CA002,120.RU.377,832,2250,,,,,,
01,CA002,120.RU.380,833,2253,,,,,,
01,CA002,120.TJ.001,834,1323,,,,,,
01,CA002,120.TJ.016,835,1337,,,,,,
01,CA002,120.TJ.057,836,2269,,,,,,
01,CA002,120.TJ.073,837,2279,,,,,,
01,CA002,120.TJ.075,838,2281,,,,,,
01,CA002,120.TM.006,839,1386,,,,,,
01,CA002,120.TM.011,840,1391,,,,,,
01,CA002,120.TM.018,841,1398,,,,,,
01,CA002,120.TM.020,842,1400,,,,,,
01,CA002,120.TM.041,843,2294,,,,,,
01,CA002,120.TM.056,844,2306,,,,,,
01,CA002,120.TM.058,845,2308,,,,,,
01,CA002,120.UZ.030,846,1575,,,,,,
01,CA002,120.UZ.115,847,1656,,,,,,
01,CA002,120.UZ.156,848,1697,,,,,,
01,CA002,120.UZ.245,849,2395,,,,,,
01,CA002,120.UZ.251,850,2401,,,,,,
01,CA002,120.UZ.263,851,2412,,,,,,
01,CA002,1a,4689,3917,OZKAN,2025-01-31 13:19:23.360000,KGShop,OZKAN,2025-01-31 13:19:23.380000,KGShop
01,CA002,320 02 502,852,2486,,,,,,
01,CA002,320.01.000,853,2487,,,,,,
01,CA002,320.01.010,854,2492,,,,,,
01,CA002,320.01.044,855,1765,,,,,,
01,CA002,320.01.096,856,2511,,,,,,
01,CA002,320.01.108,857,1815,,,,,,
01,CA002,320.01.137,858,2538,,,,,,
01,CA002,320.01.150,859,2550,,,,,,
01,CA002,320.01.157,860,2557,,,,,,
01,CA002,320.01.158,861,2558,,,,,,
01,CA002,320.01.159,862,2559,,,,,,
01,CA002,320.01.160,863,2560,,,,,,
01,CA002,320.01.161,864,2561,,,,,,
01,CA002,320.01.163,865,2562,,,,,,
01,CA002,320.01.164,866,2563,,,,,,
01,CA002,320.01.166,867,2565,,,,,,
01,CA002,320.01.171,868,2568,,,,,,
01,CA002,320.01.172,869,2569,,,,,,
01,CA002,320.01.173,870,2570,,,,,,
01,CA002,320.02.001,871,2571,,,,,,
01,CA002,320.02.025,872,2583,,,,,,
01,CA002,320.02.031,873,2589,,,,,,
01,CA002,320.02.076,874,2617,,,,,,
01,CA002,320.02.077,875,2618,,,,,,
01,CA002,320.02.152,876,2621,,,,,,
01,CA002,320.02.200,877,2630,,,,,,
01,CA002,320.02.214,878,2631,,,,,,
01,CA002,320.02.226,879,2637,,,,,,
01,CA002,320.02.236,880,2640,,,,,,
01,CA002,320.02.475,881,2662,,,,,,
01,CA002,320.02.477,882,2663,,,,,,
01,CA002,320.02.478,883,2664,,,,,,
01,CA002,320.02.479,884,2665,,,,,,
01,CA002,320.02.480,885,2666,,,,,,
01,CA002,320.02.481,886,2667,,,,,,
01,CA002,320.02.482,887,2668,,,,,,
01,CA002,320.02.483,888,2669,,,,,,
01,CA002,320.02.484,889,2670,,,,,,
01,CA002,320.02.485,890,2671,,,,,,
01,CA002,320.02.486,891,2672,,,,,,
01,CA002,320.02.487,892,2673,,,,,,
01,CA002,320.02.488,893,2674,,,,,,
01,CA002,320.02.490,894,2675,,,,,,
01,CA002,320.02.491,895,2676,,,,,,
01,CA002,320.02.492,896,2677,,,,,,
01,CA002,320.02.496,897,2681,,,,,,
01,CA002,320.02.497,898,2682,,,,,,
01,CA002,320.02.498,899,2683,,,,,,
01,CA002,320.02.499,900,2684,,,,,,
01,CA002,320.02.500,901,2685,,,,,,
01,CA002,320.02.501,902,2686,,,,,,
01,CA002,320.02.502,903,2687,,,,,,
01,CA002,320.03.102,904,1909,,,,,,
01,CA002,320.03.107,905,2729,,,,,,
01,CA002,320.03.227,906,2812,,,,,,
01,CA002,320.03.315,907,2820,,,,,,
01,CA002,320.03.328,908,2824,,,,,,
01,CA002,320.03.347,909,2826,,,,,,
01,CA002,320.03.350,910,2828,,,,,,
01,CA002,320.03.355,911,2829,,,,,,
01,CA002,320.03.374,912,2832,,,,,,
01,CA002,320.09.S020,913,2843,,,,,,
01,CA002,320.09.S15,914,2851,,,,,,
01,CA002,320.09.S17,915,2853,,,,,,
01,CA002,320.09.S18,916,2854,,,,,,
01,CA002,320.09.S19,917,2855,,,,,,
01,CA002,320.09.S20,918,2856,,,,,,
01,CA002,320.11.S12,919,2859,,,,,,
01,CA002,320.12.S016,920,2863,,,,,,
01,CA002,Deneme01,4690,3918,OZKAN,2025-02-07 12:32:16.063000,KGShop,OZKAN,2025-02-07 12:32:16.090000,KGShop
01,CA003,11122,10533,3907,harun,2025-04-14 16:17:46.540000,KGShop,harun,2025-04-14 16:17:46.543000,KGShop
01,CA003,120.02.399,4667,3902,k,2024-03-18 17:23:18.730000,KGShop,k,2024-03-18 17:23:18.730000,KGShop
01,CA003,120.IR.248,921,2091,,,,,,
01,CA003,120.KG.029,922,2115,,,,,,
01,CA003,120.KZ.130,923,2149,,,,,,
01,CA003,120.RU.134,924,1108,,,,,,
01,CA003,120.RU.295,925,2204,,,,,,
01,CA003,120.TJ.075,926,2281,,,,,,
01,CA003,120.TM.006,927,1386,,,,,,
01,CA003,120.TM.056,928,2306,,,,,,
01,CA003,320.02.061,929,2605,,,,,,
01,CA004,111,4653,3894,harun,2024-02-19 12:50:09.283000,KGShop,harun,2024-02-19 12:50:09.283000,KGShop
01,CA004,11122,10534,3907,harun,2025-04-14 16:17:46.547000,KGShop,harun,2025-04-14 16:17:46.547000,KGShop
01,CA004,120.01.001,930,1920,,,,,,
01,CA004,120.01.046,931,1938,,,,,,
01,CA004,120.01.048,932,1940,,,,,,
01,CA004,120.01.049,933,1941,,,,,,
01,CA004,120.01.059,934,1946,,,,,,
01,CA004,120.01.060,935,1947,,,,,,
01,CA004,120.01.062,936,1948,,,,,,
01,CA004,120.01.063,937,1949,,,,,,
01,CA004,120.01.064,938,1950,,,,,,
01,CA004,120.01.065,939,1951,,,,,,
01,CA004,120.01.066,940,1952,,,,,,
01,CA004,120.01.61,941,1953,,,,,,
01,CA004,120.01.62,942,1954,,,,,,
01,CA004,120.02.026,943,1967,,,,,,
01,CA004,120.02.028,944,1969,,,,,,
01,CA004,120.02.029,945,1970,,,,,,
01,CA004,120.02.399,4668,3902,k,2024-03-18 17:23:18.797000,KGShop,k,2024-03-18 17:23:18.800000,KGShop
01,CA004,120.05.003,946,1996,,,,,,
01,CA004,120.05.006,947,1998,,,,,,
01,CA004,120.05.018,948,2007,,,,,,
01,CA004,120.05.021,949,2010,,,,,,
01,CA004,120.05.067,950,2024,,,,,,
01,CA004,120.05.069,951,2026,,,,,,
01,CA004,120.AE.005,952,2029,,,,,,
01,CA004,120.DZ.005,953,210,,,,,,
01,CA004,120.ET.021,954,2058,,,,,,
01,CA004,120.IQ.056,955,2070,,,,,,
01,CA004,120.IQ.190,956,2076,,,,,,
01,CA004,120.IR.009,957,2085,,,,,,
01,CA004,120.IR.248,958,2091,,,,,,
01,CA004,120.IR.259,959,2102,,,,,,
01,CA004,120.IS.001,960,2108,,,,,,
01,CA004,120.KA.001,961,2109,,,,,,
01,CA004,120.KA.002,962,2110,,,,,,
01,CA004,120.KG.029,963,2115,,,,,,
01,CA004,120.KV.001,964,2122,,,,,,
01,CA004,120.KZ.110,965,2130,,,,,,
01,CA004,120.KZ.130,966,2149,,,,,,
01,CA004,120.LB.001,967,2183,,,,,,
01,CA004,120.PS.001,968,2199,,,,,,
01,CA004,120.RL.013,969,2200,,,,,,
01,CA004,120.RU.134,970,1108,,,,,,
01,CA004,120.RU.295,971,2204,,,,,,
01,CA004,120.RU.350,972,2223,,,,,,
01,CA004,120.TJ.070,973,2276,,,,,,
01,CA004,120.TJ.075,974,2281,,,,,,
01,CA004,120.TM.006,975,1386,,,,,,
01,CA004,120.TM.041,976,2294,,,,,,
01,CA004,120.TM.056,977,2306,,,,,,
01,CA004,120.TR.012,978,2318,,,,,,
01,CA004,120.TR.015,979,2319,,,,,,
01,CA004,120.TR.021,980,2325,,,,,,
01,CA004,120.UZ.202,981,2352,,,,,,
01,CA004,120.UZ.229,982,2379,,,,,,
01,CA004,320 02 502,983,2486,,,,,,
01,CA004,320.01.000,984,2487,,,,,,
01,CA004,320.01.044,985,1765,,,,,,
01,CA004,320.01.108,986,1815,,,,,,
01,CA004,320.01.150,987,2550,,,,,,
01,CA004,320.01.157,988,2557,,,,,,
01,CA004,320.01.158,989,2558,,,,,,
01,CA004,320.01.159,990,2559,,,,,,
01,CA004,320.01.160,991,2560,,,,,,
01,CA004,320.01.161,992,2561,,,,,,
01,CA004,320.01.163,993,2562,,,,,,
01,CA004,320.01.164,994,2563,,,,,,
01,CA004,320.01.166,995,2565,,,,,,
01,CA004,320.01.172,996,2569,,,,,,
01,CA004,320.01.173,997,2570,,,,,,
01,CA004,320.02.001,998,2571,,,,,,
01,CA004,320.02.003,999,2572,,,,,,
01,CA004,320.02.006,1000,2574,,,,,,
01,CA004,320.02.007,1001,2575,,,,,,
01,CA004,320.02.009,1002,2576,,,,,,
01,CA004,320.02.011,1003,2577,,,,,,
01,CA004,320.02.014,1004,2578,,,,,,
01,CA004,320.02.023,1005,2581,,,,,,
01,CA004,320.02.024,1006,2582,,,,,,
01,CA004,320.02.025,1007,2583,,,,,,
01,CA004,320.02.026,1008,2584,,,,,,
01,CA004,320.02.028,1009,2586,,,,,,
01,CA004,320.02.029,1010,2587,,,,,,
01,CA004,320.02.031,1011,2589,,,,,,
01,CA004,320.02.033,1012,2591,,,,,,
01,CA004,320.02.035,1013,2592,,,,,,
01,CA004,320.02.042,1014,2594,,,,,,
01,CA004,320.02.047,1015,2596,,,,,,
01,CA004,320.02.048,1016,2597,,,,,,
01,CA004,320.02.050,1017,2598,,,,,,
01,CA004,320.02.053,1018,2600,,,,,,
01,CA004,320.02.054,1019,2601,,,,,,
01,CA004,320.02.058,1020,2603,,,,,,
01,CA004,320.02.065,1021,2609,,,,,,
01,CA004,320.02.067,1022,2611,,,,,,
01,CA004,320.02.069,1023,2613,,,,,,
01,CA004,320.02.076,1024,2617,,,,,,
01,CA004,320.02.077,1025,2618,,,,,,
01,CA004,320.02.134,1026,2620,,,,,,
01,CA004,320.02.152,1027,2621,,,,,,
01,CA004,320.02.167,1028,2624,,,,,,
01,CA004,320.02.200,1029,2630,,,,,,
01,CA004,320.02.214,1030,2631,,,,,,
01,CA004,320.02.226,1031,2637,,,,,,
01,CA004,320.02.236,1032,2640,,,,,,
01,CA004,320.02.276,1033,2644,,,,,,
01,CA004,320.02.280,1034,2646,,,,,,
01,CA004,320.02.461,1035,2650,,,,,,
01,CA004,320.02.468,1036,2655,,,,,,
01,CA004,320.02.475,1037,2662,,,,,,
01,CA004,320.02.477,1038,2663,,,,,,
01,CA004,320.02.478,1039,2664,,,,,,
01,CA004,320.02.479,1040,2665,,,,,,
01,CA004,320.02.480,1041,2666,,,,,,
01,CA004,320.02.481,1042,2667,,,,,,
01,CA004,320.02.482,1043,2668,,,,,,
01,CA004,320.02.483,1044,2669,,,,,,
01,CA004,320.02.484,1045,2670,,,,,,
01,CA004,320.02.485,1046,2671,,,,,,
01,CA004,320.02.486,1047,2672,,,,,,
01,CA004,320.02.487,1048,2673,,,,,,
01,CA004,320.02.488,1049,2674,,,,,,
01,CA004,320.02.490,1050,2675,,,,,,
01,CA004,320.02.491,1051,2676,,,,,,
01,CA004,320.02.492,1052,2677,,,,,,
01,CA004,320.02.496,1053,2681,,,,,,
01,CA004,320.02.497,1054,2682,,,,,,
01,CA004,320.02.498,1055,2683,,,,,,
01,CA004,320.02.499,1056,2684,,,,,,
01,CA004,320.02.500,1057,2685,,,,,,
01,CA004,320.02.501,1058,2686,,,,,,
01,CA004,320.02.502,1059,2687,,,,,,
01,CA004,320.03.102,1060,1909,,,,,,
01,CA004,320.03.187,1061,2805,,,,,,
01,CA004,320.03.315,1062,2820,,,,,,
01,CA004,320.03.328,1063,2824,,,,,,
01,CA004,320.03.347,1064,2826,,,,,,
01,CA004,320.03.374,1065,2832,,,,,,
01,CA004,320.RO.001,1066,2886,,,,,,
01,CH001,11122,10535,3907,harun,2025-04-14 16:17:46.550000,KGShop,harun,2025-04-14 16:17:46.550000,KGShop
