UserName,ModulName,AccessStatu,ShortCut,kgid,insUN,insDT,insApp,updUN,updDT,updApp,mkgid
cem.uyguc,miMDetayEnt,vi,,2291,,,,,,,16
cem.uyguc,miMDovFisList,vi,,2292,,,,,,,16
cem.uyguc,miMDovRaporlar,vi,,2293,,,,,,,16
cem.uyguc,miMEnvKapat,vi,,2294,,,,,,,16
cem.uyguc,miMFisList,vi,,2295,,,,,,,16
cem.uyguc,miMFonAkim,vi,,2296,,,,,,,16
cem.uyguc,miMGeciciVer,vi,,2297,,,,,,,16
cem.uyguc,miMGelKapat,vi,,2298,,,,,,,16
cem.uyguc,miMGidKapat,vi,,2299,,,,,,,16
cem.uyguc,miMHareketler,vi,,2300,,,,,,,16
cem.uyguc,miMHesapAktar,vi,,2301,,,,,,,16
cem.uyguc,miMHesapPlan,vi,,2302,,,,,,,16
cem.uyguc,miMHizliEnt,vi,,2303,,,,,,,16
cem.uyguc,miMislemler,vi,,2304,,,,,,,16
cem.uyguc,miMizan,vi,,2305,,,,,,,16
cem.uyguc,miMKapaFis,vi,,2306,,,,,,,16
cem.uyguc,miMKarDagitim,vi,,2307,,,,,,,16
cem.uyguc,miMKarZarar,vi,,2308,,,,,,,16
cem.uyguc,miMKDVBeyan,vi,,2309,,,,,,,16
cem.uyguc,miMKDVMKod,vi,,2310,,,,,,,16
cem.uyguc,miMKDVMKodA,vi,,2311,,,,,,,16
cem.uyguc,miMKDVMKodAi,vi,,2312,,,,,,,16
cem.uyguc,miMKDVMKodS,vi,,2313,,,,,,,16
cem.uyguc,miMKDVMKodSi,vi,,2314,,,,,,,16
cem.uyguc,miMMaliTablo,vi,,2315,,,,,,,16
cem.uyguc,miMMuavin,vi,,2316,,,,,,,16
cem.uyguc,miMMuhasebe,vi,,2317,,,,,,,16
cem.uyguc,miMMuhFis,vi,,2318,,,,,,,16
cem.uyguc,miMMuhtasar,vi,,2319,,,,,,,16
cem.uyguc,miMNakitAkis,vi,,2320,,,,,,,16
cem.uyguc,miMNumaralandirma,vi,,2321,,,,,,,16
cem.uyguc,miModelList,vi,,2322,,,,,,,16
cem.uyguc,mimOtoFis,vi,,2323,,,,,,,16
cem.uyguc,miMOTVMKod,vi,,2324,,,,,,,16
cem.uyguc,miMOTVMKodA,vi,,2325,,,,,,,16
cem.uyguc,miMOTVMKodAi,vi,,2326,,,,,,,16
cem.uyguc,miMOTVMKodS,vi,,2327,,,,,,,16
cem.uyguc,miMOTVMKodSi,vi,,2328,,,,,,,16
cem.uyguc,miMPOdeTipKMKod,vi,,2329,,,,,,,16
cem.uyguc,miMPOdeTipMKod,vi,,2330,,,,,,,16
cem.uyguc,miMRaporlar,vi,,2331,,,,,,,16
cem.uyguc,miMRP1,vi,,2332,,,,,,,16
cem.uyguc,miMrpCrp,vi,,2333,,,,,,,16
cem.uyguc,miMrpDayPln,vi,,2334,,,,,,,16
cem.uyguc,miMrpDayPln1,vi,,2335,,,,,,,16
cem.uyguc,miMRPGlb,vi,,2336,,,,,,,16
cem.uyguc,miMrpMain,vi,,2337,,,,,,,16
cem.uyguc,miMSatisMaliyet,vi,,2338,,,,,,,16
cem.uyguc,miMSetFisNo,vi,,2339,,,,,,,16
cem.uyguc,miMSetMaddeNo,vi,,2340,,,,,,,16
cem.uyguc,miMSMMKdv,vi,,2341,,,,,,,16
cem.uyguc,miMSMMMuhKod,vi,,2342,,,,,,,16
cem.uyguc,miMSMMSt,vi,,2343,,,,,,,16
cem.uyguc,miMTemMKod,vi,,2344,,,,,,,16
cem.uyguc,miMTevMKod,vi,,2345,,,,,,,16
cem.uyguc,miMTevMKodA,vi,,2346,,,,,,,16
cem.uyguc,miMTevMKodAi,vi,,2347,,,,,,,16
cem.uyguc,miMTKDVMKod,vi,,2348,,,,,,,16
cem.uyguc,miMTKDVMKodA,vi,,2349,,,,,,,16
cem.uyguc,miMTKDVMKodAi,vi,,2350,,,,,,,16
cem.uyguc,miMTKDVMKodS,vi,,2351,,,,,,,16
cem.uyguc,miMTKDVMKodSi,vi,,2352,,,,,,,16
cem.uyguc,miMuhBABS,vi,,2353,,,,,,,16
cem.uyguc,miMuheBeyan,vi,,2354,,,,,,,16
cem.uyguc,miMuhEnvanter,vi,,2355,,,,,,,16
cem.uyguc,miMuhKodAta,vi,,2356,,,,,,,16
cem.uyguc,miMuhPeriyot,vi,,2357,,,,,,,16
cem.uyguc,miMuhPeriyotDetay,vi,,2358,,,,,,,16
cem.uyguc,miMusCekDevir,vi,,2359,,,,,,,16
cem.uyguc,miMusCekDeviris,vi,,2360,,,,,,,16
cem.uyguc,miMusCekGir,vi,,2361,,,,,,,16
cem.uyguc,miMusCekis,vi,,2362,,,,,,,16
cem.uyguc,miMusSenetDevir,vi,,2363,,,,,,,16
cem.uyguc,miMusSenetDis,vi,,2364,,,,,,,16
cem.uyguc,miMusSenetGir,vi,,2365,,,,,,,16
cem.uyguc,miMusSenetis,vi,,2366,,,,,,,16
cem.uyguc,miMusteri,vi,,2367,,,,,,,16
cem.uyguc,miMusteriYon,vi,,2368,,,,,,,16
cem.uyguc,miMYevmiye,vi,,2369,,,,,,,16
cem.uyguc,miNonModelList,vi,,2370,,,,,,,16
cem.uyguc,miParcabasiis,vi,,2371,,,,,,,16
cem.uyguc,miPBAnaKayit,vi,,2372,,,,,,,16
cem.uyguc,miPBBordroKanun,vi,,2373,,,,,,,16
cem.uyguc,miPBBordroPar,vi,,2374,,,,,,,16
cem.uyguc,miPBBordroWork,vi,,2375,,,,,,,16
cem.uyguc,miPBDefaults,vi,,2376,,,,,,,16
cem.uyguc,miPBDefPuantaj,vi,,2377,,,,,,,16
cem.uyguc,miPBDonemEnd,vi,,2378,,,,,,,16
cem.uyguc,miPBDonemWhile,vi,,2379,,,,,,,16
cem.uyguc,miPBMain,vi,,2380,,,,,,,16
cem.uyguc,miPBPersKart,vi,,2381,,,,,,,16
cem.uyguc,miPBPersKartApp,vi,,2382,,,,,,,16
cem.uyguc,miPBPersKartEx,vi,,2383,,,,,,,16
cem.uyguc,miPBPersonel,vi,,2384,,,,,,,16
cem.uyguc,miPerGenGid,vi,,2385,,,,,,,16
cem.uyguc,miPerKZYon,vi,,2386,,,,,,,16
cem.uyguc,miPersonel,vi,,2387,,,,,,,16
cem.uyguc,miPersonelFis,vi,,2388,,,,,,,16
cem.uyguc,miPersonelMenu,vi,,2389,,,,,,,16
cem.uyguc,miPersonelYonet,vi,,2390,,,,,,,16
cem.uyguc,miPerYonetim,vi,,2391,,,,,,,16
cem.uyguc,miPlanlama,vi,,2392,,,,,,,16
cem.uyguc,miPos,vi,,2393,,,,,,,16
cem.uyguc,miPrimYonetimi,vi,,2394,,,,,,,16
cem.uyguc,miProcessMuhKod,vi,,2395,,,,,,,16
cem.uyguc,miPSatisRapor,vi,,2396,,,,,,,16
cem.uyguc,miPuanSil,vi,,2397,,,,,,,16
cem.uyguc,miPuanYukle,vi,,2398,,,,,,,16
cem.uyguc,miSanalUretim,vi,,2399,,,,,,,16
cem.uyguc,miSatDahSip,vi,,2400,,,,,,,16
cem.uyguc,miSatSiparis,vi,,2401,,,,,,,16
cem.uyguc,miSatTakip,vi,,2402,,,,,,,16
cem.uyguc,miSatTeklif,vi,,2403,,,,,,,16
cem.uyguc,miSenet,vi,,2404,,,,,,,16
cem.uyguc,miSenetGir,vi,,2405,,,,,,,16
cem.uyguc,miSenetis,vi,,2406,,,,,,,16
cem.uyguc,miSenetTakip,vi,,2407,,,,,,,16
cem.uyguc,miSenetTakipFi,vi,,2408,,,,,,,16
cem.uyguc,miSenetTakipFiD,vi,,2409,,,,,,,16
cem.uyguc,miSenetTakipMu,vi,,2410,,,,,,,16
cem.uyguc,miSenetTakipMuD,vi,,2411,,,,,,,16
cem.uyguc,miSenetYon,vi,,2412,,,,,,,16
cem.uyguc,miSevk,vi,,2413,,,,,,,16
cem.uyguc,miSevk1,vi,,2414,,,,,,,16
cem.uyguc,miSevkFis,vi,,2415,,,,,,,16
cem.uyguc,miSevkFis1,vi,,2416,,,,,,,16
cem.uyguc,miSevkFisB,vi,,2417,,,,,,,16
cem.uyguc,miSevkFisB1,vi,,2418,,,,,,,16
cem.uyguc,miSevkFisG,vi,,2419,,,,,,,16
cem.uyguc,miSevkFisG1,vi,,2420,,,,,,,16
cem.uyguc,miSevkFisT,vi,,2421,,,,,,,16
cem.uyguc,miSevkFisT1,vi,,2422,,,,,,,16
cem.uyguc,miSevkYon,vi,,2423,,,,,,,16
cem.uyguc,miSevkYon1,vi,,2424,,,,,,,16
cem.uyguc,miSiparisYon1,vi,,2425,,,,,,,16
cem.uyguc,miSiparisYon2,vi,,2426,,,,,,,16
cem.uyguc,miSiparisYon3,vi,,2427,,,,,,,16
cem.uyguc,miSiparisYon4,vi,,2428,,,,,,,16
cem.uyguc,miSipMaliyet,vi,,2429,,,,,,,16
cem.uyguc,miSipOdePlanFilter,vi,,2430,,,,,,,16
cem.uyguc,miSmi_Urt,vi,,2431,,,,,,,16
cem.uyguc,miSpeedHavale,vi,,2432,,,,,,,16
cem.uyguc,miSpeedKasa,vi,,2433,,,,,,,16
cem.uyguc,miStokislemYon,4,,2434,,,,,,,16
cem.uyguc,miStokMuhBag,vi,,2435,,,,,,,16
cem.uyguc,miSubeTakip,vi,,2436,,,,,,,16
cem.uyguc,miTabanPlan,vi,,2437,,,,,,,16
cem.uyguc,miTaBasEm,vi,,2438,,,,,,,16
cem.uyguc,miTakSatYonetim,vi,,2439,,,,,,,16
cem.uyguc,miTaksit,vi,,2440,,,,,,,16
cem.uyguc,miTalepYonetim,vi,,2441,,,,,,,16
cem.uyguc,MiTedarikiPuanlama,vi,,2442,,,,,,,16
cem.uyguc,miTemGir,vi,,2443,,,,,,,16
cem.uyguc,miTemHar,vi,,2444,,,,,,,16
cem.uyguc,miTeminat,vi,,2445,,,,,,,16
cem.uyguc,miTemYon,vi,,2446,,,,,,,16
cem.uyguc,miTERap,vi,,2447,,,,,,,16
cem.uyguc,miTopCekPtint,vi,,2448,,,,,,,16
cem.uyguc,miTopHamDeg,vi,,2449,,,,,,,16
cem.uyguc,miTopSenetPtint,vi,,2450,,,,,,,16
cem.uyguc,miTSatisRapor,vi,,2451,,,,,,,16
cem.uyguc,miUIMalHes,vi,,2452,,,,,,,16
cem.uyguc,miUKlpKap1,vi,,2453,,,,,,,16
cem.uyguc,miUKlpKap2,vi,,2454,,,,,,,16
cem.uyguc,miUkyFFilter,vi,,2455,,,,,,,16
cem.uyguc,miUkyHFilter,vi,,2456,,,,,,,16
cem.uyguc,miUMalPlnFinans,vi,,2457,,,,,,,16
cem.uyguc,miuMGidFilter,vi,,2458,,,,,,,16
cem.uyguc,miURaporlar,vi,,2459,,,,,,,16
cem.uyguc,miUretAlimPlanlaYon,vi,,2460,,,,,,,16
cem.uyguc,miUretEmirM,vi,,2461,,,,,,,16
cem.uyguc,miUretMCrt,vi,,2462,,,,,,,16
cem.uyguc,miUretModCreate,vi,,2463,,,,,,,16
cem.uyguc,miUretPlanlaYon,vi,,2464,,,,,,,16
cem.uyguc,miUrLojistic,vi,,2465,,,,,,,16
cem.uyguc,miUrModelList,vi,,2466,,,,,,,16
cem.uyguc,miUrProTak,vi,,2467,,,,,,,16
cem.uyguc,miUrt_GPlan,vi,,2468,,,,,,,16
cem.uyguc,miUrTakip,vi,,2469,,,,,,,16
cem.uyguc,miUrTakip1,vi,,2470,,,,,,,16
cem.uyguc,miUrTakip1_G,vi,,2471,,,,,,,16
cem.uyguc,miUrTakip1_i,vi,,2472,,,,,,,16
cem.uyguc,miUrTakip2,vi,,2473,,,,,,,16
cem.uyguc,miUrTakip2_G,vi,,2474,,,,,,,16
cem.uyguc,miUrTakip2_i,vi,,2475,,,,,,,16
cem.uyguc,miUrTakip3,vi,,2476,,,,,,,16
cem.uyguc,miUrTakip3_G,vi,,2477,,,,,,,16
cem.uyguc,miUrTakip3_i,vi,,2478,,,,,,,16
cem.uyguc,miUrtMasDag,vi,,2479,,,,,,,16
cem.uyguc,miUrtMParTanim,vi,,2480,,,,,,,16
cem.uyguc,miUrtOzGider,vi,,2481,,,,,,,16
cem.uyguc,miUrtPlan,vi,,2482,,,,,,,16
cem.uyguc,miUrtSaGider,vi,,2483,,,,,,,16
cem.uyguc,miVerHizmetKart,vi,,2484,,,,,,,16
cem.uyguc,miVerTemGir,vi,,2485,,,,,,,16
cem.uyguc,miVerTemHar,vi,,2486,,,,,,,16
cem.uyguc,miWMachine,vi,,2487,,,,,,,16
cem.uyguc,miWorkStation,vi,,2488,,,,,,,16
cem.uyguc,miYenDeg,vi,,2489,,,,,,,16
cem.uyguc,miymDegYon,vi,,2490,,,,,,,16
cem.uyguc,miYonKonsol,vi,,2491,,,,,,,16
cem.uyguc,miYUretEmir,vi,,2492,,,,,,,16
cem.uyguc,oplulemler1,vi,,2493,,,,,,,16
cem.uyguc,Rapor_1,vi,,2494,,,,,,,16
cem.uyguc,Rapor_105,vi,,2495,,,,,,,16
cem.uyguc,Rapor_106,vi,,2496,,,,,,,16
cem.uyguc,Rapor_108,vi,,2497,,,,,,,16
cem.uyguc,Rapor_110,vi,,2498,,,,,,,16
cem.uyguc,Rapor_111,vi,,2499,,,,,,,16
cem.uyguc,Rapor_113,vi,,2500,,,,,,,16
cem.uyguc,Rapor_116,vi,,2501,,,,,,,16
cem.uyguc,Rapor_117,vi,,2502,,,,,,,16
cem.uyguc,Rapor_119,vi,,2503,,,,,,,16
cem.uyguc,Rapor_120,vi,,2504,,,,,,,16
cem.uyguc,Rapor_16,vi,,2505,,,,,,,16
cem.uyguc,Rapor_169,vi,,2506,,,,,,,16
cem.uyguc,Rapor_18,vi,,2507,,,,,,,16
cem.uyguc,Rapor_199,vi,,2508,,,,,,,16
cem.uyguc,Rapor_2,vi,,2509,,,,,,,16
cem.uyguc,Rapor_200,vi,,2510,,,,,,,16
cem.uyguc,Rapor_204,vi,,2511,,,,,,,16
cem.uyguc,Rapor_207,vi,,2512,,,,,,,16
cem.uyguc,Rapor_217,vi,,2513,,,,,,,16
cem.uyguc,Rapor_26,vi,,2514,,,,,,,16
cem.uyguc,Rapor_27,vi,,2515,,,,,,,16
cem.uyguc,Rapor_29,vi,,2516,,,,,,,16
cem.uyguc,Rapor_298,vi,,2517,,,,,,,16
cem.uyguc,Rapor_299,vi,,2518,,,,,,,16
cem.uyguc,Rapor_300,vi,,2519,,,,,,,16
cem.uyguc,Rapor_308,vi,,2520,,,,,,,16
cem.uyguc,Rapor_31,vi,,2521,,,,,,,16
cem.uyguc,Rapor_32,vi,,2522,,,,,,,16
cem.uyguc,Rapor_34,vi,,2523,,,,,,,16
cem.uyguc,Rapor_38,vi,,2524,,,,,,,16
cem.uyguc,Rapor_39,vi,,2525,,,,,,,16
cem.uyguc,Rapor_7,vi,,2526,,,,,,,16
cem.uyguc,Rapor_701,vi,,2527,,,,,,,16
cem.uyguc,Rapor_702,vi,,2528,,,,,,,16
cem.uyguc,Rapor_703,vi,,2529,,,,,,,16
cem.uyguc,Rapor_704,vi,,2530,,,,,,,16
cem.uyguc,Rapor_705,vi,,2531,,,,,,,16
cem.uyguc,Rapor_706,vi,,2532,,,,,,,16
cem.uyguc,Rapor_707,vi,,2533,,,,,,,16
cem.uyguc,Rapor_708,vi,,2534,,,,,,,16
cem.uyguc,Rapor_709,vi,,2535,,,,,,,16
cem.uyguc,Rapor_710,vi,,2536,,,,,,,16
cem.uyguc,Rapor_711,vi,,2537,,,,,,,16
cem.uyguc,Rapor_712,vi,,2538,,,,,,,16
cem.uyguc,Rapor_713,vi,,2539,,,,,,,16
cem.uyguc,Rapor_714,vi,,2540,,,,,,,16
cem.uyguc,Rapor_725,vi,,2541,,,,,,,16
cem.uyguc,Rapor_726,vi,,2542,,,,,,,16
cem.uyguc,Rapor_727,vi,,2543,,,,,,,16
cem.uyguc,Rapor_80,vi,,2544,,,,,,,16
cem.uyguc,Rapor_801,vi,,2545,,,,,,,16
cem.uyguc,Rapor_802,vi,,2546,,,,,,,16
cem.uyguc,Rapor_809,vi,,2547,,,,,,,16
cem.uyguc,Rapor_81,vi,,2548,,,,,,,16
cem.uyguc,Rapor_811,vi,,2549,,,,,,,16
cem.uyguc,Rapor_9,vi,,2550,,,,,,,16
cem.uyguc,Rapor_90,vi,,2551,,,,,,,16
cem.uyguc,Raporlar1,vi,,2552,,,,,,,16
cem.uyguc,SBSendAltoA,vi,,2553,,,,,,,16
cem.uyguc,SBSendAltoS,vi,,2554,,,,,,,16
cem.uyguc,TS_FiyatListe,vi,,2555,,,,,,,16
cem.uyguc,TS_MFinans,vi,,2556,,,,,,,16
cem.uyguc,TS_OpenBorc,vi,,2557,,,,,,,16
cem.uyguc,TS_RiskRaporu,vi,,2558,,,,,,,16
cem.uyguc,TSAylik,vi,,2559,,,,,,,16
cem.uyguc,TSDetay,vi,,2560,,,,,,,16
cem.uyguc,TSGenel,vi,,2561,,,,,,,16
cem.uyguc,TSSiparis,vi,,2562,,,,,,,16
cem.uyguc,Vizitelemleri1,vi,,2563,,,,,,,16
dbo,Basitretim1,vi,,17110,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,Bildirgeler1,vi,,17111,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,ikBildirimiEk21,vi,,17112,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,mi_KurFarkiFis,vi,,17113,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAlDahSip,vi,,17114,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAlHizmetKart,vi,,17115,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAlHizmetSip,vi,,17116,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAlHizmetSipYon,vi,,17117,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAlSiparis,vi,,17118,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAlTeklif,vi,,17119,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAlTemGir,vi,,17120,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAlTemHar,vi,,17121,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAlterFilter,vi,,17122,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAmortismanYon,vi,,17123,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAnaImltParam,vi,,17124,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAnaPlan,vi,,17125,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miAsortiTanim,vi,,17126,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBABS,vi,,17127,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,mibanka,vi,,17128,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBankais,vi,,17129,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBankaKart,vi,,17130,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBankaKrediTak,vi,,17131,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBankaKrediYon,vi,,17132,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBankaListesi,vi,,17133,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBankaTakip,vi,,17134,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBankaYon,vi,,17135,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBankTakip,vi,,17136,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBarkodCreate,vi,,17137,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBarkodYonet,vi,,17138,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miBorcYonet,vi,,17139,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCari,vi,,17140,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCariFis,vi,,17141,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCariMenu,vi,,17142,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCariRiskYon,vi,,17143,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCariYasYonet,vi,,17144,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCariYon,vi,,17145,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCariYonet,vi,,17146,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCek,vi,,17147,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCekGir,vi,,17148,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCekis,vi,,17149,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCekTakip,vi,,17150,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCekTakipFi,vi,,17151,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCekTakipFiD,vi,,17152,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCekTakipMu,vi,,17153,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCekTakipMuD,vi,,17154,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCekYon,vi,,17155,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miChangeCatalog,vi,,17156,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miChangePassword,vi,,17157,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCreateEFatura,vi,,17158,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM,vi,,17159,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_Firmalar,vi,,17160,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_FromCari,vi,,17161,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_FromCust,vi,,17162,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_GFilter,vi,,17163,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_GKayit,vi,,17164,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_KisiFilter,vi,,17165,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_KisiKart,vi,,17166,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_Kisiler,vi,,17167,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_Servis_Talep,vi,,17168,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_ServisFilter,vi,,17169,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRM_ServisMain,vi,,17170,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRMFirmaList,vi,,17171,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCRMGorusmeler,vi,,17172,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCrpPlan,vi,,17173,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCSFTakip,vi,,17174,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miCSKurFarkiDegerleme,vi,,17175,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDahFiyDeg,vi,,17176,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDahiliUyari,vi,,17177,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDeBasEm,vi,,17178,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDemirbas,vi,,17179,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDemirbasHar,vi,,17180,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDemirbasKart,vi,,17181,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDemirbasYon,vi,,17182,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDovMAFisList,vi,,17183,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDovMizan,vi,,17184,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDovMMuavin,vi,,17185,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDUretEmir,vi,,17186,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miDurus,vi,,17187,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,mieBeyan,vi,,17188,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,mieDefter,vi,,17189,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miEdefterCreate,vi,,17190,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miEDefterMain,vi,,17191,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miEF_CariKontrol,vi,,17192,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miEFatura,vi,,17193,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miEmFilter,vi,,17194,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miEmirHamDeg,vi,,17195,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miEn_Filter,vi,,17196,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miEnt,vi,,17197,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miEUretEmir,vi,,17198,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,mieXit,vi,,17199,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A,vi,,17200,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A_Dah_i,vi,,17201,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A_Fat,vi,,17202,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A_Fat_i,vi,,17203,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A_Hiz,vi,,17204,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A_Hiz_i,vi,,17205,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A_KFF,vi,,17206,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A_Kon,vi,,17207,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A_Kon_i,vi,,17208,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A_Pro,vi,,17209,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_A_Pro_i,vi,,17210,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S,vi,,17211,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S_Dah_i,vi,,17212,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S_Fat,vi,,17213,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S_Fat_i,vi,,17214,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S_Hiz,vi,,17215,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S_Hiz_i,vi,,17216,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S_KFF,vi,,17217,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S_Kon,vi,,17218,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S_Kon_i,vi,,17219,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S_Pro,vi,,17220,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFat_S_Pro_i,vi,,17221,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFatOdePlanFilter,vi,,17222,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFatRaporu,vi,,17223,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFaturaMenu,vi,,17224,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFaturaYon,vi,,17225,dbo,2023-11-13 10:26:51.637000,,,,,18
dbo,miFFA,vi,,17226,dbo,2023-11-13 10:26:51.637000,,,,,18
