SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,mkgid,insApp,updApp
100065,0,0,51,1550.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:08.890000,Samet,2025-05-28 17:43:44.290000,46278,66,KGShop,KGShop
100065,0,0,52,1550.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.080000,Samet,2025-05-28 17:44:18.437000,47670,66,KGShop,KGShop
100066,0,0,51,1155.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:08.893000,Samet,2025-05-28 17:43:44.510000,46279,67,KGShop,KGShop
100066,0,0,52,1155.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.350000,Samet,2025-05-28 17:44:18.670000,47783,67,KGShop,KGShop
100067,0,0,51,1125.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:08.897000,Samet,2025-05-28 17:43:44.290000,46280,68,KGShop,KGShop
100067,0,0,52,1125.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.083000,Samet,2025-05-28 17:44:18.440000,47671,68,KGShop,KGShop
100069,0,0,51,1125.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:08.900000,Samet,2025-05-28 17:43:44.500000,46281,69,KGShop,KGShop
100069,0,0,52,1125.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.343000,Samet,2025-05-28 17:44:18.660000,47780,69,KGShop,KGShop
100070,0,0,51,1155.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:08.900000,Samet,2025-05-28 17:43:44.220000,46282,70,KGShop,KGShop
100070,0,0,52,1155.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.997000,Samet,2025-05-28 17:44:18.360000,47629,70,KGShop,KGShop
100071,0,0,51,973.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:08.903000,Samet,2025-05-28 17:43:44.460000,46283,71,KGShop,KGShop
100071,0,0,52,973.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.300000,Samet,2025-05-28 17:44:18.613000,47761,71,KGShop,KGShop
100072,0,0,51,1186.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:08.910000,Samet,2025-05-28 17:43:44.390000,46284,72,KGShop,KGShop
100072,0,0,52,1186.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.200000,Samet,2025-05-28 17:44:18.540000,47721,72,KGShop,KGShop
100073,0,0,51,1246.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.007000,Samet,2025-05-28 17:43:44.297000,46285,73,KGShop,KGShop
100073,0,0,52,1246.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.090000,Samet,2025-05-28 17:44:18.443000,47674,73,KGShop,KGShop
100074,0,0,51,1155.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.043000,Samet,2025-05-28 17:43:44.313000,46286,74,KGShop,KGShop
100074,0,0,52,1155.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.110000,Samet,2025-05-28 17:44:18.463000,47683,74,KGShop,KGShop
100075,0,0,51,1398.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.047000,Samet,2025-05-28 17:43:44.223000,46287,75,KGShop,KGShop
100075,0,0,52,1398.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.997000,Samet,2025-05-28 17:44:18.360000,47630,75,KGShop,KGShop
100076,0,0,51,1246.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.050000,Samet,2025-05-28 17:43:44.480000,46288,76,KGShop,KGShop
100076,0,0,52,1246.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.323000,Samet,2025-05-28 17:44:18.630000,47771,76,KGShop,KGShop
100077,0,0,51,1246.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.053000,Samet,2025-05-28 17:43:44.480000,46289,77,KGShop,KGShop
100077,0,0,52,1246.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.320000,Samet,2025-05-28 17:44:18.630000,47770,77,KGShop,KGShop
100078,0,0,51,1186.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-11 12:09:54.133000,Samet,2025-05-28 17:43:44.387000,46219,78,KGShop,KGShop
100078,0,0,52,1186.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.197000,Samet,2025-05-28 17:44:18.537000,47720,78,KGShop,KGShop
100079,0,0,51,1216.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.057000,Samet,2025-05-28 17:43:44.500000,46290,79,KGShop,KGShop
100079,0,0,52,1216.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.340000,Samet,2025-05-28 17:44:18.660000,47779,79,KGShop,KGShop
100080,0,0,51,1186.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.067000,Samet,2025-05-28 17:43:44.390000,46291,80,KGShop,KGShop
100080,0,0,52,1186.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.200000,Samet,2025-05-28 17:44:18.540000,47722,80,KGShop,KGShop
100081,0,0,51,1246.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.077000,Samet,2025-05-28 17:43:44.477000,46292,81,KGShop,KGShop
100081,0,0,52,1246.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.320000,Samet,2025-05-28 17:44:18.630000,47769,81,KGShop,KGShop
100082,0,0,51,1186.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.080000,Samet,2025-05-28 17:43:44.287000,46293,82,KGShop,KGShop
100082,0,0,52,1186.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.077000,Samet,2025-05-28 17:44:18.433000,47668,82,KGShop,KGShop
100083,0,0,51,1186.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.080000,Samet,2025-05-28 17:43:44.287000,46294,83,KGShop,KGShop
100083,0,0,52,1186.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.077000,Samet,2025-05-28 17:44:18.430000,47667,83,KGShop,KGShop
100084,0,0,51,1216.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.083000,Samet,2025-05-28 17:43:44.220000,46295,84,KGShop,KGShop
100084,0,0,52,1216.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.993000,Samet,2025-05-28 17:44:18.360000,47628,84,KGShop,KGShop
100085,0,0,51,1186.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.087000,Samet,2025-05-28 17:43:44.390000,46296,85,KGShop,KGShop
100085,0,0,52,1186.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.203000,Samet,2025-05-28 17:44:18.540000,47723,85,KGShop,KGShop
100086,0,0,51,1094.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.090000,Samet,2025-05-28 17:43:44.203000,46297,86,KGShop,KGShop
100086,0,0,52,1094.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.973000,Samet,2025-05-28 17:44:18.340000,47617,86,KGShop,KGShop
100087,0,0,51,1368.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.090000,Samet,2025-05-28 17:43:44.433000,46298,87,KGShop,KGShop
100087,0,0,52,1368.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.253000,Samet,2025-05-28 17:44:18.583000,47745,87,KGShop,KGShop
100088,0,0,51,1368.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.093000,Samet,2025-05-28 17:43:44.367000,46299,88,KGShop,KGShop
100088,0,0,52,1368.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.173000,Samet,2025-05-28 17:44:18.520000,47709,88,KGShop,KGShop
100089,0,0,51,1368.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.097000,Samet,2025-05-28 17:43:44.363000,46300,89,KGShop,KGShop
100089,0,0,52,1368.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.170000,Samet,2025-05-28 17:44:18.513000,47707,89,KGShop,KGShop
100090,0,0,51,1368.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.100000,Samet,2025-05-28 17:43:44.420000,46301,90,KGShop,KGShop
100090,0,0,52,1368.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.237000,Samet,2025-05-28 17:44:18.570000,47738,90,KGShop,KGShop
100091,0,0,51,1216.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.100000,Samet,2025-05-28 17:43:44.450000,46302,91,KGShop,KGShop
100091,0,0,52,1216.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.280000,Samet,2025-05-28 17:44:18.603000,47754,91,KGShop,KGShop
100092,0,0,51,1216.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.103000,Samet,2025-05-28 17:43:44.447000,46303,92,KGShop,KGShop
100092,0,0,52,1216.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.277000,Samet,2025-05-28 17:44:18.600000,47753,92,KGShop,KGShop
100093,0,0,51,1368.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.107000,Samet,2025-05-28 17:43:44.423000,46304,93,KGShop,KGShop
100093,0,0,52,1368.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.243000,Samet,2025-05-28 17:44:18.577000,47741,93,KGShop,KGShop
100094,0,0,51,1368.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.110000,Samet,2025-05-28 17:43:44.430000,46305,94,KGShop,KGShop
100094,0,0,52,1368.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.250000,Samet,2025-05-28 17:44:18.583000,47744,94,KGShop,KGShop
100095,0,0,51,1155.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.110000,Samet,2025-05-28 17:43:44.417000,46306,95,KGShop,KGShop
100095,0,0,52,1155.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.233000,Samet,2025-05-28 17:44:18.570000,47737,95,KGShop,KGShop
100096,0,0,51,1429.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.113000,Samet,2025-05-28 17:43:44.400000,46307,96,KGShop,KGShop
100096,0,0,52,1429.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.213000,Samet,2025-05-28 17:44:18.553000,47728,96,KGShop,KGShop
100097,0,0,51,1277.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.117000,Samet,2025-05-28 17:43:44.440000,46308,97,KGShop,KGShop
100097,0,0,52,1277.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.270000,Samet,2025-05-28 17:44:18.593000,47750,97,KGShop,KGShop
100098,0,0,51,1368.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.120000,Samet,2025-05-28 17:43:44.443000,46309,98,KGShop,KGShop
100098,0,0,52,1368.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.270000,Samet,2025-05-28 17:44:18.597000,47751,98,KGShop,KGShop
100099,0,0,51,699.0000000000,TL,2025-04-21 00:00:00,,harun,2025-04-21 14:25:09.123000,Samet,2025-05-28 17:43:44.647000,46310,99,KGShop,KGShop
100099,0,0,52,699.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.590000,Samet,2025-05-28 17:44:18.807000,47860,99,KGShop,KGShop
100675,0,0,51,900.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.553000,Samet,2025-05-28 17:43:44.417000,46312,472,KGShop,KGShop
100675,0,0,52,900.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.230000,Samet,2025-05-28 17:44:18.570000,47736,472,KGShop,KGShop
100-kg-01,0,0,04,100.0000000000,TL,2025-03-05 00:00:00,*,OZKAN,2025-03-05 11:13:59.973000,OZKAN,2025-03-05 11:14:00.020000,46210,22888,KGShop,KGShop
103264,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.560000,Samet,2025-05-28 17:43:44.473000,46313,2633,KGShop,KGShop
103264,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.310000,Samet,2025-05-28 17:44:18.623000,47766,2633,KGShop,KGShop
103320,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.563000,Samet,2025-05-28 17:43:44.270000,46314,2688,KGShop,KGShop
103320,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.060000,Samet,2025-05-28 17:44:18.417000,47660,2688,KGShop,KGShop
104141,264,155,02,54.0000000000,US,2020-08-25 00:00:00,,,,Orbital,2020-09-30 19:43:00.493000,11,3504,,
104209,0,0,51,827.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.567000,Samet,2025-05-28 17:43:44.607000,46315,3571,KGShop,KGShop
104209,0,0,52,827.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.500000,Samet,2025-05-28 17:44:18.763000,47833,3571,KGShop,KGShop
104273,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.570000,Samet,2025-05-28 17:43:44.757000,46316,3622,KGShop,KGShop
104273,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.707000,Samet,2025-05-28 17:44:18.893000,47910,3622,KGShop,KGShop
104274,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.573000,Samet,2025-05-28 17:43:44.927000,46317,3623,KGShop,KGShop
104274,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.877000,Samet,2025-05-28 17:44:19.050000,47982,3623,KGShop,KGShop
105-11M23270,0,0,51,699.0000000000,TL,2024-03-08 00:00:00,,Guray,2024-03-08 13:09:23.380000,Samet,2025-05-28 17:43:43.327000,46176,22835,KGShop,KGShop
105-11M23270,0,0,52,699.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.010000,Samet,2025-05-28 17:44:17.437000,47276,22835,KGShop,KGShop
106880,0,0,51,750.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.577000,Samet,2025-05-28 17:43:44.550000,46318,5247,KGShop,KGShop
106880,0,0,52,750.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.383000,Samet,2025-05-28 17:44:18.697000,47799,5247,KGShop,KGShop
11,0,0,01,100.0000000000,TL,2024-01-20 00:00:00,*,gulsah,2024-01-20 21:40:29.023000,gulsah,2024-01-20 21:40:31.830000,46169,21809,KGShop,KGShop
11,0,0,02,100.0000000000,US,2024-01-20 00:00:00,,gulsah,2024-01-20 21:41:11.467000,gulsah,2024-01-20 21:41:11.467000,46170,21809,KGShop,KGShop
11,0,0,03,100.0000000000,EU,2024-01-20 00:00:00,,gulsah,2024-01-20 21:41:21.410000,gulsah,2024-01-20 21:41:21.410000,46171,21809,KGShop,KGShop
112377,0,0,51,795.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.580000,Samet,2025-05-28 17:43:44.277000,46319,9882,KGShop,KGShop
112377,0,0,52,795.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.067000,Samet,2025-05-28 17:44:18.420000,47663,9882,KGShop,KGShop
113864,96,155,12,18.0000000000,US,2020-11-20 00:00:00,*,,,,,19631,10953,,
113881,186,155,02,40.0000000000,US,2020-11-23 00:00:00,,,,,,19634,10955,,
113881,186,155,12,40.0000000000,US,2020-11-23 00:00:00,*,,,,,19635,10955,,
115416,0,0,51,900.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.580000,Samet,2025-05-28 17:43:44.123000,46320,12467,KGShop,KGShop
115416,0,0,52,900.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.873000,Samet,2025-05-28 17:44:18.260000,47573,12467,KGShop,KGShop
115438,0,0,51,945.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.583000,Samet,2025-05-28 17:43:44.127000,46321,12489,KGShop,KGShop
115438,0,0,52,945.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.877000,Samet,2025-05-28 17:44:18.260000,47574,12489,KGShop,KGShop
116619,0,0,51,945.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.587000,Samet,2025-05-28 17:43:44.490000,46322,13657,KGShop,KGShop
116619,0,0,52,945.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.330000,Samet,2025-05-28 17:44:18.650000,47775,13657,KGShop,KGShop
116762,0,0,51,1380.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.590000,Samet,2025-05-28 17:43:44.110000,46323,13800,KGShop,KGShop
116762,0,0,52,1380.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.867000,Samet,2025-05-28 17:44:18.243000,47570,13800,KGShop,KGShop
117665,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.590000,Samet,2025-05-28 17:43:44.410000,46324,14693,KGShop,KGShop
117665,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.227000,Samet,2025-05-28 17:44:18.563000,47733,14693,KGShop,KGShop
117710,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.593000,Samet,2025-05-28 17:43:44.933000,46325,14738,KGShop,KGShop
117710,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.887000,Samet,2025-05-28 17:44:19.057000,47987,14738,KGShop,KGShop
117711,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.597000,Samet,2025-05-28 17:43:44.800000,46326,14739,KGShop,KGShop
117711,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.753000,Samet,2025-05-28 17:44:18.937000,47930,14739,KGShop,KGShop
117712,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.597000,Samet,2025-05-28 17:43:44.893000,46327,14740,KGShop,KGShop
117712,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.850000,Samet,2025-05-28 17:44:19.017000,47972,14740,KGShop,KGShop
117749,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.600000,Samet,2025-05-28 17:43:44.920000,46328,14777,KGShop,KGShop
117749,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.867000,Samet,2025-05-28 17:44:19.043000,47979,14777,KGShop,KGShop
118014,0,0,51,825.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.603000,Samet,2025-05-28 17:43:44.207000,46329,15038,KGShop,KGShop
118014,0,0,52,825.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.977000,Samet,2025-05-28 17:44:18.347000,47619,15038,KGShop,KGShop
118036,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.607000,Samet,2025-05-28 17:43:44.133000,46330,15060,KGShop,KGShop
118036,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.883000,Samet,2025-05-28 17:44:18.270000,47578,15060,KGShop,KGShop
118352,0,0,51,855.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.610000,Samet,2025-05-28 17:43:44.107000,46331,15375,KGShop,KGShop
118352,0,0,52,855.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.863000,Samet,2025-05-28 17:44:18.240000,47568,15375,KGShop,KGShop
118389,0,0,51,900.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.610000,Samet,2025-05-28 17:43:44.107000,46332,15412,KGShop,KGShop
118389,0,0,52,900.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.867000,Samet,2025-05-28 17:44:18.240000,47569,15412,KGShop,KGShop
118500,0,0,51,1000.0000000000,TL,2025-01-21 00:00:00,,Samet,2025-01-21 21:02:28.363000,Samet,2025-05-28 17:43:44.123000,46207,15522,KGShop,KGShop
118500,0,0,52,1000.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.870000,Samet,2025-05-28 17:44:18.260000,47572,15522,KGShop,KGShop
118620,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.613000,Samet,2025-05-28 17:43:44.127000,46333,15638,KGShop,KGShop
118620,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.880000,Samet,2025-05-28 17:44:18.263000,47575,15638,KGShop,KGShop
118623,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.617000,Samet,2025-05-28 17:43:44.130000,46334,15641,KGShop,KGShop
118623,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.883000,Samet,2025-05-28 17:44:18.267000,47577,15641,KGShop,KGShop
118819,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.617000,Samet,2025-05-28 17:43:44.747000,46335,15834,KGShop,KGShop
118819,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.693000,Samet,2025-05-28 17:44:18.887000,47905,15834,KGShop,KGShop
118904,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.620000,Samet,2025-05-28 17:43:44.787000,46336,15916,KGShop,KGShop
118904,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.740000,Samet,2025-05-28 17:44:18.920000,47924,15916,KGShop,KGShop
118935,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.620000,Samet,2025-05-28 17:43:44.933000,46337,15945,KGShop,KGShop
118935,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.883000,Samet,2025-05-28 17:44:19.057000,47986,15945,KGShop,KGShop
118982,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.623000,Samet,2025-05-28 17:43:44.927000,46338,15990,KGShop,KGShop
118982,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.877000,Samet,2025-05-28 17:44:19.050000,47983,15990,KGShop,KGShop
119032,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.627000,Samet,2025-05-28 17:43:44.163000,46339,16039,KGShop,KGShop
119032,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.923000,Samet,2025-05-28 17:44:18.300000,47594,16039,KGShop,KGShop
119033,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.630000,Samet,2025-05-28 17:43:44.257000,46340,16040,KGShop,KGShop
119033,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.040000,Samet,2025-05-28 17:44:18.400000,47651,16040,KGShop,KGShop
119051,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.633000,Samet,2025-05-28 17:43:44.517000,46341,16058,KGShop,KGShop
119051,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.360000,Samet,2025-05-28 17:44:18.677000,47787,16058,KGShop,KGShop
119052,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.637000,Samet,2025-05-28 17:43:44.580000,46342,16059,KGShop,KGShop
119052,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.467000,Samet,2025-05-28 17:44:18.730000,47817,16059,KGShop,KGShop
119053,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.640000,Samet,2025-05-28 17:43:44.557000,46343,16060,KGShop,KGShop
119053,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.397000,Samet,2025-05-28 17:44:18.707000,47805,16060,KGShop,KGShop
119054,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.640000,Samet,2025-05-28 17:43:44.553000,46344,16061,KGShop,KGShop
119054,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.390000,Samet,2025-05-28 17:44:18.700000,47802,16061,KGShop,KGShop
119055,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.643000,Samet,2025-05-28 17:43:44.550000,46345,16062,KGShop,KGShop
119055,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.390000,Samet,2025-05-28 17:44:18.700000,47801,16062,KGShop,KGShop
119056,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.647000,Samet,2025-05-28 17:43:44.557000,46346,16063,KGShop,KGShop
119056,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.393000,Samet,2025-05-28 17:44:18.703000,47804,16063,KGShop,KGShop
119057,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.650000,Samet,2025-05-28 17:43:44.553000,46347,16064,KGShop,KGShop
119057,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.393000,Samet,2025-05-28 17:44:18.703000,47803,16064,KGShop,KGShop
119058,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.650000,Samet,2025-05-28 17:43:44.580000,46348,16065,KGShop,KGShop
119058,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.470000,Samet,2025-05-28 17:44:18.730000,47818,16065,KGShop,KGShop
119059,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.653000,Samet,2025-05-28 17:43:44.520000,46349,16066,KGShop,KGShop
119059,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.363000,Samet,2025-05-28 17:44:18.680000,47789,16066,KGShop,KGShop
119098,0,0,51,802.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.657000,Samet,2025-05-28 17:43:44.687000,46350,16103,KGShop,KGShop
