ModelKod,Proses,Parcainx,BedKod1,BedKod2,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
101452,25,5,155,155,657,462,,,,,,
101452,25,5,156,156,658,462,,,,,,
101452,25,5,157,157,659,462,,,,,,
101452,25,5,158,158,660,462,,,,,,
101452,25,5,159,159,661,462,,,,,,
101452,25,5,160,160,662,462,,,,,,
101452,25,5,161,161,663,462,,,,,,
101452,25,5,162,162,664,462,,,,,,
101452,25,5,168,168,665,462,,,,,,
101452,25,5,206,206,666,462,,,,,,
101452,25,5,207,207,667,462,,,,,,
101461,25,1,155,155,668,487,,,,,,
101461,25,1,156,156,669,487,,,,,,
101461,25,1,157,157,670,487,,,,,,
101461,25,1,158,158,671,487,,,,,,
101461,25,1,159,159,672,487,,,,,,
101461,25,1,160,160,673,487,,,,,,
101461,25,1,161,161,674,487,,,,,,
101461,25,1,162,162,675,487,,,,,,
101461,25,1,168,168,676,487,,,,,,
101461,25,1,206,206,677,487,,,,,,
101461,25,1,207,207,678,487,,,,,,
101461,25,1,249,249,679,487,,,,,,
101461,25,2,155,155,680,488,,,,,,
101461,25,2,156,156,681,488,,,,,,
101461,25,2,157,157,682,488,,,,,,
101461,25,2,158,158,683,488,,,,,,
101461,25,2,159,159,684,488,,,,,,
101461,25,2,160,160,685,488,,,,,,
101461,25,2,161,161,686,488,,,,,,
101461,25,2,162,162,687,488,,,,,,
101461,25,2,168,168,688,488,,,,,,
101461,25,2,206,206,689,488,,,,,,
101461,25,2,207,207,690,488,,,,,,
101461,25,2,249,249,691,488,,,,,,
101461,25,3,155,155,692,489,,,,,,
101461,25,3,156,156,693,489,,,,,,
101461,25,3,157,157,694,489,,,,,,
101461,25,3,158,158,695,489,,,,,,
101461,25,3,159,159,696,489,,,,,,
101461,25,3,160,160,697,489,,,,,,
101461,25,3,161,161,698,489,,,,,,
101461,25,3,162,162,699,489,,,,,,
101461,25,3,168,168,700,489,,,,,,
101461,25,3,206,206,701,489,,,,,,
101461,25,3,207,207,702,489,,,,,,
101461,25,3,249,249,703,489,,,,,,
101483,25,1,155,155,704,505,,,,,,
101483,25,1,156,156,705,505,,,,,,
101483,25,1,157,157,706,505,,,,,,
101483,25,1,158,158,707,505,,,,,,
101483,25,1,159,159,708,505,,,,,,
101483,25,1,160,160,709,505,,,,,,
101483,25,1,161,161,710,505,,,,,,
101483,25,1,162,162,711,505,,,,,,
101483,25,1,168,168,712,505,,,,,,
101483,25,1,206,206,713,505,,,,,,
101483,25,1,207,207,714,505,,,,,,
101483,25,2,155,155,715,506,,,,,,
101483,25,2,156,156,716,506,,,,,,
101483,25,2,157,157,717,506,,,,,,
101483,25,2,158,158,718,506,,,,,,
101483,25,2,159,159,719,506,,,,,,
101483,25,2,160,160,720,506,,,,,,
101483,25,2,161,161,721,506,,,,,,
101483,25,2,162,162,722,506,,,,,,
101483,25,2,168,168,723,506,,,,,,
101483,25,2,206,206,724,506,,,,,,
101483,25,2,207,207,725,506,,,,,,
101483,25,3,155,155,726,507,,,,,,
101483,25,3,156,156,727,507,,,,,,
101483,25,3,157,157,728,507,,,,,,
101483,25,3,158,158,729,507,,,,,,
101483,25,3,159,159,730,507,,,,,,
101483,25,3,160,160,731,507,,,,,,
101483,25,3,161,161,732,507,,,,,,
101483,25,3,162,162,733,507,,,,,,
101483,25,3,168,168,734,507,,,,,,
101483,25,3,206,206,735,507,,,,,,
101483,25,3,207,207,736,507,,,,,,
101492,25,2,155,155,737,531,,,,,,
101492,25,2,156,157,738,531,,,,,,
101492,25,2,157,157,739,531,,,,,,
101492,25,2,158,158,740,531,,,,,,
101492,25,2,159,159,741,531,,,,,,
101492,25,2,160,160,742,531,,,,,,
101492,25,2,161,161,743,531,,,,,,
101492,25,2,162,162,744,531,,,,,,
101492,25,2,168,168,745,531,,,,,,
101492,25,2,206,206,746,531,,,,,,
101492,25,2,207,207,747,531,,,,,,
101492,25,3,155,155,748,532,,,,,,
101492,25,3,156,156,749,532,,,,,,
101492,25,3,157,157,750,532,,,,,,
101492,25,3,158,158,751,532,,,,,,
101492,25,3,159,159,752,532,,,,,,
101492,25,3,160,160,753,532,,,,,,
101492,25,3,161,161,754,532,,,,,,
101492,25,3,162,162,755,532,,,,,,
101492,25,3,168,168,756,532,,,,,,
101492,25,3,206,206,757,532,,,,,,
101492,25,3,207,207,758,532,,,,,,
101492,25,9,155,155,759,533,,,,,,
101492,25,9,156,156,760,533,,,,,,
101492,25,9,157,157,761,533,,,,,,
101492,25,9,158,158,762,533,,,,,,
101492,25,9,159,159,763,533,,,,,,
101492,25,9,160,160,764,533,,,,,,
101492,25,9,161,161,765,533,,,,,,
101492,25,9,162,162,766,533,,,,,,
101492,25,9,168,168,767,533,,,,,,
101492,25,9,206,206,768,533,,,,,,
101492,25,9,207,207,769,533,,,,,,
101515,25,2,155,155,770,553,,,,,,
101515,25,2,156,156,771,553,,,,,,
101515,25,2,157,157,772,553,,,,,,
101515,25,2,158,158,773,553,,,,,,
101515,25,2,159,159,774,553,,,,,,
101515,25,2,160,160,775,553,,,,,,
101515,25,2,161,161,776,553,,,,,,
101515,25,2,162,162,777,553,,,,,,
101515,25,2,168,168,778,553,,,,,,
101515,25,2,206,206,779,553,,,,,,
101515,25,2,207,207,780,553,,,,,,
101515,25,3,155,155,781,554,,,,,,
101515,25,3,156,156,782,554,,,,,,
101515,25,3,157,157,783,554,,,,,,
101515,25,3,158,158,784,554,,,,,,
101515,25,3,159,159,785,554,,,,,,
101515,25,3,160,160,786,554,,,,,,
101515,25,3,161,161,787,554,,,,,,
101515,25,3,162,162,788,554,,,,,,
101515,25,3,168,168,789,554,,,,,,
101515,25,3,206,206,790,554,,,,,,
101515,25,3,207,207,791,554,,,,,,
101518,25,1,155,155,792,577,,,,,,
101518,25,1,156,156,793,577,,,,,,
101518,25,1,157,157,794,577,,,,,,
101518,25,1,158,158,795,577,,,,,,
101518,25,1,159,159,796,577,,,,,,
101518,25,1,160,160,797,577,,,,,,
101518,25,1,161,161,798,577,,,,,,
101518,25,1,162,162,799,577,,,,,,
101518,25,1,168,168,800,577,,,,,,
101518,25,1,206,206,801,577,,,,,,
101518,25,1,207,207,802,577,,,,,,
101518,25,1,249,249,803,577,,,,,,
101518,25,2,155,155,804,578,,,,,,
101518,25,2,156,156,805,578,,,,,,
101518,25,2,157,157,806,578,,,,,,
101518,25,2,158,158,807,578,,,,,,
101518,25,2,159,159,808,578,,,,,,
101518,25,2,160,160,809,578,,,,,,
101518,25,2,161,161,810,578,,,,,,
101518,25,2,162,162,811,578,,,,,,
101518,25,2,168,168,812,578,,,,,,
101518,25,2,206,206,813,578,,,,,,
101518,25,2,207,207,814,578,,,,,,
101518,25,2,249,249,815,578,,,,,,
101518,25,3,155,155,816,579,,,,,,
101518,25,3,156,156,817,579,,,,,,
101518,25,3,157,157,818,579,,,,,,
101518,25,3,158,158,819,579,,,,,,
101518,25,3,159,159,820,579,,,,,,
101518,25,3,160,160,821,579,,,,,,
101518,25,3,161,161,822,579,,,,,,
101518,25,3,162,162,823,579,,,,,,
101518,25,3,168,168,824,579,,,,,,
101518,25,3,206,206,825,579,,,,,,
101518,25,3,207,207,826,579,,,,,,
101518,25,3,249,249,827,579,,,,,,
101519,25,1,155,155,828,602,,,,,,
101519,25,1,156,156,829,602,,,,,,
101519,25,1,157,157,830,602,,,,,,
101519,25,1,158,158,831,602,,,,,,
101519,25,1,159,159,832,602,,,,,,
101519,25,1,160,160,833,602,,,,,,
101519,25,1,161,161,834,602,,,,,,
101519,25,1,162,162,835,602,,,,,,
101519,25,1,168,168,836,602,,,,,,
101519,25,1,206,206,837,602,,,,,,
101519,25,1,207,207,838,602,,,,,,
101519,25,1,249,249,839,602,,,,,,
101519,25,2,155,155,840,603,,,,,,
101519,25,2,156,156,841,603,,,,,,
101519,25,2,157,157,842,603,,,,,,
101519,25,2,158,158,843,603,,,,,,
101519,25,2,159,159,844,603,,,,,,
101519,25,2,160,160,845,603,,,,,,
101519,25,2,161,161,846,603,,,,,,
101519,25,2,162,162,847,603,,,,,,
101519,25,2,168,168,848,603,,,,,,
101519,25,2,206,206,849,603,,,,,,
101519,25,2,207,207,850,603,,,,,,
101519,25,2,249,249,851,603,,,,,,
101519,25,3,155,155,852,604,,,,,,
101519,25,3,156,156,853,604,,,,,,
101519,25,3,157,157,854,604,,,,,,
101519,25,3,158,158,855,604,,,,,,
101519,25,3,159,159,856,604,,,,,,
101519,25,3,160,160,857,604,,,,,,
101519,25,3,161,161,858,604,,,,,,
101519,25,3,162,162,859,604,,,,,,
101519,25,3,168,168,860,604,,,,,,
101519,25,3,206,206,861,604,,,,,,
101519,25,3,207,207,862,604,,,,,,
101519,25,3,249,249,863,604,,,,,,
101805,25,1,155,155,864,626,,,,,,
101805,25,1,156,156,865,626,,,,,,
101805,25,1,157,157,866,626,,,,,,
101805,25,1,158,158,867,626,,,,,,
101805,25,1,159,159,868,626,,,,,,
101805,25,1,160,160,869,626,,,,,,
101805,25,1,161,161,870,626,,,,,,
101805,25,1,162,162,871,626,,,,,,
101805,25,1,168,168,872,626,,,,,,
101805,25,1,206,206,873,626,,,,,,
101805,25,1,207,207,874,626,,,,,,
101805,25,1,249,249,875,626,,,,,,
101805,25,2,155,155,876,627,,,,,,
101805,25,2,156,156,877,627,,,,,,
101805,25,2,157,157,878,627,,,,,,
101805,25,2,158,158,879,627,,,,,,
101805,25,2,159,159,880,627,,,,,,
101805,25,2,160,160,881,627,,,,,,
101805,25,2,161,161,882,627,,,,,,
101805,25,2,162,162,883,627,,,,,,
101805,25,2,168,168,884,627,,,,,,
101805,25,2,206,206,885,627,,,,,,
101805,25,2,207,207,886,627,,,,,,
101805,25,5,155,155,887,628,,,,,,
101805,25,5,156,156,888,628,,,,,,
101805,25,5,157,157,889,628,,,,,,
101805,25,5,158,158,890,628,,,,,,
101805,25,5,159,159,891,628,,,,,,
101805,25,5,160,160,892,628,,,,,,
101805,25,5,161,161,893,628,,,,,,
101805,25,5,162,162,894,628,,,,,,
101805,25,5,168,168,895,628,,,,,,
101805,25,5,206,206,896,628,,,,,,
101805,25,5,207,207,897,628,,,,,,
101805,25,5,249,249,898,628,,,,,,
101807,25,2,155,155,899,647,,,,,,
101807,25,2,156,156,900,647,,,,,,
101807,25,2,157,157,901,647,,,,,,
101807,25,2,158,158,902,647,,,,,,
101807,25,2,159,159,903,647,,,,,,
101807,25,2,160,160,904,647,,,,,,
101807,25,2,161,161,905,647,,,,,,
101807,25,2,162,162,906,647,,,,,,
101807,25,2,168,168,907,647,,,,,,
101807,25,2,206,206,908,647,,,,,,
101807,25,2,207,207,909,647,,,,,,
101807,25,2,249,249,910,647,,,,,,
101807,25,3,155,155,911,648,,,,,,
101807,25,3,156,156,912,648,,,,,,
101807,25,3,157,157,913,648,,,,,,
101807,25,3,158,158,914,648,,,,,,
101807,25,3,159,159,915,648,,,,,,
101807,25,3,160,160,916,648,,,,,,
101807,25,3,161,161,917,648,,,,,,
101807,25,3,162,162,918,648,,,,,,
101807,25,3,168,168,919,648,,,,,,
101807,25,3,206,206,920,648,,,,,,
101807,25,3,207,207,921,648,,,,,,
101807,25,3,249,249,922,648,,,,,,
101807,25,9,155,155,923,649,,,,,,
101807,25,9,156,156,924,649,,,,,,
101807,25,9,157,157,925,649,,,,,,
101807,25,9,158,158,926,649,,,,,,
101807,25,9,159,159,927,649,,,,,,
101807,25,9,160,160,928,649,,,,,,
101807,25,9,161,161,929,649,,,,,,
101807,25,9,162,162,930,649,,,,,,
101807,25,9,168,168,931,649,,,,,,
101807,25,9,206,206,932,649,,,,,,
101807,25,9,207,207,933,649,,,,,,
101807,25,9,249,249,934,649,,,,,,
101809,25,2,155,155,935,671,,,,,,
101809,25,2,156,156,936,671,,,,,,
101809,25,2,157,157,937,671,,,,,,
101809,25,2,158,158,938,671,,,,,,
101809,25,2,159,159,939,671,,,,,,
101809,25,2,160,160,940,671,,,,,,
101809,25,2,161,161,941,671,,,,,,
101809,25,2,162,162,942,671,,,,,,
101809,25,2,168,168,943,671,,,,,,
101809,25,2,206,206,944,671,,,,,,
101809,25,2,207,207,945,671,,,,,,
101809,25,2,249,249,946,671,,,,,,
101809,25,3,155,155,947,672,,,,,,
101809,25,3,156,156,948,672,,,,,,
101809,25,3,157,157,949,672,,,,,,
101809,25,3,158,158,950,672,,,,,,
101809,25,3,159,159,951,672,,,,,,
101809,25,3,160,160,952,672,,,,,,
101809,25,3,161,161,953,672,,,,,,
101809,25,3,162,162,954,672,,,,,,
101809,25,3,168,168,955,672,,,,,,
101809,25,3,206,206,956,672,,,,,,
101809,25,3,207,207,957,672,,,,,,
101809,25,3,249,249,958,672,,,,,,
101809,25,9,155,155,959,673,,,,,,
101809,25,9,156,156,960,673,,,,,,
101809,25,9,157,157,961,673,,,,,,
101809,25,9,158,158,962,673,,,,,,
101809,25,9,159,159,963,673,,,,,,
101809,25,9,160,160,964,673,,,,,,
101809,25,9,161,161,965,673,,,,,,
101809,25,9,162,162,966,673,,,,,,
101809,25,9,168,168,967,673,,,,,,
101809,25,9,206,206,968,673,,,,,,
101809,25,9,207,207,969,673,,,,,,
101809,25,9,249,249,970,673,,,,,,
101815,25,1,155,155,971,692,,,,,,
101815,25,1,156,156,972,692,,,,,,
101815,25,1,157,157,973,692,,,,,,
101815,25,1,158,158,974,692,,,,,,
101815,25,1,159,159,975,692,,,,,,
101815,25,1,160,160,976,692,,,,,,
101815,25,1,161,161,977,692,,,,,,
101815,25,1,162,162,978,692,,,,,,
101815,25,1,168,168,979,692,,,,,,
101815,25,1,206,206,980,692,,,,,,
101815,25,1,207,207,981,692,,,,,,
101815,25,1,249,249,982,692,,,,,,
101815,25,2,155,155,983,693,,,,,,
101815,25,2,156,156,984,693,,,,,,
101815,25,2,157,157,985,693,,,,,,
101815,25,2,158,158,986,693,,,,,,
101815,25,2,159,159,987,693,,,,,,
101815,25,2,160,160,988,693,,,,,,
101815,25,2,161,161,989,693,,,,,,
101815,25,2,162,162,990,693,,,,,,
101815,25,2,168,168,991,693,,,,,,
101815,25,2,206,206,992,693,,,,,,
101815,25,2,207,207,993,693,,,,,,
101815,25,2,249,249,994,693,,,,,,
101815,25,3,155,155,995,694,,,,,,
101815,25,3,156,156,996,694,,,,,,
101815,25,3,157,157,997,694,,,,,,
101815,25,3,158,158,998,694,,,,,,
101815,25,3,159,159,999,694,,,,,,
101815,25,3,160,160,1000,694,,,,,,
101815,25,3,161,161,1001,694,,,,,,
101815,25,3,162,162,1002,694,,,,,,
101815,25,3,168,168,1003,694,,,,,,
101815,25,3,206,206,1004,694,,,,,,
101815,25,3,207,207,1005,694,,,,,,
101815,25,3,249,249,1006,694,,,,,,
101828,25,1,155,155,1007,712,,,,,,
101828,25,1,156,156,1008,712,,,,,,
101828,25,1,157,157,1009,712,,,,,,
101828,25,1,158,158,1010,712,,,,,,
101828,25,1,159,159,1011,712,,,,,,
101828,25,1,160,160,1012,712,,,,,,
101828,25,1,161,161,1013,712,,,,,,
101828,25,1,162,162,1014,712,,,,,,
101828,25,1,168,168,1015,712,,,,,,
101828,25,1,206,206,1016,712,,,,,,
101828,25,1,207,207,1017,712,,,,,,
101828,25,2,155,155,1018,713,,,,,,
101828,25,2,156,156,1019,713,,,,,,
101828,25,2,157,157,1020,713,,,,,,
101828,25,2,158,158,1021,713,,,,,,
101828,25,2,159,159,1022,713,,,,,,
101828,25,2,160,160,1023,713,,,,,,
101828,25,2,161,161,1024,713,,,,,,
101828,25,2,162,162,1025,713,,,,,,
101828,25,2,168,168,1026,713,,,,,,
101828,25,2,206,206,1027,713,,,,,,
101828,25,2,207,207,1028,713,,,,,,
101828,25,3,155,155,1029,714,,,,,,
101828,25,3,156,156,1030,714,,,,,,
101828,25,3,157,157,1031,714,,,,,,
101828,25,3,158,158,1032,714,,,,,,
101828,25,3,159,159,1033,714,,,,,,
101828,25,3,160,160,1034,714,,,,,,
101828,25,3,161,161,1035,714,,,,,,
101828,25,3,162,162,1036,714,,,,,,
101828,25,3,168,168,1037,714,,,,,,
101828,25,3,206,206,1038,714,,,,,,
101828,25,3,207,207,1039,714,,,,,,
101847,25,1,155,155,1040,734,,,,,,
101847,25,1,156,156,1041,734,,,,,,
101847,25,1,157,157,1042,734,,,,,,
101847,25,1,158,158,1043,734,,,,,,
101847,25,1,159,159,1044,734,,,,,,
101847,25,1,160,160,1045,734,,,,,,
101847,25,1,161,161,1046,734,,,,,,
101847,25,1,162,162,1047,734,,,,,,
101847,25,1,168,168,1048,734,,,,,,
101847,25,1,206,206,1049,734,,,,,,
101847,25,1,207,207,1050,734,,,,,,
101847,25,1,249,249,1051,734,,,,,,
101847,25,1,314,314,1052,734,,,,,,
101847,25,2,155,155,1053,735,,,,,,
101847,25,2,156,156,1054,735,,,,,,
101847,25,2,157,157,1055,735,,,,,,
101847,25,2,158,158,1056,735,,,,,,
101847,25,2,159,159,1057,735,,,,,,
101847,25,2,160,160,1058,735,,,,,,
101847,25,2,161,161,1059,735,,,,,,
101847,25,2,162,162,1060,735,,,,,,
101847,25,2,168,168,1061,735,,,,,,
101847,25,2,206,206,1062,735,,,,,,
101847,25,2,207,207,1063,735,,,,,,
101847,25,2,249,249,1064,735,,,,,,
101847,25,2,314,314,1065,735,,,,,,
101847,25,5,155,155,1066,736,,,,,,
101847,25,5,156,156,1067,736,,,,,,
101847,25,5,157,157,1068,736,,,,,,
101847,25,5,158,158,1069,736,,,,,,
101847,25,5,159,159,1070,736,,,,,,
101847,25,5,160,160,1071,736,,,,,,
101847,25,5,161,161,1072,736,,,,,,
101847,25,5,162,162,1073,736,,,,,,
101847,25,5,168,168,1074,736,,,,,,
101847,25,5,206,206,1075,736,,,,,,
101847,25,5,207,207,1076,736,,,,,,
101847,25,5,249,249,1077,736,,,,,,
101847,25,5,314,314,1078,736,,,,,,
101856,25,1,155,155,1079,756,,,,,,
101856,25,1,156,156,1080,756,,,,,,
101856,25,1,157,157,1081,756,,,,,,
101856,25,1,158,158,1082,756,,,,,,
101856,25,1,159,159,1083,756,,,,,,
101856,25,1,160,160,1084,756,,,,,,
101856,25,1,161,161,1085,756,,,,,,
101856,25,1,162,162,1086,756,,,,,,
101856,25,1,168,168,1087,756,,,,,,
101856,25,1,206,206,1088,756,,,,,,
101856,25,1,207,207,1089,756,,,,,,
101856,25,1,249,249,1090,756,,,,,,
101856,25,2,155,155,1091,757,,,,,,
101856,25,2,156,156,1092,757,,,,,,
101856,25,2,157,157,1093,757,,,,,,
101856,25,2,158,158,1094,757,,,,,,
101856,25,2,159,159,1095,757,,,,,,
101856,25,2,160,160,1096,757,,,,,,
101856,25,2,161,161,1097,757,,,,,,
101856,25,2,162,162,1098,757,,,,,,
101856,25,2,168,168,1099,757,,,,,,
101856,25,2,206,206,1100,757,,,,,,
101856,25,2,207,207,1101,757,,,,,,
101856,25,2,249,249,1102,757,,,,,,
101856,25,3,155,155,1103,758,,,,,,
101856,25,3,156,156,1104,758,,,,,,
101856,25,3,157,157,1105,758,,,,,,
101856,25,3,158,158,1106,758,,,,,,
101856,25,3,159,159,1107,758,,,,,,
101856,25,3,160,160,1108,758,,,,,,
101856,25,3,161,161,1109,758,,,,,,
101856,25,3,162,162,1110,758,,,,,,
101856,25,3,168,168,1111,758,,,,,,
101856,25,3,206,206,1112,758,,,,,,
101856,25,3,207,207,1113,758,,,,,,
101856,25,3,249,249,1114,758,,,,,,
101871,25,1,155,156,1115,779,,,,,,
101871,25,1,156,157,1116,779,,,,,,
101871,25,1,157,157,1117,779,,,,,,
101871,25,1,158,158,1118,779,,,,,,
101871,25,1,159,159,1119,779,,,,,,
101871,25,1,160,160,1120,779,,,,,,
101871,25,1,161,161,1121,779,,,,,,
101871,25,1,162,162,1122,779,,,,,,
101871,25,1,168,168,1123,779,,,,,,
101871,25,1,206,206,1124,779,,,,,,
101871,25,1,207,207,1125,779,,,,,,
101871,25,2,155,155,1126,780,,,,,,
101871,25,2,156,156,1127,780,,,,,,
101871,25,2,157,157,1128,780,,,,,,
101871,25,2,158,158,1129,780,,,,,,
101871,25,2,159,159,1130,780,,,,,,
101871,25,2,160,160,1131,780,,,,,,
101871,25,2,161,161,1132,780,,,,,,
101871,25,2,162,162,1133,780,,,,,,
101871,25,2,168,168,1134,780,,,,,,
101871,25,2,206,206,1135,780,,,,,,
101871,25,2,207,207,1136,780,,,,,,
101871,25,3,155,155,1137,781,,,,,,
101871,25,3,156,156,1138,781,,,,,,
101871,25,3,157,157,1139,781,,,,,,
101871,25,3,158,158,1140,781,,,,,,
101871,25,3,159,159,1141,781,,,,,,
101871,25,3,160,160,1142,781,,,,,,
101871,25,3,161,161,1143,781,,,,,,
101871,25,3,162,162,1144,781,,,,,,
101871,25,3,168,168,1145,781,,,,,,
101871,25,3,206,206,1146,781,,,,,,
101871,25,3,207,207,1147,781,,,,,,
101883,25,1,155,155,1148,800,,,,,,
101883,25,1,156,156,1149,800,,,,,,
101883,25,1,157,157,1150,800,,,,,,
101883,25,1,158,158,1151,800,,,,,,
101883,25,1,159,159,1152,800,,,,,,
101883,25,1,160,160,1153,800,,,,,,
101883,25,1,161,161,1154,800,,,,,,
101883,25,1,162,162,1155,800,,,,,,
101883,25,1,168,168,1156,800,,,,,,
101883,25,1,206,206,1157,800,,,,,,
101883,25,1,207,207,1158,800,,,,,,
101883,25,1,249,249,1159,800,,,,,,
101883,25,2,155,155,1160,801,,,,,,
101883,25,2,156,156,1161,801,,,,,,
101883,25,2,157,157,1162,801,,,,,,
101883,25,2,158,158,1163,801,,,,,,
101883,25,2,159,159,1164,801,,,,,,
101883,25,2,160,160,1165,801,,,,,,
101883,25,2,161,161,1166,801,,,,,,
101883,25,2,162,162,1167,801,,,,,,
101883,25,2,168,168,1168,801,,,,,,
101883,25,2,206,206,1169,801,,,,,,
101883,25,2,207,207,1170,801,,,,,,
101883,25,2,249,249,1171,801,,,,,,
101883,25,3,155,155,1172,802,,,,,,
101883,25,3,156,156,1173,802,,,,,,
101883,25,3,157,157,1174,802,,,,,,
101883,25,3,158,158,1175,802,,,,,,
101883,25,3,159,159,1176,802,,,,,,
101883,25,3,160,160,1177,802,,,,,,
101883,25,3,161,161,1178,802,,,,,,
101883,25,3,162,162,1179,802,,,,,,
101883,25,3,168,168,1180,802,,,,,,
101883,25,3,206,206,1181,802,,,,,,
101883,25,3,207,207,1182,802,,,,,,
101883,25,3,249,249,1183,802,,,,,,
101886,25,1,155,155,1184,828,,,,,,
101886,25,1,156,156,1185,828,,,,,,
101886,25,1,157,157,1186,828,,,,,,
101886,25,1,158,158,1187,828,,,,,,
101886,25,1,159,159,1188,828,,,,,,
101886,25,1,160,160,1189,828,,,,,,
101886,25,1,161,161,1190,828,,,,,,
101886,25,1,162,162,1191,828,,,,,,
101886,25,1,168,168,1192,828,,,,,,
101886,25,1,206,206,1193,828,,,,,,
101886,25,1,207,207,1194,828,,,,,,
101886,25,1,249,249,1195,828,,,,,,
101886,25,1,314,314,1196,828,,,,,,
101886,25,2,155,155,1197,829,,,,,,
101886,25,2,156,156,1198,829,,,,,,
101886,25,2,157,157,1199,829,,,,,,
101886,25,2,158,158,1200,829,,,,,,
101886,25,2,159,159,1201,829,,,,,,
101886,25,2,160,160,1202,829,,,,,,
101886,25,2,161,161,1203,829,,,,,,
101886,25,2,162,162,1204,829,,,,,,
101886,25,2,168,168,1205,829,,,,,,
101886,25,2,206,206,1206,829,,,,,,
101886,25,2,207,207,1207,829,,,,,,
101886,25,2,249,249,1208,829,,,,,,
101886,25,2,314,314,1209,829,,,,,,
101886,25,3,155,155,1210,830,,,,,,
101886,25,3,156,156,1211,830,,,,,,
101886,25,3,157,157,1212,830,,,,,,
101886,25,3,158,158,1213,830,,,,,,
101886,25,3,159,159,1214,830,,,,,,
101886,25,3,160,160,1215,830,,,,,,
101886,25,3,161,161,1216,830,,,,,,
101886,25,3,162,162,1217,830,,,,,,
101886,25,3,168,168,1218,830,,,,,,
101886,25,3,206,206,1219,830,,,,,,
101886,25,3,207,207,1220,830,,,,,,
101886,25,3,249,249,1221,830,,,,,,
101886,25,3,314,314,1222,830,,,,,,
101908,25,1,155,155,1223,850,,,,,,
101908,25,1,156,156,1224,850,,,,,,
101908,25,1,157,157,1225,850,,,,,,
101908,25,1,158,158,1226,850,,,,,,
101908,25,1,159,159,1227,850,,,,,,
101908,25,1,160,160,1228,850,,,,,,
101908,25,1,161,161,1229,850,,,,,,
101908,25,1,162,162,1230,850,,,,,,
101908,25,1,168,168,1231,850,,,,,,
101908,25,1,206,206,1232,850,,,,,,
101908,25,1,207,207,1233,850,,,,,,
101908,25,1,249,249,1234,850,,,,,,
101908,25,2,155,155,1235,851,,,,,,
101908,25,2,156,156,1236,851,,,,,,
101908,25,2,157,157,1237,851,,,,,,
101908,25,2,158,158,1238,851,,,,,,
101908,25,2,159,159,1239,851,,,,,,
101908,25,2,160,160,1240,851,,,,,,
101908,25,2,161,161,1241,851,,,,,,
101908,25,2,162,162,1242,851,,,,,,
101908,25,2,168,168,1243,851,,,,,,
101908,25,2,206,206,1244,851,,,,,,
101908,25,2,207,207,1245,851,,,,,,
101908,25,2,249,249,1246,851,,,,,,
101908,25,3,155,155,1247,852,,,,,,
101908,25,3,156,156,1248,852,,,,,,
101908,25,3,157,157,1249,852,,,,,,
101908,25,3,158,158,1250,852,,,,,,
101908,25,3,159,159,1251,852,,,,,,
101908,25,3,160,160,1252,852,,,,,,
101908,25,3,161,161,1253,852,,,,,,
101908,25,3,162,162,1254,852,,,,,,
101908,25,3,168,168,1255,852,,,,,,
101908,25,3,206,206,1256,852,,,,,,
101908,25,3,207,207,1257,852,,,,,,
101908,25,3,249,249,1258,852,,,,,,
101919,25,2,155,155,1259,871,,,,,,
101919,25,2,156,156,1260,871,,,,,,
101919,25,2,157,157,1261,871,,,,,,
101919,25,2,158,158,1262,871,,,,,,
101919,25,2,159,159,1263,871,,,,,,
101919,25,2,160,160,1264,871,,,,,,
101919,25,2,161,161,1265,871,,,,,,
101919,25,2,162,162,1266,871,,,,,,
101919,25,2,168,168,1267,871,,,,,,
101919,25,2,206,206,1268,871,,,,,,
101919,25,2,207,207,1269,871,,,,,,
101919,25,2,249,249,1270,871,,,,,,
101919,25,3,155,155,1271,872,,,,,,
101919,25,3,156,156,1272,872,,,,,,
101919,25,3,157,157,1273,872,,,,,,
101919,25,3,158,158,1274,872,,,,,,
101919,25,3,159,159,1275,872,,,,,,
101919,25,3,160,160,1276,872,,,,,,
101919,25,3,161,161,1277,872,,,,,,
101919,25,3,162,162,1278,872,,,,,,
101919,25,3,168,168,1279,872,,,,,,
