Ulke,Sehir,kgid,insUN,insDT,insApp,updUN,updDT,updApp
Kazakistan,Astana,2604,,,,,,
Kazakistan,Atyrau,2605,,,,,,
Kazakistan,Ayaguz,2606,,,,,,
Kazakistan,Baikonur,2607,,,,,,
Kazakistan,Balkash,2608,,,,,,
Kazakistan,Beyneu,2609,,,,,,
Kazakistan,Boraldai,2610,,,,,,
Kazakistan,Bursa,2611,,,,,,
Kazakistan,Chapayev,2612,,,,,,
Kazakistan,Chemolgan,2613,,,,,,
Kazakistan,Chu,2614,,,,,,
Kazakistan,Ekibastuz,2615,,,,,,
Kazakistan,Emba,2616,,,,,,
Kazakistan,Esik,2617,,,,,,
Kazakistan,Fort Shevchenko,2618,,,,,,
Kazakistan,İstanbul,2619,,,,,,
Kazakistan,İzmir,2620,,,,,,
Kazakistan,Kandyagash,2621,,,,,,
Kazakistan,Karaganda,2622,,,,,,
Kazakistan,Karatau,2623,,,,,,
Kazakistan,Kazaly,2624,,,,,,
Kazakistan,Khorogos,2625,,,,,,
Kazakistan,Kizilyar,2626,,,,,,
Kazakistan,Kokshetau,2627,,,,,,
Kazakistan,Kostanay,2628,,,,,,
Kazakistan,Kyzylorda,2629,,,,,,
Kazakistan,Oral,2630,,,,,,
Kazakistan,Oskemen,2631,,,,,,
Kazakistan,Pavlodar,2632,,,,,,
Kazakistan,Petropavl,2633,,,,,,
Kazakistan,Ridder,2634,,,,,,
Kazakistan,Rudniy,2635,,,,,,
Kazakistan,Saryshagan,2636,,,,,,
Kazakistan,Satpaev,2637,,,,,,
Kazakistan,Sayram,2638,,,,,,
Kazakistan,Semey,2639,,,,,,
Kazakistan,Shymkent,2640,,,,,,
Kazakistan,Taldykorgan,2641,,,,,,
Kazakistan,Talgar,2642,,,,,,
Kazakistan,Taraz,2643,,,,,,
Kazakistan,Temirtau,2644,,,,,,
Kazakistan,Trabzon,2645,,,,,,
Kazakistan,Turkestan,2646,,,,,,
Kazakistan,Tyuratam,2647,,,,,,
Kazakistan,Wasij,2648,,,,,,
Kazakistan,Zaysan,2649,,,,,,
Kazakistan,Zhana-Ozen,2650,,,,,,
Kazakistan,Zharkent,2651,,,,,,
Kazakistan,Zhezkazgan,2652,,,,,,
Kazakistan,Zyryanovsk,2653,,,,,,
Kenya,,2654,,,,,,
Kenya,Baragoi,2655,,,,,,
Kenya,Bungoma,2656,,,,,,
Kenya,Busia,2657,,,,,,
Kenya,Dadaab,2658,,,,,,
Kenya,Diani Beach,2659,,,,,,
Kenya,Eldoret,2660,,,,,,
Kenya,Embu,2661,,,,,,
Kenya,Garissa,2662,,,,,,
Kenya,Gede,2663,,,,,,
Kenya,Hola,2664,,,,,,
Kenya,Homa Bay,2665,,,,,,
Kenya,Isiolo,2666,,,,,,
Kenya,Kajiado,2667,,,,,,
Kenya,Kakamega,2668,,,,,,
Kenya,Kakuma,2669,,,,,,
Kenya,Kapenguria,2670,,,,,,
Kenya,Kericho,2671,,,,,,
Kenya,Kiambu,2672,,,,,,
Kenya,Kilifi,2673,,,,,,
Kenya,Kisii,2674,,,,,,
Kenya,Kisumu,2675,,,,,,
Kenya,Kitale,2676,,,,,,
Kenya,Lamu,2677,,,,,,
Kenya,Langata,2678,,,,,,
Kenya,Lodwar,2679,,,,,,
Kenya,Lokichoggio,2680,,,,,,
Kenya,Loyangalani,2681,,,,,,
Kenya,Machakos,2682,,,,,,
Kenya,Malindi,2683,,,,,,
Kenya,Mandera,2684,,,,,,
Kenya,Maralal,2685,,,,,,
Kenya,Marsabit,2686,,,,,,
Kenya,Meru,2687,,,,,,
Kenya,Mombasa,2688,,,,,,
Kenya,Moyale,2689,,,,,,
Kenya,Mumias,2690,,,,,,
Kenya,Muranga,2691,,,,,,
Kenya,Nairobi,2692,,,,,,
Kenya,Naivasha,2693,,,,,,
Kenya,Nakuru,2694,,,,,,
Kenya,Namanga,2695,,,,,,
Kenya,Nanyuki,2696,,,,,,
Kenya,Naro Moru,2697,,,,,,
Kenya,Narok,2698,,,,,,
Kenya,Nyahururu,2699,,,,,,
Kenya,Nyeri,2700,,,,,,
Kenya,Ruiru,2701,,,,,,
Kenya,Shimoni,2702,,,,,,
Kenya,Takaungu,2703,,,,,,
Kenya,Thika,2704,,,,,,
Kenya,Voi,2705,,,,,,
Kenya,Wajir,2706,,,,,,
Kenya,Watamu,2707,,,,,,
Kenya,Webuye,2708,,,,,,
Kenya,Wundanyi,2709,,,,,,
Kıbrıs,,2710,,,,,,
Kıbrıs,Famagusta,2711,,,,,,
Kıbrıs,Kyrenia,2712,,,,,,
Kıbrıs,Larnaca,2713,,,,,,
Kıbrıs,Limassol,2714,,,,,,
Kıbrıs,Nicosia,2715,,,,,,
Kıbrıs,Paphos,2716,,,,,,
Kırgızistan,,2717,,,,,,
Kırgızistan,Batken,2718,,,,,,
Kırgızistan,Bishkek,2719,,,,,,
Kırgızistan,Chui,2720,,,,,,
Kırgızistan,Issyk-Kul,2721,,,,,,
Kırgızistan,İstanbul,2722,,,,,,
Kırgızistan,Jalal-Abad,2723,,,,,,
Kırgızistan,Naryn,2724,,,,,,
Kırgızistan,Osh,2725,,,,,,
Kırgızistan,Talas,2726,,,,,,
Kiribati,,2727,,,,,,
Kiribati,Banaba,2728,,,,,,
Kiribati,Central Gilberts,2729,,,,,,
Kiribati,Line Islands,2730,,,,,,
Kiribati,Northern Gilberts,2731,,,,,,
Kiribati,Southern Gilberts,2732,,,,,,
Kiribati,Tarawa Atoll,2733,,,,,,
Kolombiya,,2734,,,,,,
Kolombiya,Armenia,2735,,,,,,
Kolombiya,Barrancabermeja,2736,,,,,,
Kolombiya,Barranquilla,2737,,,,,,
Kolombiya,Bello,2738,,,,,,
Kolombiya,Bogota,2739,,,,,,
Kolombiya,Bucaramanga,2740,,,,,,
Kolombiya,Buenaventura,2741,,,,,,
Kolombiya,Buga,2742,,,,,,
Kolombiya,Cartagena,2743,,,,,,
Kolombiya,Cartago,2744,,,,,,
Kolombiya,Cucuta,2745,,,,,,
Kolombiya,Dosquebradas,2746,,,,,,
Kolombiya,Envigado,2747,,,,,,
Kolombiya,Facatativa,2748,,,,,,
Kolombiya,Florencia,2749,,,,,,
Kolombiya,Floridablanca,2750,,,,,,
Kolombiya,Girardot,2751,,,,,,
Kolombiya,Giron,2752,,,,,,
Kolombiya,Ibague,2753,,,,,,
Kolombiya,Itagüi,2754,,,,,,
Kolombiya,Magangue,2755,,,,,,
Kolombiya,Maicao,2756,,,,,,
Kolombiya,Malambo,2757,,,,,,
Kolombiya,Manizales,2758,,,,,,
Kolombiya,Medellin,2759,,,,,,
Kolombiya,Monteria,2760,,,,,,
Kolombiya,Neiva,2761,,,,,,
Kolombiya,Palmira,2762,,,,,,
Kolombiya,Pasto,2763,,,,,,
Kolombiya,Pereira,2764,,,,,,
Kolombiya,Pitalito,2765,,,,,,
Kolombiya,Popayan,2766,,,,,,
Kolombiya,Santa Marta,2767,,,,,,
Kolombiya,Santiago de Cali,2768,,,,,,
Kolombiya,Sincelejo,2769,,,,,,
Kolombiya,Soacha,2770,,,,,,
Kolombiya,Sogamoso,2771,,,,,,
Kolombiya,Soledad,2772,,,,,,
Kolombiya,Tulua,2773,,,,,,
Kolombiya,Tunja,2774,,,,,,
Kolombiya,Valledupar,2775,,,,,,
Kolombiya,Villavicencio,2776,,,,,,
Komoros,,2777,,,,,,
Komoros,Domoni,2778,,,,,,
Komoros,Fomboni,2779,,,,,,
Komoros,Moroni,2780,,,,,,
Komoros,Moutsamoudou,2781,,,,,,
Kongo,,2782,,,,,,
Kongo,Bouenza,2783,,,,,,
Kongo,Cuvette,2784,,,,,,
Kongo,İstanbul,2785,,,,,,
Kongo,Kouilou,2786,,,,,,
Kongo,Lekoumou,2787,,,,,,
Kongo,Lıkouala,2788,,,,,,
Kongo,Niari,2789,,,,,,
Kongo,Plateaux,2790,,,,,,
Kongo,Pool,2791,,,,,,
Kongo,Sangha,2792,,,,,,
Kore (Güney),,2793,,,,,,
Kore (Güney),Bucheon,2794,,,,,,
Kore (Güney),Busan,2795,,,,,,
Kore (Güney),Daegu,2796,,,,,,
Kore (Güney),Daejeon,2797,,,,,,
Kore (Güney),Gwangju,2798,,,,,,
Kore (Güney),Incheon,2799,,,,,,
Kore (Güney),Kayseri,2800,,,,,,
Kore (Güney),Seongnam,2801,,,,,,
Kore (Güney),Seoul,2802,,,,,,
Kore (Güney),Suwon,2803,,,,,,
Kore (Güney),Ulsan,2804,,,,,,
Kore (Kuzey),Chongjin,2805,,,,,,
Kore (Kuzey),Haeju,2806,,,,,,
Kore (Kuzey),Hamhung,2807,,,,,,
Kore (Kuzey),Nampho,2808,,,,,,
Kore (Kuzey),Pyongsong,2809,,,,,,
Kore (Kuzey),Pyongyang,2810,,,,,,
Kore (Kuzey),Rason,2811,,,,,,
Kore (Kuzey),Sariwon,2812,,,,,,
Kore (Kuzey),Sinuiju,2813,,,,,,
Kore (Kuzey),Wonsan,2814,,,,,,
Kosova,,2815,,,,,,
Kosova,Prizren,2816,,,,,,
Kosta Rika,,2817,,,,,,
Kosta Rika,Alajuela,2818,,,,,,
Kosta Rika,Cartago,2819,,,,,,
Kosta Rika,Curridabat,2820,,,,,,
Kosta Rika,Escazu,2821,,,,,,
Kosta Rika,Golfito,2822,,,,,,
Kosta Rika,Jaco,2823,,,,,,
Kosta Rika,Liberia,2824,,,,,,
Kosta Rika,Limon,2825,,,,,,
Kosta Rika,Nicoya,2826,,,,,,
Kosta Rika,Puntarenas,2827,,,,,,
Kosta Rika,San Jose,2828,,,,,,
Kosta Rika,San Ramon,2829,,,,,,
Kosta Rika,Santa Ana,2830,,,,,,
Kosta Rika,Tibas,2831,,,,,,
Kuveyt,,2832,,,,,,
Kuveyt,Al Ahmadi,2833,,,,,,
Kuveyt,Al Asimah,2834,,,,,,
Kuveyt,Al Farwaniyah,2835,,,,,,
Kuveyt,Al Jahra,2836,,,,,,
Kuveyt,Hawalli,2837,,,,,,
Kuveyt,Mubarak Al-Kabeer,2838,,,,,,
Kuzey Afrika,Biomfontein,2839,,,,,,
Kuzey Afrika,Cape Town,2840,,,,,,
Kuzey Afrika,De Aar,2841,,,,,,
Kuzey Afrika,Durban,2842,,,,,,
Kuzey Afrika,East London,2843,,,,,,
Kuzey Afrika,Johannesburg,2844,,,,,,
Kuzey Afrika,Kimberley,2845,,,,,,
Kuzey Afrika,Ladysmitf,2846,,,,,,
Kuzey Afrika,Messina,2847,,,,,,
Kuzey Afrika,Mossel Bay,2848,,,,,,
Kuzey Afrika,Polokwane,2849,,,,,,
Kuzey Afrika,Port Elizabeth,2850,,,,,,
Kuzey Afrika,Pretoria,2851,,,,,,
Kuzey Afrika,Richards Bay,2852,,,,,,
Kuzey Afrika,Saldanha,2853,,,,,,
Kuzey Afrika,Upington,2854,,,,,,
Küba,Bayamo,2855,,,,,,
Küba,Camagüey,2856,,,,,,
Küba,Cardenas,2857,,,,,,
Küba,Ciego de Avila,2858,,,,,,
Küba,Cienfuegos,2859,,,,,,
Küba,Guantanamo,2860,,,,,,
Küba,Havana,2861,,,,,,
Küba,Holguin,2862,,,,,,
Küba,Manzanillo,2863,,,,,,
Küba,Matanzas,2864,,,,,,
Küba,Palma Soriano,2865,,,,,,
Küba,Pinar del Rio,2866,,,,,,
Küba,Sancti Spiritus,2867,,,,,,
Küba,Santa Clara,2868,,,,,,
Küba,Santiago de Cuba,2869,,,,,,
Küba,Victoria de Las Tunas,2870,,,,,,
Kyrgyzistan,,2871,,,,,,
Laos,Attapu,2872,,,,,,
Laos,Bokeo,2873,,,,,,
Laos,Bolikhamxai,2874,,,,,,
Laos,Champasak,2875,,,,,,
Laos,Houaphan,2876,,,,,,
Laos,Khammouan,2877,,,,,,
Laos,Louangphabang,2878,,,,,,
Laos,Loung Namtha,2879,,,,,,
Laos,Oudomxai,2880,,,,,,
Laos,Phongsali,2881,,,,,,
Laos,Salavan,2882,,,,,,
Laos,Savannakhet,2883,,,,,,
Laos,Vientiane Capital,2884,,,,,,
Laos,Vientiane Province,2885,,,,,,
Laos,Xaignabouli,2886,,,,,,
Laos,Xekong,2887,,,,,,
Laos,Xiangkhoang,2888,,,,,,
Lesotho,Berea,2889,,,,,,
Lesotho,Butha-Buthe,2890,,,,,,
Lesotho,Leribe,2891,,,,,,
Lesotho,Mafeteng,2892,,,,,,
Lesotho,Maseru,2893,,,,,,
Lesotho,Mohale s Hoek,2894,,,,,,
Lesotho,Mokhotlong,2895,,,,,,
Lesotho,Qachas Nek,2896,,,,,,
Lesotho,Quthing,2897,,,,,,
Lesotho,Thaba-Tseka,2898,,,,,,
Letonya,,2899,,,,,,
Letonya,Aizkraukle,2900,,,,,,
Letonya,Alksne,2901,,,,,,
Letonya,Balvi,2902,,,,,,
Letonya,Bauska,2903,,,,,,
Letonya,Csis,2904,,,,,,
Letonya,Daugavpils,2905,,,,,,
Letonya,Dobele,2906,,,,,,
Letonya,Gulbene,2907,,,,,,
Letonya,Jelgava,2908,,,,,,
Letonya,Jkabpils,2909,,,,,,
Letonya,Jrmala,2910,,,,,,
Letonya,Krslava,2911,,,,,,
Letonya,Kuldga,2912,,,,,,
Letonya,Liepja,2913,,,,,,
Letonya,Limbai,2914,,,,,,
Letonya,Ludza,2915,,,,,,
Letonya,Madona,2916,,,,,,
Letonya,Ogre,2917,,,,,,
Letonya,Preii,2918,,,,,,
Letonya,Rga,2919,,,,,,
Letonya,Rzekne,2920,,,,,,
Letonya,Saldus,2921,,,,,,
Letonya,Talsi,2922,,,,,,
Letonya,Tukums,2923,,,,,,
Letonya,Valka,2924,,,,,,
Letonya,Valmiera,2925,,,,,,
Letonya,Ventspils,2926,,,,,,
Liberya,,2927,,,,,,
Liberya,Bomi,2928,,,,,,
Liberya,Bong,2929,,,,,,
Liberya,Gbarpolu,2930,,,,,,
Liberya,Grand Bassa,2931,,,,,,
Liberya,Grand Cape Mount,2932,,,,,,
Liberya,Grand Gedeh,2933,,,,,,
Liberya,Grand Kru,2934,,,,,,
Liberya,Lofa,2935,,,,,,
Liberya,Margibi,2936,,,,,,
Liberya,Maryland,2937,,,,,,
Liberya,Montserrado,2938,,,,,,
Liberya,Nimba,2939,,,,,,
Liberya,River Cess,2940,,,,,,
Liberya,River Gee,2941,,,,,,
Liberya,Sino,2942,,,,,,
Libya,,2943,,,,,,
Libya,Ajdabiya,2944,,,,,,
Libya,Al Butnan,2945,,,,,,
Libya,Al Hizam Al Akhdar,2946,,,,,,
Libya,Al Jabal al Akhdar,2947,,,,,,
Libya,Al Jfara,2948,,,,,,
Libya,Al Jufrah,2949,,,,,,
Libya,Al Kufrah,2950,,,,,,
Libya,Al Marj,2951,,,,,,
Libya,Al Murgub,2952,,,,,,
Libya,Al Qubah,2953,,,,,,
Libya,Al Wahat,2954,,,,,,
Libya,An Nuqat al Khams,2955,,,,,,
Libya,Az Zawiyah,2956,,,,,,
Libya,Bani Walid,2957,,,,,,
Libya,Benghazi,2958,,,,,,
Libya,Darnah,2959,,,,,,
Libya,Ghadamis,2960,,,,,,
Libya,Gharyan,2961,,,,,,
Libya,Ghat,2962,,,,,,
Libya,İstanbul,2963,,,,,,
Libya,Misratah,2964,,,,,,
Libya,Mizdah,2965,,,,,,
Libya,Murzuq,2966,,,,,,
Libya,Nalut,2967,,,,,,
Libya,Sabha,2968,,,,,,
Libya,Sabratha Wa Surman,2969,,,,,,
Libya,Surt,2970,,,,,,
Libya,Tarabulus,2971,,,,,,
Libya,Tarhuna Wa Msalata,2972,,,,,,
Libya,Wadi Al Hayaa,2973,,,,,,
Libya,Wadi Al Shatii,2974,,,,,,
Libya,Yafran,2975,,,,,,
Liechtenstein,Balzers,2976,,,,,,
Liechtenstein,Nendeln,2977,,,,,,
Liechtenstein,Vaduz,2978,,,,,,
Liechtenstein,Werdenberg,2979,,,,,,
Litvanya,,2980,,,,,,
Litvanya,Alytus,2981,,,,,,
Litvanya,Jonava,2982,,,,,,
Litvanya,Kaunas,2983,,,,,,
Litvanya,Klaipeda,2984,,,,,,
Litvanya,Marijampole,2985,,,,,,
Litvanya,Mazeikiai,2986,,,,,,
Litvanya,Panevezys,2987,,,,,,
Litvanya,Siauliai,2988,,,,,,
Litvanya,Utena,2989,,,,,,
Litvanya,Vilnius,2990,,,,,,
Lübnan,,2991,,,,,,
Lübnan,Akkar,2992,,,,,,
Lübnan,Aley,2993,,,,,,
Lübnan,Baabda,2994,,,,,,
Lübnan,Baalbek,2995,,,,,,
Lübnan,Batroun,2996,,,,,,
Lübnan,Bint Jbeil,2997,,,,,,
Lübnan,Bsharri,2998,,,,,,
Lübnan,Byblos,2999,,,,,,
Lübnan,Chouf,3000,,,,,,
Lübnan,Hasbaya,3001,,,,,,
Lübnan,Hermel,3002,,,,,,
Lübnan,Jezzine,3003,,,,,,
Lübnan,Kesrwan,3004,,,,,,
Lübnan,Koura,3005,,,,,,
Lübnan,Marjeyoun,3006,,,,,,
Lübnan,Matn,3007,,,,,,
Lübnan,Miniyeh-Danniyeh,3008,,,,,,
Lübnan,Nabatieh,3009,,,,,,
Lübnan,Rashaya,3010,,,,,,
Lübnan,Sidon,3011,,,,,,
Lübnan,Tripoli,3012,,,,,,
Lübnan,Tyre,3013,,,,,,
Lübnan,Western Beqaa,3014,,,,,,
Lübnan,Zahle,3015,,,,,,
Lübnan,Zgharta,3016,,,,,,
Lüksemburg,Diekirch,3017,,,,,,
Lüksemburg,Differdange,3018,,,,,,
Lüksemburg,Dudelange,3019,,,,,,
Lüksemburg,Esch,3020,,,,,,
Lüksemburg,Luxembourg,3021,,,,,,
Lüksemburg,Mertert,3022,,,,,,
Lüksemburg,Petange,3023,,,,,,
Lüksemburg,Wiltz,3024,,,,,,
Macao,,3025,,,,,,
Macao,Ilha de Coloane,3026,,,,,,
Macao,İlha de Taipa,3027,,,,,,
Macao,Peninsula de Macau,3028,,,,,,
Macaristan,,3029,,,,,,
Macaristan,Bekescsaba,3030,,,,,,
Macaristan,Budapest,3031,,,,,,
Macaristan,Debrecen,3032,,,,,,
Macaristan,Dunaujvaros,3033,,,,,,
Macaristan,Eger,3034,,,,,,
Macaristan,erd,3035,,,,,,
Macaristan,Gyor,3036,,,,,,
Macaristan,Kaposvar,3037,,,,,,
Macaristan,Kecskemet,3038,,,,,,
Macaristan,Miskolc,3039,,,,,,
Macaristan,Nagykanizsa,3040,,,,,,
Macaristan,Nyiregyhaza,3041,,,,,,
Macaristan,Pecs,3042,,,,,,
Macaristan,Sopron,3043,,,,,,
Macaristan,Szeged,3044,,,,,,
Macaristan,Szekesfehervar,3045,,,,,,
Macaristan,Szolnok,3046,,,,,,
Macaristan,Szombathely,3047,,,,,,
Macaristan,Tatabanya,3048,,,,,,
Macaristan,Veszprem,3049,,,,,,
Macaristan,Zalaegerszeg,3050,,,,,,
Madagaskar,,3051,,,,,,
Madagaskar,Alaotra Mangoro,3052,,,,,,
Madagaskar,Amoroni Mania,3053,,,,,,
Madagaskar,Analamanga,3054,,,,,,
Madagaskar,Analanjirofo,3055,,,,,,
Madagaskar,Androy,3056,,,,,,
Madagaskar,Anosy,3057,,,,,,
Madagaskar,Atsimo Andrefana,3058,,,,,,
Madagaskar,Atsimo Atsinanana,3059,,,,,,
Madagaskar,Atsinanana,3060,,,,,,
Madagaskar,Betsiboka,3061,,,,,,
Madagaskar,Boeny,3062,,,,,,
Madagaskar,Bongolava,3063,,,,,,
Madagaskar,Diana,3064,,,,,,
Madagaskar,Haute-Matsiatra,3065,,,,,,
Madagaskar,Ihorombe,3066,,,,,,
Madagaskar,Itasy,3067,,,,,,
Madagaskar,Melaky,3068,,,,,,
Madagaskar,Menabe,3069,,,,,,
Madagaskar,Sava,3070,,,,,,
Madagaskar,Sofia,3071,,,,,,
Madagaskar,Vakinankaratra,3072,,,,,,
Madagaskar,Vatovavy-Fitovinany,3073,,,,,,
Makedonya,,3074,,,,,,
Makedonya,Berovo,3075,,,,,,
Makedonya,Bitola,3076,,,,,,
Makedonya,Bogdanci,3077,,,,,,
Makedonya,Debar,3078,,,,,,
Makedonya,Delcevo,3079,,,,,,
Makedonya,Demir Hisar,3080,,,,,,
Makedonya,Demir Kapija,3081,,,,,,
Makedonya,Dojran,3082,,,,,,
Makedonya,Gevgelija,3083,,,,,,
Makedonya,Gostivar,3084,,,,,,
Makedonya,Kavadarci,3085,,,,,,
Makedonya,Kicevo,3086,,,,,,
Makedonya,Kocani,3087,,,,,,
Makedonya,Kratovo,3088,,,,,,
Makedonya,Kriva Palanka,3089,,,,,,
Makedonya,Krusevo,3090,,,,,,
Makedonya,Kumanovo,3091,,,,,,
Makedonya,Makedonski Brod,3092,,,,,,
Makedonya,Negotino,3093,,,,,,
Makedonya,Ohrid,3094,,,,,,
Makedonya,Pehcevo,3095,,,,,,
Makedonya,Prilep,3096,,,,,,
Makedonya,Probistip,3097,,,,,,
Makedonya,Radovis,3098,,,,,,
Makedonya,Resen,3099,,,,,,
Makedonya,Skopje,3100,,,,,,
Makedonya,Stip,3101,,,,,,
Makedonya,Struga,3102,,,,,,
Makedonya,Strumica,3103,,,,,,
Makedonya,Sveti Nikole,3104,,,,,,
Makedonya,Tetovo,3105,,,,,,
Makedonya,Valandovo,3106,,,,,,
Makedonya,Veles,3107,,,,,,
Makedonya,Vinica,3108,,,,,,
Malavi,,3109,,,,,,
Malavi,Balaka,3110,,,,,,
Malavi,Blantyre,3111,,,,,,
Malavi,Chikwawa,3112,,,,,,
Malavi,Chiradzulu,3113,,,,,,
Malavi,Chitipa,3114,,,,,,
Malavi,Dedza,3115,,,,,,
Malavi,Dowa,3116,,,,,,
Malavi,Karonga,3117,,,,,,
Malavi,Kasungu,3118,,,,,,
Malavi,Likoma,3119,,,,,,
Malavi,Lilongwe,3120,,,,,,
Malavi,Machinga,3121,,,,,,
Malavi,Mangochi,3122,,,,,,
Malavi,Mchinji,3123,,,,,,
Malavi,Mulanje,3124,,,,,,
Malavi,Mwanza,3125,,,,,,
Malavi,Mzimba,3126,,,,,,
Malavi,Neno,3127,,,,,,
Malavi,Nkhata Bay,3128,,,,,,
Malavi,Nkhotakota,3129,,,,,,
Malavi,Nsanje,3130,,,,,,
Malavi,Ntcheu,3131,,,,,,
Malavi,Ntchisi,3132,,,,,,
Malavi,Phalombe,3133,,,,,,
Malavi,Rumphi,3134,,,,,,
Malavi,Salima,3135,,,,,,
Malavi,Thyolo,3136,,,,,,
Malavi,Zomba,3137,,,,,,
Maldivler,Dhidhdhoo,3138,,,,,,
Maldivler,Eydhafushi,3139,,,,,,
Maldivler,Farukolhufunadhoo,3140,,,,,,
Maldivler,Felidhoo,3141,,,,,,
Maldivler,Funadhoo,3142,,,,,,
Maldivler,Gan,3143,,,,,,
Maldivler,Hithadhoo,3144,,,,,,
Maldivler,Kudahuvadhoo,3145,,,,,,
Maldivler,Kulhudhuffushi,3146,,,,,,
Maldivler,Magoodhoo,3147,,,,,,
Maldivler,Mahibadhoo,3148,,,,,,
Maldivler,Male,3149,,,,,,
Maldivler,Manadhoo,3150,,,,,,
Maldivler,Midu,3151,,,,,,
Maldivler,Mula,3152,,,,,,
Maldivler,Naifaru,3153,,,,,,
Maldivler,Nolhivaranfaru,3154,,,,,,
Maldivler,Thinadhoo,3155,,,,,,
Maldivler,Ugoofaaru,3156,,,,,,
Maldivler,Ungoofaaru,3157,,,,,,
Maldivler,Veymandhoo,3158,,,,,,
Maldivler,Veymandoo,3159,,,,,,
Maldivler,Viligili,3160,,,,,,
Maldivler,Villingili,3161,,,,,,
Malezya,,3162,,,,,,
Malezya,Johor Bahru,3163,,,,,,
Malezya,Klang,3164,,,,,,
Malezya,Kota Baharu,3165,,,,,,
Malezya,Kuala Lumpur,3166,,,,,,
Malezya,Kuala Terengganu,3167,,,,,,
Malezya,Kuantan,3168,,,,,,
Malezya,Melaka,3169,,,,,,
Malezya,Port Dickson,3170,,,,,,
Malezya,Seremban,3171,,,,,,
Malezya,Taiping,3172,,,,,,
Mali Republic,,3173,,,,,,
Mali Republic,Bamako,3174,,,,,,
Mali Republic,Gao,3175,,,,,,
Mali Republic,İstanbul,3176,,,,,,
Mali Republic,Kayes,3177,,,,,,
Mali Republic,Kidal,3178,,,,,,
Mali Republic,Koulikoro,3179,,,,,,
Mali Republic,Mopti,3180,,,,,,
Mali Republic,Segou,3181,,,,,,
Mali Republic,Sikasso,3182,,,,,,
Mali Republic,Tombouctou,3183,,,,,,
Malta,,3184,,,,,,
Malta,Birzebbuga,3185,,,,,,
Malta,Marsaxlokk,3186,,,,,,
Malta,Rabat,3187,,,,,,
Malta,Valletta,3188,,,,,,
Marshall Adaları,Ailinginae,3189,,,,,,
Marshall Adaları,Bikar,3190,,,,,,
Marshall Adaları,Bikini,3191,,,,,,
Marshall Adaları,Bokak,3192,,,,,,
Marshall Adaları,Erikub,3193,,,,,,
Marshall Adaları,Jemo Island,3194,,,,,,
Marshall Adaları,Nadikdik Atoll,3195,,,,,,
Marshall Adaları,Rongerik Atoll,3196,,,,,,
Marshall Adaları,Toke Atoll,3197,,,,,,
Marshall Adaları,Ujelang,3198,,,,,,
Martinique,Fort-de-France,3199,,,,,,
Martinique,La Trinite,3200,,,,,,
Martinique,Le Marin,3201,,,,,,
Martinique,Le Robert,3202,,,,,,
Martinique,Le Vauclin,3203,,,,,,
Martinique,Marigot,3204,,,,,,
Martinique,Riviere Salee,3205,,,,,,
Martinique,Schoelcher,3206,,,,,,
Martinique,St.Pierre,3207,,,,,,
Mauritius,,3208,,,,,,
Mauritius,Bambous,3209,,,,,,
Mauritius,Centre de Flacq,3210,,,,,,
Mauritius,Mahebourg,3211,,,,,,
Mauritius,Mapou,3212,,,,,,
Mauritius,Mauritius,3213,,,,,,
Mauritius,Quartier Militaire,3214,,,,,,
Mauritius,Rose Hill/ Curepipe,3215,,,,,,
Mauritius,Souillac,3216,,,,,,
Mauritius,Triolet,3217,,,,,,
Mayotte Island,Acoua,3218,,,,,,
Mayotte Island,Bandraboua,3219,,,,,,
Mayotte Island,Bandrele,3220,,,,,,
Mayotte Island,Boueni,3221,,,,,,
Mayotte Island,Chiconi,3222,,,,,,
Mayotte Island,Chirongui,3223,,,,,,
Mayotte Island,Dembeni,3224,,,,,,
Mayotte Island,Dzaoudzi,3225,,,,,,
Mayotte Island,Kani-Keli,3226,,,,,,
Mayotte Island,Koungou,3227,,,,,,
Mayotte Island,M Tsangamouji,3228,,,,,,
Mayotte Island,Mamoudzou,3229,,,,,,
Mayotte Island,Mtsamboro,3230,,,,,,
Mayotte Island,Ouangani,3231,,,,,,
Mayotte Island,Pamandzi,3232,,,,,,
Mayotte Island,Sada,3233,,,,,,
Mayotte Island,Tsingoni,3234,,,,,,
Meksika,,3235,,,,,,
Meksika,Acapulco,3236,,,,,,
Meksika,Aguascalientes,3237,,,,,,
Meksika,Chihuahua,3238,,,,,,
Meksika,Ciudad Juarez,3239,,,,,,
Meksika,Cuernavaca,3240,,,,,,
Meksika,Culiacan,3241,,,,,,
Meksika,Guadalajara,3242,,,,,,
Meksika,Leon,3243,,,,,,
Meksika,Merida,3244,,,,,,
Meksika,Mexicali,3245,,,,,,
Meksika,Mexico City,3246,,,,,,
Meksika,Monterrey,3247,,,,,,
Meksika,Morelia,3248,,,,,,
Meksika,Puebla,3249,,,,,,
Meksika,Queretaro,3250,,,,,,
Meksika,San Luis Potosi,3251,,,,,,
Meksika,Tampico,3252,,,,,,
Meksika,Tijuana,3253,,,,,,
Meksika,Toluca,3254,,,,,,
Meksika,Torreon,3255,,,,,,
Mısır,,3256,,,,,,
Mısır,Ad Dakhilah,3257,,,,,,
Mısır,Akhmim,3258,,,,,,
Mısır,Al `Alamayn,3259,,,,,,
Mısır,Al `Arish,3260,,,,,,
Mısır,Al Fayyum,3261,,,,,,
