EmirNo,SKOD,RKOD,BedKod,FisNo,FisHarinx,SendTar,StartTarih,Proses,AltProses,Personel,EndTarih,Giren,Cikan,scikan,Birim,WMakNum,Fire,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
1810,103145,1705,160,12097,32078,2022-05-05 15:12:49.883000,2022-05-25 14:31:30.343000,30,,U25001,,4.0000000000,0E-10,0E-10,CIFT,0,0E-10,123,5,,,,,,
1810,103145,1705,161,12097,32078,2022-05-05 15:12:49.883000,2022-05-10 11:02:47.980000,15,,U02003,2013-05-05 00:46:02.567000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,124,5,,,,,,
1810,103145,1705,161,12097,32078,2022-05-05 15:12:49.883000,2022-05-13 10:44:00.980000,19,,U15010,2022-05-23 10:20:08.283000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,125,5,,,,,,
1810,103145,1705,161,12097,32078,2022-05-05 15:12:49.883000,2022-05-23 10:19:25.477000,25,,U19001,2022-05-23 10:20:46.690000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,126,5,,,,,,
1810,103145,1705,161,12097,32078,2022-05-05 15:12:49.883000,2022-05-25 14:31:30.343000,30,,U25001,,3.0000000000,0E-10,0E-10,CIFT,0,0E-10,127,5,,,,,,
1810,103145,1705,162,12097,32078,2022-05-05 15:12:49.883000,2022-05-10 11:02:47.980000,15,,U02003,2013-05-05 00:46:02.567000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,128,5,,,,,,
1810,103145,1705,162,12097,32078,2022-05-05 15:12:49.883000,2022-05-13 10:44:00.980000,19,,U15010,2022-05-23 10:20:08.283000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,129,5,,,,,,
1810,103145,1705,162,12097,32078,2022-05-05 15:12:49.883000,2022-05-23 10:19:25.477000,25,,U19001,2022-05-23 10:20:46.690000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,130,5,,,,,,
1810,103145,1705,162,12097,32078,2022-05-05 15:12:49.883000,2022-05-25 14:31:30.343000,30,,U25001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,131,5,,,,,,
1915,118958,1767,156,12475,34545,2022-06-21 13:58:20.690000,2022-06-28 11:15:44.803000,15,,U02003,2013-08-06 22:59:40.647000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,132,6,,,,,,
1915,118958,1767,156,12475,34545,2022-06-21 13:58:20.690000,2022-08-12 14:06:28.037000,19,,U15009,2022-08-23 08:54:36.430000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,133,6,,,,,,
1915,118958,1767,156,12475,34545,2022-06-21 13:58:20.690000,2022-08-23 08:53:48.540000,25,,U19001,2022-08-23 08:54:44.533000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,134,6,,,,,,
1915,118958,1767,157,12475,34545,2022-06-21 13:58:20.690000,2022-06-28 11:15:44.803000,15,,U02003,2013-08-06 22:59:40.647000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,135,6,,,,,,
1915,118958,1767,157,12475,34545,2022-06-21 13:58:20.690000,2022-08-12 14:06:28.037000,19,,U15009,2022-08-23 08:54:36.430000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,136,6,,,,,,
1915,118958,1767,157,12475,34545,2022-06-21 13:58:20.690000,2022-08-23 08:53:48.540000,25,,U19001,2022-08-23 08:54:44.533000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,137,6,,,,,,
1915,118958,1767,158,12475,34545,2022-06-21 13:58:20.690000,2022-06-28 11:15:44.803000,15,,U02003,2013-08-06 22:59:40.647000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,138,6,,,,,,
1915,118958,1767,158,12475,34545,2022-06-21 13:58:20.690000,2022-08-12 14:06:28.037000,19,,U15009,2022-08-23 08:54:36.430000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,139,6,,,,,,
1915,118958,1767,158,12475,34545,2022-06-21 13:58:20.690000,2022-08-23 08:53:48.540000,25,,U19001,2022-08-23 08:54:44.533000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,140,6,,,,,,
1915,118958,1767,159,12475,34545,2022-06-21 13:58:20.690000,2022-06-28 11:15:44.803000,15,,U02003,2013-08-06 22:59:40.647000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,141,6,,,,,,
1915,118958,1767,159,12475,34545,2022-06-21 13:58:20.690000,2022-08-12 14:06:28.037000,19,,U15009,2022-08-23 08:54:36.430000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,142,6,,,,,,
1915,118958,1767,159,12475,34545,2022-06-21 13:58:20.690000,2022-08-23 08:53:48.540000,25,,U19001,2022-08-23 08:54:44.533000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,143,6,,,,,,
1915,118958,1767,160,12475,34545,2022-06-21 13:58:20.690000,2022-06-28 11:15:44.803000,15,,U02003,2013-08-06 22:59:40.647000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,144,6,,,,,,
1915,118958,1767,160,12475,34545,2022-06-21 13:58:20.690000,2022-08-12 14:06:28.037000,19,,U15009,2022-08-23 08:54:36.430000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,145,6,,,,,,
1915,118958,1767,160,12475,34545,2022-06-21 13:58:20.690000,2022-08-23 08:53:48.540000,25,,U19001,2022-08-23 08:54:44.533000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,146,6,,,,,,
1915,118958,1767,161,12475,34545,2022-06-21 13:58:20.690000,2022-06-28 11:15:44.803000,15,,U02003,2013-08-06 22:59:40.647000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,147,6,,,,,,
1915,118958,1767,161,12475,34545,2022-06-21 13:58:20.690000,2022-08-12 14:06:28.037000,19,,U15009,2022-08-23 08:54:36.430000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,148,6,,,,,,
1915,118958,1767,161,12475,34545,2022-06-21 13:58:20.690000,2022-08-23 08:53:48.540000,25,,U19001,2022-08-23 08:54:44.533000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,149,6,,,,,,
1915,118958,1767,162,12475,34545,2022-06-21 13:58:20.690000,2022-06-28 11:15:44.803000,15,,U02003,2013-08-06 22:59:40.647000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,150,6,,,,,,
1915,118958,1767,162,12475,34545,2022-06-21 13:58:20.690000,2022-08-12 14:06:28.037000,19,,U15009,2022-08-23 08:54:36.430000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,151,6,,,,,,
1915,118958,1767,162,12475,34545,2022-06-21 13:58:20.690000,2022-08-23 08:53:48.540000,25,,U19001,2022-08-23 08:54:44.533000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,152,6,,,,,,
2108,115321,2262,156,12475,34688,2022-06-23 12:15:47.053000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,153,13,,,,,,
2108,115321,2262,156,12475,34688,2022-06-23 12:15:47.053000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,154,13,,,,,,
2108,115321,2262,156,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,155,13,,,,,,
2108,115321,2262,156,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,156,13,,,,,,
2108,115321,2262,156,12475,34688,2022-06-23 12:15:47.053000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,157,13,,,,,,
2108,115321,2262,156,12475,34688,2022-06-23 12:15:47.053000,2022-08-04 09:41:10.760000,30,,U25001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,158,13,,,,,,
2108,115321,2262,156,12668,34689,2022-06-23 12:20:25.357000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,159,13,,,,,,
2108,115321,2262,156,12668,34689,2022-06-23 12:20:25.357000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,160,13,,,,,,
2108,115321,2262,156,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,161,13,,,,,,
2108,115321,2262,156,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,162,13,,,,,,
2108,115321,2262,156,12668,34689,2022-06-23 12:20:25.357000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,163,13,,,,,,
2108,115321,2262,156,12668,34689,2022-06-23 12:20:25.357000,2022-08-04 09:41:10.760000,30,,U25001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,164,13,,,,,,
2108,115321,2262,157,12475,34688,2022-06-23 12:15:47.053000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,165,13,,,,,,
2108,115321,2262,157,12475,34688,2022-06-23 12:15:47.053000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,166,13,,,,,,
2108,115321,2262,157,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,167,13,,,,,,
2108,115321,2262,157,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,168,13,,,,,,
2108,115321,2262,157,12475,34688,2022-06-23 12:15:47.053000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,169,13,,,,,,
2108,115321,2262,157,12475,34688,2022-06-23 12:15:47.053000,2022-08-04 09:41:10.760000,30,,U25001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,170,13,,,,,,
2108,115321,2262,157,12668,34689,2022-06-23 12:20:25.357000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,171,13,,,,,,
2108,115321,2262,157,12668,34689,2022-06-23 12:20:25.357000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,172,13,,,,,,
2108,115321,2262,157,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,173,13,,,,,,
2108,115321,2262,157,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,174,13,,,,,,
2108,115321,2262,157,12668,34689,2022-06-23 12:20:25.357000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,175,13,,,,,,
2108,115321,2262,157,12668,34689,2022-06-23 12:20:25.357000,2022-08-04 09:41:10.760000,30,,U25001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,176,13,,,,,,
2108,115321,2262,158,12475,34688,2022-06-23 12:15:47.053000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,177,13,,,,,,
2108,115321,2262,158,12475,34688,2022-06-23 12:15:47.053000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,178,13,,,,,,
2108,115321,2262,158,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,179,13,,,,,,
2108,115321,2262,158,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,180,13,,,,,,
2108,115321,2262,158,12475,34688,2022-06-23 12:15:47.053000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,181,13,,,,,,
2108,115321,2262,158,12475,34688,2022-06-23 12:15:47.053000,2022-08-04 09:41:10.760000,30,,U25001,,4.0000000000,0E-10,0E-10,CIFT,0,0E-10,182,13,,,,,,
2108,115321,2262,158,12668,34689,2022-06-23 12:20:25.357000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,183,13,,,,,,
2108,115321,2262,158,12668,34689,2022-06-23 12:20:25.357000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,184,13,,,,,,
2108,115321,2262,158,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,185,13,,,,,,
2108,115321,2262,158,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,186,13,,,,,,
2108,115321,2262,158,12668,34689,2022-06-23 12:20:25.357000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,187,13,,,,,,
2108,115321,2262,158,12668,34689,2022-06-23 12:20:25.357000,2022-08-04 09:41:10.760000,30,,U25001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,188,13,,,,,,
2108,115321,2262,159,12475,34688,2022-06-23 12:15:47.053000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,189,13,,,,,,
2108,115321,2262,159,12475,34688,2022-06-23 12:15:47.053000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,190,13,,,,,,
2108,115321,2262,159,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,191,13,,,,,,
2108,115321,2262,159,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,192,13,,,,,,
2108,115321,2262,159,12475,34688,2022-06-23 12:15:47.053000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,193,13,,,,,,
2108,115321,2262,159,12475,34688,2022-06-23 12:15:47.053000,2022-08-04 09:41:10.760000,30,,U25001,,3.0000000000,0E-10,0E-10,CIFT,0,0E-10,194,13,,,,,,
2108,115321,2262,159,12668,34689,2022-06-23 12:20:25.357000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,195,13,,,,,,
2108,115321,2262,159,12668,34689,2022-06-23 12:20:25.357000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,196,13,,,,,,
2108,115321,2262,159,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,197,13,,,,,,
2108,115321,2262,159,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,198,13,,,,,,
2108,115321,2262,159,12668,34689,2022-06-23 12:20:25.357000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,199,13,,,,,,
2108,115321,2262,159,12668,34689,2022-06-23 12:20:25.357000,2022-08-04 09:41:10.760000,30,,U25001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,200,13,,,,,,
2108,115321,2262,160,12668,34689,2022-06-23 12:20:25.357000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,201,13,,,,,,
2108,115321,2262,160,12668,34689,2022-06-23 12:20:25.357000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,202,13,,,,,,
2108,115321,2262,160,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,203,13,,,,,,
2108,115321,2262,160,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,204,13,,,,,,
2108,115321,2262,160,12668,34689,2022-06-23 12:20:25.357000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,205,13,,,,,,
2108,115321,2262,160,12668,34689,2022-06-23 12:20:25.357000,2022-08-04 09:41:10.760000,30,,U25001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,206,13,,,,,,
2108,115321,2262,161,12475,34688,2022-06-23 12:15:47.053000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,207,13,,,,,,
2108,115321,2262,161,12475,34688,2022-06-23 12:15:47.053000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,208,13,,,,,,
2108,115321,2262,161,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,209,13,,,,,,
2108,115321,2262,161,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,210,13,,,,,,
2108,115321,2262,161,12475,34688,2022-06-23 12:15:47.053000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,211,13,,,,,,
2108,115321,2262,161,12475,34688,2022-06-23 12:15:47.053000,2022-08-04 09:41:10.760000,30,,U25001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,212,13,,,,,,
2108,115321,2262,161,12668,34689,2022-06-23 12:20:25.357000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,213,13,,,,,,
2108,115321,2262,161,12668,34689,2022-06-23 12:20:25.357000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,214,13,,,,,,
2108,115321,2262,161,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,215,13,,,,,,
2108,115321,2262,161,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,216,13,,,,,,
2108,115321,2262,161,12668,34689,2022-06-23 12:20:25.357000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,217,13,,,,,,
2108,115321,2262,161,12668,34689,2022-06-23 12:20:25.357000,2022-08-04 09:41:10.760000,30,,U25001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,218,13,,,,,,
2108,115321,2262,162,12475,34688,2022-06-23 12:15:47.053000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,219,13,,,,,,
2108,115321,2262,162,12475,34688,2022-06-23 12:15:47.053000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,220,13,,,,,,
2108,115321,2262,162,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,221,13,,,,,,
2108,115321,2262,162,12475,34688,2022-06-23 12:15:47.053000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,222,13,,,,,,
2108,115321,2262,162,12475,34688,2022-06-23 12:15:47.053000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,223,13,,,,,,
2108,115321,2262,162,12475,34688,2022-06-23 12:15:47.053000,2022-08-04 09:41:10.760000,30,,U25001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,224,13,,,,,,
2108,115321,2262,162,12668,34689,2022-06-23 12:20:25.357000,2022-06-24 09:31:02.917000,15,,U02003,2013-06-19 00:44:01.323000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,225,13,,,,,,
2108,115321,2262,162,12668,34689,2022-06-23 12:20:25.357000,2022-06-30 12:07:24.277000,17,,U15010,2013-06-24 21:00:07.147000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,226,13,,,,,,
2108,115321,2262,162,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:00.230000,18,,U17002,2013-07-26 19:36:59.777000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,227,13,,,,,,
2108,115321,2262,162,12668,34689,2022-06-23 12:20:25.357000,2022-08-01 10:43:54.403000,19,,U18001,2022-08-02 09:26:07.480000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,228,13,,,,,,
2108,115321,2262,162,12668,34689,2022-06-23 12:20:25.357000,2022-08-02 09:25:19.710000,25,,U19001,2022-08-02 09:26:15.953000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,229,13,,,,,,
2108,115321,2262,162,12668,34689,2022-06-23 12:20:25.357000,2022-08-04 09:41:10.760000,30,,U25001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,230,13,,,,,,
2223,113286,1730,156,12799,36208,2022-07-27 16:48:56.807000,2022-08-09 10:33:09.930000,15,,U02003,2013-08-03 19:26:29.523000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,231,14,,,,,,
2223,113286,1730,156,12799,36208,2022-07-27 16:48:56.807000,2022-08-15 09:22:36.040000,17,,U15010,2013-08-09 18:16:07.973000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,232,14,,,,,,
2223,113286,1730,156,12799,36208,2022-07-27 16:48:56.807000,2022-08-18 14:20:58.060000,19,,U17002,2022-09-12 16:11:08.507000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,233,14,,,,,,
2223,113286,1730,156,12799,36208,2022-07-27 16:48:56.807000,2022-09-12 16:10:19.980000,25,,U19001,2022-09-12 16:11:16.197000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,234,14,,,,,,
2223,113286,1730,156,12799,36208,2022-07-27 16:48:56.807000,2022-09-13 16:25:46.130000,30,,U25001,,3.0000000000,0E-10,0E-10,CIFT,0,0E-10,235,14,,,,,,
2223,113286,1730,157,12799,36208,2022-07-27 16:48:56.807000,2022-08-09 10:33:09.930000,15,,U02003,2013-08-03 19:26:29.523000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,236,14,,,,,,
2223,113286,1730,157,12799,36208,2022-07-27 16:48:56.807000,2022-08-15 09:22:36.040000,17,,U15010,2013-08-09 18:16:07.973000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,237,14,,,,,,
2223,113286,1730,157,12799,36208,2022-07-27 16:48:56.807000,2022-08-18 14:20:58.060000,19,,U17002,2022-09-12 16:11:08.507000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,238,14,,,,,,
2223,113286,1730,157,12799,36208,2022-07-27 16:48:56.807000,2022-09-12 16:10:19.980000,25,,U19001,2022-09-12 16:11:16.197000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,239,14,,,,,,
2223,113286,1730,157,12799,36208,2022-07-27 16:48:56.807000,2022-09-13 16:25:46.130000,30,,U25001,,3.0000000000,0E-10,0E-10,CIFT,0,0E-10,240,14,,,,,,
2223,113286,1730,157,12894,35786,2022-07-25 16:59:54.483000,2022-08-09 10:33:09.930000,15,,U02003,2013-08-03 19:26:29.523000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,241,14,,,,,,
2223,113286,1730,157,12894,35786,2022-07-25 16:59:54.483000,2022-08-15 09:22:36.040000,17,,U15010,2013-08-09 18:16:07.973000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,242,14,,,,,,
2223,113286,1730,157,12894,35786,2022-07-25 16:59:54.483000,2022-08-18 14:20:58.060000,19,,U17002,2022-09-12 16:11:08.507000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,243,14,,,,,,
2223,113286,1730,157,12894,35786,2022-07-25 16:59:54.483000,2022-09-12 16:10:19.980000,25,,U19001,2022-09-12 16:11:16.197000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,244,14,,,,,,
2223,113286,1730,157,12894,35786,2022-07-25 16:59:54.483000,2022-09-13 16:25:46.130000,30,,U25001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,245,14,,,,,,
2223,113286,1730,158,12799,36208,2022-07-27 16:48:56.807000,2022-08-09 10:33:09.930000,15,,U02003,2013-08-03 19:26:29.523000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,246,14,,,,,,
2223,113286,1730,158,12799,36208,2022-07-27 16:48:56.807000,2022-08-15 09:22:36.040000,17,,U15010,2013-08-09 18:16:07.973000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,247,14,,,,,,
