SKod,Modul,MKod,kgid,insUN,insDT,insApp,updUN,updDT,updApp
117419,B,156,826,,,,,,
117419,B,157,827,,,,,,
117419,B,158,828,,,,,,
117419,B,159,829,,,,,,
117419,B,160,830,,,,,,
117419,B,161,831,,,,,,
117419,B,162,832,,,,,,
117419,B,168,833,,,,,,
117419,B,206,834,,,,,,
117419,B,207,835,,,,,,
117420,B,155,836,,,,,,
117420,B,156,837,,,,,,
117420,B,157,838,,,,,,
117420,B,158,839,,,,,,
117420,B,159,840,,,,,,
117420,B,160,841,,,,,,
117420,B,161,842,,,,,,
117420,B,162,843,,,,,,
117420,B,168,844,,,,,,
117420,B,206,845,,,,,,
117420,B,207,846,,,,,,
117421,B,155,847,,,,,,
117421,B,156,848,,,,,,
117421,B,157,849,,,,,,
117421,B,158,850,,,,,,
117421,B,159,851,,,,,,
117421,B,160,852,,,,,,
117421,B,161,853,,,,,,
117421,B,162,854,,,,,,
117421,B,168,855,,,,,,
117421,B,206,856,,,,,,
117421,B,207,857,,,,,,
117422,B,155,858,,,,,,
117422,B,156,859,,,,,,
117422,B,157,860,,,,,,
117422,B,158,861,,,,,,
117422,B,159,862,,,,,,
117422,B,160,863,,,,,,
117422,B,161,864,,,,,,
117422,B,162,865,,,,,,
117422,B,168,866,,,,,,
117422,B,206,867,,,,,,
117422,B,207,868,,,,,,
117423,B,155,869,,,,,,
117423,B,156,870,,,,,,
117423,B,157,871,,,,,,
117423,B,158,872,,,,,,
117423,B,159,873,,,,,,
117423,B,160,874,,,,,,
117423,B,161,875,,,,,,
117423,B,162,876,,,,,,
117423,B,168,877,,,,,,
117423,B,206,878,,,,,,
117423,B,207,879,,,,,,
117424,B,155,880,,,,,,
117424,B,156,881,,,,,,
117424,B,157,882,,,,,,
117424,B,158,883,,,,,,
117424,B,159,884,,,,,,
117424,B,160,885,,,,,,
117424,B,161,886,,,,,,
117424,B,162,887,,,,,,
117424,B,168,888,,,,,,
117424,B,206,889,,,,,,
117424,B,207,890,,,,,,
117425,B,155,891,,,,,,
117425,B,156,892,,,,,,
117425,B,157,893,,,,,,
117425,B,158,894,,,,,,
117425,B,159,895,,,,,,
117425,B,160,896,,,,,,
117425,B,161,897,,,,,,
117425,B,162,898,,,,,,
117425,B,168,899,,,,,,
117425,B,206,900,,,,,,
117425,B,207,901,,,,,,
117426,B,155,902,,,,,,
117426,B,156,903,,,,,,
117426,B,157,904,,,,,,
117426,B,158,905,,,,,,
117426,B,159,906,,,,,,
117426,B,160,907,,,,,,
117426,B,161,908,,,,,,
117426,B,162,909,,,,,,
117426,B,168,910,,,,,,
117426,B,206,911,,,,,,
117426,B,207,912,,,,,,
117427,B,155,913,,,,,,
117427,B,156,914,,,,,,
117427,B,157,915,,,,,,
117427,B,158,916,,,,,,
117427,B,159,917,,,,,,
117427,B,160,918,,,,,,
117427,B,161,919,,,,,,
117427,B,162,920,,,,,,
117427,B,168,921,,,,,,
117427,B,206,922,,,,,,
117427,B,207,923,,,,,,
117428,B,155,924,,,,,,
117428,B,156,925,,,,,,
117428,B,157,926,,,,,,
117428,B,158,927,,,,,,
117428,B,159,928,,,,,,
117428,B,160,929,,,,,,
117428,B,161,930,,,,,,
117428,B,162,931,,,,,,
117428,B,168,932,,,,,,
117428,B,206,933,,,,,,
117428,B,207,934,,,,,,
117429,B,155,935,,,,,,
117429,B,156,936,,,,,,
117429,B,157,937,,,,,,
117429,B,158,938,,,,,,
117429,B,159,939,,,,,,
117429,B,160,940,,,,,,
117429,B,161,941,,,,,,
117429,B,162,942,,,,,,
117429,B,168,943,,,,,,
117429,B,206,944,,,,,,
117429,B,207,945,,,,,,
117430,B,155,946,,,,,,
117430,B,156,947,,,,,,
117430,B,157,948,,,,,,
117430,B,158,949,,,,,,
117430,B,159,950,,,,,,
117430,B,160,951,,,,,,
117430,B,161,952,,,,,,
117430,B,162,953,,,,,,
117430,B,168,954,,,,,,
117430,B,206,955,,,,,,
117430,B,207,956,,,,,,
117431,B,155,957,,,,,,
117431,B,156,958,,,,,,
117431,B,157,959,,,,,,
117431,B,158,960,,,,,,
117431,B,159,961,,,,,,
117431,B,160,962,,,,,,
117431,B,161,963,,,,,,
117431,B,162,964,,,,,,
117431,B,168,965,,,,,,
117431,B,206,966,,,,,,
117431,B,207,967,,,,,,
117432,B,155,968,,,,,,
117432,B,156,969,,,,,,
117432,B,157,970,,,,,,
117432,B,158,971,,,,,,
117432,B,159,972,,,,,,
117432,B,160,973,,,,,,
117432,B,161,974,,,,,,
117432,B,162,975,,,,,,
117432,B,168,976,,,,,,
117432,B,206,977,,,,,,
117432,B,207,978,,,,,,
117433,B,155,979,,,,,,
117433,B,156,980,,,,,,
117433,B,157,981,,,,,,
117433,B,158,982,,,,,,
117433,B,159,983,,,,,,
117433,B,160,984,,,,,,
117433,B,161,985,,,,,,
117433,B,162,986,,,,,,
117433,B,168,987,,,,,,
117433,B,206,988,,,,,,
117433,B,207,989,,,,,,
117434,B,155,990,,,,,,
117434,B,156,991,,,,,,
117434,B,157,992,,,,,,
117434,B,158,993,,,,,,
117434,B,159,994,,,,,,
117434,B,160,995,,,,,,
117434,B,161,996,,,,,,
117434,B,162,997,,,,,,
117434,B,168,998,,,,,,
117434,B,206,999,,,,,,
117434,B,207,1000,,,,,,
117435,B,155,1001,,,,,,
117435,B,156,1002,,,,,,
117435,B,157,1003,,,,,,
117435,B,158,1004,,,,,,
117435,B,159,1005,,,,,,
117435,B,160,1006,,,,,,
117435,B,161,1007,,,,,,
117435,B,162,1008,,,,,,
117435,B,168,1009,,,,,,
117435,B,206,1010,,,,,,
117435,B,207,1011,,,,,,
117436,B,155,1012,,,,,,
117436,B,156,1013,,,,,,
117436,B,157,1014,,,,,,
117436,B,158,1015,,,,,,
117436,B,159,1016,,,,,,
117436,B,160,1017,,,,,,
117436,B,161,1018,,,,,,
117436,B,162,1019,,,,,,
117436,B,168,1020,,,,,,
117436,B,206,1021,,,,,,
117436,B,207,1022,,,,,,
117437,B,155,1023,,,,,,
117437,B,156,1024,,,,,,
117437,B,157,1025,,,,,,
117437,B,158,1026,,,,,,
117437,B,159,1027,,,,,,
117437,B,160,1028,,,,,,
117437,B,161,1029,,,,,,
117437,B,162,1030,,,,,,
117437,B,168,1031,,,,,,
117437,B,206,1032,,,,,,
117437,B,207,1033,,,,,,
117438,B,155,1034,,,,,,
117438,B,156,1035,,,,,,
117438,B,157,1036,,,,,,
117438,B,158,1037,,,,,,
117438,B,159,1038,,,,,,
117438,B,160,1039,,,,,,
117438,B,161,1040,,,,,,
117438,B,162,1041,,,,,,
117438,B,168,1042,,,,,,
117438,B,206,1043,,,,,,
117438,B,207,1044,,,,,,
117439,B,155,1045,,,,,,
117439,B,156,1046,,,,,,
117439,B,157,1047,,,,,,
117439,B,158,1048,,,,,,
117439,B,159,1049,,,,,,
117439,B,160,1050,,,,,,
117439,B,161,1051,,,,,,
117439,B,162,1052,,,,,,
117439,B,168,1053,,,,,,
117439,B,206,1054,,,,,,
117439,B,207,1055,,,,,,
117440,B,155,1056,,,,,,
117440,B,156,1057,,,,,,
117440,B,157,1058,,,,,,
117440,B,158,1059,,,,,,
117440,B,159,1060,,,,,,
117440,B,160,1061,,,,,,
117440,B,161,1062,,,,,,
117440,B,162,1063,,,,,,
117440,B,168,1064,,,,,,
117440,B,206,1065,,,,,,
117440,B,207,1066,,,,,,
117441,B,155,1067,,,,,,
117441,B,156,1068,,,,,,
117441,B,157,1069,,,,,,
117441,B,158,1070,,,,,,
117441,B,159,1071,,,,,,
117441,B,160,1072,,,,,,
117441,B,161,1073,,,,,,
117441,B,162,1074,,,,,,
117441,B,168,1075,,,,,,
117441,B,206,1076,,,,,,
117441,B,207,1077,,,,,,
117442,B,155,1078,,,,,,
117442,B,156,1079,,,,,,
117442,B,157,1080,,,,,,
117442,B,158,1081,,,,,,
117442,B,159,1082,,,,,,
117442,B,160,1083,,,,,,
117442,B,161,1084,,,,,,
117442,B,162,1085,,,,,,
117442,B,168,1086,,,,,,
117442,B,206,1087,,,,,,
117442,B,207,1088,,,,,,
117443,B,155,1089,,,,,,
117443,B,156,1090,,,,,,
117443,B,157,1091,,,,,,
117443,B,158,1092,,,,,,
117443,B,159,1093,,,,,,
117443,B,160,1094,,,,,,
117443,B,161,1095,,,,,,
117443,B,162,1096,,,,,,
117443,B,168,1097,,,,,,
117443,B,206,1098,,,,,,
117443,B,207,1099,,,,,,
117444,B,155,1100,,,,,,
117444,B,156,1101,,,,,,
117444,B,157,1102,,,,,,
117444,B,158,1103,,,,,,
117444,B,159,1104,,,,,,
117444,B,160,1105,,,,,,
117444,B,161,1106,,,,,,
117444,B,162,1107,,,,,,
117444,B,168,1108,,,,,,
117444,B,206,1109,,,,,,
117444,B,207,1110,,,,,,
117445,B,155,1111,,,,,,
117445,B,156,1112,,,,,,
117445,B,157,1113,,,,,,
117445,B,158,1114,,,,,,
117445,B,159,1115,,,,,,
117445,B,160,1116,,,,,,
117445,B,161,1117,,,,,,
117445,B,162,1118,,,,,,
117445,B,168,1119,,,,,,
117445,B,206,1120,,,,,,
117445,B,207,1121,,,,,,
117446,B,155,1122,,,,,,
117446,B,156,1123,,,,,,
117446,B,157,1124,,,,,,
117446,B,158,1125,,,,,,
117446,B,159,1126,,,,,,
117446,B,160,1127,,,,,,
117446,B,161,1128,,,,,,
117446,B,162,1129,,,,,,
117446,B,168,1130,,,,,,
117446,B,206,1131,,,,,,
117446,B,207,1132,,,,,,
117447,B,155,1133,,,,,,
117447,B,156,1134,,,,,,
117447,B,157,1135,,,,,,
117447,B,158,1136,,,,,,
117447,B,159,1137,,,,,,
117447,B,160,1138,,,,,,
117447,B,161,1139,,,,,,
117447,B,162,1140,,,,,,
117447,B,168,1141,,,,,,
117447,B,206,1142,,,,,,
117447,B,207,1143,,,,,,
117448,B,155,1144,,,,,,
117448,B,156,1145,,,,,,
117448,B,157,1146,,,,,,
117448,B,158,1147,,,,,,
117448,B,159,1148,,,,,,
117448,B,160,1149,,,,,,
117448,B,161,1150,,,,,,
117448,B,162,1151,,,,,,
117448,B,168,1152,,,,,,
117448,B,206,1153,,,,,,
117448,B,207,1154,,,,,,
117449,B,155,1155,,,,,,
117449,B,156,1156,,,,,,
117449,B,157,1157,,,,,,
117449,B,158,1158,,,,,,
117449,B,159,1159,,,,,,
117449,B,160,1160,,,,,,
117449,B,161,1161,,,,,,
117449,B,162,1162,,,,,,
117449,B,168,1163,,,,,,
117449,B,206,1164,,,,,,
117449,B,207,1165,,,,,,
117450,B,155,1166,,,,,,
117450,B,156,1167,,,,,,
117450,B,157,1168,,,,,,
117450,B,158,1169,,,,,,
117450,B,159,1170,,,,,,
117450,B,160,1171,,,,,,
117450,B,161,1172,,,,,,
117450,B,162,1173,,,,,,
117450,B,168,1174,,,,,,
117450,B,206,1175,,,,,,
117450,B,207,1176,,,,,,
117451,B,155,1177,,,,,,
117451,B,156,1178,,,,,,
117451,B,157,1179,,,,,,
117451,B,158,1180,,,,,,
117451,B,159,1181,,,,,,
117451,B,160,1182,,,,,,
117451,B,161,1183,,,,,,
117451,B,162,1184,,,,,,
117451,B,168,1185,,,,,,
117451,B,206,1186,,,,,,
117451,B,207,1187,,,,,,
117452,B,155,1188,,,,,,
117452,B,156,1189,,,,,,
117452,B,157,1190,,,,,,
117452,B,158,1191,,,,,,
117452,B,159,1192,,,,,,
117452,B,160,1193,,,,,,
117452,B,161,1194,,,,,,
117452,B,162,1195,,,,,,
117452,B,168,1196,,,,,,
117452,B,206,1197,,,,,,
117452,B,207,1198,,,,,,
117453,B,155,1199,,,,,,
117453,B,156,1200,,,,,,
117453,B,157,1201,,,,,,
117453,B,158,1202,,,,,,
117453,B,159,1203,,,,,,
117453,B,160,1204,,,,,,
117453,B,161,1205,,,,,,
117453,B,162,1206,,,,,,
117453,B,168,1207,,,,,,
117453,B,206,1208,,,,,,
117453,B,207,1209,,,,,,
117454,B,155,1210,,,,,,
117454,B,156,1211,,,,,,
117454,B,157,1212,,,,,,
117454,B,158,1213,,,,,,
117454,B,159,1214,,,,,,
117454,B,160,1215,,,,,,
117454,B,161,1216,,,,,,
117454,B,162,1217,,,,,,
117454,B,168,1218,,,,,,
117454,B,206,1219,,,,,,
117454,B,207,1220,,,,,,
117455,B,155,1221,,,,,,
117455,B,156,1222,,,,,,
117455,B,157,1223,,,,,,
117455,B,158,1224,,,,,,
117455,B,159,1225,,,,,,
117455,B,160,1226,,,,,,
117455,B,161,1227,,,,,,
117455,B,162,1228,,,,,,
117455,B,168,1229,,,,,,
117455,B,206,1230,,,,,,
117455,B,207,1231,,,,,,
117456,B,155,1232,,,,,,
117456,B,156,1233,,,,,,
117456,B,157,1234,,,,,,
117456,B,158,1235,,,,,,
117456,B,159,1236,,,,,,
117456,B,160,1237,,,,,,
117456,B,161,1238,,,,,,
117456,B,162,1239,,,,,,
117456,B,168,1240,,,,,,
117456,B,206,1241,,,,,,
117456,B,207,1242,,,,,,
117457,B,155,1243,,,,,,
117457,B,156,1244,,,,,,
117457,B,157,1245,,,,,,
117457,B,158,1246,,,,,,
117457,B,159,1247,,,,,,
117457,B,160,1248,,,,,,
117457,B,161,1249,,,,,,
117457,B,162,1250,,,,,,
117457,B,168,1251,,,,,,
117457,B,206,1252,,,,,,
117457,B,207,1253,,,,,,
117458,B,155,1254,,,,,,
117458,B,156,1255,,,,,,
117458,B,157,1256,,,,,,
117458,B,158,1257,,,,,,
117458,B,159,1258,,,,,,
117458,B,160,1259,,,,,,
117458,B,161,1260,,,,,,
117458,B,162,1261,,,,,,
117458,B,168,1262,,,,,,
117458,B,206,1263,,,,,,
117458,B,207,1264,,,,,,
117459,B,155,1265,,,,,,
117459,B,156,1266,,,,,,
117459,B,157,1267,,,,,,
117459,B,158,1268,,,,,,
117459,B,159,1269,,,,,,
117459,B,160,1270,,,,,,
117459,B,161,1271,,,,,,
117459,B,162,1272,,,,,,
117459,B,168,1273,,,,,,
117459,B,206,1274,,,,,,
117459,B,207,1275,,,,,,
117460,B,155,1276,,,,,,
117460,B,156,1277,,,,,,
117460,B,157,1278,,,,,,
117460,B,158,1279,,,,,,
117460,B,159,1280,,,,,,
117460,B,160,1281,,,,,,
117460,B,161,1282,,,,,,
117460,B,162,1283,,,,,,
117460,B,168,1284,,,,,,
117460,B,206,1285,,,,,,
117460,B,207,1286,,,,,,
117461,B,155,1287,,,,,,
117461,B,156,1288,,,,,,
117461,B,157,1289,,,,,,
117461,B,158,1290,,,,,,
117461,B,159,1291,,,,,,
117461,B,160,1292,,,,,,
117461,B,161,1293,,,,,,
117461,B,162,1294,,,,,,
117461,B,168,1295,,,,,,
117461,B,206,1296,,,,,,
117461,B,207,1297,,,,,,
117462,B,155,1298,,,,,,
117462,B,156,1299,,,,,,
117462,B,157,1300,,,,,,
117462,B,158,1301,,,,,,
117462,B,159,1302,,,,,,
117462,B,160,1303,,,,,,
117462,B,161,1304,,,,,,
117462,B,162,1305,,,,,,
117462,B,168,1306,,,,,,
117462,B,206,1307,,,,,,
117462,B,207,1308,,,,,,
117463,B,155,1309,,,,,,
117463,B,156,1310,,,,,,
117463,B,157,1311,,,,,,
117463,B,158,1312,,,,,,
117463,B,159,1313,,,,,,
117463,B,160,1314,,,,,,
117463,B,161,1315,,,,,,
117463,B,162,1316,,,,,,
117463,B,168,1317,,,,,,
117463,B,206,1318,,,,,,
117463,B,207,1319,,,,,,
117464,B,155,1320,,,,,,
117464,B,156,1321,,,,,,
117464,B,157,1322,,,,,,
117464,B,158,1323,,,,,,
117464,B,159,1324,,,,,,
117464,B,160,1325,,,,,,
117464,B,161,1326,,,,,,
117464,B,162,1327,,,,,,
117464,B,168,1328,,,,,,
117464,B,206,1329,,,,,,
117464,B,207,1330,,,,,,
117465,B,155,1331,,,,,,
117465,B,156,1332,,,,,,
117465,B,157,1333,,,,,,
117465,B,158,1334,,,,,,
117465,B,159,1335,,,,,,
117465,B,160,1336,,,,,,
117465,B,161,1337,,,,,,
117465,B,162,1338,,,,,,
117465,B,168,1339,,,,,,
117465,B,206,1340,,,,,,
117465,B,207,1341,,,,,,
117466,B,155,1342,,,,,,
117466,B,156,1343,,,,,,
117466,B,157,1344,,,,,,
117466,B,158,1345,,,,,,
117466,B,159,1346,,,,,,
117466,B,160,1347,,,,,,
117466,B,161,1348,,,,,,
117466,B,162,1349,,,,,,
117466,B,168,1350,,,,,,
117466,B,206,1351,,,,,,
117466,B,207,1352,,,,,,
117467,B,155,1353,,,,,,
117467,B,156,1354,,,,,,
117467,B,157,1355,,,,,,
117467,B,158,1356,,,,,,
117467,B,159,1357,,,,,,
117467,B,160,1358,,,,,,
117467,B,161,1359,,,,,,
117467,B,162,1360,,,,,,
117467,B,168,1361,,,,,,
117467,B,206,1362,,,,,,
117467,B,207,1363,,,,,,
117468,B,155,1364,,,,,,
117468,B,156,1365,,,,,,
117468,B,157,1366,,,,,,
117468,B,158,1367,,,,,,
117468,B,159,1368,,,,,,
117468,B,160,1369,,,,,,
117468,B,161,1370,,,,,,
117468,B,162,1371,,,,,,
117468,B,168,1372,,,,,,
117468,B,206,1373,,,,,,
117468,B,207,1374,,,,,,
117469,B,155,1375,,,,,,
117469,B,156,1376,,,,,,
117469,B,157,1377,,,,,,
117469,B,158,1378,,,,,,
117469,B,159,1379,,,,,,
117469,B,160,1380,,,,,,
117469,B,161,1381,,,,,,
117469,B,162,1382,,,,,,
117469,B,168,1383,,,,,,
117469,B,206,1384,,,,,,
117469,B,207,1385,,,,,,
117470,B,155,1386,,,,,,
117470,B,156,1387,,,,,,
117470,B,157,1388,,,,,,
117470,B,158,1389,,,,,,
117470,B,159,1390,,,,,,
117470,B,160,1391,,,,,,
117470,B,161,1392,,,,,,
117470,B,162,1393,,,,,,
117470,B,168,1394,,,,,,
117470,B,206,1395,,,,,,
117470,B,207,1396,,,,,,
117471,B,155,1397,,,,,,
117471,B,156,1398,,,,,,
117471,B,157,1399,,,,,,
117471,B,158,1400,,,,,,
117471,B,159,1401,,,,,,
117471,B,160,1402,,,,,,
117471,B,161,1403,,,,,,
117471,B,162,1404,,,,,,
117471,B,168,1405,,,,,,
117471,B,206,1406,,,,,,
117471,B,207,1407,,,,,,
117472,B,155,1408,,,,,,
117472,B,156,1409,,,,,,
117472,B,157,1410,,,,,,
117472,B,158,1411,,,,,,
117472,B,159,1412,,,,,,
117472,B,160,1413,,,,,,
117472,B,161,1414,,,,,,
117472,B,162,1415,,,,,,
117472,B,168,1416,,,,,,
117472,B,206,1417,,,,,,
117472,B,207,1418,,,,,,
117473,B,155,1419,,,,,,
117473,B,156,1420,,,,,,
117473,B,157,1421,,,,,,
117473,B,158,1422,,,,,,
117473,B,159,1423,,,,,,
117473,B,160,1424,,,,,,
117473,B,161,1425,,,,,,
117473,B,162,1426,,,,,,
117473,B,168,1427,,,,,,
117473,B,206,1428,,,,,,
117473,B,207,1429,,,,,,
117474,B,155,1430,,,,,,
117474,B,156,1431,,,,,,
117474,B,157,1432,,,,,,
117474,B,158,1433,,,,,,
117474,B,159,1434,,,,,,
117474,B,160,1435,,,,,,
117474,B,161,1436,,,,,,
117474,B,162,1437,,,,,,
117474,B,168,1438,,,,,,
117474,B,206,1439,,,,,,
117474,B,207,1440,,,,,,
117478,B,155,1441,,,,,,
117478,B,156,1442,,,,,,
117478,B,157,1443,,,,,,
117478,B,158,1444,,,,,,
117478,B,159,1445,,,,,,
117478,B,160,1446,,,,,,
117478,B,161,1447,,,,,,
117478,B,162,1448,,,,,,
117478,B,168,1449,,,,,,
117478,B,206,1450,,,,,,
117478,B,207,1451,,,,,,
117479,B,155,1452,,,,,,
117479,B,156,1453,,,,,,
117479,B,157,1454,,,,,,
117479,B,158,1455,,,,,,
117479,B,159,1456,,,,,,
117479,B,160,1457,,,,,,
117479,B,161,1458,,,,,,
117479,B,162,1459,,,,,,
117479,B,168,1460,,,,,,
117479,B,206,1461,,,,,,
117479,B,207,1462,,,,,,
117480,B,155,1463,,,,,,
117480,B,156,1464,,,,,,
117480,B,157,1465,,,,,,
117480,B,158,1466,,,,,,
117480,B,159,1467,,,,,,
117480,B,160,1468,,,,,,
117480,B,161,1469,,,,,,
117480,B,162,1470,,,,,,
117480,B,168,1471,,,,,,
117480,B,206,1472,,,,,,
117480,B,207,1473,,,,,,
117481,B,155,1474,,,,,,
117481,B,156,1475,,,,,,
117481,B,157,1476,,,,,,
117481,B,158,1477,,,,,,
117481,B,159,1478,,,,,,
117481,B,160,1479,,,,,,
117481,B,161,1480,,,,,,
117481,B,162,1481,,,,,,
117481,B,168,1482,,,,,,
117481,B,206,1483,,,,,,
117481,B,207,1484,,,,,,
117482,B,155,1485,,,,,,
117482,B,156,1486,,,,,,
117482,B,157,1487,,,,,,
117482,B,158,1488,,,,,,
117482,B,159,1489,,,,,,
117482,B,160,1490,,,,,,
117482,B,161,1491,,,,,,
117482,B,162,1492,,,,,,
117482,B,168,1493,,,,,,
117482,B,206,1494,,,,,,
117482,B,207,1495,,,,,,
117483,B,155,1496,,,,,,
117483,B,156,1497,,,,,,
117483,B,157,1498,,,,,,
117483,B,158,1499,,,,,,
117483,B,159,1500,,,,,,
117483,B,160,1501,,,,,,
117483,B,161,1502,,,,,,
117483,B,162,1503,,,,,,
117483,B,168,1504,,,,,,
117483,B,206,1505,,,,,,
117483,B,207,1506,,,,,,
117484,B,155,1507,,,,,,
117484,B,156,1508,,,,,,
117484,B,157,1509,,,,,,
117484,B,158,1510,,,,,,
117484,B,159,1511,,,,,,
117484,B,160,1512,,,,,,
117484,B,161,1513,,,,,,
117484,B,162,1514,,,,,,
117484,B,168,1515,,,,,,
117484,B,206,1516,,,,,,
117484,B,207,1517,,,,,,
117485,B,155,1518,,,,,,
117485,B,156,1519,,,,,,
117485,B,157,1520,,,,,,
117485,B,158,1521,,,,,,
117485,B,159,1522,,,,,,
117485,B,160,1523,,,,,,
117485,B,161,1524,,,,,,
117485,B,162,1525,,,,,,
117485,B,168,1526,,,,,,
117485,B,206,1527,,,,,,
117485,B,207,1528,,,,,,
117486,B,155,1529,,,,,,
117486,B,156,1530,,,,,,
117486,B,157,1531,,,,,,
117486,B,158,1532,,,,,,
117486,B,159,1533,,,,,,
117486,B,160,1534,,,,,,
117486,B,161,1535,,,,,,
117486,B,162,1536,,,,,,
117486,B,168,1537,,,,,,
117486,B,206,1538,,,,,,
117486,B,207,1539,,,,,,
117488,B,155,1540,,,,,,
117488,B,156,1541,,,,,,
117488,B,157,1542,,,,,,
117488,B,158,1543,,,,,,
117488,B,159,1544,,,,,,
117488,B,160,1545,,,,,,
117488,B,161,1546,,,,,,
117488,B,162,1547,,,,,,
117488,B,168,1548,,,,,,
117488,B,206,1549,,,,,,
117488,B,207,1550,,,,,,
117489,B,155,1551,,,,,,
117489,B,156,1552,,,,,,
117489,B,157,1553,,,,,,
117489,B,158,1554,,,,,,
117489,B,159,1555,,,,,,
117489,B,160,1556,,,,,,
117489,B,161,1557,,,,,,
117489,B,162,1558,,,,,,
117489,B,168,1559,,,,,,
117489,B,206,1560,,,,,,
117489,B,207,1561,,,,,,
117490,B,155,1562,,,,,,
117490,B,156,1563,,,,,,
117490,B,157,1564,,,,,,
117490,B,158,1565,,,,,,
117490,B,159,1566,,,,,,
117490,B,160,1567,,,,,,
117490,B,161,1568,,,,,,
117490,B,162,1569,,,,,,
117490,B,168,1570,,,,,,
117490,B,206,1571,,,,,,
117490,B,207,1572,,,,,,
117491,B,155,1573,,,,,,
117491,B,156,1574,,,,,,
117491,B,157,1575,,,,,,
117491,B,158,1576,,,,,,
117491,B,159,1577,,,,,,
117491,B,160,1578,,,,,,
117491,B,161,1579,,,,,,
117491,B,162,1580,,,,,,
117491,B,168,1581,,,,,,
117491,B,206,1582,,,,,,
117491,B,207,1583,,,,,,
117492,B,155,1584,,,,,,
117492,B,156,1585,,,,,,
117492,B,157,1586,,,,,,
117492,B,158,1587,,,,,,
117492,B,159,1588,,,,,,
117492,B,160,1589,,,,,,
117492,B,161,1590,,,,,,
117492,B,162,1591,,,,,,
117492,B,168,1592,,,,,,
117492,B,206,1593,,,,,,
117492,B,207,1594,,,,,,
117493,B,155,1595,,,,,,
117493,B,156,1596,,,,,,
117493,B,157,1597,,,,,,
117493,B,158,1598,,,,,,
117493,B,159,1599,,,,,,
117493,B,160,1600,,,,,,
117493,B,161,1601,,,,,,
117493,B,162,1602,,,,,,
117493,B,168,1603,,,,,,
117493,B,206,1604,,,,,,
117493,B,207,1605,,,,,,
117494,B,155,1606,,,,,,
117494,B,156,1607,,,,,,
117494,B,157,1608,,,,,,
117494,B,158,1609,,,,,,
117494,B,159,1610,,,,,,
117494,B,160,1611,,,,,,
117494,B,161,1612,,,,,,
117494,B,162,1613,,,,,,
117494,B,168,1614,,,,,,
117494,B,206,1615,,,,,,
117494,B,207,1616,,,,,,
117495,B,155,1617,,,,,,
117495,B,156,1618,,,,,,
117495,B,157,1619,,,,,,
117495,B,158,1620,,,,,,
117495,B,159,1621,,,,,,
117495,B,160,1622,,,,,,
117495,B,161,1623,,,,,,
117495,B,162,1624,,,,,,
117495,B,168,1625,,,,,,
117495,B,206,1626,,,,,,
117495,B,207,1627,,,,,,
117496,B,155,1628,,,,,,
117496,B,156,1629,,,,,,
117496,B,157,1630,,,,,,
117496,B,158,1631,,,,,,
117496,B,159,1632,,,,,,
117496,B,160,1633,,,,,,
117496,B,161,1634,,,,,,
117496,B,162,1635,,,,,,
117496,B,168,1636,,,,,,
117496,B,206,1637,,,,,,
117496,B,207,1638,,,,,,
117497,B,155,1639,,,,,,
117497,B,156,1640,,,,,,
117497,B,157,1641,,,,,,
117497,B,158,1642,,,,,,
117497,B,159,1643,,,,,,
117497,B,160,1644,,,,,,
117497,B,161,1645,,,,,,
117497,B,162,1646,,,,,,
117497,B,168,1647,,,,,,
117497,B,206,1648,,,,,,
117497,B,207,1649,,,,,,
117498,B,155,1650,,,,,,
117498,B,156,1651,,,,,,
117498,B,157,1652,,,,,,
117498,B,158,1653,,,,,,
117498,B,159,1654,,,,,,
117498,B,160,1655,,,,,,
117498,B,161,1656,,,,,,
117498,B,162,1657,,,,,,
117498,B,168,1658,,,,,,
117498,B,206,1659,,,,,,
117498,B,207,1660,,,,,,
117499,B,155,1661,,,,,,
117499,B,156,1662,,,,,,
117499,B,157,1663,,,,,,
117499,B,158,1664,,,,,,
117499,B,159,1665,,,,,,
117499,B,160,1666,,,,,,
117499,B,161,1667,,,,,,
117499,B,162,1668,,,,,,
117499,B,168,1669,,,,,,
117499,B,206,1670,,,,,,
117499,B,207,1671,,,,,,
117500,B,155,1672,,,,,,
117500,B,156,1673,,,,,,
117500,B,157,1674,,,,,,
117500,B,158,1675,,,,,,
117500,B,159,1676,,,,,,
117500,B,160,1677,,,,,,
117500,B,161,1678,,,,,,
117500,B,162,1679,,,,,,
117500,B,168,1680,,,,,,
117500,B,206,1681,,,,,,
117500,B,207,1682,,,,,,
117501,B,155,1683,,,,,,
117501,B,156,1684,,,,,,
117501,B,157,1685,,,,,,
117501,B,158,1686,,,,,,
117501,B,159,1687,,,,,,
117501,B,160,1688,,,,,,
117501,B,161,1689,,,,,,
117501,B,162,1690,,,,,,
117501,B,168,1691,,,,,,
117501,B,206,1692,,,,,,
117501,B,207,1693,,,,,,
117502,B,155,1694,,,,,,
117502,B,156,1695,,,,,,
117502,B,157,1696,,,,,,
117502,B,158,1697,,,,,,
117502,B,159,1698,,,,,,
117502,B,160,1699,,,,,,
117502,B,161,1700,,,,,,
117502,B,162,1701,,,,,,
117502,B,168,1702,,,,,,
117502,B,206,1703,,,,,,
117502,B,207,1704,,,,,,
117503,B,155,1705,,,,,,
117503,B,156,1706,,,,,,
117503,B,157,1707,,,,,,
117503,B,158,1708,,,,,,
