Tarih,DOV_KOD,DOV_BazKOD,carpan,kgid,insUN,insDT,insApp,updUN,updDT,updApp
2013-06-26,EU,TL,2.542500,542,,,,,,
2013-06-26,US,TL,1.937300,543,,,,,,
2013-06-27,EU,TL,2.523700,544,,,,,,
2013-06-27,US,TL,1.935500,545,,,,,,
2013-06-28,EU,TL,2.515400,546,,,,,,
2013-06-28,US,TL,1.930600,547,,,,,,
2013-07-01,EU,TL,2.518300,548,,,,,,
2013-07-01,US,TL,1.928200,549,,,,,,
2013-07-05,EU,TL,2.536400,550,,,,,,
2013-07-05,US,TL,1.951700,551,,,,,,
2013-07-08,EU,TL,2.511800,552,,,,,,
2013-07-08,US,TL,1.950900,553,,,,,,
2013-07-09,EU,TL,2.510200,554,,,,,,
2013-07-09,US,TL,1.954500,555,,,,,,
2013-07-11,EU,TL,2.495200,556,,,,,,
2013-07-11,US,TL,1.947100,557,,,,,,
2013-07-23,EU,TL,2.526100,558,,,,,,
2013-07-23,US,TL,1.918600,559,,,,,,
2013-07-24,EU,TL,2.525400,560,,,,,,
2013-07-24,US,TL,1.915200,561,,,,,,
2013-07-25,EU,TL,2.528900,562,,,,,,
2013-07-25,US,TL,1.910300,563,,,,,,
2013-07-26,EU,TL,2.545400,564,,,,,,
2013-07-26,US,TL,1.928200,565,,,,,,
2013-07-31,EU,TL,2.558500,566,,,,,,
2013-07-31,US,TL,1.927600,567,,,,,,
2013-08-01,EU,TL,2.565400,568,,,,,,
2013-08-01,US,TL,1.934300,569,,,,,,
2013-08-12,EU,TL,2.565300,570,,,,,,
2013-08-12,US,TL,1.932700,571,,,,,,
2013-08-14,EU,TL,2.564300,572,,,,,,
2013-08-14,US,TL,1.929000,573,,,,,,
2013-08-15,EU,TL,2.570500,574,,,,,,
2013-08-15,US,TL,1.939200,575,,,,,,
2013-08-21,EU,TL,2.610800,576,,,,,,
2013-08-21,US,TL,1.951500,577,,,,,,
2013-08-30,EU,TL,2.697800,578,,,,,,
2013-08-30,US,TL,2.034800,579,,,,,,
2013-09-02,EU,TL,2.697800,580,,,,,,
2013-09-02,US,TL,2.034800,581,,,,,,
2013-09-04,EU,TL,2.694300,582,,,,,,
2013-09-04,US,TL,2.045200,583,,,,,,
2013-09-05,EU,TL,2.710700,584,,,,,,
2013-09-05,US,TL,2.057700,585,,,,,,
2013-09-11,EU,TL,2.691800,586,,,,,,
2013-09-11,US,TL,2.032100,587,,,,,,
2013-09-12,EU,TL,2.676000,588,,,,,,
2013-09-12,US,TL,2.017300,589,,,,,,
2013-09-17,EU,TL,2.666500,590,,,,,,
2013-09-17,US,TL,1.996300,591,,,,,,
2013-09-21,EU,TL,1.970000,592,,,,,,
2013-09-21,US,TL,2.660000,593,,,,,,
2013-09-22,EU,TL,2.673700,594,,,,,,
2013-09-22,US,TL,1.975500,595,,,,,,
2013-09-26,EU,TL,2.709700,596,,,,,,
2013-09-26,US,TL,2.007000,597,,,,,,
2013-09-28,EU,TL,2.753300,598,,,,,,
2013-09-28,US,TL,2.037800,599,,,,,,
2013-09-30,EU,TL,2.753300,600,,,,,,
2013-09-30,US,TL,2.037800,601,,,,,,
2013-10-13,EU,TL,2.685500,602,,,,,,
2013-10-13,US,TL,1.979900,603,,,,,,
2013-10-14,EU,TL,2.685500,604,,,,,,
2013-10-14,US,TL,1.979900,605,,,,,,
2013-10-21,EU,TL,2.685500,606,,,,,,
2013-10-21,US,TL,1.979900,607,,,,,,
2013-10-28,EU,TL,2.744800,608,,,,,,
2013-10-28,US,TL,1.988800,609,,,,,,
2013-11-03,EU,TL,2.717700,610,,,,,,
2013-11-03,US,TL,2.009900,611,,,,,,
2013-11-04,EU,TL,2.717700,612,,,,,,
2013-11-04,US,TL,2.009900,613,,,,,,
2013-11-05,EU,TL,2.730300,614,,,,,,
2013-11-05,US,TL,2.021400,615,,,,,,
2013-11-13,EU,TL,2.751100,616,,,,,,
2013-11-13,US,TL,2.053700,617,,,,,,
2013-11-20,EU,TL,2.729100,618,,,,,,
2013-11-20,US,TL,2.020600,619,,,,,,
2013-11-21,EU,TL,2.723900,620,,,,,,
2013-11-21,US,TL,2.013400,621,,,,,,
2013-11-22,EU,TL,2.717200,622,,,,,,
2013-11-22,US,TL,2.021700,623,,,,,,
2013-11-26,EU,TL,2.730000,624,,,,,,
2013-11-26,US,TL,2.050000,625,,,,,,
2013-12-03,EU,TL,2.754500,626,,,,,,
2013-12-03,US,TL,2.031900,627,,,,,,
2013-12-09,EU,TL,2.791600,628,,,,,,
2013-12-09,US,TL,2.043100,629,,,,,,
2013-12-25,EU,TL,2.851700,630,,,,,,
2013-12-25,US,TL,2.084900,631,,,,,,
2013-12-28,EU,TL,2.989700,632,,,,,,
2013-12-28,US,TL,2.164200,633,,,,,,
2014-01-01,EU,TL,2.939700,634,,,,,,
2014-01-01,US,TL,2.134300,635,,,,,,
2014-02-20,EU,TL,3.014400,636,,,,,,
2014-02-20,US,TL,2.192000,637,,,,,,
2014-03-03,EU,TL,3.053200,638,,,,,,
2014-03-03,US,TL,2.216800,639,,,,,,
2014-03-08,EU,TL,3.043600,640,,,,,,
2014-03-08,US,TL,2.191200,641,,,,,,
2014-03-10,EU,TL,3.043600,642,,,,,,
2014-03-10,US,TL,2.191200,643,,,,,,
2014-03-11,EU,TL,3.075500,644,,,,,,
2014-03-11,US,TL,2.215800,645,,,,,,
2014-03-12,EU,TL,3.083600,646,,,,,,
2014-03-12,US,TL,2.226000,647,,,,,,
2014-03-17,EU,TL,3.104900,648,,,,,,
2014-03-17,US,TL,2.236200,649,,,,,,
2014-03-18,EU,TL,3.092800,650,,,,,,
2014-03-18,US,TL,2.225600,651,,,,,,
2014-03-19,EU,TL,3.097200,652,,,,,,
2014-03-19,US,TL,2.226500,653,,,,,,
2014-03-24,EU,TL,3.088000,654,,,,,,
2014-03-24,US,TL,2.239000,655,,,,,,
2014-03-31,EU,TL,3.012600,656,,,,,,
2014-03-31,US,TL,2.193800,657,,,,,,
2014-04-03,EU,TL,2.944500,658,,,,,,
2014-04-03,US,TL,2.135000,659,,,,,,
2014-04-04,EU,TL,2.944300,660,,,,,,
2014-04-04,US,TL,2.139300,661,,,,,,
2014-04-07,EU,TL,2.931700,662,,,,,,
2014-04-07,US,TL,2.139300,663,,,,,,
2014-04-12,EU,TL,2.945900,664,,,,,,
2014-04-12,US,TL,2.121500,665,,,,,,
2014-04-16,EU,TL,2.939400,666,,,,,,
2014-04-16,US,TL,2.130100,667,,,,,,
2014-04-18,EU,TL,2.955900,668,,,,,,
2014-04-18,US,TL,2.134100,669,,,,,,
2014-04-21,EU,TL,2.946400,670,,,,,,
2014-04-21,US,TL,2.132200,671,,,,,,
2014-04-22,EU,TL,2.953500,672,,,,,,
2014-04-22,US,TL,2.136800,673,,,,,,
2014-05-02,EU,TL,2.930500,674,,,,,,
2014-05-02,US,TL,2.119300,675,,,,,,
2014-05-07,EU,TL,2.920600,676,,,,,,
2014-05-07,US,TL,2.097000,677,,,,,,
2014-05-10,EU,TL,2.872200,678,,,,,,
2014-05-10,US,TL,2.080400,679,,,,,,
2014-05-14,EU,TL,2.850200,680,,,,,,
2014-05-14,US,TL,2.074900,681,,,,,,
2014-05-22,EU,TL,2.892100,682,,,,,,
2014-05-22,US,TL,2.111000,683,,,,,,
2014-06-02,EU,TL,2.852200,684,,,,,,
2014-06-02,US,TL,2.095400,685,,,,,,
2014-06-03,EU,TL,2.857300,686,,,,,,
2014-06-03,US,TL,2.099800,687,,,,,,
2014-06-06,EU,TL,2.873300,688,,,,,,
2014-06-06,US,TL,2.112600,689,,,,,,
2014-07-02,EU,TL,2.906400,690,,,,,,
2014-07-02,US,TL,2.123200,691,,,,,,
2014-07-16,EU,TL,2.890500,692,,,,,,
2014-07-16,US,TL,2.123800,693,,,,,,
2014-07-18,EU,TL,2.876700,694,,,,,,
2014-07-18,US,TL,2.125900,695,,,,,,
2014-07-23,EU,TL,2.862300,696,,,,,,
2014-07-23,US,TL,2.121700,697,,,,,,
2014-07-24,EU,TL,2.822300,698,,,,,,
2014-07-24,US,TL,2.095800,699,,,,,,
2014-07-25,EU,TL,2.821100,700,,,,,,
2014-07-25,US,TL,2.094000,701,,,,,,
2014-08-04,EU,TL,2.877100,702,,,,,,
2014-08-04,US,TL,2.148500,703,,,,,,
2014-08-12,EU,TL,2.883000,704,,,,,,
2014-08-12,US,TL,2.152800,705,,,,,,
2014-08-13,EU,TL,2.890800,706,,,,,,
2014-08-13,US,TL,2.165100,707,,,,,,
2014-08-18,EU,TL,2.890800,708,,,,,,
2014-08-18,US,TL,2.160000,709,,,,,,
2014-08-21,EU,TL,2.886500,710,,,,,,
2014-08-21,US,TL,2.171900,711,,,,,,
2014-08-27,EU,TL,2.867500,712,,,,,,
2014-08-27,US,TL,2.172600,713,,,,,,
2014-09-01,EU,TL,2.850200,714,,,,,,
2014-09-01,US,TL,2.162300,715,,,,,,
2014-09-08,EU,TL,2.807100,716,,,,,,
2014-09-08,US,TL,2.167400,717,,,,,,
2014-09-12,EU,TL,2.838400,718,,,,,,
2014-09-12,US,TL,2.196300,719,,,,,,
2014-09-17,EU,TL,2.865200,720,,,,,,
2014-09-17,US,TL,2.213200,721,,,,,,
2014-09-18,EU,TL,2.863700,722,,,,,,
2014-09-18,US,TL,2.209800,723,,,,,,
2014-10-02,EU,TL,2.882300,724,,,,,,
2014-10-02,US,TL,2.287100,725,,,,,,
2014-10-17,EU,TL,2.907900,726,,,,,,
2014-10-17,US,TL,2.277000,727,,,,,,
2014-10-18,EU,TL,2.887600,728,,,,,,
2014-10-18,US,TL,2.255000,729,,,,,,
2014-10-28,EU,TL,2.840800,730,,,,,,
2014-10-28,US,TL,2.239800,731,,,,,,
2014-11-17,EU,TL,2.796000,732,,,,,,
2014-11-17,US,TL,2.246000,733,,,,,,
2014-11-19,EU,TL,2.782700,734,,,,,,
2014-11-19,US,TL,2.224500,735,,,,,,
2014-11-23,EU,TL,2.771700,736,,,,,,
2014-11-23,US,TL,2.225800,737,,,,,,
2014-11-24,EU,TL,2.771700,738,,,,,,
2014-11-24,US,TL,2.225800,739,,,,,,
2014-11-28,EU,TL,2.769400,740,,,,,,
2014-11-28,US,TL,2.218900,741,,,,,,
2014-11-29,EU,TL,2.758500,742,,,,,,
2014-11-29,US,TL,2.214100,743,,,,,,
2014-12-01,EU,TL,2.758500,744,,,,,,
2014-12-01,US,TL,2.214100,745,,,,,,
2014-12-02,EU,TL,2.771700,746,,,,,,
2014-12-02,US,TL,2.224100,747,,,,,,
2014-12-03,EU,TL,2.765500,748,,,,,,
2014-12-03,US,TL,2.223600,749,,,,,,
2014-12-04,EU,TL,2.762800,750,,,,,,
2014-12-04,US,TL,2.239300,751,,,,,,
2014-12-08,EU,TL,2.766800,752,,,,,,
2014-12-08,US,TL,2.239800,753,,,,,,
2014-12-10,EU,TL,2.798100,754,,,,,,
2014-12-10,US,TL,2.263200,755,,,,,,
2014-12-15,EU,TL,2.838800,756,,,,,,
2014-12-15,US,TL,2.282300,757,,,,,,
2014-12-16,EU,TL,2.886800,758,,,,,,
2014-12-16,US,TL,2.322600,759,,,,,,
2014-12-19,EU,TL,2.865300,760,,,,,,
2014-12-19,US,TL,2.327200,761,,,,,,
2014-12-20,EU,TL,2.855600,762,,,,,,
2014-12-20,US,TL,2.326300,763,,,,,,
2014-12-23,EU,TL,2.845600,764,,,,,,
2014-12-23,US,TL,2.321200,765,,,,,,
2014-12-24,EU,TL,2.836800,766,,,,,,
2014-12-24,US,TL,2.320600,767,,,,,,
2014-12-25,EU,TL,2.850000,768,,,,,,
2014-12-25,US,TL,2.330000,769,,,,,,
2015-01-01,EU,TL,2.800000,770,,,,,,
2015-01-01,US,TL,2.150000,771,,,,,,
2015-01-02,EU,TL,2.880000,772,,,,,,
2015-01-02,US,TL,2.250000,773,,,,,,
2015-01-03,EU,TL,2.830900,774,,,,,,
2015-01-03,US,TL,2.349100,775,,,,,,
2015-01-09,EU,TL,2.724800,776,,,,,,
2015-01-09,US,TL,2.311800,777,,,,,,
2015-01-12,EU,TL,2.721800,778,,,,,,
2015-01-12,US,TL,2.304700,779,,,,,,
2015-01-13,EU,TL,2.708600,780,,,,,,
2015-01-13,US,TL,2.293200,781,,,,,,
2015-01-14,EU,TL,2.694800,782,,,,,,
2015-01-14,US,TL,2.281900,783,,,,,,
2015-01-15,EU,TL,2.702800,784,,,,,,
2015-01-15,US,TL,2.296800,785,,,,,,
2015-01-17,EU,TL,2.684700,786,,,,,,
2015-01-17,US,TL,2.312500,787,,,,,,
2015-01-24,EU,TL,2.628100,788,,,,,,
2015-01-24,US,TL,2.337900,789,,,,,,
2015-01-26,EU,TL,2.628100,790,,,,,,
2015-01-26,US,TL,2.337900,791,,,,,,
2015-01-30,EU,TL,2.718500,792,,,,,,
2015-01-30,US,TL,2.405700,793,,,,,,
2015-01-31,EU,TL,2.744600,794,,,,,,
2015-01-31,US,TL,2.421900,795,,,,,,
2015-02-02,EU,TL,2.744600,796,,,,,,
2015-02-02,US,TL,2.421900,797,,,,,,
2015-02-03,EU,TL,2.750400,798,,,,,,
2015-02-03,US,TL,2.428000,799,,,,,,
2015-02-04,EU,TL,2.743100,800,,,,,,
2015-02-04,US,TL,2.419400,801,,,,,,
2015-02-06,EU,TL,2.791800,802,,,,,,
2015-02-06,US,TL,2.448500,803,,,,,,
2015-02-16,EU,TL,2.822200,804,,,,,,
2015-02-16,US,TL,2.472200,805,,,,,,
2015-02-18,EU,TL,2.794600,806,,,,,,
2015-02-18,US,TL,2.452600,807,,,,,,
2015-02-21,EU,TL,2.870000,808,,,,,,
2015-02-21,US,TL,2.440000,809,,,,,,
2015-02-23,EU,TL,2.784400,810,,,,,,
2015-02-23,US,TL,2.457500,811,,,,,,
2015-03-17,EU,TL,2.766100,812,,,,,,
2015-03-17,US,TL,2.625500,813,,,,,,
2015-04-18,EU,TL,2.902700,814,,,,,,
2015-04-18,US,TL,2.686900,815,,,,,,
2015-04-24,EU,TL,2.900100,816,,,,,,
2015-04-24,US,TL,2.692800,817,,,,,,
2015-04-27,EU,TL,2.960600,818,,,,,,
2015-04-27,US,TL,2.726900,819,,,,,,
2015-05-02,EU,TL,2.976300,820,,,,,,
2015-05-02,US,TL,2.660700,821,,,,,,
2015-05-06,EU,TL,3.014500,822,,,,,,
2015-05-06,US,TL,2.714400,823,,,,,,
2015-05-08,EU,TL,3.068700,824,,,,,,
2015-05-08,US,TL,2.704900,825,,,,,,
2015-05-09,EU,TL,3.019000,826,,,,,,
2015-05-09,US,TL,2.690800,827,,,,,,
2015-05-14,EU,TL,2.986700,828,,,,,,
2015-05-14,US,TL,2.657900,829,,,,,,
2015-06-02,EU,TL,2.927400,830,,,,,,
2015-06-02,US,TL,2.681100,831,,,,,,
2015-06-15,EU,TL,3.043600,832,,,,,,
2015-06-15,US,TL,2.718300,833,,,,,,
2015-06-18,EU,TL,3.085300,834,,,,,,
2015-06-18,US,TL,2.739300,835,,,,,,
2015-06-20,EU,TL,3.076700,836,,,,,,
2015-06-20,US,TL,2.719300,837,,,,,,
2015-06-23,EU,TL,3.045500,838,,,,,,
2015-06-23,US,TL,2.683500,839,,,,,,
2015-07-29,EU,TL,3.049800,840,,,,,,
2015-07-29,US,TL,2.760000,841,,,,,,
2015-08-04,EU,TL,3.047600,842,,,,,,
2015-08-04,US,TL,2.778600,843,,,,,,
2015-08-05,EU,TL,3.043700,844,,,,,,
2015-08-05,US,TL,2.773800,845,,,,,,
2015-08-12,EU,TL,3.056000,846,,,,,,
2015-08-12,US,TL,2.772300,847,,,,,,
2015-08-21,EU,TL,3.315700,848,,,,,,
2015-08-21,US,TL,2.973000,849,,,,,,
2015-08-25,EU,TL,3.391000,850,,,,,,
2015-08-25,US,TL,2.953000,851,,,,,,
2015-08-26,EU,TL,3.379400,852,,,,,,
2015-08-26,US,TL,2.931000,853,,,,,,
2015-09-02,EU,TL,3.292400,854,,,,,,
2015-09-02,US,TL,2.920000,855,,,,,,
2015-09-03,EU,TL,3.319200,856,,,,,,
2015-09-03,US,TL,2.945300,857,,,,,,
2015-09-07,EU,TL,3.322800,858,,,,,,
2015-09-07,US,TL,2.982800,859,,,,,,
2015-09-11,EU,TL,3.409700,860,,,,,,
2015-09-11,US,TL,3.045700,861,,,,,,
2015-10-13,EU,TL,3.331400,862,,,,,,
2015-10-13,US,TL,2.928600,863,,,,,,
2015-10-21,EU,TL,3.295100,864,,,,,,
2015-10-21,US,TL,2.900600,865,,,,,,
2015-10-22,EU,TL,3.303200,866,,,,,,
2015-10-22,US,TL,2.907900,867,,,,,,
2015-11-01,EU,TL,3.212500,868,,,,,,
2015-11-01,US,TL,2.920200,869,,,,,,
2015-11-23,EU,TL,3.030400,870,,,,,,
2015-11-23,US,TL,2.835400,871,,,,,,
2015-11-27,EU,TL,3.083600,872,,,,,,
2015-11-27,US,TL,2.906100,873,,,,,,
2015-11-28,EU,TL,3.099400,874,,,,,,
2015-11-28,US,TL,2.924800,875,,,,,,
2015-12-05,EU,TL,3.152000,876,,,,,,
2015-12-05,US,TL,2.897300,877,,,,,,
2015-12-07,EU,TL,3.152000,878,,,,,,
2015-12-07,US,TL,2.897300,879,,,,,,
2015-12-09,EU,TL,3.168500,880,,,,,,
2015-12-09,US,TL,2.917500,881,,,,,,
2015-12-11,EU,TL,3.196200,882,,,,,,
2015-12-11,US,TL,2.915100,883,,,,,,
2016-01-02,EU,TL,3.189600,884,,,,,,
2016-01-02,US,TL,2.923300,885,,,,,,
2016-01-09,EU,TL,3.254500,886,,,,,,
2016-01-09,US,TL,2.993000,887,,,,,,
2016-01-16,EU,TL,3.315800,888,,,,,,
2016-01-16,US,TL,3.041600,889,,,,,,
2016-01-23,EU,TL,3.267500,890,,,,,,
2016-01-23,US,TL,3.016100,891,,,,,,
2016-04-05,EU,TL,3.211000,892,,,,,,
2016-04-05,EU,US,1.137000,893,,,,,,
2016-04-05,TL,US,1.137000,894,,,,,,
2016-04-05,US,TL,2.824000,895,,,,,,
2016-04-09,EU,TL,3.254600,896,,,,,,
2016-04-09,EU,US,1.137200,897,,,,,,
2016-04-09,TL,US,1.137200,898,,,,,,
2016-04-09,US,TL,2.862000,899,,,,,,
2016-04-11,EU,TL,3.254600,900,,,,,,
2016-04-11,EU,US,1.137200,901,,,,,,
2016-04-11,TL,US,1.137200,902,,,,,,
2016-04-11,US,TL,2.862000,903,,,,,,
2016-04-13,EU,TL,3.234900,904,,,,,,
2016-04-13,EU,US,1.142200,905,,,,,,
2016-04-13,TL,US,1.142200,906,,,,,,
2016-04-13,US,TL,2.832100,907,,,,,,
2016-04-14,EU,TL,3.231900,908,,,,,,
2016-04-14,EU,US,1.132600,909,,,,,,
2016-04-14,TL,US,1.132600,910,,,,,,
2016-04-14,US,TL,2.853400,911,,,,,,
2016-04-15,EU,TL,3.225100,912,,,,,,
2016-04-15,EU,US,1.126000,913,,,,,,
2016-04-15,TL,US,1.126000,914,,,,,,
2016-04-15,US,TL,2.864200,915,,,,,,
2016-04-18,EU,TL,3.221900,916,,,,,,
2016-04-18,EU,US,1.126700,917,,,,,,
2016-04-18,TL,US,1.126700,918,,,,,,
2016-04-18,US,TL,2.859700,919,,,,,,
2016-04-25,EU,TL,3.194800,920,,,,,,
2016-04-25,EU,US,1.127400,921,,,,,,
2016-04-25,TL,US,1.127400,922,,,,,,
2016-04-25,US,TL,2.833800,923,,,,,,
2016-06-04,EU,TL,3.290000,924,,,,,,
2016-06-04,EU,US,1.114700,925,,,,,,
2016-06-04,TL,US,1.114700,926,,,,,,
2016-06-04,US,TL,2.951500,927,,,,,,
2016-06-06,EU,TL,3.290000,928,,,,,,
2016-06-06,EU,US,1.114700,929,,,,,,
2016-06-06,TL,US,1.114700,930,,,,,,
2016-06-06,US,TL,2.951500,931,,,,,,
2016-06-13,EU,TL,3.294300,932,,,,,,
2016-06-13,EU,US,1.130000,933,,,,,,
2016-06-13,TL,US,1.130000,934,,,,,,
2016-06-13,US,TL,2.915200,935,,,,,,
2016-06-22,EU,TL,3.288200,936,,,,,,
2016-06-22,EU,US,1.133300,937,,,,,,
2016-06-22,TL,US,1.133300,938,,,,,,
2016-06-22,US,TL,2.901500,939,,,,,,
2016-06-30,EU,TL,3.210200,940,,,,,,
2016-06-30,EU,US,1.107400,941,,,,,,
2016-06-30,TL,US,1.107400,942,,,,,,
2016-06-30,US,TL,2.898800,943,,,,,,
2016-08-08,EU,TL,3.349200,944,,,,,,
2016-08-08,EU,US,1.114500,945,,,,,,
2016-08-08,TL,US,1.114500,946,,,,,,
2016-08-08,US,TL,3.005000,947,,,,,,
2016-08-09,EU,TL,3.314700,948,,,,,,
2016-08-09,EU,US,1.108600,949,,,,,,
2016-08-09,TL,US,1.108600,950,,,,,,
2016-08-09,US,TL,2.989900,951,,,,,,
2016-08-22,EU,TL,3.330200,952,,,,,,
2016-08-22,EU,US,1.132400,953,,,,,,
2016-08-22,TL,US,1.132400,954,,,,,,
2016-08-22,US,TL,2.940800,955,,,,,,
2016-08-24,EU,TL,3.334200,956,,,,,,
2016-08-24,EU,US,1.133600,957,,,,,,
2016-08-24,TL,US,1.133600,958,,,,,,
2016-08-24,US,TL,2.941200,959,,,,,,
2016-08-26,EU,TL,3.322100,960,,,,,,
2016-08-26,EU,US,1.128300,961,,,,,,
2016-08-26,TL,US,1.128300,962,,,,,,
2016-08-26,US,TL,2.944300,963,,,,,,
2016-08-30,EU,TL,3.310000,964,,,,,,
2016-08-30,EU,US,1.118300,965,,,,,,
2016-08-30,TL,US,1.118300,966,,,,,,
2016-08-30,US,TL,2.959800,967,,,,,,
2016-10-03,EU,TL,3.360800,968,,,,,,
2016-10-03,EU,US,1.118100,969,,,,,,
2016-10-03,TL,US,1.118100,970,,,,,,
2016-10-03,US,TL,3.005800,971,,,,,,
2016-10-17,EU,TL,3.406000,972,,,,,,
2016-10-17,EU,US,1.101500,973,,,,,,
2016-10-17,TL,US,1.101500,974,,,,,,
2016-10-17,US,TL,3.092200,975,,,,,,
2016-10-19,EU,TL,3.412200,976,,,,,,
2016-10-19,EU,US,1.101300,977,,,,,,
2016-10-19,TL,US,1.101300,978,,,,,,
2016-10-19,US,TL,3.098400,979,,,,,,
2016-10-25,EU,TL,3.351500,980,,,,,,
2016-10-25,EU,US,1.088900,981,,,,,,
2016-10-25,TL,US,1.088900,982,,,,,,
2016-10-25,US,TL,3.078000,983,,,,,,
2016-11-03,EU,TL,3.454200,984,,,,,,
2016-11-03,EU,US,1.108100,985,,,,,,
2016-11-03,TL,US,1.108100,986,,,,,,
2016-11-03,US,TL,3.117300,987,,,,,,
2016-11-07,EU,TL,3.485700,988,,,,,,
2016-11-07,EU,US,1.109900,989,,,,,,
2016-11-07,TL,US,1.109900,990,,,,,,
2016-11-07,US,TL,3.140500,991,,,,,,
2016-11-10,EU,TL,3.547600,992,,,,,,
2016-11-10,EU,US,1.111300,993,,,,,,
2016-11-10,TL,US,1.111300,994,,,,,,
2016-11-10,US,TL,3.192200,995,,,,,,
2016-11-11,EU,TL,3.504600,996,,,,,,
2016-11-11,EU,US,1.091600,997,,,,,,
2016-11-11,TL,US,1.091600,998,,,,,,
2016-11-11,US,TL,3.210500,999,,,,,,
2016-11-15,EU,TL,3.537000,1000,,,,,,
2016-11-15,EU,US,1.076800,1001,,,,,,
2016-11-15,TL,US,1.076800,1002,,,,,,
2016-11-15,US,TL,3.284600,1003,,,,,,
2016-11-28,EU,TL,3.649900,1004,,,,,,
2016-11-28,EU,US,1.059000,1005,,,,,,
2016-11-28,TL,US,1.059000,1006,,,,,,
2016-11-28,US,TL,3.446500,1007,,,,,,
2016-12-05,EU,TL,3.744300,1008,,,,,,
2016-12-05,EU,US,1.065800,1009,,,,,,
2016-12-05,TL,US,1.065800,1010,,,,,,
2016-12-05,US,TL,3.513000,1011,,,,,,
2016-12-06,EU,TL,3.764700,1012,,,,,,
2016-12-06,EU,US,1.063200,1013,,,,,,
2016-12-06,TL,US,1.063200,1014,,,,,,
2016-12-06,US,TL,3.540800,1015,,,,,,
2016-12-07,EU,TL,3.783200,1016,,,,,,
2016-12-07,EU,US,1.075800,1017,,,,,,
2016-12-07,TL,US,1.075800,1018,,,,,,
2016-12-07,US,TL,3.516500,1019,,,,,,
2016-12-08,EU,TL,3.684100,1020,,,,,,
2016-12-08,EU,US,1.071900,1021,,,,,,
2016-12-08,TL,US,1.071900,1022,,,,,,
2016-12-08,US,TL,3.436900,1023,,,,,,
2016-12-10,EU,TL,3.669900,1024,,,,,,
2016-12-10,EU,US,1.061100,1025,,,,,,
2016-12-10,TL,US,1.061100,1026,,,,,,
2016-12-10,US,TL,3.458600,1027,,,,,,
2016-12-12,EU,TL,3.669900,1028,,,,,,
2016-12-12,EU,US,1.061100,1029,,,,,,
2016-12-12,TL,US,1.061100,1030,,,,,,
2016-12-12,US,TL,3.458600,1031,,,,,,
2016-12-16,EU,TL,3.691100,1032,,,,,,
2016-12-16,EU,US,1.048000,1033,,,,,,
2016-12-16,TL,US,1.048000,1034,,,,,,
2016-12-16,US,TL,3.522000,1035,,,,,,
2016-12-20,EU,TL,3.660000,1036,,,,,,
2016-12-20,EU,US,1.045400,1037,,,,,,
2016-12-20,TL,US,1.045400,1038,,,,,,
2016-12-20,US,TL,3.501000,1039,,,,,,
2016-12-22,EU,TL,3.659000,1040,,,,,,
2016-12-22,EU,US,1.040600,1041,,,,,,
2016-12-22,TL,US,1.040600,1042,,,,,,
2016-12-22,US,TL,3.516300,1043,,,,,,
2016-12-26,EU,TL,3.671300,1044,,,,,,
2016-12-26,EU,US,1.044800,1045,,,,,,
2016-12-26,TL,US,1.044800,1046,,,,,,
2016-12-26,US,TL,3.514000,1047,,,,,,
2016-12-27,EU,TL,3.670500,1048,,,,,,
2016-12-27,EU,US,1.045600,1049,,,,,,
2016-12-27,TL,US,1.045600,1050,,,,,,
2016-12-27,US,TL,3.510400,1051,,,,,,
2016-12-28,EU,TL,3.677700,1052,,,,,,
2016-12-28,EU,US,1.044900,1053,,,,,,
2016-12-28,TL,US,1.044900,1054,,,,,,
2016-12-28,US,TL,3.519800,1055,,,,,,
2016-12-31,EU,TL,3.716600,1056,,,,,,
2016-12-31,EU,US,1.054200,1057,,,,,,
2016-12-31,TL,US,1.054200,1058,,,,,,
2016-12-31,US,TL,3.525500,1059,,,,,,
2017-01-06,EU,TL,3.787600,1060,,,,,,
2017-01-06,EU,US,1.052100,1061,,,,,,
2017-01-06,TL,US,1.052100,1062,,,,,,
2017-01-06,US,TL,3.599900,1063,,,,,,
2017-01-09,EU,TL,3.833900,1064,,,,,,
2017-01-09,EU,US,1.059100,1065,,,,,,
2017-01-09,TL,US,1.059100,1066,,,,,,
2017-01-09,US,TL,3.619900,1067,,,,,,
2017-01-10,EU,TL,3.905700,1068,,,,,,
2017-01-10,EU,US,1.053100,1069,,,,,,
2017-01-10,TL,US,1.053100,1070,,,,,,
2017-01-10,US,TL,3.708700,1071,,,,,,
2017-01-12,EU,TL,4.066500,1072,,,,,,
2017-01-12,EU,US,1.054300,1073,,,,,,
2017-01-12,TL,US,1.054300,1074,,,,,,
2017-01-12,US,TL,3.857100,1075,,,,,,
2017-01-23,EU,TL,4.075800,1076,,,,,,
2017-01-23,EU,US,1.065700,1077,,,,,,
2017-01-23,TL,US,1.065700,1078,,,,,,
2017-01-23,US,TL,3.824400,1079,,,,,,
2017-01-30,EU,TL,4.149600,1080,,,,,,
2017-01-30,EU,US,1.068200,1081,,,,,,
2017-01-30,TL,US,1.068200,1082,,,,,,
2017-01-30,US,TL,3.884800,1083,,,,,,
2017-02-17,EU,TL,3.907400,1084,,,,,,
2017-02-17,EU,US,1.062700,1085,,,,,,
2017-02-17,TL,US,1.062700,1086,,,,,,
