inx,CompName,CompType,Deger
31,rg_ConvertBirim,TRadioGroup,0
31,rg_NetKalan,TRadioGroup,0
31,rg_TutarHesTip,TRadioGroup,0
31,CB_MDPLocation,TComboBox,0
31,rg_SipPrintOp,TRadioGroup,0
31,xcb_BagliSiparisler,TCheckBox,*
31,rg_SipUrKonum,TRadioGroup,0
31,rg_YurticDis,TRadioGroup,0
31,RGX_RapKriter,TRadioGroup,0
31,xcb_Script,TCheckBox,*
31,CBX_Script,TComboBox,0
31,E_CKod1,TEdit,A-0593
31,E_CKod2,TEdit,A-0593
33,RG_OzKodBag,TRadioGroup,0
33,CoBFiyat_Tip,TComboBox,0
33,CoBSatFiyat_Tip,TComboBox,0
33,CB_ParaC3,TComboBox,-1
33,rg_SipCreated,TRadioGroup,0
33,cb_OnayKademe,TComboBox,0
33,rg_ConvertBirim,TRadioGroup,0
33,rg_NetKalan,TRadioGroup,0
33,rg_TutarHesTip,TRadioGroup,0
33,CB_MDPLocation,TComboBox,0
33,rg_SipPrintOp,TRadioGroup,0
33,rg_SipUrKonum,TRadioGroup,0
33,rg_YurticDis,TRadioGroup,0
28,CB_SipTip,TComboBox,0
28,CLB_Location,TCheckListBox,0
28,clb_SumFieldList,TCheckListBox,"0,7,8,9,10,11"
28,CB_ParaC,TComboBox,3
28,cbCevir,TCheckBox,*
28,cb_ParaC2,TComboBox,2
28,CBKapa,TCheckBox,*
28,CB_StokSekli,TComboBox,0
28,RG_OzKodBag,TRadioGroup,0
28,CoBFiyat_Tip,TComboBox,1
28,CoBSatFiyat_Tip,TComboBox,1
28,CB_ParaC3,TComboBox,-1
28,rg_SipCreated,TRadioGroup,0
28,cb_OnayKademe,TComboBox,-1
28,rg_ConvertBirim,TRadioGroup,0
28,rg_NetKalan,TRadioGroup,0
28,rg_TutarHesTip,TRadioGroup,0
28,CB_MDPLocation,TComboBox,2
28,rg_SipPrintOp,TRadioGroup,0
28,rg_SipUrKonum,TRadioGroup,0
28,rg_YurticDis,TRadioGroup,0
28,clb_SevkDurum,TCheckListBox,"0,1,2,3"
28,RGX_RapKriter,TRadioGroup,0
28,CBX_Script,TComboBox,0
33,cb_ParaC2,TComboBox,2
33,CB_StokSekli,TComboBox,0
33,RGX_RapKriter,TRadioGroup,0
33,CBX_Script,TComboBox,13
150,CoBFatTur,TcxComboBox,1
150,CoBFatTip,TcxComboBox,0
87,cbUMarka,TcxCheckBox,
87,CB_StokSekli,TcxComboBox,0
150,E_CKod1,TcxTextEdit,
150,E_CKod2,TcxTextEdit,
35,CB_SipTip,TComboBox,0
35,CLB_Location,TCheckListBox,0
35,clb_SumFieldList,TCheckListBox,0
35,CB_ParaC,TComboBox,3
35,cbCevir,TCheckBox,*
35,cb_ParaC2,TComboBox,2
35,E_CKod1,TEdit,
35,E_CKod2,TEdit,
35,dtp_SipTar_1,TDateTimePicker,0
35,cbStokMevcuduOlanlar,TCheckBox,
35,CBKapa,TCheckBox,
35,xrg_sipKapa,TRadioGroup,0
35,E_SKod1,TEdit,
35,E_SKod2,TEdit,
35,cbGrupKod,TCheckBox,
35,cbStokTip,TCheckBox,
35,cbBEDKod,TCheckBox,
35,cbRKod,TCheckBox,
35,cbCinsKod,TCheckBox,
35,cbReyon,TCheckBox,
35,e_rkod,TEdit,
35,cbUreticiKodu,TCheckBox,
35,cbUMarka,TCheckBox,
35,CB_StokSekli,TComboBox,0
35,E_GrupKod,TEdit,
35,E_StokTip,TEdit,
35,E_UreticiKodu,TEdit,
35,E_Renk,TEdit,
35,E_CinsKod,TEdit,
35,E_Reyon,TEdit,
35,E_UMarka,TEdit,
35,E_BEDKod,TEdit,
35,cbOzKod1,TCheckBox,
35,cbOzKod2,TCheckBox,
35,cbOzKod3,TCheckBox,
35,cbOzKod4,TCheckBox,
35,cbOzKod5,TCheckBox,
35,cbOzKod6,TCheckBox,
35,cbOzKod7,TCheckBox,
35,cbOzKod8,TCheckBox,
35,cbOzKod9,TCheckBox,
35,cbOzKod10,TCheckBox,
35,E_OzKod1,TEdit,
35,E_OzKod2,TEdit,
35,E_OzKod3,TEdit,
35,E_OzKod4,TEdit,
35,E_OzKod5,TEdit,
35,E_OzKod6,TEdit,
35,E_OzKod7,TEdit,
35,E_OzKod8,TEdit,
35,E_OzKod9,TEdit,
35,E_OzKod10,TEdit,
35,cbOzKod11,TCheckBox,
35,cbOzKod12,TCheckBox,
35,cbOzKod13,TCheckBox,
35,cbOzKod14,TCheckBox,
35,cbOzKod15,TCheckBox,
35,cbOzKod16,TCheckBox,
35,cbOzKod17,TCheckBox,
35,cbOzKod18,TCheckBox,
35,cbOzKod19,TCheckBox,
35,cbOzKod20,TCheckBox,
35,E_OzKod11,TEdit,
150,dtp_FatTime_1,TDateTimePicker,0
87,E_GrupKod,TcxTextEdit,
87,E_StokTip,TcxTextEdit,
150,dtp_FatTime_2,TDateTimePicker,0
35,E_OzKod12,TEdit,
35,E_OzKod13,TEdit,
35,E_OzKod14,TEdit,
35,E_OzKod15,TEdit,
35,E_OzKod16,TEdit,
35,E_OzKod17,TEdit,
35,E_OzKod18,TEdit,
35,E_OzKod19,TEdit,
35,E_OzKod20,TEdit,
35,E_Lot1,TEdit,
35,E_Lot2,TEdit,
35,xcb_renkiptalWrite,TCheckBox,
35,RG_STAktif,TRadioGroup,0
35,E_BSKod,TEdit,
35,RG_OzKodBag,TRadioGroup,0
35,xcb_OzKodShow,TCheckBox,
35,xcb_Fiyat_Tip,TCheckBox,
35,CoBFiyat_Tip,TComboBox,1
35,xcb_FiyatTipCevir,TCheckBox,
35,xcb_SatFiyat_Tip,TCheckBox,
35,CoBSatFiyat_Tip,TComboBox,1
35,xcb_SatFiyatTipCevir,TCheckBox,
35,CB_ParaC3,TComboBox,-1
35,xcb_BaglisizSip,TCheckBox,
35,rg_SipCreated,TRadioGroup,0
35,cbx_Mevcut,TCheckBox,
35,E_SipAlan_1,TEdit,
35,E_SipAlan_2,TEdit,
35,E_Yet1_1,TEdit,
35,E_Yet1_2,TEdit,
35,E_Yet2_1,TEdit,
35,E_Yet2_2,TEdit,
35,E_Satici1,TEdit,
35,E_Satici2,TEdit,
35,cbSipOzDur_1,TCheckBox,
35,E_SipOzDur_1,TEdit,
35,E_SipOzDur_2,TEdit,
35,es_SipNo_1,TEdit,
35,es_SipNo_2,TEdit,
35,es_SipNo_3,TEdit,
35,es_BelgeNo,TEdit,
35,E_OdSekil,TEdit,
35,e_AdresAdi,TEdit,
35,cb_OnayKademe,TComboBox,-1
35,cbx_Asorti_Dag,TCheckBox,
35,cbx_AsoricMik,TCheckBox,
35,cbx_SipMik,TCheckBox,
35,e_AsortiBas,TEdit,
35,e_AsortiBit,TEdit,
35,xcb_NoAsorti,TCheckBox,
35,rg_ConvertBirim,TRadioGroup,0
35,rg_NetKalan,TRadioGroup,0
35,rg_TutarHesTip,TRadioGroup,0
35,CB_MDPLocation,TComboBox,3
35,cbx_ResimGoster,TCheckBox,
35,rg_SipPrintOp,TRadioGroup,0
35,xcb_StokKalan,TCheckBox,
35,xcb_BagliSiparisler,TCheckBox,
35,E_sOzKod1,TEdit,
35,E_sOzKod2,TEdit,
35,E_sOzKod3,TEdit,
35,E_sOzKod4,TEdit,
35,E_sOzKod5,TEdit,
35,E_sSevkSekil,TEdit,
35,E_SevkNum,TEdit,
35,E_sCloseTitle,TEdit,
35,rg_SipUrKonum,TRadioGroup,0
35,xcb_ShowPicture,TCheckBox,
35,rg_LockCheck,TRadioGroup,0
35,E_cSehir,TEdit,
35,E_cUlke,TEdit,
35,ce_RiskLimit_1,TEdit,
35,ce_RiskLimit_2,TEdit,
35,ce_Riski_1,TEdit,
35,ce_Riski_2,TEdit,
35,ce_KrediLimit_1,TEdit,
35,ce_KrediLimit_2,TEdit,
35,ce_Kredisi_1,TEdit,
35,ce_Kredisi_2,TEdit,
35,E_AlFiyTip,TEdit,
35,E_SatFiyTip,TEdit,
35,E_cOzKod1_1,TEdit,
35,E_cOzKod2_1,TEdit,
35,E_cOzKod3_1,TEdit,
35,E_cOzKod4_1,TEdit,
35,E_cOzKod5_1,TEdit,
35,E_cOzKod1_2,TEdit,
35,E_cOzKod2_2,TEdit,
35,E_cOzKod3_2,TEdit,
35,E_cOzKod4_2,TEdit,
35,E_cOzKod5_2,TEdit,
35,rg_YurticDis,TRadioGroup,0
35,rg_CariPasif,TRadioGroup,0
35,rg_CariKaraliste,TRadioGroup,0
35,xcb_cAlFiyat_Tip,TCheckBox,
35,xcb_cSatFiyat_Tip,TCheckBox,
35,clb_SevkDurum,TCheckListBox,"0,1,2,3"
35,es_SevkNo_1,TEdit,
35,es_SevkNo_2,TEdit,
35,es_SevkBelgeNo,TEdit,
35,es_Gonderilecek1,TEdit,
35,es_Gonderilecek2,TEdit,
35,xcb_SevkEmirliOnly,TCheckBox,
35,xcb_UrBekleyen,TCheckBox,
35,rgx_ProsesDetType,TRadioGroup,0
35,RGX_RapKriter,TRadioGroup,0
35,xcbx_RnkMev,TCheckBox,
35,xcbx_BedMev,TCheckBox,
35,E_CKod,TEdit,
35,DateTimePicker1,TDateTimePicker,0
35,DateTimePicker2,TDateTimePicker,0
35,cbx_Klp_KodList,TComboBox,-1
35,cb_KlpLocation,TComboBox,3
35,xcb_Script,TCheckBox,
35,CBX_Script,TComboBox,0
127,CB_SipTip,TcxComboBox,0
127,CLB_Location,TCheckListBox,4
127,clb_SumFieldList,TCheckListBox,"0,7,8,9,14,15,16"
127,CB_ParaC,TcxComboBox,3
127,cbCevir,TcxCheckBox,*
127,cb_ParaC2,TcxComboBox,2
127,E_CKod1,TcxTextEdit,
127,E_CKod2,TcxTextEdit,
127,dtp_SipTime_1,TDateTimePicker,0
127,dtp_SipTime_2,TDateTimePicker,0
127,dtp_SendTime_1,TDateTimePicker,0
127,dtp_SendTime_2,TDateTimePicker,0
127,cbStokMevcuduOlanlar,TcxCheckBox,
127,CBKapa,TcxCheckBox,*
127,xrg_sipKapa,TcxRadioGroup,0
127,cbBagSipVisible,TcxCheckBox,*
127,cbPazKalanToplam,TcxCheckBox,
127,E_SKod1,TcxTextEdit,
127,E_SKod2,TcxTextEdit,
127,cbGrupKod,TcxCheckBox,
127,cbStokTip,TcxCheckBox,
127,cbBEDGrp,TcxCheckBox,
127,cbRKod,TcxCheckBox,
127,cbCinsKod,TcxCheckBox,
127,cbReyon,TcxCheckBox,
127,e_rkod,TcxTextEdit,
127,cbUreticiKodu,TcxCheckBox,
127,cbUMarka,TcxCheckBox,
127,CB_StokSekli,TcxComboBox,0
58,cbOzKod2,TcxCheckBox,
58,cbOzKod3,TcxCheckBox,
58,cbOzKod4,TcxCheckBox,
58,cbOzKod5,TcxCheckBox,
58,cbOzKod6,TcxCheckBox,
58,cbOzKod7,TcxCheckBox,
58,cbOzKod8,TcxCheckBox,
58,cbOzKod9,TcxCheckBox,
58,cbOzKod10,TcxCheckBox,
58,E_OzKod1,TcxTextEdit,
58,E_OzKod2,TcxTextEdit,
58,E_OzKod3,TcxTextEdit,
58,E_OzKod4,TcxTextEdit,
58,E_OzKod5,TcxTextEdit,
58,E_OzKod6,TcxTextEdit,
58,E_OzKod7,TcxTextEdit,
58,E_OzKod8,TcxTextEdit,
58,E_OzKod9,TcxTextEdit,
58,E_OzKod10,TcxTextEdit,
58,cbOzKod11,TcxCheckBox,
58,cbOzKod12,TcxCheckBox,
58,cbOzKod13,TcxCheckBox,
58,cbOzKod14,TcxCheckBox,
58,cbOzKod15,TcxCheckBox,
58,cbOzKod16,TcxCheckBox,
58,cbOzKod17,TcxCheckBox,
58,cbOzKod18,TcxCheckBox,
58,cbOzKod19,TcxCheckBox,
58,cbOzKod20,TcxCheckBox,
58,E_OzKod11,TcxTextEdit,
58,E_OzKod12,TcxTextEdit,
58,E_OzKod13,TcxTextEdit,
58,E_OzKod14,TcxTextEdit,
58,E_OzKod15,TcxTextEdit,
58,E_OzKod16,TcxTextEdit,
58,E_OzKod17,TcxTextEdit,
58,E_OzKod18,TcxTextEdit,
58,E_OzKod19,TcxTextEdit,
58,E_OzKod20,TcxTextEdit,
58,E_Lot1,TcxTextEdit,
58,E_Lot2,TcxTextEdit,
58,xcb_renkiptalWrite,TcxCheckBox,
58,RG_STAktif,TcxRadioGroup,0
58,E_BSKod,TcxTextEdit,
58,rg_miktar,TcxRadioGroup,0
58,rg_Model,TcxRadioGroup,2
58,RG_OzKodBag,TcxRadioGroup,0
58,xcb_OzKodShow,TcxCheckBox,
150,dtp_irsaliyeTime_1,TDateTimePicker,0
150,CoBParaC,TcxComboBox,3
150,xcb_ParaC2,TcxCheckBox,*
150,CoBParaC2,TcxComboBox,3
150,xcb_Maliyet,TcxCheckBox,
150,E_Lot1,TcxTextEdit,
150,E_Lot2,TcxTextEdit,
150,cbOzKod1,TcxCheckBox,
150,cbOzKod2,TcxCheckBox,
150,cbOzKod3,TcxCheckBox,
150,cbOzKod4,TcxCheckBox,
150,cbOzKod5,TcxCheckBox,
150,cbOzKod6,TcxCheckBox,
150,cbOzKod7,TcxCheckBox,
150,cbOzKod8,TcxCheckBox,
150,cbOzKod9,TcxCheckBox,
150,cbOzKod10,TcxCheckBox,
150,E_OzKod1,TcxTextEdit,
150,E_OzKod2,TcxTextEdit,
150,E_OzKod3,TcxTextEdit,
150,E_OzKod4,TcxTextEdit,
150,E_OzKod5,TcxTextEdit,
150,E_OzKod6,TcxTextEdit,
150,E_OzKod7,TcxTextEdit,
150,E_OzKod8,TcxTextEdit,
150,E_OzKod9,TcxTextEdit,
150,E_OzKod10,TcxTextEdit,
150,E_SKod1,TcxTextEdit,
150,E_SKod2,TcxTextEdit,
150,cbGrupKod,TcxCheckBox,
150,cbStokTip,TcxCheckBox,
150,cbBEDGrp,TcxCheckBox,
150,cbRKod,TcxCheckBox,
150,cbCinsKod,TcxCheckBox,
150,cbReyon,TcxCheckBox,
150,e_rkod,TcxTextEdit,
150,cbUreticiKodu,TcxCheckBox,
150,cbUMarka,TcxCheckBox,
150,CoB_xStokSekli,TcxComboBox,0
150,E_GrupKod,TcxTextEdit,
150,E_StokTip,TcxTextEdit,
150,E_UreticiKodu,TcxTextEdit,
150,E_Renk,TcxTextEdit,
150,E_CinsKod,TcxTextEdit,
150,E_Reyon,TcxTextEdit,
150,E_UMarka,TcxTextEdit,
150,E_BEDGrp,TcxTextEdit,
150,cbOzKod11,TcxCheckBox,
150,cbOzKod12,TcxCheckBox,
150,cbOzKod13,TcxCheckBox,
150,cbOzKod14,TcxCheckBox,
150,cbOzKod15,TcxCheckBox,
150,cbOzKod16,TcxCheckBox,
150,cbOzKod17,TcxCheckBox,
150,cbOzKod18,TcxCheckBox,
150,cbOzKod19,TcxCheckBox,
150,cbOzKod20,TcxCheckBox,
150,E_OzKod11,TcxTextEdit,
150,E_OzKod12,TcxTextEdit,
150,E_OzKod13,TcxTextEdit,
150,E_OzKod14,TcxTextEdit,
150,E_OzKod15,TcxTextEdit,
150,E_OzKod16,TcxTextEdit,
150,E_OzKod17,TcxTextEdit,
150,E_OzKod18,TcxTextEdit,
150,E_OzKod19,TcxTextEdit,
150,E_OzKod20,TcxTextEdit,
150,xcb_Resim,TcxCheckBox,
150,xcb_ShowPicture,TcxCheckBox,
150,se_showPicture,TSpinEdit,50
150,RG_STAktif,TcxRadioGroup,2
150,RG_OzKodBag,TcxRadioGroup,0
150,xcb_OzKodShow,TcxCheckBox,
150,xcb_Fiyat_Tip,TcxCheckBox,
150,CoBFiyat_Tip,TcxComboBox,0
150,xcb_FiyatTipCevir,TcxCheckBox,
150,xcb_SatFiyat_Tip,TcxCheckBox,
150,CoBSatFiyat_Tip,TcxComboBox,0
150,xcb_SatFiyatTipCevir,TcxCheckBox,
150,CB_ParaC3,TcxComboBox,-1
150,E_HKod_1,TcxTextEdit,
150,E_HKod_2,TcxTextEdit,
150,E_HOzkod1,TcxTextEdit,
150,E_HOzkod2,TcxTextEdit,
150,E_HOzkod3,TcxTextEdit,
150,E_HOzkod4,TcxTextEdit,
150,E_HOzkod5,TcxTextEdit,
150,E_FaturaNo_1,TcxTextEdit,
150,E_FaturaNo_2,TcxTextEdit,
150,E_irsaliyeNo_1,TcxTextEdit,
11,E_CKod1,TEdit,
11,E_CKod2,TEdit,
11,e_iOzKod1_1,TEdit,
11,e_iOzKod1_2,TEdit,
11,e_iOzKod2_1,TEdit,
11,e_iOzKod2_2,TEdit,
11,E_Kasa_1,TEdit,
11,E_Kasa_2,TEdit,
11,dtp_KurCevrim,TDateTimePicker,0
11,xcb_Hareket,TCheckBox,
11,xcb_Hareket2,TCheckBox,
11,xcb_GunlukRapor,TCheckBox,
11,xcb_DevirGoster,TCheckBox,
11,xcb_PazSipKal,TCheckBox,
11,xcb_SatSipKal,TCheckBox,
11,cb_iptal,TCheckBox,
11,rg_CariPasif,TRadioGroup,0
11,rg_KaraListe,TRadioGroup,2
11,cb_CekTahsil,TCheckBox,
11,cb_SenetTahsil,TCheckBox,
11,E_OzKod1_1,TEdit,
11,E_OzKod1_2,TEdit,
11,E_OzKod2_1,TEdit,
11,E_OzKod2_2,TEdit,
11,E_OzKod3_1,TEdit,
11,E_OzKod3_2,TEdit,
11,E_OzKod4_1,TEdit,
11,E_OzKod4_2,TEdit,
11,E_OzKod5_1,TEdit,
11,E_OzKod5_2,TEdit,
11,E_CSehir,TEdit,
11,E_CUlke,TEdit,
11,E_Lokasyon1,TEdit,
11,E_Lokasyon2,TEdit,
11,e_OdemeSekil,TEdit,
11,E_RiskLimit_1,TEdit,
11,E_RiskLimit_2,TEdit,
11,E_Riski_1,TEdit,
11,E_Riski_2,TEdit,
11,E_KrediLimit_1,TEdit,
11,E_KrediLimit_2,TEdit,
11,E_Kredisi_1,TEdit,
11,E_Kredisi_2,TEdit,
11,e_Iban,TEdit,
11,E_Banka,TEdit,
11,E_Sube,TEdit,
11,E_Hesap,TEdit,
11,xcb_CariMuhkod,TCheckBox,
11,E_MinBorc,TEdit,
11,E_MaxBorc,TEdit,
11,E_MinAlacak,TEdit,
11,E_MaxAlacak,TEdit,
11,E_MinBorcB,TEdit,
11,E_MaxBorcB,TEdit,
11,E_MinAlacakB,TEdit,
11,E_MaxAlacakB,TEdit,
11,E_MinBakiye,TEdit,
11,E_MaxBakiye,TEdit,
11,cbSumCek,TCheckBox,
11,cb_DokTar,TCheckBox,
11,xcb_RiskBilgi,TCheckBox,
31,cbStokMevcuduOlanlar,TCheckBox,
31,xrg_sipKapa,TRadioGroup,0
31,E_SKod1,TEdit,
31,E_SKod2,TEdit,
31,cbGrupKod,TCheckBox,
31,cbStokTip,TCheckBox,
31,cbBEDKod,TCheckBox,
31,cbRKod,TCheckBox,
31,cbCinsKod,TCheckBox,
31,cbReyon,TCheckBox,
31,e_rkod,TEdit,
31,cbUreticiKodu,TCheckBox,
31,cbUMarka,TCheckBox,
31,E_GrupKod,TEdit,
31,E_StokTip,TEdit,
31,E_UreticiKodu,TEdit,
31,E_Renk,TEdit,
31,E_CinsKod,TEdit,
31,E_Reyon,TEdit,
31,E_UMarka,TEdit,
31,E_BEDKod,TEdit,
31,cbOzKod1,TCheckBox,
31,cbOzKod2,TCheckBox,
31,cbOzKod3,TCheckBox,
31,cbOzKod4,TCheckBox,
31,cbOzKod5,TCheckBox,
31,cbOzKod6,TCheckBox,
31,cbOzKod7,TCheckBox,
31,cbOzKod8,TCheckBox,
31,cbOzKod9,TCheckBox,
31,cbOzKod10,TCheckBox,
31,E_OzKod1,TEdit,
31,E_OzKod2,TEdit,
31,E_OzKod3,TEdit,
31,E_OzKod4,TEdit,
31,E_OzKod5,TEdit,
31,E_OzKod6,TEdit,
31,E_OzKod7,TEdit,
31,E_OzKod8,TEdit,
31,E_OzKod9,TEdit,
31,E_OzKod10,TEdit,
31,cbOzKod11,TCheckBox,
31,cbOzKod12,TCheckBox,
31,cbOzKod13,TCheckBox,
31,cbOzKod14,TCheckBox,
31,cbOzKod15,TCheckBox,
31,cbOzKod16,TCheckBox,
31,cbOzKod17,TCheckBox,
31,cbOzKod18,TCheckBox,
31,cbOzKod19,TCheckBox,
31,cbOzKod20,TCheckBox,
31,E_OzKod11,TEdit,
31,E_OzKod12,TEdit,
31,E_OzKod13,TEdit,
31,E_OzKod14,TEdit,
31,E_OzKod15,TEdit,
31,E_OzKod16,TEdit,
31,E_OzKod17,TEdit,
31,E_OzKod18,TEdit,
31,E_OzKod19,TEdit,
31,E_OzKod20,TEdit,
31,E_Lot1,TEdit,
31,E_Lot2,TEdit,
31,xcb_renkiptalWrite,TCheckBox,
31,RG_STAktif,TRadioGroup,0
31,E_BSKod,TEdit,
31,xcb_OzKodShow,TCheckBox,
31,xcb_Fiyat_Tip,TCheckBox,
31,xcb_FiyatTipCevir,TCheckBox,
31,xcb_SatFiyat_Tip,TCheckBox,
31,xcb_SatFiyatTipCevir,TCheckBox,
31,xcb_BaglisizSip,TCheckBox,
31,cbx_Mevcut,TCheckBox,
31,E_SipAlan_1,TEdit,
31,E_SipAlan_2,TEdit,
31,E_Yet1_1,TEdit,
31,E_Yet1_2,TEdit,
31,E_Yet2_1,TEdit,
31,E_Yet2_2,TEdit,
31,E_Satici1,TEdit,
31,E_Satici2,TEdit,
31,cbSipOzDur_1,TCheckBox,
31,E_SipOzDur_1,TEdit,
31,E_SipOzDur_2,TEdit,
31,es_SipNo_1,TEdit,
31,es_SipNo_2,TEdit,
31,es_SipNo_3,TEdit,
31,es_BelgeNo,TEdit,
31,E_OdSekil,TEdit,
31,e_AdresAdi,TEdit,
31,cbx_Asorti_Dag,TCheckBox,
31,cbx_AsoricMik,TCheckBox,
31,cbx_SipMik,TCheckBox,
31,e_AsortiBas,TEdit,
31,e_AsortiBit,TEdit,
31,xcb_NoAsorti,TCheckBox,
31,cbx_ResimGoster,TCheckBox,
31,xcb_StokKalan,TCheckBox,
31,E_sOzKod1,TEdit,
31,E_sOzKod2,TEdit,
31,E_sOzKod3,TEdit,
31,E_sOzKod4,TEdit,
31,E_sOzKod5,TEdit,
31,E_sSevkSekil,TEdit,
31,E_SevkNum,TEdit,
31,E_sCloseTitle,TEdit,
31,xcb_ShowPicture,TCheckBox,
31,rg_LockCheck,TRadioGroup,0
31,E_cSehir,TEdit,
31,E_cUlke,TEdit,
31,ce_RiskLimit_1,TEdit,
31,ce_RiskLimit_2,TEdit,
31,ce_Riski_1,TEdit,
31,ce_Riski_2,TEdit,
31,ce_KrediLimit_1,TEdit,
31,ce_KrediLimit_2,TEdit,
31,ce_Kredisi_1,TEdit,
31,ce_Kredisi_2,TEdit,
31,E_AlFiyTip,TEdit,
31,E_SatFiyTip,TEdit,
31,E_cOzKod1_1,TEdit,
31,E_cOzKod2_1,TEdit,
31,E_cOzKod3_1,TEdit,
31,E_cOzKod4_1,TEdit,
31,E_cOzKod5_1,TEdit,
31,E_cOzKod1_2,TEdit,
31,E_cOzKod2_2,TEdit,
31,E_cOzKod3_2,TEdit,
31,E_cOzKod4_2,TEdit,
31,E_cOzKod5_2,TEdit,
31,rg_CariPasif,TRadioGroup,0
31,rg_CariKaraliste,TRadioGroup,0
31,xcb_cAlFiyat_Tip,TCheckBox,
31,xcb_cSatFiyat_Tip,TCheckBox,
31,es_SevkNo_1,TEdit,
31,es_SevkNo_2,TEdit,
31,es_SevkBelgeNo,TEdit,
31,es_Gonderilecek1,TEdit,
31,es_Gonderilecek2,TEdit,
31,xcb_SevkEmirliOnly,TCheckBox,
31,xcb_UrBekleyen,TCheckBox,
31,rgx_ProsesDetType,TRadioGroup,0
31,xcbx_RnkMev,TCheckBox,
31,xcbx_BedMev,TCheckBox,
31,E_CKod,TEdit,
31,DateTimePicker1,TDateTimePicker,0
31,DateTimePicker2,TDateTimePicker,0
31,cbx_Klp_KodList,TComboBox,-1
31,cb_KlpLocation,TComboBox,0
38,cbl_xLocation,TCheckListBox,1
38,CB_StokSekliEski,TComboBox,-1
38,rg_StokOption,TRadioGroup,1
38,dtp_FisTime_1,TDateTimePicker,0
38,dtp_FisTime_2,TDateTimePicker,0
38,e_Skod3,TEdit,
38,e_rkod_2,TEdit,
38,e_Bkod_2,TEdit,
38,cbGrupKod,TCheckBox,
38,cbStokTip,TCheckBox,
38,cbBeden,TCheckBox,
38,cbRKod,TCheckBox,
38,cbCariKod,TCheckBox,
38,xcbAsortiTip,TCheckBox,
38,e_rkod_1,TEdit,
38,e_Bkod_1,TEdit,
38,E_SKod1,TEdit,
38,E_SKod2,TEdit,
38,E_GrupKod_1,TEdit,
38,E_GrupKod_2,TEdit,
38,E_StokTip_1,TEdit,
38,E_StokTip_2,TEdit,
38,E_Beden_1,TEdit,
38,E_Beden_2,TEdit,
38,E_Renk_1,TEdit,
38,E_Renk_2,TEdit,
38,E_CariKod_1,TEdit,
38,E_CariKod_2,TEdit,
38,E_AsortiTip_1,TEdit,
38,E_AsortiTip_2,TEdit,
38,RG_STAktif,TRadioGroup,0
38,xcbBirim,TCheckBox,
38,E_Birim_1,TEdit,
38,cbCinsKod,TCheckBox,
38,cbUreticiKodu,TCheckBox,
38,cbUMarka,TCheckBox,
38,cbReyon,TCheckBox,
38,cbBEDKod,TCheckBox,
38,E_CinsKod,TEdit,
38,E_UreticiKodu,TEdit,
38,E_UMarka,TEdit,
38,E_Reyon,TEdit,
38,E_BEDKod,TEdit,
38,cbOzKod1,TCheckBox,
38,cbOzKod2,TCheckBox,
38,cbOzKod3,TCheckBox,
38,cbOzKod4,TCheckBox,
38,cbOzKod5,TCheckBox,
38,cbOzKod6,TCheckBox,
38,cbOzKod7,TCheckBox,
38,cbOzKod8,TCheckBox,
38,cbOzKod9,TCheckBox,
38,cbOzKod10,TCheckBox,
38,E_OzKod1,TEdit,
38,E_OzKod2,TEdit,
38,E_OzKod3,TEdit,
38,E_OzKod4,TEdit,
38,E_OzKod5,TEdit,
38,E_OzKod6,TEdit,
38,E_OzKod7,TEdit,
38,E_OzKod8,TEdit,
38,E_OzKod9,TEdit,
38,E_OzKod10,TEdit,
38,E_Lot1,TEdit,
38,E_Lot2,TEdit,
38,xcb_LotProperty,TCheckBox,
38,dtp_KartTime_1,TDateTimePicker,0
38,dtp_KartTime_2,TDateTimePicker,0
38,cbOzKod11,TCheckBox,
38,cbOzKod12,TCheckBox,
38,cbOzKod13,TCheckBox,
38,cbOzKod14,TCheckBox,
38,cbOzKod15,TCheckBox,
38,cbOzKod16,TCheckBox,
38,cbOzKod17,TCheckBox,
38,cbOzKod18,TCheckBox,
38,cbOzKod19,TCheckBox,
38,cbOzKod20,TCheckBox,
38,E_OzKod11,TEdit,
38,E_OzKod12,TEdit,
38,E_OzKod13,TEdit,
38,E_OzKod14,TEdit,
38,E_OzKod15,TEdit,
38,E_OzKod16,TEdit,
38,E_OzKod17,TEdit,
38,E_OzKod18,TEdit,
38,E_OzKod19,TEdit,
38,E_OzKod20,TEdit,
38,RG_OzKodBag,TRadioGroup,0
38,xcb_OzKodShow,TCheckBox,
38,E_cSehir,TEdit,
38,E_cUlke,TEdit,
38,ce_RiskLimit_1,TEdit,
38,ce_RiskLimit_2,TEdit,
38,ce_Riski_1,TEdit,
38,ce_Riski_2,TEdit,
38,ce_KrediLimit_1,TEdit,
38,ce_KrediLimit_2,TEdit,
38,ce_Kredisi_1,TEdit,
38,ce_Kredisi_2,TEdit,
38,E_cOzKod1,TEdit,
38,E_cOzKod2,TEdit,
38,E_cOzKod3,TEdit,
38,E_cOzKod4,TEdit,
38,E_cOzKod5,TEdit,
38,rg_YurticDis,TRadioGroup,0
38,rg_ConvertBirim,TRadioGroup,0
38,cb_BirimGrup,TComboBox,-1
38,cbl_ViewFilter,TCheckListBox,"0,1,2"
38,cbl_Fields_x,TCheckListBox,"0,1,2,3"
38,xcb_DahDah,TCheckBox,
38,xcb_devir,TCheckBox,
