BelgeNo,FatHarinx,SipHarinx,SevkHarinx,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,MuhKod,KDVMuhKod,iskMuhKod,MM,KDVMM,iskMM,OtvMuhKod,OtvMM,LotNo,SeriNo,MuhKod2,MM2,TamirHarinx,_iskTutar,_KDVTutar,_OTVTutar,_Tutar,Fason,TevOran,TevMuhKod,TevMM,MalFiyat,OTVOran,iadeNeden,locked,OzKod1,OzKod2,OzKod3,TutarTmp,TevKod,Proje_D_Id,EF_DeliverytermsType,EF_PackagingTypeCode,EF_PackagingID,EF_PackagingQuantity,EF_TransportModeCode,EF_GTipNo,EF_DecCarriageValueAmount,EF_InsuranceValueAmount,EF_DecCustomsValueAmount
1086,1630,284,,016- 27669,,8.0,CIFT,US,72.0,0.0,0.0,0.0,,,,,,,,,000284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,1631,278,,016- 27690,,8.0,CIFT,US,51.0,0.0,0.0,0.0,,,,,,,,,000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,1632,266,,016- 27624,,8.0,CIFT,US,72.0,0.0,0.0,0.0,,,,,,,,,000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,1633,101,,004- 5841,,8.0,CIFT,US,51.0,0.0,0.0,0.0,,,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1634,90,,009- 1121,,16.0,CIFT,US,41.0,0.0,0.0,0.0,,,,,,,,,000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1635,109,,004- 5813,,8.0,CIFT,US,67.0,0.0,0.0,0.0,,,,,,,,,000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1636,97,,004- 5956,,8.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1640,315,,001- 6476,Kürk Astar,8.0,CIFT,US,67.0,0.0,2.0,0.0,,,,,,,,,000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1643,515,,015- 71323,,8.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1644,32,,013- 8084,,8.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1646,51,,013- 8090,,8.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1649,34,,013- 8069,,8.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1650,49,,013- 8099,,8.0,CIFT,US,67.0,0.0,0.0,0.0,,,,,,,,,000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1652,49,,013- 8099,,8.0,CIFT,US,67.0,0.0,0.0,0.0,,,,,,,,,000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1655,31,,007- 2001,,8.0,CIFT,US,63.0,0.0,2.0,,,,,,,,,,000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,1645,358,,013- 8084,JESKAZGAN,8.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,000358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,1647,377,,013- 8090,JESKAZGAN,8.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,000377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,1648,360,,013- 8069,JESKAZGAN,8.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,000360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,1651,375,,013- 8099,JESKAZGAN,8.0,CIFT,US,67.0,0.0,0.0,0.0,,,,,,,,,000375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,1654,375,,013- 8099,JESKAZGAN,8.0,CIFT,US,67.0,0.0,0.0,0.0,,,,,,,,,000375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,1657,387,,004- 5949,JESKAZGAN,8.0,CIFT,US,81.0,0.0,0.0,0.0,,,,,,,,,000387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,1658,405,,004- 5813,JESKAZGAN,8.0,CIFT,US,67.0,0.0,0.0,0.0,,,,,,,,,000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,1663,267,,016- 27658,,8.0,CIFT,US,74.0,0.0,0.0,0.0,,,,,,,,,000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,1664,275,,016- 27750,,8.0,CIFT,US,54.0,0.0,0.0,0.0,,,,,,,,,000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,1667,23,,007- 6080,,8.0,CIFT,US,60.0,0.0,2.0,0.0,,,,,,,,,000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1668,64,,008- KIRMIZI,,8.0,CIFT,US,68.0,0.0,0.0,0.0,,,,,,,,,000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1669,62,,008- 1031-1,,8.0,CIFT,US,68.0,0.0,0.0,0.0,,,,,,,,,000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1670,67,,008- 2024,,8.0,CIFT,US,96.0,0.0,0.0,0.0,,,,,,,,,000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1671,270,,016- 27701,,8.0,CIFT,US,78.0,0.0,0.0,0.0,,,,,,,,,000270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1672,267,,016- 27658,,8.0,CIFT,US,74.0,0.0,0.0,0.0,,,,,,,,,000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1673,266,,016- 27624,,8.0,CIFT,US,72.0,0.0,0.0,0.0,,,,,,,,,000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1674,277,,016- 27728,,8.0,CIFT,US,54.0,0.0,0.0,0.0,,,,,,,,,000277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1675,286,,016- 27631,,8.0,CIFT,US,92.0,0.0,0.0,0.0,,,,,,,,,000286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1676,286,,016- 27631,,8.0,CIFT,US,92.0,0.0,0.0,0.0,,,,,,,,,000286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,1680,112,,004- 5849,,8.0,CIFT,US,62.0,0.0,0.0,0.0,,,,,,,,,000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,1683,269,,016- 27720,,14.0,CIFT,US,79.0,0.0,0.0,0.0,,,,,,,,,000269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,1684,271,,016- 27715,,8.0,CIFT,US,74.0,0.0,0.0,0.0,,,,,,,,,000271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,1685,2308,,001 6645,,8.0,CIFT,US,70.0,0.0,0.0,0.0,,,,,,,,,002308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,1686,2241,,001 6641,,16.0,CIFT,US,70.0,0.0,0.0,0.0,,,,,,,,,002241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,1703,2308,,001 6645,,8.0,CIFT,US,70.0,0.0,0.0,0.0,,,,,,,,,002308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,1711,2240,,001 6496,,16.0,CIFT,US,60.0,0.0,0.0,0.0,,,,,,,,,002240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,1689,510,,023-2314,,8.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,000510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,1690,508,,023-2317,,8.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,000508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,1691,507,,023-2325,,8.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,000507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,2720,509,,023-2323,,8.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,000509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,2729,2313,,028 5819,,20.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1692,268,,016- 27618,,8.0,CIFT,US,70.0,0.0,0.0,0.0,,,,,,,,,000268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1693,288,,016- 27679,,8.0,CIFT,US,128.0,0.0,0.0,0.0,,,,,,,,,000288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1694,285,,016- 27613,,16.0,CIFT,US,115.0,0.0,0.0,0.0,,,,,,,,,000285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1695,272,,016- 27762,,16.0,CIFT,US,72.0,0.0,0.0,0.0,,,,,,,,,000272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1696,268,,016- 27618,,8.0,CIFT,US,70.0,0.0,0.0,0.0,,,,,,,,,000268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1697,265,,016- 27714,,8.0,CIFT,US,75.0,0.0,0.0,0.0,,,,,,,,,000265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1698,270,,016- 27701,,8.0,CIFT,US,78.0,0.0,0.0,0.0,,,,,,,,,000270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1699,105,,004- 5834-1,,8.0,CIFT,US,67.0,0.0,0.0,0.0,,,,,,,,,000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,1704,312,,001- 6469,Kürk Astar,8.0,CIFT,US,58.0,0.0,2.0,0.0,,,,,,,,,000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,1706,288,,016- 27679,Kürk Astar,8.0,CIFT,US,128.0,0.0,0.0,0.0,,,,,,,,,000288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,1705,451,,001- 6469,JESKAZGAN,8.0,CIFT,US,58.0,0.0,2.0,0.0,,,,,,,,,000451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,1712,402,,004- 5880,JESKAZGAN,8.0,CIFT,US,67.0,0.0,0.0,0.0,,,,,,,,,000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1715,224,,006- 3074-25,,8.0,CIFT,US,48.0,0.0,0.0,0.0,,,,,,,,,000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1716,229,,006- 6004-25,,8.0,CIFT,US,61.0,0.0,0.0,0.0,,,,,,,,,000229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1717,112,,004- 5849,,8.0,CIFT,US,62.0,0.0,0.0,0.0,,,,,,,,,000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1720,275,,016- 27750,,8.0,CIFT,US,54.0,0.0,0.0,0.0,,,,,,,,,000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1721,264,,016- 27665,,8.0,CIFT,US,107.0,0.0,0.0,0.0,,,,,,,,,000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1722,265,,016- 27714,,8.0,CIFT,US,75.0,0.0,0.0,0.0,,,,,,,,,000265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1723,273,,016- 27637,,8.0,CIFT,US,66.0,0.0,0.0,0.0,,,,,,,,,000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,1718,397,,004- 5841,JESKAZGAN,8.0,CIFT,US,51.0,0.0,0.0,0.0,,,,,,,,,000397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,1719,389,,004- 5849,JESKAZGAN,8.0,CIFT,US,62.0,0.0,0.0,0.0,,,,,,,,,000389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2722,260,,003- 2151,,8.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,000260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2724,280,,016- 27702,,8.0,CIFT,US,78.0,0.0,0.0,0.0,,,,,,,,,000280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2730,280,,016- 27702,,8.0,CIFT,US,78.0,0.0,0.0,0.0,,,,,,,,,000280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2731,277,,016- 27728,,8.0,CIFT,US,54.0,0.0,0.0,0.0,,,,,,,,,000277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2732,281,,016- 27726,,8.0,CIFT,US,76.0,0.0,0.0,0.0,,,,,,,,,000281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2733,271,,016- 27715,,8.0,CIFT,US,74.0,0.0,0.0,0.0,,,,,,,,,000271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2734,344,,001- 6705,Kürk Astar,8.0,CIFT,US,59.0,0.0,2.0,0.0,,,,,,,,,000344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,3734,264,,016- 27665,,8.0,CIFT,US,107.0,0.0,0.0,0.0,,,,,,,,,000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,3735,273,,016- 27637,,8.0,CIFT,US,66.0,0.0,0.0,0.0,,,,,,,,,000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,3736,282,,016- 27657,,16.0,CIFT,US,77.0,0.0,0.0,0.0,,,,,,,,,000282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,3737,281,,016- 27726,,8.0,CIFT,US,76.0,0.0,0.0,0.0,,,,,,,,,000281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,3738,287,,016- 27598,,8.0,CIFT,US,98.0,0.0,0.0,0.0,,,,,,,,,000287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,3739,287,,016- 27598,,8.0,CIFT,US,98.0,0.0,0.0,0.0,,,,,,,,,000287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,3740,102,,004- 5868,,8.0,CIFT,US,66.0,0.0,0.0,0.0,,,,,,,,,000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,2735,483,,001- 6705,JESKAZGAN,8.0,CIFT,US,59.0,0.0,2.0,0.0,,,,,,,,,000483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,2736,354,,003- 2151,JESKAZGAN,8.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,3741,398,,004- 5868,JESKAZGAN,8.0,CIFT,US,66.0,0.0,0.0,0.0,,,,,,,,,000398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,3742,2325,,014 5059,,8.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,002325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,3743,4331,,035 678,,16.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,004331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,3744,2315,,003- 1750,Sıcak Astar,16.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,002315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,3746,103,,004- 5268,,8.0,CIFT,US,66.0,0.0,0.0,0.0,,,,,,,,,000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,3751,43,,013- 8101,,16.0,CIFT,US,47.0,0.0,0.0,0.0,,,,,,,,,000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,3754,48,,013- 8120,,8.0,CIFT,US,70.0,0.0,0.0,0.0,,,,,,,,,000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,3747,399,,004- 5268,JESKAZGAN,8.0,CIFT,US,66.0,0.0,0.0,0.0,,,,,,,,,000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,3752,369,,013- 8101,JESKAZGAN,16.0,CIFT,US,47.0,0.0,0.0,0.0,,,,,,,,,000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,3753,374,,013- 8120,JESKAZGAN,8.0,CIFT,US,70.0,0.0,0.0,0.0,,,,,,,,,000374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,3749,4332,,038 856,,8.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,004332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,3760,4333,,023-2243,,20.0,CIFT,US,36.0,0.0,0.0,0.0,,,,,,,,,004333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,3750,2328,,030 306,,8.0,CIFT,US,51.0,0.0,0.0,0.0,,,,,,,,,002328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,3758,3328,,020 1461,,8.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,3759,2326,,026 270,,16.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,002326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,3755,2316,,012- GM 10010,Sıcak Astar,16.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,002316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,3756,2318,,012- GM 10139,,16.0,CIFT,US,49.0,0.0,0.0,0.0,,,,,,,,,002318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,3757,2317,,012-GM 10010- K,Kürk Astar,16.0,CIFT,US,57.0,0.0,0.0,0.0,,,,,,,,,002317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,3761,3327,,020 1322,,8.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,003327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,3762,2324,,036 2171,,8.0,CIFT,US,41.0,0.0,0.0,0.0,,,,,,,,,002324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,3763,3329,,026 253,,8.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,003329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,3764,,,001- 6454,İADE,8.0,CIFT,US,66.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,3765,114,,004- 5769,,8.0,CIFT,US,83.0,0.0,0.0,,,,,,,,,,000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,3766,107,,004- 6002,,16.0,CIFT,US,63.0,0.0,0.0,0.0,,,,,,,,,000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,3767,403,,004- 6002,JESKAZGAN,8.0,CIFT,US,63.0,0.0,0.0,0.0,,,,,,,,,000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,3768,390,,004- 5769,JESKAZGAN,8.0,CIFT,US,83.0,0.0,0.0,0.0,,,,,,,,,000390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,3773,4336,,028 5827,,16.0,CIFT,US,48.0,0.0,0.0,0.0,,,,,,,,,004336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,3774,4335,,028 5819,,8.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,004335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,3775,403,,004- 6002,JESKAZGAN,8.0,CIFT,US,63.0,0.0,0.0,0.0,,,,,,,,,000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,3776,4360,,028 5819,Kürklü,8.0,CIFT,US,53.0,0.0,0.0,0.0,,,,,,,,,004360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,3777,4342,,030 1621,,8.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,004342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,3778,4341,,030 320,,8.0,CIFT,US,49.0,0.0,0.0,0.0,,,,,,,,,004341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,4777,6363,,058 120,,8.0,CIFT,US,55.0,0.0,0.0,0.0,,,,,,,,,006363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,4778,4359,,026 270,,8.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,004359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,4779,4358,,020 1461,,8.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,004358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,4780,5362,,055 846-22,Sıcak Astar,16.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,005361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,4781,5361,,055 846-22,Sıcak Astar,16.0,CIFT,US,52.0,0.0,0.0,0.0,,,,,,,,,005361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,4782,,,J01.001,Kutu - Koli,8.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,4785,9852,,026 217,,8.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,4786,4361,,026 253,,8.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,004361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,4794,6586,,052 7618,İÇ ASTAR BEJ-ÖKCE BEYAZALATIN-AKSESSUAR GOLD,8.0,CIFT,US,42.0,0.0,0.0,0.0,,,,,,,,,006416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,4795,6584,,052 7534,İÇ ASTAR BEJ,8.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,006418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,4796,6582,,052 7711,İÇ ASTAR BEJ,8.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,006411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,4797,6587,,052 7597,İÇ ASTAR BEJ,8.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,006426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,4798,6585,,052 7707,İÇ ASTAR BEJ,8.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,006415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,4799,6551,,012 GM 930,İÇ ASTAR BEJ,8.0,CIFT,US,47.0,0.0,0.0,0.0,,,,,,,,,006433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,4800,6550,,012 GM 940,İÇ ASTAR BEJ-TABAN BEJ,8.0,CIFT,US,41.0,0.0,0.0,0.0,,,,,,,,,006442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,4801,6575,,042 248,İÇ ASTAR BEJ,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,006417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,4802,6574,,042 237,İÇ ASTAR BEJ,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,006432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,4803,6573,,042 239,İÇ ASTAR BEJ,8.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,006431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,4804,4357,,001 6774,,16.0,CIFT,US,53.0,0.0,0.0,0.0,,,,,,,,,004346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,4805,4356,,001 6797,,8.0,CIFT,US,56.0,0.0,0.0,0.0,,,,,,,,,004347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,4806,4347,,001 6797,,8.0,CIFT,US,63.0,0.0,0.0,0.0,,,,,,,,,004347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,4807,4346,,001 6774,,16.0,CIFT,US,63.0,0.0,0.0,0.0,,,,,,,,,004346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,4808,6512,,039 7201,İÇ ASTAR BEJ-TABAN BEJ,8.0,CIFT,US,36.0,0.0,0.0,0.0,,,,,,,,,006370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,4809,6511,,039 28406-1,İÇ ASTAR BEJ-TABAN BEJ,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,006369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,4810,6572,,039 7202,ZIMBASIZ-İÇ ASTAR BEJ-TABAN BEJ,8.0,CIFT,US,36.0,0.0,0.0,0.0,,,,,,,,,006463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,4811,6571,,039 32700-2,İÇ ASTAR BEJ-TABAN BEJ,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,006451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,4812,6570,,039 28495-2,İÇ ASTAR BEJ-TABAN BEJ,8.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,006455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,4815,6555,,013 8222,İÇ ASTAR BEJ,8.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,006412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,4816,6553,,013 8228,İÇ ASTAR BEJ,8.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,006438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,4817,6552,,013 8259,İÇ ASTAR BEJ-TABAN BEJ,8.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,006428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,4818,10063,,042 237, Modelle Aynı,12.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,010051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,4819,10062,,042 237, Modelle Aynı,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,010050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,4820,10061,,042 237, Modelle Aynı,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,010049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,4821,9774,,020 1686,ZIMBASIZ OLACAK-ASTAR MODEL GİBİ-TABAN BEJE ŞEFFAF,16.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,006497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,4822,6567,,024 22-882,İÇ ASTAR BEJ,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,006439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,4823,6565,,024 7058,İÇ ASTAR BEJ,8.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,006456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
