SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,SipharinxB,locked,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx
38,374,F,013- 8120,JESKAZGAN,8.0,CIFT,US,70.0,0.00,0.0,0.00,*,,000374,,,,,,,,,
38,375,F,013- 8099,JESKAZGAN,16.0,CIFT,US,67.0,0.00,0.0,0.00,*,,000375,,,,,,,,,
38,376,F,013- 8074,JESKAZGAN,16.0,CIFT,US,49.0,0.00,0.0,0.00,*,,000376,,,,,,,,,
38,377,F,013- 8090,JESKAZGAN,16.0,CIFT,US,50.0,0.00,0.0,0.00,*,,000377,,,,,,,,,
38,379,F,013- 7287,JESKAZGAN,24.0,CIFT,US,43.0,0.00,0.0,0.00,*,,000379,,,,,,,,,
38,382,F,013- RG530,JESKAZGAN,24.0,CIFT,US,55.0,0.00,0.0,0.00,*,,000382,,,,,,,,,
38,383,F,013- P4416,JESKAZGAN,16.0,CIFT,US,57.0,0.00,0.0,0.00,*,,000383,,,,,,,,,
38,386,F,013- 2120,JESKAZGAN,16.0,CIFT,US,39.0,0.00,0.0,0.00,*,,000386,,,,,,,,,
38,387,F,004- 5949,JESKAZGAN,24.0,CIFT,US,81.0,0.00,0.0,0.00,*,,000387,,,,,,,,,
38,388,F,004- 5232,JESKAZGAN,16.0,CIFT,US,62.0,0.00,0.0,0.00,*,,000388,,,,,,,,,
38,389,F,004- 5849,JESKAZGAN,16.0,CIFT,US,62.0,0.00,0.0,0.00,*,,000389,,,,,,,,,
38,390,F,004- 5769,JESKAZGAN,16.0,CIFT,US,83.0,0.00,0.0,0.00,*,,000390,,,,,,,,,
38,393,F,004- 5956,JESKAZGAN,16.0,CIFT,US,50.0,0.00,0.0,0.00,*,,000393,,,,,,,,,
38,394,F,004- 5740,JESKAZGAN,8.0,CIFT,US,50.0,0.00,0.0,0.00,*,,000394,,,,,,,,,
38,395,F,004- 5910,JESKAZGAN,8.0,CIFT,US,52.0,0.00,0.0,0.00,*,,000395,,,,,,,,,
38,396,F,004- 5812,JESKAZGAN,8.0,CIFT,US,50.0,0.00,0.0,0.00,*,,000396,,,,,,,,,
38,397,F,004- 5841,JESKAZGAN,8.0,CIFT,US,51.0,0.00,0.0,0.00,*,,000397,,,,,,,,,
38,398,F,004- 5868,JESKAZGAN,8.0,CIFT,US,66.0,0.00,0.0,0.00,*,,000398,,,,,,,,,
38,399,F,004- 5268,JESKAZGAN,8.0,CIFT,US,66.0,0.00,0.0,0.00,*,,000399,,,,,,,,,
38,400,F,004- 4540,JESKAZGAN,8.0,CIFT,US,65.0,0.00,0.0,0.00,*,,000400,,,,,,,,,
38,401,F,004- 5834-1,JESKAZGAN,8.0,CIFT,US,67.0,0.00,0.0,0.00,*,,000401,,,,,,,,,
38,402,F,004- 5880,JESKAZGAN,8.0,CIFT,US,67.0,0.00,0.0,0.00,*,,000402,,,,,,,,,
38,403,F,004- 6002,JESKAZGAN,16.0,CIFT,US,63.0,0.00,0.0,0.00,*,,000403,,,,,,,,,
38,404,F,004- 5848,JESKAZGAN,16.0,CIFT,US,62.0,0.00,0.0,0.00,*,,000404,,,,,,,,,
38,405,F,004- 5813,JESKAZGAN,16.0,CIFT,US,67.0,0.00,0.0,0.00,*,,000405,,,,,,,,,
38,406,F,002- 1595,JESKAZGAN,20.0,CIFT,US,65.0,0.00,0.0,0.00,*,,000406,,,,,,,,,
38,407,F,002- 1293,JESKAZGAN,10.0,CIFT,US,65.0,0.00,0.0,0.00,*,,000407,,,,,,,,,
38,408,F,002- 3706,JESKAZGAN,20.0,CIFT,US,58.0,0.00,0.0,0.00,*,,000408,,,,,,,,,
38,409,F,002- 1372,JESKAZGAN,20.0,CIFT,US,58.0,0.00,0.0,0.00,*,,000409,,,,,,,,,
38,410,F,002- 3707,JESKAZGAN,20.0,CIFT,US,58.0,0.00,0.0,0.00,*,,000410,,,,,,,,,
38,411,F,002- 3123,JESKAZGAN,30.0,CIFT,US,56.0,0.00,0.0,0.00,*,,000411,,,,,,,,,
38,412,F,002- 3123 (SA),JESKAZGAN,10.0,CIFT,US,52.0,0.00,0.0,0.00,*,,000412,,,,,,,,,
38,413,F,002- 1376,JESKAZGAN,20.0,CIFT,US,58.0,0.00,0.0,0.00,*,,000413,,,,,,,,,
38,414,F,002- 1240,JESKAZGAN,20.0,CIFT,US,54.0,0.00,0.0,0.00,*,,000414,,,,,,,,,
38,415,F,002- 12204,JESKAZGAN,20.0,CIFT,US,58.0,0.00,0.0,0.00,*,,000415,,,,,,,,,
38,416,F,005- 5092,JESKAZGAN,16.0,CIFT,US,47.0,0.00,0.0,0.00,*,,000416,,,,,,,,,
38,417,F,005- 5019,JESKAZGAN,16.0,CIFT,US,58.0,0.00,0.0,0.00,*,,000417,,,,,,,,,
38,418,F,005- 5008,JESKAZGAN,16.0,CIFT,US,51.0,0.00,0.0,0.00,*,,000418,,,,,,,,,
38,419,F,005- 5020,JESKAZGAN,8.0,CIFT,US,53.0,0.00,0.0,0.00,*,,000419,,,,,,,,,
38,420,F,005- 5020 (K),JESKAZGAN,8.0,CIFT,US,58.0,0.00,0.0,0.00,*,,000420,,,,,,,,,
38,421,F,005- 5005 (K),JESKAZGAN,16.0,CIFT,US,47.0,0.00,0.0,0.00,*,,000421,,,,,,,,,
38,422,F,005- 5005 ,JESKAZGAN,8.0,CIFT,US,42.0,0.00,0.0,0.00,*,,000422,,,,,,,,,
38,423,F,005- 5045,JESKAZGAN,16.0,CIFT,US,42.0,0.00,0.0,0.00,*,,000423,,,,,,,,,
38,424,F,005- 4094-2,JESKAZGAN,16.0,CIFT,US,51.0,0.00,0.0,0.00,*,,000424,,,,,,,,,
38,425,F,005- 5026,JESKAZGAN,8.0,CIFT,US,47.0,0.00,0.0,0.00,*,,000425,,,,,,,,,
38,426,F,005- 3043-3,JESKAZGAN,16.0,CIFT,US,52.0,0.00,0.0,0.00,*,,000426,,,,,,,,,
38,427,F,005- 4120-2,JESKAZGAN,8.0,CIFT,US,43.0,0.00,0.0,0.00,*,,000427,,,,,,,,,
38,428,F,001- 1170,JESKAZGAN,16.0,CIFT,US,82.0,0.00,2.0,0.00,*,,000428,,,,,,,,,
38,429,F,001- 1171,JESKAZGAN,8.0,CIFT,US,69.0,0.00,2.0,0.00,*,,000429,,,,,,,,,
38,430,F,001- 1174,JESKAZGAN,8.0,CIFT,US,118.0,0.00,2.0,0.00,*,,000430,,,,,,,,,
38,431,F,001- 1176,JESKAZGAN,8.0,CIFT,US,129.0,0.00,2.0,0.00,*,,000431,,,,,,,,,
38,432,F,001- 1181,JESKAZGAN,8.0,CIFT,US,102.0,0.00,2.0,0.00,*,,000432,,,,,,,,,
38,433,F,001-1182,JESKAZGAN,8.0,CIFT,US,117.0,0.00,2.0,0.00,*,,000433,,,,,,,,,
38,434,,001- 1184,JESKAZGAN,16.0,CIFT,US,70.0,0.00,2.0,0.00,,,000434,,,,,,,,,
38,435,F,001- 1202,JESKAZGAN,16.0,CIFT,US,100.0,0.00,2.0,0.00,*,,000435,,,,,,,,,
38,436,F,001- 1207,JESKAZGAN,16.0,CIFT,US,54.0,0.00,2.0,0.00,*,,000436,,,,,,,,,
38,437,F,001- 1212,JESKAZGAN,8.0,CIFT,US,65.0,0.00,2.0,0.00,*,,000437,,,,,,,,,
38,438,F,001- 1216,JESKAZGAN,8.0,CIFT,US,85.0,0.00,2.0,0.00,*,,000438,,,,,,,,,
38,439,F,001- 6371,JESKAZGAN,8.0,CIFT,US,50.0,0.00,2.0,0.00,*,,000439,,,,,,,,,
38,440,F,001- 6434,JESKAZGAN,16.0,CIFT,US,51.0,0.00,2.0,0.00,*,,000440,,,,,,,,,
38,441,F,001- 6449,JESKAZGAN,24.0,CIFT,US,65.0,0.00,2.0,0.00,*,,000441,,,,,,,,,
38,442,F,001- 6451,JESKAZGAN,16.0,CIFT,US,62.0,0.00,2.0,0.00,*,,000442,,,,,,,,,
38,443,F,001- 6452,JESKAZGAN,8.0,CIFT,US,63.0,0.00,2.0,0.00,*,,000443,,,,,,,,,
38,444,F,001- 6454,JESKAZGAN,16.0,CIFT,US,66.0,0.00,2.0,0.00,*,,000444,,,,,,,,,
38,445,F,001- 6454 (D),JESKAZGAN,8.0,CIFT,US,62.0,0.00,2.0,0.00,*,,000445,,,,,,,,,
38,446,F,001- 6458,JESKAZGAN,16.0,CIFT,US,58.0,0.00,2.0,0.00,*,,000446,,,,,,,,,
38,447,F,001- 6459,JESKAZGAN,8.0,CIFT,US,58.0,0.00,2.0,0.00,*,,000447,,,,,,,,,
38,448,F,001- 6459 (K),JESKAZGAN,8.0,CIFT,US,64.0,0.00,2.0,0.00,*,,000448,,,,,,,,,
38,449,F,001- 6460,JESKAZGAN,16.0,CIFT,US,65.0,0.00,2.0,0.00,*,,000449,,,,,,,,,
38,450,F,001- 6464,JESKAZGAN,16.0,CIFT,US,50.0,0.00,2.0,0.00,*,,000450,,,,,,,,,
38,451,F,001- 6469,JESKAZGAN,16.0,CIFT,US,58.0,0.00,2.0,0.00,*,,000451,,,,,,,,,
38,452,F,001- 6470,JESKAZGAN,16.0,CIFT,US,58.0,0.00,2.0,0.00,*,,000452,,,,,,,,,
38,453,F,001- 6475,JESKAZGAN,16.0,CIFT,US,49.0,0.00,2.0,0.00,*,,000453,,,,,,,,,
38,454,F,001- 6476,JESKAZGAN,16.0,CIFT,US,67.0,0.00,2.0,0.00,*,,000454,,,,,,,,,
38,455,F,001- 6499,JESKAZGAN,8.0,CIFT,US,64.0,0.00,2.0,0.00,*,,000455,,,,,,,,,
38,456,F,001- 6505,JESKAZGAN,16.0,CIFT,US,63.0,0.00,2.0,0.00,*,,000456,,,,,,,,,
38,457,F,001- 6513,JESKAZGAN,16.0,CIFT,US,55.0,0.00,2.0,0.00,*,,000457,,,,,,,,,
38,458,F,001- 6516 (K),JESKAZGAN,8.0,CIFT,US,58.0,0.00,2.0,0.00,*,,000458,,,,,,,,,
38,459,F,001- 6516,JESKAZGAN,8.0,CIFT,US,53.0,0.00,2.0,0.00,*,,000459,,,,,,,,,
38,460,F,001- 6518,JESKAZGAN,16.0,CIFT,US,60.0,0.00,2.0,0.00,*,,000460,,,,,,,,,
38,461,F,001- 6524,JESKAZGAN,8.0,CIFT,US,51.0,0.00,2.0,0.00,*,,000461,,,,,,,,,
38,462,F,001-6524 (K),JESKAZGAN,8.0,CIFT,US,55.0,0.00,2.0,0.00,*,,000462,,,,,,,,,
38,463,F,001- 6525,JESKAZGAN,16.0,CIFT,US,52.0,0.00,2.0,0.00,*,,000463,,,,,,,,,
38,464,F,001- 6525 (K),JESKAZGAN,8.0,CIFT,US,56.0,0.00,2.0,0.00,*,,000464,,,,,,,,,
38,465,F,001- 6530,JESKAZGAN,8.0,CIFT,US,59.0,0.00,2.0,0.00,*,,000465,,,,,,,,,
38,466,F,001- 6530 (K),JESKAZGAN,8.0,CIFT,US,65.0,0.00,2.0,0.00,*,,000466,,,,,,,,,
38,467,F,001- 6533,JESKAZGAN,16.0,CIFT,US,63.0,0.00,2.0,0.00,*,,000467,,,,,,,,,
38,468,F,001- 6535,JESKAZGAN,24.0,CIFT,US,58.0,0.00,2.0,0.00,*,,000468,,,,,,,,,
38,469,F,001- 6538,JESKAZGAN,16.0,CIFT,US,58.0,0.00,2.0,0.00,*,,000469,,,,,,,,,
38,470,F,001- 6554,JESKAZGAN,16.0,CIFT,US,57.0,0.00,2.0,0.00,*,,000470,,,,,,,,,
38,471,F,001- 6586,JESKAZGAN,16.0,CIFT,US,58.0,0.00,2.0,0.00,*,,000471,,,,,,,,,
38,472,F,001- 6589,JESKAZGAN,24.0,CIFT,US,57.0,0.00,2.0,0.00,*,,000472,,,,,,,,,
38,473,F,001- 6612,JESKAZGAN,16.0,CIFT,US,49.0,0.00,2.0,0.00,*,,000473,,,,,,,,,
38,474,F,001- 6612 (K),JESKAZGAN,8.0,CIFT,US,53.0,0.00,2.0,0.00,*,,000474,,,,,,,,,
38,475,F,001- 6616,JESKAZGAN,16.0,CIFT,US,58.0,0.00,2.0,0.00,*,,000475,,,,,,,,,
38,476,F,001- 6621,JESKAZGAN,8.0,CIFT,US,53.0,0.00,2.0,0.00,*,,000476,,,,,,,,,
38,477,F,001- 6621 (K),JESKAZGAN,8.0,CIFT,US,57.0,0.00,2.0,0.00,*,,000477,,,,,,,,,
38,478,F,001- 6623,JESKAZGAN,8.0,CIFT,US,50.0,0.00,2.0,0.00,*,,000478,,,,,,,,,
38,479,F,001- 6626,JESKAZGAN,8.0,CIFT,US,49.0,0.00,2.0,0.00,*,,000479,,,,,,,,,
38,480,F,001- 6626 (K),JESKAZGAN,16.0,CIFT,US,53.0,0.00,2.0,0.00,*,,000480,,,,,,,,,
38,481,F,001- 6627 (K),JESKAZGAN,8.0,CIFT,US,63.0,0.00,2.0,0.00,*,,000481,,,,,,,,,
38,482,F,001- 6627,JESKAZGAN,16.0,CIFT,US,58.0,0.00,2.0,0.00,*,,000482,,,,,,,,,
38,483,F,001- 6705,JESKAZGAN,16.0,CIFT,US,59.0,0.00,2.0,0.00,*,,000483,,,,,,,,,
38,484,F,001- 6706,JESKAZGAN,16.0,CIFT,US,54.0,0.00,2.0,0.00,*,,000484,,,,,,,,,
38,485,F,001- 6710,JESKAZGAN,24.0,CIFT,US,64.0,0.00,2.0,0.00,*,,000485,,,,,,,,,
38,486,F,001- 7925,JESKAZGAN,16.0,CIFT,US,57.0,0.00,2.0,0.00,*,,000486,,,,,,,,,
38,2236,F,011- 24-244,,32.0,CIFT,US,53.0,0.00,0.0,0.00,*,,002236,,,,,,,,,
38,9817,F,003- 2152,,8.0,CIFT,US,38.0,0.00,0.0,0.00,*,,009817,,,,,,,,,
39,487,F,021-7075,,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,000487,,,,,,,,,
39,488,F,021-7077,,10.0,CIFT,US,45.0,0.00,0.0,0.00,*,,000488,,,,,,,,,
39,489,F,021-7098,,10.0,CIFT,US,45.0,0.00,0.0,0.00,*,,000489,,,,,,,,,
39,490,F,021-7324,,10.0,CIFT,US,45.0,0.00,0.0,0.00,*,,000490,,,,,,,,,
39,491,F,021- 6193,,8.0,CIFT,US,48.0,0.00,0.0,0.00,*,,000491,,,,,,,,,
39,492,F,021-7277,,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,000492,,,,,,,,,
39,500,F,023-2240,,16.0,CIFT,US,36.0,0.00,0.0,0.00,*,,000500,,,,,,,,,
39,502,F,023-2243,,16.0,CIFT,US,36.0,0.00,0.0,0.00,*,,000502,,,,,,,,,
39,503,,023-2255,,8.0,CIFT,US,36.0,0.00,0.0,0.00,,,000503,,,,,,,,,
39,504,F,023-2295,,8.0,CIFT,US,36.0,0.00,0.0,0.00,*,,000504,,,,,,,,,
39,505,F,023-2245,,8.0,CIFT,US,36.0,0.00,0.0,0.00,*,,000505,,,,,,,,,
39,506,F,023-2244,,8.0,CIFT,US,36.0,0.00,0.0,0.00,*,,000506,,,,,,,,,
39,507,F,023-2325,,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,000507,,,,,,,,,
39,508,F,023-2317,,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,000508,,,,,,,,,
39,509,F,023-2323,,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,000509,,,,,,,,,
39,510,F,023-2314,,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,000510,,,,,,,,,
39,511,F,024-7061,,8.0,CIFT,US,36.0,0.00,0.0,0.00,*,,000511,,,,,,,,,
39,512,F,024-7058,,8.0,CIFT,US,36.0,0.00,0.0,0.00,*,,000512,,,,,,,,,
39,2313,F,028 5819,,20.0,CIFT,US,39.0,0.00,0.0,0.00,*,,002313,,,,,,,,,
39,4332,F,038 856,,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,004332,,,,,,,,,
39,4333,F,023-2243,,20.0,CIFT,US,36.0,0.00,0.0,0.00,*,,004333,,,,,,,,,
124,1840,,005- 3043-3,,16.0,CIFT,US,47.0,0.00,0.0,0.00,,,,,87,,,,,,,
124,1841,,005- 4094-2,,16.0,CIFT,US,46.0,0.00,0.0,0.00,,,,,85,,,,,,,
124,1842,,005- 4120-2,,8.0,CIFT,US,38.0,0.00,0.0,0.00,,,,,88,,,,,,,
124,1843,,005- 5005 ,,8.0,CIFT,US,37.0,0.00,0.0,0.00,,,,,83,,,,,,,
124,1844,,005- 5005 (K),,16.0,CIFT,US,42.0,0.00,0.0,0.00,,,,,82,,,,,,,
124,1845,,005- 5008,,16.0,CIFT,US,46.0,0.00,0.0,0.00,,,,,79,,,,,,,
124,1846,,005- 5019,,16.0,CIFT,US,53.0,0.00,0.0,0.00,,,,,78,,,,,,,
124,1847,,005- 5020 (K),,8.0,CIFT,US,53.0,0.00,0.0,0.00,,,,,80,,,,,,,
124,1848,,005- 5020,,8.0,CIFT,US,48.0,0.00,0.0,0.00,,,,,81,,,,,,,
124,1849,,005- 5026,,8.0,CIFT,US,42.0,0.00,0.0,0.00,,,,,86,,,,,,,
124,1850,,005- 5045,,16.0,CIFT,US,37.0,0.00,0.0,0.00,,,,,84,,,,,,,
124,1851,,005- 5092,,16.0,CIFT,US,42.0,0.00,0.0,0.00,,,,,77,,,,,,,
131,1901,,012- 10045,,16.0,CIFT,US,56.0,0.00,0.0,0.00,,,,,247,,,,,,,
131,1902,,012- GM 10001,,8.0,CIFT,US,38.0,0.00,0.0,0.00,,,,,252,,,,,,,
131,1903,,012- GM 10010,,16.0,CIFT,US,52.0,0.00,0.0,0.00,,,,,248,,,,,,,
131,1904,,012- GM 10019,,8.0,CIFT,US,59.0,0.00,0.0,0.00,,,,,250,,,,,,,
131,1905,,012- GM 10038,,16.0,CIFT,US,39.0,0.00,0.0,0.00,,,,,251,,,,,,,
131,1906,,012- GM 10073,,8.0,CIFT,US,50.0,0.00,0.0,0.00,,,,,246,,,,,,,
131,1907,,012- GM 10075,,16.0,CIFT,US,48.0,0.00,0.0,0.00,,,,,249,,,,,,,
131,1908,,012- GM 10107,,16.0,CIFT,US,44.0,0.00,0.0,0.00,,,,,253,,,,,,,
131,1909,,012- GM 10139,,16.0,CIFT,US,44.0,0.00,0.0,0.00,,,,,245,,,,,,,
135,1971,,001- 1170,JESKAZGAN,16.0,CIFT,US,77.0,0.00,0.0,0.00,,,,,428,,,,,,,
135,1972,,001- 1171,JESKAZGAN,8.0,CIFT,US,64.0,0.00,0.0,0.00,,,,,429,,,,,,,
135,1973,,001- 1174,JESKAZGAN,8.0,CIFT,US,113.0,0.00,0.0,0.00,,,,,430,,,,,,,
135,1974,,001- 1176,JESKAZGAN,8.0,CIFT,US,124.0,0.00,0.0,0.00,,,,,431,,,,,,,
135,1975,,001- 1181,JESKAZGAN,8.0,CIFT,US,97.0,0.00,0.0,0.00,,,,,432,,,,,,,
135,1976,,001- 1184,JESKAZGAN,16.0,CIFT,US,65.0,0.00,0.0,0.00,,,,,434,,,,,,,
135,1977,,001- 1202,JESKAZGAN,16.0,CIFT,US,95.0,0.00,0.0,0.00,,,,,435,,,,,,,
135,1978,,001- 1207,JESKAZGAN,16.0,CIFT,US,49.0,0.00,0.0,0.00,,,,,436,,,,,,,
135,1979,,001- 1212,JESKAZGAN,8.0,CIFT,US,60.0,0.00,0.0,0.00,,,,,437,,,,,,,
135,1980,,001- 1216,JESKAZGAN,8.0,CIFT,US,80.0,0.00,0.0,0.00,,,,,438,,,,,,,
135,1981,,001- 6371,JESKAZGAN,8.0,CIFT,US,45.0,0.00,0.0,0.00,,,,,439,,,,,,,
135,1982,,001- 6434,JESKAZGAN,16.0,CIFT,US,46.0,0.00,0.0,0.00,,,,,440,,,,,,,
135,1983,,001- 6449,JESKAZGAN,24.0,CIFT,US,60.0,0.00,0.0,0.00,,,,,441,,,,,,,
135,1984,,001- 6451,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,442,,,,,,,
135,1985,,001- 6452,JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,443,,,,,,,
135,1986,,001- 6454 (D),JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,445,,,,,,,
135,1987,,001- 6454,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,444,,,,,,,
135,1988,,001- 6458,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,446,,,,,,,
135,1989,,001- 6459,JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,447,,,,,,,
135,1990,,001- 6459 (K),JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,448,,,,,,,
135,1991,,001- 6460,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,449,,,,,,,
135,1992,,001- 6464,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,450,,,,,,,
135,1993,,001- 6469,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,451,,,,,,,
135,1994,,001- 6470,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,452,,,,,,,
135,1995,,001- 6475,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,453,,,,,,,
135,1996,,001- 6476,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,454,,,,,,,
135,1997,,001- 6499,JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,455,,,,,,,
135,1998,,001- 6505,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,456,,,,,,,
135,1999,,001- 6513,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,457,,,,,,,
135,2000,,001- 6516 (K),JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,458,,,,,,,
135,2001,,001- 6516,JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,459,,,,,,,
135,2002,,001- 6518,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,460,,,,,,,
135,2003,,001- 6524,JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,461,,,,,,,
135,2004,,001- 6525 (K),JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,464,,,,,,,
135,2005,,001- 6525,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,463,,,,,,,
135,2006,,001- 6530 (K),JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,466,,,,,,,
135,2007,,001- 6530,JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,465,,,,,,,
135,2008,,001- 6533,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,467,,,,,,,
135,2009,,001- 6535,JESKAZGAN,24.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,468,,,,,,,
135,2010,,001- 6538,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,469,,,,,,,
135,2011,,001- 6554,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,470,,,,,,,
135,2012,,001- 6586,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,471,,,,,,,
135,2013,,001- 6589,JESKAZGAN,24.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,472,,,,,,,
135,2014,,001- 6612 (K),JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,474,,,,,,,
135,2015,,001- 6612,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,473,,,,,,,
135,2016,,001- 6616,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,475,,,,,,,
135,2017,,001- 6621 (K),JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,477,,,,,,,
135,2018,,001- 6621,JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,476,,,,,,,
135,2019,,001- 6623,JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,478,,,,,,,
135,2020,,001- 6626 (K),JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,480,,,,,,,
135,2021,,001- 6626,JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,479,,,,,,,
135,2022,,001- 6627 (K),JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,481,,,,,,,
135,2023,,001- 6627,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,482,,,,,,,
135,2024,,001- 6705,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,483,,,,,,,
135,2025,,001- 6706,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,484,,,,,,,
135,2026,,001- 6710,JESKAZGAN,24.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,485,,,,,,,
135,2027,,001- 7925,JESKAZGAN,16.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,486,,,,,,,
135,2028,,001-1182,JESKAZGAN,8.0,CIFT,US,112.0,0.00,0.0,0.00,,,,,433,,,,,,,
135,2029,,001-6524 (K),JESKAZGAN,8.0,CIFT,US,0.0,0.00,0.0,0.00,,,,,462,,,,,,,
137,2041,,003- 1750,JESKAZGAN,8.0,CIFT,US,39.0,0.00,0.0,0.00,,,,,355,,,,,,,
137,11827,,003- 2112,,24.0,CIFT,US,26.0,0.00,0.0,0.00,,,,,,,,,,,,
137,11829,,003- 2152,,32.0,CIFT,US,38.0,0.00,0.0,0.00,,,,,,,,,,,,
137,11831,,003- 0001,,48.0,CIFT,US,34.0,0.00,0.0,0.00,,,,,,,,,,,,
137,11832,,003- 1750,,8.0,CIFT,US,39.0,0.00,0.0,0.00,,,,,,,,,,,,
137,11834,,003- 2119,,48.0,CIFT,US,27.0,0.00,0.0,0.00,,,,,,,,,,,,
137,11836,,003- 2124,,32.0,CIFT,US,38.0,0.00,0.0,0.00,,,,,,,,,,,,
137,11838,,003- 2146,,32.0,CIFT,US,40.0,0.00,0.0,0.00,,,,,,,,,,,,
137,11840,,003- 2150,,32.0,CIFT,US,34.0,0.00,0.0,0.00,,,,,,,,,,,,
137,11842,,003- 2151,,24.0,CIFT,US,39.0,0.00,0.0,0.00,,,,,,,,,,,,
137,11844,,003- 2154,,32.0,CIFT,US,36.0,0.00,0.0,0.00,,,,,,,,,,,,
139,2069,,005- 3043-3,JESKAZGAN,16.0,CIFT,US,47.0,0.00,0.0,0.00,,,,,426,,,,,,,
139,2070,,005- 4094-2,JESKAZGAN,16.0,CIFT,US,46.0,0.00,0.0,0.00,,,,,424,,,,,,,
139,2071,,005- 4120-2,JESKAZGAN,8.0,CIFT,US,38.0,0.00,0.0,0.00,,,,,427,,,,,,,
139,2072,,005- 5005 ,JESKAZGAN,8.0,CIFT,US,37.0,0.00,0.0,0.00,,,,,422,,,,,,,
139,2073,,005- 5005 (K),JESKAZGAN,16.0,CIFT,US,42.0,0.00,0.0,0.00,,,,,421,,,,,,,
139,2074,,005- 5008,JESKAZGAN,16.0,CIFT,US,46.0,0.00,0.0,0.00,,,,,418,,,,,,,
139,2075,,005- 5019,JESKAZGAN,16.0,CIFT,US,53.0,0.00,0.0,0.00,,,,,417,,,,,,,
139,2076,,005- 5020 (K),JESKAZGAN,8.0,CIFT,US,53.0,0.00,0.0,0.00,,,,,420,,,,,,,
