SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT
004 SC017,0,0,S02,54.0,US,2024-11-22 10:04:58.023000,*,,,,
004 SC018,0,0,S02,51.0,US,2024-11-22 09:33:47.903000,*,,,,
004 SC019,0,0,S02,47.0,US,2024-11-22 00:00:00,*,,,ONUR,2024-11-22 09:38:03.590000
004 SC020,0,0,S02,51.0,US,2024-11-22 00:00:00,*,,,ONUR,2024-11-22 09:41:49.523000
004 SC021,0,0,S02,50.0,US,2024-11-22 00:00:00,*,,,ONUR,2024-11-22 09:39:55.477000
004 SC022,0,0,S02,52.0,US,2024-11-22 00:00:00,*,,,ONUR,2024-11-22 09:27:20.603000
004 SC023,0,0,S02,51.0,US,2024-11-22 00:00:00,*,,,,
004 SC024,0,0,S02,59.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 14:00:49.037000
004 SC025,0,0,S02,57.0,US,2024-12-04 00:00:00,*,,,ONUR,2024-12-04 16:24:58.247000
004 SC026,0,0,S02,58.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 14:12:34.760000
004 SC027,0,0,S02,54.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 14:09:08.657000
004 SC028,0,0,S02,53.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 14:02:22.920000
004 SC029,0,0,S02,54.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 14:06:05.800000
004 SC030,0,0,S02,50.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 14:03:52.400000
004 SC031,0,0,S02,53.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 14:10:57.540000
004 SC032,0,0,S02,52.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 14:07:25.023000
004 SC033,0,0,S02,58.0,US,2024-12-04 00:00:00,*,,,ONUR,2024-12-04 16:29:18.680000
004 SC034,0,0,S02,52.0,US,2024-12-04 00:00:00,*,,,ONUR,2024-12-04 16:27:10.590000
004 SC035,0,0,S02,52.0,US,2024-12-04 16:27:44.197000,*,,,,
004 SC036,0,0,S02,54.0,US,2024-12-13 00:00:00,*,,,ONUR,2024-12-13 12:29:49.540000
004 SC037,0,0,S02,50.0,US,2024-12-13 00:00:00,*,,,ONUR,2024-12-13 12:45:58.673000
004 SC038,0,0,S02,62.0,US,2024-12-13 00:00:00,*,,,ONUR,2024-12-13 12:40:40.290000
004 SC039,0,0,S02,48.0,US,2024-12-13 00:00:00,*,,,ONUR,2024-12-13 12:53:01.103000
004 SC040,0,0,S02,48.0,US,2024-12-13 12:39:00.660000,*,,,,
004 SC041,0,0,S02,51.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 15:55:27.827000
004 SC042,0,0,S02,51.0,US,2024-12-16 15:58:10.830000,*,,,,
004 SC043,0,0,S02,51.0,US,2024-12-16 16:00:23.073000,*,,,,
004 SC044,0,0,S02,52.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 16:10:00.397000
004 SC045,0,0,S02,52.0,US,2024-12-16 16:12:15.403000,*,,,,
004 SC046,0,0,S02,59.0,US,2024-12-24 00:00:00,*,,,ONUR,2024-12-24 10:03:58.453000
004 SC048,0,0,S02,47.0,US,2025-02-10 00:00:00,*,,,,
004 SC049,0,0,S02,47.0,US,2025-02-10 00:00:00,*,,,,
004 SC050,0,0,S02,47.0,US,2025-02-10 00:00:00,*,,,,
004 SC051,0,0,S02,47.0,US,2025-02-10 00:00:00,*,,,,
004 SC052,0,0,S02,47.0,US,2025-02-10 00:00:00,*,,,,
004 SC053,0,0,S02,48.0,US,2025-02-18 00:00:00,*,,,İra,2025-02-18 13:00:39.757000
004 SC054,0,0,S02,59.0,US,2025-03-01 00:00:00,*,,,ONUR,2025-03-01 12:08:09.373000
005- 3043-3,0,0,S02,52.0,US,2024-08-02 00:00:00,*,,,,
005 4069-2,0,0,S02,41.0,US,2024-11-21 00:00:00,*,,,ONUR,2024-11-21 14:00:58.563000
005 4093-4,0,0,S02,41.0,US,2024-11-20 00:00:00,*,,,ONUR,2024-11-20 17:49:25.430000
005- 4094-2,0,0,S02,51.0,US,2024-08-02 00:00:00,,,,,
005 4114-2,0,0,S02,41.0,US,2024-12-30 13:32:03.830000,*,,,,
005- 4120-2,0,0,S02,43.0,US,2024-08-02 00:00:00,*,,,,
005 4147-4,0,0,S02,45.0,US,2024-11-20 00:00:00,*,,,ONUR,2024-11-20 17:55:41.180000
005 4222-4,0,0,S02,42.0,US,2024-10-24 00:00:00,*,,,,
005- 5005 ,0,0,S02,42.0,US,2024-08-02 00:00:00,*,,,,
005- 5005 (K),0,0,S02,47.0,US,2024-08-02 00:00:00,*,,,,
005- 5008,0,0,S02,51.0,US,2024-08-02 00:00:00,*,,,,
005- 5019,0,0,S02,58.0,US,2024-08-02 00:00:00,*,,,,
005- 5020,0,0,S02,53.0,US,2024-08-02 00:00:00,,,,,
005- 5020 (K),0,0,S02,58.0,US,2024-08-02 00:00:00,*,,,,
005- 5026,0,0,S02,47.0,US,2024-08-02 00:00:00,*,,,,
005- 5045,0,0,S02,42.0,US,2024-08-02 00:00:00,*,,,,
005- 5092,0,0,S02,47.0,US,2024-08-02 00:00:00,*,,,,
005 6023,0,0,S02,33.0,US,2025-02-06 00:00:00,*,,,,
005 6024,0,0,S02,33.0,US,2025-02-06 00:00:00,*,,,,
005 6046,0,0,S02,46.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 18:38:45.513000
005 6051,0,0,S02,44.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 18:43:02.027000
005 6056,0,0,S02,45.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 18:27:20.870000
005 6059,0,0,S02,47.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 18:21:32.940000
005 6074,0,0,S02,33.0,US,2025-02-12 12:13:33.517000,*,,,,
005 6092,0,0,S02,43.0,US,2024-10-24 00:00:00,*,,,,
005 6094-3,0,0,S02,37.0,US,2024-10-24 00:00:00,*,,,,
005 6097,0,0,S02,46.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 19:35:26.763000
005 6102-2,0,0,S02,42.0,US,2024-10-24 00:00:00,*,,,,
005 6103,0,0,S02,47.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 18:03:39.247000
005 6106,0,0,S02,46.0,US,2025-02-24 00:00:00,*,,,,
005 6117,0,0,S02,42.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 19:15:31.280000
005 6118-4,0,0,S02,38.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 18:58:07.550000
005 6121,0,0,FS0,51.0,US,2025-02-24 18:07:59.290000,,,,,
005 6121,0,0,S02,47.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 18:09:34.357000
005 6122 ,0,0,FS0,51.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 17:56:49.757000
005 6122 ,0,0,S02,49.0,US,2024-10-24 00:00:00,,,,Suat,2025-02-24 17:56:36.840000
005 6123,0,0,S02,44.0,US,2024-10-24 00:00:00,*,,,,
005 6124,0,0,FS0,43.0,US,2025-02-24 00:00:00,*,,,,
005 6124,0,0,S02,41.0,US,2024-10-24 00:00:00,,,,Suat,2025-02-24 19:46:58.960000
005 6125,0,0,S02,33.0,US,2024-10-24 00:00:00,*,,,ONUR,2024-10-24 12:31:07.723000
005 6126,0,0,S02,38.0,US,2024-10-24 00:00:00,*,,,,
005 6127,0,0,S02,41.0,US,2024-10-24 00:00:00,*,,,,
005 6128,0,0,S02,42.0,US,2024-10-24 00:00:00,*,,,,
005 6129,0,0,S02,41.0,US,2024-10-24 00:00:00,*,,,,
005 6130,0,0,S02,25.0,US,2024-10-24 00:00:00,*,,,,
005 6131,0,0,S02,28.0,US,2024-10-24 00:00:00,*,,,,
005 6133,0,0,S02,25.0,US,2024-10-24 00:00:00,*,,,,
005 6134,0,0,S02,27.0,US,2024-10-24 00:00:00,*,,,,
005 6135,0,0,S02,28.0,US,2024-10-24 00:00:00,*,,,,
005 6136,0,0,S02,29.0,US,2024-10-24 00:00:00,*,,,,
005 6148,0,0,S02,41.0,US,2024-11-13 00:00:00,*,,,ONUR,2024-11-13 13:54:45.440000
005 6153,0,0,S02,43.0,US,2024-11-04 00:00:00,*,,,,
005 6154,0,0,S02,42.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 19:18:54.647000
005 6155,0,0,S02,43.0,US,2024-11-04 00:00:00,*,,,,
005 6156,0,0,S02,43.0,US,2024-11-04 00:00:00,*,,,,
005 6157,0,0,S02,45.0,US,2024-11-04 00:00:00,*,,,,
005 6158,0,0,S02,34.0,US,2024-11-13 00:00:00,*,,,ONUR,2024-11-13 13:52:34.630000
005 6160,0,0,FS0,37.0,US,2025-02-24 00:00:00,*,,,,
005 6160,0,0,S02,34.0,US,2024-12-06 12:19:38.603000,,,,Suat,2025-02-24 19:04:27.277000
005 6213,0,0,S02,38.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 19:08:19.480000
005 6233,0,0,FS0,,US,2025-02-25 00:00:00,,,,,
005 6233,0,0,S02,34.0,US,2024-11-21 00:00:00,*,,,Suat,2025-02-25 11:40:41.353000
005 6234,0,0,S02,36.0,US,2024-12-11 00:00:00,*,,,ONUR,2024-12-11 19:41:45.763000
005 6240,0,0,FS0,43.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 17:48:43.617000
005 6240,0,0,S02,42.0,US,2024-11-29 00:00:00,,,,Suat,2025-02-24 17:48:35.547000
005 6241,0,0,S02,43.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 14:18:12.380000
005 6242-2,0,0,S02,45.0,US,2024-12-30 00:00:00,*,,,ONUR,2024-12-30 13:19:24.420000
005 6243,0,0,S02,38.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 14:25:36.287000
005 6254-2,0,0,S02,41.0,US,2024-12-05 00:00:00,*,,,ONUR,2024-12-05 10:41:48.813000
005 6255,0,0,S02,49.0,US,2024-12-05 00:00:00,*,,,ONUR,2024-12-05 10:43:18.387000
005 6261,0,0,S02,45.0,US,2024-12-11 00:00:00,*,,,ONUR,2024-12-11 19:28:19.257000
005 6263,0,0,S02,43.0,US,2024-12-11 00:00:00,*,,,ONUR,2024-12-11 19:20:17.483000
005 6264,0,0,S02,42.0,US,2024-12-11 00:00:00,*,,,ONUR,2024-12-11 19:35:12.103000
005 6268,0,0,S02,41.0,US,2024-12-30 00:00:00,*,,,ONUR,2024-12-30 13:23:48.917000
005 6270,0,0,S02,42.0,US,2024-12-30 00:00:00,*,,,ONUR,2024-12-30 13:25:48.957000
005 6271,0,0,S02,41.0,US,2024-12-30 00:00:00,*,,,ONUR,2024-12-30 13:16:36.837000
005 6272,0,0,S02,41.0,US,2024-12-30 13:30:52.367000,*,,,,
005 6273,0,0,S02,41.0,US,2024-12-30 00:00:00,*,,,ONUR,2024-12-30 13:30:22.107000
005 6293,0,0,S02,46.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 18:47:03.023000
006- 1005-25,0,0,S02,51.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 13:54:48.100000
006- 1006-25,0,0,S02,51.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 14:07:19.903000
006- 101-25,0,0,S02,68.0,US,2024-08-02 00:00:00,*,,,,
006 1034,0,0,S02,54.0,US,2024-10-29 00:00:00,*,,,,
006- 1035-25,0,0,S02,53.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 13:42:39.983000
006- 1036-25,0,0,S02,53.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 13:37:20.293000
006- 1037-25,0,0,S02,55.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 13:50:26.693000
006- 105-25,0,0,S02,67.0,US,2024-08-02 00:00:00,*,,,,
006 107,0,0,S02,53.0,US,2024-10-29 00:00:00,*,,,,
006- 1070-25,0,0,S02,51.0,US,2024-11-14 13:46:04.707000,*,,,,
006- 107-25,0,0,S02,50.0,US,2024-08-02 00:00:00,*,,,,
006- 1077-25,0,0,S02,55.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 12:55:02.173000
006- 1078-25,0,0,S02,53.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 14:05:24.400000
006- 1079-25,0,0,S02,53.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 14:22:36.637000
006- 1080-25,0,0,S02,53.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 13:52:42.097000
006 1081-25,0,0,S02,52.0,US,2024-12-19 00:00:00,*,,,ONUR,2024-12-19 16:13:34.840000
006- 152-25,0,0,S02,57.0,US,2024-08-02 00:00:00,*,,,,
006- 1622-25,0,0,S02,51.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 13:44:59.990000
006- 162-25,0,0,S02,51.0,US,2024-12-17 12:48:00.907000,*,,,,
006- 1624-25,0,0,S02,52.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 13:34:44.897000
006- 1626-25,0,0,S02,52.0,US,2024-12-19 00:00:00,,,,ONUR,2024-12-19 16:20:12.533000
006- 185-25,0,0,S02,90.0,US,2024-08-02 00:00:00,*,,,,
006- 1884-25,0,0,S02,51.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 12:52:46.107000
006- 1982-25,0,0,S02,52.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 13:18:30.997000
006- 201-25,0,0,S02,48.0,US,2024-08-02 00:00:00,*,,,,
006- 2080-25,0,0,S02,53.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 12:30:49.770000
006- 210-25,0,0,S02,70.0,US,2024-08-02 00:00:00,*,,,,
006- 2130-25,0,0,S02,52.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 14:27:52.793000
006- 2131-25,0,0,S02,51.0,US,2024-11-14 00:00:00,*,,,,
006- 2132-25,0,0,S02,52.0,US,2024-11-14 13:19:57.270000,*,,,,
006- 2133-25,0,0,S02,53.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 14:31:35.853000
006 2230,0,0,S02,50.0,US,2024-10-28 00:00:00,*,,,,
006 2250,0,0,S02,50.0,US,2024-10-28 00:00:00,*,,,,
006- 2300-25,0,0,S02,51.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 13:23:02.110000
006- 2301-25,0,0,S02,52.0,US,2024-11-14 15:41:24.393000,*,,,,
006- 2302-25,0,0,S02,52.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 13:59:33.480000
006 2303-25,0,0,S02,52.0,US,2024-12-19 00:00:00,*,,,ONUR,2024-12-19 16:12:33.337000
006- 269-25,0,0,S02,77.0,US,2024-08-02 00:00:00,*,,,,
006- 3029-25,0,0,S02,65.0,US,2024-08-02 00:00:00,*,,,,
006- 3074-25,0,0,S02,48.0,US,2024-08-02 00:00:00,*,,,,
006- 3102-25,0,0,S02,69.0,US,2024-08-02 00:00:00,*,,,,
006 3229-25,0,0,S02,52.0,US,2025-02-12 00:00:00,*,,,,
006- 3230-25,0,0,S02,53.0,US,2024-11-14 14:23:52.063000,*,,,,
006- 3235-25,0,0,S02,40.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 12:27:50.700000
006- 3236-25,0,0,S02,44.0,US,2024-11-14 00:00:00,*,,,ONUR,2024-11-14 12:44:33.770000
006- 350-25,0,0,S02,70.0,US,2024-08-02 00:00:00,*,,,,
006- 6004-25,0,0,S02,61.0,US,2024-08-02 00:00:00,*,,,,
006- 6060-25,0,0,S02,57.0,US,2024-08-02 00:00:00,*,,,,
006 6064,0,0,S02,53.0,US,2024-10-28 00:00:00,*,,,,
006 6068,0,0,S02,53.0,US,2024-10-29 00:00:00,*,,,,
006 6106,0,0,S02,46.0,US,2025-02-24 00:00:00,*,,,Suat,2025-02-24 19:24:24.123000
006 6180,0,0,S02,53.0,US,2024-10-28 00:00:00,*,,,,
006 681,0,0,S02,53.0,US,2024-10-28 00:00:00,*,,,,
006 8017-24,0,0,S02,58.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 20:45:45.410000
006 8101,0,0,S02,53.0,US,2024-10-29 00:00:00,*,,,,
006 8114,0,0,S02,53.0,US,2024-10-28 00:00:00,*,,,ONUR,2024-10-28 20:01:07.510000
006 8136,0,0,S02,61.0,US,2024-10-29 00:00:00,*,,,,
006 8160,0,0,S02,51.0,US,2024-10-28 00:00:00,*,,,,
006 8261,0,0,S02,55.0,US,2024-10-28 00:00:00,*,,,,
006 8354,0,0,S02,52.0,US,2024-10-28 00:00:00,*,,,,
006 8784,0,0,S02,51.0,US,2024-10-28 00:00:00,*,,,,
006 8890,0,0,S02,51.0,US,2024-10-28 00:00:00,*,,,,
006 8930,0,0,S02,56.0,US,2024-10-28 00:00:00,*,,,,
006 8931,0,0,S02,56.0,US,2024-10-28 00:00:00,*,,,,
006 8932,0,0,S02,57.0,US,2024-10-28 00:00:00,*,,,,
007- 1469,0,0,S02,72.0,US,2024-08-02 00:00:00,*,,,,
007 2001,0,0,S02,58.0,US,2025-02-25 00:00:00,*,,,Suat,2025-02-25 18:45:21.397000
007- 2001,0,0,S02,63.0,US,2024-08-02 00:00:00,*,,,,
007- 2062,0,0,S02,53.0,US,2024-08-02 00:00:00,*,,,,
007- 2102,0,0,S02,51.0,US,2024-08-02 00:00:00,*,,,,
007- 3014,0,0,S02,64.0,US,2024-08-02 00:00:00,*,,,,
007 5099,0,0,S02,59.0,US,2025-02-25 00:00:00,*,,,Suat,2025-02-25 19:33:32.127000
007- 5099,0,0,S02,55.0,US,2024-08-02 00:00:00,*,,,,
007- 6011,0,0,S02,63.0,US,2024-08-02 00:00:00,*,,,,
007- 6080,0,0,S02,60.0,US,2024-08-02 00:00:00,*,,,,
007 741,0,0,S02,53.0,US,2025-02-25 00:00:00,*,,,Suat,2025-02-25 17:41:34.943000
007 798,0,0,S02,51.0,US,2025-02-25 00:00:00,*,,,Suat,2025-02-25 17:46:04.123000
007- 9013,0,0,S02,73.0,US,2024-08-02 00:00:00,*,,,,
007- 9015,0,0,S02,75.0,US,2024-08-02 00:00:00,*,,,,
008- 1023-1,0,0,S02,67.0,US,2024-08-02 00:00:00,*,,,,
008- 1029,0,0,S02,68.0,US,2024-08-02 00:00:00,*,,,,
008- 1031-1,0,0,S02,68.0,US,2024-08-02 00:00:00,*,,,,
008- 1037,0,0,S02,68.0,US,2024-08-02 00:00:00,*,,,,
008- 2016,0,0,S02,92.0,US,2024-08-02 00:00:00,*,,,,
008- 2024,0,0,S02,96.0,US,2024-08-02 00:00:00,*,,,,
008- 2035,0,0,S02,105.0,US,2024-08-02 00:00:00,*,,,,
008- 2039,0,0,S02,110.0,US,2024-08-02 00:00:00,*,,,,
008- 2042,0,0,S02,68.0,US,2024-08-02 00:00:00,*,,,,
008- 3005,0,0,S02,102.0,US,2024-08-02 00:00:00,*,,,,
008- 3020,0,0,S02,120.0,US,2024-08-02 00:00:00,*,,,,
008- 3021,0,0,S02,115.0,US,2024-08-02 00:00:00,*,,,,
008- KIRMIZI,0,0,S02,68.0,US,2024-08-02 00:00:00,*,,,,
009- 1058,0,0,S02,46.0,US,2024-08-02 00:00:00,*,,,,
009- 1059,0,0,S02,53.0,US,2024-08-02 00:00:00,*,,,,
009- 1073,0,0,S02,48.0,US,2024-08-02 00:00:00,*,,,,
009- 1080,0,0,S02,52.0,US,2024-08-02 00:00:00,*,,,,
009- 1082,0,0,S02,50.0,US,2024-08-02 00:00:00,*,,,,
009- 1086,0,0,S02,50.0,US,2024-08-02 00:00:00,*,,,,
009- 1121,0,0,S02,41.0,US,2024-08-02 00:00:00,*,,,,
009-1110,0,0,S02,53.0,US,2024-08-02 00:00:00,*,,,,
010 2911,0,0,S02,33.0,US,2024-10-28 00:00:00,*,,,,
010 2918,0,0,S02,40.0,US,2024-10-28 00:00:00,*,,,,
010 2924,0,0,S02,36.0,US,2024-10-28 00:00:00,*,,,,
010 2935,0,0,S02,35.0,US,2024-10-28 00:00:00,*,,,,
010 3046,0,0,S02,37.0,US,2024-10-28 00:00:00,*,,,,
010 3050,0,0,S02,35.0,US,2024-10-28 00:00:00,*,,,,
010 3051,0,0,S02,38.0,US,2024-10-28 00:00:00,*,,,,
010 3052,0,0,S02,38.0,US,2024-10-28 00:00:00,*,,,,
010 3055,0,0,S02,35.0,US,2024-10-28 00:00:00,*,,,,
010 3056,0,0,S02,35.0,US,2024-10-28 00:00:00,*,,,,
010 3061,0,0,S02,36.0,US,2024-10-28 00:00:00,*,,,,
010 3062,0,0,S02,35.0,US,2024-10-28 00:00:00,*,,,,
010 3072,0,0,S02,33.0,US,2024-10-28 00:00:00,*,,,,
010 3073,0,0,S02,36.0,US,2024-10-28 00:00:00,*,,,,
010 3078,0,0,S02,40.0,US,2024-10-28 00:00:00,*,,,,
010 3079,0,0,S02,40.0,US,2024-10-28 00:00:00,*,,,,
010 3080,0,0,S02,40.0,US,2024-10-28 00:00:00,*,,,,
010 3081,0,0,S02,41.0,US,2024-10-28 00:00:00,*,,,,
010 3082,0,0,S02,37.0,US,2024-10-28 00:00:00,*,,,,
010 3085,0,0,S02,36.0,US,2024-10-28 00:00:00,*,,,,
010 3088,0,0,S02,48.0,US,2024-10-28 00:00:00,*,,,,
010 3107,0,0,S02,46.0,US,2024-10-28 00:00:00,*,,,,
010 3109,0,0,S02,40.0,US,2024-10-28 00:00:00,*,,,,
010 3111,0,0,S02,35.0,US,2024-10-28 00:00:00,*,,,,
010 3112,0,0,S02,37.0,US,2024-10-28 00:00:00,*,,,ONUR,2024-10-28 16:25:07.443000
010 3113,0,0,S02,37.0,US,2024-10-28 00:00:00,*,,,,
010 3114,0,0,S02,35.0,US,2024-10-28 00:00:00,*,,,,
010 3115,0,0,S02,37.0,US,2024-10-28 00:00:00,*,,,,
010 3116,0,0,S02,41.0,US,2024-10-28 00:00:00,*,,,,
010 3118,0,0,S02,38.0,US,2024-10-28 00:00:00,*,,,,
010 3119,0,0,S02,38.0,US,2024-10-28 00:00:00,*,,,,
010 3120,0,0,S02,38.0,US,2024-10-28 00:00:00,*,,,,
010 3129,0,0,S02,38.0,US,2024-10-28 00:00:00,*,,,,
010 3190,0,0,S02,55.0,US,2024-10-28 00:00:00,*,,,,
010 3191,0,0,S02,38.0,US,2024-10-28 00:00:00,*,,,,
010 3207,0,0,S02,37.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:52:04.520000
010 3208,0,0,S02,36.0,US,2024-12-19 19:48:44.433000,*,,,,
010 3212,0,0,S02,36.0,US,2024-12-19 19:49:37.527000,*,,,,
010 3213,0,0,S02,39.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:52:41.363000
010 3215,0,0,S02,45.0,US,2024-12-07 00:00:00,*,,,İra,2024-12-07 09:17:18.533000
010 3216,0,0,S02,39.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:53:00.277000
010 3217,0,0,S02,35.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:53:14.313000
010 3218,0,0,S02,49.0,US,2024-12-06 00:00:00,*,,,,
010 3219,0,0,S02,37.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:53:28.723000
010 3220,0,0,S02,36.0,US,2024-12-19 19:54:02.173000,*,,,,
010 3222,0,0,S02,44.0,US,2024-12-06 00:00:00,*,,,,
010 3225,0,0,S02,39.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:53:54.573000
010 3228,0,0,S02,38.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:54:08.963000
010 3229,0,0,S02,46.0,US,2024-12-06 00:00:00,*,,,,
010 3233,0,0,S02,39.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:54:26.410000
010 3234,0,0,S02,40.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:54:40.850000
010 3235,0,0,S02,49.0,US,2024-12-06 00:00:00,*,,,İra,2024-12-06 12:34:10.637000
010 3236,0,0,S02,41.0,US,2024-12-06 00:00:00,*,,,İra,2024-12-06 12:52:37.757000
010 3238,0,0,S02,38.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:54:56.567000
010 3239,0,0,S02,39.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 12:50:45.480000
010 3240,0,0,S02,39.0,US,2024-12-06 00:00:00,*,,,İra,2024-12-06 12:49:57.493000
010 3246,0,0,S02,40.0,US,2024-12-12 00:00:00,*,,,ONUR,2024-12-12 11:25:04.267000
010 3247,0,0,S02,40.0,US,2024-12-12 00:00:00,*,,,ONUR,2024-12-12 11:25:16.267000
010 3252,0,0,S02,40.0,US,2024-12-12 00:00:00,*,,,ONUR,2024-12-12 11:23:57.650000
010 3253,0,0,S02,40.0,US,2024-12-12 00:00:00,*,,,ONUR,2024-12-12 11:24:23.693000
010 3269,0,0,S02,37.0,US,2025-01-14 00:00:00,*,,,,
010- 6213,0,0,S02,53.0,US,2024-08-02 00:00:00,*,,,,
010 6295,0,0,S02,47.0,US,2024-10-28 00:00:00,*,,,,
010- 6325,0,0,S02,62.0,US,2024-08-02 00:00:00,*,,,,
010- 6332,0,0,S02,53.0,US,2024-08-02 00:00:00,*,,,,
011- 23-52,0,0,S02,48.0,US,2024-08-02 00:00:00,*,,,,
011 24-113,0,0,S02,28.0,US,2024-12-23 19:42:07.190000,*,,,,
011- 24-244,0,0,S02,53.0,US,2024-09-04 00:00:00,*,,,ONUR,2024-09-04 10:59:34.543000
011 24-50,0,0,S02,28.0,US,2024-12-23 00:00:00,*,,,ONUR,2024-12-23 19:36:07.453000
011 25-036,0,0,S02,31.0,US,2024-12-23 00:00:00,*,,,ONUR,2024-12-23 19:29:31.603000
011 25-040,0,0,S02,29.0,US,2024-12-23 00:00:00,*,,,ONUR,2024-12-23 19:38:59.480000
011 25-046,0,0,S02,29.0,US,2024-12-23 00:00:00,*,,,ONUR,2024-12-23 19:45:54.580000
011 25-048,0,0,S02,31.0,US,2024-12-23 00:00:00,*,,,ONUR,2024-12-23 19:44:04.340000
011 25-070,0,0,S02,32.0,US,2024-12-23 00:00:00,*,,,ONUR,2024-12-23 19:52:06.030000
011 25-080,0,0,S02,30.0,US,2024-12-23 19:47:41.500000,*,,,,
011 25-083,0,0,S02,30.0,US,2024-12-23 00:00:00,*,,,ONUR,2024-12-23 19:37:15.527000
011 25-086,0,0,S02,29.0,US,2024-12-23 19:39:26.850000,*,,,,
011 25-098,0,0,S02,30.0,US,2024-12-23 00:00:00,*,,,ONUR,2024-12-23 19:47:07.237000
011 25-099,0,0,S02,29.0,US,2024-12-23 00:00:00,*,,,ONUR,2024-12-23 19:31:23.320000
011 25-100,0,0,S02,28.0,US,2024-12-23 00:00:00,*,,,ONUR,2024-12-23 19:50:04.103000
011 25-113,0,0,S02,28.0,US,2025-04-30 00:00:00,*,,,ONUR,2025-04-30 12:45:41.350000
011 25-140,0,0,S02,24.0,US,2025-04-30 00:00:00,*,,,ONUR,2025-04-30 12:40:31.690000
012- 10045,0,0,S02,61.0,US,2024-08-02 00:00:00,*,,,,
012- GM 10001,0,0,S02,43.0,US,2024-08-02 00:00:00,*,,,,
012- GM 10010,0,0,S02,50.0,US,2024-10-02 00:00:00,*,,,ONUR,2024-10-02 17:49:57.900000
012- GM 10019,0,0,S02,64.0,US,2024-08-02 00:00:00,*,,,,
012- GM 10038,0,0,S02,44.0,US,2024-08-02 00:00:00,*,,,,
