Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar
HBB,0,,72722,72722,,TAMASA,2023-02-07 09:31:04.840000,,2023-02-07 09:19:15
S_BF,,0,72722,,,TAMASA,2023-02-07 09:31:04.800000,,2023-02-07 09:19:15
HBB,0,,72724,72724,,TAMASA,2023-02-07 09:39:10.990000,,2023-02-07 09:31:05
S_BF,,0,72724,,,TAMASA,2023-02-07 09:39:10.957000,,2023-02-07 09:31:05
HBB,0,,72725,72725,,TAMASA,2023-02-07 09:49:08.323000,,2023-02-07 09:41:22
S_BF,,0,72725,,,TAMASA,2023-02-07 09:49:08.300000,,2023-02-07 09:41:22
HBB,0,,72726,72726,,TAMASA,2023-02-07 09:59:42.397000,,2023-02-07 09:49:08
S_BF,,0,72726,,,TAMASA,2023-02-07 09:59:42.367000,,2023-02-07 09:49:08
HBB,0,,72727,72727,,TAMASA,2023-02-07 10:02:46.693000,,2023-02-07 09:59:42
S_BF,,0,72727,,,TAMASA,2023-02-07 10:02:46.673000,,2023-02-07 09:59:42
HBB,0,,72728,72728,,TAMASA,2023-02-07 10:07:58.173000,,2023-02-07 10:02:46
S_BF,,0,72728,,,TAMASA,2023-02-07 10:07:58.147000,,2023-02-07 10:02:46
HBB,0,,72729,72729,,TAMASA,2023-02-07 10:14:39.877000,,2023-02-07 10:07:58
S_BF,,0,72729,,,TAMASA,2023-02-07 10:14:39.843000,,2023-02-07 10:07:58
HBB,0,,72730,72730,,TAMASA,2023-02-07 10:32:27.003000,,2023-02-07 10:14:40
S_BF,,0,72730,,,TAMASA,2023-02-07 10:32:26.970000,,2023-02-07 10:14:40
HBB,0,,72731,72731,,TAMASA,2023-02-07 10:36:01.573000,,2023-02-07 10:32:27
S_BF,,0,72731,,,TAMASA,2023-02-07 10:36:01.553000,,2023-02-07 10:32:27
HBB,0,,72732,72732,,TAMASA,2023-02-07 10:39:00.650000,,2023-02-07 10:36:01
S_BF,,0,72732,,,TAMASA,2023-02-07 10:39:00.617000,,2023-02-07 10:36:01
HBB,0,,72733,72733,,TAMASA,2023-02-07 10:40:24.943000,,2023-02-07 10:39:00
S_BF,,0,72733,,,TAMASA,2023-02-07 10:40:24.923000,,2023-02-07 10:39:00
HBB,0,,72734,72734,,TAMASA,2023-02-07 10:42:26.883000,,2023-02-07 10:40:25
S_BF,,0,72734,,,TAMASA,2023-02-07 10:42:26.870000,,2023-02-07 10:40:25
HBB,0,,72735,72735,,TAMASA,2023-02-07 10:46:33.127000,,2023-02-07 10:42:26
S_BF,,0,72735,,,TAMASA,2023-02-07 10:46:33.100000,,2023-02-07 10:42:26
HBB,0,,72736,72736,,TAMASA,2023-02-07 13:17:34.697000,,2023-02-07 10:46:33
S_BF,,0,72736,,,TAMASA,2023-02-07 13:17:34.660000,,2023-02-07 10:46:33
F,i,dsa,771903,,,EMİR,2023-02-07 15:16:23.533000,,2023-02-07 13:14:56.820000
PSF,0,,1363568,,,SEMRA,2023-02-07 13:17:36.843000,,2023-02-07 13:16:03
HBB,0,,72744,72744,,TAMASA,2023-02-07 13:21:35.430000,,2023-02-07 13:17:34
S_BF,,0,72744,,,TAMASA,2023-02-07 13:21:35.393000,,2023-02-07 13:17:34
HBB,0,,72751,72751,,TAMASA,2023-02-07 14:57:33.757000,,2023-02-07 13:21:35
S_BF,,0,72751,,,TAMASA,2023-02-07 14:57:33.720000,,2023-02-07 13:21:35
F,f,fsa,771910,07.02.2023,,NADIR,2023-02-10 09:29:11.747000,,2023-02-07 13:56:13
F,i,dsa,771928,,,EMİR,2023-02-07 15:15:53.883000,,2023-02-07 15:15:09.360000
HBB,0,,72767,72767,,RAYMOOL,2023-02-07 18:48:04.423000,,2023-02-07 17:58:57
S_BF,,0,72767,,,RAYMOOL,2023-02-07 18:48:04.403000,,2023-02-07 17:58:57
BHK,,,0,08,0001,BERRIN,2023-02-07 18:24:26.980000,0119453883,2023-02-07 18:21:15.820000
PSF,0,,1363870,,KG,AKKALAMALL,2023-02-08 15:38:34.473000,,2023-02-08 11:42:00
F,i,dsa,772090,,,EMİR,2023-02-08 12:02:30.217000,,2023-02-08 12:01:54.333000
F,i,dsa,772130,,,ZBURNU,2023-02-08 12:30:26.527000,,2023-02-08 12:24:03
PSF,0,,1363887,,KG,AKKALAMALL,2023-02-08 15:27:24.930000,,2023-02-08 12:40:31
F,i,dsa,772155,,,LIN,2023-02-08 14:58:36.497000,,2023-02-08 14:56:40
PSF,0,,1363958,,KG,AKKALAMALL,2023-02-08 15:15:22.537000,,2023-02-08 15:14:10
PSF,0,,1363960,,KG,AKKALAMALL,2023-02-08 15:16:58.977000,,2023-02-08 15:16:34
F,i,dal,772231,,,ERSEN,2023-02-08 19:21:34.560000,,2023-02-08 17:44:40
F,i,dsa,772226,,,ERSEN,2023-02-08 19:21:56.020000,,2023-02-08 17:44:40
Si,N,ST,45963,,,BAHMET,2024-11-12 18:50:56.217000,,2023-02-08 17:50:43
F,i,dsa,772234,,,EMİR,2023-02-08 18:09:48.350000,,2023-02-08 18:08:40.830000
F,i,dsa,772235,,,EMİR,2023-02-08 18:09:57.897000,,2023-02-08 18:08:58.133000
F,i,dsa,772236,,,EMİR,2023-02-08 18:10:07.100000,,2023-02-08 18:09:12.753000
F,i,dsa,772287,,,ERSEN,2023-02-08 18:41:39.220000,,2023-02-08 18:40:30.573000
F,i,dsa,772293,,,ERSEN,2023-02-08 18:58:54.740000,,2023-02-08 18:55:35.117000
CF,K,NO,685984,,,AKKALAMALL,2023-02-08 19:38:49.553000,,2023-02-08 19:28:46
SF,,1,19229,YODAKİMAL,,NADIR,2023-02-09 17:39:10.100000,,2023-02-09 16:44:45
HBB,0,,72838,72838,,RAYMOOL,2023-02-09 17:40:16.640000,,2023-02-09 17:38:10
S_BF,,0,72838,,,RAYMOOL,2023-02-09 17:40:16.620000,,2023-02-09 17:38:10
F,i,dsa,772565,,,ZBURNU,2023-02-09 20:09:49.240000,,2023-02-09 20:03:17
BF,10,0,16745,,,BERRIN,2023-02-10 17:39:21.457000,,2023-02-10 00:00:00
BF,2,0,16752,TOPTAN310,,BERRIN,2023-02-10 18:08:25.853000,,2023-02-10 00:00:00
BF,2,0,16753,TOPTAN311,,BERRIN,2023-02-10 18:09:23.840000,,2023-02-10 00:00:00
BF,2,0,16754,TOPTAN312,,BERRIN,2023-02-10 18:09:12.980000,,2023-02-10 00:00:00
BF,2,0,16755,TOPTAN313,,BERRIN,2023-02-10 18:09:06.667000,,2023-02-10 00:00:00
BF,2,0,16756,TOPTAN314,,BERRIN,2023-02-10 18:09:02.097000,,2023-02-10 00:00:00
BF,2,0,16757,TOPTAN315,,BERRIN,2023-02-10 18:08:56.787000,,2023-02-10 00:00:00
F,i,dsa,772638,,,ZBURNU,2023-02-10 11:30:44.733000,,2023-02-10 11:22:10
CF,K,NT,686859,,,BEKIR,2023-03-04 12:44:13.380000,,2023-02-10 12:43:15
CF,K,NT,686860,,,BEKIR,2023-03-04 12:46:56.673000,,2023-02-10 12:44:35
F,i,dal,772673,RESMİ,,NADIR,2023-02-10 13:17:52.817000,,2023-02-10 12:56:32
F,i,dsa,772672,RESMİ,,NADIR,2023-02-10 13:18:10.180000,,2023-02-10 12:56:32
PSF,1,,1364834,,GP,AKKALAMALL,2023-02-10 20:19:49.547000,,2023-02-10 17:07:12
PSF,0,,1364835,,GP,AKKALAMALL,2023-02-10 20:19:37.793000,,2023-02-10 17:07:59
PSF,2,,1364858,,KADİR BİLİSİNDE,BERRIN,2025-02-15 18:50:41.337000,,2023-02-10 17:56:03
HBB,0,,72896,72896,,RAYMOOL,2023-02-12 15:43:42.717000,,2023-02-11 14:13:13
S_BF,,0,72896,,,RAYMOOL,2023-02-12 15:43:42.697000,,2023-02-11 14:13:13
F,i,dsa,773689,RESMİ,,NADIR,2023-02-15 15:47:18.910000,,2023-02-11 14:20:57
F,i,dal,772946,,,ERSEN,2023-02-15 20:41:59.173000,,2023-02-11 15:05:36.833000
F,i,dal,772945,,,ERSEN,2023-02-15 20:41:52.510000,,2023-02-11 15:07:54.427000
F,i,dsa,773687,RESMİ,,NADIR,2023-02-15 15:42:36.217000,,2023-02-11 16:05:16
F,i,dsa,772970,,,MUHAMMED,2023-02-11 17:07:37.493000,,2023-02-11 16:16:38
CF,K,BY,686110,,,BERRIN,2023-02-13 10:33:01.767000,,2023-02-11 18:48:19
F,i,dsa,773017,,,MUHAMMED,2023-02-11 19:58:01.780000,,2023-02-11 19:28:45
PSF,0,,1365615,,N,BERRIN,2023-02-13 18:01:55.727000,,2023-02-12 11:22:47
HBB,0,,72920,72920,,RAYMOOL,2023-02-12 15:53:59.683000,,2023-02-12 15:47:23
S_BF,,0,72920,,,RAYMOOL,2023-02-12 15:53:59.653000,,2023-02-12 15:47:23
HBB,0,,72927,72927,,RAYMOOL,2023-02-12 20:17:32.080000,,2023-02-12 20:14:46
S_BF,,0,72927,,,RAYMOOL,2023-02-12 20:17:32.060000,,2023-02-12 20:14:46
HBB,0,,72928,72928,,RAYMOOL,2023-02-12 20:18:10.593000,,2023-02-12 20:17:32
S_BF,,0,72928,,,RAYMOOL,2023-02-12 20:18:10.563000,,2023-02-12 20:17:32
F,i,dal,773129,,,ERSEN,2023-02-15 20:49:07.613000,,2023-02-13 11:50:02.497000
F,i,fal,773142,2,,EMİR,2023-02-13 13:03:07.790000,,2023-02-13 12:48:56
F,i,dal,773156,,,NADIR,2023-02-13 15:17:05.483000,,2023-02-13 14:24:57
F,i,dsa,773153,,,NADIR,2023-02-13 15:17:29.950000,,2023-02-13 14:24:57
CF,K,NO,686165,DOVIZ,,BERRIN,2023-02-13 19:02:42.037000,,2023-02-13 17:50:49
F,i,dal,773285,,,ERSEN,2023-02-15 20:49:17.610000,,2023-02-13 18:22:54.417000
BF,1,1,16842,,,BERRIN,2023-02-14 18:34:15.103000,,2023-02-14 00:00:00
BF,1,1,16843,,,BERRIN,2023-02-14 18:34:20.283000,,2023-02-14 00:00:00
BF,2,1,16844,A108,,BERRIN,2023-02-14 18:59:10.130000,,2023-02-14 00:00:00
F,i,dsa,773373,,,AIDAANA,2023-02-14 09:01:20.647000,,2023-02-14 08:55:52
F,i,dsa,773411,,,BARIŞ,2023-02-14 12:34:52.293000,,2023-02-14 12:31:00.703000
F,i,dsa,773413,,,BARIŞ,2023-02-14 12:36:28.757000,,2023-02-14 12:34:42.413000
F,i,dsa,773414,,,BARIŞ,2023-02-14 12:40:16.150000,,2023-02-14 12:37:12.717000
PSF,2,,1366595,,AK,BERRIN,2023-02-16 18:41:28.373000,,2023-02-14 18:13:03
F,i,dsa,773618,,,NUR,2023-02-15 09:36:23.927000,,2023-02-15 09:35:26
CF,C,AD,686232,ONLİNE PTT AVM,,ASLINUR,2023-02-20 11:26:41.360000,,2023-02-15 15:38:02
F,i,dsa,773694,,,EMİR,2023-02-15 16:22:46.880000,,2023-02-15 16:21:28.393000
PSF,1,,1366985,,SB,LILIA,2023-02-15 19:10:10.627000,,2023-02-15 18:23:29
PSF,1,,1366986,,"KG,N",LILIA,2023-02-15 19:11:05.263000,,2023-02-15 18:24:48
F,i,dsa,773797,,,ZBURNU,2023-02-15 18:30:56.950000,,2023-02-15 18:25:41
F,f,fsa,773806,14,,SALİH,2023-02-15 19:55:16.920000,,2023-02-15 18:28:12
F,f,fal,773814,C2C AKTAR 00031,,ERSEN,2023-02-15 19:10:55.570000,,2023-02-15 18:31:58
CF,K,NO,686324,EMANET ,,BERRIN,2023-02-17 14:28:48.650000,,2023-02-16 14:21:30
HBB,0,,73114,73114,,RAYMOOL,2023-02-16 14:35:11.183000,,2023-02-16 14:23:43
S_BF,,0,73114,,,RAYMOOL,2023-02-16 14:35:11.137000,,2023-02-16 14:23:43
F,f,fal,773941,C2C AKTAR ,,ERSEN,2023-02-16 15:19:48.203000,,2023-02-16 15:16:25
PSF,0,,1367342,,YK,SEMRA,2023-02-16 18:52:40.660000,,2023-02-16 16:20:59
F,i,dsa,774009,,,MUHAMMED,2023-02-16 17:07:04.913000,,2023-02-16 17:05:44.720000
F,i,dsa,774082,,,ERSEN,2023-02-16 18:54:34.170000,,2023-02-16 18:52:45.250000
PSF,0,,1367429,,YK,SEMRA,2023-02-16 18:55:46.857000,,2023-02-16 18:55:39
BF,10,0,16892,,,BERRIN,2023-02-17 19:00:35.850000,,2023-02-17 00:00:00
BF,2,1,16910,A137,,BERRIN,2023-02-17 19:22:14.230000,,2023-02-17 00:00:00
PSF,0,,1367641,,N,SEMRA,2023-02-18 14:38:49.290000,,2023-02-17 13:49:50
CF,K,GG,686351,,,BERRIN,2023-02-22 11:29:25.423000,,2023-02-17 20:57:44
BF,8,1,16946,,,BERRIN,2025-04-23 16:47:50.873000,,2023-02-18 00:00:00
SK,,,0,850 M A6082,,BARIŞ,2023-03-29 17:21:40.607000,,2023-02-18 00:00:00
F,i,dal,774431,,,ERSEN,2023-02-21 19:41:05.810000,,2023-02-18 12:35:51.307000
F,i,dal,774447,,,ERSEN,2023-02-21 19:40:53.123000,,2023-02-18 14:05:20.740000
F,i,dsa,774473,,,BARIŞ,2023-02-18 15:38:57.417000,,2023-02-18 15:37:24.073000
F,i,dsa,774528,,,EMİR,2023-02-18 16:38:09.807000,,2023-02-18 16:36:53.270000
SF,,2,19283,TEKLEMELF801,,OGUZHAN,2023-02-18 17:23:06,,2023-02-18 17:21:23
F,i,dal,774627,,,ERSEN,2023-02-21 19:46:06.853000,,2023-02-19 12:22:34.897000
SF,,2,19287,ERSEN,,ERSEN,2023-02-20 19:07:20.410000,,2023-02-20 00:01:54
F,i,dsa,774766,,,ZBURNU,2023-02-20 13:42:58.167000,,2023-02-20 13:30:16
PSF,0,,1369117,,,SEMRA,2023-02-27 14:55:19.740000,,2023-02-20 14:01:32
F,i,dsa,774792,,,ERSEN,2023-02-20 15:02:44.950000,,2023-02-20 15:01:06.407000
F,i,dal,774812,,,ERSEN,2023-02-21 19:52:01.403000,,2023-02-20 15:32:48.843000
F,i,dsa,774808,,,EMİR,2023-02-20 15:47:00.610000,,2023-02-20 15:44:34.953000
F,i,dal,774883,,,ERSEN,2023-02-26 22:05:03.560000,,2023-02-20 16:26:54.233000
CF,K,NO,686440,DOVIZ,,BERRIN,2023-02-21 12:41:13.937000,,2023-02-20 19:02:43
F,i,dal,775090,,,ERSEN,2023-02-26 22:13:48.090000,,2023-02-21 13:35:47.797000
SF,,1,19295,STOK DÜZELTMQ,,NADIR,2023-02-21 18:32:31.670000,,2023-02-21 18:04:49
SF,,2,19296,YANLIŞ OKUNAZ,,NADIR,2023-02-21 18:32:25.110000,,2023-02-21 18:05:26
F,i,dal,775213,KARGO,,NADIR,2023-02-21 18:31:34.037000,,2023-02-21 18:10:39
F,i,dsa,775212,KARGO,,NADIR,2023-02-21 18:31:51.037000,,2023-02-21 18:10:39
SF,,1,19297,TEKLEMELF805,,ERSEN,2023-02-21 19:25:43.593000,,2023-02-21 19:02:17
CF,K,NT,686522,,,TAMASA,2023-02-22 19:14:17.110000,,2023-02-22 19:12:11
F,i,dsa,775653,,,EMİR,2023-02-23 12:28:08.070000,,2023-02-23 12:26:35.513000
F,i,dsa,775675,,,EMİR,2023-02-23 13:28:46.310000,,2023-02-23 13:27:35.407000
HBB,0,,73388,73388,,RAYMOOL,2023-02-23 14:39:36.597000,,2023-02-23 14:21:46
S_BF,,0,73388,,,RAYMOOL,2023-02-23 14:39:36.580000,,2023-02-23 14:21:46
F,i,dal,775701,,,ONLINEOPERATOR,2023-02-23 15:13:30.650000,,2023-02-23 15:11:55.293000
F,i,dsa,775700,,,ONLINEOPERATOR,2023-02-23 15:13:48.330000,,2023-02-23 15:11:55.293000
F,i,dsa,775772,,,ERSEN,2023-02-23 16:52:10.483000,,2023-02-23 16:48:43.227000
HBB,0,,73395,73395,,RAYMOOL,2023-02-23 17:27:17.893000,,2023-02-23 17:22:59
S_BF,,0,73395,,,RAYMOOL,2023-02-23 17:27:17.870000,,2023-02-23 17:22:59
HBB,0,,73402,73402,,RAYMOOL,2023-02-23 18:05:14.630000,,2023-02-23 17:34:16
S_BF,,0,73402,,,RAYMOOL,2023-02-23 18:05:14.610000,,2023-02-23 17:34:16
F,i,dsa,775857,MAĞAZAARASL,,MUHAMMED,2023-02-24 10:56:08.477000,,2023-02-23 18:16:06
CF,C,AD,686549,,,BEKIR,2023-02-23 18:28:56.563000,,2023-02-23 18:28:50
CF,K,NT,686550,,,BEKIR,2023-02-23 18:30:36.640000,,2023-02-23 18:29:21
F,i,dsa,775820,,,ERSEN,2023-02-23 18:44:37.507000,,2023-02-23 18:42:58.600000
F,i,dsa,775933,MAĞAZAARASL,,MUHAMMED,2023-02-24 12:24:34.750000,,2023-02-24 10:56:08
SF,,1,19314,SAYIM/24/02,,MUHAMMED,2023-02-25 12:17:05.440000,,2023-02-24 14:43:56
SF,,2,19315,SAYIM24/02,,MUHAMMED,2023-02-25 12:18:24.380000,,2023-02-24 14:44:37
F,i,dsa,775971,,,ERSEN,2023-02-24 15:26:27.843000,,2023-02-24 15:25:45
SF,,1,19318,sayılmayanlar,,MUHAMMED,2023-02-25 12:15:59.297000,,2023-02-24 16:52:02
SF,,2,19319,yanlış okuma,,MUHAMMED,2023-02-25 12:17:44.673000,,2023-02-24 17:06:13
F,i,dsa,776046,,,ERSEN,2023-02-24 17:57:59.660000,,2023-02-24 17:08:11.517000
F,i,dal,776092,,,ERSEN,2023-02-24 18:40:44.313000,,2023-02-24 18:36:08.987000
F,i,dal,776195,,,ERSEN,2023-02-26 22:34:12.510000,,2023-02-25 11:39:53.930000
F,i,dal,776230,,,ERSEN,2023-02-26 22:31:22.413000,,2023-02-25 14:59:57.507000
F,i,dsa,777688,RESMİ,,NADIR,2023-03-03 08:39:55.980000,,2023-02-25 15:25:31
F,i,dsa,776273,MAĞAZAARASL,,MUHAMMED,2023-02-25 16:25:04.587000,,2023-02-25 15:25:46
F,i,dal,776550,,,ERSEN,2023-02-27 18:05:17.707000,,2023-02-27 10:43:21.387000
F,i,dsa,776534,,,EMİR,2023-02-27 14:24:10.880000,,2023-02-27 14:22:54.327000
F,i,dsa,776536,,,EMİR,2023-02-27 14:25:30.817000,,2023-02-27 14:24:29.607000
F,i,dsa,776537,,,EMİR,2023-02-27 14:25:19.390000,,2023-02-27 14:24:44.667000
HBB,0,,73589,73589,,RAYMOOL,2023-02-27 14:59:35.757000,,2023-02-27 14:40:08
S_BF,,0,73589,,,RAYMOOL,2023-02-27 14:59:35.730000,,2023-02-27 14:40:08
PSF,0,,1372274,,N,BERRIN,2023-03-01 12:44:46.587000,,2023-02-27 17:10:39
PSF,0,,1372365,,SB,LILIA,2023-02-28 17:09:02.610000,,2023-02-27 19:52:52
F,i,dsa,776756,,,BARIŞ,2023-02-28 10:10:14.813000,,2023-02-28 10:08:06.623000
F,i,dsa,776825,,,EMİR,2023-02-28 13:47:33.900000,,2023-02-28 13:45:51.270000
F,i,dsa,776827,,,EMİR,2023-02-28 13:47:25.260000,,2023-02-28 13:46:07.273000
SF,,2,19334,TEKLEMELF812,,ERSEN,2023-03-01 00:39:35.603000,,2023-02-28 23:19:54
F,i,dal,777091,,,ERSEN,2023-03-13 20:58:42.920000,,2023-03-01 12:04:43.627000
F,i,fal,777112,,,BARIŞ,2023-03-01 13:20:01.647000,,2023-03-01 13:18:20
F,i,dsa,777127,,,BARIŞ,2023-03-01 14:42:12.937000,,2023-03-01 14:41:11.657000
PSF,0,,1372993,,,SEMRA,2023-03-13 18:22:36.740000,,2023-03-01 15:43:11
F,i,dal,777366,,,ERSEN,2023-03-13 21:05:36.193000,,2023-03-02 10:39:34.183000
F,i,dsa,777500,,,BARIŞ,2023-03-02 16:34:15.390000,,2023-03-02 16:33:03.693000
F,i,dal,777567,,,ERSEN,2023-03-13 21:07:32.357000,,2023-03-02 18:10:02.043000
F,f,fal,777584,YOK,,ERSEN,2023-03-02 19:59:05.910000,,2023-03-02 18:22:56
F,i,dsa,777684,resmi,,NADIR,2023-03-03 08:45:48.287000,,2023-03-03 07:49:48
F,i,dal,777774,,,ERSEN,2023-03-03 15:32:55.443000,,2023-03-03 15:30:07.543000
F,i,dal,778044,,,ERSEN,2023-03-13 21:11:28.380000,,2023-03-04 11:39:12.687000
PSF,0,,1374396,,N,LILIA,2023-03-04 14:52:51.903000,,2023-03-04 13:01:00
CF,K,NT,686884,FIRMA ,,BERRIN,2023-03-04 17:40:18.093000,,2023-03-04 17:39:50
F,f,fai,778239,505,,BARIŞ,2023-03-06 18:31:15.590000,,2023-03-05 16:53:37
F,f,fai,778292,525,,ERSEN,2023-03-08 13:03:18.187000,,2023-03-05 20:04:33
SF,,1,19356,TEKLEMELF811,,MUHAMMED,2023-03-06 11:24:53.303000,,2023-03-06 11:20:10
CF,K,NO,686923,EMANET,,BERRIN,2023-03-06 11:35:34.170000,,2023-03-06 11:30:56
F,i,dsa,778416,,,ERSEN,2023-03-06 15:39:43.890000,,2023-03-06 15:37:40
F,i,dal,778516,,,ERSEN,2023-03-13 21:23:40.400000,,2023-03-06 17:11:23.127000
F,i,fal,778519,10,,ERSEN,2023-03-06 17:31:51.237000,,2023-03-06 17:31:03
F,i,dsa,778527,,,EMİR,2023-03-06 18:06:50.640000,,2023-03-06 18:04:56.480000
CF,C,BD,686945,,,laleli,2023-03-06 18:16:37.463000,,2023-03-06 18:05:30
HBB,0,,73931,73931,,RAYMOOL,2023-03-06 21:14:22.297000,,2023-03-06 20:31:09
S_BF,,0,73931,,,RAYMOOL,2023-03-06 21:14:22.277000,,2023-03-06 20:31:09
HBB,0,,73937,73937,,RAYMOOL,2023-03-06 21:49:30.787000,,2023-03-06 21:47:18
S_BF,,0,73937,,,RAYMOOL,2023-03-06 21:49:30.770000,,2023-03-06 21:47:18
F,i,dsa,778659,,,LIN,2023-03-07 10:01:01.343000,,2023-03-07 09:46:39
F,i,fal,778717,3,,ERSEN,2023-03-07 12:37:36.770000,,2023-03-07 12:36:30
PSF,1,,1376253,,GP,BERRIN,2023-03-07 18:16:42.347000,,2023-03-07 16:00:24
CF,K,GO,686997,,,AKKALAMALL,2023-03-07 19:20:20.270000,,2023-03-07 17:47:35
F,f,fsa,778916,12,,OGUZHAN,2023-03-07 20:42:59.410000,,2023-03-07 19:22:33
F,f,fsa,778917,13,,OGUZHAN,2023-03-07 20:43:18.257000,,2023-03-07 19:22:47
F,f,fsa,778918,14,,OGUZHAN,2023-03-07 20:43:31.657000,,2023-03-07 19:23:04
F,f,fsa,778919,15,,OGUZHAN,2023-03-07 20:44:04.853000,,2023-03-07 19:23:17
F,f,fsa,778923,19,,OGUZHAN,2023-03-07 20:44:12.850000,,2023-03-07 19:24:32
F,i,dsa,778938,,,ERSEN,2023-03-07 20:12:04.250000,,2023-03-07 20:10:13.760000
F,i,dsa,779016,,,ERSEN,2023-03-08 14:12:13.957000,,2023-03-08 14:10:36
HBB,0,,74003,74003,,RAYMOOL,2023-03-08 14:58:03.370000,,2023-03-08 14:54:55
S_BF,,0,74003,,,RAYMOOL,2023-03-08 14:58:03.350000,,2023-03-08 14:54:55
F,i,dsa,779206,MAĞAZAARASM,,ERSEN,2023-03-08 23:37:47.897000,,2023-03-08 22:05:32
F,i,fal,779277,3,,ERSEN,2023-03-09 12:52:26.880000,,2023-03-09 12:51:26
HBB,0,,74070,74070,,RAYMOOL,2023-03-09 14:18:07.187000,,2023-03-09 14:11:46
S_BF,,0,74070,,,RAYMOOL,2023-03-09 14:18:07.170000,,2023-03-09 14:11:46
HBB,0,,74071,74071,,RAYMOOL,2023-03-09 14:33:56.170000,,2023-03-09 14:24:27
S_BF,,0,74071,,,RAYMOOL,2023-03-09 14:33:56.150000,,2023-03-09 14:24:27
HBB,0,,74074,74074,,RAYMOOL,2023-03-09 14:49:33.430000,,2023-03-09 14:33:56
S_BF,,0,74074,,,RAYMOOL,2023-03-09 14:49:33.387000,,2023-03-09 14:33:56
HBB,0,,74078,74078,,RAYMOOL,2023-03-09 14:53:38.607000,,2023-03-09 14:49:33
S_BF,,0,74078,,,RAYMOOL,2023-03-09 14:53:38.590000,,2023-03-09 14:49:33
HBB,0,,74095,74095,,RAYMOOL,2023-03-09 16:51:36.680000,,2023-03-09 16:49:06
S_BF,,0,74095,,,RAYMOOL,2023-03-09 16:51:36.653000,,2023-03-09 16:49:06
F,i,dsa,779472,,,ERSEN,2023-03-09 18:34:52.197000,,2023-03-09 18:32:24.923000
SF,,1,19379,SANAL STOK,,MUHAMMED,2023-03-22 19:29:29.123000,,2023-03-09 19:30:36
BF,2,1,17278,A300,,BERRIN,2023-03-10 18:08:46.207000,,2023-03-10 00:00:00
F,i,dal,779630,,,MUHAMMED,2023-03-23 13:13:19.803000,,2023-03-10 15:12:16
F,i,dsa,779634,,,ERSEN,2023-03-19 22:30:14.523000,,2023-03-10 15:12:16
F,i,dsa,779709,,,ERSEN,2023-03-10 16:51:10.280000,,2023-03-10 16:50:39.770000
F,i,dsa,779711,,,ERSEN,2023-03-10 16:53:12.223000,,2023-03-10 16:52:49.490000
F,i,dsa,779716,,,ERSEN,2023-03-10 17:03:35.083000,,2023-03-10 17:03:16.177000
F,i,dsa,779754,,,ERSEN,2023-03-10 18:22:23.947000,,2023-03-10 18:20:50.110000
HBB,0,,74200,74200,,RAYMOOL,2023-03-10 21:46:59.347000,,2023-03-10 21:43:39
S_BF,,0,74200,RAYMOL HATALI C,,RAYMOOL,2023-03-10 21:46:59.310000,,2023-03-10 21:43:39
PSF,0,,1378299,,,SEMRA,2023-03-22 17:33:03.373000,,2023-03-11 10:57:52
HBB,0,,74216,74216,,RAYMOOL,2023-03-11 15:36:38.110000,,2023-03-11 15:25:23
S_BF,,0,74216,RAYMOL HATALI C,,RAYMOOL,2023-03-11 15:36:38.087000,,2023-03-11 15:25:23
PSF,0,,1378529,,TH,LILIA,2023-03-11 15:59:09.477000,,2023-03-11 15:38:59
F,i,dal,779951,,,ERSEN,2023-03-13 21:40:43.707000,,2023-03-11 15:42:33.480000
HBB,0,,74238,74238,,RAYMOOL,2023-03-11 20:43:46.397000,,2023-03-11 20:41:20
S_BF,,0,74238,RAYMOL HATALI C,,RAYMOOL,2023-03-11 20:43:46.373000,,2023-03-11 20:41:20
F,i,dsa,780039,,,MUHAMMED,2023-03-11 21:03:28.527000,,2023-03-11 21:02:49.213000
F,i,dsa,780051,,,NADIR,2023-03-12 12:37:42.913000,,2023-03-12 12:34:15.030000
F,i,dsa,780977,RESMİ,,NADIR,2023-03-16 08:52:20.130000,,2023-03-12 12:37:43
CF,K,NO,687179,,,AKKALAMALL,2023-03-12 19:05:10.240000,,2023-03-12 19:00:39
F,i,dsa,780167,,,ONLINEOPERATOR,2023-03-13 11:31:33.140000,,2023-03-13 11:28:59.850000
SF,,1,19387,TEKLEMELF815,,ERSEN,2023-03-13 14:14:42.023000,,2023-03-13 14:13:55
F,i,dsa,780323,,,ERSEN,2023-03-13 16:52:18.920000,,2023-03-13 16:16:35
CF,K,BY,687224,,,BERRIN,2023-03-13 19:21:08.217000,,2023-03-13 17:19:48
F,i,dsa,780370,,,ONLINEOPERATOR,2023-03-13 17:44:19.883000,,2023-03-13 17:41:45
F,i,dal,780443,,,MUHAMMED,2023-03-15 13:35:41.067000,,2023-03-13 20:08:04.817000
HBB,0,,74311,74311,,RAYMOOL,2023-03-13 20:41:22.733000,,2023-03-13 20:24:34
S_BF,,0,74311,RAYMOL HATALI C,,RAYMOOL,2023-03-13 20:41:22.687000,,2023-03-13 20:24:34
F,i,dsa,780455,,,KLAS,2023-03-13 21:39:59.393000,,2023-03-13 21:38:56
SK,,,0,337 C A5555,,ERSEN,2023-03-14 16:02:08.217000,,2023-03-14 00:00:00
