ID,TABLOTIP,SATIRTIP,TANIMKODU,USTGRUP,SEVIYE,TANIMADI,ACCCODE1,ACCCODE2,RAPORLAMA,TERSBAKIYE,HESAPTUTARI,ISLEMTURU,HESAPKAREKTERI,FORMULTANIM,SIRANO,TUTAR,AP,kgid,insUN,insDT,insApp,updUN,updDT,updApp,EBYNCODE
1037,1,2,01.5.08,01.5,3,      08. Yıllara Yaygın İnşaat ve Onarım Hakediş Bedelleri,357,,0,0,0,0,0,,37.0000000000,0E-10,P,1037,dbo,2024-10-09 00:18:04.267000,Update,,,,
1038,1,2,01.5.09,01.5,3,      09. Yıllara Yaygın İnşaat ve Onarım Hakediş Bedelleri,358,,0,0,0,0,0,,38.0000000000,0E-10,P,1038,dbo,2024-10-09 00:18:04.270000,Update,,,,
1039,1,1,01.6,01,2,    F ÖDENECEK VERGİ VE DİĞER YÜKÜMLÜLÜKLER,,,0,0,0,0,0,,39.0000000000,0E-10,P,1039,dbo,2024-10-09 00:18:04.273000,Update,,,,3031
1040,1,2,01.6.01,01.6,3,      01. Ödenecek Vegi ve Fonlar,360,,0,0,0,0,0,,40.0000000000,0E-10,P,1040,dbo,2024-10-09 00:18:04.280000,Update,,,,3032
1041,1,2,01.6.02,01.6,3,      02. Ödenecek Sosyal Güvenlik Kesintileri,361,,0,0,0,0,0,,41.0000000000,0E-10,P,1041,dbo,2024-10-09 00:18:04.283000,Update,,,,3033
1042,1,2,01.6.03,01.6,3,      03. Vadesi Geçmiş Ertelenmiş Veya Taksitlendirilmiş Vergi ve Diğer Yüküml.,368,,0,0,0,0,0,,42.0000000000,0E-10,P,1042,dbo,2024-10-09 00:18:04.290000,Update,,,,3034
1043,1,2,01.6.04,01.6,3,      04. Ödenecek Diğer Yükümlülükler,369,,0,0,0,0,0,,43.0000000000,0E-10,P,1043,dbo,2024-10-09 00:18:04.293000,Update,,,,3035
1044,1,1,01.7,01,2,    G BORÇ VE GİDER KARŞILIKLARI,,,0,0,0,0,0,,44.0000000000,0E-10,P,1044,dbo,2024-10-09 00:18:04.300000,Update,,,,3036
1045,1,2,01.7.01,01.7,3,      01. Dönem Karı Vergi ve Diğer Yasal Yükümlülük Karşılıkları,370,,0,0,0,0,0,,45.0000000000,0E-10,P,1045,dbo,2024-10-09 00:18:04.303000,Update,,,,3037
1046,1,2,01.7.02,01.7,3,      02. Dönem Karının Peşin Ödenen Vergi ve Diğer Yükümlülükleri (-),371,,0,0,0,0,0,,46.0000000000,0E-10,P,1046,dbo,2024-10-09 00:18:04.307000,Update,,,,3038
1047,1,2,01.7.03,01.7,3,      03. Kıdem Tazminatı Karşılığı,372,,0,0,0,0,0,,47.0000000000,0E-10,P,1047,dbo,2024-10-09 00:18:04.310000,Update,,,,3039
1048,1,2,01.7.04,01.7,3,      04. Maliyet Giderleri Karşılığı,373,,0,0,0,0,0,,48.0000000000,0E-10,P,1048,dbo,2024-10-09 00:18:04.317000,Update,,,,3040
1049,1,2,01.7.05,01.7,3,      05. Diğer Borç ve Gider Karşılıkları,379,,0,0,0,0,0,,49.0000000000,0E-10,P,1049,dbo,2024-10-09 00:18:04.320000,Update,,,,3041
1050,1,1,01.8,01,2,    H GELECEK AYLARA AİT GELİRLER VE GİDER TAHAKKUKLARI ,,,0,0,0,0,0,,50.0000000000,0E-10,P,1050,dbo,2024-10-09 00:18:04.327000,Update,,,,3042
1051,1,2,01.8.01,01.8,3,      01. Gelecek Aylara Ait Gelirler,380,,0,0,0,0,0,,51.0000000000,0E-10,P,1051,dbo,2024-10-09 00:18:04.330000,Update,,,,3043
1052,1,2,01.8.02,01.8,3,      02. Gider Tahakkukları,381,,0,0,0,0,0,,52.0000000000,0E-10,P,1052,dbo,2024-10-09 00:18:04.333000,Update,,,,3044
1053,1,1,01.9,01,2,    J DİĞER KISA VADELİ YABANCI KAYNAKLAR,,,0,0,0,0,0,,53.0000000000,0E-10,P,1053,dbo,2024-10-09 00:18:04.340000,Update,,,,3045
1054,1,2,01.9.01,01.9,3,      01. Hesaplanan KDV,391,,0,0,0,0,0,,54.0000000000,0E-10,P,1054,dbo,2024-10-09 00:18:04.343000,Update,,,,3046
1055,1,2,01.9.02,01.9,3,      02. Diğer KDV,392,,0,0,0,0,0,,55.0000000000,0E-10,P,1055,dbo,2024-10-09 00:18:04.347000,Update,,,,3047
1056,1,2,01.9.03,01.9,3,      03. Merkez ve Şubeler Cari Hesabı,393,,0,0,0,0,0,,56.0000000000,0E-10,P,1056,dbo,2024-10-09 00:18:04.353000,Update,,,,3048
1057,1,2,01.9.04,01.9,3,      04. Sayım ve Tesellüm Fazlaları,397,,0,0,0,0,0,,57.0000000000,0E-10,P,1057,dbo,2024-10-09 00:18:04.357000,Update,,,,3049
1058,1,2,01.9.05,01.9,3,      05. Diğer Çeşitli Yabancı Kaynaklar,399,,0,0,0,0,0,,58.0000000000,0E-10,P,1058,dbo,2024-10-09 00:18:04.360000,Update,,,,3050
1059,1,1,02,,1,   II- UZUN VADELİ YABANCI KAYNAKLAR,,,0,0,0,0,0,,59.0000000000,0E-10,P,1059,dbo,2024-10-09 00:18:04.367000,Update,,,,3051
1060,1,1,02.1,02,2,    A MALİ BORÇLAR,,,0,0,0,0,0,,60.0000000000,0E-10,P,1060,dbo,2024-10-09 00:18:04.370000,Update,,,,3052
1061,1,2,02.1.01,02.1,3,      01. Banka Kredileri,400,,0,0,0,0,0,,61.0000000000,0E-10,P,1061,dbo,2024-10-09 00:18:04.373000,Update,,,,3053
1062,1,2,02.1.02,02.1,3,      02. Finansal Kiralama İşlemlerinden Doğan Borçlar,401,,0,0,0,0,0,,62.0000000000,0E-10,P,1062,dbo,2024-10-09 00:18:04.377000,Update,,,,3054
1063,1,2,02.1.03,02.1,3,      03. Ertelenmiş Finansal Kiralama Borçlanma Maliyetleri (-),402,,0,0,0,0,0,,63.0000000000,0E-10,P,1063,dbo,2024-10-09 00:18:04.380000,Update,,,,3055
1064,1,2,02.1.04,02.1,3,      04. Çıkarılmış Tahviller,405,,0,0,0,0,0,,64.0000000000,0E-10,P,1064,dbo,2024-10-09 00:18:04.383000,Update,,,,3056
1065,1,2,02.1.05,02.1,3,      05. Çıkarılmış Diğer Menkul Kıymetler,407,,0,0,0,0,0,,65.0000000000,0E-10,P,1065,dbo,2024-10-09 00:18:04.390000,Update,,,,3057
1066,1,2,02.1.06,02.1,3,      06. Menkul Kıymetler İhraç Farkı (-),408,,0,0,0,0,0,,66.0000000000,0E-10,P,1066,dbo,2024-10-09 00:18:04.393000,Update,,,,3058
1067,1,2,02.1.07,02.1,3,      07. Diğer Mali Borçlar,409,,0,0,0,0,0,,67.0000000000,0E-10,P,1067,dbo,2024-10-09 00:18:04.397000,Update,,,,3059
1068,1,1,02.2,02,2,    B TİCARİ BORÇLAR,,,0,0,0,0,0,,68.0000000000,0E-10,P,1068,dbo,2024-10-09 00:18:04.403000,Update,,,,3060
1069,1,2,02.2.01,02.2,3,      01. Satıcılar,420,,0,0,0,0,0,,69.0000000000,0E-10,P,1069,dbo,2024-10-09 00:18:04.413000,Update,,,,3061
1070,1,2,02.2.02,02.2,3,      02. Borç Senetleri,421,,0,0,0,0,0,,70.0000000000,0E-10,P,1070,dbo,2024-10-09 00:18:04.420000,Update,,,,3062
1071,1,2,02.2.03,02.2,3,      03. Borç Senetleri Reeskontu (-),422,,0,0,0,0,0,,71.0000000000,0E-10,P,1071,dbo,2024-10-09 00:18:04.423000,Update,,,,3063
1072,1,2,02.2.04,02.2,3,      04. Alınan Depozito ve Teminatlar,426,,0,0,0,0,0,,72.0000000000,0E-10,P,1072,dbo,2024-10-09 00:18:04.437000,Update,,,,3064
1073,1,2,02.2.05,02.2,3,      05. Diğer Ticari Borçlar,429,,0,0,0,0,0,,73.0000000000,0E-10,P,1073,dbo,2024-10-09 00:18:04.443000,Update,,,,3065
1074,1,1,02.3,02,2,    C DİĞER BORÇLAR,,,0,0,0,0,0,,74.0000000000,0E-10,P,1074,dbo,2024-10-09 00:18:04.450000,Update,,,,3066
1075,1,2,02.3.01,02.3,3,      01. Ortaklara Borçlar,431,,0,0,0,0,0,,75.0000000000,0E-10,P,1075,dbo,2024-10-09 00:18:04.453000,Update,,,,3067
1076,1,2,02.3.02,02.3,3,      02. İştiraklere Borçlar,432,,0,0,0,0,0,,76.0000000000,0E-10,P,1076,dbo,2024-10-09 00:18:04.460000,Update,,,,3068
1077,1,2,02.3.03,02.3,3,      03. Bağlı Ortaklıklara Borçlar,433,,0,0,0,0,0,,77.0000000000,0E-10,P,1077,dbo,2024-10-09 00:18:04.470000,Update,,,,3069
1078,1,2,02.3.04,02.3,3,      04. Diğer Çeşitli Borçlar,436,,0,0,0,0,0,,78.0000000000,0E-10,P,1078,dbo,2024-10-09 00:18:04.473000,Update,,,,3070
1079,1,2,02.3.05,02.3,3,      05. Diğer Borç Senetleri Reeskontu (-),437,,0,0,0,0,0,,79.0000000000,0E-10,P,1079,dbo,2024-10-09 00:18:04.477000,Update,,,,3071
1080,1,2,02.3.06,02.3,3,      06. Kamuya Olan Ertelenmiş Veya Taksitlendirilmiş Borçlar,438,,0,0,0,0,0,,80.0000000000,0E-10,P,1080,dbo,2024-10-09 00:18:04.480000,Update,,,,3072
1081,1,1,02.4,02,2,    D ALINAN AVANSLAR,,,0,0,0,0,0,,81.0000000000,0E-10,P,1081,dbo,2024-10-09 00:18:04.487000,Update,,,,3073
1082,1,2,02.4.01,02.4,2,      01. Alınan Sipariş Avansları ,440,,0,0,0,0,0,,82.0000000000,0E-10,P,1082,dbo,2024-10-09 00:18:04.490000,Update,,,,3074
1083,1,2,02.4.02,02.4,2,      02. Alınan Diğer Avansları  ,449,,0,0,0,0,0,,83.0000000000,0E-10,P,1083,dbo,2024-10-09 00:18:04.493000,Update,,,,3075
1084,1,1,02.5,02,2,    E BORÇ VE GİDER KARŞILIKLARI,,,0,0,0,0,0,,84.0000000000,0E-10,P,1084,dbo,2024-10-09 00:18:04.500000,Update,,,,3076
1085,1,2,02.5.01,02.5,3,      01. Kıdem Tazminatı Karşılığı,472,,0,0,0,0,0,,85.0000000000,0E-10,P,1085,dbo,2024-10-09 00:18:04.503000,Update,,,,3077
1086,1,2,02.5.02,02.5,3,      02. Diğer Borç ve Gider Karşılıkları,479,,0,0,0,0,0,,86.0000000000,0E-10,P,1086,dbo,2024-10-09 00:18:04.507000,Update,,,,3078
1087,1,1,02.6,02,2,    F GELECEK YILLARA AİT GELİRLER VE GİDER TAHAKKUKLARI,,,0,0,0,0,0,,87.0000000000,0E-10,P,1087,dbo,2024-10-09 00:18:04.510000,Update,,,,3079
1088,1,2,02.6.01,02.6,3,      01. Gelecek Yıllara Ait Gelirler,480,,0,0,0,0,0,,88.0000000000,0E-10,P,1088,dbo,2024-10-09 00:18:04.517000,Update,,,,3080
1089,1,2,02.6.02,02.6,3,      02. Gider Tahakkukları,481,,0,0,0,0,0,,89.0000000000,0E-10,P,1089,dbo,2024-10-09 00:18:04.520000,Update,,,,3081
1090,1,1,02.7,02,2,    G DİĞER UZUN VADELİ YABANCI KAYNAKLAR,,,0,0,0,0,0,,90.0000000000,0E-10,P,1090,dbo,2024-10-09 00:18:04.527000,Update,,,,3082
1091,1,2,02.7.01,02.7,3,      01. Gelecek Yıllara Ertelenen Veya Terkin Edilen Katma Değer Vergisi,492,,0,0,0,0,0,,91.0000000000,0E-10,P,1091,dbo,2024-10-09 00:18:04.530000,Update,,,,3083
1092,1,2,02.7.02,02.7,3,      02. Tesise Katılma Payları,493,,0,0,0,0,0,,92.0000000000,0E-10,P,1092,dbo,2024-10-09 00:18:04.537000,Update,,,,3084
1093,1,2,02.7.03,02.7,3,      03. Diğer Çeşitli Uzun Vadeli Yabancı Kaynaklar,499,,0,0,0,0,0,,93.0000000000,0E-10,P,1093,dbo,2024-10-09 00:18:04.540000,Update,,,,3085
1094,1,1,03,,1,  III- ÖZKAYNAKLAR,,,0,0,0,0,0,,94.0000000000,0E-10,P,1094,dbo,2024-10-09 00:18:04.543000,Update,,,,3086
1095,1,1,03.1,03,2,    A ÖDENMİŞ SERMAYE ,,,0,0,0,0,0,,95.0000000000,0E-10,P,1095,dbo,2024-10-09 00:18:04.550000,Update,,,,3087
1096,1,2,03.1.01,03.1,3,      01. Sermaye,500,,0,0,0,0,0,,96.0000000000,0E-10,P,1096,dbo,2024-10-09 00:18:04.553000,Update,,,,3088
1097,1,2,03.1.02,03.1,3,      02. Ödenmemiş Sermaye (-),501,,0,0,0,0,0,,97.0000000000,0E-10,P,1097,dbo,2024-10-09 00:18:04.560000,Update,,,,3089
1098,1,2,03.1.03,03.1,3,      03. Enf.Düzeltmesi Olumlu Farkları,502,,0,0,0,0,0,,98.0000000000,0E-10,P,1098,dbo,2024-10-09 00:18:04.567000,Update,,,,3090
1099,1,2,03.1.04,03.1,3,      04. Enf.Düzeltmesi Olumsuz Farkları (-),503,,0,0,0,0,0,,99.0000000000,0E-10,P,1099,dbo,2024-10-09 00:18:04.570000,Update,,,,3091
1100,1,1,03.2,03,2,    B SERMAYE YEDEKLERİ,,,0,0,0,0,0,,100.0000000000,0E-10,P,1100,dbo,2024-10-09 00:18:04.577000,Update,,,,3092
1101,1,2,03.2.01,03.2,3,      01. Hisse Senetleri İhraç Primleri,520,,0,0,0,0,0,,101.0000000000,0E-10,P,1101,dbo,2024-10-09 00:18:04.580000,Update,,,,3093
1102,1,2,03.2.02,03.2,3,      02. Hisse Senedi İptal Karları,521,,0,0,0,0,0,,102.0000000000,0E-10,P,1102,dbo,2024-10-09 00:18:04.587000,Update,,,,3094
1103,1,2,03.2.03,03.2,3,      03. M.D.V. Yeniden Değerleme Artışları,522,,0,0,0,0,0,,103.0000000000,0E-10,P,1103,dbo,2024-10-09 00:18:04.590000,Update,,,,3095
1104,1,2,03.2.04,03.2,3,      04. İştirakler Yeniden Değerleme Artışları,523,,0,0,0,0,0,,104.0000000000,0E-10,P,1104,dbo,2024-10-09 00:18:04.597000,Update,,,,3096
1105,1,2,03.2.05,03.2,3,      05. Diğer Sermaye Yedekleri,529,,0,0,0,0,0,,105.0000000000,0E-10,P,1105,dbo,2024-10-09 00:18:04.600000,Update,,,,3097
1106,1,1,03.3,03,2,    C KAR YEDEKLERİ,,,0,0,0,0,0,,106.0000000000,0E-10,P,1106,dbo,2024-10-09 00:18:04.603000,Update,,,,3098
1107,1,2,03.3.01,03.3,3,      01. Yasal Yedekler,540,,0,0,0,0,0,,107.0000000000,0E-10,P,1107,dbo,2024-10-09 00:18:04.610000,Update,,,,3099
1108,1,2,03.3.02,03.3,3,      02. Statü Yedekleri,541,,0,0,0,0,0,,108.0000000000,0E-10,P,1108,dbo,2024-10-09 00:18:04.610000,Update,,,,3100
1109,1,2,03.3.03,03.3,3,      03. Olağanüstü Yedekler,542,,0,0,0,0,0,,109.0000000000,0E-10,P,1109,dbo,2024-10-09 00:18:04.617000,Update,,,,3101
1110,1,2,03.3.04,03.3,3,      04. Diğer Kar Yedekleri,548,,0,0,0,0,0,,110.0000000000,0E-10,P,1110,dbo,2024-10-09 00:18:04.620000,Update,,,,3102
1111,1,2,03.3.05,03.3,3,      05. Özel Fonlar,549,,0,0,0,0,0,,111.0000000000,0E-10,P,1111,dbo,2024-10-09 00:18:04.623000,Update,,,,3103
1112,1,2,03.4,03,2,    D GEÇMİŞ YILLAR KARLARI,570,,0,0,0,0,0,,112.0000000000,0E-10,P,1112,dbo,2024-10-09 00:18:04.627000,Update,,,,3104
1113,1,2,03.5,03,2,    E GEÇMİŞ YILLAR ZARARLARI (-),580,,0,0,0,0,0,,113.0000000000,0E-10,P,1113,dbo,2024-10-09 00:18:04.633000,Update,,,,3106
1114,1,1,03.6,03,2,    F DÖNEM NET KARI (ZARARI),,,0,0,0,0,0,,114.0000000000,0E-10,P,1114,dbo,2024-10-09 00:18:04.637000,Update,,,,3108
1115,1,2,03.6.01,03.6,3,      01. Dönem Net Karı,590,,0,0,0,0,0,,115.0000000000,0E-10,P,1115,dbo,2024-10-09 00:18:04.640000,Update,,,,3109
1116,1,2,03.6.02,03.6,3,      02. Dönem Net Zararı (-),591,,0,0,0,0,0,,116.0000000000,0E-10,P,1116,dbo,2024-10-09 00:18:04.643000,Update,,,,3110
1117,1,7,,,0,PASİFLER TOPLAMI,,,0,0,0,0,0,,117.0000000000,0E-10,P,1117,dbo,2024-10-09 00:18:04.650000,Update,,,,3111
1118,1,9,,,0,------------------------------------------------------------------------------------------------------,,,0,0,0,0,0,,118.0000000000,0E-10,P,1118,dbo,2024-10-09 00:18:04.657000,Update,,,,
1119,1,2,03.4.01,03.4,3,     01. Geçmiş Yıl Karları,570,,0,0,0,0,0,,119.0000000000,0E-10,P,1119,dbo,2024-10-09 00:18:04.660000,Update,,,,3105
1120,1,2,03.5.01,03.5,3,     01. Geçmiş Yıllar Zararları(-),580,,0,0,0,0,0,,120.0000000000,0E-10,P,1120,dbo,2024-10-09 00:18:04.663000,Update,,,,3107
1121,21,1,01,,1,KVK m.11 hükümlerine göre kabul edilmeyen indirimler (KVK m. 11/1-i finansman gider kısıtlaması hariç),,,0,0,0,0,0,,1.0000000000,0E-10,,1121,dbo,2024-10-09 00:18:04.710000,Update,,,,1
1122,21,1,01,,1,KVK m.11 hükümlerine göre kabul edilmeyen indirimler (KVK m. 11/1-i finansman gider kısıtlaması),,,0,0,0,0,0,,2.0000000000,0E-10,,1122,dbo,2024-10-09 00:18:04.713000,Update,,,,18
1123,21,1,01,,1,VUK hükümlerine aykırı olarak ayrılan karşılıklar,,,0,0,0,0,0,,3.0000000000,0E-10,,1123,dbo,2024-10-09 00:18:04.720000,Update,,,,2
1124,21,1,01,,1,VUK hükümlerine aykırı olarak ayrılan reeskontlar,,,0,0,0,0,0,,4.0000000000,0E-10,,1124,dbo,2024-10-09 00:18:04.723000,Update,,,,3
1125,21,1,01,,1,VUK hükümlerine aykırı olarak ayrılan amortismanlar,,,0,0,0,0,0,,5.0000000000,0E-10,,1125,dbo,2024-10-09 00:18:04.730000,Update,,,,4
1126,21,1,01,,1,5510 sayılı Kanun m.88 kapsamındaki kanunen kabul edilmeyen giderler,,,0,0,0,0,0,,6.0000000000,0E-10,,1126,dbo,2024-10-09 00:18:04.733000,Update,,,,5
1127,21,1,01,,1,Bağış ve yardımlar,,,0,0,0,0,0,,7.0000000000,0E-10,,1127,dbo,2024-10-09 00:18:04.737000,Update,,,,7
1128,21,1,01,,1,GVK m.75 uyarınca yönetim kurulu üyelerine ödenen kar payları,,,0,0,0,0,0,,8.0000000000,0E-10,,1128,dbo,2024-10-09 00:18:04.740000,Update,,,,8
1129,21,1,01,,1,KDV Kanunu m.30/d uyarınca indirilemeyen KDV tutarı,,,0,0,0,0,0,,9.0000000000,0E-10,,1129,dbo,2024-10-09 00:18:04.747000,Update,,,,9
1130,21,1,01,,1,6802 sayılı Gider Vergileri Kanunu uyarınca gider yazılan özel iletişim vergisi,,,0,0,0,0,0,,10.0000000000,0E-10,,1130,dbo,2024-10-09 00:18:04.750000,Update,,,,10
1131,21,1,01,,1,MTV Kanunu m.14 uyarınca gider kaydedilen MTV'ler,,,0,0,0,0,0,,11.0000000000,0E-10,,1131,dbo,2024-10-09 00:18:04.753000,Update,,,,11
1132,21,1,01,,1,İstisna faaliyetlerden/işlemlerden doğan zararlar,,,0,0,0,0,0,,12.0000000000,0E-10,,1132,dbo,2024-10-09 00:18:04.760000,Update,,,,12
1133,21,1,01,,1,"G.V.K 40. Mad. gereği binek otomobil gider, amortisman ve kiralarının gider yazılmasına ilişkin sınırlama kapsamında oluşan KKEG",,,0,0,0,0,0,,13.0000000000,0E-10,,1133,dbo,2024-10-09 00:18:04.763000,Update,,,,17
1134,21,1,01,,1,7326 sayılı Kanun kapsamında oluşan KKEG,,,0,0,0,0,0,,14.0000000000,0E-10,,1134,dbo,2024-10-09 00:18:04.770000,Update,,,,19
1135,21,1,01,,1,7440 s.K. kapsamında oluşan KKEG,,,0,0,0,0,0,,15.0000000000,0E-10,,1135,dbo,2024-10-09 00:18:04.773000,Update,,,,20
1136,21,1,01,,1,TOPLAM,,,0,0,0,0,0,,16.0000000000,0E-10,,1136,dbo,2024-10-09 00:18:04.777000,Update,,,,14
1137,22,1,01,,1,İştirak Kazançları (K.V.K. Mad. 5/1-a-1-2) (Tam mükellef kurumlardan),,,0,0,0,0,0,,1.0000000000,0E-10,,1137,dbo,2024-10-09 00:18:04.830000,Update,,,,297
1138,22,1,01,,1,"İştirak Kazançları (K.V.K. Mad. 5/1-a-3) (GSYF'lerin katılma paylarının fona iadesinden doğan gelirler, GSYO'ların hisse senetlerinden elde ettikleri kar payları ve katılma paylarının fona iadesinden doğan gelirler ile bu fonların katılma paylarının değerlenmesinden kaynaklanan değer artış kazançları)",,,0,0,0,0,0,,2.0000000000,0E-10,,1138,dbo,2024-10-09 00:18:04.833000,Update,,,,298
1139,22,1,01,,1,İştirak Kazançları (K.V.K. Mad. 5/1-a-4) (Diğer fonlardan),,,0,0,0,0,0,,3.0000000000,0E-10,,1139,dbo,2024-10-09 00:18:04.840000,Update,,,,299
1140,22,1,01,,1,İştirak Kazançları (K.V.K. Mad. 5/1-a-5) (Diğer yatırım fonlarına katılma paylarının değerlenmesinden kaynaklanan değer artış kazançları),,,0,0,0,0,0,,4.0000000000,0E-10,,1140,dbo,2024-10-09 00:18:04.843000,Update,,,,386
1141,22,1,01,,1,İştirak Kazançları İstisnası (K.V.K Mad. 5/1-a) /(K.V.K. Mad. 12'den kaynaklanan),,,0,0,0,0,0,,5.0000000000,0E-10,,1141,dbo,2024-10-09 00:18:04.847000,Update,,,,306
1142,22,1,01,,1,İştirak Kazançları İstisnası (K.V.K Mad. 5/1-a) /(K.V.K. Mad. 13'den kaynaklanan),,,0,0,0,0,0,,6.0000000000,0E-10,,1142,dbo,2024-10-09 00:18:04.850000,Update,,,,307
1143,22,1,01,,1,Yurtdışı İştirak Kazançları (K.V.K. Mad. 5/1-b),,,0,0,0,0,0,,7.0000000000,0E-10,,1143,dbo,2024-10-09 00:18:04.857000,Update,,,,317
1144,22,1,01,,1,Yurtdışı İştirak Kazançları (K.V.K. Mad. 5/1-b) (Ödenmiş sermayenin en az %50'sine sahip olunmak suretiyle iştirak edilen yurt dışı kurumlardan elde edilen ve %50'si istisna kapsamında olan kazançlar),,,0,0,0,0,0,,8.0000000000,0E-10,,1144,dbo,2024-10-09 00:18:04.860000,Update,,,,388
1145,22,1,01,,1,Tam Mükellef Anonim Şirketlerin Yurtdışı İştirak Hisseleri Satış Kazançları (K.V.K. Mad. 5/1-c),,,0,0,0,0,0,,9.0000000000,0E-10,,1145,dbo,2024-10-09 00:18:04.863000,Update,,,,318
1146,22,1,01,,1,Emisyon Primi Kazancı (K.V.K. Mad. 5/1-ç),,,0,0,0,0,0,,10.0000000000,0E-10,,1146,dbo,2024-10-09 00:18:04.870000,Update,,,,319
1147,22,1,01,,1,Yatırım Fon ve Ortaklığı Portföy İşletmeciliği Kazancı (K.V.K. Mad. 5/1-d),,,0,0,0,0,0,,11.0000000000,0E-10,,1147,dbo,2024-10-09 00:18:04.873000,Update,,,,302
1148,22,1,01,,1,Taşınmaz Satış Kazancı İstisnası (K.V.K. Mad. 5/1-e),,,0,0,0,0,0,,12.0000000000,0E-10,,1148,dbo,2024-10-09 00:18:04.880000,Update,,,,351
1149,22,1,01,,1,İştirak Hissesi Satış Kazancı İstisnası (K.V.K. Mad. 5/1-e),,,0,0,0,0,0,,13.0000000000,0E-10,,1149,dbo,2024-10-09 00:18:04.883000,Update,,,,352
1150,22,1,01,,1,"Kurucu Senetleri, İntifa Senetleri, Rüçhan Hakları ve Yatırım Fonlarının Katılma Paylarının Satışından Kaynaklanan İstisna (K.V.K. Mad. 5/1-e)",,,0,0,0,0,0,,14.0000000000,0E-10,,1150,dbo,2024-10-09 00:18:04.890000,Update,,,,353
1151,22,1,01,,1,"Bankl. Fin. Kir. ya da Fin. Şir. veya TMSF'ye Borçlu Durumda Olan Kurumların Taş. Ve İşt. His. İle Kur. Sen., İnt. Sen. ve R.Hakları Sat. Kaz. (K.V.K. Mad. 5/1-f)",,,0,0,0,0,0,,15.0000000000,0E-10,,1151,dbo,2024-10-09 00:18:04.893000,Update,,,,321
1152,22,1,01,,1,Yurtdışı Şube Kazançları (K.V.K. Mad. 5/1-g),,,0,0,0,0,0,,16.0000000000,0E-10,,1152,dbo,2024-10-09 00:18:04.897000,Update,,,,322
1153,22,1,01,,1,"Yurt Dışı İnşaat Onarma, Montaj ve Teknik Hizmetlerden Sağlanan Kazançlar (K.V.K. Mad. 5/1-h)",,,0,0,0,0,0,,17.0000000000,0E-10,,1153,dbo,2024-10-09 00:18:04.900000,Update,,,,304
1154,22,1,01,,1,Eğ. ve Öğ. Kur. ile Rehabilitasyon Mrk. Kazançları (K.V.K. Mad. 5/1-ı),,,0,0,0,0,0,,18.0000000000,0E-10,,1154,dbo,2024-10-09 00:18:04.907000,Update,,,,305
1155,22,1,01,,1,Sat-Kirala-Geri Al İşlemlerinden Doğan Kazançlarda İstisna (KVK Mad. 5/1-j)(Taşınırlar),,,0,0,0,0,0,,19.0000000000,0E-10,,1155,dbo,2024-10-09 00:18:04.913000,Update,,,,360
1156,22,1,01,,1,Sat-Kirala-Geri Al İşlemlerinden Doğan Kazançlarda İstisna (KVK Mad. 5/1-j)(Taşınmazlar),,,0,0,0,0,0,,20.0000000000,0E-10,,1156,dbo,2024-10-09 00:18:04.923000,Update,,,,355
1157,22,1,01,,1,Sat-Kirala-Geri Al İşlemlerinden Doğan Kazançlarda İstisna(KVK Mad. 5/1-j) (Diğer),,,0,0,0,0,0,,21.0000000000,0E-10,,1157,dbo,2024-10-09 00:18:04.927000,Update,,,,356
1158,22,1,01,,1,Kira Sertifikası İhracı Amacıyla Varlık ve Hakların Satışından Doğan Kazançlarda İstisna (KVK Mad. 5/1-k) (Taşınırlar),,,0,0,0,0,0,,22.0000000000,0E-10,,1158,dbo,2024-10-09 00:18:04.933000,Update,,,,357
1159,22,1,01,,1,Kira Sertifikası İhracı Amacıyla Varlık ve Hakların Satışından Doğan Kazançlarda İstisna (KVK Mad. 5/1-k) (Taşınmazlar),,,0,0,0,0,0,,23.0000000000,0E-10,,1159,dbo,2024-10-09 00:18:04.937000,Update,,,,358
1160,22,1,01,,1,Kira Sertifikası İhracı Amacıyla Varlık ve Hakların Satışından Doğan Kazançlarda istisna (KVK Mad. 5/1-k) (Diğer),,,0,0,0,0,0,,24.0000000000,0E-10,,1160,dbo,2024-10-09 00:18:04.950000,Update,,,,359
1161,22,1,01,,1,Serbest Bölgelerde Elde Edilen Kazançlar,,,0,0,0,0,0,,25.0000000000,0E-10,,1161,dbo,2024-10-09 00:18:04.963000,Update,,,,308
1162,22,1,01,,1,Teknoloji Geliştirme Bölgelerinde Elde Edilen Kazançlar,,,0,0,0,0,0,,26.0000000000,0E-10,,1162,dbo,2024-10-09 00:18:04.970000,Update,,,,310
1163,22,1,01,,1,Teknoloji Geliştirme Bölgelerinde Elde Edilen Kazançlar(Yönetici Şirketler),,,0,0,0,0,0,,27.0000000000,0E-10,,1163,dbo,2024-10-09 00:18:04.973000,Update,,,,311
1164,22,1,01,,1,Türk Uluslararası Gemi Siciline Kayıtlı Gemilerin İşletilmesinden Ve Devrinden Sağlanan Kazançlar,,,0,0,0,0,0,,28.0000000000,0E-10,,1164,dbo,2024-10-09 00:18:04.977000,Update,,,,315
1165,22,1,01,,1,Yabancı Fon Kazançlarının Vergilendirilmesinde yönetici şirketlere ilişkin istisna(KVK Mad.5/A/3),,,0,0,0,0,0,,29.0000000000,0E-10,,1165,dbo,2024-10-09 00:18:04.983000,Update,,,,323
