SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,SipharinxB,locked,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx,kgid,insUN,insDT,insApp,updUN,updDT,updApp
556,9383,SF,LNRCNKETL634,,1.0000000000,Çift,EU,16.3045450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9383,,,,,,
556,9384,SF,LNRCNKVT3000,,1.0000000000,Çift,EU,17.8500000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9384,,,,,,
556,9385,SF,LNRCNKCS815Y,,2.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9385,,,,,,
556,9386,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,14.1409090000,,0E-10,10.0000000000,*,,,,,,,,,,,,9386,,,,,,
558,9388,SF,LNRCNTWG720,,8.0000000000,Çift,EU,11.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9388,,,,,,
558,9389,SF,LNRCN383,,8.0000000000,Çift,EU,14.0636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9389,,,,,,
558,9390,SF,LNRCNKM360,,25.0000000000,Çift,EU,13.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9390,,,,,,
558,9391,SF,LNRCNKZZ1401,,1.0000000000,Çift,EU,16.3045450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9391,,,,,,
558,9392,SF,LNRCNKPSJ333,,3.0000000000,Çift,EU,14.1409090000,,0E-10,10.0000000000,*,,,,,,,,,,,,9392,,,,,,
558,9393,SF,LNRCNTWG285,,2.0000000000,Çift,EU,11.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9393,,,,,,
558,9394,SF,RCN716,,1.0000000000,Çift,EU,13.1363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9394,,,,,,
558,9395,SF,LNRCNKCS815Y,,2.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9395,,,,,,
576,9425,SF,LNRCNKM360,,4.0000000000,Çift,EU,13.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9425,,,,,,
576,9426,SF,LNRCNKKSP01,,1.0000000000,Çift,EU,15.6090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9426,,,,,,
576,9427,SF,LNRCNKCS815Y,,2.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9427,,,,,,
576,9428,SF,LNRCNKM299,,2.0000000000,Çift,EU,12.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9428,,,,,,
576,9429,SF,LNRCN383,,3.0000000000,Çift,EU,14.0636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9429,,,,,,
576,9430,SF,LNRCNTWG720,,1.0000000000,Çift,EU,11.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9430,,,,,,
577,9431,SF,LNRCNKCS815Y,,4.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9431,,,,,,
577,9432,SF,LNRCNKM360,,14.0000000000,Çift,EU,13.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9432,,,,,,
577,9433,SF,LNRCNTWG720,,5.0000000000,Çift,EU,11.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9433,,,,,,
577,9434,SF,LNRCNKKSP01,,1.0000000000,Çift,EU,15.6090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9434,,,,,,
577,9435,SF,RCN716,,2.0000000000,Çift,EU,13.1363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9435,,,,,,
577,9436,SF,LNRCN383,,1.0000000000,Çift,EU,14.0636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9436,,,,,,
577,9437,SF,LNRCNKLCZ270,,1.0000000000,Çift,EU,19.3954540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9437,,,,,,
577,9438,SF,LNRCNKLCZ217,,1.0000000000,Çift,EU,20.0136360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9438,,,,,,
577,9439,SF,LNRCNKM299,,2.0000000000,Çift,EU,12.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9439,,,,,,
577,9440,SF,LNRCNKETL505,,1.0000000000,Çift,EU,15.9181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9440,,,,,,
577,9441,SF,LNRCNKETL501,,1.0000000000,Çift,EU,18.2363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9441,,,,,,
577,9442,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,14.1409090000,,0E-10,10.0000000000,*,,,,,,,,,,,,9442,,,,,,
579,9463,SF,LNRCNKLCZ805,,1.0000000000,Çift,TL,642.6000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9463,,,,,,
579,9464,SF,LNRCNSBC501,,1.0000000000,Çift,TL,420.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9464,,,,,,
579,9465,SF,LNRCNKB470,,1.0000000000,Çift,TL,501.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9465,,,,,,
579,9466,S,LNRCNAVS815,,0E-10,Çift,TL,518.7000000000,,0E-10,10.0000000000,,,,,,,,,,,,,9466,,,,,,
579,9467,SF,LNRCNKLCZ690,,1.0000000000,Çift,TL,667.8000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9467,,,,,,
579,9468,SF,RCNCNT365,,1.0000000000,Çift,TL,455.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9468,,,,,,
579,9469,SF,LNRCNDC114,,1.0000000000,Çift,TL,383.6000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9469,,,,,,
579,9470,SF,LNRCNKB480,,1.0000000000,Çift,TL,497.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9470,,,,,,
579,9471,S,RCNCNT940,,0E-10,Çift,TL,409.5000000000,,0E-10,10.0000000000,,,,,,,,,,,,,9471,,,,,,
579,9472,S,LNRCNKETL509,,0E-10,Çift,TL,474.6000000000,,0E-10,10.0000000000,,,,,,,,,,,,,9472,,,,,,
579,9473,SF,LNRCNNT243,,1.0000000000,Çift,TL,260.4000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9473,,,,,,
579,9474,SF,LNRCNKETL634,,1.0000000000,Çift,TL,525.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9474,,,,,,
579,9475,S,LNRCNKETL505,,0E-10,Çift,TL,512.4000000000,,0E-10,10.0000000000,,,,,,,,,,,,,9475,,,,,,
579,9476,SF,LNRCN536,,1.0000000000,Çift,TL,495.6000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9476,,,,,,
579,9477,SF,LNRCNACT68,,1.0000000000,Çift,TL,460.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9477,,,,,,
579,9478,SF,RCNJLX20,,1.0000000000,Çift,TL,380.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9478,,,,,,
579,9479,SF,LNRCNKETL506,,1.0000000000,Çift,TL,474.6000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9479,,,,,,
579,9480,SF,LNRCND1650,,1.0000000000,Çift,TL,361.2000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9480,,,,,,
579,9481,SF,LNRCNKB475,,1.0000000000,Çift,TL,501.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9481,,,,,,
579,9482,SF,LNRCNALM123,,1.0000000000,Çift,TL,462.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9482,,,,,,
579,9483,SF,LNRCNR108,,1.0000000000,Çift,TL,324.8000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9483,,,,,,
597,9517,,LNRCNKCS816S,,28.0000000000,Çift,TL,450.0000000000,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,9517,,,,,,
605,9596,SF,LNRCNKM360,,35.0000000000,Çift,EU,13.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9596,,,,,,
605,9597,SF,LNRCNKETL502,,1.0000000000,Çift,EU,15.9181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9597,,,,,,
605,9598,SF,LNRCNKZZ1401,,4.0000000000,Çift,EU,16.3045450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9598,,,,,,
605,9599,SF,LNRCNKZZ1404,,1.0000000000,Çift,EU,14.3727270000,,0E-10,10.0000000000,*,,,,,,,,,,,,9599,,,,,,
605,9600,SF,LNRCNKM299,,7.0000000000,Çift,EU,12.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9600,,,,,,
605,9601,SF,LNRCNKCS815Y,,5.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9601,,,,,,
605,9602,SF,LNRCNKLCZ711,,1.0000000000,Çift,EU,19.3954540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9602,,,,,,
605,9603,SF,LNRCN383,,14.0000000000,Çift,EU,14.0636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9603,,,,,,
605,9604,SF,LNRCNKPSJ333,,2.0000000000,Çift,EU,14.1409090000,,0E-10,10.0000000000,*,,,,,,,,,,,,9604,,,,,,
605,9605,SF,LNRCNKLCZ270,,1.0000000000,Çift,EU,19.3954540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9605,,,,,,
605,9606,SF,LNRCNKVT8511,,1.0000000000,Çift,EU,17.4636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9606,,,,,,
605,9607,SF,LNRCNTWG720,,2.0000000000,Çift,EU,11.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9607,,,,,,
610,9633,SF,LNRCNKVT5001,,2.0000000000,Çift,EU,16.4590900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9633,,,,,,
610,9634,SF,LNRCNKCS815Y,,3.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9634,,,,,,
610,9635,SF,LNRCNKM360,,12.0000000000,Çift,EU,13.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9635,,,,,,
610,9636,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,13.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9636,,,,,,
610,9637,SF,LNRCN383,,6.0000000000,Çift,EU,14.0636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9637,,,,,,
610,9638,SF,LNRCNKLCZ711,,1.0000000000,Çift,EU,19.3954540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9638,,,,,,
610,9639,SF,LNRCNT836,,1.0000000000,Çift,EU,20.4000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9639,,,,,,
610,9640,SF,LNRCNKM299,,2.0000000000,Çift,EU,12.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9640,,,,,,
611,9641,SF,LNRCNKM360,,14.0000000000,Çift,EU,13.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9641,,,,,,
611,9642,SF,LNRCNKM299,,4.0000000000,Çift,EU,12.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9642,,,,,,
611,9643,SF,LNRCNKCS815Y,,3.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9643,,,,,,
611,9644,SF,LNRCNTWG720,,4.0000000000,Çift,EU,11.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9644,,,,,,
611,9645,SF,LNRCN383,,7.0000000000,Çift,EU,14.0636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9645,,,,,,
611,9646,SF,LNRCNKETL507,,1.0000000000,Çift,EU,14.7590900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9646,,,,,,
611,9647,SF,LNRCNKB475,,1.0000000000,Çift,EU,15.6090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9647,,,,,,
611,9648,SF,LNRCNXSPX5,,1.0000000000,Çift,EU,12.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9648,,,,,,
611,9649,SF,LNRCNKZZ1401,,2.0000000000,Çift,EU,16.3045450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9649,,,,,,
611,9650,SF,RCN716,,1.0000000000,Çift,EU,13.1363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9650,,,,,,
613,9669,F,LNRCNACT93,,40.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9669,,,,,,
613,9670,F,LNRCNACT93,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9670,,,,,,
613,9671,F,LNRCNACT93,,120.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9671,,,,,,
613,9672,F,LNRCNACT93,,120.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9672,,,,,,
613,9673,F,LNRCNACT93,,24.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9673,,,,,,
613,9674,F,LNRCNACT93,,48.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9674,,,,,,
613,9675,F,LNRCNACT93,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9675,,,,,,
613,9676,F,LNRCNACT93,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9676,,,,,,
613,9677,F,LNRCNACT93,,24.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9677,,,,,,
613,9678,F,LNRCNACT93,,48.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9678,,,,,,
613,9679,F,LNRCNACT93,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9679,,,,,,
613,9680,F,LNRCNACT93,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,9680,,,,,,
613,9681,F,LNRCNACT93,,40.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9681,,,,,,
613,9682,F,LNRCNACT93,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9682,,,,,,
613,9683,F,LNRCNACT93,,120.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9683,,,,,,
613,9684,F,LNRCNACT93,,120.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9684,,,,,,
613,9685,F,LNRCNACT93,,24.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9685,,,,,,
613,9686,F,LNRCNACT93,,48.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9686,,,,,,
613,9687,F,LNRCNACT93,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9687,,,,,,
613,9688,F,LNRCNACT93,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9688,,,,,,
613,9689,F,LNRCNACT93,,24.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9689,,,,,,
613,9690,F,LNRCNACT93,,48.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,9690,,,,,,
613,9691,F,LNRCNACT93,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9691,,,,,,
613,9692,F,LNRCNACT93,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,9692,,,,,,
617,9700,SF,LNRCNKM360,,3.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9700,,,,,,
617,9701,SF,LNRCN383,,9.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9701,,,,,,
617,9702,SF,LNRCNKM299,,2.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9702,,,,,,
618,9703,SF,LNRCNXSPX5,,2.0000000000,Çift,EU,12.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9703,,,,,,
618,9704,SF,LNRCNTWG720,,2.0000000000,Çift,EU,11.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9704,,,,,,
618,9705,SF,LNRCNKM299,,6.0000000000,Çift,EU,12.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9705,,,,,,
618,9706,SF,LNRCN383,,15.0000000000,Çift,EU,14.0636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9706,,,,,,
618,9707,SF,LNRCNKM360,,20.0000000000,Çift,EU,13.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9707,,,,,,
618,9708,SF,LNRCNKZZ1404,,1.0000000000,Çift,EU,14.3727270000,,0E-10,10.0000000000,*,,,,,,,,,,,,9708,,,,,,
618,9709,SF,LNRCNKPSJ333,,4.0000000000,Çift,EU,14.1409090000,,0E-10,10.0000000000,*,,,,,,,,,,,,9709,,,,,,
618,9710,SF,LNRCNKLCZ230,,1.0000000000,Çift,EU,19.0090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9710,,,,,,
618,9711,SF,RCN716,,4.0000000000,Çift,EU,13.1363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9711,,,,,,
618,9712,SF,LNRCNKCS815Y,,4.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9712,,,,,,
618,9713,SF,LNRCNKLCZ217,,1.0000000000,Çift,EU,20.0136360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9713,,,,,,
618,9714,SF,LNRCNXSPX6,,2.0000000000,Çift,EU,13.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9714,,,,,,
618,9715,SF,LNRCNKKSP01,,1.0000000000,Çift,EU,15.6090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9715,,,,,,
618,9716,SF,LNRCNKB475,,1.0000000000,Çift,EU,15.6090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9716,,,,,,
618,9717,SF,LNRCNKZZ1401,,1.0000000000,Çift,EU,16.3045450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9717,,,,,,
618,9718,SF,LNRCNKLCZ690,,1.0000000000,Çift,EU,23.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9718,,,,,,
618,9719,SF,RCNGLS2262,,1.0000000000,Çift,EU,17.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9719,,,,,,
618,9720,SF,ZKRCN746,,1.0000000000,Çift,EU,16.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,9720,,,,,,
629,9778,SF,LNRCNKM299,,2.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9778,,,,,,
629,9779,SF,LNRCN383,,8.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9779,,,,,,
629,9780,SF,RCN716,,2.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9780,,,,,,
629,9781,SF,LNRCNT420,,1.0000000000,Çift,EU,21.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9781,,,,,,
629,9782,SF,LNRCNKM360,,1.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9782,,,,,,
629,9783,SF,RCNGLS2262,,1.0000000000,Çift,EU,17.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9783,,,,,,
629,9784,SF,RCNGLSSANTO,,1.0000000000,Çift,EU,14.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9784,,,,,,
629,9785,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,16.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9785,,,,,,
629,9786,SF,LNRCNDPF152,,1.0000000000,Çift,EU,14.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9786,,,,,,
629,9787,SF,LNRCNDPF140,,1.0000000000,Çift,EU,13.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9787,,,,,,
630,9788,SF,LNRCN383,,8.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9788,,,,,,
630,9789,SF,LNRCNKM360,,2.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9789,,,,,,
630,9790,SF,LNRCNKM299,,5.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9790,,,,,,
630,9791,SF,LNRCNTWG720,,2.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9791,,,,,,
630,9792,SF,LNRCNALM123,,1.0000000000,Çift,EU,11.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9792,,,,,,
630,9793,SF,LNRCNKCS815Y,,2.0000000000,Çift,EU,18.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,9793,,,,,,
630,9794,SF,RCN716,,1.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9794,,,,,,
630,9795,SF,ZKRCN746,,1.0000000000,Çift,EU,16.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,9795,,,,,,
630,9796,SF,LNRCNKVT5001,,1.0000000000,Çift,EU,19.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9796,,,,,,
631,9797,SF,LNRCN383,,12.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9797,,,,,,
631,9798,SF,LNRCNKM299,,4.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9798,,,,,,
631,9799,SF,LNRCNT63,,1.0000000000,Çift,EU,24.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9799,,,,,,
631,9800,SF,LNRCNKZZ1401,,2.0000000000,Çift,EU,19.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,9800,,,,,,
631,9801,SF,LNRCNKM360,,3.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9801,,,,,,
631,9802,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,16.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9802,,,,,,
631,9803,SF,LNRCNACT93,,1.0000000000,Çift,EU,13.0909090000,,0E-10,10.0000000000,*,,,,,,,,,,,,9803,,,,,,
631,9804,SF,LNRCNKZZ1404,,1.0000000000,Çift,EU,16.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9804,,,,,,
631,9805,SF,LNRCNKZZ1403,,1.0000000000,Çift,EU,16.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,9805,,,,,,
631,9806,SF,LNRCNDPF140,,1.0000000000,Çift,EU,13.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9806,,,,,,
631,9807,SF,LNRCNKETL505,,1.0000000000,Çift,EU,18.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9807,,,,,,
631,9808,SF,LNRCNKZZ1402,,1.0000000000,Çift,EU,18.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9808,,,,,,
631,9809,SF,RCNGLS2262,,1.0000000000,Çift,EU,17.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9809,,,,,,
631,9810,SF,LNRCN369,,1.0000000000,Çift,EU,17.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9810,,,,,,
633,9812,SF,LNRCNKLCZ270,,2.0000000000,Çift,EU,22.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9812,,,,,,
633,9813,SF,LNRCN383,,11.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9813,,,,,,
633,9814,SF,RCN716,,1.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9814,,,,,,
633,9815,SF,LNRCNACT93,,2.0000000000,Çift,EU,13.0909090000,,0E-10,10.0000000000,*,,,,,,,,,,,,9815,,,,,,
633,9816,SF,RCNGLS2262,,1.0000000000,Çift,EU,17.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9816,,,,,,
634,9817,SF,LNRCNDPF152,,1.0000000000,Çift,EU,14.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9817,,,,,,
634,9818,SF,LNRCNKM360,,3.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9818,,,,,,
634,9819,SF,LNRCN383,,10.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9819,,,,,,
634,9820,SF,LNRCNACT94,,1.0000000000,Çift,EU,13.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,9820,,,,,,
634,9821,SF,LNRCNACT93,,1.0000000000,Çift,EU,13.0909090000,,0E-10,10.0000000000,*,,,,,,,,,,,,9821,,,,,,
634,9822,SF,LNRCNKM299,,1.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9822,,,,,,
634,9823,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,16.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9823,,,,,,
634,9824,SF,LNRCNKLCZ217,,1.0000000000,Çift,EU,20.0136360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9824,,,,,,
635,9825,SF,LNRCNTWG720,,1.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9825,,,,,,
635,9826,SF,LNRCNKM299,,1.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9826,,,,,,
635,9827,SF,LNRCN383,,1.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9827,,,,,,
635,9828,SF,LNRCNKM360,,2.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9828,,,,,,
643,9852,SF,LNRCN383,,8.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,9852,,,,,,
643,9853,SF,LNRCNKM299,,7.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9853,,,,,,
643,9854,SF,LNRCNKM360,,24.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,9854,,,,,,
643,9855,SF,LNRCNT836,,2.0000000000,Çift,EU,24.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9855,,,,,,
643,9856,SF,LNRCNKCS815Y,,3.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,9856,,,,,,
643,9857,SF,LNRCNT1963,,1.0000000000,Çift,EU,17.7272720000,,0E-10,10.0000000000,*,,,,,,,,,,,,9857,,,,,,
643,9858,SF,LNRCNT1310,,1.0000000000,Çift,EU,14.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,9858,,,,,,
643,9859,SF,LNRCNKPSJ333,,2.0000000000,Çift,EU,16.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,9859,,,,,,
