AreaCode,CityCode,AreaDescriptionTr,AreaDescriptionEN,LinkedArea,kgid,insUN,insDT,insApp,updUN,updDT,updApp
4067,42,SEFAKÖY,SEFAKOY,4058,441,,,,,,
4211,6,ÜMİTKÖY,UMITKOY,1924,442,,,,,,
4212,6,BİLKENT,BILKENT,1698,443,,,,,,
4213,6,ODTÜ,ODTU,1698,444,,,,,,
4214,6,BAHÇELİEVLER,BAHCELIEVLER,1698,445,,,,,,
4215,6,İSKİTLER,ISKITLER,3998,446,,,,,,
4216,6,DIŞKAPI,DISKAPI,4014,447,,,,,,
4218,6,SIHHİYE,SIHHIYE,1698,448,,,,,,
4219,6,KUMRULAR,KUMRULAR,1698,449,,,,,,
4220,6,YENİŞEHİR,YENISEHIR,1698,450,,,,,,
4221,6,KOLEJ,KOLEJ,1698,451,,,,,,
4222,6,KURTULUŞ,KURTULUS,1698,452,,,,,,
4223,6,PROTOKOL,PROTOKOL,1698,453,,,,,,
4224,6,CİNNAH,CINNAH,1698,454,,,,,,
4225,6,S.SİMAVİ,S.SIMAVI,1698,455,,,,,,
4226,6,ULUS,ULUS,3998,456,,,,,,
4227,6,BATIKENT,BATIKENT,1924,457,,,,,,
4230,6,OSTIM SAN.SITESI,OSTIM SAN.SITESI,1924,458,,,,,,
4231,6,ATISAN,ATISAN,1924,459,,,,,,
4232,6,ERYAMAN,ERYAMAN,76,460,,,,,,
4233,6,ELVANKENT,ELVANKENT,76,461,,,,,,
4235,6,DEMETEVLER,DEMETEVLER,1924,462,,,,,,
4236,6,YAKACIK,YAKACIK,1924,463,,,,,,
4238,16,ALTINŞEHİR,ALTINSEHIR,1901,464,,,,,,
4239,16,ÇAMLICA,CAMLICA,1901,465,,,,,,
4240,16,ÖZLÜCE,OZLUCE,1901,466,,,,,,
4241,16,ÜRÜNLÜ,URUNLU,1901,467,,,,,,
4242,16,ALAATTİN BEY,ALAATTIN BEY,1901,468,,,,,,
4243,16,AHMET PAŞA,AHMET PASA,1908,469,,,,,,
4244,16,ALAADDİN,ALAADDIN,1908,470,,,,,,
4245,16,ALACAHIRKA,ALACAHIRKA,1908,471,,,,,,
4246,16,ALACAMESCİT,ALACAMESCIT,1908,472,,,,,,
4247,16,ALİPAŞA,ALIPASA,1908,473,,,,,,
4248,16,HAMZABEY,HAMZABEY,1908,474,,,,,,
4249,16,İBRAHİMPAŞA,IBRAHIMPASA,1908,475,,,,,,
4250,16,İVAZ PAŞA,IVAZ PASA,1908,476,,,,,,
4251,16,KAVAKLI,KAVAKLI,1908,477,,,,,,
4252,16,KAYHAN,KAYHAN,1908,478,,,,,,
4253,16,KOCANAİP,KOCANAIP,1908,479,,,,,,
4254,16,MAKSEM,MAKSEM,1908,480,,,,,,
4255,16,MOLLAFENARİ,MOLLAFENARI,1908,481,,,,,,
4256,16,MOLLA GÜRANİ,MOLLA GURANI,1908,482,,,,,,
4257,16,MURADİYE,MURADIYE,1908,483,,,,,,
4258,16,NALBANTOĞLU,NALBANTOGLU,1908,484,,,,,,
4259,16,ORHANBEY,ORHANBEY,1908,485,,,,,,
4260,16,PINARBAŞI,PINARBASI,1908,486,,,,,,
4261,16,REYHAN,REYHAN,1908,487,,,,,,
4262,16,SELÇUK HATUN,SELCUK HATUN,1908,488,,,,,,
4263,16,ŞAHABETTİN PAŞA,SAHABETTIN PASA,1908,489,,,,,,
4264,16,ŞEHREKÜSTÜ,SEHREKUSTU,1908,490,,,,,,
4265,16,TAHTAKALE,TAHTAKALE,1908,491,,,,,,
4266,16,TAYAKADIN,TAYAKADIN,1908,492,,,,,,
4267,16,TUZPAZARI,TUZPAZARI,1908,493,,,,,,
4268,16,YAHSİBEY,YAHSIBEY,1908,494,,,,,,
4269,16,AKÇAĞLAYAN,AKCAGLAYAN,1925,495,,,,,,
4270,16,EMİRSULTAN,EMIRSULTAN,1925,496,,,,,,
4271,16,HACISEYFETTİN,HACISEYFETTIN,1925,497,,,,,,
4272,16,KARAAĞAÇ,KARAAGAC,1925,498,,,,,,
4273,16,KARAMAZAK,KARAMAZAK,1925,499,,,,,,
4274,16,KURTOĞLU,KURTOGLU,1925,500,,,,,,
4275,16,MOLLAARAP,MOLLAARAP,1925,501,,,,,,
4276,16,MUSABABA,MUSABABA,1925,502,,,,,,
4277,16,NAMAZGAH,NAMAZGAH,1925,503,,,,,,
4278,16,PİREMİR,PIREMIR,1925,504,,,,,,
4279,16,TEFERRÜÇ,TEFERRUC,1925,505,,,,,,
4281,16,YENİMAHALLE,YENIMAHALLE,1925,506,,,,,,
4282,16,YEŞİL,YESIL,1925,507,,,,,,
4283,16,ZÜMRÜT EVLER,ZUMRUT EVLER,1925,508,,,,,,
4284,16,İHSANİYE,IHSANIYE,1901,509,,,,,,
4285,16,KARAMAN,KARAMAN,1901,510,,,,,,
4286,16,KONAK,KONAK,1901,511,,,,,,
4287,16,ADALET,ADALET,1908,512,,,,,,
4288,16,AKPINAR,AKPINAR,1908,513,,,,,,
4289,16,ALEMDAR,ALEMDAR,1908,514,,,,,,
4290,16,ARMUTKÖY,ARMUTKOY,1908,515,,,,,,
4291,16,BAĞLARBAŞI,BAGLARBASI,1908,516,,,,,,
4292,16,ÇELTİKKÖY,CELTIKKOY,1908,517,,,,,,
4293,16,ÇİRİŞHANE,CIRISHANE,1908,518,,,,,,
4294,16,ÇUKURCA,CUKURCA,1908,519,,,,,,
4295,16,DEREÇAVUŞKÖY,DERECAVUSKOY,1908,520,,,,,,
4296,16,ESENTEPE/OSMANGAZİ,ESENTEPE/OSMANGAZI,1908,521,,,,,,
4297,16,GAZİAKDEMİR,GAZIAKDEMIR,1908,522,,,,,,
4298,16,HAMİTLER,HAMITLER,1908,523,,,,,,
4299,16,HÜRRİYET,HURRIYET,1908,524,,,,,,
4300,16,İSTİKLAL,ISTIKLAL,1908,525,,,,,,
4301,16,MEHMET AKİF,MEHMET AKIF,1908,526,,,,,,
4302,16,SIRMEŞELER,SIRMESELER,1908,527,,,,,,
4303,16,SOĞANLI,SOGANLI,1908,528,,,,,,
4304,16,SOĞUKKUYU,SOGUKKUYU,1908,529,,,,,,
4305,16,YENİKARAMAN,YENIKARAMAN,1908,530,,,,,,
4306,16,YUNUSELİ,YUNUSELI,1908,531,,,,,,
4307,16,ALAŞARKÖY,ALASARKOY,1908,532,,,,,,
4308,16,MEHMET AKİF ERSOY,MEHMET AKIF ERSOY,1925,533,,,,,,
4309,16,ANADOLU,ANADOLU,1925,534,,,,,,
4310,16,ARABAYATAĞI,ARABAYATAGI,1925,535,,,,,,
4311,16,ÇINARÖNÜ,CINARONU,1925,536,,,,,,
4312,16,DEMETEVELER,DEMETEVELER,1925,537,,,,,,
4313,16,DUAÇINARI,DUACINARI,1925,538,,,,,,
4314,16,HACIVAT,HACIVAT,1925,539,,,,,,
4315,16,İSABEY,ISABEY,1925,540,,,,,,
4316,16,KAZIMKARABEKİR,KAZIMKARABEKIR,1925,541,,,,,,
4317,16,MEVLANA,MEVLANA,1925,542,,,,,,
4318,16,MİLLET,MILLET,1925,543,,,,,,
1122,34,BOLLUCA,BOLLUCA,447,544,,,,,,
1123,34,HARAÇÇI,HARACCI,447,545,,,,,,
1124,34,BOĞAZKÖY,BOGAZKOY,447,546,,,,,,
1125,34,CEBECİ,CEBECI,447,547,,,,,,
1126,34,ARNAVUTKÖY,ARNAVUTKOY,0,548,,,,,,
1127,34,ZÜBEYDEHANIM,ZUBEYDEHANIM,447,549,,,,,,
1129,34,TAŞOLUK,TASOLUK,447,550,,,,,,
1130,34,A.NAFİZ GÜRMAN,A.NAFIZ GURMAN,448,551,,,,,,
1131,34,TOZKOPARAN,TOZKOPARAN,448,552,,,,,,
1133,34,AKINCILAR,AKINCILAR,448,553,,,,,,
1134,34,SANAYİ/GÜNGOREN,SANAYI/GUNGOREN,448,554,,,,,,
1135,34,GÖZTEPE/KADIKÖY,GOZTEPE/KADIKOY,457,555,,,,,,
1136,34,İÇERENKÖY,ICERENKOY,457,556,,,,,,
1137,34,KOŞUYOLU,KOSUYOLU,457,557,,,,,,
1138,34,KÜÇÜKBAKKALKÖY,KUCUKBAKKALKOY,457,558,,,,,,
1139,34,FENERBAHÇE,FENERBAHCE,457,559,,,,,,
1140,34,RASİMPAŞA,RASIMPASA,457,560,,,,,,
1141,34,FENERYOLU,FENERYOLU,457,561,,,,,,
1142,34,SUADİYE,SUADIYE,457,562,,,,,,
1143,34,EĞİTİM,EGITIM,457,563,,,,,,
1144,34,CADDEBOSTAN,CADDEBOSTAN,457,564,,,,,,
1145,34,FİKİRTEPE,FIKIRTEPE,457,565,,,,,,
1146,34,ATATÜRK/KADIKÖY,ATATURK/KADIKOY,457,566,,,,,,
1147,34,KAYIŞDAĞI,KAYISDAGI,457,567,,,,,,
1148,34,19 MAYIS/KADIKÖY,19 MAYIS/KADIKOY,457,568,,,,,,
1149,34,SAHRAYICEDİT,SAHRAYICEDIT,457,569,,,,,,
1150,34,CAFERAĞA,CAFERAGA,457,570,,,,,,
1151,34,ERENKÖY,ERENKOY,457,571,,,,,,
1152,34,KOZYATAĞI,KOZYATAGI,457,572,,,,,,
1153,34,YENİSAHRA,YENISAHRA,457,573,,,,,,
1154,34,OSMANAĞA,OSMANAGA,457,574,,,,,,
1155,34,MERDİVENKÖY,MERDIVENKOY,457,575,,,,,,
1156,34,BOSTANCI,BOSTANCI,457,576,,,,,,
1157,34,ÇELİKTEPE,CELIKTEPE,449,577,,,,,,
1158,34,ÇAĞLAYAN,CAGLAYAN,449,578,,,,,,
1159,34,ŞİRİNTEPE,SIRINTEPE,449,579,,,,,,
1160,34,HAMİDİYE/KAĞITHANE,HAMIDIYE/KAGITHANE,449,580,,,,,,
1161,34,ZİNCİRLİKUYU,ZINCIRLIKUYU,449,581,,,,,,
1162,34,GÜLTEPE/KAĞITHANE,GULTEPE/KAGITHANE,449,582,,,,,,
1164,34,SEYRANTEPE,SEYRANTEPE,449,583,,,,,,
1165,34,TOPSELVİ,TOPSELVI,458,584,,,,,,
1166,34,ORHANTEPE,ORHANTEPE,458,585,,,,,,
1168,34,SAMANDIRA,SAMANDIRA,5823,586,,,,,,
1169,34,ESENTEPE/KARTAL,ESENTEPE/KARTAL,458,587,,,,,,
1170,34,RAHMANLAR,RAHMANLAR,458,588,,,,,,
1171,34,UĞURMUMCU/KARTAL,UGURMUMCU/KARTAL,458,589,,,,,,
1172,34,YAKACIK,YAKACIK,458,590,,,,,,
1173,34,SOĞANLIK,SOGANLIK,458,591,,,,,,
1174,34,HALKALI,HALKALI,450,592,,,,,,
1175,34,İKİTELLİ,IKITELLI,450,593,,,,,,
1176,34,CENNET,CENNET,450,594,,,,,,
1177,34,SEFAKÖY,SEFAKOY,450,595,,,,,,
1178,34,AYDINEVLER,AYDINEVLER,459,596,,,,,,
1179,34,İDEALTEPE,IDEALTEPE,459,597,,,,,,
1180,34,KÜÇÜKYALI,KUCUKYALI,459,598,,,,,,
1181,34,GÜLSUYU,GULSUYU,459,599,,,,,,
1182,34,FERHATPAŞA,FERHATPASA,459,600,,,,,,
1183,34,CEVİZLİ/MALTEPE,CEVIZLI/MALTEPE,459,601,,,,,,
1184,34,FEYZULLAH,FEYZULLAH,459,602,,,,,,
1185,34,ZÜMRÜTEVLER,ZUMRUTEVLER,458,603,,,,,,
1186,34,YALI/MALTEPE,YALI/MALTEPE,458,604,,,,,,
1187,34,BAHÇELİEVLER/PENDİK,BAHCELIEVLER/PENDIK,460,605,,,,,,
1188,34,YAYALAR,YAYALAR,460,606,,,,,,
1189,34,ÇINARDERE,CINARDERE,460,607,,,,,,
1190,34,ŞEYHLİ,SEYHLI,460,608,,,,,,
1191,34,YENİŞEHİR/PENDİK,YENISEHIR/PENDIK,460,609,,,,,,
1192,34,ÇAMCEŞME,CAMCESME,460,610,,,,,,
1193,34,ÇARŞI/PENDİK,CARSI/PENDIK,460,611,,,,,,
1194,34,ESENYALI,ESENYALI,460,612,,,,,,
1195,34,EMİRGAN,EMIRGAN,451,613,,,,,,
1196,34,BAHÇEKÖY,BAHCEKOY,451,614,,,,,,
1197,34,RUMELİHİSARI,RUMELIHISARI,451,615,,,,,,
1198,34,İSTİNYE,ISTINYE,451,616,,,,,,
1199,34,TARABYA,TARABYA,451,617,,,,,,
1201,34,YENİKÖY,YENIKOY,451,618,,,,,,
1202,34,AĞVA,AGVA,462,619,,,,,,
1203,34,TEKE,TEKE,462,620,,,,,,
1204,34,YEŞİLVADİ,YESILVADI,462,621,,,,,,
1205,34,BÜYÜKÇAVUŞLU,BUYUKCAVUSLU,452,622,,,,,,
1206,34,ÇANTA,CANTA,452,623,,,,,,
1207,34,CELALİYE,CELALIYE,452,624,,,,,,
1208,34,DEĞİRMENKÖY,DEGIRMENKOY,452,625,,,,,,
1209,34,GÜMÜŞYAKA,GUMUSYAKA,452,626,,,,,,
1210,34,KAVAKLI,KAVAKLI,452,627,,,,,,
1211,34,ORTAKÖY/SİLİVRİ,ORTAKOY/SILIVRI,452,628,,,,,,
1212,34,SELİMPAŞA,SELIMPASA,452,629,,,,,,
1213,34,MECİDİYEKÖY,MECIDIYEKOY,453,630,,,,,,
1214,34,DUATEPE,DUATEPE,453,631,,,,,,
1216,34,CUMHURİYET/ŞİŞLİ,CUMHURIYET/SISLI,453,632,,,,,,
1217,34,HARBİYE,HARBIYE,453,633,,,,,,
1218,34,HALİLRIFATPAŞA,HALILRIFATPASA,453,634,,,,,,
1219,34,ESENTEPE/ŞİŞLİ,ESENTEPE/SISLI,453,635,,,,,,
1220,34,HALASKARGAZİ,HALASKARGAZI,453,636,,,,,,
1221,34,MEŞRUTİYET,MESRUTIYET,453,637,,,,,,
1222,34,OKMEYDANI,OKMEYDANI,453,638,,,,,,
1223,34,MASLAK,MASLAK,453,639,,,,,,
1224,34,TEŞVİKİYE,TESVIKIYE,453,640,,,,,,
1225,34,AYAZAĞA,AYAZAGA,453,641,,,,,,
1226,34,BOZKURT,BOZKURT,453,642,,,,,,
1227,34,FERİKÖY,FERIKOY,453,643,,,,,,
1228,34,ONDOKUZMAYIS,ONDOKUZMAYIS,453,644,,,,,,
1229,34,ERGENEKON,ERGENEKON,453,645,,,,,,
1230,34,MEHMETAKİF/SULTANBEYLİ,MEHMETAKIF/SULTANBEYLI,461,646,,,,,,
1231,34,NECİPFAZIL,NECIPFAZIL,461,647,,,,,,
1232,34,TURGUTREİS/SULTANBEYLİ,TURGUTREIS/SULTANBEYLI,461,648,,,,,,
1233,34,MİMARSİNAN/SULTANBEYLİ,MIMARSINAN/SULTANBEYLI,461,649,,,,,,
1234,34,AYDINLI,AYDINLI,463,650,,,,,,
1235,34,TERSANELER,TERSANELER,463,651,,,,,,
1236,34,AKFIRAT,AKFIRAT,463,652,,,,,,
1238,34,ORHANLI,ORHANLI,463,653,,,,,,
1239,34,ÇARŞI/TUZLA,CARSI/TUZLA,463,654,,,,,,
1240,34,İÇMELER,ICMELER,463,655,,,,,,
1241,34,ESENŞEHİR/ÜMRANİYE,ESENSEHIR/UMRANIYE,464,656,,,,,,
1242,34,ALEMDAR/ÜMRANİYE,ALEMDAR/UMRANIYE,464,657,,,,,,
1244,34,ÇEKMEKÖY,CEKMEKOY,464,658,,,,,,
1245,34,ATAKENT,ATAKENT,464,659,,,,,,
1246,34,ÇAKMAK,CAKMAK,464,660,,,,,,
1247,34,IHLAMURKUYU,IHLAMURKUYU,464,661,,,,,,
1248,34,SARIGAZİ,SARIGAZI,5823,662,,,,,,
1249,34,AŞAĞIDUDULLU,ASAGIDUDULLU,464,663,,,,,,
1486,6,MİSKET,MISKET,4017,664,,,,,,
1487,6,MUTLU,MUTLU,4017,665,,,,,,
1488,6,PTT EVLERİ,PTT EVLERI,4017,666,,,,,,
1489,6,PEYAMİ SAFA,PEYAMI SAFA,4017,667,,,,,,
1490,6,SAİMEKADIN,SAIMEKADIN,4017,668,,,,,,
1491,6,TEPECİK,TEPECIK,4017,669,,,,,,
1492,6,TUZLUÇAYIR,TUZLUCAYIR,4017,670,,,,,,
1493,6,TÜRKÖZÜ,TURKOZU,4017,671,,,,,,
1494,6,YATIK MUSLUK,YATIK MUSLUK,4017,672,,,,,,
1495,6,YENİ BAYINDIR,YENI BAYINDIR,4017,673,,,,,,
1496,6,YEŞİL BAYIR,YESIL BAYIR,4017,674,,,,,,
1497,6,YUKARI İMRAHOR,YUKARI IMRAHOR,4017,675,,,,,,
1498,6,ÇAĞLAYAN,CAGLAYAN,4017,676,,,,,,
1499,6,ÇİĞİLTEPE,CIGILTEPE,4017,677,,,,,,
1500,6,ÜREĞİL,UREGIL,4017,678,,,,,,
1501,6,ŞEHİT CENGİZ TOPEL,SEHIT CENGIZ TOPEL,4017,679,,,,,,
1502,6,ŞAFAKTEPE,SAFAKTEPE,4017,680,,,,,,
1503,6,ŞAHAP GÜRLER,SAHAP GURLER,4017,681,,,,,,
1504,6,ŞAHİNTEPE,SAHINTEPE,4017,682,,,,,,
1505,6,ŞİRİNTEPE,SIRINTEPE,4017,683,,,,,,
1506,6,ATATÜRK,ATATURK,73,684,,,,,,
1507,6,DÖKÜMCÜLER/SİNCAN,DOKUMCULER/SINCAN,73,685,,,,,,
1508,6,FATİH/SİNCAN,FATIH/SINCAN,73,686,,,,,,
1510,6,İSTASYON/SİNCAN,ISTASYON/SINCAN,73,687,,,,,,
1511,6,MAREŞAL ÇAKMAK,MARESAL CAKMAK,73,688,,,,,,
1513,6,PINARBAŞI/SİNCAN,PINARBASI/SINCAN,73,689,,,,,,
1514,6,SANAYİ SİTESİ,SANAYI SITESI,73,690,,,,,,
1515,6,SARAYCIK KÖYÜ,SARAYCIK KOYU,73,691,,,,,,
1516,6,SAZPINARI,SAZPINARI,73,692,,,,,,
1517,6,ORGANİZE SANAYİ,ORGANIZE SANAYI,73,693,,,,,,
1518,6,TANDOĞAN,TANDOGAN,73,694,,,,,,
1519,6,ULUBATLI HASAN/SİNCAN,ULUBATLI HASAN/SINCAN,73,695,,,,,,
1521,6,ALSANCAK/YENİMAHALLE,ALSANCAK/YENIMAHALLE,1924,696,,,,,,
1522,6,ANADOLU,ANADOLU,1924,697,,,,,,
1523,6,ATİSAN SANAYİ,ATISAN SANAYI,1924,698,,,,,,
1524,6,AVCILAR,AVCILAR,1924,699,,,,,,
1525,6,BAHÇEKAPI,BAHCEKAPI,1924,700,,,,,,
1526,6,BARIŞ,BARIS,1924,701,,,,,,
1527,6,BARIŞTEPE,BARISTEPE,1924,702,,,,,,
1528,6,BATI SİTESİ,BATI SITESI,1924,703,,,,,,
1529,6,BEREKET,BEREKET,1924,704,,,,,,
1530,6,BEŞTEPELER,BESTEPELER,1924,705,,,,,,
1531,6,BUKENTKENT,BUKENTKENT,1924,706,,,,,,
1532,6,BURÇ,BURC,1924,707,,,,,,
1533,6,DEMET,DEMET,1924,708,,,,,,
1534,6,DEMETGÜL,DEMETGUL,1924,709,,,,,,
1535,6,DEMETLALE,DEMETLALE,1924,710,,,,,,
1536,6,DEMİRCİLER,DEMIRCILER,1924,711,,,,,,
1537,6,DİMAS,DIMAS,1924,712,,,,,,
1538,6,DÖKÜMCÜLER/YENİMAHALLE,DOKUMCULER/YENIMAHALLE,1924,713,,,,,,
1539,6,ELVAN/YENİMAHALLE,ELVAN/YENIMAHALLE,1924,714,,,,,,
1540,6,EMİRYAMAN/YENİMAHALLE,EMIRYAMAN/YENIMAHALLE,1924,715,,,,,,
1541,6,EMNİYET,EMNIYET,1924,716,,,,,,
1542,6,ERGAZİ,ERGAZI,1924,717,,,,,,
1543,6,ERGENEKON,ERGENEKON,1924,718,,,,,,
1544,6,ERLER,ERLER,1924,719,,,,,,
1546,6,ESENTEPE,ESENTEPE,1924,720,,,,,,
1547,6,ETİLER,ETILER,1924,721,,,,,,
1548,6,GAZİ,GAZI,1924,722,,,,,,
1549,6,GERSAN SANAYİ,GERSAN SANAYI,1924,723,,,,,,
1550,6,GİMAT,GIMAT,1924,724,,,,,,
1551,6,GÜVENTEPE,GUVENTEPE,1924,725,,,,,,
1552,6,GÜZELYAKA,GUZELYAKA,1924,726,,,,,,
1553,6,HURDACILAR,HURDACILAR,1924,727,,,,,,
1554,6,İLK YERLEŞİM,ILK YERLESIM,1924,728,,,,,,
1555,6,İNÖNÜ,INONU,1924,729,,,,,,
1556,6,İSTASYON/YENİMAHALLE,ISTASYON/YENIMAHALLE,1924,730,,,,,,
1557,6,İVEDİK,IVEDIK,1924,731,,,,,,
1558,6,İVEDİK SANAYİ,IVEDIK SANAYI,1924,732,,,,,,
1559,6,KALETEPE,KALETEPE,1924,733,,,,,,
1560,6,KARDELEN,KARDELEN,1924,734,,,,,,
1561,6,KARŞIYAKA/YENİMAHALLE,KARSIYAKA/YENIMAHALLE,1924,735,,,,,,
1562,6,KAYALAR,KAYALAR,1924,736,,,,,,
1563,6,KAZIM KARABEKİR/YENİMAHALLE,KAZIM KARABEKIR/YENIMAHALLE,1924,737,,,,,,
1564,6,KENT KOOP,KENT KOOP,1924,738,,,,,,
1565,6,KOCA SİNAN,KOCA SINAN,1924,739,,,,,,
1566,6,MEHMET AKİF ERSOY,MEHMET AKIF ERSOY,1924,740,,,,,,
1567,6,MACUN,MACUN,1924,741,,,,,,
1568,6,NAKLİYECİLER,NAKLIYECILER,1924,742,,,,,,
1569,6,ORMAN ÇİFTLİĞİ,ORMAN CIFTLIGI,1924,743,,,,,,
1570,6,OSTİM,OSTIM,1924,744,,,,,,
1572,6,OTUZ AĞUSTOS/YENİMAHALLE,OTUZ AGUSTOS/YENIMAHALLE,1924,745,,,,,,
1573,6,PAMUKLAR,PAMUKLAR,1924,746,,,,,,
1574,6,PİYADE/YENİMAHALLE,PIYADE/YENIMAHALLE,1924,747,,,,,,
1575,6,RAGIP TÜZÜN,RAGIP TUZUN,1924,748,,,,,,
1577,6,SÜVARİ/YENİMAHALLE,SUVARI/YENIMAHALLE,1924,749,,,,,,
1578,6,TEPEALTI,TEPEALTI,1924,750,,,,,,
1579,6,TOPTANCI HAL,TOPTANCI HAL,1924,751,,,,,,
1580,6,TOPÇU/YENİMAHALLE,TOPCU/YENIMAHALLE,1924,752,,,,,,
1581,6,UĞUR MUMCU,UGUR MUMCU,1924,753,,,,,,
1582,6,VARLIK,VARLIK,1924,754,,,,,,
1583,6,YAHYALAR,YAHYALAR,1924,755,,,,,,
1584,6,YAKACIK/YENİMAHALLE,YAKACIK/YENIMAHALLE,1924,756,,,,,,
1585,6,YENİ BATI,YENI BATI,1924,757,,,,,,
1586,6,YENİ OSTİM,YENI OSTIM,1924,758,,,,,,
1587,6,YENİ KENT,YENI KENT,1924,759,,,,,,
1588,6,YENİ ÇAĞ,YENI CAG,1924,760,,,,,,
1589,6,YEŞİL EVLER,YESIL EVLER,1924,761,,,,,,
1590,6,YEŞİL ÇAM,YESIL CAM,1924,762,,,,,,
1591,6,YILDIZ SANAYİ,YILDIZ SANAYI,1924,763,,,,,,
1592,6,ÇALICA,CALICA,1924,764,,,,,,
1593,6,ÇARŞI,CARSI,1924,765,,,,,,
1594,6,ÇAYYOLU,CAYYOLU,1924,766,,,,,,
1595,6,ÇERÇİ DERESİ,CERCI DERESI,1924,767,,,,,,
1596,6,ÇİĞDEMTEPE,CIGDEMTEPE,1924,768,,,,,,
1597,6,ÖRNEK SANAYİ,ORNEK SANAYI,1924,769,,,,,,
1598,6,ÖZ ANKARA,OZ ANKARA,1924,770,,,,,,
1600,6,IŞINLAR,ISINLAR,1924,771,,,,,,
1601,6,ŞEKER/YENİMAHALLE,SEKER/YENIMAHALLE,1924,772,,,,,,
1602,6,100.YIL,100.YIL,1698,773,,,,,,
1603,6,50.YIL,50.YIL,1698,774,,,,,,
1604,6,ARMADA,ARMADA,1698,775,,,,,,
1605,6,AKPINAR,AKPINAR,1698,776,,,,,,
1606,6,ANITTEPE,ANITTEPE,1698,777,,,,,,
1607,6,ARKA TOPRAKLIK,ARKA TOPRAKLIK,1698,778,,,,,,
1608,6,ATA,ATA,1698,779,,,,,,
1609,6,AYDINLAR,AYDINLAR,1698,780,,,,,,
1610,6,AYRANCI,AYRANCI,1698,781,,,,,,
1611,6,AZİZİYE,AZIZIYE,1698,782,,,,,,
1612,6,AŞAĞI DİKMEN,ASAGI DIKMEN,1698,783,,,,,,
1613,6,AŞAĞI ÖVEÇLER,ASAGI OVECLER,1698,784,,,,,,
1614,6,AŞAĞI İMRAHOR,ASAGI IMRAHOR,1698,785,,,,,,
1615,6,AŞIKPAŞA,ASIKPASA,1698,786,,,,,,
1616,6,BADEMLİDERE,BADEMLIDERE,1698,787,,,,,,
1617,6,BAHÇELİEVLER/ÇANKAYA,BAHCELIEVLER/CANKAYA,3672,788,,,,,,
1618,6,BALGAT,BALGAT,1698,789,,,,,,
1619,6,BARBAROS,BARBAROS,1698,790,,,,,,
1620,6,ÇUKURCABİRLİK,CUKURCABIRLIK,1698,791,,,,,,
1621,6,BOZTEPE,BOZTEPE,1698,792,,,,,,
1622,6,CEBECİ,CEBECI,1698,793,,,,,,
1623,6,CEVİZLİDERE,CEVIZLIDERE,1698,794,,,,,,
1624,6,CUMHURİYET,CUMHURIYET,1698,795,,,,,,
1625,6,DEVLET,DEVLET,1698,796,,,,,,
1626,6,DİKMEN,DIKMEN,1698,797,,,,,,
1627,6,DİLEKLER,DILEKLER,1698,798,,,,,,
1628,6,DOĞUŞ,DOGUS,1698,799,,,,,,
1629,6,EHLİBEYT,EHLIBEYT,1698,800,,,,,,
1630,6,EMEK,EMEK,1698,801,,,,,,
2,1,CEYHAN,CEYHAN,0,802,,,,,,
147,10,EDREMİT,EDREMIT,0,803,,,,,,
289,21,ÇINAR,CINAR,0,804,,,,,,
436,34,BAYRAMPAŞA,BAYRAMPASA,0,805,,,,,,
577,42,HÜYÜK,HUYUK,0,806,,,,,,
720,52,GÜRGENTEPE,GURGENTEPE,0,807,,,,,,
862,63,HALFETİ,HALFETI,0,808,,,,,,
1004,34,4.LEVENT,4.LEVENT,439,809,,,,,,
1120,34,YILDIZTABYA,YILDIZTABYA,447,810,,,,,,
1237,34,MİMARSİNAN/TUZLA,MIMARSINAN/TUZLA,463,811,,,,,,
1352,6,TURGUT REİS,TURGUT REIS,3998,812,,,,,,
1465,6,DERBENT,DERBENT,4017,813,,,,,,
1576,6,SERHAT,SERHAT,1924,814,,,,,,
1689,6,UMUT,UMUT,1698,815,,,,,,
1810,34,MİMAROBA,MIMAROBA,441,816,,,,,,
1962,1,KALDIRIM,KALDIRIM,11,817,,,,,,
2094,5,EZİNEPAZAR,EZINEPAZAR,50,818,,,,,,
2222,10,ŞİFA,SIFA,141,819,,,,,,
2350,18,İKİZÖREN,IKIZOREN,248,820,,,,,,
2477,22,MECİDİYE,MECIDIYE,302,821,,,,,,
2603,31,KUZEYTEPE,KUZEYTEPE,5763,822,,,,,,
2738,33,ARKUM,ARKUM,432,823,,,,,,
2871,39,KIYIKÖY,KIYIKOY,545,824,,,,,,
2997,42,GÜVERCİNLİK,GUVERCINLIK,572,825,,,,,,
3127,43,ÇİTGÖL,CITGOL,607,826,,,,,,
3250,45,MÜTEVELLİ,MUTEVELLI,635,827,,,,,,
3251,45,NURİYE,NURIYE,635,828,,,,,,
3252,45,PAŞAKÖY,PASAKOY,635,829,,,,,,
3253,45,AVDAN,AVDAN,637,830,,,,,,
3254,45,CENKYERİ,CENKYERI,637,831,,,,,,
3255,45,TURGUTALP,TURGUTALP,637,832,,,,,,
3256,45,DERBENT,DERBENT,638,833,,,,,,
3257,45,URGANLI,URGANLI,638,834,,,,,,
3258,47,KABALA,KABALA,654,835,,,,,,
3259,47,YALIM,YALIM,654,836,,,,,,
3260,47,KILAVUZ,KILAVUZ,662,837,,,,,,
3261,47,SÜMER,SUMER,662,838,,,,,,
