SevkNo,SevkHarinx,SipLocation,SipHarinx,fatno,fatharinx,skod,miktar,Birim,kgid,insUN,insDT,insApp,updUN,updDT,updApp
765,14530,LN001,9900,8088,65550,LNRCNKM360,15.0000000000,Çift,14530,,,,,,
765,14531,LN001,9901,8088,65549,RCN716,3.0000000000,Çift,14531,,,,,,
765,14532,LN001,9902,8088,65548,LNRCNKVT5001,1.0000000000,Çift,14532,,,,,,
765,14533,LN001,9903,8088,65547,LNRCNKZZ1401,1.0000000000,Çift,14533,,,,,,
765,14534,LN001,9904,8088,65546,LNRCN383,2.0000000000,Çift,14534,,,,,,
765,14535,LN001,9905,8088,65545,LNRCNT2023,1.0000000000,Çift,14535,,,,,,
765,14536,LN001,9906,8088,65544,LNRCNKCS815Y,4.0000000000,Çift,14536,,,,,,
766,14537,LN001,9936,8167,65884,LNRCN383,6.0000000000,Çift,14537,,,,,,
766,14538,LN001,9937,8167,65883,LNRCNKCS815Y,3.0000000000,Çift,14538,,,,,,
766,14539,LN001,9938,8167,65882,LNRCNKM360,4.0000000000,Çift,14539,,,,,,
766,14540,LN001,9939,8167,65881,LNRCNKM299,3.0000000000,Çift,14540,,,,,,
766,14541,LN001,9940,8167,65880,LNRCNT63,1.0000000000,Çift,14541,,,,,,
766,14542,LN001,9941,8167,65879,LNRCNXSPX5,2.0000000000,Çift,14542,,,,,,
766,14543,LN001,9942,8167,65878,LNRCNKLCZ270,3.0000000000,Çift,14543,,,,,,
766,14544,LN001,9943,8167,65877,LNRCNKLCZ711,1.0000000000,Çift,14544,,,,,,
766,14545,LN001,9944,8167,65876,LNRCNKLCZ690,1.0000000000,Çift,14545,,,,,,
766,14546,LN001,9945,8167,65875,LNRCNGX04,1.0000000000,Çift,14546,,,,,,
766,14547,LN001,9946,8167,65874,LNRCNT836,1.0000000000,Çift,14547,,,,,,
766,14548,LN001,9947,8167,65873,LNRCNKZZ1401,1.0000000000,Çift,14548,,,,,,
766,14549,LN001,9948,8167,65872,LNRCNKZZ1408,1.0000000000,Çift,14549,,,,,,
766,14550,LN001,9949,8167,65871,LNRCNKPSJ333,1.0000000000,Çift,14550,,,,,,
766,14551,LN001,9950,8167,65870,LNRCNT2044,2.0000000000,Çift,14551,,,,,,
766,14552,LN001,9951,8167,65869,LNRCNKKSP01,1.0000000000,Çift,14552,,,,,,
767,14553,LN001,10013,8170,65914,LNRCN383,8.0000000000,Çift,14553,,,,,,
767,14554,LN001,10014,8170,65913,LNRCNTWG720,3.0000000000,Çift,14554,,,,,,
767,14555,LN001,10015,8170,65912,LNRCNKPSJ333,3.0000000000,Çift,14555,,,,,,
767,14556,LN001,10016,8170,65911,LNRCNKZZ1401,1.0000000000,Çift,14556,,,,,,
767,14557,LN001,10017,8170,65910,LNRCNKLCZ270,1.0000000000,Çift,14557,,,,,,
767,14558,LN001,10018,8170,65909,RCN716,1.0000000000,Çift,14558,,,,,,
767,14559,LN001,10019,8170,65908,LNRCNKB470,1.0000000000,Çift,14559,,,,,,
767,14560,LN001,10020,8170,65907,LNRCNKCS815Y,2.0000000000,Çift,14560,,,,,,
767,14561,LN001,10021,8170,65906,LNRCNKM299,2.0000000000,Çift,14561,,,,,,
767,14562,LN001,10022,8170,65905,LNRCNKB475,1.0000000000,Çift,14562,,,,,,
767,14563,LN001,10023,8170,65904,LNRCNKM360,10.0000000000,Çift,14563,,,,,,
767,14564,LN001,10024,8170,65903,LNRCNACT93,1.0000000000,Çift,14564,,,,,,
767,14565,LN001,10025,8170,65902,LNRCNXSPX6,1.0000000000,Çift,14565,,,,,,
767,14566,LN001,10026,8170,65901,LNRCNXSPX5,1.0000000000,Çift,14566,,,,,,
767,14567,LN001,10027,8170,65900,LNRCNKZZ1403,1.0000000000,Çift,14567,,,,,,
767,14568,LN001,10028,8170,65899,LNRCNKVT8511,1.0000000000,Çift,14568,,,,,,
768,14569,LN001,10029,8171,65924,LNRCNKM360,17.0000000000,Çift,14569,,,,,,
768,14570,LN001,10030,8171,65923,LNRCNXSPX5,1.0000000000,Çift,14570,,,,,,
768,14571,LN001,10031,8171,65922,LNRCNKCS815Y,3.0000000000,Çift,14571,,,,,,
768,14572,LN001,10032,8171,65921,LNRCNKM299,3.0000000000,Çift,14572,,,,,,
768,14573,LN001,10033,8171,65920,LNRCN383,5.0000000000,Çift,14573,,,,,,
768,14574,LN001,10034,8171,65919,LNRCNACT93,2.0000000000,Çift,14574,,,,,,
768,14575,LN001,10035,8171,65918,LNRCNKLCZ217,1.0000000000,Çift,14575,,,,,,
768,14576,LN001,10036,8171,65917,LNRCNKLCZ240,1.0000000000,Çift,14576,,,,,,
768,14577,LN001,10037,8171,65916,LNRCNALM123,1.0000000000,Çift,14577,,,,,,
768,14578,LN001,10038,8171,65915,LNRCNTWG720,1.0000000000,Çift,14578,,,,,,
769,14579,LN001,10039,8176,65959,LNRCN383,14.0000000000,Çift,14579,,,,,,
769,14580,LN001,10040,8176,65958,LNRCNKM360,27.0000000000,Çift,14580,,,,,,
769,14581,LN001,10041,8176,65957,LNRCNKCS815Y,7.0000000000,Çift,14581,,,,,,
769,14582,LN001,10042,8176,65956,LNRCNKM299,4.0000000000,Çift,14582,,,,,,
769,14583,LN001,10043,8176,65955,RCN716,3.0000000000,Çift,14583,,,,,,
769,14584,LN001,10044,8176,65954,LNRCNALM135,1.0000000000,Çift,14584,,,,,,
769,14585,LN001,10045,8176,65953,LNRCNT2023,1.0000000000,Çift,14585,,,,,,
769,14586,LN001,10046,8176,65952,LNRCNKPSJ333,2.0000000000,Çift,14586,,,,,,
769,14587,LN001,10047,8176,65951,LNRCNGX04,1.0000000000,Çift,14587,,,,,,
769,14588,LN001,10048,8176,65950,LNRCNTWG720,2.0000000000,Çift,14588,,,,,,
769,14589,LN001,10049,8176,65949,LNRCNKLCZ711,1.0000000000,Çift,14589,,,,,,
769,14590,LN001,10050,8176,65948,LNRCNACT93,2.0000000000,Çift,14590,,,,,,
769,14591,LN001,10051,8176,65947,LNRCNTWG285,1.0000000000,Çift,14591,,,,,,
769,14592,LN001,10052,8176,65946,LNRCNKZZ1401,1.0000000000,Çift,14592,,,,,,
769,14593,LN001,10053,8176,65945,LNRCNXSPX5,1.0000000000,Çift,14593,,,,,,
770,14594,LN001,10068,8178,65979,LNRCNALM123,1.0000000000,Çift,14594,,,,,,
770,14595,LN001,10069,8178,65978,LNRCNKZZ1401,1.0000000000,Çift,14595,,,,,,
770,14596,LN001,10070,8178,65977,LNRCNKCS815Y,1.0000000000,Çift,14596,,,,,,
770,14597,LN001,10071,8178,65976,LNRCNKM360,6.0000000000,Çift,14597,,,,,,
770,14598,LN001,10072,8178,65975,LNRCNKM299,1.0000000000,Çift,14598,,,,,,
770,14599,LN001,10073,8178,65974,LNRCN383,1.0000000000,Çift,14599,,,,,,
771,14600,LN001,10054,8177,65973,LNRCNKZZ1402,1.0000000000,Çift,14600,,,,,,
771,14601,LN001,10055,8177,65972,LNRCNKCS892Y,1.0000000000,Çift,14601,,,,,,
771,14602,LN001,10056,8177,65971,LNRCNKVT8511,1.0000000000,Çift,14602,,,,,,
771,14603,LN001,10057,8177,65970,LNRCNACT93,1.0000000000,Çift,14603,,,,,,
771,14604,LN001,10058,8177,65969,LNRCNT1310,1.0000000000,Çift,14604,,,,,,
771,14605,LN001,10059,8177,65968,LNRCNXSPX6,1.0000000000,Çift,14605,,,,,,
771,14606,LN001,10060,8177,65967,LNRCNKM360,13.0000000000,Çift,14606,,,,,,
771,14607,LN001,10061,8177,65966,LNRCNKM299,2.0000000000,Çift,14607,,,,,,
771,14608,LN001,10062,8177,65965,LNRCNKPSJ333,2.0000000000,Çift,14608,,,,,,
771,14609,LN001,10063,8177,65964,LNRCNKLCZ240,1.0000000000,Çift,14609,,,,,,
771,14610,LN001,10064,8177,65963,LNRCNKLCZ270,1.0000000000,Çift,14610,,,,,,
771,14611,LN001,10065,8177,65962,LNRCNTWG720,2.0000000000,Çift,14611,,,,,,
771,14612,LN001,10066,8177,65961,LNRCNKVT3000,1.0000000000,Çift,14612,,,,,,
771,14613,LN001,10067,8177,65960,LNRCN383,1.0000000000,Çift,14613,,,,,,
773,14626,LN001,10110,0,0,LNRCNKZZ1401,1.0000000000,Çift,14626,,,,,,
773,14627,LN001,10111,0,0,LNRCNKKSP01,1.0000000000,Çift,14627,,,,,,
773,14628,LN001,10112,0,0,RCN716,1.0000000000,Çift,14628,,,,,,
773,14629,LN001,10113,0,0,LNRCNKLCZ217,1.0000000000,Çift,14629,,,,,,
773,14630,LN001,10114,0,0,RCN716,1.0000000000,Çift,14630,,,,,,
773,14631,LN001,10115,0,0,LNRCNKM360,1.0000000000,Çift,14631,,,,,,
773,14632,LN001,10116,0,0,LNRCN383,1.0000000000,Çift,14632,,,,,,
773,14633,LN001,10117,0,0,LNRCNKM360,1.0000000000,Çift,14633,,,,,,
773,14634,LN001,10118,0,0,LNRCNXSPX6,1.0000000000,Çift,14634,,,,,,
773,14635,LN001,10119,0,0,LNRCNKM360,1.0000000000,Çift,14635,,,,,,
773,14636,LN001,10120,0,0,LNRCNKM360,1.0000000000,Çift,14636,,,,,,
773,14637,LN001,10121,0,0,LNRCNKM360,1.0000000000,Çift,14637,,,,,,
773,14638,LN001,10122,0,0,LNRCNKZZ1401,1.0000000000,Çift,14638,,,,,,
773,14639,LN001,10123,0,0,LNRCNALM123,1.0000000000,Çift,14639,,,,,,
773,14640,LN001,10124,0,0,LNRCNKM360,1.0000000000,Çift,14640,,,,,,
773,14641,LN001,10125,0,0,LNRCNKM360,1.0000000000,Çift,14641,,,,,,
773,14642,LN001,10126,0,0,LNRCNKM299,1.0000000000,Çift,14642,,,,,,
773,14643,LN001,10127,0,0,RCN716,1.0000000000,Çift,14643,,,,,,
773,14644,LN001,10128,0,0,RCN716,1.0000000000,Çift,14644,,,,,,
773,14645,LN001,10129,0,0,LNRCNKM360,1.0000000000,Çift,14645,,,,,,
773,14646,LN001,10130,0,0,LNRCNKZZ1401,1.0000000000,Çift,14646,,,,,,
773,14647,LN001,10131,0,0,LNRCNKLCZ270,1.0000000000,Çift,14647,,,,,,
773,14648,LN001,10132,0,0,LNRCNKZZ1403,1.0000000000,Çift,14648,,,,,,
773,14649,LN001,10133,0,0,LNRCNKM299,1.0000000000,Çift,14649,,,,,,
773,14650,LN001,10134,0,0,LNRCNKM360,1.0000000000,Çift,14650,,,,,,
773,14651,LN001,10135,0,0,LNRCNKM360,1.0000000000,Çift,14651,,,,,,
773,14652,LN001,10136,0,0,LNRCNKLCZ270,1.0000000000,Çift,14652,,,,,,
773,14653,LN001,10137,0,0,LNRCNKB475,1.0000000000,Çift,14653,,,,,,
773,14654,LN001,10138,0,0,LNRCNKM360,1.0000000000,Çift,14654,,,,,,
773,14655,LN001,10139,0,0,LNRCNKM360,1.0000000000,Çift,14655,,,,,,
773,14656,LN001,10140,0,0,LNRCNKM360,1.0000000000,Çift,14656,,,,,,
773,14657,LN001,10141,0,0,LNRCNKM299,1.0000000000,Çift,14657,,,,,,
773,14658,LN001,10142,0,0,LNRCNKM299,1.0000000000,Çift,14658,,,,,,
773,14659,LN001,10143,0,0,LNRCNKM360,1.0000000000,Çift,14659,,,,,,
773,14660,LN001,10144,0,0,LNRCNKM360,1.0000000000,Çift,14660,,,,,,
773,14661,LN001,10145,0,0,LNRCNKM360,1.0000000000,Çift,14661,,,,,,
773,14662,LN001,10146,0,0,LNRCNKZZ1401,1.0000000000,Çift,14662,,,,,,
773,14663,LN001,10147,0,0,LNRCNKLCZ270,1.0000000000,Çift,14663,,,,,,
775,14669,LN001,10153,8293,66428,LNRCNKM360,1.0000000000,Çift,14669,,,,,,
775,14670,LN001,10154,8293,66427,LNRCNKM360,1.0000000000,Çift,14670,,,,,,
775,14671,LN001,10155,8293,66426,LNRCN383,1.0000000000,Çift,14671,,,,,,
775,14672,LN001,10156,8293,66425,LNRCNKM360,1.0000000000,Çift,14672,,,,,,
775,14673,LN001,10157,8293,66424,LNRCNKM360,1.0000000000,Çift,14673,,,,,,
775,14674,LN001,10158,8293,66423,LNRCNALM123,1.0000000000,Çift,14674,,,,,,
775,14675,LN001,10159,8293,66422,LNRCNKM360,1.0000000000,Çift,14675,,,,,,
775,14676,LN001,10160,8293,66421,LNRCN383,1.0000000000,Çift,14676,,,,,,
775,14677,LN001,10161,8293,66420,LNRCNKM360,1.0000000000,Çift,14677,,,,,,
775,14678,LN001,10162,8293,66419,RCN716,1.0000000000,Çift,14678,,,,,,
775,14679,LN001,10163,8293,66418,LNRCNKCS815Y,1.0000000000,Çift,14679,,,,,,
775,14680,LN001,10164,8293,66417,LNRCNKM360,1.0000000000,Çift,14680,,,,,,
775,14681,LN001,10165,8293,66416,LNRCNKVT5001,1.0000000000,Çift,14681,,,,,,
775,14682,LN001,10166,8293,66415,LNRCNKM360,1.0000000000,Çift,14682,,,,,,
775,14683,LN001,10167,8293,66414,LNRCNALM123,1.0000000000,Çift,14683,,,,,,
775,14684,LN001,10168,8293,66413,LNRCNKZZ1404,1.0000000000,Çift,14684,,,,,,
775,14685,LN001,10169,8293,66412,LNRCNKCS815Y,1.0000000000,Çift,14685,,,,,,
775,14686,LN001,10170,8293,66411,LNRCNKM360,1.0000000000,Çift,14686,,,,,,
775,14687,LN001,10171,8293,66410,LNRCNKZZ1402,1.0000000000,Çift,14687,,,,,,
775,14688,LN001,10172,8293,66409,RCN716,1.0000000000,Çift,14688,,,,,,
775,14689,LN001,10173,8293,66408,LNRCNKM360,1.0000000000,Çift,14689,,,,,,
775,14690,LN001,10174,8293,66407,LNRCNKM360,1.0000000000,Çift,14690,,,,,,
775,14691,LN001,10175,8293,66406,LNRCNKM360,1.0000000000,Çift,14691,,,,,,
775,14692,LN001,10176,8293,66405,LNRCNKZZ1402,1.0000000000,Çift,14692,,,,,,
775,14693,LN001,10177,8293,66404,LNRCNKZZ1401,1.0000000000,Çift,14693,,,,,,
775,14694,LN001,10178,8293,66403,LNRCNKZZ1401,1.0000000000,Çift,14694,,,,,,
776,14695,LN001,10210,8356,66732,LNRCNKZZ1404,1.0000000000,Çift,14695,,,,,,
776,14696,LN001,10211,8356,66731,LNRCNKCS815Y,1.0000000000,Çift,14696,,,,,,
776,14697,LN001,10212,8356,66730,LNRCNTWG720,2.0000000000,Çift,14697,,,,,,
776,14698,LN001,10213,8356,66729,LNRCNKM360,37.0000000000,Çift,14698,,,,,,
776,14699,LN001,10214,8356,66728,LNRCNDPF141,1.0000000000,Çift,14699,,,,,,
776,14700,LN001,10215,8356,66727,LNRCN383,4.0000000000,Çift,14700,,,,,,
776,14701,LN001,10216,8356,66726,LNRCNDPF148,2.0000000000,Çift,14701,,,,,,
776,14702,LN001,10217,8356,66725,LNRCNKETL509,1.0000000000,Çift,14702,,,,,,
776,14703,LN001,10218,8356,66724,LNRCNKM299,10.0000000000,Çift,14703,,,,,,
776,14704,LN001,10219,8356,66723,LNRCNALM123,1.0000000000,Çift,14704,,,,,,
776,14705,LN001,10220,8356,66722,LNRCNDPF140,1.0000000000,Çift,14705,,,,,,
776,14706,LN001,10221,8356,66721,LNRCNKLCZ270,3.0000000000,Çift,14706,,,,,,
776,14707,LN001,10222,8356,66720,LNRCNKZZ1401,1.0000000000,Çift,14707,,,,,,
776,14708,LN001,10223,8356,66719,RCNGLS2262,1.0000000000,Çift,14708,,,,,,
776,14709,LN001,10224,8356,66718,LNRCNKZZ1402,2.0000000000,Çift,14709,,,,,,
776,14710,LN001,10225,8356,66717,RCN716,3.0000000000,Çift,14710,,,,,,
776,14711,LN001,10226,8356,66716,LNRCNKETL501,1.0000000000,Çift,14711,,,,,,
776,14712,LN001,10227,8356,66715,LNRCNKLCZ711,1.0000000000,Çift,14712,,,,,,
776,14713,LN001,10228,8356,66714,LNRCNKKSP01,1.0000000000,Çift,14713,,,,,,
776,14714,LN001,10229,8356,66713,LNRCNACT93,1.0000000000,Çift,14714,,,,,,
777,14715,LN001,10263,8400,66936,LNRCNKPSJ333,2.0000000000,Çift,14715,,,,,,
777,14716,LN001,10264,8400,66935,LNRCNKM299,1.0000000000,Çift,14716,,,,,,
777,14717,LN001,10265,8400,66934,LNRCN383,2.0000000000,Çift,14717,,,,,,
777,14718,LN001,10266,8400,66933,RCNGLS2262,1.0000000000,Çift,14718,,,,,,
777,14719,LN001,10267,8400,66932,LNRCNKETL501,1.0000000000,Çift,14719,,,,,,
778,14720,LN001,10268,8401,66954,LNRCNKM299,10.0000000000,Çift,14720,,,,,,
778,14721,LN001,10269,8401,66953,LNRCNKM360,25.0000000000,Çift,14721,,,,,,
778,14722,LN001,10270,8401,66952,LNRCN383,5.0000000000,Çift,14722,,,,,,
778,14723,LN001,10271,8401,66951,LNRCNKPSJ333,1.0000000000,Çift,14723,,,,,,
778,14724,LN001,10272,8401,66950,RCN716,2.0000000000,Çift,14724,,,,,,
778,14725,LN001,10273,8401,66949,LNRCNKZZ1401,2.0000000000,Çift,14725,,,,,,
778,14726,LN001,10274,8401,66948,RCNGLS2262,1.0000000000,Çift,14726,,,,,,
778,14727,LN001,10275,8401,66947,LNRCNACT94,1.0000000000,Çift,14727,,,,,,
778,14728,LN001,10276,8401,66946,LNRCNKLCZ270,1.0000000000,Çift,14728,,,,,,
778,14729,LN001,10277,8401,66945,LNRCNKLCZ690,1.0000000000,Çift,14729,,,,,,
778,14730,LN001,10278,8401,66944,LNRCNKZZ1408,1.0000000000,Çift,14730,,,,,,
778,14731,LN001,10279,8401,66943,LNRCNKZZ1402,2.0000000000,Çift,14731,,,,,,
778,14732,LN001,10280,8401,66942,LNRCNKCS815Y,1.0000000000,Çift,14732,,,,,,
778,14733,LN001,10281,8401,66941,LNRCNKVT5001,1.0000000000,Çift,14733,,,,,,
778,14734,LN001,10282,8401,66940,LNRCNACT93,1.0000000000,Çift,14734,,,,,,
778,14735,LN001,10283,8401,66939,LNRCNKB475,1.0000000000,Çift,14735,,,,,,
778,14736,LN001,10284,8401,66938,LNRCNKETL501,1.0000000000,Çift,14736,,,,,,
778,14737,LN001,10285,8401,66937,LNRCNKVT8511,1.0000000000,Çift,14737,,,,,,
779,14738,LN001,10369,8425,67044,LNRCNKM360,20.0000000000,Çift,14738,,,,,,
779,14739,LN001,10370,8425,67043,LNRCN383,7.0000000000,Çift,14739,,,,,,
779,14740,LN001,10371,8425,67042,LNRCNKM299,7.0000000000,Çift,14740,,,,,,
779,14741,LN001,10372,8425,67041,LNRCNXSPX5,1.0000000000,Çift,14741,,,,,,
779,14742,LN001,10373,8425,67040,LNRCNKZZ1401,4.0000000000,Çift,14742,,,,,,
779,14743,LN001,10374,8425,67039,LNRCNTWG720,2.0000000000,Çift,14743,,,,,,
779,14744,LN001,10375,8425,67038,RCN716,6.0000000000,Çift,14744,,,,,,
779,14745,LN001,10376,8425,67037,LNRCNKCS815Y,1.0000000000,Çift,14745,,,,,,
779,14746,LN001,10377,8425,67036,LNRCNKLCZ270,2.0000000000,Çift,14746,,,,,,
779,14747,LN001,10378,8425,67035,LNRCNACT93,2.0000000000,Çift,14747,,,,,,
779,14748,LN001,10379,8425,67034,LNRCNKLCZ690,1.0000000000,Çift,14748,,,,,,
780,14749,LN001,10465,8442,67079,LNRCNKCS815Y,1.0000000000,Çift,14749,,,,,,
781,14750,LN001,10466,8443,67094,LNRCNKM299,7.0000000000,Çift,14750,,,,,,
781,14751,LN001,10467,8443,67093,LNRCNKM360,22.0000000000,Çift,14751,,,,,,
781,14752,LN001,10468,8443,67092,LNRCNT2023,1.0000000000,Çift,14752,,,,,,
781,14753,LN001,10469,8443,67091,LNRCNXSPX5,1.0000000000,Çift,14753,,,,,,
781,14754,LN001,10470,8443,67090,LNRCNKLCZ711,1.0000000000,Çift,14754,,,,,,
781,14755,LN001,10471,8443,67089,LNRCNKPSJ333,1.0000000000,Çift,14755,,,,,,
781,14756,LN001,10472,8443,67088,LNRCNKLCZ230,1.0000000000,Çift,14756,,,,,,
781,14757,LN001,10473,8443,67087,LNRCNKZZ1401,2.0000000000,Çift,14757,,,,,,
781,14758,LN001,10474,8443,67086,LNRCNKCS815Y,3.0000000000,Çift,14758,,,,,,
781,14759,LN001,10475,8443,67085,LNRCNKKSP01,1.0000000000,Çift,14759,,,,,,
781,14760,LN001,10476,8443,67084,LNRCNKCS816S,1.0000000000,Çift,14760,,,,,,
781,14761,LN001,10477,8443,67083,RCN716,3.0000000000,Çift,14761,,,,,,
781,14762,LN001,10478,8443,67082,LNRCNKZZ1403,1.0000000000,Çift,14762,,,,,,
781,14763,LN001,10479,8443,67081,LNRCNALM135,1.0000000000,Çift,14763,,,,,,
781,14764,LN001,10480,8443,67080,LNRCN383,6.0000000000,Çift,14764,,,,,,
782,14765,LN001,10481,8450,67172,LNRCNKCS892Y,1.0000000000,Çift,14765,,,,,,
782,14766,LN001,10482,8450,67171,LNRCNGX04,2.0000000000,Çift,14766,,,,,,
782,14767,LN001,10483,8450,67170,LNRCNTWG720,4.0000000000,Çift,14767,,,,,,
782,14768,LN001,10484,8450,67169,LNRCN383,14.0000000000,Çift,14768,,,,,,
782,14769,LN001,10485,8450,67168,LNRCNKLCZ217,1.0000000000,Çift,14769,,,,,,
782,14770,LN001,10486,8450,67167,LNRCNKM360,3.0000000000,Çift,14770,,,,,,
782,14771,LN001,10487,8450,67166,LNRCNKLCZ270,5.0000000000,Çift,14771,,,,,,
782,14772,LN001,10488,8450,67165,RCN716,2.0000000000,Çift,14772,,,,,,
782,14773,LN001,10489,8450,67164,LNRCNKZZ1401,1.0000000000,Çift,14773,,,,,,
782,14774,LN001,10490,8450,67163,LNRCNKKSP1601,1.0000000000,Çift,14774,,,,,,
782,14775,LN001,10491,8450,67162,LNRCNT2023,2.0000000000,Çift,14775,,,,,,
782,14776,LN001,10492,8450,67161,LNRCNKZZ1402,1.0000000000,Çift,14776,,,,,,
782,14777,LN001,10493,8450,67160,LNRCNKVT8511,1.0000000000,Çift,14777,,,,,,
782,14778,LN001,10494,8450,67159,LNRCNKCS815Y,3.0000000000,Çift,14778,,,,,,
782,14779,LN001,10495,8450,67158,LNRCNKPSJ333,4.0000000000,Çift,14779,,,,,,
782,14780,LN001,10496,8450,67157,LNRCNT350,2.0000000000,Çift,14780,,,,,,
782,14781,LN001,10497,8450,67156,LNRCNDPF152,1.0000000000,Çift,14781,,,,,,
782,14782,LN001,10498,8450,67155,LNRCNKM299,1.0000000000,Çift,14782,,,,,,
782,14783,LN001,10499,8450,67154,LNRCNKZZ1408,1.0000000000,Çift,14783,,,,,,
782,14784,LN001,10500,8450,67153,LNRCNDPF158,1.0000000000,Çift,14784,,,,,,
782,14785,LN001,10501,8450,67152,LNRCNACT93,1.0000000000,Çift,14785,,,,,,
782,14786,LN001,10502,8450,67151,LNRCN350,1.0000000000,Çift,14786,,,,,,
783,14787,LN001,10681,8473,67293,LNRCN383,5.0000000000,Çift,14787,,,,,,
783,14788,LN001,10682,8473,67292,LNRCNKZZ1401,2.0000000000,Çift,14788,,,,,,
783,14789,LN001,10683,8473,67291,LNRCNTWG720,1.0000000000,Çift,14789,,,,,,
783,14790,LN001,10684,8473,67290,LNRCNDPF156,1.0000000000,Çift,14790,,,,,,
783,14791,LN001,10685,8473,67289,LNRCNKM360,8.0000000000,Çift,14791,,,,,,
783,14792,LN001,10686,8473,67288,LNRCNT2044,1.0000000000,Çift,14792,,,,,,
783,14793,LN001,10687,8473,67287,LNRCNCNT157A,1.0000000000,Çift,14793,,,,,,
783,14794,LN001,10688,8473,67286,LNRCNKPSJ333,1.0000000000,Çift,14794,,,,,,
783,14795,LN001,10689,8473,67285,LNRCNKM299,2.0000000000,Çift,14795,,,,,,
783,14796,LN001,10690,8473,67284,LNRCNKVT3000,1.0000000000,Çift,14796,,,,,,
783,14797,LN001,10691,8473,67283,LNRCNKLCZ711,1.0000000000,Çift,14797,,,,,,
783,14798,LN001,10692,8473,67282,LNRCNACT93,1.0000000000,Çift,14798,,,,,,
783,14799,LN001,10693,8473,67281,LNRCNACT94,1.0000000000,Çift,14799,,,,,,
784,14800,LN001,10701,8472,67280,LNRCNKZZ1401,1.0000000000,Çift,14800,,,,,,
784,14801,LN001,10702,8472,67279,LNRCN383,1.0000000000,Çift,14801,,,,,,
784,14802,LN001,10703,8472,67278,LNRCNKM360,1.0000000000,Çift,14802,,,,,,
785,14803,LN001,10734,8509,67459,LNRCNKM360,17.0000000000,Çift,14803,,,,,,
785,14804,LN001,10735,8509,67458,LNRCN383,1.0000000000,Çift,14804,,,,,,
785,14805,LN001,10736,8509,67457,LNRCNT1963,1.0000000000,Çift,14805,,,,,,
785,14806,LN001,10737,8509,67456,LNRCNACT93,2.0000000000,Çift,14806,,,,,,
785,14807,LN001,10738,8509,67455,LNRCNKPSJ333,1.0000000000,Çift,14807,,,,,,
785,14808,LN001,10739,8509,67454,LNRCNTWG720,4.0000000000,Çift,14808,,,,,,
785,14809,LN001,10740,8509,67453,LNRCNKM299,1.0000000000,Çift,14809,,,,,,
785,14810,LN001,10741,8509,67452,LNRCNKZZ1404,1.0000000000,Çift,14810,,,,,,
785,14811,LN001,10742,8509,67451,LNRCNKZZ1401,1.0000000000,Çift,14811,,,,,,
788,14825,LN001,10757,8522,67549,LNRCN383,8.0000000000,Çift,14825,,,,,,
788,14826,LN001,10758,8522,67548,LNRCNKM360,22.0000000000,Çift,14826,,,,,,
788,14827,LN001,10759,8522,67547,LNRCNKCS815Y,2.0000000000,Çift,14827,,,,,,
788,14828,LN001,10760,8522,67546,LNRCNKM299,10.0000000000,Çift,14828,,,,,,
788,14829,LN001,10761,8522,67545,RCN716,1.0000000000,Çift,14829,,,,,,
788,14830,LN001,10762,8522,67544,LNRCNKPSJ333,1.0000000000,Çift,14830,,,,,,
788,14831,LN001,10763,8522,67543,LNRCNKCS892Y,1.0000000000,Çift,14831,,,,,,
788,14832,LN001,10764,8522,67542,LNRCNT2023,1.0000000000,Çift,14832,,,,,,
788,14833,LN001,10765,8522,67541,LNRCNKVT3000,1.0000000000,Çift,14833,,,,,,
788,14834,LN001,10766,8522,67540,LNRCNALM123,1.0000000000,Çift,14834,,,,,,
788,14835,LN001,10767,8522,67539,LNRCNKLCZ270,1.0000000000,Çift,14835,,,,,,
788,14836,LN001,10768,8522,67538,LNRCNKCS893S,1.0000000000,Çift,14836,,,,,,
789,14837,LN001,10769,8527,67575,LNRCN383,1.0000000000,Çift,14837,,,,,,
789,14838,LN001,10770,8527,67574,LNRCNKM360,2.0000000000,Çift,14838,,,,,,
790,14839,LN001,10792,8552,67738,LNRCNKVT5001,1.0000000000,Çift,14839,,,,,,
790,14840,LN001,10793,8552,67737,LNRCNKM299,8.0000000000,Çift,14840,,,,,,
790,14841,LN001,10794,8552,67736,LNRCN383,4.0000000000,Çift,14841,,,,,,
790,14842,LN001,10795,8552,67735,LNRCNKM360,22.0000000000,Çift,14842,,,,,,
790,14843,LN001,10796,8552,67734,LNRCNKCS815Y,2.0000000000,Çift,14843,,,,,,
790,14844,LN001,10797,8552,67733,LNRCNKZZ1401,1.0000000000,Çift,14844,,,,,,
790,14845,LN001,10798,8552,67732,LNRCNTWG720,2.0000000000,Çift,14845,,,,,,
790,14846,LN001,10799,8552,67731,LNRCNT2023,2.0000000000,Çift,14846,,,,,,
790,14847,LN001,10800,8552,67730,LNRCNKB475,1.0000000000,Çift,14847,,,,,,
790,14848,LN001,10801,8552,67729,LNRCNALM123,1.0000000000,Çift,14848,,,,,,
790,14849,LN001,10802,8552,67728,LNRCNKPSJ333,3.0000000000,Çift,14849,,,,,,
790,14850,LN001,10803,8552,67727,LNRCNKLCZ217,1.0000000000,Çift,14850,,,,,,
790,14851,LN001,10804,8552,67726,LNRCNKZZ1402,1.0000000000,Çift,14851,,,,,,
