FisNo,Fisinx,FisTur,FisTip,Tarih,EvrakNo,Banka,Sube,Hesap,cmb,cmbkod,cmbkod1,cmbkod2,Location,OzKod1,OzKod2,MuhKodBanka,Muhkodcmb,Tutar,ParaCinsi,cbpg,cbpgMuhKod,Tanim,VadeOran,Masraf,GiderKod,KDVOran,KdvMuhKod,Tarih1,Tarih2,MuhKod,FisTur_Tanim,FisTip_Tanim,Proje_D_Id
15,143,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,144,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.215,ZAFER TÜRKOĞLU ,ZAFER TÜRKOĞLU ,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,145,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.706,VETAŞ PLASTİK V,,,,,,,21559.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,146,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,147,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.697,YUKSEL AYAKKABI,YUKSEL AYAKKABI,,,,,,6500.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,148,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.689,ISIKLAR AYAKKAB,,,,,,,6500.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,149,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.711,ŞEBNEM AYAKKABI,,,,,,,9000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,150,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.712,EYLÜL ORTOPEDİ ,EYLÜL ORTOPEDİ ,,,,,,9400.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,151,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.294,SAYILIR AYAKKAB,CEN - SAY,,,,,,7000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,152,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.572,BOEING SHOES,NECMI KUNDURA G,,,,,,7000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,153,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,154,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.721,SARIKAYA AYAKKA,SARIKAYA AYAKKA,,,,,,20000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,155,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,20000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,156,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,7000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,157,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,25000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,158,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,30000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
15,159,2,1,2019-05-31 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,20000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-05-31 00:00:00,2019-05-31 00:00:00,,EFT İşlemi,Gönderilen,
17,160,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,20000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,161,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.662,TURKUAZ AYAKKAB,TURKUAZ AYAKKAB,,,,,,25000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,162,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,25000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,163,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,15000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,164,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,15000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,165,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,10000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,166,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,15000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,167,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.721,SARIKAYA AYAKKA,SARIKAYA AYAKKA,,,,,,10000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,168,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.215,ZAFER TÜRKOĞLU ,ZAFER TÜRKOĞLU ,,,,,,7000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,169,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,7000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,170,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.294,SAYILIR AYAKKAB,CEN - SAY,,,,,,5000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,171,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.712,EYLÜL ORTOPEDİ ,EYLÜL ORTOPEDİ ,,,,,,7300.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,172,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,6000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,173,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,5000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,174,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.572,BOEING SHOES,NECMI KUNDURA G,,,,,,4400.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,175,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.349,ANBER ROK AYAKK,ANBER ROK AYAKK,,,,,,1800.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,176,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.730,GOES AYAKKABI,GİDER AYAKKABI ,,,,,,4300.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
17,177,2,1,2019-06-14 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,5000.0,TL,,,YAPI KREDİ HES.EFT,0.00,0.0,,0.0,,2019-06-14 00:00:00,2019-06-14 00:00:00,,EFT İşlemi,Gönderilen,
18,178,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.721,SARIKAYA AYAKKA,SARIKAYA AYAKKA,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,179,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.725,MCS GROUP,MEKIN SARACIYE ,,,,,,2591.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,180,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.398,ÖZDALLAR AYAKKA,ÖZDALLAR AYAKKA,,,,,,3900.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,181,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,4000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,182,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.294,SAYILIR AYAKKAB,CEN - SAY,,,,,,5700.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,183,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,9000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,184,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,11000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,185,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.215,ZAFER TÜRKOĞLU ,ZAFER TÜRKOĞLU ,,,,,,7000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,186,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,187,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,188,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,189,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,190,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
18,191,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.706,VETAŞ PLASTİK V,,,,,,,4330.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,192,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.721,SARIKAYA AYAKKA,SARIKAYA AYAKKA,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,193,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.725,MCS GROUP,MEKIN SARACIYE ,,,,,,2591.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,194,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.398,ÖZDALLAR AYAKKA,ÖZDALLAR AYAKKA,,,,,,3900.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,195,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,4000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,196,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.294,SAYILIR AYAKKAB,CEN - SAY,,,,,,5700.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,197,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,9000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,198,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,11000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,199,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.215,ZAFER TÜRKOĞLU ,ZAFER TÜRKOĞLU ,,,,,,7000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,200,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,201,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,202,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,203,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,204,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
19,205,2,1,2019-06-21 00:00:00,,01,464,71014406,C,320.706,VETAŞ PLASTİK V,,,,,,,4330.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-21 00:00:00,2019-06-21 00:00:00,,EFT İşlemi,Gönderilen,
20,206,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,207,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,20000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,208,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,209,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,210,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,211,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,7000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,212,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,20000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,213,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.721,SARIKAYA AYAKKA,SARIKAYA AYAKKA,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,214,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,215,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.572,BOEING SHOES,NECMI KUNDURA G,,,,,,5000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,216,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,4400.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,217,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,218,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.689,ISIKLAR AYAKKAB,,,,,,,1700.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,219,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.398,ÖZDALLAR AYAKKA,ÖZDALLAR AYAKKA,,,,,,1700.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,220,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.712,EYLÜL ORTOPEDİ ,EYLÜL ORTOPEDİ ,,,,,,7500.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,221,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.215,ZAFER TÜRKOĞLU ,ZAFER TÜRKOĞLU ,,,,,,5000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
20,222,2,1,2019-06-28 00:00:00,,01,464,71014406,C,330.668 ,CEMRE BİLGİSAYA,CEMRE BİLGİSAYA,,,,,,3500.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
21,223,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
21,224,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,20000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
21,225,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
21,226,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,10000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
21,227,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,15000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
21,228,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,7000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
21,229,2,1,2019-06-28 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,20000.0,TL,,,YAPI KREDİ HES.GÖNDERİLEN,0.00,0.0,,0.0,,2019-06-28 00:00:00,2019-06-28 00:00:00,,EFT İşlemi,Gönderilen,
