SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,locked,SipharinxB,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx
40871,92566,,858 M ADAXTER,,7.000000,CIFT,US,17.000000,0.00,0.000000,8.00,,,,,,,,,,,,
40871,92567,,858 MB ADAXTER,,2.000000,CIFT,US,17.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41009,92949,,064 Z A202,,2.000000,CIFT,US,50.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92950,,629 SZ S223-010,,1.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92951,,629 Z KK038-496,,1.000000,CIFT,US,30.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92952,,629 Z S085-142,,3.000000,CIFT,US,29.320000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92953,,629 Z S312-0320,,1.000000,CIFT,US,36.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92954,,629 SZ S318-578,,1.000000,CIFT,US,40.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92955,,629 Z KKYMV-130,,2.000000,CIFT,US,27.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92956,,629 SZ FS8011,,1.000000,CIFT,TL,158.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92957,,257 Z FUAR35,,1.000000,CIFT,TL,123.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92958,,407 Z KK46,,1.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92959,,792 Z KK206,,1.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92960,,863 Z A115,,1.000000,CIFT,US,43.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92961,,064 Z FS257,,1.000000,CIFT,TL,177.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41009,92962,,864 Z A132,,1.000000,CIFT,US,31.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92963,,629 Z S283-684,,1.000000,CIFT,US,30.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92964,,064 Z 781,,1.000000,CIFT,TL,150.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41009,92965,,572 Z A905A,,1.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92966,,757 SZ A5510,,1.000000,CIFT,US,63.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92967,,629 Z KK305-030,,2.000000,CIFT,US,27.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92968,,758 Z 09-1,,1.000000,CIFT,TL,108.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92969,,061 SZAMODEL9-7,,1.000000,CIFT,US,35.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41009,92970,,629 Z KKRMN-501,,1.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92971,,407 Z A13,,1.000000,CIFT,US,56.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92972,,629 Z KK003-090,,2.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92973,,061 Z FUAR-4,,1.000000,CIFT,TL,88.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92974,,061 Z 4111,,1.000000,CIFT,TL,168.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41009,92975,,733 Z KK997,,1.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92976,,001 Z KKELIS,,1.000000,CIFT,US,7.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41009,92977,,763 Z A04,,1.000000,CIFT,US,31.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41009,92978,,629 SZ FS3095,,1.000000,CIFT,TL,154.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92979,,763 Z A05,,1.000000,CIFT,US,30.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92980,,864 Z A600,,1.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92981,,757 Z KK8050,,1.000000,CIFT,US,37.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41010,92982,,629 Z KK038-496,,1.000000,CIFT,US,30.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92983,,257 Z A046,,1.000000,CIFT,US,36.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92984,,864 Z A101,,1.000000,CIFT,US,36.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92985,,001 Z A18726,,4.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92986,,865 Z A1800-2,,5.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92987,,868 F A158C,,3.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92988,,629 Z KK003-090,,2.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92989,,792 Z KK206,,1.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92990,,629 Z KK203-201,,1.000000,CIFT,US,27.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92991,,001 Z KKELIS,,14.000000,CIFT,US,7.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41010,92992,,865 Z A1627,,2.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92993,,572 Z A905A,,3.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92994,,629 SZ FS400,,1.000000,CIFT,TL,100.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92995,,874 Z A4071C,,2.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92996,,895 F A2019-S01,,1.000000,CIFT,US,18.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92997,,877 F A105P,,3.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92998,,046 Z A16,,1.000000,CIFT,US,38.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,92999,,863 Z KK102DUZ,,1.000000,CIFT,US,37.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,93000,,629 Z S085-1111,,2.000000,CIFT,US,29.320000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,93001,,874 Z A4052C,,2.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,93002,,572 F A070T,,1.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,93003,,863 Z A337,,1.000000,CIFT,US,45.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,93004,,863 Z A110DUZ,,1.000000,CIFT,US,45.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,93005,,733 Z KK997,,2.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,93006,,874 Z A4028C,,1.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,93007,,064 Z FS257,,1.000000,CIFT,TL,177.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41010,93008,,046 Z A126,,1.000000,CIFT,US,38.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41010,93009,,572 Z A1903A,,3.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94159,,046 Z A126,,1.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94160,,111 M A1942,,14.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94161,,271 P A334-1,,1.000000,CIFT,US,31.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94162,,408 Z AA-3,,1.000000,CIFT,US,41.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94163,,493 M A3670,,14.000000,CIFT,US,33.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94164,,628 M A1003,,19.000000,CIFT,US,20.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94165,,662 M A117B,,1.000000,CIFT,US,23.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94166,,701 M A135-3,,14.000000,CIFT,US,31.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94167,,724 M A200 ,,7.000000,CIFT,US,23.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94168,,724 M A201,,10.000000,CIFT,US,23.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94169,,724 M A208,,8.000000,CIFT,US,23.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94170,,741 M A150,,10.000000,CIFT,US,20.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94171,,741 M A2012,,18.000000,CIFT,US,20.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94172,,741 M A563,,14.000000,CIFT,US,20.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94173,,741 M A404,,14.000000,CIFT,US,20.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94174,,757 Z A9280,,1.000000,CIFT,US,27.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94175,,783 M A58,,20.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94176,,783 M A101,,12.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94177,,783 M A20,,20.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94178,,783 M A20LZR,,14.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94179,,783 M A62YENI,,12.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94180,,850 M KK3500,,9.000000,CIFT,US,43.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41156,94181,,858 M KK405,,1.000000,CIFT,US,19.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94182,,858 M A400,,25.000000,CIFT,US,14.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94183,,858 M A405,,20.000000,CIFT,US,14.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94184,,858 M A410,,20.000000,CIFT,US,14.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94185,,858 M A411,,25.000000,CIFT,US,14.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94186,,867 M A94,,16.000000,CIFT,US,28.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94187,,867 M A058PUS,,7.000000,CIFT,US,28.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41156,94188,,891 F A501,,1.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94189,,046 Z A126,,1.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94190,,111 M A1942,,14.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94191,,271 P A334-1,,1.000000,CIFT,US,31.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94192,,408 Z AA-3,,1.000000,CIFT,US,41.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94193,,493 M A3670,,14.000000,CIFT,US,33.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94194,,628 M A1003,,20.000000,CIFT,US,20.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94195,,662 M A117B,,1.000000,CIFT,US,23.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94196,,701 M A135-3,,14.000000,CIFT,US,31.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94197,,724 M A200 ,,21.000000,CIFT,US,23.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94198,,724 M A201,,10.000000,CIFT,US,23.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94199,,724 M A208,,22.000000,CIFT,US,23.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94200,,741 M A150,,10.000000,CIFT,US,20.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94201,,741 M A2012,,18.000000,CIFT,US,20.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94202,,741 M A563,,14.000000,CIFT,US,20.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94203,,741 M A404,,14.000000,CIFT,US,20.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94204,,757 Z A9280,,1.000000,CIFT,US,27.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94205,,783 M A58,,20.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94206,,783 M A101,,12.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94207,,783 M A20,,20.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94208,,783 M A20LZR,,14.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94209,,783 M A62YENI,,12.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94210,,850 M KK3500,,9.000000,CIFT,US,43.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41157,94211,,858 M KK405,,1.000000,CIFT,US,19.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94212,,858 M A400,,25.000000,CIFT,US,14.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94213,,858 M A405,,20.000000,CIFT,US,14.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94214,,858 M A410,,20.000000,CIFT,US,14.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94215,,858 M A411,,25.000000,CIFT,US,14.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94216,,867 M A94,,16.000000,CIFT,US,28.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94217,,867 M A058PUS,,7.000000,CIFT,US,28.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41157,94218,,891 F A501,,1.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41627,95907,,006 F A900,,9.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41627,95908,,006 P A900,,4.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41627,95909,,018 M A798X44,,5.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41627,95910,,018 M AG-153X18,,4.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41627,95911,,662 G A1002,,11.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41627,95912,,723 M A711,,6.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41627,95913,,723 M A6080-1,,6.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41627,95914,,858 G ADAXTER,,5.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41627,95915,,858 M ADAXTER,,2.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41685,96128,,722 M A263,,4.000000,CIFT,US,34.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41685,96129,,001 M A3820,,1.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96459,,064 SZ A999,,6.000000,CIFT,US,67.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96460,,903 YZ A21586,,5.000000,CIFT,US,77.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96461,,407 KZ A2114,,3.000000,CIFT,US,81.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96462,,407 KZ A2014,,2.000000,CIFT,US,83.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96463,,903 KZ A19827,,5.000000,CIFT,US,86.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96464,,064 KZ A1006,,4.000000,CIFT,US,80.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96465,,824 YZ A20339,,5.000000,CIFT,US,108.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41773,96466,,824 YZ A20317,,6.000000,CIFT,US,109.000000,0.00,0.000000,8.00,,,,,,,,,,,,
41773,96467,,769 KF A125,,6.000000,CIFT,US,33.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96468,,769 KP A125,,5.000000,CIFT,US,31.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96469,,769 KF A120,,6.000000,CIFT,US,33.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96470,,769 KP A120,,5.000000,CIFT,US,31.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96471,,111 KM A1955,,10.000000,CIFT,US,45.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96472,,824 KZ A20313,,6.000000,CIFT,US,74.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96473,,111 KG A1955,,10.000000,CIFT,US,45.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96474,,006 KB A1001,,5.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96475,,006 KF A1001,,11.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96476,,006 KP A1001,,10.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96477,,757 KZ A8750,,5.000000,CIFT,US,49.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96478,,837 F A01,,8.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96479,,891 F A500,,12.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96480,,710 SZ A5100,,10.000000,CIFT,US,42.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96481,,710 SZ A5500,,5.000000,CIFT,US,42.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96482,,710 KZ A5500,,5.000000,CIFT,US,50.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41773,96483,,001 Z AELISPOLY,,48.000000,CIFT,US,5.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41900,96956,,095 M A4051-1,,1.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41900,96957,,724 M A200 ,,2.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41900,96958,,741 M A2012,,1.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41900,96959,,741 M A2012-10,,1.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41900,96960,,783 M A37,,8.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41900,96961,,837 F A01,,3.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41900,96962,,837 F A02,,2.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41900,96963,,858 M A605,,1.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41900,96964,,865 Z A5010,,10.000000,CIFT,US,14.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41900,96965,,867 M A86,,1.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97047,,064 KZ A530,,1.000000,CIFT,US,59.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97048,,257 Z A045,,1.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97049,,359 Z A023,,1.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97050,,359 Z A052,,2.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97051,,359 Z A211,,1.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97052,,359 Z A490,,2.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97053,,629 Z A406-311,,2.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97054,,629 Z A288-055,,1.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97055,,711 KM A4020,,1.000000,CIFT,US,51.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97056,,722 KM A385,,1.000000,CIFT,US,48.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97057,,855 M A227,,2.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97058,,855 SM A660,,1.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97059,,864 Z A101,,2.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97060,,865 M A5020,,2.000000,CIFT,US,16.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97061,,867 KM A01,,2.000000,CIFT,US,36.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97062,,867 KM A03,,1.000000,CIFT,US,36.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97063,,867 M A085DUZ,,1.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97064,,901 KZ A202,,1.000000,CIFT,US,45.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97065,,901 SZ A204,,1.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
41926,97066,,901 SZ A202,,2.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97677,,001 Z A100,,15.000000,CIFT,US,6.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97678,,001 Z AELISPOLY,,9.000000,CIFT,US,5.000000,0.00,0.000000,8.00,,,,,,,,,,,,
42075,97679,,407 SZ A5202,,5.000000,CIFT,US,56.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97680,,629 SZ A305-045,,10.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97681,,629 SZ A044-88,,5.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97682,,662 M A1001,,8.000000,CIFT,US,25.000000,0.00,0.000000,8.00,,,,,,,,,,,,
42075,97683,,711 KM A477,,6.000000,CIFT,US,45.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97684,,722 M A420,,5.000000,CIFT,US,36.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97685,,723 M A2021-1,,6.000000,CIFT,US,35.000000,0.00,0.000000,8.00,,,,,,,,,,,,
42075,97686,,723 M A101,,12.000000,CIFT,US,32.000000,0.00,0.000000,8.00,,,,,,,,,,,,
42075,97687,,758 SF A900,,15.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97688,,758 SG A1000 ,,4.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97689,,855 SM A660,,5.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97690,,863 SZ A356,,1.000000,CIFT,US,34.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97691,,863 Z A538,,4.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97692,,864 SZ A060,,6.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97693,,864 Z A082,,5.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97694,,864 Z A506,,5.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97695,,865 M A5010,,5.000000,CIFT,US,14.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42075,97696,,881 Z A1026,,6.000000,CIFT,US,21.000000,0.00,0.000000,8.00,,,,,,,,,,,,
42075,97697,,893 M A075,,5.000000,CIFT,US,37.000000,0.00,0.000000,8.00,,,,,,,,,,,,
42075,97698,,908 SP A562,,5.000000,CIFT,US,28.000000,0.00,0.000000,8.00,,,,,,,,,,,,
42075,97699,,908 SF A506,,6.000000,CIFT,US,28.000000,0.00,0.000000,8.00,,,,,,,,,,,,
42750,101287,,662 M A85020,,24.000000,CIFT,US,20.000000,0.00,0.000000,,,,,,,,,,,,,
42750,101288,,662 M A85021,,48.000000,CIFT,US,20.000000,0.00,0.000000,,,,,,,,,,,,,
42750,101289,,819 M A106,,60.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42750,101290,,783 M A20LZR,,60.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42750,101291,,783 M A20,,24.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42750,101371,,927 M A011,,1.000000,CIFT,US,0.000000,0.00,0.000000,,,,,,,,,,,,,
42750,101372,,927 M A022,,1.000000,CIFT,US,0.000000,0.00,0.000000,,,,,,,,,,,,,
42751,101292,,891 I A508,,12.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42751,101293,,891 B A508,,20.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42751,101294,,891 P A508,,20.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42751,101295,,891 F A508,,8.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101441,,877 B A105P,,4.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101442,,095 M A4051-1,,2.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101443,,877 F A105P,,10.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101444,,858 M ADAXTER,,10.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101445,,783 M A20,,7.000000,CIFT,US,16.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101446,,662 M A1001,,7.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101447,,865 M A5000,,6.000000,CIFT,US,14.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101448,,864 Z A101,,7.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101449,,064 Z A3004,,7.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101450,,662 M A04,,3.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101451,,867 M A077,,6.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101452,,864 Z A1005,,15.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101453,,858 M A400,,4.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101454,,741 M A2012-10,,3.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101455,,865 M A5028,,3.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
42806,101456,,855 M A226,,7.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
