SatNo,Odinx,OdTip,ParaCinsi,Tutar,OdTar,MuhKod,MM,Komisyon,KaporaMuhKod,KaporaMM,Kapora,HCKod
1118605,1184762,KG,KZT,7700.000000,2021-10-05 10:21:02,,,,,,,
1118605,1184763,N,KZT,7700.000000,2021-10-05 10:22:05,,,,,,,
1120186,1186454,N,KZT,10500.000000,2021-10-08 19:47:58,,,,,,,
1120195,1186464,N,KZT,18500.000000,2021-10-08 19:54:34,,,,,,,
1120347,1186624,KG,KZT,22000.000000,2021-10-09 11:55:00,,,,,,,
1120758,1187050,KG,KZT,26000.000000,2021-10-10 00:01:52,,,,,,,
1120759,1187051,N,KZT,24000.000000,2021-10-10 00:03:29,,,,,,,
1120760,1187052,N,KZT,20000.000000,2021-10-10 00:05:20,,,,,,,
1120762,1187054,H,KZT,10000.000000,2021-10-10 00:08:00,,,,,,,
1120763,1187055,KG,KZT,11000.000000,2021-10-10 00:09:44,,,,,,,
1120765,1187057,N,KZT,26000.000000,2021-10-10 00:11:24,,,,,,,
1120766,1187058,H,KZT,28000.000000,2021-10-10 00:12:49,,,,,,,
1120767,1187059,KG,KZT,17600.000000,2021-10-10 00:14:16,,,,,,,
1120769,1187061,KG,KZT,10500.000000,2021-10-10 00:15:42,,,,,,,
1120771,1187063,H,KZT,23000.000000,2021-10-10 00:18:27,,,,,,,
1120776,1187071,N,KZT,24000.000000,2021-10-10 00:33:43,,,,,,,
1120777,1187072,N,KZT,20000.000000,2021-10-10 00:35:42,,,,,,,
1120778,1187073,KG,KZT,11000.000000,2021-10-10 00:40:53,,,,,,,
1120780,1187075,KG,KZT,10500.000000,2021-10-10 00:43:43,,,,,,,
1120820,1187150,KG,KZT,21000.000000,2021-10-10 09:41:02,,,,,,,
1120822,1187152,KG,KZT,17500.000000,2021-10-10 09:42:21,,,,,,,
1120823,1187153,H,KZT,21700.000000,2021-10-10 09:43:44,,,,,,,
1120824,1187154,GP,KZT,10500.000000,2021-10-10 09:45:04,,,,,,,
1120824,1187155,KG,KZT,5600.000000,2021-10-10 09:45:35,,,,,,,
1120826,1187157,GP,KZT,10500.000000,2021-10-10 09:47:47,,,,,,,
1121263,1187616,YK,TL,250.000000,2021-10-11 14:26:15,,,,,,,
1121759,1188142,KG,KZT,12000.000000,2021-10-12 16:29:02,,,,,,,
1122027,1188445,N,KZT,6000.000000,2021-10-13 09:13:26,,,,,,,
1122097,1188527,H,KZT,5000.000000,2021-10-10 13:37:56,,,,,,,
1122181,1188614,GP,KZT,10500.000000,2021-10-13 16:04:01,,,,,,,
1122270,1188712,N,KZT,11000.000000,2021-10-13 18:14:19,,,,,,,
1122270,1188713,N,KZT,16800.000000,2021-10-13 18:15:03,,,,,,,
1122270,1188785,N,KZT,12000.000000,2021-10-13 18:15:48,,,,,,,
1122270,1188786,N,KZT,10500.000000,2021-10-13 18:15:48,,,,,,,
1122294,1188744,N,KZT,14260.000000,2021-10-13 18:47:09,,,,,,,
1122294,1188745,H,KZT,24500.000000,2021-10-13 18:47:25,,,,,,,
1122642,1189132,N,KZT,10900.000000,2021-10-14 17:01:30,,,,,,,
1122642,1189133,KG,KZT,2400.000000,2021-10-14 17:01:41,,,,,,,
1122642,1189134,KG,KZT,13650.000000,2021-10-14 17:02:29,,,,,,,
1124104,1190625,KG,KZT,32200.000000,2021-10-15 19:06:08,,,,,,,
1126459,1193018,KG,KZT,22500.000000,2021-10-16 17:55:43,,,,,,,
1126459,1193019,KG,KZT,13500.000000,2021-10-16 17:55:51,,,,,,,
1126459,1193020,KG,KZT,20500.000000,2021-10-16 17:56:03,,,,,,,
1126459,1193021,KG,KZT,130000.000000,2021-10-16 17:56:14,,,,,,,
1126459,1193022,KG,KZT,13300.000000,2021-10-16 17:56:24,,,,,,,
1126459,1193023,H,KZT,6000.000000,2021-10-16 17:56:40,,,,,,,
1127375,1194018,N,TL,25.000000,2021-10-19 09:58:58,,,,,,,
1127375,1194019,ZB,TL,1300.000000,2021-10-19 09:59:13,,,,,,,
1127531,1194185,N,KZT,12000.000000,2021-10-19 17:39:45,,,,,,,
1129026,1195761,KG,KZT,10000.000000,2021-10-23 15:04:17,,,,,,,
1129128,1195865,KG,KZT,21300.000000,2021-10-23 17:26:18,,,,,,,
1129130,1195867,KG,KZT,9000.000000,2021-10-23 17:27:38,,,,,,,
1129470,1196229,KG,KZT,46000.000000,2021-10-24 16:15:13,,,,,,,
1130195,1197001,N,TL,100.000000,2021-10-26 16:38:19,,,,,,*,
1130660,1197494,N,KZT,20000.000000,2021-10-27 19:33:33,,,,,,,
1130660,1197495,H,KZT,2400.000000,2021-10-27 19:33:51,,,,,,,
1130886,1197729,KG,KZT,15400.000000,2021-10-28 13:31:26,,,,,,,
1132399,1199333,KG,KZT,15200.000000,2021-10-31 17:52:18,,,,,,,
1133904,1200914,N,US,100.000000,2021-11-04 18:35:10,,,,,,*,
1134599,1201633,KG,KZT,25000.000000,2021-11-06 08:55:56,,,,,,,
1135081,1202150,KG,KZT,9350.000000,2021-11-07 12:31:57,,,,,,,
1135200,1202279,N,KZT,40000.000000,2021-11-07 17:10:24,,,,,,,
1135224,1202306,N,KZT,9000.000000,2021-11-07 17:46:55,,,,,,,
1135279,1202364,KG,KZT,8000.000000,2021-11-07 18:41:18,,,,,,,
1135459,1202555,N,US,300.000000,2021-11-08 12:16:33,,,,,,,
1135592,1202690,N,US,508.000000,2021-11-08 17:59:14,,,,,,,
1135762,1202868,N,TL,50.000000,2021-11-09 09:58:21,,,,,,,
1136243,1203372,KG,KZT,14000.000000,2021-11-10 15:59:41,,,,,,,
1136243,1203373,KG,KZT,14000.000000,2021-11-10 16:00:09,,,,,,,
1136243,1203374,KG,KZT,15000.000000,2021-11-10 16:00:26,,,,,,,
1136243,1203375,KG,KZT,14000.000000,2021-11-10 16:00:47,,,,,,,
1136243,1203376,KG,KZT,12000.000000,2021-11-10 16:01:09,,,,,,,
1136243,1203377,KG,KZT,12000.000000,2021-11-10 16:02:06,,,,,,,
1136243,1203378,KG,KZT,29500.000000,2021-11-10 16:02:50,,,,,,,
1136243,1203379,KG,KZT,9000.000000,2021-11-10 16:04:51,,,,,,,
1136243,1203380,KG,KZT,3500.000000,2021-11-10 16:07:59,,,,,,,
1138625,1205878,GP,TL,100.000000,2021-11-16 10:17:16,,,,,,,
1139072,1206352,N,US,44.000000,2021-11-17 15:28:09,,,,,,*,
1139813,1207151,N,US,80.000000,2021-11-19 14:45:06,,,,,,*,
1140662,1208062,KG,KZT,22000.000000,2021-11-21 14:01:15,,,,,,,
1141412,1208859,N,KZT,13920.000000,2021-11-23 16:39:52,,,,,,,
1142216,1209686,H,KZT,32000.000000,2021-11-25 18:37:25,,,,,,,
1142460,1209945,N,KZT,45000.000000,2021-11-26 13:12:31,,,,,,,
1142943,1210460,KG,KZT,30000.000000,2021-11-27 12:58:12,,,,,,,
1143443,1210994,N,KZT,49000.000000,2021-11-28 16:13:37,,,,,,,
1144722,1212286,GP,US,18.900000,2021-11-29 13:26:44,,,,,,,
1145077,1212655,N,TL,200.000000,2021-11-30 15:49:15,,,,,,*,
1145094,1212672,N,KZT,47000.000000,2021-11-30 16:30:16,,,,,,,
1145113,1212690,KG,KZT,46000.000000,2021-11-30 17:08:22,,,,,,,
1147006,1214625,N,KZT,7000.000000,2021-10-06 12:03:28,,,,,,,
1149508,1217195,N,KZT,18000.000000,2021-12-07 17:12:22,,,,,,,
1149525,1217213,GP,TL,170.000000,2021-12-07 17:54:25,,,,,,,
1149719,1217421,N,TL,200.000000,2021-12-08 10:26:37,,,,,,,
1150221,1217948,N,US,40.000000,2021-12-09 18:33:34,,,,,,*,
1150440,1218175,GP,KZT,23000.000000,2021-12-10 14:24:33,,,,,,,
1150441,1218176,GP,KZT,23000.000000,2021-12-10 14:30:25,,,,,,,
1152828,1220636,KG,KZT,8000.000000,2021-12-14 13:50:59,,,,,,,
1152831,1220639,KG,KZT,10000.000000,2021-12-14 13:57:04,,,,,,,
1152856,1220665,N,KZT,24000.000000,2021-12-14 15:34:50,,,,,,,
1152951,1220761,GP,US,21.600000,2021-12-14 18:52:52,,,,,,,
1153154,1220968,KG,US,52.270000,2021-12-15 14:08:27,,,,,,,
1153233,1221050,KG,KZT,18000.000000,2021-12-15 16:30:58,,,,,,,
1153933,1221785,SB,KZT,17000.000000,2021-12-17 12:37:18,,,,,,,
1156082,1223976,N,TL,100.000000,2021-12-20 12:10:16,,,,,,,
1156508,1224418,GP,US,9.900000,2021-12-21 17:42:52,,,,,,,
1156755,1224677,N,TL,50.000000,2021-12-22 14:41:40,,,,,,,
1157037,1224975,KG,KZT,5000.000000,2021-12-23 08:50:03,,,,,,,
1157039,1224977,KG,KZT,9000.000000,2021-12-23 08:51:38,,,,,,,
1157041,1224979,KG,KZT,8000.000000,2021-12-23 08:54:37,,,,,,,
1157041,1224980,KG,KZT,11000.000000,2021-12-23 08:54:44,,,,,,,
1157041,1224981,N,KZT,7000.000000,2021-12-23 08:54:57,,,,,,,
1157042,1224982,KG,KZT,77000.000000,2021-12-23 08:56:41,,,,,,,
1157043,1224983,N,KZT,4000.000000,2021-12-23 08:57:48,,,,,,,
1157152,1225098,N,TL,550.000000,2021-12-23 15:19:57,,,,,,*,
1157162,1225108,H,KZT,34000.000000,2021-12-23 15:30:28,,,,,,,
1157471,1225433,GP,KZT,32000.000000,2021-12-24 14:34:21,,,,,,,
1157481,1225443,KG,KZT,13000.000000,2021-12-24 14:48:18,,,,,,,
1157566,1225530,N,TL,200.000000,2021-12-24 17:19:18,,,,,,*,
1157616,1225582,N,KZT,4000.000000,2021-12-24 19:18:03,,,,,,,
1157616,1225583,KG,KZT,25000.000000,2021-12-24 19:18:18,,,,,,,
1158120,1226110,KG,KZT,22500.000000,2021-12-26 11:04:23,,,,,,,
1158162,1226153,N,KZT,8000.000000,2021-12-26 13:34:21,,,,,,,
1158162,1226154,KG,KZT,2000.000000,2021-12-26 13:34:39,,,,,,,
1158198,1226193,N,KZT,22500.000000,2021-12-26 15:36:52,,,,,,,
1158232,1226231,KG,KZT,9000.000000,2021-12-26 16:53:23,,,,,,,
1158535,1226552,N,KZT,23000.000000,2021-12-27 17:17:40,,,,,,,
1158573,1226591,KG,KZT,40000.000000,2021-12-27 18:45:33,,,,,,,
1159188,1227250,KG,KZT,36000.000000,2021-12-30 14:26:41,,,,,,,
1159215,1227292,KG,US,103.450000,2021-12-30 16:11:38,,,,,,,
1159251,1227318,KG,KZT,9000.000000,2021-12-30 18:39:46,,,,,,,
1161239,1229348,KG,KZT,23000.000000,2022-01-02 12:38:44,,,,,,,
1161298,1229415,N,KZT,6000.000000,2022-01-02 15:15:13,,,,,,,
1161298,1229416,KG,KZT,6600.000000,2022-01-02 15:15:28,,,,,,,
1161361,1229480,N,TL,100.000000,2022-01-02 18:34:40,,,,,,*,
1164825,1233326,N,TL,50.000000,2022-01-08 14:13:54,,,,,,,
1165077,1233595,N,TL,260.000000,2022-01-09 13:39:49,,,,,,*,
1165078,1233596,N,TL,1755.000000,2022-01-09 13:41:15,,,,,,*,
1165092,1233611,GP,TL,300.000000,2022-01-09 14:01:39,,,,,,,
1165153,1233677,KG,KZT,2000.000000,2022-01-09 16:29:38,,,,,,,
1165153,1233678,KG,KZT,13000.000000,2022-01-09 16:30:01,,,,,,,
1166219,1234753,KG,KZT,17000.000000,2022-01-10 11:10:08,,,,,,,
1166284,1234820,N,KZT,24000.000000,2022-01-10 14:46:12,,,,,,,
1166285,1234821,N,KZT,14000.000000,2022-01-10 14:48:58,,,,,,,
1166285,1234822,KG,KZT,15000.000000,2022-01-10 14:49:41,,,,,,,
1166890,1235464,KG,KZT,32000.000000,2022-01-13 12:12:21,,,,,,,
1166910,1235485,N,KZT,7000.000000,2022-01-13 12:48:19,,,,,,,
1167369,1235964,N,TL,100.000000,2022-01-15 00:53:47,,,,,,*,
1167858,1236580,N,KZT,38400.000000,2022-01-17 12:29:33,,,,,,,
1168951,1237947,KG,KZT,32000.000000,2022-01-21 18:54:46,,,,,,,
1169086,1238121,KG,KZT,9000.000000,2022-01-22 13:17:48,,,,,,,
1169090,1238125,KG,KZT,42000.000000,2022-01-22 13:27:49,,,,,,,
1169378,1238431,KG,KZT,13000.000000,2022-01-23 11:13:52,,,,,,,
1170654,1239894,N,KZT,5000.000000,2022-01-24 12:56:30,,,,,,,
1171061,1240379,GP,KZT,11000.000000,2022-01-25 08:58:04,,,,,,,
1171061,1240380,N,KZT,1000.000000,2022-01-25 08:58:04,,,,,,,
1171147,1240515,N,KZT,30000.000000,2022-01-26 14:31:18,,,,,,,
1171640,1241198,N,KZT,4000.000000,2022-01-28 11:21:18,,,,,,,
1171640,1241199,N,KZT,4000.000000,2022-01-28 11:21:38,,,,,,,
1171640,1241200,N,KZT,12000.000000,2022-01-28 11:22:03,,,,,,,
1171640,1241201,N,KZT,36800.000000,2022-01-28 11:22:28,,,,,,,
1171640,1241202,N,KZT,4800.000000,2022-01-28 11:22:52,,,,,,,
1171640,1241203,N,KZT,22000.000000,2022-01-28 11:23:32,,,,,,,
1171640,1241204,N,KZT,8086.490000,2022-01-28 11:24:05,,,,,,,
1171640,1241205,N,KZT,6400.000000,2022-01-28 11:27:05,,,,,,,
1171640,1241206,N,KZT,6400.000000,2022-01-28 11:27:25,,,,,,,
1171640,1241207,N,KZT,23800.000000,2022-01-28 11:30:14,,,,,,,
1171640,1241208,N,KZT,18200.000000,2022-01-28 11:31:18,,,,,,,
1171791,1241419,KG,KZT,25200.000000,2022-01-28 18:20:03,,,,,,,
1171818,1241447,KG,KZT,19600.000000,2022-01-28 18:59:12,,,,,,,
1171947,1241632,H,KZT,4500.000000,2022-01-29 10:55:13,,,,,,,
1171997,1241683,KG,KZT,31000.000000,2022-01-29 13:20:23,,,,,,,
1172380,1242147,N,US,8.000000,2022-01-30 15:04:30,,,,,,,
1172620,1242533,N,US,125.000000,2022-01-31 14:33:22,,,,,,,
1172700,1242620,GP,US,9.900000,2022-01-31 18:11:09,,,,,,,
1172819,1242744,H,KZT,10000.000000,2022-02-01 08:11:44,,,,,,,
1173085,1243107,GP,US,26.100000,2022-02-02 09:41:18,,,,,,,
1173210,1243291,SB,KZT,19000.000000,2022-02-02 17:38:17,,,,,,,
1173614,1243768,N,US,150.000000,2022-02-03 21:37:13,,,,,,,
1173614,1243769,N,TL,260.000000,2022-02-03 21:37:36,,,,,,,
1173894,1244150,N,KZT,10000.000000,2022-02-04 19:49:17,,,,,,,
1174461,1244918,N,KZT,9000.000000,2022-02-06 15:22:44,,,,,,,
1174461,1244992,N,KZT,3000.000000,2022-02-06 15:23:34,,,,,,,
1174529,1244990,KG,KZT,32300.000000,2022-02-06 16:55:39,,,,,,,
1174681,1245189,N,KZT,12000.000000,2022-02-07 10:36:29,,,,,,,
1174746,1245361,N,TL,20.000000,2022-02-07 15:05:29,,,,,,,
1174803,1245422,KG,KZT,17500.000000,2022-02-07 17:51:22,,,,,,,
1175889,1246750,IB,TL,230.000000,2022-02-11 00:44:47,,,,,,*,
1176013,1246914,KG,KZT,13500.000000,2022-02-11 15:53:29,,,,,,,
1176535,1247470,KG,KZT,3000.000000,2022-02-12 18:33:06,,,,,,,
1176569,1247548,KG,KZT,11000.000000,2022-02-12 19:16:42,,,,,,,
1176686,1247704,KG,KZT,5000.000000,2022-02-13 10:05:01,,,,,,,
1176767,1247919,KG,KZT,8000.000000,2022-02-13 13:47:13,,,,,,,
1177229,1248537,N,KZT,10500.000000,2022-02-14 19:14:30,,,,,,,
1177502,1248907,KG,KZT,10000.000000,2022-02-15 18:23:16,,,,,,,
1177511,1248917,KG,KZT,5000.000000,2022-02-15 18:34:10,,,,,,,
1177525,1248932,N,KZT,8000.000000,2022-02-15 18:55:41,,,,,,,
1178424,1250063,N,KZT,10000.000000,2022-02-18 07:22:48,,,,,,,
1178425,1250064,KG,KZT,14000.000000,2022-02-18 07:26:06,,,,,,,
1178426,1250065,KG,KZT,19000.000000,2022-02-18 07:27:28,,,,,,,
1178427,1250066,KG,KZT,5600.000000,2022-02-18 07:29:38,,,,,,,
1178488,1250181,KG,KZT,34879.500000,2022-02-18 13:02:48,,,,,,,
1178997,1250711,N,US,32.180000,2022-02-19 15:45:42,,,,,,,
1179356,1251091,N,KZT,4000.000000,2022-02-20 14:25:47,,,,,,,
1179356,1251092,KG,KZT,25500.000000,2022-02-20 14:26:06,,,,,,,
1179377,1251117,KG,KZT,12000.000000,2022-02-20 15:11:40,,,,,,,
1179394,1251141,N,KZT,30000.000000,2022-02-20 15:28:33,,,,,,,
1179474,1251228,KG,KZT,12000.000000,2022-02-20 18:27:41,,,,,,,
1179611,1251508,KG,KZT,18000.000000,2022-02-21 10:26:15,,,,,,,
1180095,1252226,GP,KZT,5000.000000,2022-02-22 15:36:33,,,,,,,
1180095,1252227,N,KZT,1000.000000,2022-02-22 15:37:10,,,,,,,
1180104,1252238,N,KZT,9000.000000,2022-02-22 16:02:14,,,,,,,
1180421,1253782,KG,US,29.670000,2022-02-23 14:29:57,,,,,,,
1180432,1252747,KG,KZT,14500.000000,2022-02-23 14:46:00,,,,,,,
1180794,1253100,KG,KZT,11000.000000,2022-02-24 13:44:32,,,,,,,
1181218,1253633,N,KZT,7000.000000,2022-02-25 13:57:45,,,,,,,
1181595,1254040,KG,KZT,13000.000000,2022-02-26 09:16:13,,,,,,,
1181734,1254199,KG,KZT,10000.000000,2022-02-26 14:29:36,,,,,,,
1182171,1254837,N,TL,200.000000,2022-02-27 13:33:03,,,,,,*,
1182417,1255116,N,KZT,22000.000000,2022-02-28 07:16:49,,,,,,,
1182420,1255120,KG,KZT,11000.000000,2022-02-28 07:24:56,,,,,,,
1182421,1255121,N,KZT,12000.000000,2022-02-28 07:26:21,,,,,,,
1182447,1255147,KG,KZT,26000.000000,2022-02-27 08:36:29,,,,,,,
1182448,1255148,KG,KZT,7000.000000,2022-02-27 08:38:07,,,,,,,
1182497,1255317,KG,KZT,10000.000000,2022-02-28 11:47:26,,,,,,,
1182611,1255520,KG,US,55.420000,2022-02-28 17:26:44,,,,,,,
1182933,1255931,GP,US,54.000000,2022-03-01 18:18:21,,,,,,,
1183104,1256147,KG,KZT,7000.000000,2022-03-02 12:26:30,,,,,,,
1183407,1256511,GP,US,29.000000,2022-03-02 23:05:34,,,,,,,
1183408,1256512,GP,US,15.000000,2022-03-02 23:07:08,,,,,,,
1184413,1257785,N,TL,320.000000,2022-03-05 18:19:36,,,,,,,
1184624,1258013,KG,KZT,17600.000000,2022-03-05 23:13:16.623000,,,,,,*,
1184626,1258016,KG,KZT,17600.000000,2022-03-05 23:24:28.757000,,,,,,*,
1184628,1258030,KG,KZT,17600.000000,2022-03-05 23:31:11.800000,,,,,,*,
1184920,1258361,KG,KZT,25000.000000,2022-03-06 09:58:34,,,,,,,
1185081,1258649,N,KZT,5000.000000,2022-03-06 16:24:09,,,,,,,
1186968,1260159,N,KZT,34000.000000,2022-03-07 17:39:23,,,,,,,
1186985,1260177,KG,KZT,10000.000000,2022-03-07 17:49:32,,,,,,,
1187732,1261070,N,KZT,140000.000000,2022-03-08 14:59:51,,,,,,,
1187861,1261202,IB,TL,270.000000,2022-03-08 15:36:15,,,,,,,
1187873,1261214,N,KZT,21000.000000,2022-03-08 15:54:02,,,,,,,
1189756,1263165,KG,KZT,16000.000000,2022-03-09 17:33:06,,,,,,,
1191121,1264612,GP,KZT,22000.000000,2022-03-12 16:28:22,,,,,,,
1192619,1266188,GP,KZT,27000.000000,2022-03-15 17:07:00,,,,,,,
1192619,1266189,N,KZT,4000.000000,2022-03-15 17:07:27,,,,,,,
1194560,1268185,N,US,27.000000,2022-03-19 16:08:37,,,,,,,
1195520,1269202,N,US,65.000000,2022-03-20 23:25:53,,,,,,,
1195591,1269280,N,KZT,8000.000000,2022-03-21 11:21:24,,,,,,,
1196289,1270003,KG,KZT,48000.000000,2022-03-22 16:47:25,,,,,,,
1196837,1270585,KG,KZT,27000.000000,2022-03-23 18:13:38,,,,,,,
1196838,1270586,KG,KZT,25000.000000,2022-03-23 18:15:09,,,,,,,
1196860,1270608,KG,KZT,21000.000000,2022-03-23 18:18:37,,,,,,,
1196875,1270623,KG,KZT,24000.000000,2022-03-23 18:55:30,,,,,,,
1197475,1271245,GP,US,36.000000,2022-03-25 12:05:33,,,,,,,
1197662,1271447,N,KZT,7000.000000,2022-03-25 17:42:48,,,,,,,
1197664,1271444,N,US,40.000000,2022-03-25 17:44:38,,,,,,,
1197700,1271480,GP,US,13.000000,2022-03-25 18:17:08,,,,,,,
1198025,1271820,N,KZT,9000.000000,2022-03-26 14:06:26,,,,,,,
1198113,1271913,GP,US,215.000000,2022-03-26 16:10:35,,,,,,,
1198168,1271968,N,KZT,9000.000000,2022-03-26 16:58:04,,,,,,,
1198289,1272095,N,TL,280.000000,2022-03-26 19:49:30,,,,,,*,
1198376,1272186,GP,US,63.000000,2022-03-26 22:32:44,,,,,,,
1199247,1273107,N,EU,100.000000,2022-03-29 01:14:37,,,,,,*,
1199836,1273732,N,TL,70.000000,2022-03-30 13:13:50,,,,,,,
1199967,1273870,N,KZT,10000.000000,2022-03-30 17:27:19,,,,,,,
1200414,1274346,N,KZT,35000.000000,2022-03-31 16:52:09,,,,,,,
1200415,1274347,N,KZT,37000.000000,2022-03-31 16:53:01,,,,,,,
1201464,1275437,KG,KZT,6300.000000,2022-04-02 19:02:55,,,,,,,
1202113,1276118,GP,US,45.000000,2022-04-04 13:37:06,,,,,,,
1202859,1276917,N,KZT,23000.000000,2022-04-06 14:06:40,,,,,,,
1203290,1277376,KG,KZT,12000.000000,2022-04-07 16:23:29,,,,,,,
1203334,1277422,N,KZT,9000.000000,2022-04-07 17:52:07,,,,,,,
1203366,1277456,KG,KZT,8000.000000,2022-04-07 19:44:16,,,,,,,
1204305,1278435,KG,KZT,16000.000000,2022-04-09 17:44:24,,,,,,,
1204990,1279163,KG,KZT,15000.000000,2022-04-11 07:20:34,,,,,,,
1204997,1279170,KG,KZT,24000.000000,2022-04-11 09:43:39,,,,,,,
1204998,1279171,KG,KZT,7000.000000,2022-04-11 09:44:28,,,,,,,
1205465,1279664,N,KZT,6600.000000,2022-04-12 13:50:31,,,,,,,
1205656,1279867,N,KZT,8400.000000,2022-04-12 19:55:57,,,,,,,
1205657,1279868,N,KZT,7800.000000,2022-04-12 19:57:36,,,,,,,
1205829,1280049,KG,KZT,22800.000000,2022-04-13 12:34:23,,,,,,,
1205839,1280059,KG,KZT,24600.000000,2022-04-13 12:54:15,,,,,,,
1206173,1280410,N,KZT,31000.000000,2022-04-14 06:53:03,,,,,,,
1206178,1280416,KG,KZT,4200.000000,2022-04-14 07:51:34,,,,,,,
1206179,1280417,KG,KZT,34800.000000,2022-04-14 07:55:56,,,,,,,
1206203,1280442,N,KZT,1500.000000,2022-04-14 10:03:53,,,,,,,
1206203,1280443,KG,KZT,7000.000000,2022-04-14 10:04:05,,,,,,,
1206230,1280469,N,KZT,3600.000000,2022-04-14 11:26:31,,,,,,,
1206235,1280474,KG,KZT,3600.000000,2022-04-14 11:36:12,,,,,,,
1206242,1280481,KG,KZT,3600.000000,2022-04-14 11:49:05,,,,,,,
1206295,1280539,KG,KZT,30000.000000,2022-04-14 13:34:09,,,,,,,
1206529,1280793,KG,KZT,5400.000000,2022-04-14 20:10:04,,,,,,,
1206546,1280811,KG,KZT,3600.000000,2022-04-14 20:29:37,,,,,,,
1206667,1280939,KG,KZT,12600.000000,2022-04-15 07:13:56,,,,,,,
1206673,1280945,KG,KZT,4800.000000,2022-04-15 07:28:07,,,,,,,
1206700,1280972,KG,KZT,90600.000000,2022-04-14 08:27:29,,,,,,,
1206723,1280995,H,KZT,12000.000000,2022-04-15 10:45:28,,,,,,,
1206828,1281103,KG,KZT,25000.000000,2022-04-15 13:43:32,,,,,,,
1206924,1281218,N,KZT,55200.000000,2022-04-15 15:38:32,,,,,,,
1206924,1281219,N,US,50.030000,2022-04-15 15:38:32,,,,,,,
1206968,1281249,KG,KZT,19800.000000,2022-04-15 16:33:02,,,,,,,
1207066,1281357,N,US,80.450000,2022-04-15 19:52:51,,,,,,,
1207142,1281432,KG,KZT,15000.000000,2022-04-15 21:33:11,,,,,,,
1207149,1281440,KG,KZT,18000.000000,2022-04-15 21:43:48,,,,,,,
1207467,1281775,N,KZT,34200.000000,2022-04-16 14:32:24,,,,,,,
1207531,1281839,N,KZT,39200.000000,2022-04-16 15:29:16,,,,,,,
1207778,1282092,KG,KZT,75200.000000,2022-04-16 20:05:12,,,,,,,
1207782,1282096,N,KZT,27000.000000,2022-04-16 20:13:45,,,,,,,
1207796,1282111,KG,KZT,35400.000000,2022-04-16 20:43:34,,,,,,,
1207847,1282162,KG,KZT,34800.000000,2022-04-16 22:39:30,,,,,,,
1207849,1282164,GP,KZT,19200.000000,2022-04-16 22:41:15,,,,,,,
1207852,1282168,KG,KZT,19200.000000,2022-04-16 22:50:00,,,,,,,
1207852,1282169,KG,KZT,600.000000,2022-04-16 22:50:32,,,,,,,
1207942,1282265,KG,KZT,75200.000000,2022-04-17 10:21:11,,,,,,,
1208245,1282584,KG,KZT,15600.000000,2022-04-17 15:16:09,,,,,,,
1208259,1282600,KG,KZT,14400.000000,2022-04-17 15:27:26,,,,,,,
1208300,1282647,KG,KZT,9000.000000,2022-04-17 15:56:24,,,,,,,
1208343,1282692,N,KZT,25000.000000,2022-04-17 16:27:36,,,,,,,
1208377,1282731,KG,KZT,12000.000000,2022-04-17 16:59:03,,,,,,,
1208569,1282939,KG,KZT,12000.000000,2022-04-17 07:49:00,,,,,,,
1208597,1282966,H,KZT,32600.000000,2022-04-18 10:22:36,,,,,,,
1209040,1283427,KG,KZT,16200.000000,2022-04-19 09:52:37,,,,,,,
1209041,1283428,KG,KZT,16200.000000,2022-04-19 09:56:46,,,,,,,
1209054,1283443,N,KZT,13500.000000,2022-04-19 10:44:51,,,,,,,
1209057,1283446,KG,KZT,27000.000000,2022-04-19 10:59:32,,,,,,,
1209160,1283558,KG,KZT,24600.000000,2022-04-19 14:28:41,,,,,,,
1209195,1283599,N,KZT,37800.000000,2022-04-19 15:14:32,,,,,,,
1209220,1283625,N,KZT,6600.000000,2022-04-19 15:45:02,,,,,,,
1209243,1283650,N,KZT,11000.000000,2022-04-19 16:18:40,,,,,,,
1209246,1283653,KG,KZT,7200.000000,2022-04-19 16:23:56,,,,,,,
1209327,1283743,AKT,KZT,18600.000000,2022-04-19 19:19:18,,,,,,,
1209457,1283884,N,KZT,6000.000000,2022-04-19 10:42:22,,,,,,,
1209544,1283975,GP,KZT,15600.000000,2022-04-20 14:18:23,,,,,,,
1209671,1284119,KG,KZT,8400.000000,2022-04-20 18:20:06,,,,,,,
1209671,1284120,KG,KZT,4200.000000,2022-04-20 18:20:13,,,,,,,
1209715,1284173,KG,KZT,8400.000000,2022-04-20 19:31:02,,,,,,,
1209715,1284174,KG,KZT,9600.000000,2022-04-20 19:31:08,,,,,,,
1209715,1284175,KG,KZT,8400.000000,2022-04-20 19:31:15,,,,,,,
1209715,1284176,KG,KZT,3600.000000,2022-04-20 19:31:21,,,,,,,
1209733,1284198,KG,KZT,6000.000000,2022-04-20 19:44:19,,,,,,,
1209733,1284199,KG,KZT,5400.000000,2022-04-20 19:44:26,,,,,,,
1209734,1284200,KG,KZT,11400.000000,2022-04-20 19:45:49,,,,,,,
1209745,1284214,KG,KZT,12000.000000,2022-04-20 20:07:23,,,,,,,
1209873,1284354,KG,KZT,12000.000000,2022-04-20 11:57:27,,,,,,,
1209933,1284424,KG,KZT,12000.000000,2022-04-21 14:17:41,,,,,,,
1209933,1284425,KG,KZT,15600.000000,2022-04-21 14:18:03,,,,,,,
1209933,1285087,KG,KZT,17400.000000,2022-04-21 14:18:16,,,,,,,
