Modul,FisTip,FisNo,FisHarinx,SKod,RKod,Asorti,Miktar
F,fal,321,886,007 20 2251,57,0001,1.0
F,fal,321,886,007 20 2251,551,0001,1.0
F,fal,321,893,007 20 2651,760,0109,1.0
F,fal,322,887,393 7632,500,0001,4.0
F,fal,322,888,393 1219,588,0001,1.0
F,fal,322,889,393 7632,499,0001,1.0
F,fal,322,890,393 7632,499,0049,1.0
F,fal,322,891,393 1032,1646,0033,1.0
F,fal,323,892,055 1613,35,0001,4.0
F,fal,324,894,210 56,283,0059,1.0
F,fal,324,895,210 02,1447,0149,1.0
F,fal,325,896,303 61060,1083,0149,1.0
F,fal,325,897,303 82052,1081,0149,1.0
F,fal,325,898,303 77615,1073,0149,1.0
F,fal,325,899,303 77620,1059,0149,1.0
F,fal,325,900,303 77616,1057,0149,1.0
F,fal,325,901,303 77619,1051,0149,1.0
F,fal,325,902,303 77831,1444,0001,1.0
F,fal,325,903,303 77710,1443,0001,1.0
F,fal,326,904,369 8610,281,0038,1.0
F,fal,326,905,369 8610,279,0038,1.0
F,fal,334,945,026 84,1527,0142,1.0
F,fal,335,946,210 06 ,794,0093,1.0
F,fal,335,947,210 17-Z-01,493,0021,1.0
F,fal,340,954,393 7891,1480,0001,1.0
F,fal,340,955,393 7891,715,0001,1.0
F,fal,340,956,393 7891,715,0001,1.0
F,fal,343,961,037 5026,565,0001,1.0
F,fal,345,963,185 2518-B,1614,0001,1.0
F,fal,345,964,185 2518-B,1613,0001,1.0
F,fal,346,965,055 1605,291,0149,1.0
F,fal,347,966,097 2704,511,0001,1.0
F,fal,348,967,309 4116,1577,0148,1.0
F,fal,348,968,309 3047,430,0148,1.0
F,fal,348,969,309 4092,1579,0148,1.0
F,fal,348,970,309 3047,433,0147,1.0
F,fal,350,972,007 19 2257,388,0031,1.0
F,fal,350,972,007 19 2257,395,0031,1.0
F,fal,350,972,007 19 2257,396,0031,1.0
F,fal,351,973,009 179,5,0064,1.0
F,fal,351,973,009 179,232,0066,1.0
F,fal,352,974,002 H 2546,884,0040,1.0
F,fal,352,975,002 H 1289,440,0040,1.0
F,fal,352,997,002 H 2576,1245,0143,1.0
F,fal,352,998,002 H 2575,268,0143,1.0
F,fal,354,989,009 179,1243,0153,1.0
F,fal,354,990,009 179,1242,0159,1.0
F,fal,354,991,009 179,1238,0153,1.0
F,fal,354,992,009 602,1236,0153,1.0
F,fal,354,992,009 602,1237,0155,1.0
F,fal,354,992,009 602,1238,0157,1.0
F,fal,354,992,009 602,1239,0155,1.0
F,fal,354,992,009 602,1240,0157,1.0
F,fal,354,992,009 602,1241,0153,1.0
F,fal,356,1000,009 1061,234,0007,1.0
F,fal,356,1001,009 1036,239,0001,1.0
F,fal,357,1002,086 8637,58,0093,1.0
F,fal,358,1003,411 273,1203,0033,1.0
F,fal,358,1003,411 273,1362,0033,1.0
F,fal,358,1004,411 279 ,1365,0001,1.0
F,fal,359,1005,007 20 2650,157,0045,1.0
F,fal,359,1006,007 20 2651,160,0045,1.0
F,fal,359,1007,007 20 2651,160,0001,1.0
F,fal,359,1008,007 20 2651,160,0001,1.0
F,fal,359,1009,007 20 2651,160,0001,1.0
F,fal,359,1113,007 20 2269,1519,0023,1.0
F,fal,359,1113,007 20 2269,1520,0023,1.0
F,fal,362,1013,293 201,435,0001,4.0
F,fal,371,1053,418 S 10380,117,0012,1.0
F,fal,371,1054,418 S 10380,181,0016,1.0
F,fal,371,1054,418 S 10380,400,0012,1.0
F,fal,371,1055,418 T 10369 ,284,0028,1.0
F,fal,371,1055,418 T 10369 ,400,0026,1.0
F,fal,371,1056,418 T 10369 CM ,117,0028,1.0
F,fal,371,1057,418 M 10366,400,0026,1.0
F,fal,371,1058,418 M 10366 CM ,117,0026,1.0
F,fal,371,1059,418 T 10346 CM ,117,0026,1.0
F,fal,371,1060,418 T 10346,64,0028,1.0
F,fal,371,1060,418 T 10346,106,0026,1.0
F,fal,371,1061,418 T 10318 CM,117,0028,1.0
F,fal,371,1062,418 T 10318,3,0030,1.0
F,fal,371,1062,418 T 10318,1461,0028,1.0
F,fal,371,1063,418 T 10306,8,0026,1.0
F,fal,371,1064,418 T 10306 CM,2,0026,1.0
F,fal,371,1065,418 T 10301 CM,117,0028,1.0
F,fal,371,1066,418 T 10301,3,0020,1.0
F,fal,371,1066,418 T 10301,106,0028,1.0
F,fal,371,1066,418 T 10301,181,0020,1.0
F,fal,371,1067,418 T 10263 CM,117,0028,1.0
F,fal,371,1068,418 T 10263,400,0028,1.0
F,fal,371,1069,418 M 10160,400,0028,1.0
F,fal,371,1070,418 M 10160 CM,117,0026,1.0
F,fal,371,1072,418 S 10379,400,0018,1.0
F,fal,371,1073,418 S 10330,400,0022,1.0
F,fal,371,1074,418 S 10330 CM ,117,0022,1.0
F,fal,371,1075,418 S 10325,400,0020,1.0
F,fal,371,1076,418 S 10325 CM ,117,0020,1.0
F,fal,371,1077,418 S 10262,8,0018,1.0
F,fal,371,1078,418 S 10262 CM,117,0018,1.0
F,fal,371,1079,418 S 10195,181,0016,1.0
F,fal,371,1080,418 S 10195 CM,117,0014,1.0
F,fal,371,1081,418 S 10182,400,0012,1.0
F,fal,371,1082,418 S 10182 CM,2,0012,1.0
F,fal,373,1114,009 1061,235,0007,1.0
F,fal,373,1115,009 1052,35,0031,1.0
F,fal,373,1116,009 201,233,0001,1.0
F,fal,374,1117,097 2504 ,671,0001,1.0
F,fal,375,1118,169 45,1290,0001,1.0
F,fal,376,1119,369 8618,283,0093,1.0
F,fal,377,1120,303 77619,1050,0149,1.0
F,fal,377,1121,303 77814,1085,0149,1.0
F,fal,388,1153,046 TR 30,210,0001,1.0
F,fal,388,1153,046 TR 30,216,0001,1.0
F,fal,391,1156,169 41,1289,0001,1.0
F,fal,392,1157,303 78210,1048,0149,1.0
F,fal,393,1158,037 083,1615,0001,1.0
F,fal,393,1158,037 083,1616,0001,1.0
F,fal,394,1159,009 1052,229,0031,1.0
F,fal,394,1159,009 1052,231,0001,1.0
F,fal,394,1159,009 1052,233,1,1.0
F,fal,394,1160,009 1056,241,0001,1.0
F,fal,394,1160,009 1056,242,0001,1.0
F,fal,395,1161,009 822,40,0031,1.0
F,fal,395,1161,009 822,42,0031,1.0
F,fal,395,1162,009 201,35,0005,1.0
F,fal,395,1163,009 201,236,0197,1.0
F,fal,396,1164,243 1106,28,0001,1.0
F,fal,396,1164,243 1106,29,0001,1.0
F,fal,396,1165,243 1106,28,0001,1.0
F,fal,397,1166,303 61060,635,0173,1.0
F,fal,397,1166,303 61060,1084,0173,1.0
F,fal,397,1167,303 79919,1063,0149,1.0
F,fal,397,1168,303 79919,1062,0149,1.0
F,fal,397,1169,303 78110,1409,0001,1.0
F,fal,397,1170,303 79608 ,1479,0040,1.0
F,fal,398,1171,169 41,1290,0001,1.0
F,fal,399,1172,248 1109,1569,0093,1.0
F,fal,399,1173,248 1113,299,0033,1.0
F,fal,399,1173,248 1113,300,0033,1.0
F,fal,400,1174,046 TR 30,216,0001,1.0
F,fal,400,1175,046 TR 30,216,0001,1.0
F,fal,400,1176,046 TR 30,145,0001,1.0
F,fal,401,1177,303 79608 ,210,0040,1.0
F,fal,402,1178,185 2662,1201,0001,1.0
F,fal,403,1179,009 1036,45,0001,1.0
F,fal,404,1180,097 2754,1195,0001,4.0
F,fal,404,1181,097 2701,41,0001,1.0
F,fal,405,1182,393 7522,264,0001,4.0
F,fal,406,1183,303 29009 ,1594,0003,1.0
F,fal,407,1184,248 6013,300,0001,1.0
F,fal,408,1185,243 1106,27,0038,1.0
F,fal,408,1186,243 1106,245,0001,1.0
F,fal,409,1187,002 H 1450,1088,0183,1.0
F,fal,409,1188,002 H 1289,1088,0183,1.0
F,fal,409,1189,002 H 2770,1231,0023,1.0
F,fal,409,1190,002 H 2770,1231,0001,1.0
F,fal,409,1226,002 H 2557,1247,0161,1.0
F,fal,410,1194,007 20 2300,385,0001,1.0
F,fal,410,1195,007 20 2651,161,0001,1.0
F,fal,410,1208,007 20 2400,141,0163,1.0
F,fal,410,1208,007 20 2400,305,0163,1.0
F,fal,415,1210,411 280,1733,0001,2.0
F,fal,415,1210,411 280,1735,0001,2.0
F,fal,416,1211,046 TR 04,569,0001,1.0
F,fal,416,1212,046 TR 04,569,0001,1.0
F,fal,416,1213,046 TR 30,216,0001,1.0
F,fal,417,1214,009 179,231,0001,1.0
F,fal,417,1215,009 201,233,0186,1.0
F,fal,418,1216,185 2660,1596,0001,1.0
F,fal,419,1217,140 4182,1625,0093,1.0
F,fal,420,1218,450 2001,798,0001,1.0
F,fal,425,1228,046 TR 04,569,0001,1.0
F,fal,425,1229,046 TR 04,569,0149,1.0
F,fal,425,1230,046 TR 30,210,0197,1.0
F,fal,425,1230,046 TR 30,216,0197,1.0
F,fal,428,1237,418 T 10347,354,0001,1.0
F,fal,428,1238,418 T 10339,212,0001,1.0
F,fal,428,1239,418 T 10339,211,0001,1.0
F,fal,428,1240,418 T 10340,1093,0001,1.0
F,fal,428,1241,418 T 10340,1094,0001,1.0
F,fal,428,1242,418 T 10316 CM ,12,0001,1.0
F,fal,428,1243,418 T 10316 CM ,709,0001,1.0
F,fal,428,1244,418 T 10316,24,0001,1.0
F,fal,428,1245,418 T 10316 S,144,0001,1.0
F,fal,428,1245,418 T 10316 S,351,0001,1.0
F,fal,430,1284,007 20 2264,44,0085,1.0
F,fal,430,1321,007 20 2651,159,0115,1.0
F,fal,430,1321,007 20 2651,160,0115,1.0
F,fal,430,1321,007 20 2651,162,0115,1.0
F,fal,430,1322,007 20 2650,161,0115,1.0
F,fal,430,1322,007 20 2650,638,0115,1.0
F,fal,430,1323,007 20 862,315,0001,1.0
F,fal,430,1324,007 20 2353,557,0001,1.0
F,fal,430,1325,007 20 862,315,0001,1.0
F,fal,430,1326,007 20 2300,386,0001,1.0
F,fal,430,1327,007 20 2400,305,0001,1.0
F,fal,432,1286,450 2001,798,0001,1.0
F,fal,436,1294,272 2316,216,0001,1.0
F,fal,436,1295,272 2301,338,0031,1.0
F,fal,438,1300,210 804,1445,0001,1.0
F,fal,438,1301,210 806,493,0001,1.0
F,fal,438,1315,210 806,493,0001,1.0
F,fal,438,1316,210 806,493,0001,1.0
F,fal,438,1317,210 65,794,0093,1.0
F,fal,438,1318,210 806,493,0093,1.0
F,fal,441,1311,009 201,1244,0197,1.0
F,fal,441,1312,009 1056,234,0202,1.0
F,fal,442,1313,185 2686,1598,0001,1.0
F,fal,442,1314,185 2660,1596,0001,1.0
F,fal,443,1319,169 45,1289,0201,1.0
F,fal,443,1319,169 45,1741,0073,1.0
F,fal,444,1320,393 373,40,0001,1.0
F,fal,444,1320,393 373,141,0001,1.0
F,fal,447,1330,002 H 2205,988,0145,1.0
F,fal,447,1338,002 H 2642,1029,0132,1.0
F,fal,447,1339,002 H 2839,1530,0140,1.0
F,fal,447,1340,002 H 2839,1529,0140,1.0
F,fal,447,1349,002 H 1292,1325,0171,1.0
F,fal,447,1352,002 H 1243,1339,0173,1.0
F,fal,447,1361,002 H 1672,1574,0149,1.0
F,fal,447,1362,002 H 1289,1088,0148,1.0
F,fal,447,1363,002 H 1501,1580,0148,1.0
F,fal,447,1364,002 H 2822 ,1269,0055,1.0
F,fal,447,1365,002 H 2692,1139,0005,1.0
F,fal,447,1366,002 H 2525,864,0023,1.0
F,fal,447,1367,002 H 2547,885,0023,1.0
F,fal,447,1368,002 H 2684,1133,0023,1.0
F,fal,447,1369,002 H 2789,1576,0023,1.0
F,fal,447,1370,002 H 2620,982,0023,1.0
F,fal,447,1555,002 H 945,995,0147,1.0
F,fal,447,1556,002 H 2525,865,0161,1.0
F,fal,449,1332,097 2602,1099,0144,1.0
F,fal,449,1333,097 2602,1483,0138,1.0
F,fal,449,1334,097 2602,1101,0136,1.0
F,fal,449,1335,097 2805,1603,0001,1.0
F,fal,449,1336,097 2805,514,0001,1.0
F,fal,449,1337,097 2752,1471,0001,1.0
F,fal,450,1341,210 65,493,0063,1.0
F,fal,450,1342,210 17-Z-01,493,0007,1.0
F,fal,450,1343,210 06 ,493,0203,1.0
F,fal,451,1344,407 Y21-5032,1710,0204,1.0
F,fal,451,1344,407 Y21-5032,1711,0079,1.0
F,fal,452,1345,185 2673 ,1613,0001,1.0
F,fal,452,1346,185 2520-S,1747,0200,1.0
F,fal,453,1347,009 201,235,0197,1.0
F,fal,454,1348,055 1700,320,0093,1.0
F,fal,455,1371,185 2603,1589,0001,1.0
F,fal,455,1372,185 2701,1631,0021,1.0
F,fal,455,1373,185 2549-S ,1402,0001,1.0
F,fal,456,1374,418 T 10243 ,3,0001,1.0
F,fal,456,1375,418 S 10350,716,0001,1.0
F,fal,456,1376,418 S 10390,435,0001,1.0
F,fal,456,1377,418 S 10327,1013,0001,1.0
F,fal,457,1378,243 106,1550,0063,1.0
F,fal,457,1379,243 106,1551,0001,1.0
F,fal,457,1380,243 106,1551,0063,1.0
F,fal,458,1381,097 2704,509,0033,1.0
F,fal,458,1381,097 2704,510,0033,1.0
F,fal,460,1386,007 20 2251,57,0196,1.0
F,fal,460,1397,007 20 2264,303,0001,1.0
F,fal,460,1400,007 20 2400,305,0033,2.0
F,fal,460,1401,007 20 2151,305,0001,2.0
F,fal,460,1420,007 19 2404,305,0033,1.0
F,fal,460,1497,007 19 2257,1619,0033,1.0
F,fal,460,1498,007 20 2269,1519,0033,1.0
F,fal,460,1498,007 20 2269,1520,0033,1.0
F,fal,460,1499,007 20 2651,161,0033,1.0
F,fal,460,1500,007 20 856,316,0033,1.0
F,fal,460,1501,007 20 2300,385,0033,1.0
F,fal,460,1533,007 20 2351,555,0001,1.0
F,fal,460,1534,007 20 862,314,0001,1.0
F,fal,460,1535,007 20 2351,555,0001,1.0
F,fal,460,1536,007 20 2355,45,0001,1.0
F,fal,460,1537,007 20 2264,303,0001,1.0
F,fal,460,1538,007 20 2252,305,0193,1.0
F,fal,460,1539,007 20 2351,555,0001,1.0
F,fal,460,1540,007 20 2264,44,0027,1.0
F,fal,460,1557,007 20 2651,161,0141,1.0
F,fal,460,1690,007 19 2260,516,0033,1.0
F,fal,472,1421,393 395,141,0033,1.0
F,fal,472,1422,393 373,141,0033,1.0
F,fal,472,1520,393 7659,1234,0001,1.0
F,fal,472,1521,393 7644,286,0149,1.0
F,fal,472,1522,393 7651,596,0001,1.0
F,fal,472,1523,393 395,141,0197,1.0
F,fal,472,1524,393 9859,1851,0001,1.0
F,fal,475,1432,408 2035,704,0001,4.0
F,fal,475,1526,408 2030,690,0211,1.0
F,fal,475,1526,408 2030,693,0211,1.0
F,fal,475,1527,408 2033,478,0211,1.0
F,fal,475,1527,408 2033,551,0211,1.0
F,fal,475,1528,408 2010,163,0097,1.0
F,fal,475,1528,408 2010,478,0097,1.0
F,fal,489,1487,185 2680-S,1429,0001,2.0
F,fal,489,1488,185 2680,1597,0001,2.0
F,fal,489,1506,185 2673 ,1613,0200,1.0
F,fal,490,1489,407 Y21-5032,40,0001,1.0
F,fal,490,1490,407 Y21-5032,1698,0001,1.0
F,fal,490,1491,407 Y21-5033,41,0001,5.0
F,fal,490,1491,407 Y21-5033,534,0001,5.0
F,fal,490,1513,407 2603,612,0211,1.0
F,fal,490,1514,407 Y21-5032,1710,0211,1.0
F,fal,492,1502,210 38,744,0063,1.0
F,fal,492,1503,210 902,1543,0149,1.0
F,fal,492,1504,210 38,744,0093,1.0
F,fal,492,1505,210 900,210,0001,1.0
F,fal,493,1507,251 930,1482,0093,1.0
F,fal,494,1508,055 1724,794,0093,1.0
F,fal,495,1509,243 1106,28,0093,1.0
F,fal,496,1510,009 1066,240,0085,1.0
F,fal,496,1510,009 1066,1244,0085,1.0
F,fal,496,1511,009 201,229,0097,1.0
F,fal,496,1511,009 201,231,0097,1.0
F,fal,496,1512,009 201,227,0197,1.0
F,fal,496,1512,009 201,240,0197,1.0
F,fal,497,1515,303 77201,1573,0149,1.0
F,fal,497,1516,303 78127,1342,0173,1.0
F,fal,497,1516,303 78127,1343,0173,1.0
F,fal,497,1517,303 79919,1062,0149,1.0
F,fal,498,1518,411 280,1733,0211,1.0
F,fal,498,1798,411 273,1722,0197,1.0
F,fal,498,1799,411 273,1203,0211,1.0
F,fal,499,1519,403 0267,600,0200,1.0
F,fal,500,1525,037 6825,1812,0211,1.0
F,fal,501,1529,418 T 10344,214,0001,1.0
F,fal,501,1530,418 T 10369 CM ,194,0001,1.0
F,fal,501,1531,418 T 10374,284,0001,1.0
F,fal,501,1756,418 T 10366,156,0001,1.0
F,fal,503,1541,097 2805,1603,0001,1.0
F,fal,506,1552,002 H 1284,996,0145,1.0
F,fal,506,1553,002 H 2492,986,0141,1.0
F,fal,511,1571,243 1106,28,0209,1.0
F,fal,511,1572,243 109,1896,0001,1.0
F,fal,512,1573,002 H 2797,1257,0001,1.0
F,fal,512,1574,002 H 1289,440,0148,1.0
F,fal,512,1577,002 H 1243,1337,0173,1.0
F,fal,513,1581,443 1095,758,0212,1.0
F,fal,513,1582,443 1060,753,0212,1.0
F,fal,513,1583,443 1060,753,0001,1.0
F,fal,514,1584,128 513,49,0019,1.0
F,fal,515,1585,293 20203,249,0093,1.0
F,fal,518,1589,097 2506,1099,0001,2.0
F,fal,518,1589,097 2506,1852,0001,2.0
F,fal,524,1605,303 79925,0,0103,1.0
F,fal,524,1610,303 79919,1063,0149,1.0
F,fal,527,1617,002 H 2443,1327,0173,1.0
F,fal,527,1656,002 H 1284,996,0148,1.0
F,fal,527,1659,002 H 1753,1583,0003,1.0
F,fal,527,1659,002 H 1753,1586,0003,1.0
F,fal,527,1660,002 H 1284,1582,0148,1.0
F,fal,527,1661,002 H 1450,1856,0103,1.0
F,fal,527,1662,002 H 1450,1088,0045,1.0
F,fal,527,1663,002 H 2558 ,896,0035,1.0
F,fal,532,1657,055 1657,35,0093,1.0
F,fal,532,1657,055 1657,36,0093,1.0
F,fal,533,1664,007 20 857,230,0001,1.0
F,fal,533,1664,007 20 857,502,0001,1.0
F,fal,533,1665,007 19 2255,1549,0001,1.0
F,fal,533,1666,007 20 2651,760,0001,1.0
F,fal,533,1667,007 20 2269,1517,0001,1.0
F,fal,533,1668,007 19 2257,391,0001,1.0
F,fal,533,1668,007 19 2257,393,0001,1.0
F,fal,533,1669,007 19 2255,1549,0197,1.0
F,fal,533,1670,007 19 2257,394,0001,1.0
F,fal,533,1671,007 20 2269,1785,0208,1.0
F,fal,533,1672,007 20 2651,760,0197,1.0
F,fal,534,1673,443 1060,216,0001,1.0
F,fal,534,1673,443 1060,1851,0001,1.0
F,fal,537,1688,009 1022,35,0206,1.0
F,fal,537,1688,009 1022,1248,0207,1.0
F,fal,539,1691,007 20 2651,161,0001,1.0
F,fal,539,1692,007 19 2261,312,0001,1.0
F,fal,539,1693,007 20 2264,304,0001,1.0
F,fal,539,1694,007 19 2261,311,0001,1.0
F,fal,540,1695,007 20 2651,159,0001,1.0
F,fal,540,1696,007 20 251,530,0197,1.0
F,fal,541,1697,407 Y21-5038,1801,0001,1.0
F,fal,542,1698,169 66,1298,0001,1.0
F,fal,542,1698,169 66,1309,0027,1.0
F,fal,542,1753,169 66,1310,0128,1.0
F,fal,543,1699,055 1742,1369,0007,1.0
F,fal,544,1700,185 2673 ,1317,0038,1.0
F,fal,545,1701,309 4147,1837,0213,1.0
F,fal,546,1702,002 H 2693,1838,0213,1.0
F,fal,546,1703,002 H 1705,1841,0213,1.0
F,fal,546,1704,002 H 1748,780,0210,1.0
F,fal,546,1869,002 H 2794,1886,0179,1.0
F,fal,547,1705,450 2001,389,0197,1.0
F,fal,547,1705,450 2001,798,0197,1.0
F,fal,548,1706,418 S 10182 CM,12,0007,1.0
F,fal,548,1707,418 T 10263,352,0092,1.0
F,fal,548,1708,418 T 10191,112,0090,1.0
F,fal,548,1709,418 T 10204,411,0088,1.0
F,fal,548,1710,418 T 10243 CM,12,0088,1.0
F,fal,548,1710,418 T 10243 CM,95,0090,1.0
F,fal,548,1711,418 T 10164 CM ,15,0007,1.0
F,fal,548,1712,418 T 10274,8,0007,1.0
F,fal,548,1712,418 T 10274,112,0007,1.0
F,fal,548,1713,418 T 10243 CM,12,0007,1.0
F,fal,548,1713,418 T 10243 CM,15,0007,1.0
F,fal,548,1713,418 T 10243 CM,95,0007,1.0
F,fal,548,1714,418 T 10339 CM,12,0007,1.0
F,fal,548,1714,418 T 10339 CM,15,0007,1.0
F,fal,548,1714,418 T 10339 CM,16,0007,1.0
F,fal,548,1715,418 S 10195 CM,117,0079,5.0
F,fal,548,1716,418 S 10182,106,0079,5.0
F,fal,548,1716,418 S 10182,112,0079,5.0
F,fal,548,1717,418 T 10160 CM,117,0079,5.0
F,fal,548,1717,418 T 10160 CM,186,0079,5.0
F,fal,548,1718,418 T 10160,106,0079,5.0
F,fal,548,1718,418 T 10160,181,0079,5.0
F,fal,548,1719,418 T 10164,3,0079,5.0
F,fal,548,1719,418 T 10164,106,0079,5.0
F,fal,548,1719,418 T 10164,181,0079,5.0
F,fal,548,1720,418 T 10318,3,0079,5.0
F,fal,548,1720,418 T 10318,106,0079,5.0
F,fal,548,1721,418 T 10335,1502,0079,5.0
F,fal,548,1721,418 T 10335,1504,0079,5.0
F,fal,548,1722,418 T 10334,715,0062,1.0
F,fal,548,1723,418 T 10305,21,0062,1.0
F,fal,548,1723,418 T 10305,1490,0062,1.0
F,fal,548,1724,418 T 10164,3,0174,1.0
F,fal,548,1724,418 T 10164,106,0174,1.0
F,fal,548,1724,418 T 10164,112,0174,1.0
F,fal,548,1725,418 T 10243 CM,185,0174,1.0
F,fal,548,1726,418 T 10191 CM ,16,0172,1.0
F,fal,548,1727,418 T 10374,400,0164,1.0
F,fal,548,1728,418 T 10332,400,0164,1.0
F,fal,548,1729,418 T 10316,24,0162,1.0
F,fal,548,1730,418 T 10263,3,0158,1.0
F,fal,548,1730,418 T 10263,7,0154,1.0
F,fal,548,1730,418 T 10263,104,0160,1.0
F,fal,548,1731,418 T 10191,64,0154,1.0
F,fal,548,1731,418 T 10191,104,0156,1.0
F,fal,548,1732,418 T 10334,715,0102,1.0
F,fal,548,1732,418 T 10334,716,0102,1.0
F,fal,548,1733,418 T 10305,20,0102,1.0
F,fal,548,1733,418 T 10305,21,0102,1.0
F,fal,548,1734,418 T 10356,16,0102,1.0
F,fal,548,1735,418 T 10191,3,0007,1.0
F,fal,548,1735,418 T 10191,104,0027,1.0
F,fal,548,1736,418 T 10263,226,0027,1.0
F,fal,548,1736,418 T 10263,350,0027,1.0
F,fal,548,1737,418 T 10164 CM ,12,0064,1.0
F,fal,548,1737,418 T 10164 CM ,15,0086,1.0
F,fal,548,1738,418 T 10164,106,0027,1.0
F,fal,548,1738,418 T 10164,181,0104,1.0
F,fal,548,1739,418 T 10243 CM,100,0094,1.0
F,fal,548,1739,418 T 10243 CM,101,0094,1.0
F,fal,548,1740,418 T 10191,3,0094,1.0
F,fal,548,1741,418 T 10191 CM ,13,0094,1.0
F,fal,548,1741,418 T 10191 CM ,16,0094,1.0
F,fal,548,1741,418 T 10191 CM ,1513,0094,1.0
F,fal,548,1742,418 T 10141,708,0094,1.0
F,fal,548,1743,418 T 10164 A,3,0094,1.0
F,fal,548,1743,418 T 10164 A,106,0094,1.0
F,fal,548,1743,418 T 10164 A,112,0094,1.0
F,fal,548,1744,418 T 10165 CM,195,0094,1.0
F,fal,548,1744,418 T 10165 CM,1513,0094,1.0
F,fal,548,1745,418 T 10186,713,0094,1.0
F,fal,548,1746,418 T 10356,15,0068,1.0
F,fal,548,1746,418 T 10356,16,0050,1.0
F,fal,548,1747,418 S 10182 CM,12,0050,1.0
F,fal,548,1747,418 S 10182 CM,185,0068,1.0
F,fal,548,1748,418 T 10316 CM ,12,0050,1.0
F,fal,548,1748,418 T 10316 CM ,15,0068,1.0
F,fal,550,1750,418 T 10317 ,3,0121,1.0
F,fal,550,1750,418 T 10317 ,112,0119,1.0
F,fal,559,1771,393 7645,594,0001,1.0
F,fal,562,1780,007 19 2257,395,0212,1.0
F,fal,564,1784,046 TR 04,569,0001,1.0
F,fal,565,1785,411 281,1761,0001,1.0
F,fal,566,1786,009 179,6,0213,1.0
F,fal,566,1786,009 179,1248,0213,1.0
F,fal,566,1786,009 179,1439,0023,1.0
F,fal,566,1786,009 179,1898,0023,1.0
F,fal,567,1787,086 8550 ,1861,0019,1.0
F,fal,568,1788,009 583,284,0079,1.0
F,fal,569,1789,185 2556,1617,0001,1.0
F,fal,569,1790,185 2691,1588,0001,1.0
F,fal,570,1791,097 2803,1820,0212,1.0
F,fal,570,1792,097 2506,1747,0001,1.0
F,fal,571,1793,303 175123,1849,0023,1.0
F,fal,571,1794,303 175119,1843,0023,1.0
F,fal,571,1794,303 175119,1844,0023,1.0
F,fal,571,1795,303 77709,1878,0023,1.0
F,fal,573,1800,007 20 854-1,538,0001,1.0
F,fal,574,1801,169 74,1563,0163,1.0
F,fal,574,1802,169 41,1291,0214,1.0
F,fal,577,1805,007 20 2651,159,0001,1.0
F,fal,577,1805,007 20 2651,161,0001,1.0
F,fal,577,1805,007 20 2651,162,0001,1.0
F,fal,577,1805,007 20 2651,760,0001,1.0
F,fal,579,1807,002 H 2379,1266,0001,1.0
F,fal,580,1808,007 19 2260,518,0197,1.0
F,fal,580,1808,007 19 2260,519,0197,1.0
F,fal,580,1809,007 20 2650,157,0197,1.0
F,fal,580,1809,007 20 2650,161,0197,1.0
F,fal,580,1809,007 20 2650,162,0197,1.0
F,fal,580,1811,007 20 2651,159,0063,1.0
F,fal,580,1812,007 20 2151,305,0001,1.0
F,fal,585,1819,002 H 1762,1555,0038,1.0
F,fal,585,1820,002 H 1862,1855,0183,1.0
F,fal,585,1857,002 H 491,491,0019,1.0
F,fal,585,1858,002 H 945,484,0101,1.0
F,fal,585,1873,002 H 2546,884,0103,1.0
F,fal,585,1874,002 H 2481,485,0149,1.0
F,fal,585,1875,002 H 2847,1854,0001,1.0
F,fal,585,1876,002 H 2918 ,1903,0023,1.0
F,fal,585,1877,002 H 1479,772,0149,1.0
F,fal,585,1878,002 T 8719 ,1850,0213,1.0
F,fal,585,1879,002 H 1705,1842,0213,1.0
F,fal,585,1880,002 H 1762,1554,0001,1.0
F,fal,585,1881,002 H 556,1884,0035,1.0
F,fal,585,1882,002 H 945,484,0148,1.0
F,fal,585,1883,002 H 491,489,0107,1.0
F,fal,585,1884,002 H 665,488,0105,1.0
F,fal,585,1885,002 H 2481,486,0103,1.0
F,fal,595,1855,007 19 2257,395,0001,1.0
F,fal,595,1855,007 19 2257,1898,0001,1.0
F,fal,595,1859,007 19 2257,395,0001,3.0
F,fal,595,1949,007 19 2257,1547,0001,3.0
F,fal,596,1860,303 77814,1086,0213,1.0
F,fal,597,1861,112 Q 1001,1899,0093,1.0
F,fal,598,1862,128 505,41,0234,1.0
F,fal,598,1863,128 507,53,0001,1.0
F,fal,599,1864,393 9859,216,0001,1.0
F,fal,600,1865,055 1743 ,37,0079,1.0
F,fal,601,1866,303 175101,1845,0023,1.0
F,fal,601,1867,303 77620,1889,0001,1.0
F,fal,601,1868,303 77613,1891,0001,1.0
F,fal,602,1886,037 5506,295,0001,1.0
F,fal,602,1886,037 5506,1514,0001,1.0
F,fal,602,1887,037 8251,1514,0001,1.0
F,fal,602,1888,037 8870,1871,0001,1.0
F,fal,602,1889,037 6825,1811,0001,1.0
F,fal,603,1890,418 T 10263,1,0047,1.0
F,fal,603,1891,418 T 10155,18,0047,1.0
F,fal,603,1891,418 T 10155,348,0047,1.0
F,fal,603,1891,418 T 10155,349,0047,1.0
F,fal,603,1892,418 T 10375 CM ,117,0047,1.0
F,fal,603,1893,418 T 10375,286,0047,1.0
F,fal,607,1908,293 20705,264,0211,1.0
F,fal,607,1909,293 20713,1788,0211,1.0
