BarCode,SKod,RKod,Asorti,Activ,OzKod1,OzKod2,OzKod3
8690000650,418 T 10341,106,0052,*,,,
8690000651,418 T 10316 CM ,12,0054,*,,,
8690000652,418 T 10316 CM ,719,0056,*,,,
8690000653,418 T 10316 CM ,1489,0058,*,,,
8690000654,418 T 10316,64,0060,*,,,
8690000655,418 T 10305,1490,0062,*,,,
8690000656,418 T 10305,21,0062,*,,,
8690000657,418 T 10334,715,0062,*,,,
8690000658,009 179,5,0064,*,,,
8690000659,009 179,232,0066,*,,,
8690000660,418 T 10369 ,400,0007,*,,,
8690000661,418 T 10369 ,284,0031,*,,,
8690000662,418 T 10369 ,190,0031,*,,,
8690000663,418 T 10378,1494,0031,*,,,
8690000664,418 T 10263,226,0031,*,,,
8690000665,418 T 10333,1496,0031,*,,,
8690000666,418 T 10354,8,0007,*,,,
8690000667,418 T 10354,112,0031,*,,,
8690000668,418 T 10305,64,0031,*,,,
8690000669,418 T 10164,106,0031,*,,,
8690000670,418 T 10164,3,0031,*,,,
8690000671,418 T 10263,350,0031,*,,,
8690000672,418 T 10306,181,0031,*,,,
8690000673,418 T 10306 CM,2,0031,*,,,
8690000674,418 T 10191,1498,0031,*,,,
8690000675,418 T 10191,262,0031,*,,,
8690000676,418 T 10334,715,0031,*,,,
8690000677,418 T 10334,716,0031,*,,,
8690000678,418 T 10334,6,0031,*,,,
8690000679,418 S 10170 CM ,16,0031,*,,,
8690000680,418 T 10374,1494,0031,*,,,
8690000681,418 T 10301,106,0031,*,,,
8690000682,418 T 10301,181,0031,*,,,
8690000683,418 T 10353,104,0031,*,,,
8690000684,418 T 10335,1504,0127,*,,,
8690000685,418 T 10335,1502,0127,*,,,
8690000686,418 T 10263,103,0068,*,,,
8690000687,418 T 10263,197,0068,*,,,
8690000688,418 T 10335,1504,0068,*,,,
8690000689,418 T 10335,1502,0068,*,,,
8690000690,418 T 10160,64,0068,*,,,
8690000691,418 T 10160,3,0068,*,,,
8690000692,418 T 10191,64,0068,*,,,
8690000693,418 T 10191 CM ,16,0068,*,,,
8690000694,418 T 10313,64,0068,*,,,
8690000695,418 T 10346,64,0068,*,,,
8690000696,418 S 10182 CM,2,0068,*,,,
8690000697,418 M 10160 CM,117,0031,*,,,
8690000698,418 T 10366 CM,117,0031,*,,,
8690000699,418 M 10366 CM ,117,0031,*,,,
8690000700,418 M 10366,286,0031,*,,,
8690000701,418 T 10369 ,400,0031,*,,,
8690000702,418 T 10378,284,0031,*,,,
8690000703,418 T 10346,106,0031,*,,,
8690000704,418 T 10346,64,0031,*,,,
8690000705,418 T 10243 ,3,0031,*,,,
8690000706,418 T 10243 CM,117,0031,*,,,
8690000707,418 T 10273,8,0031,*,,,
8690000708,418 T 10273,112,0031,*,,,
8690000709,418 T 10160,3,0031,*,,,
8690000710,418 T 10160,64,0031,*,,,
8690000711,418 T 10263 CM,117,0031,*,,,
8690000712,418 T 10335,1502,0079,*,,,
8690000713,418 T 10335,1504,0079,*,,,
8690000714,418 T 10318,3,0079,*,,,
8690000715,418 T 10318,106,0079,*,,,
8690000716,418 T 10164,3,0079,*,,,
8690000717,418 T 10164,106,0079,*,,,
8690000718,418 T 10164,181,0079,*,,,
8690000719,418 T 10160,106,0079,*,,,
8690000720,418 T 10160,181,0079,*,,,
8690000721,418 T 10160 CM,117,0079,*,,,
8690000722,418 T 10160 CM,186,0079,*,,,
8690000723,418 S 10182,106,0079,*,,,
8690000724,418 S 10182,112,0079,*,,,
8690000725,418 S 10127,112,0007,*,,,
8690000726,418 T 10346,64,0007,*,,,
8690000727,418 T 10263,226,0007,*,,,
8690000728,418 T 10263,352,0007,*,,,
8690000729,418 T 10263,350,0007,*,,,
8690000730,418 T 10164 CM ,16,0031,*,,,
8690000731,418 T 10164 CM ,15,0031,*,,,
8690000732,418 T 10346,181,0031,*,,,
8690000733,418 T 10305,20,0031,*,,,
8690000734,418 T 10305,21,0031,*,,,
8690000735,418 M 10366,1505,0031,*,,,
8690000736,418 M 10366,435,0031,*,,,
8690000737,418 T 10374,400,0031,*,,,
8690000738,418 T 10374,284,0031,*,,,
8690000739,418 T 10263,350,0070,*,,,
8690000740,418 T 10263,226,0070,*,,,
8690000741,418 T 10263,716,0070,*,,,
8690000742,418 T 10263,1507,0070,*,,,
8690000743,418 T 10263,1506,0070,*,,,
8690000744,418 T 10164 CM ,12,0070,*,,,
8690000745,418 T 10164 CM ,15,0070,*,,,
8690000746,418 T 10301,3,0070,*,,,
8690000747,418 T 10301,106,0070,*,,,
8690000748,418 T 10334,715,0070,*,,,
8690000749,418 T 10334,6,0070,*,,,
8690000750,418 T 10305,20,0070,*,,,
8690000751,418 T 10306,1508,0070,*,,,
8690000752,418 T 10309,8,0072,*,,,
8690000753,418 T 10309,181,0072,*,,,
8690000754,418 T 10346,106,0072,*,,,
8690000755,418 T 10346,64,0072,*,,,
8690000756,418 T 10334,715,0072,*,,,
8690000757,418 T 10305,354,0072,*,,,
8690000758,418 T 10305,348,0072,*,,,
8690000759,418 T 10374,400,0072,*,,,
8690000760,418 T 10374,284,0072,*,,,
8690000761,418 T 10160 CM,117,0072,*,,,
8690000762,418 T 10160 CM,16,0072,*,,,
8690000763,418 T 10204,412,0072,*,,,
8690000764,418 T 10309,8,0074,*,,,
8690000765,418 T 10309,181,0074,*,,,
8690000766,418 T 10346,106,0074,*,,,
8690000767,418 T 10346,64,0074,*,,,
8690000768,418 T 10334,715,0074,*,,,
8690000769,418 T 10305,348,0074,*,,,
8690000770,418 T 10305,354,0074,*,,,
8690000771,418 T 10374,400,0074,*,,,
8690000772,418 T 10374,284,0074,*,,,
8690000773,418 T 10160 CM,117,0074,*,,,
8690000774,418 T 10160 CM,16,0074,*,,,
8690000775,418 T 10204,412,0074,*,,,
8690000776,418 T 10243 CM,12,0131,*,,,
8690000777,418 T 10243 CM,15,0131,*,,,
8690000778,418 T 10243 CM,95,0131,*,,,
8690000779,418 T 10243 CM,185,0131,*,,,
8690000780,418 S 10182 CM,16,0131,*,,,
8690000781,418 S 10182 CM,15,0131,*,,,
8690000782,418 S 10182 CM,12,0131,*,,,
8690000783,418 T 10164 CM ,15,0131,*,,,
8690000784,418 T 10164,1509,0131,*,,,
8690000785,418 T 10318,3,0131,*,,,
8690000786,418 T 10318,106,0131,*,,,
8690000787,418 T 10306,181,0131,*,,,
8690000788,418 T 10306 CM,2,0131,*,,,
8690000789,418 T 10305,354,0131,*,,,
8690000790,418 T 10346,181,0131,*,,,
8690000791,418 T 10346,357,0131,*,,,
8690000792,418 T 10160,106,0131,*,,,
8690000793,418 T 10160 CM,117,0131,*,,,
8690000794,418 T 10160 CM,186,0131,*,,,
8690000795,418 T 10160 CM,187,0131,*,,,
8690000796,418 T 10160 CM,15,0131,*,,,
8690000797,418 T 10369 ,190,0007,*,,,
8690000798,418 T 10374,1494,0076,*,,,
8690000799,418 T 10374,400,0076,*,,,
8690000800,418 T 10306 CM,2,0078,*,,,
8690000801,418 T 10306 CM,116,0080,*,,,
8690000802,418 M 10366,435,0050,*,,,
8690000803,418 M 10366,286,0007,*,,,
8690000804,418 T 10155,348,0082,*,,,
8690000805,418 T 10155,1504,0076,*,,,
8690000806,418 T 10301,357,0007,*,,,
8690000807,418 T 10301 CM,118,0133,*,,,
8690000808,418 T 10375 CM ,117,0066,*,,,
8690000809,418 T 10309 CM ,117,0084,*,,,
8690000810,450 2001,800,0001,*,,,
8690000811,418 S 10127 CM ,12,0007,*,,,
8690000812,418 S 10127,112,0068,*,,,
8690000813,418 S 10182 CM,15,0086,*,,,
8690000814,418 S 10195 CM,1512,0086,*,,,
8690000815,418 T 10191,104,0086,*,,,
8690000816,418 T 10374,400,0068,*,,,
8690000817,418 T 10164 CM ,12,0007,*,,,
8690000818,418 T 10164 CM ,15,0007,*,,,
8690000819,418 T 10243 CM,12,0088,*,,,
8690000820,418 T 10243 CM,95,0090,*,,,
8690000821,418 T 10204,411,0088,*,,,
8690000822,418 T 10191,112,0090,*,,,
8690000823,418 T 10263,352,0092,*,,,
8690000824,418 S 10182 CM,12,0007,*,,,
8690000825,418 T 10316 CM ,12,0050,*,,,
8690000826,418 T 10316 CM ,15,0068,*,,,
8690000827,418 S 10182 CM,185,0068,*,,,
8690000828,418 T 10356,16,0050,*,,,
8690000829,418 T 10356,15,0068,*,,,
8690000830,418 S 10182 CM,12,0050,*,,,
8690000831,418 T 10186,713,0094,*,,,
8690000832,418 T 10165 CM,195,0094,*,,,
8690000833,418 T 10165 CM,1513,0094,*,,,
8690000834,418 T 10164 A,3,0094,*,,,
8690000835,418 T 10164 A,106,0094,*,,,
8690000836,418 T 10164 A,112,0094,*,,,
8690000837,418 T 10141,708,0094,*,,,
8690000838,418 T 10191 CM ,13,0094,*,,,
8690000839,418 T 10191 CM ,16,0094,*,,,
8690000840,418 T 10191 CM ,1513,0094,*,,,
8690000841,418 T 10191,3,0094,*,,,
8690000842,418 T 10243 CM,100,0094,*,,,
8690000843,418 T 10243 CM,101,0094,*,,,
8690000844,418 S 10170,3,0096,*,,,
8690000845,418 S 10182 CM,16,0098,*,,,
8690000846,418 S 10182,112,0100,*,,,
8690000847,418 T 10305,20,0098,*,,,
8690000848,418 T 10243 CM,15,0143,*,,,
8690000849,418 T 10374,400,0079,*,,,
8690000850,418 T 10374,194,0102,*,,,
8690000851,418 S 10170,106,0007,*,,,
8690000852,418 T 10356,16,0102,*,,,
8690000853,418 S 10182 CM,16,0102,*,,,
8690000854,418 T 10339,106,0102,*,,,
8690000855,418 T 10374,1494,0102,*,,,
8690000856,418 T 10374,400,0102,*,,,
8690000857,418 S 10182 CM,185,0079,*,,,
8690000858,418 S 10182 CM,12,0031,*,,,
8690000859,418 T 10316 CM ,15,0079,*,,,
8690000860,418 T 10316 CM ,185,0031,*,,,
8690000861,418 T 10378,400,0031,*,,,
8690000862,418 T 10164,181,0104,*,,,
8690000863,418 T 10164,106,0027,*,,,
8690000864,418 T 10164 CM ,12,0064,*,,,
8690000865,418 T 10164 CM ,15,0086,*,,,
8690000866,418 T 10263,350,0027,*,,,
8690000867,418 T 10263,226,0027,*,,,
8690000868,418 T 10191,3,0007,*,,,
8690000869,418 T 10191,104,0027,*,,,
8690000870,418 T 10316 CM ,12,0048,*,,,
8690000871,418 T 10316 CM ,15,0050,*,,,
8690000872,418 S 10182 CM,185,0059,*,,,
8690000873,418 T 10356,16,0048,*,,,
8690000874,418 T 10356,15,0050,*,,,
8690000875,418 T 10374,400,0007,*,,,
8690000876,418 T 10374,1494,0007,*,,,
8690000877,418 T 10224,13,0106,*,,,
8690000878,418 T 10164,3,0106,*,,,
8690000879,418 T 10155,770,0079,*,,,
8690000880,418 T 10155,19,0068,*,,,
8690000881,418 T 10224,13,0068,*,,,
8690000882,418 T 10164,460,0108,*,,,
8690000883,418 T 10164,106,0108,*,,,
8690000884,418 T 10134,181,0102,*,,,
8690000885,418 T 10160 CM,116,0031,*,,,
8690000886,418 T 10164 A,3,0110,*,,,
8690000887,418 T 10164 A,106,0110,*,,,
8690000888,418 T 10164 A,181,0110,*,,,
8690000889,418 T 10353,409,0110,*,,,
8690000890,418 T 10353,64,0110,*,,,
8690000891,418 T 10243 CM,95,0110,*,,,
8690000892,418 T 10305,20,0079,*,,,
8690000893,418 T 10204,411,0112,*,,,
8690000894,418 S 10170,7,0079,*,,,
8690000895,418 S 10195 CM,116,0079,*,,,
8690000896,418 M 10366,435,0112,*,,,
8690000897,418 S 10127,64,0079,*,,,
8690000898,418 T 10356,16,0114,*,,,
8690000899,418 T 10356,106,0114,*,,,
8690000900,418 T 10263,350,0116,*,,,
8690000901,418 T 10263,350,0118,*,,,
8690000902,418 T 10263,352,0120,*,,,
8690000903,418 T 10263,352,0114,*,,,
8690000904,418 T 10263,1506,0122,*,,,
8690000905,418 T 10305,20,0116,*,,,
8690000906,418 T 10243 CM,95,0114,*,,,
8690000907,418 T 10243 CM,15,0116,*,,,
8690000908,418 T 10160 CM,185,0114,*,,,
8690000909,418 T 10316 CM ,12,0122,*,,,
8690000910,418 T 10374,400,0131,*,,,
8690000911,418 T 10374,194,0131,*,,,
8690000912,418 T 10318,112,0131,*,,,
8690000913,418 T 10263 CM,12,0131,*,,,
8690000914,418 T 10263 CM,15,0131,*,,,
8690000915,418 T 10164 A,181,0124,*,,,
8690000916,418 T 10164 A,106,0027,*,,,
8690000917,418 T 10164 CM ,12,0068,*,,,
8690000918,418 T 10263,350,0124,*,,,
8690000919,418 T 10263,226,0124,*,,,
8690000920,418 T 10191,104,0050,*,,,
8690000922,185  2575-YS,1411,0001,*,,,
8690000923,185  2575-YS,1410,0001,*,,,
8690000924,007 20 2651,159,0126,*,,,
8690000925,169 66,1310,0128,*,,,
8690000926,002 H 2733 ,1172,0001,*,,,
8690000927,408 2041,45,0049,*,,,
8690000928,393 7137,60,0149,*,,,
8690000929,393 7644,286,0149,*,,,
8690000930,393 7632,499,0049,*,,,
8690000931,185 2070,1390,0049,*,,,
8690000932,046 TR 04,569,0149,*,,,
8690000933,007 20 2254,306,0149,*,,,
8690000934,055 1605,291,0149,*,,,
8690000935,210 02,1447,0149,*,,,
8690000936,210 03-Z-02,283,0149,*,,,
8690000937,393 7137,589,0130,*,,,
8690000938,002 H 2642,1029,0132,*,,,
8690000939,309 4162,1098,0134,*,,,
8690000940,097 2602,1101,0136,*,,,
8690000941,097 2602,1483,0138,*,,,
8690000942,002 H 2839,1529,0140,*,,,
8690000943,002 H 2839,1530,0140,*,,,
8690000944,026 84,1527,0142,*,,,
8690000945,097 2602,1099,0144,*,,,
8690000946,248 6013,300,0001,*,,,
8690000947,272 2316,216,0001,*,,,
8690000948,243 904,322,0001,*,,,
8690000949,009 1066,234,0146,*,,,
8690000950,009 1066,35,0146,*,,,
8690000951,009 1066,1248,0146,*,,,
8690000952,007 19 2257,1547,0001,*,,,
8690000953,007 20 2651,1432,0001,*,,,
8690000954,037 8644,451,0001,*,,,
8690000955,293 20313,249,0001,*,,,
8690000956,055 1657,36,0001,*,,,
8690000957,055 1613,534,0001,*,,,
8690000958,128 506 ,140,0001,*,,,
8690000959,248 1113,41,0001,*,,,
8690000960,002 H 2797,1257,0023,*,,,
8690000961,002 H 2620,982,0023,*,,,
8690000962,418 L 10400,1548,0146,*,,,
8690000963,418 L 10400,1248,0146,*,,,
8690000964,002 H 2684,1133,0023,*,,,
8690000965,002 H 2547,885,0023,*,,,
8690000966,002 H 2525,864,0023,*,,,
8690000967,007 19 2255,1549,0001,*,,,
8690000968,009 1052,229,0031,*,,,
8690000969,009 1052,233,1,*,,,
8690000970,009 1052,231,0001,*,,,
8690000971,009 1052,35,0031,*,,,
8690000972,007 20 873,1430,0001,*,,,
8690000973,169 66,1298,0001,*,,,
8690000974,169 41,1289,0001,*,,,
8690000975,169 41,1290,0001,*,,,
8690000976,210 38,744,0063,*,,,
8690000977,210 65,493,0063,*,,,
8690000978,243 106,1552,0063,*,,,
8690000979,002 H 1762,1555,0038,*,,,
8690000980,055 1724,794,0093,*,,,
8690000981,210 06 ,794,0093,*,,,
8690000982,210 07,794,0093,*,,,
8690000983,055 1700,320,0093,*,,,
8690000984,169 74,514,0093,*,,,
8690000985,210 806,493,0093,*,,,
8690000986,210 38,744,0093,*,,,
8690000987,210 902,1543,0149,*,,,
8690000988,369 8618,283,0093,*,,,
8690000989,379 1603,1566,0093,*,,,
8690000990,293 20203,249,0093,*,,,
8690000991,248 1109,1569,0093,*,,,
8690000992,303 77201,1573,0149,*,,,
8690000993,002 H 1672,1574,0149,*,,,
8690000994,210 65,794,0093,*,,,
8690000995,002 H 2789,1576,0023,*,,,
8690000996,002 H 2797,1257,0049,*,,,
8690000997,002 H 2797,1257,0165,*,,,
8690000998,002 H 2797,1257,0001,*,,,
8690000999,210 900,210,0001,*,,,
8690001000,309 4116,1577,0148,*,,,
8690001001,309 4092,1579,0148,*,,,
8690001002,309 3047,430,0148,*,,,
8690001003,002 H 2822 ,1269,0055,*,,,
8690001004,002 H 1501,1580,0148,*,,,
8690001005,002 H 2706 ,866,0148,*,,,
8690001006,002 H 1289,440,0148,*,,,
8690001007,002 H 1289,1088,0148,*,,,
8690001008,002 H 1289,1456,0148,*,,,
8690001009,002 H 1289,1581,0148,*,,,
8690001010,002 448 181,270,0055,*,,,
8690001011,002 H 1284,996,0148,*,,,
8690001012,002 H 1284,1582,0148,*,,,
8690001013,002 H 1753,1583,0003,*,,,
8690001014,002 H 1753,1586,0003,*,,,
8690001015,002 H 2770,1231,0001,*,,,
8690001016,303 29009 ,1594,0003,*,,,
8690001017,185 2691,1588,0001,*,,,
8690001018,185 2603,1589,0001,*,,,
8690001019,185 2660,1596,0001,*,,,
8690001020,185 2686,1598,0001,*,,,
8690001021,097 2805,1603,0001,*,,,
8690001022,185 2518-B,1613,0001,*,,,
8690001023,185 2518-B,1614,0001,*,,,
8690001024,185 2673 ,1613,0001,*,,,
8690001025,097 2805,514,0001,*,,,
8690001026,037 083,1615,0001,*,,,
8690001027,037 083,1616,0001,*,,,
8690001028,185 2556,1617,0001,*,,,
8690001029,185 2653-YS,1618,0001,*,,,
8690001030,007 20 2300,385,0033,*,,,
8690001031,007 19 2260,516,0033,*,,,
8690001032,007 20 856,316,0033,*,,,
8690001033,411 273,1362,0033,*,,,
8690001034,411 273,1203,0033,*,,,
8690001035,407 3178,1486,0033,*,,,
8690001036,407 3178,1485,0033,*,,,
8690001037,248 1113,300,0033,*,,,
8690001038,248 1113,299,0033,*,,,
8690001039,407 2619,1464,0033,*,,,
8690001040,007 20 2651,161,0033,*,,,
8690001041,007 20 2269,1520,0033,*,,,
8690001042,007 20 2269,1519,0033,*,,,
8690001043,393 373,141,0033,*,,,
8690001044,097 2704,509,0021,*,,,
8690001045,097 2704,510,0033,*,,,
8690001046,097 2704,509,0033,*,,,
8690001047,393 395,141,0033,*,,,
8690001048,007 19 2257,1619,0033,*,,,
8690001049,002 H 2770,1231,0023,*,,,
8690001050,002 H 2692,1139,0005,*,,,
8690001051,007 20 2269,1517,0001,*,,,
8690001052,140 4182,1625,0093,*,,,
8690001053,450 2001,798,0045,*,,,
8690001054,450 2001,800,0049,*,,,
8690001055,450 2001,799,0049,*,,,
8690001056,450 2001,389,0049,*,,,
8690001057,007 20 2269,1519,0023,*,,,
8690001058,007 20 2269,1520,0023,*,,,
8690001059,007 19 2404,305,0033,*,,,
8690001060,393 1032,210,0033,*,,,
8690001061,393 1032,1646,0033,*,,,
8690001062,418 T 10374,284,0124,*,,,
8690001063,418 T 10374,400,0124,*,,,
8690001064,418 T 10263,352,0124,*,,,
8690001065,418 T 10375,112,0124,*,,,
8690001066,418 T 10353,409,0050,*,,,
8690001067,418 T 10164 CM ,15,0050,*,,,
8690001068,418 T 10164 A,3,0124,*,,,
8690001069,418 T 10191,64,0124,*,,,
8690001070,418 T 10191,3,0124,*,,,
8690001071,418 M 10366,400,0124,*,,,
8690001072,418 T 10305,20,0102,*,,,
8690001073,418 T 10305,21,0102,*,,,
8690001074,418 T 10334,715,0102,*,,,
8690001075,418 T 10334,716,0102,*,,,
8690001076,007 20 2254,305,0045,*,,,
8690001077,418 T 10375,193,0150,*,,,
8690001078,418 T 10375,112,0152,*,,,
8690001079,418 T 10369 ,284,0064,*,,,
8690001080,418 T 10164 CM ,16,0152,*,,,
8690001081,007 20 862,314,0045,*,,,
8690001082,418 T 10164 CM ,15,0152,*,,,
8690001083,007 20 862,313,0045,*,,,
8690001084,007 20 2254,141,0045,*,,,
8690001085,007 20 2264,303,0045,*,,,
8690001086,007 20 2264,304,0045,*,,,
8690001087,418 T 10332,1494,0001,*,,,
8690001088,418 T 10332,194,0001,*,,,
8690001089,007 20 856,141,0045,*,,,
8690001090,007 20 856,316,0045,*,,,
8690001091,418 T 10332,400,0005,*,,,
8690001092,418 T 10317 ,8,0001,*,,,
8690001093,418 T 10317 ,3,0001,*,,,
8690001094,007 20 2257,302,0045,*,,,
8690001095,418 T 10317 ,112,0005,*,,,
8690001096,418 T 10369 ,190,0001,*,,,
8690001097,418 T 10369 ,400,0005,*,,,
8690001098,418 T 10164 A,3,0005,*,,,
8690001099,418 T 10164 A,181,0005,*,,,
8690001100,418 T 10164 A,106,0001,*,,,
8690001101,418 T 10301,3,0001,*,,,
8690001102,418 T 10301,106,0001,*,,,
8690001103,418 T 10301,181,0005,*,,,
8690001104,418 T 10374,400,0005,*,,,
8690001105,418 T 10318,106,0005,*,,,
8690001106,418 T 10318,112,0005,*,,,
8690001107,418 T 10318,3,0001,*,,,
8690001108,418 T 10316,3,0005,*,,,
8690001109,418 T 10316,64,0001,*,,,
8690001110,418 T 10305,20,0001,*,,,
8690001111,418 T 10305,21,0005,*,,,
8690001112,418 T 10263,3,0001,*,,,
8690001113,418 T 10263,103,0005,*,,,
8690001114,418 T 10263,106,0005,*,,,
8690001115,418 S 10182,106,0005,*,,,
8690001116,418 S 10182,3,0001,*,,,
8690001117,418 S 10182,112,0001,*,,,
8690001118,418 T 10187,3,0005,*,,,
8690001119,418 T 10187,103,0001,*,,,
8690001120,418 T 10187,106,0001,*,,,
8690001121,418 S 10195,64,0005,*,,,
8690001122,418 S 10195,106,0001,*,,,
8690001123,418 S 10195,104,0001,*,,,
8690001124,418 T 10191,64,0154,*,,,
8690001125,418 T 10191,104,0156,*,,,
8690001126,418 T 10263,3,0158,*,,,
8690001127,418 T 10263,104,0160,*,,,
8690001128,418 T 10263,7,0154,*,,,
8690001129,418 T 10316,24,0162,*,,,
8690001130,418 T 10332,400,0164,*,,,
8690001131,418 T 10374,400,0164,*,,,
8690001132,418 T 10305,354,0007,*,,,
8690001133,418 T 10356,16,0031,*,,,
8690001134,418 T 10356,12,0007,*,,,
8690001135,418 T 10160 CM,185,0031,*,,,
8690001136,418 T 10141,16,0007,*,,,
8690001137,418 T 10164 CM ,15,0102,*,,,
8690001138,418 T 10164 CM ,12,0102,*,,,
8690001139,007 19 2257,395,0031,*,,,
8690001140,007 19 2257,396,0031,*,,,
8690001141,007 19 2257,388,0031,*,,,
8690001142,418 T 10316 CM ,12,0031,*,,,
8690001143,418 T 10316 CM ,15,0031,*,,,
8690001144,418 T 10263 CM,15,0031,*,,,
8690001145,418 T 10263 CM,16,0031,*,,,
8690001146,418 M 10366,152,0031,*,,,
8690001147,418 T 10164,460,0031,*,,,
8690001148,418 T 10164,458,0031,*,,,
8690001149,418 T 10263,3,0031,*,,,
8690001150,418 T 10263,1507,0031,*,,,
8690001151,418 T 10263,103,0031,*,,,
8690001152,418 T 10243 CM,15,0031,*,,,
8690001153,418 T 10243 ,409,0031,*,,,
8690001154,418 T 10160 CM,186,0031,*,,,
8690001155,418 T 10305,354,0031,*,,,
8690001156,418 T 10164 CM ,12,0031,*,,,
8690001157,418 T 10263,1506,0031,*,,,
8690001158,418 T 10339 CM,16,0007,*,,,
8690001159,418 T 10339 CM,12,0007,*,,,
8690001160,418 T 10339 CM,15,0007,*,,,
8690001161,418 T 10243 CM,12,0007,*,,,
8690001162,418 T 10243 CM,15,0007,*,,,
8690001163,418 T 10243 CM,95,0007,*,,,
8690001164,418 T 10274,8,0007,*,,,
8690001165,418 T 10274,112,0007,*,,,
8690001166,418 T 10346,64,0027,*,,,
8690001167,418 T 10346,181,0166,*,,,
8690001168,418 T 10164 A,460,0027,*,,,
8690001169,418 T 10164 A,458,0166,*,,,
8690001170,418 T 10369 ,400,0166,*,,,
8690001171,418 T 10374,400,0166,*,,,
8690001172,418 T 10305,20,0027,*,,,
8690001173,418 T 10306,181,0027,*,,,
8690001174,418 T 10306 CM,2,0166,*,,,
8690001175,418 T 10344,213,0027,*,,,
8690001176,418 T 10344,214,0166,*,,,
8690001177,418 T 10369 ,190,0168,*,,,
8690001178,418 T 10369 ,400,0168,*,,,
8690001179,418 T 10374,400,0168,*,,,
8690001180,418 T 10374,190,0168,*,,,
8690001181,418 T 10317 ,8,0168,*,,,
8690001182,418 T 10317 CM,1647,0164,*,,,
8690001183,418 T 10263,103,0170,*,,,
8690001184,418 T 10263,106,0168,*,,,
8690001185,418 T 10263,3,0168,*,,,
8690001186,418 T 10353,409,0170,*,,,
8690001187,418 T 10353,8,0168,*,,,
8690001188,418 T 10344,214,0168,*,,,
8690001189,418 T 10354,8,0168,*,,,
8690001190,418 T 10354,3,0168,*,,,
8690001191,418 T 10354,112,0168,*,,,
8690001192,418 T 10354,3,0164,*,,,
8690001193,418 T 10346,64,0170,*,,,
8690001194,418 T 10346,106,0168,*,,,
8690001195,418 T 10243 ,181,0170,*,,,
8690001196,418 T 10243 ,8,0168,*,,,
8690001197,418 T 10243 ,3,0168,*,,,
8690001198,418 T 10243 CM,117,0170,*,,,
8690001199,418 T 10191 CM ,16,0172,*,,,
8690001200,418 T 10243 CM,185,0174,*,,,
8690001201,418 T 10164,3,0174,*,,,
8690001202,418 T 10164,106,0174,*,,,
8690001203,418 T 10164,112,0174,*,,,
8690001204,418 T 10164 A,3,0063,*,,,
8690001205,418 T 10164 A,106,0009,*,,,
8690001206,418 T 10164 CM ,15,0063,*,,,
8690001207,418 T 10160 CM,16,0063,*,,,
8690001208,418 T 10160 CM,15,0063,*,,,
8690001209,418 T 10263,103,0009,*,,,
8690001210,418 T 10263,3,0063,*,,,
