Modul,UnqID,FisNo
BAK,cc5c97d5-e431-461f-b637-1a16689b86e6,1215
BAK,494e6a06-ac89-48ba-8d7d-1a1a0725e4a6,822
BAK,e15f4ff4-acfa-4360-9f5a-1a2d347d581d,412
BAK,069b02f7-1301-4d24-b3c8-1a3e873416ce,2708
BAK,c408751d-0ebd-421f-b148-1a4d10060669,1622
BAK,34055e8a-410e-40de-8d22-1a7107c70d1f,2247
BAK,8cb360aa-9cbe-4f65-bebb-1a7d23c3488e,3675
BAK,168161a6-9891-4b43-a6df-1a9b3d602567,1933
BAK,fce4d6c1-bc26-4648-a581-1ab868c2933d,2465
BAK,ab2147a6-c77e-4d63-b93c-1ac7341c407c,1114
BAK,0fd5160d-d22f-46b5-9925-1ae413406050,1776
BAK,0776dbd4-e9cb-4696-9a71-1b06f0daa3d8,3269
BAK,90c7751b-1099-48d5-b67d-1b075f440f39,1556
BAK,e6981abb-08ed-4502-ab38-1b1fd25e70dd,417
BAK,fb9885c6-fef0-4814-95c6-1b22c7960d12,2388
BAK,1937f2d6-f383-4355-813b-1b2846b64574,276
BAK,13c64a72-fc80-468a-90f0-1b29f014ccda,3317
BAK,39c591e6-aae0-422e-ab71-1b33eecbb3f4,2553
BAK,4c6e49e5-ffb8-4ec2-84f4-1b5bc41961bf,1076
BAK,22df4e9d-40ef-40c0-bf72-1b7a65b3133f,2376
BAK,5a80ce38-df11-4a22-b9ab-1b9b22d1c482,744
BAK,b85d96c3-2fec-4cf1-bda4-1ba810fb5bb4,703
BAK,b774b0de-1c2d-49dd-a3ce-1c0898858cbc,3959
BAK,fd3d46ef-ef6b-45fe-b24c-1c0d42a01d59,443
BAK,c431ac21-f636-4192-b059-1c1a1d466a8f,1135
BAK,ea347001-4ef5-4bc6-afec-1c1de1bb97cd,1934
BAK,21b7e1b3-88b7-4100-bae4-1c2bab2b0e0b,14
BAK,b491df68-4aba-4785-850f-1c3e88fc1297,1895
BAK,f7638b78-a88d-49d3-9d6d-1c4b9a84c65f,3745
BAK,ef5b6dbd-bb8d-41ae-a6a4-1c58bbe152bd,3844
BAK,cf6fa6e0-04db-4b8f-801e-1c6dead55176,939
BAK,1b0f3bba-b5de-4faa-9cab-1c6fee7da614,634
BAK,ceb03a10-f184-4f3f-aafb-1c9ad92d7a25,2597
BAK,a838d12f-5632-42c1-81ed-1ce13ac95a0d,2294
BAK,1b0b59b1-2087-4822-9b1f-1d2225db521c,1638
BAK,6d594bd9-adac-42ed-90a8-1d2dc675e985,1224
BAK,4bc0e11c-0dd6-45aa-a581-1d4488561321,2193
BAK,d7d072fb-69e1-4ccf-a400-1d453d8bd240,690
BAK,0575afcf-b734-447a-826b-1d47c7913256,2636
BAK,52a00c82-81d0-4008-a885-1d4c2752a851,3525
BAK,a4cac1bb-ca52-416a-9652-1d574cac71e2,812
BAK,2ad37d6d-7314-4566-9ceb-1d671b902c4c,513
BAK,4b5e856e-93ae-42da-9f79-1d76749078d5,2651
BAK,19c63eac-4205-4d17-99cb-1d777d4fa7a0,2742
BAK,a9a0ff7b-39bd-4e51-99d5-1d7e7741c7c7,969
BAK,184c058e-1f56-46cb-b044-1d8212d09e5f,1679
BAK,3cbbad01-abf3-40c2-9bfd-1d905a2c90c9,1147
BAK,c1a4dab4-b89d-4609-bacb-1d9bbe1c1d69,2452
BAK,4d4fa8d6-03ab-41d2-a89f-1dab70d3a54f,736
BAK,97f00423-f953-436d-a688-1db244c2be43,2956
BAK,ccf6f520-35f4-492a-8e92-1de123eddf03,119
BAK,59ef731f-2cdc-4d42-af82-1de7e2cb08ac,975
BAK,f5fe5d4f-68fa-4a13-a1fc-1df288c7c016,2061
BAK,cce72619-cbcf-4c8a-ab04-1dfc340be022,734
BAK,8dc4c90f-886f-44be-8c4a-1e2e4e52af08,359
BAK,ac686b99-f088-4dd4-8a37-1e3fa7248a24,1818
BAK,e7e5acbc-db08-4822-988b-1e456b481afe,729
BAK,01632cd7-2f96-45a6-9c7e-1e50d9913484,3986
BAK,c5e1afc9-eac5-41f8-9312-1e9101b7f881,773
BAK,7912a77a-6199-4bc4-bdd5-1eaa81404389,2198
BAK,d41ca311-8666-4d91-9b96-1eb401183610,280
BAK,c758b025-cd78-4680-81df-1eb4812aae68,699
BAK,26c05bdd-cff9-45e4-8da2-1ebcb40ee733,1280
BAK,8655604a-840e-498a-b5b8-1ec78cbedc7a,3849
BAK,89bc075e-7810-4e63-8ec6-1edad267edc0,3901
BAK,3ef60ce8-f07e-45be-866a-1ee796a94af1,912
BAK,2f27c3d5-c09e-4c0e-9dc3-1eea2de9876c,2351
BAK,5b833ee5-10b1-41d5-ae9f-1f1ae39c2edf,481
BAK,eaa44237-6246-4a69-9805-1f37ddbb89ad,279
BAK,663e47ac-998c-494f-90f2-1f67b78533d3,1357
BAK,a48059b2-de3b-4fba-bbb9-1f72071edf00,1458
BAK,1fa4f7e0-8822-4653-876e-1f9803dff407,1617
BAK,63912bcb-c1ff-4618-b345-1fb74d6ec072,2461
BAK,2ea1d89a-947a-4459-89d5-1fe6b72ef1b5,1
BAK,c18365db-84ca-4d6a-a6c6-1fe7ff4e69c2,366
BAK,0625cb03-1ab4-43e6-a77c-1fe8ae68d9a4,3427
BAK,d44e1d92-70a5-4da9-b9b1-1fe9aa01290b,1152
BAK,9f48fd1e-5b77-4c2e-a1f5-1ffe110882a6,1477
BAK,4781fa67-d89f-494a-a028-20044880cbd0,2724
BAK,7debdb80-767b-4ff2-b935-202e574bc7d1,180
BAK,82c6ce82-81d8-400e-b73b-2035be79c60a,717
BAK,22cdb0dd-f217-4b4a-94fa-2060e5c6c9c2,3903
BAK,76bd2e37-f362-4499-884a-206abfa3f8eb,3865
BAK,bede0659-ccbb-416c-87cc-206f25a0efe0,2691
BAK,7ca44d51-06f2-48ad-a5aa-2088d8f889ef,3919
BAK,7cfad256-60e6-4960-a612-2090d9286ea1,3285
BAK,d2eb3f0d-b3e7-448c-9519-20a4d13d8b12,1124
BAK,e3631031-2afd-46bf-8e15-20c4cc0a9090,164
BAK,c6e9be46-5738-43c6-92f3-20e37db9f76d,2567
BAK,6479efb3-f96b-4bff-a179-20eed0cffe44,3838
BAK,52420171-023a-4ad2-9047-21131b4ee7ad,400
BAK,d335ca71-f667-4f91-ad4b-2113fb0f1af7,2595
BAK,2255229e-15c6-4fec-b14b-21309e13c290,1199
BAK,149dd1fd-55a1-4205-a680-213c350dc79d,3040
BAK,ea5aa9a1-5abc-4c53-a5e3-213ec86a4dab,379
BAK,67b4716a-960e-42d8-bb4a-2144e837b8cd,181
BAK,96bee1f4-a995-4799-b73c-2159e60f0cd5,795
BAK,c922c32d-e280-4fa6-bc12-21918ec11868,190
BAK,ad4fffff-2646-4bd5-8c6b-219377eec915,1269
BAK,c6c42d5a-048f-4319-856e-219d1eb2b345,3031
BAK,b301c1d5-621c-404b-a9cd-21c0f66cef35,3169
BAK,e04eb4b8-1023-46ea-bde3-21d82bf96846,3251
BAK,340fdbf8-4a32-4ba3-8e1d-21d9402c19c8,1937
BAK,9185cefb-c821-44f3-ac54-21e488382d28,685
BAK,3da4a0d4-58d0-4a6e-ad24-21f5f2196d52,1799
BAK,b6f0e734-247c-4f20-838b-220986a83200,3194
BAK,c6efe731-29a9-4973-8fd2-220cdb0106f6,2834
BAK,f13fc698-0cf9-4c61-895f-22153fadf5b6,1137
BAK,3d41db03-cafd-4a37-b886-223b74c62e70,2056
BAK,ec8deeed-c33c-4bdb-aa16-224c1e8c8940,2848
BAK,76859bbb-ae1e-4925-a4c6-225ea1bad8f8,1235
BAK,d3003b03-c8b6-4a39-9ca5-225ed1ce8d32,1427
BAK,71985c7c-924e-4cac-a03e-226271b6a291,2530
BAK,92421e81-a1ce-40b3-b3f8-226f90647f9e,3926
BAK,76cfeaaf-bf8d-47f3-bb72-227003d279ed,1333
BAK,637b0442-a061-49e9-84b8-227450216e7b,1637
BAK,0cb50b20-cf7d-4da0-9460-22909bac8515,2928
BAK,686a2ae7-daaf-4129-b29b-229220b82516,2823
BAK,436e8dc7-f510-47b1-883f-22acc403db4d,2038
BAK,43300d2a-5096-4f46-aa19-22be5d830f1d,339
BAK,52a68627-0fdc-4742-8092-22be7f3fa60c,733
BAK,61babbea-e3c5-4c40-96b5-22c492952742,1786
BAK,8aad94f4-1938-4edf-a9ad-22daa851498b,1628
BAK,67223eca-49ad-48b5-a1d4-22f762baa664,2385
BAK,b7e8f470-5fb1-47d4-a14a-22fc002b8cb0,130
BAK,aed3c91c-da96-4d92-95d6-2322e0c0b48d,3114
BAK,8bb82bd8-734f-4aa0-9269-233a38a44499,2546
BAK,60c6a274-3451-4eb8-b9bf-233afbc6703c,1791
BAK,e9fa8190-b3a2-4c4e-a177-23457f6470b1,1019
BAK,6ba5c6cb-8c8e-49bb-b04d-237bfa881d36,1366
BAK,cebfba46-1327-4806-8eb4-23905d7e1ec2,1746
BAK,a41eda9b-7d9b-4ef3-a72b-2393873495c8,111
BAK,0610253c-41a1-4b6c-8e2c-23bc7cf57f57,407
BAK,58447f45-dc8e-460b-ae75-23dd9c528a7f,976
BAK,6f1da80b-af46-41be-98eb-23dfae759bfd,3935
BAK,2bafdded-e0b1-49b9-a6c8-2401276f6bc1,1805
BAK,fc9fd19d-c8a2-4a03-83a3-240428880ec5,2722
BAK,0424d683-fbb3-4948-a2dc-24221a94eb8f,2109
BAK,3ea22a5d-37d2-40b6-b4af-2437ec7f2a31,345
BAK,7d1d9c22-f192-4cfa-9e81-2458243ad5c5,1225
BAK,453d70f7-eafa-4150-98b0-245b319d63bf,2035
BAK,a1e9be5e-0dea-4633-b6b0-2461b1c34973,3690
BAK,89bbefd0-d712-4531-acae-2472191182a1,2297
BAK,fc35c225-9d6d-467d-a84e-248fca4d4769,3128
BAK,f13d4d28-e121-4ed0-88e3-24a44739c2af,917
BAK,394f4e7e-3132-4c1e-8acf-24a928cea8f2,1012
BAK,a2021346-086e-402b-99e2-24b1e5981c8a,723
BAK,96326aad-103b-441d-8112-24b894b5e647,735
BAK,63218c53-6a2f-4248-99d3-24d3cf427e02,1205
BAK,d804bc45-3e07-4dcc-906d-250c1695ca24,2702
BAK,196ce4d8-93ae-460c-bd97-25217655f502,889
BAK,1621b743-ec88-477a-82d5-2522304c5a02,1640
BAK,d9717ca3-f7e7-4752-902e-254faa107fe6,759
BAK,6ebd187a-6ab1-4813-95ab-255385e60892,3579
BAK,2ab05078-7ba0-41b8-b465-255de9b49b62,1573
BAK,61b2a83f-edaa-452a-b795-256ab7aab481,836
BAK,f2d1842e-cab5-4557-b7a1-257f951cc5ba,2342
BAK,f6a58a3a-43c3-4b07-b3c7-25895e5d8009,570
BAK,2391bd59-046d-40fc-9bba-25ad3a097485,878
BAK,8fb9c596-e21b-42d3-a10a-25af2ebc0782,790
BAK,b80c9470-4745-44b2-8415-25c667d40ff4,667
BAK,4d379134-a7fc-48e2-af71-25dd6f861b3a,1353
BAK,19ebf261-1dfe-4551-b26b-25dea057ded8,3057
BAK,2ce29ea2-4d99-48a3-81c3-2609718a486d,3316
BAK,5bb042b9-6ee1-4f13-9b1b-26097bac2396,3998
BAK,8709609c-16ce-4318-89c6-2613ff6222ba,3982
BAK,edc32302-da2a-4570-b5b2-262cf183983a,1829
BAK,29dc5084-097d-4db3-8ae0-26376da084c6,472
BAK,7667cc1f-e226-476b-b3e6-2640a5f1cc19,1697
BAK,74e4b8d7-1d26-46d8-909d-26441caec24c,1247
BAK,0ee9c508-56d1-4519-8c8d-264672a9ffca,1481
BAK,51670cbb-096c-4096-9c91-264cfb9592b7,1658
BAK,a71fd1ba-a9ae-474a-9256-264fa6fb2f91,3904
BAK,bcbb6f85-be70-45a0-bb76-26651c279c67,182
BAK,f995050e-0c33-4d6e-8c9d-266fad9d1bb6,1496
BAK,2e894da4-cc8e-4bc3-a176-267bfdce335c,2241
BAK,bc3452e6-1ef9-47f6-902d-269c82187cd4,1493
BAK,0004aa1a-2310-4f0d-8d50-269cb5ff3c63,1283
BAK,22c4c360-98b8-45c4-b48f-269fc5954864,3293
BAK,67b5ac6b-1e7a-42a3-8c42-26a0fe047bc4,2959
BAK,3916873b-4e58-41fb-b1d3-26a5c6f3b05e,3072
BAK,11e8aab4-b97e-4b16-927a-26bfea0b12a9,3119
BAK,41319a8d-6ec6-4d9a-9895-26da65ca00b9,3729
BAK,ebb1a872-04c0-4296-931e-26f79c60f3dc,2544
BAK,996fd7ab-40ff-404d-ae9f-2708df61b9ad,1218
BAK,b909fe54-1c3f-43a9-a182-270f5f2f1026,2300
BAK,8f81fd83-c242-40d7-993a-271ce429cf63,1032
BAK,08eec786-59fc-4f29-be70-273c481ff84f,350
BAK,68931509-56e8-4cf0-9752-2746ed4ec7cb,3177
BAK,5863e3c1-d197-4fcb-b435-275268d5dc35,1440
BAK,16a51291-69f3-47be-bdf4-2777e4e9ce54,1434
BAK,d21637ee-2ecf-4fdf-b541-277eef94a0a2,2560
BAK,258cb16f-b4ca-4ab4-be66-279dbf466650,2324
BAK,0add4088-2909-4039-b8a2-27a47cd60657,1336
BAK,9e525a15-3233-498f-aaf5-27ad19dfc154,1494
BAK,a47fe8ba-682f-4ed2-8770-27c7f64f251c,3523
BAK,2e0adba6-3eed-4918-b33f-27cf8c0fa2f8,1033
BAK,07a7ed61-9c07-4cac-92bc-27d156125025,287
BAK,86bf1a5b-0a73-4252-b97e-27d1d50846bf,2207
BAK,1eed24ce-8a02-46b7-8902-27df4ed0f28b,834
BAK,baf6dc2c-bd05-428c-bce3-27eb743748b8,1969
BAK,349b94d3-5d0a-4dcb-8e51-27ee24b69e07,2441
BAK,19ec4f97-f74b-4f98-8795-27fe7d11c2d4,5
BAK,4057afe7-52d2-49c4-b783-28100b84702b,3256
BAK,8601dc8d-358e-456e-8369-281183e95a15,1976
BAK,50e9d51f-a21e-4fa9-b149-282b64920e18,3483
BAK,7d09a581-090f-4f70-ad12-287626e71a8f,2379
BAK,5b129236-3b2e-41cc-8bd6-28ada79a1bfa,910
BAK,a14a2884-7062-4c51-a7e4-28cb70da2f2e,314
BAK,5b6a57a6-569c-42a6-a31e-28d12edf3931,753
BAK,ad8d7d46-00f6-415c-84e7-28f8ccb22b07,2666
BAK,effc7bef-5eb0-42b1-85a9-29064000becb,2767
BAK,51612af7-6a7d-42d7-9a2a-29091944788b,2825
BAK,45e431c8-8d1f-4f0c-9ed2-292579bff3ca,1674
BAK,8337b6da-b0e4-4d99-8c15-29387e300747,937
BAK,4ae6de34-b35f-4698-a655-29cec5030e1e,2233
BAK,a8f4e29f-fe22-41a0-9287-29fab6b4e809,2013
BAK,bdbb73ad-f088-4824-a2a4-2a176d1c9007,2957
BAK,6c1686d6-c31b-498e-b238-2a302385fb27,3795
BAK,88a48fcf-7b42-4120-9404-2a4716149a6f,3962
BAK,cb95c500-b44d-448b-a152-2a4ff788fec9,3783
BAK,a994a4fb-b98d-4351-8b18-2a83e2114f43,802
BAK,23dd73de-e688-4943-976b-2aa7134cf2fa,1305
BAK,914c224c-0192-47be-a688-2ac43c96aa90,3198
BAK,b96e7f99-184f-4b45-b85d-2ac5fd913c2c,2871
BAK,e253a75c-31e7-45bd-a4ac-2accde3e2b58,2006
BAK,76da2f4f-9f15-4e2b-a762-2ace7c39e76f,1963
BAK,70513a7a-0102-4de1-94c4-2af9dda994a9,1031
BAK,0fed6678-9d75-4b23-9c8f-2afe75652842,2377
BAK,171ca64b-7f2d-4c49-a03e-2b0352099d9e,3565
BAK,3aa73859-24c0-4fbd-b790-2b19440466ba,1732
BAK,c6122c73-cc6d-4437-87d1-2b1da3e570c7,2963
BAK,c89c0acc-f91b-416a-bada-2b26b3ede3f6,363
BAK,14946b2f-cda0-4acb-a817-2b53ebc7915c,1878
BAK,adbee909-66db-4293-80cf-2b57eb5cdc0d,647
BAK,ff429e53-6336-4a76-ad14-2b66a0466082,2047
BAK,3b7c4f57-25b3-4941-9713-2b7bf4caace1,2796
BAK,441b0dab-527a-4b14-a91f-2b852a275ce4,3322
BAK,a52bc0aa-50e6-4a26-bc2c-2ba2d37f7818,1468
BAK,d2570238-9cac-4079-af78-2ba3e69f03af,1161
BAK,0b1d5e02-fc25-49cb-ae31-2bc14e8aa544,49
BAK,90e8db8b-8520-4560-9659-2bd7f0ccd99e,2676
BAK,3ded0836-d5ff-4c8f-9339-2bda2575953f,2439
BAK,5b145574-4b8e-411b-961c-2bfdfe5404e4,2924
BAK,0742cb4e-70bd-4097-84e4-2c135a4076f8,3759
BAK,2148416f-5995-4a0c-95e6-2c20605ec178,2117
BAK,f47eccc6-61ea-485c-bce2-2c38d8967149,1426
BAK,4e39ad41-911f-4d58-918c-2c4e6f7069d9,3408
BAK,8a6a58c7-fd33-4d26-9d0b-2c649e4075f5,3355
BAK,4251c944-e0ca-42ca-bbb4-2c9909526d4c,2387
BAK,5a2fb70b-b12b-4367-a951-2ca0c45c4459,2958
BAK,82d79bf3-1507-4145-9ffc-2ca140d4f0f7,2888
BAK,ba80d0b3-918d-4d68-9d2f-2ca4de9e8d6c,2950
BAK,7c9583cc-c40f-4e4f-aed9-2caa68828ea1,1073
BAK,88679f21-daad-4c34-88be-2cadcdc0c15f,2455
BAK,c5c59c62-00c9-4cd6-8ef5-2cc081c78d52,3678
BAK,7f8eff38-1fe2-4b79-a8f4-2cc4db0da2a7,2542
BAK,9a100ddc-9500-4c6a-a624-2ccc26c06b98,3576
BAK,866f6f2d-6749-4ed7-959f-2cd341a5a146,2079
BAK,ec7337ed-1245-4fed-a5d2-2cf2069ae57c,3409
BAK,b09817fa-f586-4c58-9f3f-2cf503b8576d,2143
BAK,be1179e4-1592-49f1-be32-2d052363c488,1951
BAK,e154501a-9b41-43ea-b8d7-2d170ecc1e05,3261
BAK,e0c2ce50-cd8d-46c5-9711-2d3792060f70,2203
BAK,a2b12379-7ee7-46a8-9852-2d3cadcdef7d,288
BAK,a0d4b6fa-acaf-42cf-a39f-2d45d90e2b5f,268
BAK,fe150650-76f2-4b6b-a426-2d4882b91a98,1858
BAK,1ffdf2b6-2c96-4202-80b7-2d62edaa262c,3807
BAK,43452543-345c-4984-b9ff-2d732cbbb044,3102
BAK,8da82c64-217b-457f-b7de-2d89498918be,818
BAK,c802d87c-c0b4-40a7-b5ac-2d894a85ac82,2994
BAK,5cb18130-9c2d-4174-9a5b-2d97b98fb4ac,1988
BAK,61979565-cb1b-4261-bdbc-2d9db63086c7,3875
BAK,77809d95-85a3-435e-9bb5-2dac481b0e60,3341
BAK,5c908e9e-9cbe-41f5-bf7b-2db7ff218e11,2873
BAK,f447ddfb-fb6b-4e63-9d40-2db87b2327df,1047
BAK,7f20e367-5a51-4645-80d5-2dca72cb7d16,337
BAK,fca8d626-1ac9-4a41-8794-2dd41b142d28,1978
BAK,1bfa2372-095e-414b-b250-2dd55c78d0df,3993
BAK,63924a54-bd94-4324-9cc8-2dd78b94d4f6,3463
BAK,3eec1a44-f640-4291-b867-2de45aa0cd9f,1408
BAK,5dad68fe-4fe3-4b0e-a313-2de699ca4b6a,2813
BAK,23ccb32e-7298-4fc3-a772-2dfd660a3577,2409
BAK,ad960940-8d02-43a5-bb78-2e03c627ac4c,3683
BAK,57e5b862-016f-4362-a40c-2e04477c20b3,3429
BAK,025121e3-f3a5-4768-bc0f-2e1d7131e5e1,2498
BAK,623008f4-a3be-4cc5-a0f7-2e36cd7a3630,2106
BAK,5ce0b879-a4f7-43a2-9628-2e38a21fc3f0,1845
BAK,5c197ee4-6b7d-4950-ae6f-2e4290fa89e8,332
BAK,a8b249e9-098f-4d28-a93e-2e436c21c365,815
BAK,bafde23b-fc29-41d2-a760-2e4e03253e24,3150
BAK,27d6237a-f039-44a6-8671-2e52e81690ba,1959
BAK,75956b14-d51f-4d27-a730-2e626f3d9db2,2105
BAK,9ad406ea-2d0c-455e-bc7f-2e89f803900c,3475
BAK,ab31bb21-c396-4ab1-b1bd-2e8af283970e,3698
BAK,b931cf3a-64d7-4e61-9fbd-2e952c5aff89,1517
BAK,9714c0c2-e8d2-47ec-872e-2ea77445143f,1701
BAK,3b9cf4eb-be44-4b1a-92bc-2ebeee74f224,3330
BAK,cc8f6aff-44b8-4b09-904a-2eeb59a39cdc,1514
BAK,b290df3a-7ad7-4312-8067-2effdc2c3905,2779
BAK,4b98c56e-e0c8-46f6-a769-2f2b611eff09,2669
BAK,96d3771f-92a9-4f15-b4f3-2f45a0754d6f,558
BAK,2d89a718-591e-48c5-a798-2f47d49f9c92,1843
BAK,a62aaa65-f8e1-4a25-8974-2f49ecc6e7d6,416
BAK,d7be00cb-7803-4589-b40b-2f50e1cbc2dc,922
BAK,83e5e48f-d4f9-484f-b5bd-2f57d0f6de7f,1597
BAK,a37e7058-7479-4a65-9b59-2f61af0252b8,3996
BAK,b13ef0b8-9c34-43de-a9ee-2f7649059e3f,275
BAK,83b2b3c1-b390-422e-bb4f-2f88a8324e24,3791
BAK,b5e07bb3-1ba3-470e-8a3e-2f8a5763247a,3101
BAK,77735894-2173-400e-867e-2f8ca824c370,2608
BAK,df6e9cb6-653b-49f0-b7c7-2fa29ef93a25,3956
BAK,061725d3-8b81-457d-800c-2fa2a70ded2f,7
BAK,6513887c-dd41-4a8c-a82f-2fd4f4b227b8,2501
BAK,82e72164-f0fa-4a11-bccb-2fd9a10dc245,1450
BAK,7e199927-6d3b-450b-8043-2feaae06c25a,1634
BAK,4d703d8f-5889-45b1-806d-2ff54ca999f3,1624
BAK,17984105-0f2f-45cd-bd09-3014052ca84c,2520
BAK,57cd8181-6f80-43e4-a06d-301812a1dc3e,3843
BAK,59bd2652-bd99-454f-9304-30324cc7a4e3,3786
BAK,01b95805-5a11-4595-b908-303339228ae7,3930
BAK,9a535258-7fa8-4227-8276-30338b0b13a9,3542
BAK,1ff85fd3-d827-442f-ab9c-3035d1d43505,1037
BAK,9d145628-9177-4dcb-9816-30454255cdc3,3188
BAK,0cb84752-fac0-41aa-bfb2-30468864926d,3660
BAK,900acbef-d625-4865-b276-3048cd2bdcc5,1572
BAK,1f04deec-e804-40a5-83c9-304a4b698cc7,1838
BAK,27b6c3e9-2946-443e-ab8e-305218891635,2822
BAK,236bb4b3-4299-4f40-bc88-30571e532dcd,1615
BAK,ba1a0925-7cd2-4809-8cc8-3076dd032ea9,935
BAK,bbc149d0-dfd5-4fdb-96ef-307b4ccff008,3771
BAK,0432b68f-8c4e-4afa-a1f3-3099a933169d,2074
BAK,852ac2b9-8d93-43c1-9ec4-309a21dcdf77,2283
BAK,4e3d9235-f5f8-496c-bede-30af7a0b4f3e,1807
BAK,77411c85-66f6-41d8-ac1e-30b1d9903394,1607
BAK,29822142-658d-4561-a797-30c5ee1cb241,1506
BAK,7bbe7c92-549c-4bd5-8f0e-30efcb312dce,781
BAK,47ae9857-b99c-495d-bc2c-30f5bdfca00e,398
BAK,bff92d39-46f8-4230-9345-31007030cc28,505
BAK,6d7b31b3-d085-4b3e-8105-311b79640eff,2830
BAK,186c17aa-1d0a-474d-b100-312a1202d762,2021
BAK,cbd703b2-40bf-4806-aa06-313ffb18e67e,3997
BAK,9afde26e-24e0-4c4e-83f1-314a93027fc7,3334
BAK,52d843ec-9240-4742-9319-3165d74bbb58,2829
BAK,facc1bc7-83c6-4d93-a2ad-31708ce49ec9,707
BAK,6afa8cc2-bef5-4060-8294-3194ff22e753,1703
BAK,48baeace-8e72-4792-ab60-3197badc29a1,3394
BAK,a33881f4-2c00-4903-9853-31992d28c6dd,829
BAK,62016516-1a15-4604-91cb-31fd7cdd0595,1313
BAK,f9258ca9-f341-4867-9d50-320353edfadd,1332
BAK,58e01751-3d14-42ac-ab63-32044b921fcc,1379
BAK,541708ec-77a9-43bd-9375-3274eaf96068,2969
BAK,a58f5bef-e586-490d-b7e3-327621b5c02f,41
BAK,61789565-e06a-4e6c-ad35-328786f91503,867
BAK,06dd94ae-42ef-4ec4-993c-32a20fd215cd,3532
BAK,c05cf049-61b5-4eb2-a788-32bc002e649a,36
BAK,982b1bad-f3dd-472f-814c-32bfc066ff26,1529
BAK,24863f23-12be-422e-954c-32c4a48389c8,903
BAK,01d8adad-0d4c-4d9f-99e1-32de34d6f9d7,369
BAK,3fd35eef-0261-401d-98f1-32e1e713dd38,1459
BAK,e6038ab8-15fc-4f0f-9d0f-32e853979f0f,3321
BAK,c31d6522-8bba-461e-8300-32e9b01575e8,451
BAK,08eecf06-5ecf-451f-94fb-331d0a737e4e,2009
BAK,e6d32964-4766-4114-aa0b-33354ec1a4c6,2422
BAK,3f9826c0-2f6c-4445-812a-333d7d08c7cf,2435
BAK,77bf0c0b-ae69-466b-bb90-335ad0123d4b,243
BAK,0e2221ff-d65c-4ff7-abba-3362dcd1cd4c,2389
BAK,e5acfff0-acaa-48e6-95d5-33667fa889a2,3758
BAK,143ab20f-2671-4d78-8e35-337e1d1e770b,3651
BAK,7b845da6-85be-41e6-9603-339f86f2f430,509
BAK,1ad568f7-ab04-4e13-a055-33aeee0e43fe,331
BAK,0bab759c-0f73-4260-a313-33b2210f0988,1560
BAK,fb204e2c-0dec-4b24-8668-33bae5720832,3733
BAK,b7e93662-1fea-47f5-813a-33c304c78090,306
BAK,bb84915f-c255-45fd-b64d-33c93e885fae,2545
BAK,5fa61e43-e6a2-4268-8bdd-33d0d76751f0,2136
BAK,9f5656ae-1342-4627-b19d-33e45582fa01,3831
BAK,bd9831b0-13cf-49a9-92a4-33e5cf2bf8b3,1475
BAK,0d9c31db-d882-40bd-8fb4-33f5dc1be3cb,3151
BAK,bb08edf2-93f7-45f6-afcb-33ff817cb893,2372
BAK,08d56e33-9b4e-426e-870f-34151f065073,172
BAK,61eea851-4a53-4cde-8d55-342da1b3b877,3451
BAK,23a92a21-7b92-4e0e-b95b-343175fd26d8,1724
BAK,0803ce42-c40c-440e-85be-343d2c15ca97,464
BAK,26b110dd-9f5d-4e53-a149-3449a691c99e,1972
BAK,ed5274e1-ffe6-4bd4-99b8-344cdaed8c6a,227
BAK,e1543281-2d45-4543-af12-3452707a6c29,1850
BAK,253aeca7-0158-4fac-adf9-3457f98139db,1950
BAK,7b66c942-b2d4-41a6-b955-345cddc2c1bd,3605
BAK,ad20a8dd-67d8-4e04-b6ea-345edeccdf89,626
BAK,d5f3b1fd-2b51-4f20-927e-34708340b0d1,3861
BAK,b4a825ca-0bc8-4d5c-967e-3485b1370fd1,3103
BAK,d5baa5eb-a16f-418d-8bd7-349bf4d90a97,2022
BAK,161798e6-bf65-44eb-b251-34c4be51133f,1096
BAK,1076e00a-1a33-4f93-b3f0-34c9a8730d35,1981
BAK,3433d2dc-d0da-41c3-aad3-34e45e35761f,1309
BAK,2dfcf3dc-0512-4020-be50-34e61b387c0a,2125
BAK,86d261cf-8fbc-4449-b023-34f99870f4e9,482
BAK,f5af39c6-1486-46ef-9aff-35446d834817,299
BAK,a10ee2bb-ca45-44d0-87c2-354ba2d3ddf4,1267
BAK,a0b4494f-da7b-468f-8d43-355a5de8006a,455
BAK,5d8a56a9-e472-4746-8de9-356f9c04f2f1,2160
BAK,e0b63336-25b3-40e6-bc0f-3579c9552a41,2115
BAK,4d554771-f2ff-4f14-88b3-3586409e247b,1105
BAK,55b9b318-fb2d-4534-bcff-358770e204ff,3800
BAK,94324f83-1012-421a-a55b-3590de04aea6,3718
BAK,c2168992-877f-483c-a255-359b1a32cfa2,1187
BAK,2919a276-997e-489d-bbf1-359ec9665412,240
BAK,ac4ff817-2f01-4ef5-a6d6-35a0667edb0d,623
BAK,8f868e32-1289-4c7e-8307-35b401a3094e,3375
BAK,6fb9522b-4855-431c-8ab4-35bbd63ee77c,1616
BAK,073a9bed-e8bf-4e22-baf8-35beffac63d2,2177
BAK,d1101c7e-1d83-4b43-9ac6-35cfd2b2e194,457
