inx,FormName,CompName,Langid,Original,Translated,Hint,DBName
404,Uyari,Label1,3,&Her                                          bir,?? ????,,TANCA
405,Uyari,Label1,4,&Her                                          bir,?? ??,,TANCA
406,Uyari,Label1,5,&Her                                          bir,h?r bir,,TANCA
407,Uyari,cb_bitis,1,Bitis,Finish,,TANCA
408,Uyari,cb_bitis,2,Bitis,,,TANCA
409,Uyari,cb_bitis,3,Bitis,?????,,TANCA
410,Uyari,cb_bitis,4,Bitis,?????,,TANCA
411,Uyari,cb_bitis,5,Bitis,Bitiş,,TANCA
412,Uyari,ComboB_DevirTip,1,ayda,Per Month,,TANCA
413,Uyari,ComboB_DevirTip,2,ayda,,,TANCA
414,Uyari,ComboB_DevirTip,3,ayda,?? ???,,TANCA
415,Uyari,ComboB_DevirTip,4,ayda,?? ???,,TANCA
416,Uyari,ComboB_DevirTip,5,ayda,ayda,,TANCA
417,Uyari,ComboB_DevirTip,1,dakikada,Per minute,,TANCA
418,Uyari,ComboB_DevirTip,2,dakikada,,,TANCA
419,Uyari,ComboB_DevirTip,3,dakikada,?? ???????,,TANCA
420,Uyari,ComboB_DevirTip,4,dakikada,?? ?????,,TANCA
421,Uyari,ComboB_DevirTip,5,dakikada,D?qiq?d?,,TANCA
422,Uyari,ComboB_DevirTip,1,günde,Per Day,,TANCA
423,Uyari,ComboB_DevirTip,2,günde,,,TANCA
424,Uyari,ComboB_DevirTip,3,günde,?? ?????,,TANCA
425,Uyari,ComboB_DevirTip,4,günde,?? ???,,TANCA
426,Uyari,ComboB_DevirTip,5,günde,günd?,,TANCA
427,Uyari,ComboB_DevirTip,1,haftada,Per week,,TANCA
428,Uyari,ComboB_DevirTip,2,haftada,,,TANCA
429,Uyari,ComboB_DevirTip,3,haftada,?? ???????,,TANCA
430,Uyari,ComboB_DevirTip,4,haftada,?? ????,,TANCA
431,Uyari,ComboB_DevirTip,5,haftada,h?ft?d?,,TANCA
432,Uyari,ComboB_DevirTip,1,saatte,Per hour,,TANCA
433,Uyari,ComboB_DevirTip,2,saatte,,,TANCA
434,Uyari,ComboB_DevirTip,3,saatte,?? ??????,,TANCA
435,Uyari,ComboB_DevirTip,4,saatte,?? ????,,TANCA
436,Uyari,ComboB_DevirTip,5,saatte,saatda,,TANCA
437,Uyari,ComboB_DevirTip,1,saniyede,Per second,,TANCA
438,Uyari,ComboB_DevirTip,2,saniyede,,,TANCA
439,Uyari,ComboB_DevirTip,3,saniyede,?? ???????,,TANCA
440,Uyari,ComboB_DevirTip,4,saniyede,?? ?????,,TANCA
441,Uyari,ComboB_DevirTip,5,saniyede,saniy?d?,,TANCA
442,Uyari,ComboB_DevirTip,1,yilda,Per year,,TANCA
443,Uyari,ComboB_DevirTip,2,yilda,,,TANCA
444,Uyari,ComboB_DevirTip,3,yilda,?? ?????,,TANCA
445,Uyari,ComboB_DevirTip,4,yilda,?? ???,,TANCA
446,Uyari,ComboB_DevirTip,5,yilda,ild?,,TANCA
447,Uyari,Label2,1,&Baslangiç,Starting,,TANCA
448,Uyari,Label2,2,&Baslangiç,,,TANCA
449,Uyari,Label2,3,&Baslangiç,??????,,TANCA
450,Uyari,Label2,4,&Baslangiç,????,,TANCA
451,Uyari,Label2,5,&Baslangiç,Başlanğıc,,TANCA
452,Uyari,Label11,1,&Rapor tipi :,Type of Report,,TANCA
453,Uyari,Label11,2,&Rapor tipi :,,,TANCA
454,Uyari,Label11,3,&Rapor tipi :,??? ???????,,TANCA
455,Uyari,Label11,4,&Rapor tipi :,??? ?????,,TANCA
456,Uyari,Label11,5,&Rapor tipi :,M?lumat Tipi,,TANCA
457,Uyari,ComboB_RaporTip,1,Kritik Stok Kontrolü,Control of Critical Stock ,,TANCA
458,Uyari,ComboB_RaporTip,2,Kritik Stok Kontrolü,,,TANCA
459,Uyari,ComboB_RaporTip,3,Kritik Stok Kontrolü,??????? ??? ?????? ??????,,TANCA
460,Uyari,ComboB_RaporTip,4,Kritik Stok Kontrolü,????? ???? ??????,,TANCA
461,Uyari,ComboB_RaporTip,5,Kritik Stok Kontrolü,Kritik Stok N?zar?ti,,TANCA
462,Uyari,ComboB_RaporTip,1,Optimum Stok Kontrolü,Control of Optimal Stock,,TANCA
463,Uyari,ComboB_RaporTip,2,Optimum Stok Kontrolü,,,TANCA
464,Uyari,ComboB_RaporTip,3,Optimum Stok Kontrolü,??????? ??? ?????? ??????,,TANCA
465,Uyari,ComboB_RaporTip,4,Optimum Stok Kontrolü,????? ???? ????? ,,TANCA
466,Uyari,ComboB_RaporTip,5,Optimum Stok Kontrolü,Optimum Stok N?zar?ti,,TANCA
467,Uyari,Label10,1,Rapor Kategorisi,Category Of Report,,TANCA
468,Uyari,Label10,2,Rapor Kategorisi,,,TANCA
469,Uyari,Label10,3,Rapor Kategorisi,??? ?? ?????,,TANCA
470,Uyari,Label10,4,Rapor Kategorisi,???? ???? ?????,,TANCA
471,Uyari,Label10,5,Rapor Kategorisi,Hesabat Kategorisi,,TANCA
472,Uyari,GroupBox1,1,Alarm,Alert,,TANCA
473,Uyari,GroupBox1,2,Alarm,,,TANCA
474,Uyari,GroupBox1,3,Alarm,???? ?????,,TANCA
475,Uyari,GroupBox1,4,Alarm,?????,,TANCA
476,Uyari,GroupBox1,5,Alarm,Alarm,,TANCA
477,Uyari,Label5,1,&Uyari zamani :,Alert time,,TANCA
478,Uyari,Label5,2,&Uyari zamani :,,,TANCA
479,Uyari,Label5,3,&Uyari zamani :,??????? ?????,,TANCA
480,Uyari,Label5,4,&Uyari zamani :,???? ?????,,TANCA
481,Uyari,Label5,5,&Uyari zamani :,Uyari zamani,,TANCA
482,Kullanici,Güncelle,0,24 saatte bir,24 saatte bir,,TANCA
483,Kullanici,Kullanici,0,Kullanici Ayarlari - Baglanti saglandi...,Kullanici Ayarlari - Baglanti saglandi...,,TANCA
484,Kullanici,Panel2,0,Panel2,Panel2,,TANCA
485,Kullanici,ts_User,0,Kullanici Bilgileri,Kullanici Bilgileri,,TANCA
486,Kullanici,TS_AddGroup,0,Grup Tanimlamalari,Grup Tanimlamalari,,TANCA
487,Kullanici,TS_AppOpti,0,Program Opsiyonlari,Program Opsiyonlari,,TANCA
488,Kullanici,TS_ConOption,0,Baglanti Ayarlari,Baglanti Ayarlari,,TANCA
489,Kullanici,TabSheet1,0,Uyari Günleri,Uyari Günleri,,TANCA
490,Kullanici,TabSheet2,0,Raporlar,Raporlar,,TANCA
491,MessageBox,Message,0,Silmek istediginizden emin misiniz?,Silmek istediginizden emin misiniz?,,TANCA
492,MessageBox,Message,0,KGCarmenta programini kapatmak istediginizden emin misiniz?,KGCarmenta programini kapatmak istediginizden emin misiniz?,,TANCA
493,f_alarmer,TempLabel,0,TempLabel,TempLabel,,TANCA
494,f_alarmer,L_gor,0,Uyarılacak :,Uyarılacak :,,TANCA
495,f_alarmer,yetki_bildir,0,yetki_bildir,yetki_bildir,,TANCA
496,f_alarmer,ChatUsers,0,Kullanıcı seçiniz...,Kullanıcı seçiniz...,,TANCA
497,f_alarmer,Program1,0,&Çalıştır,&Çalıştır,,TANCA
498,f_alarmer,Program1,0,Çıkış,Çıkış,,TANCA
499,f_alarmer,File1,0,Kullanıcı Ayarları...,Kullanıcı Ayarları...,,TANCA
500,f_alarmer,MainMenu1,0,&Yardım,&Yardım,,TANCA
501,f_alarmer,Yardm1,0,&Hakkında...,&Hakkında...,,TANCA
502,f_alarmer,PopupMenu1,0,&Çalıştır,&Çalıştır,,TANCA
503,f_alarmer,PopupMenu1,0,&Çıkış,&Çıkış,,TANCA
504,f_alarmer,PopupMenu3,0,Kullanıcı Ayarları...,Kullanıcı Ayarları...,,TANCA
505,Kullanici,Kullanici,0,Kullanıcı Ayarları - Bağlantı sağlandı...,Kullanıcı Ayarları - Bağlantı sağlandı...,,TANCA
506,Kullanici,ts_User,0,Kullanıcı Bilgileri,Kullanıcı Bilgileri,,TANCA
507,Kullanici,TS_AddGroup,0,Grup Tanımlamaları,Grup Tanımlamaları,,TANCA
508,Kullanici,TS_AppOpti,0,Program Opsiyonları,Program Opsiyonları,,TANCA
509,Kullanici,TS_ConOption,0,Bağlantı Ayarları,Bağlantı Ayarları,,TANCA
510,Kullanici,TabSheet1,0,Uyarı Günleri,Uyarı Günleri,,TANCA
511,Kullanici,GroupBox6,0,Bağlantı Konfigürasyonu,Bağlantı Konfigürasyonu,,TANCA
512,Kullanici,Label17,0,Kullanıcı : ,Kullanıcı : ,,TANCA
513,Kullanici,Label18,0,Şifresi : ,Şifresi : ,,TANCA
514,Kullanici,Label19,0,Ana Makina : ,Ana Makina : ,,TANCA
515,Kullanici,Label20,0,Firma Katalogu : ,Firma Katalogu : ,,TANCA
516,Kullanici,adv_baglan,0,&Bağlan,&Bağlan,,TANCA
517,Kullanici,AdvGlowButton1,0,&Ekle,&Ekle,,TANCA
518,Kullanici,ListBox2,0,tanca,tanca,,TANCA
519,Kullanici,Label1,0,Gruplar :,Gruplar :,,TANCA
520,Kullanici,Label4,0,Grup Ekle :,Grup Ekle :,,TANCA
521,Kullanici,Label2,0,Kullanıcılar ,Kullanıcılar ,,TANCA
522,Kullanici,Label3,0,Gruptaki kullanıcılar ,Gruptaki kullanıcılar ,,TANCA
523,Kullanici,adv_ekle,0,Ekle,Ekle,,TANCA
524,Kullanici,adv_sil,0,İptal,İptal,,TANCA
525,Kullanici,Label8,0,Ses dosyası :,Ses dosyası :,,TANCA
526,Kullanici,Label13,0,Rapor Kayıt Klasörü,Rapor Kayıt Klasörü,,TANCA
527,Kullanici,Label14,0,Güncelleme Kontrol Zamanlaması,Güncelleme Kontrol Zamanlaması,,TANCA
528,Kullanici,Label16,0,Dil Seçimi,Dil Seçimi,,TANCA
529,Kullanici,GroupBox1,0,Uyarı ekranı özellikleri :,Uyarı ekranı özellikleri :,,TANCA
530,Kullanici,Label5,0,Arkaplan :,Arkaplan :,,TANCA
531,Kullanici,Label6,0,Yazıtipi :,Yazıtipi :,,TANCA
532,Kullanici,P_Renk,0,Değiştirmek için tıklayın...,Değiştirmek için tıklayın...,,TANCA
533,Kullanici,P_Font,0,Değiştirmek için tıklayın...,Değiştirmek için tıklayın...,,TANCA
534,Kullanici,AutoRun,0,Windows Oturumu ile beraber çalıştır,Windows Oturumu ile beraber çalıştır,,TANCA
535,Kullanici,uyarmakicinbaglan,0,"Uyarı göndermek için, gerekirse İnternet'e bağlan","Uyarı göndermek için, gerekirse İnternet'e bağlan",,TANCA
536,Kullanici,update,0,Saatte bir,Saatte bir,,TANCA
537,Kullanici,update,0,12 saatte bir,12 saatte bir,,TANCA
538,Kullanici,update,0,24 saatte bir,24 saatte bir,,TANCA
539,Kullanici,update,0,48 saatte bir,48 saatte bir,,TANCA
540,Kullanici,update,0,Haftada bir,Haftada bir,,TANCA
541,Kullanici,BitBtn7,0,Şimdi Güncelle,Şimdi Güncelle,,TANCA
542,Kullanici,bilgilendir,0,Yeni rapor geldiğinde yöneticileri bilgilendir.,Yeni rapor geldiğinde yöneticileri bilgilendir.,,TANCA
543,Kullanici,cmb_language,0,Türkçe,Türkçe,,TANCA
544,Kullanici,cmb_language,0,English,English,,TANCA
545,Kullanici,cmb_language,0,Russian,Russian,,TANCA
546,Kullanici,cmb_language,0,Arabic,Arabic,,TANCA
547,Kullanici,cmb_language,0,Persian,Persian,,TANCA
548,Kullanici,Label7,0,Bağlantınız :,Bağlantınız :,,TANCA
549,Kullanici,TabSheet3,0,Mail,Mail,,TANCA
550,Kullanici,TabSheet4,0,Posta Güvercini,Posta Güvercini,,TANCA
551,Kullanici,TabSheet6,0,FTP,FTP,,TANCA
552,Kullanici,GroupBox2,0,Mail ayarları,Mail ayarları,,TANCA
553,Kullanici,CheckBox1,0,Sistem parametrelerini kullan,Sistem parametrelerini kullan,,TANCA
554,Kullanici,bt_kontrol,0,&Konrol Et,&Konrol Et,,TANCA
555,Kullanici,bt_kaydet,0,K&aydet,K&aydet,,TANCA
556,Kullanici,GroupBox8,0,Adres defteri ,Adres defteri ,,TANCA
557,Kullanici,adres_defteri,0,Adres Defterini Düzenle,Adres Defterini Düzenle,,TANCA
558,Kullanici,GroupBox5,0,Posta Güvercini,Posta Güvercini,,TANCA
559,Kullanici,GroupBox3,0,Mesaj Ayarları,Mesaj Ayarları,,TANCA
560,Kullanici,GroupBox7,0,FTP Ayarları,FTP Ayarları,,TANCA
561,Kullanici,BitBtn5,0,Test,test,,TANCA
562,Kullanici,BitBtn6,0,Kaydet,Kaydet,,TANCA
563,Kullanici,GroupBox4,0,Uyarıların çalışacağı günler,Uyarıların çalışacağı günler,,TANCA
564,Kullanici,CB_Gun1,0,Pazartesi,Pazartesi,,TANCA
565,Kullanici,CB_Gun2,0,Salı,Salı,,TANCA
566,Kullanici,CB_Gun4,0,Perşembe,Perşembe,,TANCA
567,Kullanici,CB_Gun3,0,Çarşamba,Çarşamba,,TANCA
568,Kullanici,CB_Gun7,0,Pazar,Pazar,,TANCA
569,Kullanici,CB_Gun6,0,Cumartesi,Cumartesi,,TANCA
570,Kullanici,CB_Gun5,0,Cuma,Cuma,,TANCA
571,Kullanici,Label11,0,Rapor Tip : ,Rapor Tip : ,,TANCA
572,Kullanici,Label15,0,Kategori :,Kategori :,,TANCA
573,Kullanici,BitBtn3,0,Kaydet,Kaydet,,TANCA
574,Kullanici,BitBtn4,0,İptal,İptal,,TANCA
575,Kullanici,txt_rapor_tip,0,0,0,,TANCA
576,Kullanici,txt_rapor_tip,0,1,1,,TANCA
577,Kullanici,cmb_kategori,0,Sistem,Sistem,,TANCA
578,Kullanici,BitBtn1,0,&Tamam,&Tamam,,TANCA
579,Kullanici,BitBtn2,0,&Vazgeç,&Vazgeç,,TANCA
580,Kullanici,PopupMenu1,0,Yeni Bağlantı Ekle,Yeni Bağlantı Ekle,,TANCA
581,Kullanici,PopupMenu1,0,Sil,Sil,,TANCA
582,Kullanici,PopupMenu1,0,Yenile,Yenile,,TANCA
583,MessageBox,Message,0,Bu işlem program yeniden başlatıldıktan sonra aktif olacaktır.,Bu işlem program yeniden başlatıldıktan sonra aktif olacaktır.,,TANCA
584,MessageBox,Message,0,Bilgi,Bilgi,,TANCA
585,Uyari,cmb_kategori_tip,0,Tümü,Tümü,,TANCA
586,Uyari,label11,0,&Uyarı Metni :,&Uyarı Metni :,,TANCA
587,Uyari,combob_raportip_add,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
588,Uyari,combob_raportip_add,0,Korgun Sistem Raporlari,Korgun Sistem Raporlari,,TANCA
589,Uyari,Uyari,0,Uyarı,Uyarı,,TANCA
590,Uyari,gb_Tekil,0,Bir kez Uyarı,Bir kez Uyarı,,TANCA
591,Uyari,Label5,0,&Uyarı zamanı :,&Uyarı zamanı :,,TANCA
592,Uyari,gb_Peryodik,0,Peryodik Uyarı,Peryodik Uyarı,,TANCA
593,Uyari,Label2,0,&Başlangıç,&Başlangıç,,TANCA
594,Uyari,ComboB_DevirTip,0,yılda,yılda,,TANCA
595,Uyari,cb_bitis,0,Bitiş,Bitiş,,TANCA
596,Uyari,Label6,0,&Alarm tipi :,&Alarm tipi :,,TANCA
597,Uyari,Label8,0,U&yarılacak :,U&yarılacak :,,TANCA
598,Uyari,Label4,0,İsim :,İsim :,,TANCA
599,Uyari,ComboB_UyariTip,0,Bir kez,Bir kez,,TANCA
600,Uyari,ComboB_UyariTip,0,Peryodik,Peryodik,,TANCA
601,Uyari,ComboB_UyariTip,0,Şimdi,Şimdi,,TANCA
602,Uyari,grp_uyari,0,Uyarı Detayları,Uyarı Detayları,,TANCA
603,Uyari,Label9,0,&Uyarma şekli :,&Uyarma şekli :,,TANCA
604,Uyari,Mail_adresleri,0,Mail Adresleri,Mail Adresleri,,TANCA
605,Uyari,RadioGroup1,0,Görünüm,Görünüm,,TANCA
606,Uyari,RadioGroup1,0,Tam ekran,Tam ekran,,TANCA
607,Uyari,RadioGroup1,0,Normal,Normal,,TANCA
608,Uyari,RadioGroup1,0,Simge Durumunda,Simge Durumunda,,TANCA
609,Uyari,RadioGroup1,0,Gizli,Gizli,,TANCA
610,Uyari,ComboB_Tepki,0,Bilgisayarı Kapat,Bilgisayarı Kapat,,TANCA
611,Uyari,ComboB_Tepki,0,Uyarı Ekranı,Uyarı Ekranı,,TANCA
612,Uyari,ComboB_Tepki,0,E-posta Gönder,E-posta Gönder,,TANCA
613,Uyari,ComboB_Tepki,0,Uygulama Çalıştır,Uygulama Çalıştır,,TANCA
614,Uyari,ComboB_Tepki,0,Rapor,Rapor,,TANCA
615,Uyari,ComboB_Tepki,0,Sms Rapor,Sms Rapor,,TANCA
616,Uyari,ComboB_Tepki,0,Sorgu Çalıştır,Sorgu Çalıştır,,TANCA
617,Uyari,ComboB_Tepki,0,FTP Yükle,FTP Yükle,,TANCA
618,Uyari,BitBtn3,0,. . .,. . .,,TANCA
619,Uyari,BitBtn4,0,. . .,. . .,,TANCA
620,Uyari,combo_ftp_tip,0,Kayıtlı rapor gönder,Kayıtlı rapor gönder,,TANCA
621,Uyari,combo_ftp_tip,0,SQL kodu ile rapor gönder,SQL kodu ile rapor gönder,,TANCA
622,Uyari,BitBtn5,0,. . .,. . .,,TANCA
623,Uyari,cmb_kategori_tip,0,Sistem,Sistem,,TANCA
624,Uyari,cmb_kategori_tip,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
625,Uyari,label10,0,&Adres(ler) :,&Adres(ler) :,,TANCA
626,Uyari,label11,0,&Posta Metni :,& Metni :,,TANCA
627,Uyari,label10,0,Uy&gulama :,Uy&gulama :,,TANCA
628,Uyari,label10,0,Rapor Kategori Seçimi,Rapor Kategori Seçimi,,TANCA
629,Uyari,label10,0,&GSM No :,&GSM No :,,TANCA
630,Uyari,label10,0,&SQL :,&SQL :,,TANCA
631,Uyari,label10,0,İşlem türü,İşlem türü,,TANCA
632,Uyari,combob_rapor_tipdropdown,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
633,Uyari,cmb_kategori_tip,0,Korgun Sistem Raporlari,Korgun Sistem Raporlari,,TANCA
634,Form13,rg_alan,0,Kullanıcı,Kullanıcı,,TANCA
635,Form13,GroupBox3,0,Tanımı Ara,Tanımı Ara,,TANCA
636,f_log,f_log,0,Program Logları,Program Logları,,TANCA
637,f_log,GroupBox1,0,Versiyon Kısıtlama,Versiyon Kısıtlama,,TANCA
638,f_log,turn_trial,0,Dönüştür,Dönüştür,,TANCA
639,f_log,GroupBox2,0,Bağlantı,Bağlantı,,TANCA
640,f_alarmer,MainMenu1,1,&Yardım,Help,,TANCA
641,f_alarmer,MainMenu1,2,&Yardım,,,TANCA
642,f_alarmer,MainMenu1,3,&Yardım,??????,,TANCA
643,f_alarmer,MainMenu1,4,&Yardım,??????,,TANCA
644,f_alarmer,MainMenu1,5,&Yardım,Köm?k,,TANCA
645,f_alarmer,PopupMenu1,1,&Çalıştır,Run,,TANCA
646,f_alarmer,PopupMenu1,2,&Çalıştır,,,TANCA
647,f_alarmer,PopupMenu1,3,&Çalıştır,??????,,TANCA
648,f_alarmer,PopupMenu1,4,&Çalıştır,???? ??,,TANCA
649,f_alarmer,PopupMenu1,5,&Çalıştır,İşl?t,,TANCA
650,f_alarmer,PopupMenu1,1,&Çıkış,Exit,,TANCA
651,f_alarmer,PopupMenu1,2,&Çıkış,,,TANCA
652,f_alarmer,PopupMenu1,3,&Çıkış,????,,TANCA
653,f_alarmer,PopupMenu1,4,&Çıkış,????,,TANCA
654,f_alarmer,PopupMenu1,5,&Çıkış,Çıxış,,TANCA
655,f_alarmer,PopupMenu3,1,Kullanıcı Ayarları...,User Settings,,TANCA
656,f_alarmer,PopupMenu3,2,Kullanıcı Ayarları...,,,TANCA
657,f_alarmer,PopupMenu3,3,Kullanıcı Ayarları...,??????? ????????,,TANCA
658,f_alarmer,PopupMenu3,4,Kullanıcı Ayarları...,??????? ?????,,TANCA
659,f_alarmer,PopupMenu3,5,Kullanıcı Ayarları...,Kullanıcı Nizamları,,TANCA
660,f_alarmer,Program1,1,&Alt'a al,,,TANCA
661,f_alarmer,Program1,2,&Alt'a al,,,TANCA
662,f_alarmer,Program1,3,&Alt'a al,,,TANCA
663,f_alarmer,Program1,4,&Alt'a al,,,TANCA
664,f_alarmer,Program1,5,&Alt'a al,,,TANCA
665,f_alarmer,Program1,1,&Çalıştır,Run,,TANCA
666,f_alarmer,Program1,2,&Çalıştır,,,TANCA
667,f_alarmer,Program1,3,&Çalıştır,??????,,TANCA
668,f_alarmer,Program1,4,&Çalıştır,???? ??,,TANCA
669,f_alarmer,Program1,5,&Çalıştır,İşl?t,,TANCA
670,f_alarmer,Program1,1,Çıkış,Exit,,TANCA
671,f_alarmer,Program1,2,Çıkış,,,TANCA
672,f_alarmer,Program1,3,Çıkış,????,,TANCA
673,f_alarmer,Program1,4,Çıkış,????,,TANCA
674,f_alarmer,Program1,5,Çıkış,Çıxış,,TANCA
675,Kullanici,GroupBox6,0,Baglanti Konfigürasyonu,Baglanti Konfigürasyonu,,TANCA
676,Kullanici,Label17,0,Kullanici : ,Kullanici : ,,TANCA
677,Kullanici,Label18,0,Sifresi : ,Şifresi : ,,TANCA
678,Kullanici,adv_baglan,0,&Baglan,&Bağlan,,TANCA
679,f_alarmer,Label2,0,İnternet,Internet,,TANCA
680,f_alarmer,Label2,1,İnternet,Internet,,TANCA
681,f_alarmer,Label2,2,İnternet,,,TANCA
682,f_alarmer,Label2,3,İnternet,????????,,TANCA
683,f_alarmer,Label2,4,İnternet,???????,,TANCA
684,f_alarmer,Label2,5,İnternet,Internet,,TANCA
685,Kullanici,Label2,0,Kullanicilar ,Kullanicilar ,,TANCA
686,Kullanici,Label3,0,Gruptaki kullanicilar ,Gruptaki kullanicilar ,,TANCA
687,Kullanici,adv_sil,0,Iptal,İptal,,TANCA
688,Uyari,Uyari,1,Uyarı,Alert,,TANCA
689,Uyari,Uyari,2,Uyarı,,,TANCA
690,Uyari,Uyari,3,Uyarı,???????,,TANCA
691,Uyari,Uyari,4,Uyarı,?????,,TANCA
692,Uyari,Uyari,5,Uyarı,Uyari,,TANCA
693,f_alarmer,ChatUsers,1,Kullanıcı seçiniz...,Select the User,,TANCA
694,f_alarmer,ChatUsers,2,Kullanıcı seçiniz...,,,TANCA
695,f_alarmer,ChatUsers,3,Kullanıcı seçiniz...,???? ????????,,TANCA
696,f_alarmer,ChatUsers,4,Kullanıcı seçiniz...,?????? ?????,,TANCA
697,f_alarmer,ChatUsers,5,Kullanıcı seçiniz...,Kullanici seçin,,TANCA
698,f_alarmer,File1,1,Kullanıcı Ayarları...,User Settings,,TANCA
699,f_alarmer,File1,2,Kullanıcı Ayarları...,,,TANCA
700,f_alarmer,File1,3,Kullanıcı Ayarları...,??????? ????????,,TANCA
701,f_alarmer,File1,4,Kullanıcı Ayarları...,??????? ?????,,TANCA
702,f_alarmer,File1,5,Kullanıcı Ayarları...,Kullanıcı Nizamları,,TANCA
703,Form13,rg_alan,1,Kullanıcı,User,,TANCA
704,Form13,rg_alan,2,Kullanıcı,,,TANCA
705,Form13,rg_alan,3,Kullanıcı,?????,,TANCA
706,Form13,rg_alan,4,Kullanıcı,?????,,TANCA
707,Form13,rg_alan,5,Kullanıcı,Kullanici,,TANCA
708,Kullanici,Label2,1,Kullanıcılar ,Users,,TANCA
709,Kullanici,Label2,2,Kullanıcılar ,,,TANCA
710,Kullanici,Label2,3,Kullanıcılar ,???????,,TANCA
711,Kullanici,Label2,4,Kullanıcılar ,???????,,TANCA
712,Kullanici,Label2,5,Kullanıcılar ,Kullanıcılar ,,TANCA
713,Kullanici,Label17,1,Kullanici : ,User,,TANCA
714,Kullanici,Label17,2,Kullanici : ,,,TANCA
715,Kullanici,Label17,3,Kullanici : ,?????,,TANCA
716,Kullanici,Label17,4,Kullanici : ,?????,,TANCA
717,Kullanici,Label17,5,Kullanici : ,Kullanici,,TANCA
718,Kullanici,Label17,1,Kullanıcı : ,User,,TANCA
719,Kullanici,Label17,2,Kullanıcı : ,,,TANCA
720,Kullanici,Label17,3,Kullanıcı : ,?????,,TANCA
721,Kullanici,Label17,4,Kullanıcı : ,?????,,TANCA
722,Kullanici,Label17,5,Kullanıcı : ,Kullanici,,TANCA
723,Kullanici,ts_User,1,Kullanici Bilgileri,User Information,,TANCA
724,Kullanici,ts_User,2,Kullanici Bilgileri,,,TANCA
725,Kullanici,ts_User,3,Kullanici Bilgileri,??????? ?????,,TANCA
726,Kullanici,ts_User,4,Kullanici Bilgileri,??????? ?????,,TANCA
727,Kullanici,ts_User,5,Kullanici Bilgileri,Kullanici m?lumatları,,TANCA
728,Kullanici,ts_User,1,Kullanıcı Bilgileri,User Information,,TANCA
729,Kullanici,ts_User,2,Kullanıcı Bilgileri,,,TANCA
730,Kullanici,ts_User,3,Kullanıcı Bilgileri,??????? ?????,,TANCA
731,Kullanici,ts_User,4,Kullanıcı Bilgileri,??????? ?????,,TANCA
732,Kullanici,ts_User,5,Kullanıcı Bilgileri,Kullanici m?lumatları,,TANCA
733,Kullanici,Label2,1,Kullanicilar ,Users,,TANCA
734,Kullanici,Label2,2,Kullanicilar ,,,TANCA
735,Kullanici,Label2,3,Kullanicilar ,???????,,TANCA
736,Kullanici,Label2,4,Kullanicilar ,???????,,TANCA
737,Kullanici,Label2,5,Kullanicilar ,Kullanıcılar ,,TANCA
738,Kullanici,Label3,1,Gruptaki kullanicilar ,Group Users,,TANCA
739,Kullanici,Label3,2,Gruptaki kullanicilar ,,,TANCA
740,Kullanici,Label3,3,Gruptaki kullanicilar ,?????? ???????,,TANCA
741,Kullanici,Label3,4,Gruptaki kullanicilar ,??????? ????,,TANCA
742,Kullanici,Label3,5,Gruptaki kullanicilar ,qrupdakı Kullanıcılar ,,TANCA
743,Kullanici,Label3,1,Gruptaki kullanıcılar ,Group Users,,TANCA
744,Kullanici,Label3,2,Gruptaki kullanıcılar ,,,TANCA
745,Kullanici,Label3,3,Gruptaki kullanıcılar ,?????? ???????,,TANCA
746,Kullanici,Label3,4,Gruptaki kullanıcılar ,??????? ????,,TANCA
747,Kullanici,Label3,5,Gruptaki kullanıcılar ,qrupdakı Kullanıcılar ,,TANCA
748,Kullanici,Kullanici,1,Kullanıcı Ayarları - Bağlantı sağlandı...,User Settings-Connection was provided,,TANCA
749,Kullanici,Kullanici,2,Kullanıcı Ayarları - Bağlantı sağlandı...,,,TANCA
750,Kullanici,Kullanici,3,Kullanıcı Ayarları - Bağlantı sağlandı...,??????? ????????-???? ?????,,TANCA
751,Kullanici,Kullanici,4,Kullanıcı Ayarları - Bağlantı sağlandı...,??????? ?????-?????? ????? ??,,TANCA
752,Kullanici,Kullanici,5,Kullanıcı Ayarları - Bağlantı sağlandı...,Kullanıcı Nizamları-Bağlılıq t?min edildi,,TANCA
753,Kullanici,Kullanici,1,Kullanici Ayarlari - Baglanti saglandi...,User Settings-Connection was provided,,TANCA
754,Kullanici,Kullanici,2,Kullanici Ayarlari - Baglanti saglandi...,,,TANCA
755,Kullanici,Kullanici,3,Kullanici Ayarlari - Baglanti saglandi...,??????? ????????-???? ?????,,TANCA
756,Kullanici,Kullanici,4,Kullanici Ayarlari - Baglanti saglandi...,??????? ?????-?????? ????? ??,,TANCA
757,Kullanici,Kullanici,5,Kullanici Ayarlari - Baglanti saglandi...,Kullanıcı Nizamları-Bağlılıq t?min edildi,,TANCA
758,Kullanici,CheckBox1,1,Sistem parametrelerini kullan,Use the system parameters,,TANCA
759,Kullanici,CheckBox1,2,Sistem parametrelerini kullan,,,TANCA
760,Kullanici,CheckBox1,3,Sistem parametrelerini kullan,??????? ???????? ????,,TANCA
761,Kullanici,CheckBox1,4,Sistem parametrelerini kullan,??????? ?? ?????????? ?????,,TANCA
