Modul,MOption,CheckValue,Tanim,Typex,Valuex,EditTypeX,PWinCaption,PTable,PRField,PRFields,PRFieldsValues,Katalog,PassChar,kgid,insUN,insDT,insApp,updUN,updDT,updApp
Muh,MFatAlisisk,MaliyetHesap,Alış fatura iskontoları nereye gitsin?,ComboBox,MuhHesap&MaliyetHesap,,,,,,,,,737,,,,,,
Muh,MFatSatisisk,MaliyetHesap,Satış fatura iskontoları nereye gitsin?,ComboBox,MuhHesap&MaliyetHesap,,,,,,,,,738,,,,,,
Muh,MFisCagir,Hayir,Muhasebe fişinde eski fiş çağırmada fiş tipi filtreleme olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,740,,,,,,
Muh,MFisiptal,Hayir,Muhasebe fişinin içinde iptal etme özelliği gösterilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,742,,,,,,
Muh,MFisKodElle,Hayir,Muhasebe fişlerinde muhasebe kodu elle girilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,743,,,,,,
Muh,MFisList,Hayir,Muhasebe fişinde eski fiş çağırmada Fişleri Fiş Tarihine göre sıralasın mı?,ComboBox,Evet&Hayir,,,,,,,,,744,,,,,,
Muh,MFisSil,Hayir,Muhasebeleştirilmiş bir kayıt değişiklik yapıldığında muhasebe fişini silme sorusunu sorsun mu?,ComboBox,Evet&Hayir,,,,,,,,,745,,,,,,
Muh,MGenAckAyrac, ,Entegrasyon sırasında genel açıklamalarının arasına koyulacak ayraç,Edit,,txt,,,,,,,,746,,,,,,
Muh,MGGLocation,,Genel gider dağılımı muhasebeleştirilirken oluşacak fişin lokasyonu,Edit,,txt,,,,,,,,747,,,,,,
Muh,MHesBAKont,Evet,Muhasebe fişi girilirken hesapların borç / alacak çalışamaz kontrolü yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,748,,,,,,
Muh,MisKaldir,Evet,Muhasebeleştirilmiş bir kayıt değişiklik yapılıp kaydedilince muhasebe işareti sorusunu sorsun mu?,ComboBox,Evet&Hayir,,,,,,,,,753,,,,,,
Muh,MizanBABakiye,Hayir,Mizan raporunda Borc Bakiye-Alacak Bakiye ana hesabın farkı olsun mu,ComboBox,Evet&Hayir,,,,,,,,,754,,,,,,
Muh,MizanFisTipKri,Hayir,Mizan raporu ekranında fiş tipleri kriteri verilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,755,,,,,,
Muh,MizanTop,Hayir,Mizan raporunda hesap aralığı toplamı olsun,ComboBox,Evet&Hayir,,,,,,,,,756,,,,,,
Muh,MKDVLocKont,Hayir,KDV  muhasebe kod bağlantıları lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,757,,,,,,
Muh,MMaddeNoDel,Hayir,Yevmiye madde numarası dolu olan muhasebe fişi silinemesin,ComboBox,Evet&Hayir,,,,,,,,,758,,,,,,
Muh,MMaliDonemBas,01/01/2023,Mali dönem başlangıç tarihi(gg/aa/yyyy formatında giriniz) (YULYA),Edit,,txt,,,,,,YULYA,,759,,,,,,
Muh,MMaliDonemBit,31/12/2023,Mali dönem bitiş tarihi(gg/aa/yyyy formatında giriniz) (YULYA),Edit,,txt,,,,,,YULYA,,760,,,,,,
Muh,MMiktarli,Hayir,Miktarlı muhasebe kullanılsınmı?,ComboBox,Evet&Hayir,,,,,,,,,761,,,,,,
Muh,MMizanSifir,Hayir,Muhasebe raporlarında 0 olan değerler gözükmesin,ComboBox,Evet&Hayir,,,,,,,,,762,,,,,,
Muh,MMuhControl,Evet,Muhasebeleştirilmiş bir kayıt tekrar muhasebeleştirilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,763,,,,,,
Muh,MMUse,Hayir,Masraf merkezi kullanımı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,764,,,,,,
Muh,MOnKaySilMuh,Hayir,Muhasebeleştirilmiş bir kayıt silinince bağlı olduğu muhasebe fişide silinsin mi?,ComboBox,Evet&Hayir,,,,,,,,,796,,,,,,
Muh,MOtoBelgeNo,Hayir,Belge numarası otomatik artsın mı?,ComboBox,Evet&Hayir,,,,,,,,,797,,,,,,
Muh,MOtoBNoDig,6,Belge Numarası arttılırken karakter sayısı kaç olsun?,Edit,,txt,,,,,,,,798,,,,,,
Muh,MOtoBNoLoc,Hayir,Belge numarası arttırılırken fişlerin lokasyonu dikkate alınsın mı?,ComboBox,Evet&Hayir,,,,,,,,,799,,,,,,
Muh,MOtoBNoTip,Yok,Belge numarası arttırım şekli ne olsun?,ComboBox,Yok&FTip&Gun&GunFTip,,,,,,,,,800,,,,,,
Muh,MOtoKasaFisi,Evet,Kapalı faturalarda muhasebe entegrasyonunda kasa fişi birleştirilerek işlensin,ComboBox,Evet&Hayir,,,,,,,,,801,,,,,,
Muh,MOTVLocKont,Hayir,ÖTV  muhasebe kod bağlantıları lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,802,,,,,,
Muh,MParSatisisk,MaliyetHesap,Parekende satış ve iade işlemlerinin iskontoları nereye gitsin?,ComboBox,MuhHesap&MaliyetHesap,,,,,,,,,803,,,,,,
Muh,MSatAckAyrac, ,Entegrasyon sırasında satır açıklamalarının arasına koyulacak ayraç,Edit,,txt,,,,,,,,811,,,,,,
Muh,MSMMLocKont,Hayir,Serbest Meslek muhasebe kod bağlantıları lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,812,,,,,,
Muh,MTahsil100,Evet,Tahsil fişlerinde 100 kasa hesap kontrolü olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,813,,,,,,
Muh,MTediye100,Evet,Tediye fişlerinde 100 kasa hesap kontrolü olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,814,,,,,,
Muh,MTemLocKont,Hayir,Teminat mektubu muhasebe kod bağlantıları lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,815,,,,,,
Muh,MTevLocKont,Hayir,Tevkifat muhasebe kod bağlantıları lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,816,,,,,,
Muh,MTKDVLocKont,Hayir,Tevkifat işlemlerinde ki KDV muhasebe kod bağlantıları lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,817,,,,,,
Muh,MuavinGorEksi,Hayir,Hesap kartında muavin Excel e aktarırken bakiye (-) olarak görünsün mü ?,ComboBox,Evet&Hayir,,,,,,,,,825,,,,,,
Muh,MuhEntTutar,Evet,Detaylı muhasebe entegrasyonda tutara göre arama yapsın mı?,ComboBox,Evet&Hayir,,,,,,,,,827,,,,,,
Muh,OzKod1,Özel Kod 1,Muhasebe Özel Kod 1 in adı,Edit,,txt,,,,,,,,959,,,,,,
Muh,OzKod10,Özel Kod 10,Muhasebe Özel Kod 10 ün adı,Edit,,txt,,,,,,,,966,,,,,,
Muh,OzKod2,Özel Kod 2,Muhasebe Özel Kod 2 nin adı,Edit,,txt,,,,,,,,993,,,,,,
Muh,OzKod3,Özel Kod 3,Muhasebe Özel Kod 3 ün adı,Edit,,txt,,,,,,,,1013,,,,,,
Muh,OzKod4,Özel Kod 4,Muhasebe Özel Kod 4 ün adı,Edit,,txt,,,,,,,,1032,,,,,,
Muh,OzKod5,Özel Kod 5,Muhasebe Özel Kod 5 ün adı,Edit,,txt,,,,,,,,1051,,,,,,
Muh,OzKod6,Özel Kod 6,Muhasebe Özel Kod 6 ün adı,Edit,,txt,,,,,,,,1060,,,,,,
Muh,OzKod7,Özel Kod 7,Muhasebe Özel Kod 7 ün adı,Edit,,txt,,,,,,,,1067,,,,,,
Muh,OzKod8,Özel Kod 8,Muhasebe Özel Kod 8 ün adı,Edit,,txt,,,,,,,,1074,,,,,,
Muh,OzKod9,Özel Kod 9,Muhasebe Özel Kod 9 ün adı,Edit,,txt,,,,,,,,1081,,,,,,
Muh,PeriyotKullan,Hayir,Muhasebe Raporlarında Periyot Kullanılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,1094,,,,,,
Muh,RapTarihChecked,Hayir,Muhasebe raporlarında tarih seçili olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1128,,,,,,
Muh,StkFisMuh,Hayir,Stok Fişleri üretimle bağlantı olmasa bile muhasebeleştirilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1272,,,,,,
Muh,StkGrpBag,Hicbiri,Stok muhasebe entegre kodları hangi gruptan getirilerek stok kartına yazılsın?,ComboBox,Hicbiri&StokSekli&StokGrubu&StokTip&Cinsiyet&KDVOran&Reyon,,,,,,,,,1273,,,,,,
Muh,TahakkukA,190.01.001,Tahakkuk fişindeki -DEVREDEN KDV- hesap kodu,Edit,,txt,,,,,,,,1300,,,,,,
Muh,TahakkukB,360.01.001,Tahakkuk fişindeki -ÖDENECEK VERGİ VE FONLAR- hesap kodu,Edit,,txt,,,,,,,,1301,,,,,,
Muh,Tahakkuki,,Tahakkuk fişindeki kdv iade hesap kodu,Edit,,txt,,,,,,,,1302,,,,,,
Muh,TahakkukO,,Tahakkuk fişindeki ödenecek kdv hesap kodu,Edit,,txt,,,,,,,,1303,,,,,,
Mus,CepNoRequired,Hayir,Müşteri kartları kaydedilirken cep telefonu girilmesi zorunlu mu?,ComboBox,Evet&Hayir,,,,,,,,,196,,,,,,
Mus,CinsiyetZorunlu,Hayir,Müşteri kartları kaydedilirken cinsiyet seçimi zorunlu mu?,ComboBox,Evet&Hayir,,,,,,,,,202,,,,,,
Mus,DefCountry,Türkiye,Yeni müşteri kaydedilirken varsayılan ülke,Edit,,txt,,,,,,,,256,,,,,,
Mus,defNoMail,Hayir,"Yeni müşteriler için varsayılan olarak ""mail gönderme"" seçili gelsin mi?",ComboBox,Hayir&Evet,,,,,,,,,258,,,,,,
Mus,defNoSms,Hayir,"Yeni müşteriler için varsayılan olarak ""mesaj gönderme"" seçili gelsin mi?",ComboBox,Hayir&Evet,,,,,,,,,259,,,,,,
Mus,IYSApiKey,,PostaGuvercini izin API anahtarı,Edit,,txt,,,,,,,,580,,,,,,
Mus,IYSSorgulasinMi,Sor,Müşteri numarası girildikten sonra IYS izin mesajı gönderilsin mi?,ComboBox,Sor&Evet&Hayır,,,,,,,,,581,,,,,,
Mus,MusAyniTel,Evet,Müşteri kartları kaydedilirken aynı cep telefonu ile 2 müşteri kaydedilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,835,,,,,,
Mus,MusTelControl,Evet,Müşteri kartlarında telefon numarası kontrolü yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,837,,,,,,
Mus,MusTelLength,10,Müşteri kartında tel numarası kaç karakter olsun?,Edit,,txt,,,,,,,,838,,,,,,
Mus,NoCepAlert,Hayir,Müşteri kartları kaydedilirken cep telefonu boş ise uyarı versin mi?,ComboBox,Evet&Hayir,,,,,,,,,857,,,,,,
Mus,NoMailAlert,Hayir,Müşteri kartları kaydedilirken e-Mail boş ise uyarı versin mi?,ComboBox,Evet&Hayir,,,,,,,,,866,,,,,,
Mus_gizli,ZorunluMaster,*,,Edit,,txt,,,,,,,,1465,,,,,,
Musteri_Gizli,ZorunluMaster,*,,Edit,,txt,,,,,,,,1466,,,,,,
PosFis,ActivDepart,K,Pos modülünü kullanabilecek departman kodu nedir?,Edit,,txt,,,,,,,,9,,,,,,
PosFis,ActivFatDizayn,<Default>,Perakende fatura çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,10,,,,,,
PosFis,AiadeFatDizayn,<Default>,Perakende iade çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,37,,,,,,
PosFis,AlterStokOner,Hayir,Mevcudu olmayan ürünler için alternatif önerilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,41,,,,,,
PosFis,ArasBarcode,ör:ozkod1,Aras Kargo nun Barkod bilgisi hangi Özel Kod a yazılsın?,Edit,,txt,,,,,,,,44,,,,,,
PosFis,ArasOdeSekli,Gönderici Ödemeli,Aras Kargo Ödeme Şekli Ne Olsun?,ComboBox,Gönderici Ödemeli&Alıcı Ödemeli,,,,,,,,,45,,,,,,
PosFis,ArasPass,,Aras Kargo nun Size Vermiş Olduğu Şifreyi Giriniz,Edit,,txt,,,,,,,,46,,,,,,
PosFis,ArasTahsilSekli,Aynı Fatura,Aras Kargo Tahsilat Şekli Ne Olsun?,ComboBox,Aynı Fatura&Farklı Fatura,,,,,,,,,48,,,,,,
PosFis,ArasUser,,Aras Kargo nun Size Vermiş Olduğu Kullanıcı Kodunu Giriniz,Edit,,txt,,,,,,,,49,,,,,,
PosFis,AutoBelgeNo,Evet,Belge numarası otomatik artsın mı?,ComboBox,Evet&Hayir,,,,,,,,,57,,,,,,
PosFis,AutoBelgeNoKri,Yok,Belge numarası artımında belge numarasının seçim kriteri ne olsun?,ComboBox,Yok&Lokasyon&Kasiyer&Kasa,,,,,,,,,59,,,,,,
PosFis,AutoBelgeNoTip,Hayir,Belge numarası otomatik artımında son kaydın belge numarası mı kullanılsın?,ComboBox,Evet&Hayir,,,,,,,,,60,,,,,,
PosFis,BarCodeCheck,Evet,Satışta barkod cihazı kullanılacak mı?,ComboBox,Evet&Hayir,,,,,,,,,104,,,,,,
PosFis,BcinUseMik,Hayir,Kullanılan barkodların içinde miktar tanımlaması var mı?,ComboBox,Evet&Hayir,,,,,,,,,110,,,,,,
PosFis,BcinUseMikK,29,Kullanılan barkodların başlangıç karakterleri,Edit,,num,,,,,,,,111,,,,,,
PosFis,BcinUseMikLn,5,Barkod içindeki miktar sondan kaç karakterde?,Edit,,num,,,,,,,,113,,,,,,
PosFis,BcinUseMikLnD,3,Barkod içindeki miktarın desimal basamak sayısı,Edit,,num,,,,,,,,116,,,,,,
PosFis,BcinUseMzLC,0,Miktarlı barkodun sondan kaç hanesi dikkate alinmasin(Check Digit)?,Edit,,num,,,,,,,,119,,,,,,
PosFis,BcinUseMzLCB,0,Miktarlı barkodun Baştan kaç hanesi dikkate alinmasin(Check Digit)?,Edit,,num,,,,,,,,120,,,,,,
PosFis,BcMaxLength,0,Barkod okutma alanının maximum karakter sayısı (0=sınırsız),Edit,,num,,,,,,,,124,,,,,,
PosFis,BelgeNoReq,Hayir,Belge numarası girilmesi zorunlu mu?,ComboBox,Evet&Hayir,,,,,,,,,143,,,,,,
PosFis,BelNoBarkod,Hayir,Belge No barkod ile okutulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,144,,,,,,
PosFis,ChckFiy,Hayir,Aktif olan kurun en son fiyatı?,ComboBox,Evet&Hayir,,,,,,,,,200,,,,,,
PosFis,Deny_KDV,Evet,Kullanıcı ürünün KDV sine müdahale edebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,265,,,,,,
PosFis,Deny_PC,Evet,Kullanıcı ürünün para cinsine müdahale edebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,266,,,,,,
PosFis,DespatchDateOzKod,,Perakende satış İrsaliye tarihinin alınacağı Özel Kod:,ComboBox,OzKod1&OzKod2&OzKod3&OzKod4&OzKod5&OzKod6&OzKod7&OzKod8&OzKod9&OzKod10&OzKod11&OzKod12&OzKod13&OzKod14&OzKod15&OzKod16&OzKod17&OzKod18&OzKod19&OzKod20,,,,,,,,,267,,,,,,
PosFis,DespatchNoOzKod,,Perakende satış İrsaliye numarasının alınacağı Özel Kod:,ComboBox,OzKod1&OzKod2&OzKod3&OzKod4&OzKod5&OzKod6&OzKod7&OzKod8&OzKod9&OzKod10&OzKod11&OzKod12&OzKod13&OzKod14&OzKod15&OzKod16&OzKod17&OzKod18&OzKod19&OzKod20,,,,,,,,,268,,,,,,
PosFis,DiplomatFatDizayn,<Default>,Diplomatik fatura çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,289,,,,,,
PosFis,EFDefLocation,,Perakende satıştan oluşan fatura hangi lokasyonda oluşsun?,Edit,,txt,,,,,,,,354,,,,,,
PosFis,EFEAStokSendType,Stok,E-Fatura/E-Arşiv Stok Gönderim Şekli,ComboBox,Stok&Stok/Renk&Stok/Beden&Stok/Renk/Beden&Stok/Renk/Beden/StokBarkodu,,,,,,,,,355,,,,,,
PosFis,EFNoteMusOzKod,Hayir,Perakende E-Fatura/E-Arşiv fatura not kısmında müşteri özel kodlar gürüntülensin mi? ,ComboBox,Hayir&Evet,,,,,,,,,377,,,,,,
PosFis,EFNotePaymentType,Hayir,Perakende E-Arşiv faturada Notlar kısmında ödeme tip tanımları yer alsın mı?(Netten Satış),ComboBox,Hayir&Evet,,,,,,,,,378,,,,,,
PosFis,EFNotePosOzKod,Hayir,Perakende E-Fatura/E-Arşiv fatura not kısmında perakende satış özel kodlar gürüntülensin mi? ,ComboBox,Hayir&Evet,,,,,,,,,379,,,,,,
PosFis,EFOtoCKod,,"Perakende satış, fatura işlemine çevrilirken ilk cari kod ne olsun?",Edit,,txt,,,,,,,,382,,,,,,
PosFis,EFOtoTaslak,Hayir,Perakende satış ekranından e-fatura taslağı oluşturmak istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,383,,,,,,
PosFis,EFPerSevkAdress,Hayir,Perakende E-Fatura da sevk adresi çıksın mı ?(Müşteri Kartı İş Adresi),ComboBox,Hayir&Evet,,,,,,,,,388,,,,,,
PosFis,EFPosSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ?,Edit,,txt,,,,,,,,389,,,,,,
PosFis,EFPosSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ?,Edit,,txt,,,,,,,,390,,,,,,
PosFis,EFPreScreen,Evet,E-Arşiv/E-Fatura Fatura Ön izlemesi otomatik olarak yapılsın mı? ,ComboBox,Evet&Hayir,,,,,,,,,391,,,,,,
PosFis,EFYBOtoTaslak,Evet,TaxFree kaydedildiğinde otomatik e-fatura taslağı oluşturmak istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,407,,,,,,
PosFis,eksistock,Evet,Eksi(-) ye düşen ürünü satarken uyarı versin mi?,ComboBox,Evet&Hayir,,,,,,,,,428,,,,,,
PosFis,eksistock2,Hayir,Eksi(-) ye düşen ürünün satışına izin versin mi?,ComboBox,Evet&Hayir,,,,,,,,,431,,,,,,
PosFis,ETDagitimYontem,Tümü,E-Ticaret satışlarının dağıtımında izlenecek mağaza seçim yöntemi?,ComboBox,Tümü&PPR,,,,,,,,,447,,,,,,
PosFis,ETOdTip,,E-Ticaret Lokasyonundan alınan satışların ödeme tipi,Edit,,txt,,,,,,,,448,,,,,,
PosFis,FiyatsizPos,Evet,Fiyatsız ürün eklenebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,473,,,,,,
PosFis,FiyTipSor,Hayir,Birden fazla fiyatı olan ürünler için fiyat sorulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,480,,,,,,
PosFis,FytConvert,Evet,Ürünlerin fiyatı fişin aktif kuruna çevrilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,491,,,,,,
PosFis,GizliETLocation,,Gizli E-Ticaret Lokasyonu,Edit,,txt,,,,,,,,502,,,,,,
PosFis,HedCekFatDizayn,<Default>,Hediye Çeki fatura çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,550,,,,,,
PosFis,HedCekKayYaz,Hayir,Kaydetmeden hediye çeki yazdırılabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,551,,,,,,
PosFis,iabarkodGizle,Hayir,İade işleminde barkod alanı gizlensin mi?,ComboBox,Evet&Hayir,,,,,,,,,584,,,,,,
PosFis,iadeAutoBelgeNo,Hayir,İade ekranında Belge numarası otomatik arttırımı kapatılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,585,,,,,,
PosFis,iadeStokYetki,Hayir,İade işleminde ürün lokasyona yetkilendirilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,587,,,,,,
PosFis,iskDef,,Perakende satış için varsayılan iskonto tipinin kodu,Edit,,txt,,,,,,,,596,,,,,,
PosFis,Kalemisk,Evet,Kalem iskonto görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,603,,,,,,
PosFis,Kalemkdv,Evet,Kalem KDV görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,607,,,,,,
PosFis,KapiBelNo,Hayir,Kapora iade işleminde kapora işleminin belge numarası kullanılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,612,,,,,,
PosFis,KaporaFatDizayn,<Default>,Kaporalı satış fatura çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,613,,,,,,
PosFis,KaporaiadeFatDizayn,<Default>,Kapora iade fatura çıktısının alınacağı dizayn,Edit,,txt,,,,,,,,614,,,,,,
PosFis,KaporaTumLok,Hayir,Kaporadan bul ekranında tüm lokasyonlardaki kaporalı satışlar görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,615,,,,,,
PosFis,KapSatChg,Evet,Kaporadan alınan satışın satıcı kodu değiştirilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,616,,,,,,
PosFis,MaxHarNo,0,1 işlem fişi içinde ki maksimum satır sayısı,Edit,,num,,,,,,,,718,,,,,,
PosFis,MinKaporaOran,0,Kabul edilecek minimum kapora oranı (% olarak),Edit,,num,,,,,,,,750,,,,,,
PosFis,MinTarih,0,Perakende satış yönetimi için en eski bilgi kaç günlük olsun?,Edit,,num,,,,,,,,751,,,,,,
PosFis,MinTarih2,0,Perakende satış Ekranı için en eski bilgi kaç günlük olsun?,Edit,,num,,,,,,,,752,,,,,,
PosFis,MngAdres,,Mng Kargo Alıcı Adres Bilgisini Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,765,,,,,,
PosFis,MngAlSms,,Mng Kargo Alıcı  İçin Sms Gönderme Bilgisi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,766,,,,,,
PosFis,MngBarcode,ozkod1,Mng Kargo nun Barkod Bilgisi Hangi Özel Kod a Yazılsın?,Edit,,txt,,,,,,,,767,,,,,,
PosFis,MngBarkodType,EPL,Mng son barkodu türü ne olsun?,ComboBox,EPL&ZPL,,,,,,,,,768,,,,,,
PosFis,MngGnSms,,Mng Kargo Gönderici için Sms Gönderme Bilgisini Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,769,,,,,,
PosFis,MngHataRefBarkod,Evet,Nihai Kargo barkodunun basılamadığı durumlarda referans barkodu basılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,770,,,,,,
PosFis,MngHizmet,,Mng Kargo Gönderi Hizmet Şeklini hangi Özelkod dan alsın,Edit,,txt,,,,,,,,771,,,,,,
PosFis,Mngilce,,Mng Kargo Alıcı İlçe Kodunun Bilgisini Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,772,,,,,,
PosFis,MngMail,,Mng Kargo Alıcı Mail Bilgisini Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,773,,,,,,
PosFis,MngMusteriNo,,Mng Kargo nun Size Vermiş Olduğu Musteri Numarasını Biliyorsanız Giriniz,Edit,,txt,,,,,,,,774,,,,,,
PosFis,MngOdeSekli,Gönderici Ödemeli,Mng Kargo Ödeme Şekli Ne Olsun?,ComboBox,Gönderici Ödemeli&Alıcı Ödemeli,,,,,,,,,775,,,,,,
PosFis,MngPass,,Mng Kargo nun Size Vermiş Olduğu Şifreyi Giriniz,Edit,,txt,,,,,,,,776,,,,,,
PosFis,MngPDesi,,Mng Kargo Parça Desi Bilgisi Stok Kartındaki Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,777,,,,,,
PosFis,MngPKgDesi,,Mng Kargo Parça Kilogram-Desi Büyük Olanın Bilgisi Stok Kartındaki hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,778,,,,,,
PosFis,MngPKilo,,Mng Kargo Parça Kilogram Bilgisi Stok Kartındaki hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,779,,,,,,
PosFis,MngSehir,,Mng Kargo Alıcı Şehir Kodunun Bilgisini Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,780,,,,,,
PosFis,MngSiparisOlusum,Hayir,Mng Kargo siparişi başka firmadan mı oluşuyor ?,ComboBox,Evet&Hayir,,,,,,,,,781,,,,,,
PosFis,MngSipNo,,Mng Kargo Sipariş Numrasını nereden Alsın? ör:SatNo,Edit,,txt,,,,,,,,782,,,,,,
PosFis,MngSonBarkod,Hayir,Mng Kargo son barkod oluşturulabilsin mi ?,ComboBox,Evet&Hayir,,,,,,,,,783,,,,,,
PosFis,MngSonSipNo,,Mng Kargo son barkod için sipariş numarasını  hangi özelkod dan alsın? ör:Ozkod1,Edit,,txt,,,,,,,,784,,,,,,
PosFis,MngTel,,Mng Kargo Alıcı Telefon Bilgisini Hangi Özelkod dan Alsın? ör:Ozkod1,Edit,,txt,,,,,,,,785,,,,,,
PosFis,MngTeslimSekli,,Mng Kargo Gönderi Teslimant Şekli Hangi Ozelkod dan Alsın ,Edit,,txt,,,,,,,,786,,,,,,
PosFis,MngUser,,Mng Kargo nun Size Vermiş Olduğu Kullanıcı Adını Giriniz,Edit,,txt,,,,,,,,787,,,,,,
PosFis,mOdeme,Hayir,Ödeme tipi sabit getirilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,793,,,,,,
PosFis,mOdemeiadeTip,GP,İade işlemlerinde kullanılacak ödeme kodu,Edit,,txt,,,,,,,,794,,,,,,
PosFis,mOdemeTip,N,Varsayılan ödeme kodu,Edit,,txt,,,,,,,,795,,,,,,
PosFis,MuAraField,MusteriAdi,Müşteri seçiminde 1.sırada hangi alan olsun?,ComboBox,MusteriAdi&MusteriKodu&UyeNo&TCKimlikNo&EvTel&CepTel,,,,,,,,,824,,,,,,
PosFis,MusBrAlan,MusteriKodu,Müşteri barkodu ile birlikte okutulan alan?,ComboBox,MusteriKodu&UyeNo,,,,,,,,,836,,,,,,
PosFis,MusteriKriter,İzin Ver,Kredisini aşmış müşteri için taksitlendirme yapılsın mı?,ComboBox,İzin Ver&Uyar&Engelle,,,,,,,,,839,,,,,,
PosFis,NCRCodeOzKod,,NCR Aktarımlarındaki CODE alanına yazılacak değerin alınacağını OzKod No,Edit,0,txt,,,,,,,,846,,,,,,
PosFis,NCRFiyTip1,,NCR'a ürün gönderiminde gönderilecek 1. Fiyat Tipinin Kodu:,Edit,,txt,,,,,,,,847,,,,,,
PosFis,NCRFiyTip2,,NCR'a ürün gönderiminde gönderilecek 2. Fiyat Tipinin Kodu:,Edit,,txt,,,,,,,,848,,,,,,
PosFis,NCRFiyTip3,,NCR'a ürün gönderiminde gönderilecek 3. Fiyat Tipinin Kodu:,Edit,,txt,,,,,,,,849,,,,,,
PosFis,NCRFiyTip4,,NCR'a ürün gönderiminde gönderilecek 4. Fiyat Tipinin Kodu:,Edit,,txt,,,,,,,,850,,,,,,
PosFis,NCRFiyTip5,,NCR'a ürün gönderiminde gönderilecek 5. Fiyat Tipinin Kodu:,Edit,,txt,,,,,,,,851,,,,,,
PosFis,needMu_,Evet,Müşteri girişi yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,852,,,,,,
PosFis,needMus,Hayir,Müşteri kaydı yapılmadan fiş kaydedilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,853,,,,,,
PosFis,needSatici_,Evet,Satıcı girişi yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,854,,,,,,
PosFis,nonFat,Evet,Faturasız satış yapılabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,876,,,,,,
PosFis,OdeCheck,Evet,Ödeme tamamlanmak zorunda mı?,ComboBox,Evet&Hayir,,,,,,,,,920,,,,,,
