SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,insApp,updApp
009- 93,0,0,S02,28.0000000000,US,2024-06-04 00:00:00,*,,,,,2631,,
010 38,0,0,S02,23.0000000000,US,2024-01-12 00:00:00,*,,,,,1806,,
010 39,0,0,S02,24.0000000000,US,2024-01-12 00:00:00,*,,,,,1807,,
011- 01,0,0,S03,40.0000000000,US,2024-07-12 00:00:00,,,,,,3644,,
011- 01,0,0,S05,34.0000000000,US,2024-07-12 00:00:00,*,,,,,3645,,
011- 03,0,0,S03,43.0000000000,US,2024-07-12 00:00:00,,,,,,3646,,
011- 03,0,0,S05,37.0000000000,US,2024-07-12 00:00:00,*,,,,,3647,,
011- 04,0,0,S03,41.0000000000,US,2024-07-12 00:00:00,,,,,,3648,,
011- 04,0,0,S05,35.0000000000,US,2024-07-12 00:00:00,*,,,,,3649,,
011- 06,0,0,S03,41.0000000000,US,2024-07-12 00:00:00,,,,,,3650,,
011- 06,0,0,S05,35.0000000000,US,2024-07-12 00:00:00,*,,,,,3651,,
011- 07,0,0,S03,41.0000000000,US,2024-07-12 00:00:00,,,,,,3652,,
011- 07,0,0,S05,35.0000000000,US,2024-07-12 00:00:00,*,,,,,3653,,
011- 09,0,0,S03,44.0000000000,US,2024-07-12 00:00:00,,,,,,3654,,
011- 09,0,0,S05,38.0000000000,US,2024-07-12 00:00:00,*,,,,,3655,,
011- 10,0,0,S03,43.0000000000,US,2024-07-12 00:00:00,,,,,,3656,,
011- 10,0,0,S05,37.0000000000,US,2024-07-12 00:00:00,*,,,,,3657,,
011- 301,0,0,S02,29.0000000000,US,2024-07-01 00:00:00,*,,,,,3310,,
011 301-1,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1668,,
011- 302,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 18:42:12.700000,yulya,2024-12-27 18:43:12.460000,6715,KGShop,KGShop
011 302-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1669,,
011- 305,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3311,,
011 305-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1670,,
011- 308,0,0,S02,29.0000000000,US,2024-07-01 00:00:00,*,,,,,3312,,
011 308-1,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:31:11.730000,1671,,KGShop
011- 309,0,0,S02,29.0000000000,US,2024-07-01 00:00:00,*,,,,,3313,,
011 309-1,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:33:12.980000,1672,,KGShop
011- 312,0,0,S02,29.0000000000,US,2024-07-01 00:00:00,*,,,,,3314,,
011 312-1,0,0,S02,29.0000000000,US,2024-12-30 00:00:00,*,,,yulya,2024-12-30 11:28:58.090000,1673,,KGShop
011- 313,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 18:10:48.270000,yulya,2024-12-27 18:11:17.293000,6710,KGShop,KGShop
011 313-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1674,,
011 315-1,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1675,,
011 337-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1676,,
011 338-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1677,,
011 340,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1678,,
011- 340,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3315,,
011 340-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1679,,
011 341-1,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1680,,
011- 342,0,0,S02,29.0000000000,US,2024-07-01 00:00:00,*,,,,,3316,,
011 342-1,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:52:37.080000,1681,,KGShop
011 343,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1682,,
011 343-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1683,,
011 347 ,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1684,,
011- 347,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:44:20.560000,3317,,KGShop
011 347-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1685,,
011- 348,0,0,S02,31.0000000000,US,2024-07-01 00:00:00,*,,,,,3318,,
011 348-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1686,,
011 349,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1687,,
011 349-1,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1688,,
011- 350,0,0,S02,31.0000000000,US,2024-07-01 00:00:00,*,,,,,3319,,
011 350-1,0,0,S02,30.0000000000,US,2023-12-21 00:00:00,*,,,,,1689,,
011 351-1,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1690,,
011 352-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1691,,
011- 353,0,0,S02,29.0000000000,US,2024-07-01 00:00:00,*,,,,,3320,,
011 353-1,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 17:23:12.130000,1692,,KGShop
011 354-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1693,,
011 355-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1694,,
011 356-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1695,,
011 357-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1696,,
011 358-1,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1697,,
011 360,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1698,,
011 360-1,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1699,,
011 361-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1700,,
011 362-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1701,,
011 363-1,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1702,,
011 366,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1703,,
011 366-1,0,0,S02,28.0000000000,US,2023-12-21 00:00:00,*,,,,,1704,,
011 367-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1705,,
011 369,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1706,,
011 369-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1707,,
011 370-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1708,,
011- 371,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:40:31.717000,3321,,KGShop
011 371-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1709,,
011- 372,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3322,,
011 372-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1710,,
011 373,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1711,,
011 373-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1712,,
011 374,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1713,,
011 374-1,0,0,S02,29.0000000000,US,2023-12-21 00:00:00,*,,,,,1714,,
011- 375,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3323,,
011 375-1,0,0,S02,30.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 18:06:05.120000,1715,,KGShop
011- 376,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 18:16:33.203000,3324,,KGShop
011- 376-1,0,0,S02,30.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:24:27.033000,yulya,2024-12-27 17:25:03.253000,6701,KGShop,KGShop
011- 377,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3325,,
011- 378,0,0,S02,32.0000000000,US,2024-07-01 00:00:00,*,,,,,3326,,
011- 379,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3327,,
011- 380,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3328,,
011- 381,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3329,,
011- 383,0,0,S02,29.0000000000,US,2024-07-01 00:00:00,*,,,,,3330,,
011- 383-1,0,0,S02,29.0000000000,US,2024-12-27 17:29:25.390000,*,yulya,2024-12-27 17:29:25.390000,,,6702,KGShop,
011- 383-2,0,0,S02,29.0000000000,US,2024-12-27 17:31:02.363000,*,yulya,2024-12-27 17:31:02.363000,,,6703,KGShop,
011- 384,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3331,,
011- 385,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3332,,
011- 386,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3333,,
011- 387,0,0,S03,41.0000000000,US,2024-07-12 00:00:00,,,,,,3658,,
011- 387,0,0,S05,35.0000000000,US,2024-07-12 00:00:00,*,,,,,3659,,
011- 388,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:15:38.070000,yulya,2024-12-27 17:15:54.897000,6698,KGShop,KGShop
011- 389,0,0,S02,30.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:17:13.270000,yulya,2024-12-27 17:17:32.660000,6699,KGShop,KGShop
011- 391,0,0,S02,29.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:18:54.823000,yulya,2024-12-27 17:19:33.787000,6700,KGShop,KGShop
011- 391-1,0,0,S02,29.0000000000,US,2024-12-27 16:46:15.147000,*,yulya,2024-12-27 16:46:15.147000,,,6695,KGShop,
011- 392-1,0,0,S02,29.0000000000,US,2024-12-30 00:00:00,*,yulya,2024-12-27 18:38:09.400000,yulya,2024-12-30 11:11:33.827000,6713,KGShop,KGShop
011- 393,0,0,S02,30.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 18:43:41.653000,yulya,2024-12-27 18:44:19.850000,6716,KGShop,KGShop
011- 393-1,0,0,S02,30.0000000000,US,2024-12-27 18:02:32.607000,*,yulya,2024-12-27 18:02:32.607000,,,6708,KGShop,
011- 394,0,0,S02,30.0000000000,US,2024-12-27 17:59:57.057000,*,yulya,2024-12-27 17:59:57.057000,,,6707,KGShop,
011- 394-1,0,0,S02,30.0000000000,US,2024-12-27 17:49:02.520000,*,yulya,2024-12-27 17:49:02.520000,,,6705,KGShop,
011- 395,0,0,S02,30.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:32:56.543000,yulya,2024-12-27 17:33:34.520000,6704,KGShop,KGShop
011 395-1,0,0,S02,30.0000000000,US,2024-12-27 18:07:55.467000,*,yulya,2024-12-27 18:07:55.467000,,,6709,KGShop,
011- 396,0,0,S02,29.0000000000,US,2024-12-27 18:18:38.487000,*,yulya,2024-12-27 18:18:38.487000,,,6711,KGShop,
011- 396-1,0,0,S02,30.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:01:06.353000,yulya,2024-12-27 17:03:59.807000,6697,KGShop,KGShop
011- 397,0,0,S02,28.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 16:27:19.790000,yulya,2024-12-27 16:27:52.103000,6694,KGShop,KGShop
011- 398,0,0,S02,29.0000000000,US,2024-12-27 18:35:33.307000,*,yulya,2024-12-27 18:35:33.307000,,,6712,KGShop,
011- 398-1,0,0,S02,29.0000000000,US,2024-12-27 16:57:22.097000,*,yulya,2024-12-27 16:57:22.097000,,,6696,KGShop,
011- 399,0,0,S02,30.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:57:49.797000,yulya,2024-12-27 17:58:33.143000,6706,KGShop,KGShop
011- 400-1,0,0,S02,30.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 18:40:23.167000,yulya,2024-12-27 18:40:57.097000,6714,KGShop,KGShop
011- 401,0,0,S02,30.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 17:15:44.960000,yulya,2025-01-02 17:16:19.307000,6794,KGShop,KGShop
011- 401-1,0,0,S02,30.0000000000,US,2025-01-02 17:19:57.597000,*,yulya,2025-01-02 17:19:57.597000,,,6796,KGShop,
011- 402,0,0,S02,31.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 17:13:15.153000,yulya,2025-01-02 17:13:50.730000,6793,KGShop,KGShop
011- 402-1,0,0,S02,31.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 17:24:20.770000,yulya,2025-01-02 17:25:26.887000,6798,KGShop,KGShop
011- 403,0,0,S02,30.0000000000,US,2025-01-02 17:22:32.587000,*,yulya,2025-01-02 17:22:32.587000,,,6797,KGShop,
011- 403-1,0,0,S02,30.0000000000,US,2025-01-02 17:17:35.243000,*,yulya,2025-01-02 17:17:35.243000,,,6795,KGShop,
011- 441,0,0,S03,43.0000000000,US,2024-07-12 00:00:00,,,,,,3660,,
011- 441,0,0,S05,37.0000000000,US,2024-07-12 00:00:00,*,,,,,3661,,
011- 444,0,0,S03,40.0000000000,US,2024-07-12 00:00:00,,,,,,3662,,
011- 444,0,0,S05,34.0000000000,US,2024-07-12 00:00:00,*,,,,,3663,,
011- 445,0,0,S03,40.0000000000,US,2024-07-12 00:00:00,,,,,,3664,,
011- 445,0,0,S05,34.0000000000,US,2024-07-12 00:00:00,*,,,,,3665,,
011- 446,0,0,S03,40.0000000000,US,2024-07-12 00:00:00,,,,,,3666,,
011- 446,0,0,S05,34.0000000000,US,2024-07-12 00:00:00,*,,,,,3667,,
011- 452,0,0,S03,43.0000000000,US,2024-07-12 00:00:00,,,,,,3668,,
011- 452,0,0,S05,37.0000000000,US,2024-07-12 00:00:00,*,,,,,3669,,
011- 458,0,0,S03,41.0000000000,US,2024-07-12 00:00:00,,,,,,3670,,
011- 458,0,0,S05,35.0000000000,US,2024-07-12 00:00:00,*,,,,,3671,,
011-382,0,0,S02,30.0000000000,US,2024-07-01 00:00:00,*,,,,,3334,,
012- 268,0,0,S03,47.0000000000,US,2024-06-12 00:00:00,,,,,,2887,,
012- 268,0,0,S05,41.0000000000,US,2024-06-12 00:00:00,*,,,,,2888,,
012- 269,0,0,S03,49.0000000000,US,2024-06-12 00:00:00,,,,,,2889,,
012- 269,0,0,S05,43.0000000000,US,2024-06-12 00:00:00,*,,,,,2890,,
012- 270,0,0,S03,47.0000000000,US,2024-06-12 00:00:00,,,,,,2891,,
012- 270,0,0,S05,41.0000000000,US,2024-06-12 00:00:00,*,,,,,2892,,
012- 271,0,0,S03,47.0000000000,US,2024-06-12 00:00:00,,,,,,2893,,
012- 271,0,0,S05,41.0000000000,US,2024-06-12 00:00:00,*,,,,,2894,,
012- 272,0,0,S03,47.0000000000,US,2024-06-12 00:00:00,,,,,,2895,,
012- 272,0,0,S05,41.0000000000,US,2024-06-12 00:00:00,*,,,,,2896,,
012- 273,0,0,S03,47.0000000000,US,2024-06-12 00:00:00,,,,,,2897,,
012- 273,0,0,S05,41.0000000000,US,2024-06-12 00:00:00,*,,,,,2898,,
012- 274,0,0,S03,52.0000000000,US,2024-06-12 00:00:00,,,,,,2899,,
012- 274,0,0,S05,46.0000000000,US,2024-06-12 00:00:00,*,,,,,2900,,
012- 275,0,0,S03,47.0000000000,US,2024-06-12 00:00:00,,,,,,2901,,
012- 275,0,0,S05,41.0000000000,US,2024-06-12 00:00:00,*,,,,,2902,,
012- 276,0,0,S03,47.0000000000,US,2024-06-12 00:00:00,,,,,,2903,,
012- 276,0,0,S05,41.0000000000,US,2024-06-12 00:00:00,*,,,,,2904,,
012- 277,0,0,S03,47.0000000000,US,2024-06-12 00:00:00,,,,,,2905,,
012- 277,0,0,S05,41.0000000000,US,2024-06-12 00:00:00,*,,,,,2906,,
013- 1805,0,0,S03,46.0000000000,US,2024-07-29 00:00:00,,,,,,3982,,
013- 1805,0,0,S05,40.0000000000,US,2024-07-29 00:00:00,*,,,,,3983,,
013- 1806,0,0,S03,44.0000000000,US,2024-07-29 00:00:00,,,,,,3984,,
013- 1806,0,0,S05,38.0000000000,US,2024-07-29 00:00:00,*,,,,,3985,,
013- 2015,0,0,S03,42.0000000000,US,2024-07-29 00:00:00,,,,,,3986,,
013- 2015,0,0,S05,38.0000000000,US,2024-07-29 00:00:00,*,,,,,3987,,
013- 2016,0,0,S03,46.0000000000,US,2024-07-29 00:00:00,,,,,,3988,,
013- 2016,0,0,S05,40.0000000000,US,2024-07-29 00:00:00,*,,,,,3989,,
013- 2017,0,0,S03,46.0000000000,US,2024-07-29 00:00:00,,,,,,3990,,
013- 2017,0,0,S05,40.0000000000,US,2024-07-29 00:00:00,*,,,,,3991,,
013- 2020,0,0,S03,48.0000000000,US,2024-07-29 00:00:00,,,,,,3992,,
013- 2020,0,0,S05,42.0000000000,US,2024-07-29 00:00:00,*,,,,,3993,,
013- 2021,0,0,S03,48.0000000000,US,2024-07-29 00:00:00,,,,,,3994,,
013- 2021,0,0,S05,42.0000000000,US,2024-07-29 00:00:00,*,,,,,3995,,
013- 2101,0,0,S03,44.0000000000,US,2024-07-29 00:00:00,,,,,,3996,,
013- 2101,0,0,S05,38.0000000000,US,2024-07-29 00:00:00,*,,,,,3997,,
013- 2102,0,0,S03,46.0000000000,US,2024-07-29 00:00:00,,,,,,3998,,
013- 2102,0,0,S05,40.0000000000,US,2024-07-29 00:00:00,*,,,,,3999,,
013- 2103,0,0,S03,45.0000000000,US,2024-07-29 00:00:00,,,,,,4000,,
013- 2103,0,0,S05,39.0000000000,US,2024-07-29 00:00:00,*,,,,,4001,,
013- 2104,0,0,S03,46.0000000000,US,2024-07-29 00:00:00,,,,,,4002,,
013- 2104,0,0,S05,40.0000000000,US,2024-07-29 00:00:00,*,,,,,4003,,
013- 2105,0,0,S03,46.0000000000,US,2024-07-29 00:00:00,,,,,,4004,,
013- 2105,0,0,S05,40.0000000000,US,2024-07-29 00:00:00,*,,,,,4005,,
013- 2106,0,0,S03,45.0000000000,US,2024-07-29 00:00:00,,,,,,4006,,
013- 2106,0,0,S05,39.0000000000,US,2024-07-29 00:00:00,*,,,,,4007,,
013-1520,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 10:57:10.953000,,,5855,KGShop,
013-1521,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 10:58:01.153000,,,5856,KGShop,
013-1522,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 10:58:54.410000,,,5857,KGShop,
013-1523,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 10:59:49.780000,,,5858,KGShop,
013-1524,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:00:43.053000,,,5859,KGShop,
013-1525,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:01:30.877000,,,5860,KGShop,
013-1526,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:02:21.803000,,,5861,KGShop,
013-1527,0,0,S03,46.0000000000,US,2024-10-21 15:13:51.040000,,yulya,2024-10-21 15:13:51.040000,,,4266,KGShop,
013-1527,0,0,S05,35.0000000000,US,2024-10-21 15:13:51.040000,*,yulya,2024-10-21 15:13:51.040000,,,4267,KGShop,
013-1528,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:03:18.693000,,,5862,KGShop,
013-1529,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:04:08.137000,,,5863,KGShop,
013-1616,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:05:03.540000,,,5864,KGShop,
013-1630,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 10:44:07.517000,yulya,2024-11-18 10:46:21.363000,5854,KGShop,KGShop
013-1632,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:05:57.407000,,,5865,KGShop,
013-1635,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:06:46.443000,,,5866,KGShop,
013-1636,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:07:38.530000,,,5867,KGShop,
013-1638,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:08:29.417000,,,5868,KGShop,
013-1645,0,0,S02,35.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:09:17.720000,,,5869,KGShop,
015 449,0,0,S02,24.0000000000,US,2024-01-10 00:00:00,*,,,,,1729,,
015 451,0,0,S02,24.0000000000,US,2024-01-10 00:00:00,*,,,,,1730,,
015 452,0,0,S02,23.0000000000,US,2024-01-10 00:00:00,*,,,,,1731,,
015- 7600,0,0,S02,43.0000000000,US,2024-07-08 00:00:00,*,,,,,3479,,
015- 7600,0,0,S03,49.0000000000,US,2024-07-08 00:00:00,,,,,,3480,,
015- 7601,0,0,S02,43.0000000000,US,2024-07-08 00:00:00,*,,,,,3481,,
015- 7601,0,0,S03,49.0000000000,US,2024-07-08 00:00:00,,,,,,3482,,
015- 7602,0,0,S02,43.0000000000,US,2024-07-08 00:00:00,*,,,,,3483,,
015- 7602,0,0,S03,49.0000000000,US,2024-07-08 00:00:00,,,,,,3484,,
015- 7603,0,0,S02,40.0000000000,US,2024-07-08 00:00:00,*,,,,,3485,,
015- 7603,0,0,S03,46.0000000000,US,2024-07-08 00:00:00,,,,,,3486,,
015- 7604,0,0,S02,40.0000000000,US,2024-07-08 00:00:00,*,,,,,3487,,
015- 7604,0,0,S03,46.0000000000,US,2024-07-08 00:00:00,,,,,,3488,,
015- 7604-1,0,0,S02,40.0000000000,US,2024-07-08 00:00:00,*,,,,,3489,,
015- 7604-1,0,0,S03,46.0000000000,US,2024-07-08 00:00:00,,,,,,3490,,
017- 1000,0,0,S02,23.0000000000,US,2024-06-08 00:00:00,*,,,,,2807,,
017- 1002,0,0,S02,24.0000000000,US,2024-06-08 00:00:00,*,,,,,2808,,
017- 1003,0,0,S02,23.0000000000,US,2024-06-08 00:00:00,*,,,,,2809,,
017- 1005,0,0,S02,23.0000000000,US,2024-06-08 00:00:00,*,,,,,2810,,
017- 1007,0,0,S02,24.0000000000,US,2024-06-08 00:00:00,*,,,,,2811,,
017- 120,0,0,S02,28.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:13:11.913000,4132,,
017- 121,0,0,S02,28.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:48:44.177000,4133,,
017- 122,0,0,S02,28.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:43:15.160000,4134,,
017- 123,0,0,S02,28.0000000000,US,2024-10-15 16:49:47.430000,*,,,,,4165,,
017- 124,0,0,S02,25.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:33:08.123000,4135,,
017- 125,0,0,S02,26.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:45:09.803000,4136,,
017- 126,0,0,S02,26.0000000000,US,2024-10-15 16:46:38.107000,*,,,,,4164,,
017- 129,0,0,S02,22.0000000000,US,2024-10-18 00:00:00,*,,,yulya,2024-10-18 15:55:27.310000,4218,,
017- 150,0,0,S02,26.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 17:02:49,4137,,
017- 151,0,0,S02,24.0000000000,US,2024-10-15 17:09:01.380000,*,,,,,4168,,
017- 152,0,0,S02,24.0000000000,US,2024-10-15 17:10:34.690000,*,,,,,4169,,
017- 153,0,0,S02,24.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 17:06:32.227000,4138,,
017- 46,0,0,S02,22.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:54:24.670000,4139,,
017- 47,0,0,S02,22.0000000000,US,2024-10-15 16:58:25.673000,*,,,,,4166,,
017- 48,0,0,S02,22.0000000000,US,2024-10-15 16:59:59.310000,*,,,,,4167,,
017- 50,0,0,S02,24.0000000000,US,2024-06-07 00:00:00,*,,,,,2762,,
017- 51,0,0,S02,24.0000000000,US,2024-06-07 00:00:00,*,,,,,2763,,
017- 52,0,0,S02,24.0000000000,US,2024-06-07 00:00:00,*,,,,,2764,,
017- 53,0,0,S02,24.0000000000,US,2024-06-07 00:00:00,*,,,,,2765,,
017-127,0,0,S02,22.0000000000,US,2024-10-18 15:59:16.957000,*,,,,,4233,,
018- 0221,0,0,S02,33.0000000000,US,2024-06-05 00:00:00,*,,,,,2671,,
018- 181,0,0,S02,35.0000000000,US,2024-06-05 00:00:00,*,,,,,2672,,
018- 183,0,0,S02,32.0000000000,US,2024-06-05 00:00:00,*,,,,,2673,,
018- 188,0,0,S02,34.0000000000,US,2024-06-05 00:00:00,*,,,,,2674,,
018- 189,0,0,S02,35.0000000000,US,2024-06-05 00:00:00,*,,,,,2675,,
018- 192,0,0,S02,32.0000000000,US,2024-06-05 00:00:00,*,,,,,2676,,
018- 193,0,0,S02,34.0000000000,US,2024-06-05 00:00:00,*,,,,,2677,,
018- 194,0,0,S02,34.0000000000,US,2024-06-05 00:00:00,*,,,,,2678,,
018- 195 ,0,0,S02,33.0000000000,US,2024-06-05 00:00:00,*,,,,,2679,,
018- 202,0,0,S02,33.0000000000,US,2024-06-05 00:00:00,*,,,,,2680,,
018- 208,0,0,S02,42.0000000000,US,2024-06-05 00:00:00,*,,,,,2681,,
018- 209,0,0,S02,31.0000000000,US,2024-06-05 00:00:00,*,,,,,2682,,
018- 211,0,0,S02,33.0000000000,US,2024-06-05 00:00:00,*,,,,,2683,,
018- 212,0,0,S02,43.0000000000,US,2024-06-05 00:00:00,*,,,,,2684,,
018- 214,0,0,S02,42.0000000000,US,2024-06-05 00:00:00,*,,,,,2685,,
018- 216,0,0,S02,33.0000000000,US,2024-06-05 00:00:00,*,,,,,2686,,
018- 218,0,0,S02,41.0000000000,US,2024-06-05 00:00:00,*,,,,,2687,,
018- 219,0,0,S02,32.0000000000,US,2024-06-05 00:00:00,*,,,,,2688,,
018- 222,0,0,S02,32.0000000000,US,2024-06-05 00:00:00,*,,,,,2689,,
018- 224,0,0,S02,42.0000000000,US,2024-06-05 00:00:00,*,,,,,2690,,
018- 225,0,0,S02,32.0000000000,US,2024-06-05 00:00:00,*,,,,,2691,,
018- 226,0,0,S02,32.0000000000,US,2024-06-05 00:00:00,*,,,,,2692,,
018- 231,0,0,S02,31.0000000000,US,2024-10-16 00:00:00,*,,,yulya,2024-10-16 10:30:22.267000,4170,,
018- 235,0,0,S02,30.0000000000,US,2024-10-16 00:00:00,*,,,yulya,2024-10-16 10:27:19.203000,4171,,
018- 240,0,0,S02,28.0000000000,US,2024-10-16 00:00:00,*,,,yulya,2024-10-16 10:35:41.347000,4172,,
018- 241,0,0,S02,29.0000000000,US,2024-10-16 00:00:00,*,,,yulya,2024-10-16 09:27:27.550000,4173,,
018- 246,0,0,S02,30.0000000000,US,2024-10-16 00:00:00,*,,,yulya,2024-10-16 09:39:16.230000,4174,,
018- 247,0,0,S02,29.0000000000,US,2024-10-16 09:31:49.413000,*,,,,,4181,,
