FisNo,FisTip,FisTar,Location,CariKod,BelgeNo,BelgeTar,iskonto,iskontoTut,ParaCinsi,GelenDep,GidenDep,SKullanici,KDVCheck,MuhFisNo,iptal,insUN,insDT,updUN,updDT,FisTur,locked,kgid,insApp,updApp
3566,0,2024-06-27 19:15:01,L001,,,2024-06-27 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-27 19:17:13.437000,yulya,2024-06-27 19:17:13.440000,0,,3566,,
3567,0,2024-07-01 12:26:58,L001,,,2024-07-01 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-01 12:28:31.733000,yulya,2024-07-01 12:28:31.737000,0,,3567,,
3568,0,2024-07-01 12:50:16,L001,,,2024-07-01 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-01 12:51:33.103000,yulya,2024-07-01 12:51:33.103000,0,,3568,,
3569,0,2024-07-01 13:34:57,L001,,,2024-07-01 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-01 13:36:12.267000,yulya,2024-07-01 13:36:12.270000,0,,3569,,
3570,0,2024-07-01 17:56:57,L001,,,2024-07-01 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-01 18:01:59.613000,yulya,2024-07-01 18:01:59.613000,0,,3570,,
3571,0,2024-07-01 18:26:28,L001,,,2024-07-01 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-01 18:28:10.300000,yulya,2024-07-01 18:28:10.300000,0,,3571,,
3572,0,2024-07-01 20:22:05,L001,,,2024-07-01 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-01 20:25:45.420000,yulya,2024-07-01 20:25:45.423000,0,,3572,,
3573,0,2024-07-02 09:52:55,L001,,,2024-07-02 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-02 09:54:24.333000,yulya,2024-07-02 09:54:24.337000,0,,3573,,
3574,0,2024-07-02 11:10:44,L001,,,2024-07-02 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-02 11:11:00.760000,yulya,2024-07-02 11:11:00.760000,0,,3574,,
3575,0,2024-07-02 16:25:11,L001,,,2024-07-02 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-02 16:26:10.147000,yulya,2024-07-02 16:26:10.150000,0,,3575,,
3576,0,2024-07-02 18:57:30,L001,,,2024-07-02 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-02 18:58:20.400000,yulya,2024-07-02 18:58:20.400000,0,,3576,,
3577,0,2024-07-02 19:01:49,L001,,,2024-07-02 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-02 19:03:33.443000,yulya,2024-07-02 19:03:33.443000,0,,3577,,
3578,0,2024-07-03 10:23:25,L001,,,2024-07-03 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-03 10:25:36.293000,yulya,2024-07-03 10:25:36.293000,0,,3578,,
3579,0,2024-07-04 12:39:50,L001,,,2024-07-04 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-04 12:40:39.130000,yulya,2024-07-04 12:40:39.133000,0,,3579,,
3580,0,2024-07-04 13:33:07,L001,,,2024-07-04 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-04 13:33:27.740000,yulya,2024-07-04 13:33:27.740000,0,,3580,,
3581,0,2024-07-04 18:53:23,L001,,,2024-07-04 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-04 18:56:09.093000,yulya,2024-07-04 18:56:09.097000,0,,3581,,
3582,0,2024-07-04 19:08:07,L001,,,2024-07-04 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-04 19:08:31.427000,yulya,2024-07-04 19:08:31.430000,0,,3582,,
3583,0,2024-07-04 19:27:29,L001,,,2024-07-04 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-04 19:27:40.387000,yulya,2024-07-04 19:27:40.390000,0,,3583,,
3584,0,2024-07-05 15:51:20,L001,,,2024-07-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-05 15:51:33.140000,yulya,2024-07-05 15:51:33.140000,0,,3584,,
3585,0,2024-07-08 13:12:56,L001,,,2024-07-08 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-08 13:13:17.890000,yulya,2024-07-08 13:13:17.890000,0,,3585,,
3586,0,2024-07-08 18:46:28,L001,,,2024-07-08 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-08 18:47:34.363000,yulya,2024-07-08 18:47:34.367000,0,,3586,,
3587,0,2024-07-09 13:19:23,L001,,,2024-07-09 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-09 13:31:41.520000,yulya,2024-07-09 13:31:41.523000,0,,3587,,
3588,0,2024-07-09 14:27:34,L001,,,2024-07-09 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-09 14:28:07.997000,yulya,2024-07-09 14:28:08,0,,3588,,
3589,0,2024-07-09 15:39:35,L001,,,2024-07-09 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-09 15:41:00.070000,yulya,2024-07-09 15:41:00.070000,0,,3589,,
3590,0,2024-07-09 15:41:50,L001,,,2024-07-09 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-09 15:43:20.140000,yulya,2024-07-09 15:43:20.140000,0,,3590,,
3591,0,2024-07-09 15:58:12,L001,,,2024-07-09 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-09 15:58:34.237000,yulya,2024-07-09 15:58:34.237000,0,,3591,,
4587,0,2024-07-10 10:39:34,L001,,,2024-07-10 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-10 10:44:16.113000,yulya,2024-07-10 10:44:16.117000,0,,4587,,
4588,0,2024-07-11 18:39:31,L001,,,2024-07-11 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-11 18:40:32.630000,yulya,2024-07-11 18:40:32.633000,0,,4588,,
4589,0,2024-07-11 19:00:17,L001,,,2024-07-11 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-11 19:01:40.383000,yulya,2024-07-11 19:01:40.383000,0,,4589,,
4590,0,2024-07-11 19:15:52,L001,,,2024-07-11 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-11 19:16:52.283000,yulya,2024-07-11 19:16:52.283000,0,,4590,,
4591,0,2024-07-12 12:53:38,L001,,,2024-07-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-12 12:57:13.267000,yulya,2024-07-12 12:57:13.270000,0,,4591,,
4592,0,2024-07-12 17:05:55,L001,,,2024-07-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-12 17:09:57.897000,yulya,2024-07-12 17:09:57.900000,0,,4592,,
4593,0,2024-07-12 17:30:01,L001,,,2024-07-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-12 17:30:38.617000,yulya,2024-07-12 17:30:38.620000,0,,4593,,
4594,0,2024-07-12 18:51:43,L001,,,2024-07-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-12 18:54:08.443000,yulya,2024-07-12 18:54:08.447000,0,,4594,,
4595,0,2024-07-16 10:22:53,L001,,,2024-07-16 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-16 10:24:08.540000,yulya,2024-07-16 10:24:08.540000,0,,4595,,
4596,0,2024-07-16 11:02:46,L001,,,2024-07-16 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-16 11:05:24.743000,yulya,2024-07-16 11:05:24.743000,0,,4596,,
4597,0,2024-07-16 12:08:07,L001,,,2024-07-16 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-16 12:13:40.317000,yulya,2024-07-16 12:13:40.320000,0,,4597,,
4598,0,2024-07-16 12:21:15,L001,,,2024-07-16 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-16 12:21:36.840000,yulya,2024-07-16 12:21:36.840000,0,,4598,,
4599,0,2024-07-16 18:40:33,L001,,,2024-07-16 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-16 18:41:30.317000,yulya,2024-07-16 18:41:30.320000,0,,4599,,
4600,0,2024-07-16 18:56:44,L001,,,2024-07-16 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-16 18:57:02.550000,yulya,2024-07-16 18:57:02.553000,0,,4600,,
4601,0,2024-07-17 10:19:28,L001,,,2024-07-17 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-17 10:20:33.487000,yulya,2024-07-17 10:20:33.490000,0,,4601,,
4602,0,2024-07-17 10:48:20,L001,,,2024-07-17 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-17 10:48:47.157000,yulya,2024-07-17 10:48:47.160000,0,,4602,,
4603,0,2024-07-17 12:20:37,L001,,,2024-07-17 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-17 12:20:46.470000,yulya,2024-07-17 12:20:46.473000,0,,4603,,
4604,0,2024-07-17 13:48:48,L001,,,2024-07-17 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-17 13:49:26.807000,yulya,2024-07-17 13:49:26.810000,0,,4604,,
4605,0,2024-07-17 15:29:07,L001,,,2024-07-17 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-17 15:30:14.570000,yulya,2024-07-17 15:31:36.680000,0,,4605,,
4606,0,2024-07-17 20:00:06,L001,,,2024-07-17 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-17 20:04:20.760000,yulya,2024-07-17 20:04:28.583000,0,,4606,,
4607,0,2024-07-18 19:30:49,L001,,,2024-07-18 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-18 19:32:30.340000,yulya,2024-07-18 19:32:30.340000,0,,4607,,
4608,0,2024-07-19 10:58:21,L001,,,2024-07-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-19 10:58:41.437000,yulya,2024-07-19 10:58:41.440000,0,,4608,,
4609,0,2024-07-19 15:56:27,L001,,,2024-07-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-19 15:57:31.583000,yulya,2024-07-19 15:57:31.587000,0,,4609,,
4610,0,2024-07-19 18:17:46,L001,,,2024-07-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-19 18:19:17.710000,yulya,2024-07-19 18:19:17.713000,0,,4610,,
4611,0,2024-07-19 18:41:49,L001,,,2024-07-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-19 18:43:19.797000,yulya,2024-07-19 18:43:19.800000,0,,4611,,
4612,0,2024-07-20 12:40:50,L001,,,2024-07-20 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-20 12:41:58.650000,yulya,2024-07-20 12:41:58.653000,0,,4612,,
4613,0,2024-07-23 09:51:41,L001,,,2024-07-23 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-23 09:52:19.723000,yulya,2024-07-23 09:52:19.727000,0,,4613,,
4614,0,2024-07-23 13:04:58,L001,,,2024-07-23 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-23 13:07:43.597000,yulya,2024-07-23 13:07:43.600000,0,,4614,,
4615,0,2024-07-25 10:00:04,L001,,,2024-07-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-25 10:00:19.857000,yulya,2024-07-25 10:00:19.860000,0,,4615,,
4616,0,2024-07-26 11:19:36,L001,,,2024-07-26 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-26 11:20:21.937000,yulya,2024-07-26 11:20:21.940000,0,,4616,,
4617,0,2024-07-29 15:36:58,L001,,,2024-07-29 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-29 15:38:55.600000,yulya,2024-07-29 15:38:55.603000,0,,4617,,
4618,0,2024-07-29 15:57:50,L001,,,2024-07-29 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-29 15:58:13.580000,yulya,2024-07-29 15:58:13.580000,0,,4618,,
4619,0,2024-07-29 19:27:58,L001,,,2024-07-29 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-29 19:30:26.123000,yulya,2024-07-29 19:30:26.123000,0,,4619,,
4620,0,2024-07-30 17:01:36,L001,,,2024-07-30 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-30 17:02:19.747000,yulya,2024-07-30 17:02:19.750000,0,,4620,,
4621,0,2024-07-31 18:08:54,L001,,,2024-07-31 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-07-31 18:12:46.507000,yulya,2024-07-31 18:12:46.510000,0,,4621,,
4622,0,2024-08-01 15:28:21,L001,,,2024-08-01 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-08-01 15:29:16.417000,yulya,2024-08-01 15:29:16.420000,0,,4622,,
5622,0,2024-08-05 09:35:39,L001,,,2024-08-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-08-05 09:37:39.793000,yulya,2024-08-05 09:37:39.797000,0,,5622,,
5623,0,2024-08-06 13:04:43,L001,,,2024-08-06 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-08-06 13:04:58.987000,yulya,2024-08-06 13:04:58.987000,0,,5623,,
5624,0,2024-08-07 09:19:14,L001,,,2024-08-07 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-08-07 09:19:25.220000,yulya,2024-08-07 09:19:25.220000,0,,5624,,
5625,0,2024-08-08 17:59:29,L001,,,2024-08-08 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-08-08 17:59:41.440000,yulya,2024-08-08 17:59:41.440000,0,,5625,,
5626,0,2024-08-12 18:23:56,L001,,,2024-08-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-08-12 18:25:20.840000,yulya,2024-08-12 18:25:20.840000,0,,5626,,
5627,0,2024-08-19 10:28:04,L001,,,2024-08-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-08-19 10:29:24.090000,yulya,2024-08-19 10:29:24.090000,0,,5627,,
6627,0,2024-09-25 12:33:50,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 12:35:58.630000,yulya,2024-09-25 12:35:58.630000,0,,6627,,
6628,0,2024-09-25 12:51:47,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 12:52:34.510000,yulya,2024-09-25 12:52:34.510000,0,,6628,,
6629,0,2024-09-25 12:53:51,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 12:54:23.763000,yulya,2024-09-25 12:54:23.763000,0,,6629,,
6630,0,2024-09-25 13:03:39,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 13:04:35.067000,yulya,2024-09-25 13:04:35.067000,0,,6630,,
6631,0,2024-09-25 13:40:59,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 13:42:06.190000,yulya,2024-09-25 13:42:06.190000,0,,6631,,
6632,0,2024-09-25 13:47:00,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 13:47:29.407000,yulya,2024-09-25 13:47:29.407000,0,,6632,,
6633,0,2024-09-25 14:15:20,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 14:16:45.700000,yulya,2024-09-25 14:16:45.700000,0,,6633,,
6634,0,2024-09-25 15:17:53,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 15:18:55.340000,yulya,2024-09-25 15:18:55.340000,0,,6634,,
6635,0,2024-09-25 15:55:23,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 15:56:42.900000,yulya,2024-09-25 15:56:42.903000,0,,6635,,
6637,0,2024-09-25 16:39:27,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 16:41:17.863000,yulya,2024-09-25 16:41:17.867000,0,,6637,,
6638,0,2024-09-25 16:47:56,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 16:48:58.110000,yulya,2024-09-25 16:48:58.110000,0,,6638,,
6639,0,2024-09-25 16:50:09,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 16:50:38.520000,yulya,2024-09-25 16:50:38.523000,0,,6639,,
6640,0,2024-09-25 17:11:56,L001,,,2024-09-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-09-25 17:12:54.490000,yulya,2024-09-25 17:12:54.493000,0,,6640,,
6641,0,2024-10-15 13:22:03,L001,,,2024-10-15 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-15 13:22:54.683000,yulya,2024-10-15 17:29:20.527000,0,,6641,,
6642,0,2024-10-15 14:29:17,L001,,,2024-10-15 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-15 14:56:28.480000,yulya,2024-10-15 17:29:11.883000,0,,6642,,
6643,0,2024-10-15 15:38:43,L001,,,2024-10-15 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-15 15:49:15.050000,yulya,2024-10-15 17:29:00.543000,0,,6643,,
6644,0,2024-10-15 16:29:08,L001,,,2024-10-15 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-15 17:11:38.883000,yulya,2024-10-15 17:12:41.237000,0,,6644,,
6645,0,2024-10-15 17:50:26,L001,,,2024-10-15 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-15 17:50:43.270000,yulya,2024-10-15 17:50:43.273000,0,,6645,,
6646,0,2024-10-16 09:29:32,L001,,,2024-10-16 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-16 10:31:39.607000,yulya,2024-10-16 10:39:39.133000,0,,6646,,
6647,0,2024-10-17 10:10:37,L001,,,2024-10-17 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-17 10:59:21.480000,yulya,2024-10-17 10:59:21.480000,0,,6647,,
6648,0,2024-10-18 10:22:24,L001,,,2024-10-18 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-18 10:36:12.830000,yulya,2024-10-18 10:48:51.860000,0,,6648,,
6649,0,2024-10-18 10:54:04,L001,,,2024-10-18 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-18 11:04:04.610000,yulya,2024-10-18 11:56:02.533000,0,,6649,,
6650,0,2024-10-18 11:56:03,L001,,,2024-10-18 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-18 11:56:18.593000,yulya,2024-10-18 11:56:18.593000,0,,6650,,
6651,0,2024-10-18 12:38:29,L001,,,2024-10-18 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-18 13:37:04.970000,yulya,2024-10-18 13:37:04.973000,0,,6651,,
6652,0,2024-10-18 15:58:31,L001,,,2024-10-18 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-18 16:00:42.483000,yulya,2024-10-18 16:00:42.487000,0,,6652,,
6653,0,2024-10-18 17:02:48,L001,,,2024-10-18 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-18 17:04:54.977000,yulya,2024-10-18 17:04:54.980000,0,,6653,,
6654,0,2024-10-21 10:34:41,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-21 10:38:20.780000,yulya,2024-10-21 10:38:20.780000,0,,6654,,
6655,0,2024-10-21 11:21:59,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-21 11:24:12.567000,yulya,2024-10-21 11:24:12.567000,0,,6655,,
6656,0,2024-10-21 11:31:20,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-21 11:38:39.977000,yulya,2024-10-21 11:38:39.977000,0,,6656,,
6657,0,2024-10-21 11:44:36,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-21 11:47:25,yulya,2024-10-21 11:47:25.003000,0,,6657,,
6658,0,2024-10-21 11:53:33,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-21 11:54:02.157000,yulya,2024-10-21 11:54:02.157000,0,,6658,,
6659,0,2024-10-21 11:58:31,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-21 12:03:23.613000,yulya,2024-10-21 12:03:23.613000,0,,6659,,
6660,0,2024-10-21 12:54:04,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-10-21 13:08:51.043000,yulya,2024-10-21 13:28:37.843000,0,,6660,,
6661,0,2024-10-21 15:12:42,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-21 15:37:55.420000,yulya,2024-10-21 16:24:31.017000,0,,6661,KGShop,KGShop
6662,0,2024-10-21 15:50:23,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-21 15:50:49.720000,,,0,,6662,KGShop,
6663,0,2024-10-21 16:36:44,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-21 16:37:23.217000,,,0,,6663,KGShop,
6664,0,2024-10-21 17:13:06,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-21 17:24:39.813000,,,0,,6664,KGShop,
6665,0,2024-10-21 17:36:32,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-21 17:36:47.250000,,,0,,6665,KGShop,
6666,0,2024-10-21 18:04:33,L001,,,2024-10-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-21 18:47:50.460000,,,0,,6666,KGShop,
7662,0,2024-10-22 10:17:49,L001,,,2024-10-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-22 11:15:00.570000,,,0,,7662,KGShop,
7663,0,2024-10-22 12:58:51,L001,,,2024-10-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-22 14:41:15.850000,,,0,,7663,KGShop,
7664,0,2024-10-22 15:42:18,L001,,,2024-10-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-22 16:02:56.380000,,,0,,7664,KGShop,
7665,0,2024-10-22 17:16:16,L001,,,2024-10-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-22 17:20:46.237000,yulya,2024-10-23 12:00:03.280000,0,,7665,KGShop,KGShop
7666,0,2024-10-23 11:29:22,L001,,,2024-10-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-23 11:43:50.677000,yulya,2024-10-23 12:18:04.440000,0,,7666,KGShop,KGShop
7667,0,2024-10-23 12:18:05,L001,,,2024-10-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-23 12:34:26.623000,,,0,,7667,KGShop,
7668,0,2024-10-23 13:48:00,L001,,,2024-10-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-23 15:33:04.713000,,,0,,7668,KGShop,
7669,0,2024-10-23 17:25:06,L001,,,2024-10-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-23 18:07:40.603000,yulya,2024-10-23 18:24:32,0,,7669,KGShop,KGShop
7670,0,2024-10-23 18:24:46,L001,,,2024-10-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-23 18:27:08.030000,,,0,,7670,KGShop,
7671,0,2024-10-24 11:35:07,L001,,,2024-10-24 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-24 11:43:46.227000,,,0,,7671,KGShop,
7672,0,2024-10-24 12:20:27,L001,,,2024-10-24 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-24 12:24:51.783000,,,0,,7672,KGShop,
7673,0,2024-10-24 14:12:30,L001,,,2024-10-24 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-24 15:20:41.880000,,,0,,7673,KGShop,
7674,0,2024-10-24 16:06:36,L001,,,2024-10-24 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-24 16:07:32.340000,,,0,,7674,KGShop,
7675,0,2024-10-25 11:27:58,L001,,,2024-10-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-25 12:03:40.907000,yulya,2024-10-25 12:28:44.260000,0,,7675,KGShop,KGShop
7676,0,2024-10-25 12:09:26,L001,,,2024-10-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-25 12:22:47.280000,yulya,2024-10-25 12:43:44.330000,0,,7676,KGShop,KGShop
7677,0,2024-10-25 12:46:47,L001,,,2024-10-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-25 13:08:14.780000,,,0,,7677,KGShop,
7678,0,2024-10-25 13:15:30,L001,,,2024-10-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-25 13:25:29.850000,yulya,2024-10-25 13:37:28.753000,0,,7678,KGShop,KGShop
7679,0,2024-10-25 13:46:56,L001,,,2024-10-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-25 14:01:58.410000,yulya,2024-11-13 17:07:36.313000,0,,7679,KGShop,KGShop
7680,0,2024-10-25 16:04:17,L001,,,2024-10-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-25 17:31:45.827000,yulya,2024-10-25 18:35:10.837000,0,,7680,KGShop,KGShop
7681,0,2024-10-25 17:35:59,L001,,,2024-10-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-25 18:16:03.443000,,,0,,7681,KGShop,
7682,0,2024-10-28 13:08:34,L001,,,2024-10-28 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-28 13:08:46.913000,,,0,,7682,KGShop,
7683,0,2024-10-29 11:16:59,L001,,,2024-10-29 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-29 11:48:34.890000,yulya,2024-10-29 11:56:09.373000,0,,7683,KGShop,KGShop
7684,0,2024-10-30 11:10:05,L001,,,2024-10-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-30 11:17:38.183000,yulya,2024-10-30 11:20:59.700000,0,,7684,KGShop,KGShop
7685,0,2024-10-30 11:21:00,L001,,,2024-10-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-30 11:37:38.233000,,,0,,7685,KGShop,
7686,0,2024-10-30 11:40:53,L001,,,2024-10-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-30 12:21:16.363000,,,0,,7686,KGShop,
7687,0,2024-10-30 12:28:35,L001,,,2024-10-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-30 12:59:33.507000,,,0,,7687,KGShop,
