SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,insApp,updApp
010 38,0,0,A02,19.0000000000,US,2024-01-12 00:00:00,*,,,,,1809,,
010 39,0,0,A02,20.0000000000,US,2024-01-12 00:00:00,*,,,,,1810,,
011- 01,0,0,A03,35.0000000000,US,2024-07-12 00:00:00,,,,,,3680,,
011- 01,0,0,A05,29.0000000000,US,2024-07-12 00:00:00,*,,,,,3681,,
011- 03,0,0,A03,38.0000000000,US,2024-07-12 00:00:00,,,,,,3682,,
011- 03,0,0,A05,32.0000000000,US,2024-07-12 00:00:00,*,,,,,3683,,
011- 04,0,0,A03,36.0000000000,US,2024-07-12 00:00:00,,,,,,3684,,
011- 04,0,0,A05,30.0000000000,US,2024-07-12 00:00:00,*,,,,,3685,,
011- 06,0,0,A03,36.0000000000,US,2024-07-12 00:00:00,,,,,,3686,,
011- 06,0,0,A05,30.0000000000,US,2024-07-12 00:00:00,*,,,,,3687,,
011- 07,0,0,A03,36.0000000000,US,2024-07-12 00:00:00,,,,,,3688,,
011- 07,0,0,A05,30.0000000000,US,2024-07-12 00:00:00,*,,,,,3689,,
011- 09,0,0,A03,39.0000000000,US,2024-07-12 00:00:00,,,,,,3690,,
011- 09,0,0,A05,33.0000000000,US,2024-07-12 00:00:00,*,,,,,3691,,
011- 10,0,0,A03,38.0000000000,US,2024-07-12 00:00:00,,,,,,3692,,
011- 10,0,0,A05,32.0000000000,US,2024-07-12 00:00:00,*,,,,,3693,,
011- 301,0,0,A02,24.0000000000,US,2024-07-01 00:00:00,*,,,,,3342,,
011 301-1,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1671,,
011- 302,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 18:42:12.680000,yulya,2024-12-27 18:43:12.453000,6725,KGShop,KGShop
011 302-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1672,,
011- 305,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 17:47:12.663000,3343,,KGShop
011 305-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1673,,
011- 308,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:54:26.593000,3344,,KGShop
011 308-1,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:31:11.720000,1674,,KGShop
011- 309,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:24:24.790000,3345,,KGShop
011 309-1,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:33:12.967000,1675,,KGShop
011- 312,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 17:55:43.550000,3346,,KGShop
011 312-1,0,0,A02,25.0000000000,US,2024-12-30 00:00:00,*,,,yulya,2024-12-30 11:28:58.080000,1676,,KGShop
011- 313,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 18:10:48.250000,yulya,2024-12-27 18:11:17.290000,6720,KGShop,KGShop
011 313-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1677,,
011 315-1,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1678,,
011 337-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1679,,
011 338-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1680,,
011 340,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1681,,
011- 340,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 17:35:27.337000,3347,,KGShop
011 340-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1682,,
011 341-1,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1683,,
011- 342,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 18:13:41.700000,3348,,KGShop
011 342-1,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:52:37.070000,1684,,KGShop
011 343,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1685,,
011 343-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1686,,
011 347 ,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1687,,
011- 347,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3349,,
011 347-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1688,,
011- 348,0,0,A02,26.0000000000,US,2024-07-01 00:00:00,*,,,,,3350,,
011 348-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1689,,
011 349,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1690,,
011 349-1,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1691,,
011- 350,0,0,A02,26.0000000000,US,2024-07-01 00:00:00,*,,,,,3351,,
011 350-1,0,0,A02,26.0000000000,US,2023-12-21 00:00:00,*,,,,,1692,,
011 351-1,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1693,,
011 352-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1694,,
011- 353,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 16:17:11.983000,3352,,KGShop
011 353-1,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 17:23:12.120000,1695,,KGShop
011 354-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1696,,
011 355-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1697,,
011 356-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1698,,
011 357-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1699,,
011 358-1,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1700,,
011 360,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1701,,
011 360-1,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1702,,
011 361-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1703,,
011 362-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1704,,
011 363-1,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1705,,
011 366,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1706,,
011 366-1,0,0,A02,24.0000000000,US,2023-12-21 00:00:00,*,,,,,1707,,
011 367-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1708,,
011 369,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1709,,
011 369-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1710,,
011 370-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1711,,
011- 371,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3353,,
011 371-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1712,,
011- 372,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 17:04:31.510000,3354,,KGShop
011 372-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1713,,
011 373,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1714,,
011 373-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1715,,
011 374,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1716,,
011 374-1,0,0,A02,25.0000000000,US,2023-12-21 00:00:00,*,,,,,1717,,
011- 375,0,0,A02,26.0000000000,US,2024-12-30 00:00:00,*,,,yulya,2024-12-30 11:04:39.043000,3355,,KGShop
011 375-1,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 18:06:05.113000,1718,,KGShop
011- 376,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3356,,
011- 376-1,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:24:27.013000,yulya,2024-12-27 17:25:03.247000,6711,KGShop,KGShop
011- 377,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3357,,
011- 378,0,0,A02,27.0000000000,US,2024-07-01 00:00:00,*,,,,,3358,,
011- 379,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3359,,
011- 380,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3360,,
011- 381,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3361,,
011- 383,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,,,yulya,2024-12-27 17:27:03.223000,3362,,KGShop
011- 383-1,0,0,A02,25.0000000000,US,2024-12-27 17:29:25.370000,*,yulya,2024-12-27 17:29:25.370000,,,6712,KGShop,
011- 383-2,0,0,A02,25.0000000000,US,2024-12-27 17:31:02.347000,*,yulya,2024-12-27 17:31:02.347000,,,6713,KGShop,
011- 384,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3363,,
011- 385,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3364,,
011- 386,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3365,,
011- 387,0,0,A03,36.0000000000,US,2024-07-12 00:00:00,,,,,,3694,,
011- 387,0,0,A05,30.0000000000,US,2024-07-12 00:00:00,*,,,,,3695,,
011- 388,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:15:38.060000,yulya,2024-12-27 17:15:54.890000,6708,KGShop,KGShop
011- 389,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:17:13.253000,yulya,2024-12-27 17:17:32.653000,6709,KGShop,KGShop
011- 391,0,0,A02,25.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:18:54.803000,yulya,2024-12-27 17:19:33.780000,6710,KGShop,KGShop
011- 391-1,0,0,A02,25.0000000000,US,2024-12-27 16:46:15.130000,*,yulya,2024-12-27 16:46:15.130000,,,6705,KGShop,
011- 392-1,0,0,A02,25.0000000000,US,2024-12-30 00:00:00,*,yulya,2024-12-27 18:38:09.380000,yulya,2024-12-30 11:11:33.810000,6723,KGShop,KGShop
011- 393,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 18:43:41.637000,yulya,2024-12-27 18:44:19.843000,6726,KGShop,KGShop
011- 393-1,0,0,A02,26.0000000000,US,2024-12-27 18:02:32.590000,*,yulya,2024-12-27 18:02:32.590000,,,6718,KGShop,
011- 394,0,0,A02,26.0000000000,US,2024-12-27 17:59:57.040000,*,yulya,2024-12-27 17:59:57.040000,,,6717,KGShop,
011- 394-1,0,0,A02,26.0000000000,US,2024-12-27 17:49:02.510000,*,yulya,2024-12-27 17:49:02.510000,,,6715,KGShop,
011- 395,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:32:56.527000,yulya,2024-12-27 17:33:34.507000,6714,KGShop,KGShop
011 395-1,0,0,A02,26.0000000000,US,2024-12-27 18:07:55.453000,*,yulya,2024-12-27 18:07:55.453000,,,6719,KGShop,
011- 396,0,0,A02,25.0000000000,US,2024-12-27 18:18:38.477000,*,yulya,2024-12-27 18:18:38.477000,,,6721,KGShop,
011- 396-1,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:01:06.333000,yulya,2024-12-27 17:03:59.797000,6707,KGShop,KGShop
011- 397,0,0,A02,24.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 16:27:19.770000,yulya,2024-12-27 16:27:52.093000,6704,KGShop,KGShop
011- 398,0,0,A02,25.0000000000,US,2024-12-27 18:35:33.287000,*,yulya,2024-12-27 18:35:33.287000,,,6722,KGShop,
011- 398-1,0,0,A02,25.0000000000,US,2024-12-27 16:57:22.073000,*,yulya,2024-12-27 16:57:22.073000,,,6706,KGShop,
011- 399,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 17:57:49.780000,yulya,2024-12-27 17:58:33.140000,6716,KGShop,KGShop
011- 400-1,0,0,A02,26.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 18:40:23.157000,yulya,2024-12-27 18:40:57.090000,6724,KGShop,KGShop
011- 401,0,0,A02,26.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 17:15:44.940000,yulya,2025-01-02 17:16:19.300000,6804,KGShop,KGShop
011- 401-1,0,0,A02,26.0000000000,US,2025-01-02 17:19:57.577000,*,yulya,2025-01-02 17:19:57.577000,,,6806,KGShop,
011- 402,0,0,A02,27.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 17:13:15.133000,yulya,2025-01-02 17:13:50.723000,6803,KGShop,KGShop
011- 402-1,0,0,A02,27.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 17:24:20.750000,yulya,2025-01-02 17:25:26.877000,6808,KGShop,KGShop
011- 403,0,0,A02,26.0000000000,US,2025-01-02 17:22:32.573000,*,yulya,2025-01-02 17:22:32.573000,,,6807,KGShop,
011- 403-1,0,0,A02,26.0000000000,US,2025-01-02 17:17:35.227000,*,yulya,2025-01-02 17:17:35.227000,,,6805,KGShop,
011- 441,0,0,A03,38.0000000000,US,2024-07-12 00:00:00,,,,,,3696,,
011- 441,0,0,A05,32.0000000000,US,2024-07-12 00:00:00,*,,,,,3697,,
011- 444,0,0,A03,35.0000000000,US,2024-07-12 00:00:00,,,,,,3698,,
011- 444,0,0,A05,29.0000000000,US,2024-07-12 00:00:00,*,,,,,3699,,
011- 445,0,0,A03,35.0000000000,US,2024-07-12 00:00:00,,,,,,3700,,
011- 445,0,0,A05,29.0000000000,US,2024-07-12 00:00:00,*,,,,,3701,,
011- 446,0,0,A03,35.0000000000,US,2024-07-12 00:00:00,,,,,,3702,,
011- 446,0,0,A05,29.0000000000,US,2024-07-12 00:00:00,*,,,,,3703,,
011- 452,0,0,A03,38.0000000000,US,2024-07-12 00:00:00,,,,,,3704,,
011- 452,0,0,A05,32.0000000000,US,2024-07-12 00:00:00,*,,,,,3705,,
011- 458,0,0,A03,36.0000000000,US,2024-07-12 00:00:00,,,,,,3706,,
011- 458,0,0,A05,30.0000000000,US,2024-07-12 00:00:00,*,,,,,3707,,
011-382,0,0,A02,25.0000000000,US,2024-07-01 00:00:00,*,,,,,3366,,
012- 268,0,0,A03,42.0000000000,US,2024-06-12 00:00:00,,,,,,2919,,
012- 268,0,0,A05,36.0000000000,US,2024-06-12 00:00:00,*,,,,,2920,,
012- 269,0,0,A03,44.0000000000,US,2024-06-12 00:00:00,,,,,,2921,,
012- 269,0,0,A05,38.0000000000,US,2024-06-12 00:00:00,*,,,,,2922,,
012- 270,0,0,A03,42.0000000000,US,2024-06-12 00:00:00,,,,,,2923,,
012- 270,0,0,A05,36.0000000000,US,2024-06-12 00:00:00,*,,,,,2924,,
012- 271,0,0,A03,42.0000000000,US,2024-06-12 00:00:00,,,,,,2925,,
012- 271,0,0,A05,36.0000000000,US,2024-06-12 00:00:00,*,,,,,2926,,
012- 272,0,0,A03,42.0000000000,US,2024-06-12 00:00:00,,,,,,2927,,
012- 272,0,0,A05,36.0000000000,US,2024-06-12 00:00:00,*,,,,,2928,,
012- 273,0,0,A03,42.0000000000,US,2024-06-12 00:00:00,,,,,,2929,,
012- 273,0,0,A05,36.0000000000,US,2024-06-12 00:00:00,*,,,,,2930,,
012- 274,0,0,A03,47.0000000000,US,2024-06-12 00:00:00,,,,,,2931,,
012- 274,0,0,A05,41.0000000000,US,2024-06-12 00:00:00,*,,,,,2932,,
012- 275,0,0,A03,42.0000000000,US,2024-06-12 00:00:00,,,,,,2933,,
012- 275,0,0,A05,36.0000000000,US,2024-06-12 00:00:00,*,,,,,2934,,
012- 276,0,0,A03,42.0000000000,US,2024-06-12 00:00:00,,,,,,2935,,
012- 276,0,0,A05,36.0000000000,US,2024-06-12 00:00:00,*,,,,,2936,,
012- 277,0,0,A03,42.0000000000,US,2024-06-12 00:00:00,,,,,,2937,,
012- 277,0,0,A05,36.0000000000,US,2024-06-12 00:00:00,*,,,,,2938,,
013- 1805,0,0,A03,41.0000000000,US,2024-07-29 00:00:00,,,,,,3989,,
013- 1805,0,0,A05,35.0000000000,US,2024-07-29 00:00:00,*,,,,,3990,,
013- 1806,0,0,A03,39.0000000000,US,2024-07-29 00:00:00,,,,,,3991,,
013- 1806,0,0,A05,33.0000000000,US,2024-07-29 00:00:00,*,,,,,3992,,
013- 2015,0,0,A03,37.0000000000,US,2024-07-29 00:00:00,,,,,,3993,,
013- 2015,0,0,A05,33.0000000000,US,2024-07-29 00:00:00,*,,,,,3994,,
013- 2016,0,0,A03,41.0000000000,US,2024-07-29 00:00:00,,,,,,3995,,
013- 2016,0,0,A05,35.0000000000,US,2024-07-29 00:00:00,*,,,,,3996,,
013- 2017,0,0,A03,41.0000000000,US,2024-07-29 00:00:00,,,,,,3997,,
013- 2017,0,0,A05,35.0000000000,US,2024-07-29 00:00:00,*,,,,,3998,,
013- 2020,0,0,A03,43.0000000000,US,2024-07-29 00:00:00,,,,,,3999,,
013- 2020,0,0,A05,37.0000000000,US,2024-07-29 00:00:00,*,,,,,4000,,
013- 2021,0,0,A03,43.0000000000,US,2024-07-29 00:00:00,,,,,,4001,,
013- 2021,0,0,A05,37.0000000000,US,2024-07-29 00:00:00,*,,,,,4002,,
013- 2101,0,0,A03,39.0000000000,US,2024-07-29 00:00:00,,,,,,4003,,
013- 2101,0,0,A05,33.0000000000,US,2024-07-29 00:00:00,*,,,,,4004,,
013- 2102,0,0,A03,41.0000000000,US,2024-07-29 00:00:00,,,,,,4005,,
013- 2102,0,0,A05,35.0000000000,US,2024-07-29 00:00:00,*,,,,,4006,,
013- 2103,0,0,A03,40.0000000000,US,2024-07-29 00:00:00,,,,,,4007,,
013- 2103,0,0,A05,34.0000000000,US,2024-07-29 00:00:00,*,,,,,4008,,
013- 2104,0,0,A03,41.0000000000,US,2024-07-29 00:00:00,,,,,,4009,,
013- 2104,0,0,A05,35.0000000000,US,2024-07-29 00:00:00,*,,,,,4010,,
013- 2105,0,0,A03,41.0000000000,US,2024-07-29 00:00:00,,,,,,4011,,
013- 2105,0,0,A05,35.0000000000,US,2024-07-29 00:00:00,*,,,,,4012,,
013- 2106,0,0,A03,40.0000000000,US,2024-07-29 00:00:00,,,,,,4013,,
013- 2106,0,0,A05,34.0000000000,US,2024-07-29 00:00:00,*,,,,,4014,,
013-1520,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 10:57:10.943000,,,5866,KGShop,
013-1521,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 10:58:01.140000,,,5867,KGShop,
013-1522,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 10:58:54.397000,,,5868,KGShop,
013-1523,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 10:59:49.767000,,,5869,KGShop,
013-1524,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:00:43.040000,,,5870,KGShop,
013-1525,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:01:30.867000,,,5871,KGShop,
013-1526,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:02:21.790000,,,5872,KGShop,
013-1527,0,0,A03,41.0000000000,US,2024-10-21 15:13:50.930000,,yulya,2024-10-21 15:13:50.930000,,,4274,KGShop,
013-1527,0,0,A05,30.0000000000,US,2024-10-21 15:13:50.930000,*,yulya,2024-10-21 15:13:50.930000,,,4275,KGShop,
013-1528,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:03:18.683000,,,5873,KGShop,
013-1529,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:04:08.127000,,,5874,KGShop,
013-1616,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:05:03.527000,,,5875,KGShop,
013-1630,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 10:44:07.447000,yulya,2024-11-18 10:45:27.680000,5865,KGShop,KGShop
013-1632,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:05:57.393000,,,5876,KGShop,
013-1635,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:06:46.430000,,,5877,KGShop,
013-1636,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:07:38.520000,,,5878,KGShop,
013-1638,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:08:29.403000,,,5879,KGShop,
013-1645,0,0,A02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-18 11:09:17.707000,,,5880,KGShop,
015 449,0,0,A02,20.0000000000,US,2024-01-10 00:00:00,*,,,,,1732,,
015 451,0,0,A02,20.0000000000,US,2024-01-10 00:00:00,*,,,,,1733,,
015 452,0,0,A02,19.0000000000,US,2024-01-10 00:00:00,*,,,,,1734,,
015- 7600,0,0,A02,38.0000000000,US,2024-07-08 00:00:00,*,,,,,3511,,
015- 7600,0,0,A03,44.0000000000,US,2024-07-08 00:00:00,,,,,,3512,,
015- 7601,0,0,A02,38.0000000000,US,2024-07-08 00:00:00,*,,,,,3513,,
015- 7601,0,0,A03,44.0000000000,US,2024-07-08 00:00:00,,,,,,3514,,
015- 7602,0,0,A02,38.0000000000,US,2024-07-08 00:00:00,*,,,,,3515,,
015- 7602,0,0,A03,44.0000000000,US,2024-07-08 00:00:00,,,,,,3516,,
015- 7603,0,0,A02,35.0000000000,US,2024-07-08 00:00:00,*,,,,,3517,,
015- 7603,0,0,A03,41.0000000000,US,2024-07-08 00:00:00,,,,,,3518,,
015- 7604,0,0,A02,35.0000000000,US,2024-07-08 00:00:00,*,,,,,3519,,
015- 7604,0,0,A03,41.0000000000,US,2024-07-08 00:00:00,,,,,,3520,,
015- 7604-1,0,0,A02,35.0000000000,US,2024-07-08 00:00:00,*,,,,,3521,,
015- 7604-1,0,0,A03,41.0000000000,US,2024-07-08 00:00:00,,,,,,3522,,
017- 1000,0,0,A02,19.0000000000,US,2024-06-08 00:00:00,*,,,,,2813,,
017- 1002,0,0,A02,20.0000000000,US,2024-06-08 00:00:00,*,,,,,2814,,
017- 1003,0,0,A02,19.0000000000,US,2024-06-08 00:00:00,*,,,,,2815,,
017- 1005,0,0,A02,19.0000000000,US,2024-06-08 00:00:00,*,,,,,2816,,
017- 1007,0,0,A02,20.0000000000,US,2024-06-08 00:00:00,*,,,yulya,2024-06-08 13:58:02.383000,2817,,
017- 120,0,0,A02,24.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:13:11.857000,4139,,
017- 121,0,0,A02,24.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:48:44.117000,4140,,
017- 122,0,0,A02,24.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:43:15.103000,4141,,
017- 123,0,0,A02,24.0000000000,US,2024-10-15 16:49:47.393000,*,,,,,4172,,
017- 124,0,0,A02,21.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:33:08.067000,4142,,
017- 125,0,0,A02,22.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:45:09.747000,4143,,
017- 126,0,0,A02,22.0000000000,US,2024-10-15 16:46:38.040000,*,,,,,4171,,
017- 129,0,0,A02,18.0000000000,US,2024-10-18 00:00:00,*,,,yulya,2024-10-18 15:55:27.253000,4225,,
017- 150,0,0,A02,22.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 17:02:48.943000,4144,,
017- 151,0,0,A02,20.0000000000,US,2024-10-15 17:09:01.347000,*,,,,,4175,,
017- 152,0,0,A02,20.0000000000,US,2024-10-15 17:10:34.657000,*,,,,,4176,,
017- 153,0,0,A02,20.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 17:06:32.167000,4145,,
017- 46,0,0,A02,18.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 16:54:24.613000,4146,,
017- 47,0,0,A02,18.0000000000,US,2024-10-15 16:58:25.640000,*,,,,,4173,,
017- 48,0,0,A02,18.0000000000,US,2024-10-15 16:59:59.277000,*,,,,,4174,,
017- 50,0,0,A02,20.0000000000,US,2024-06-07 00:00:00,*,,,,,2767,,
017- 51,0,0,A02,20.0000000000,US,2024-06-07 00:00:00,*,,,,,2768,,
017- 52,0,0,A02,20.0000000000,US,2024-06-07 00:00:00,*,,,,,2769,,
017- 53,0,0,A02,20.0000000000,US,2024-06-07 00:00:00,*,,,,,2770,,
017-127,0,0,A02,18.0000000000,US,2024-10-18 15:59:16.950000,*,,,,,4241,,
018- 0221,0,0,A02,28.0000000000,US,2024-06-05 00:00:00,*,,,,,2676,,
018- 181,0,0,A02,30.0000000000,US,2024-06-05 00:00:00,*,,,,,2677,,
018- 183,0,0,A02,27.0000000000,US,2024-06-05 00:00:00,*,,,,,2678,,
018- 188,0,0,A02,29.0000000000,US,2024-06-05 00:00:00,*,,,,,2679,,
018- 189,0,0,A02,30.0000000000,US,2024-06-05 00:00:00,*,,,,,2680,,
018- 192,0,0,A02,27.0000000000,US,2024-06-05 00:00:00,*,,,,,2681,,
018- 193,0,0,A02,29.0000000000,US,2024-06-05 00:00:00,*,,,,,2682,,
018- 194,0,0,A02,29.0000000000,US,2024-06-05 00:00:00,*,,,,,2683,,
018- 195 ,0,0,A02,28.0000000000,US,2024-06-05 00:00:00,*,,,,,2684,,
018- 202,0,0,A02,28.0000000000,US,2024-06-05 00:00:00,*,,,,,2685,,
018- 208,0,0,A02,37.0000000000,US,2024-06-05 00:00:00,*,,,,,2686,,
018- 209,0,0,A02,26.0000000000,US,2024-06-05 00:00:00,*,,,,,2687,,
018- 211,0,0,A02,28.0000000000,US,2024-06-05 00:00:00,*,,,,,2688,,
018- 212,0,0,A02,38.0000000000,US,2024-06-05 00:00:00,*,,,,,2689,,
018- 214,0,0,A02,37.0000000000,US,2024-06-05 00:00:00,*,,,,,2690,,
018- 216,0,0,A02,28.0000000000,US,2024-06-05 00:00:00,*,,,,,2691,,
018- 218,0,0,A02,36.0000000000,US,2024-06-05 00:00:00,*,,,,,2692,,
018- 219,0,0,A02,27.0000000000,US,2024-06-05 00:00:00,*,,,,,2693,,
018- 222,0,0,A02,27.0000000000,US,2024-06-05 00:00:00,*,,,,,2694,,
018- 224,0,0,A02,37.0000000000,US,2024-06-05 00:00:00,*,,,,,2695,,
018- 225,0,0,A02,27.0000000000,US,2024-06-05 00:00:00,*,,,,,2696,,
018- 226,0,0,A02,27.0000000000,US,2024-06-05 00:00:00,*,,,,,2697,,
018- 231,0,0,A02,26.0000000000,US,2024-10-16 00:00:00,*,,,yulya,2024-10-16 10:30:22.233000,4177,,
018- 235,0,0,A02,25.0000000000,US,2024-10-16 00:00:00,*,,,yulya,2024-10-16 10:27:19.167000,4178,,
018- 240,0,0,A02,23.0000000000,US,2024-10-16 00:00:00,*,,,yulya,2024-10-16 10:35:41.340000,4179,,
