Koli_KOD,Beden_No,Koli_ADET,kgid,insUN,insDT,insApp,updUN,updDT,updApp
A080,2,0.000000,746,,,,,,
A080,3,0.000000,747,,,,,,
A080,4,1.000000,748,,,,,,
A080,5,2.000000,749,,,,,,
A080,6,2.000000,750,,,,,,
A080,7,1.000000,751,,,,,,
A080,8,1.000000,752,,,,,,
A080,9,1.000000,753,,,,,,
A080,10,0.000000,754,,,,,,
A080,11,0.000000,755,,,,,,
A080,12,0.000000,756,,,,,,
A081,1,0.000000,757,,,,,,
A081,2,0.000000,758,,,,,,
A081,3,0.000000,759,,,,,,
A081,4,2.000000,760,,,,,,
A081,5,2.000000,761,,,,,,
A081,6,2.000000,762,,,,,,
A081,7,1.000000,763,,,,,,
A081,8,1.000000,764,,,,,,
A081,9,0.000000,765,,,,,,
A081,10,0.000000,766,,,,,,
A081,11,0.000000,767,,,,,,
A081,12,0.000000,768,,,,,,
A082,1,0.000000,769,,,,,,
A082,2,0.000000,770,,,,,,
A082,3,2.000000,771,,,,,,
A082,4,1.000000,772,,,,,,
A082,5,2.000000,773,,,,,,
A082,6,2.000000,774,,,,,,
A082,7,2.000000,775,,,,,,
A082,8,1.000000,776,,,,,,
A082,9,0.000000,777,,,,,,
A082,10,0.000000,778,,,,,,
A082,11,0.000000,779,,,,,,
A082,12,0.000000,780,,,,,,
A083,1,0.000000,781,,,,,,
A083,2,0.000000,782,,,,,,
A083,3,0.000000,783,,,,,,
A083,4,1.000000,784,,,,,,
A083,5,2.000000,785,,,,,,
A083,6,3.000000,786,,,,,,
A083,7,3.000000,787,,,,,,
A083,8,1.000000,788,,,,,,
A083,9,0.000000,789,,,,,,
A083,10,0.000000,790,,,,,,
A083,11,0.000000,791,,,,,,
A083,12,0.000000,792,,,,,,
A084,1,0.000000,793,,,,,,
A084,2,0.000000,794,,,,,,
A084,3,2.000000,795,,,,,,
A084,4,0.000000,796,,,,,,
A084,5,0.000000,797,,,,,,
A084,6,0.000000,798,,,,,,
A084,7,0.000000,799,,,,,,
A084,8,0.000000,800,,,,,,
A084,9,2.000000,801,,,,,,
A084,10,2.000000,802,,,,,,
A084,11,0.000000,803,,,,,,
A084,12,0.000000,804,,,,,,
A085,1,0.000000,805,,,,,,
A085,2,0.000000,806,,,,,,
A085,3,1.000000,807,,,,,,
A085,4,1.000000,808,,,,,,
A085,5,2.000000,809,,,,,,
A085,6,3.000000,810,,,,,,
A085,7,2.000000,811,,,,,,
A085,8,1.000000,812,,,,,,
A085,9,1.000000,813,,,,,,
A085,10,1.000000,814,,,,,,
A085,11,0.000000,815,,,,,,
A085,12,0.000000,816,,,,,,
A086,1,0.000000,817,,,,,,
A086,2,0.000000,818,,,,,,
A086,3,2.000000,819,,,,,,
A086,4,1.000000,820,,,,,,
A086,5,2.000000,821,,,,,,
A086,6,2.000000,822,,,,,,
A086,7,2.000000,823,,,,,,
A086,8,1.000000,824,,,,,,
A086,9,1.000000,825,,,,,,
A086,10,1.000000,826,,,,,,
A086,11,0.000000,827,,,,,,
A086,12,0.000000,828,,,,,,
A087,1,0.000000,829,,,,,,
A087,2,0.000000,830,,,,,,
A087,3,0.000000,831,,,,,,
A087,4,0.000000,832,,,,,,
A087,5,0.000000,833,,,,,,
A087,6,0.000000,834,,,,,,
A087,7,0.000000,835,,,,,,
A087,8,0.000000,836,,,,,,
A087,9,2.000000,837,,,,,,
A087,10,2.000000,838,,,,,,
A087,11,2.000000,839,,,,,,
A087,12,0.000000,840,,,,,,
A088,1,0.000000,841,,,,,,
A088,2,0.000000,842,,,,,,
A088,3,0.000000,843,,,,,,
A088,4,2.000000,844,,,,,,
A088,5,2.000000,845,,,,,,
A088,6,2.000000,846,,,,,,
A088,7,5.000000,847,,,,,,
A088,8,5.000000,848,,,,,,
A088,9,0.000000,849,,,,,,
A088,10,0.000000,850,,,,,,
A088,11,0.000000,851,,,,,,
A088,12,0.000000,852,,,,,,
A089,1,0.000000,853,,,,,,
A089,2,0.000000,854,,,,,,
A089,3,1.000000,855,,,,,,
A089,4,1.000000,856,,,,,,
A089,5,0.000000,857,,,,,,
A089,6,1.000000,858,,,,,,
A089,7,4.000000,859,,,,,,
A089,8,3.000000,860,,,,,,
A089,9,2.000000,861,,,,,,
A089,10,1.000000,862,,,,,,
A089,11,1.000000,863,,,,,,
A089,12,0.000000,864,,,,,,
A090,1,0.000000,865,,,,,,
A090,2,0.000000,866,,,,,,
A090,3,1.000000,867,,,,,,
A090,4,0.000000,868,,,,,,
A090,5,2.000000,869,,,,,,
A090,6,0.000000,870,,,,,,
A090,7,1.000000,871,,,,,,
A090,8,2.000000,872,,,,,,
A090,9,2.000000,873,,,,,,
A090,10,0.000000,874,,,,,,
A090,11,1.000000,875,,,,,,
A090,12,0.000000,876,,,,,,
A091,1,0.000000,877,,,,,,
A091,2,0.000000,878,,,,,,
A091,3,1.000000,879,,,,,,
A091,4,1.000000,880,,,,,,
A091,5,1.000000,881,,,,,,
A091,6,2.000000,882,,,,,,
A091,7,2.000000,883,,,,,,
A091,8,3.000000,884,,,,,,
A091,9,1.000000,885,,,,,,
A091,10,1.000000,886,,,,,,
A091,11,0.000000,887,,,,,,
A091,12,0.000000,888,,,,,,
A092,1,0.000000,889,,,,,,
A092,2,0.000000,890,,,,,,
A092,3,1.000000,891,,,,,,
A092,4,1.000000,892,,,,,,
A092,5,2.000000,893,,,,,,
A092,6,3.000000,894,,,,,,
A092,7,2.000000,895,,,,,,
A092,8,2.000000,896,,,,,,
A092,9,2.000000,897,,,,,,
A092,10,1.000000,898,,,,,,
A092,11,0.000000,899,,,,,,
A092,12,0.000000,900,,,,,,
A093,1,0.000000,901,,,,,,
A093,2,0.000000,902,,,,,,
A093,3,0.000000,903,,,,,,
A093,4,1.000000,904,,,,,,
A093,5,1.000000,905,,,,,,
A093,6,2.000000,906,,,,,,
A093,7,2.000000,907,,,,,,
A093,8,2.000000,908,,,,,,
A093,9,2.000000,909,,,,,,
A093,10,2.000000,910,,,,,,
A093,11,0.000000,911,,,,,,
A093,12,0.000000,912,,,,,,
A094,1,0.000000,913,,,,,,
A094,2,0.000000,914,,,,,,
A094,3,0.000000,915,,,,,,
A094,4,2.000000,916,,,,,,
A094,5,2.000000,917,,,,,,
A094,6,2.000000,918,,,,,,
A094,7,2.000000,919,,,,,,
A094,8,2.000000,920,,,,,,
A094,9,2.000000,921,,,,,,
A094,10,0.000000,922,,,,,,
A094,11,0.000000,923,,,,,,
A094,12,0.000000,924,,,,,,
A095,1,0.000000,925,,,,,,
A095,2,0.000000,926,,,,,,
A095,3,0.000000,927,,,,,,
A095,4,1.000000,928,,,,,,
A095,5,1.000000,929,,,,,,
A095,6,3.000000,930,,,,,,
A095,7,2.000000,931,,,,,,
A095,8,3.000000,932,,,,,,
A095,9,2.000000,933,,,,,,
A095,10,2.000000,934,,,,,,
A095,11,0.000000,935,,,,,,
A095,12,0.000000,936,,,,,,
A096,1,0.000000,937,,,,,,
A096,2,0.000000,938,,,,,,
A096,3,0.000000,939,,,,,,
A096,4,1.000000,940,,,,,,
A096,5,1.000000,941,,,,,,
A096,6,4.000000,942,,,,,,
A096,7,4.000000,943,,,,,,
A096,8,4.000000,944,,,,,,
A096,9,4.000000,945,,,,,,
A096,10,4.000000,946,,,,,,
A096,11,0.000000,947,,,,,,
A096,12,0.000000,948,,,,,,
A097,1,0.000000,949,,,,,,
A097,2,0.000000,950,,,,,,
A097,3,0.000000,951,,,,,,
A097,4,2.000000,952,,,,,,
A097,5,3.000000,953,,,,,,
A097,6,4.000000,954,,,,,,
A097,7,4.000000,955,,,,,,
A097,8,3.000000,956,,,,,,
A097,9,2.000000,957,,,,,,
A097,10,0.000000,958,,,,,,
A097,11,0.000000,959,,,,,,
A097,12,0.000000,960,,,,,,
A098,1,0.000000,961,,,,,,
A098,2,0.000000,962,,,,,,
A098,3,0.000000,963,,,,,,
A098,4,2.000000,964,,,,,,
A098,5,3.000000,965,,,,,,
A098,6,5.000000,966,,,,,,
A098,7,5.000000,967,,,,,,
A098,8,3.000000,968,,,,,,
A098,9,3.000000,969,,,,,,
A098,10,4.000000,970,,,,,,
A098,11,0.000000,971,,,,,,
A098,12,0.000000,972,,,,,,
A099,1,0.000000,973,,,,,,
A099,2,0.000000,974,,,,,,
A099,3,0.000000,975,,,,,,
A099,4,2.000000,976,,,,,,
A099,5,3.000000,977,,,,,,
A099,6,4.000000,978,,,,,,
A099,7,4.000000,979,,,,,,
A099,8,3.000000,980,,,,,,
A099,9,3.000000,981,,,,,,
A099,10,3.000000,982,,,,,,
A099,11,0.000000,983,,,,,,
A099,12,0.000000,984,,,,,,
A100,1,0.000000,985,,,,,,
A100,2,0.000000,986,,,,,,
A100,3,0.000000,987,,,,,,
A100,4,1.000000,988,,,,,,
A100,5,2.000000,989,,,,,,
A100,6,3.000000,990,,,,,,
A100,7,3.000000,991,,,,,,
A100,8,2.000000,992,,,,,,
A100,9,2.000000,993,,,,,,
A100,10,0.000000,994,,,,,,
A100,11,0.000000,995,,,,,,
A100,12,0.000000,996,,,,,,
A101,1,0.000000,997,,,,,,
A101,2,0.000000,998,,,,,,
A101,3,0.000000,999,,,,,,
A101,4,2.000000,1000,,,,,,
A101,5,3.000000,1001,,,,,,
A101,6,3.000000,1002,,,,,,
A101,7,3.000000,1003,,,,,,
A101,8,3.000000,1004,,,,,,
A101,9,3.000000,1005,,,,,,
A101,10,2.000000,1006,,,,,,
A101,11,0.000000,1007,,,,,,
A101,12,0.000000,1008,,,,,,
A102,1,0.000000,1009,,,,,,
A102,2,0.000000,1010,,,,,,
A102,3,0.000000,1011,,,,,,
A102,4,2.000000,1012,,,,,,
A102,5,3.000000,1013,,,,,,
A102,6,3.000000,1014,,,,,,
A102,7,3.000000,1015,,,,,,
A102,8,3.000000,1016,,,,,,
A102,9,2.000000,1017,,,,,,
A102,10,2.000000,1018,,,,,,
A102,11,0.000000,1019,,,,,,
A102,12,0.000000,1020,,,,,,
A103,1,0.000000,1021,,,,,,
A103,2,0.000000,1022,,,,,,
A103,3,0.000000,1023,,,,,,
A103,4,2.000000,1024,,,,,,
A103,5,3.000000,1025,,,,,,
A103,6,4.000000,1026,,,,,,
A103,7,4.000000,1027,,,,,,
A103,8,2.000000,1028,,,,,,
A103,9,2.000000,1029,,,,,,
A103,10,0.000000,1030,,,,,,
A103,11,0.000000,1031,,,,,,
A103,12,0.000000,1032,,,,,,
A104,1,0.000000,1033,,,,,,
A104,2,0.000000,1034,,,,,,
A104,3,0.000000,1035,,,,,,
A104,4,2.000000,1036,,,,,,
A104,5,3.000000,1037,,,,,,
A104,6,3.000000,1038,,,,,,
A104,7,3.000000,1039,,,,,,
A104,8,2.000000,1040,,,,,,
A104,9,2.000000,1041,,,,,,
A104,10,0.000000,1042,,,,,,
A104,11,0.000000,1043,,,,,,
A104,12,0.000000,1044,,,,,,
A105,1,0.000000,1045,,,,,,
A105,2,0.000000,1046,,,,,,
A105,3,0.000000,1047,,,,,,
A105,4,1.000000,1048,,,,,,
A105,5,2.000000,1049,,,,,,
A105,6,4.000000,1050,,,,,,
A105,7,4.000000,1051,,,,,,
A105,8,3.000000,1052,,,,,,
A105,9,3.000000,1053,,,,,,
A105,10,3.000000,1054,,,,,,
A105,11,0.000000,1055,,,,,,
A105,12,0.000000,1056,,,,,,
A106,1,0.000000,1057,,,,,,
A106,2,0.000000,1058,,,,,,
A106,3,0.000000,1059,,,,,,
A106,4,2.000000,1060,,,,,,
A106,5,3.000000,1061,,,,,,
A106,6,4.000000,1062,,,,,,
A106,7,4.000000,1063,,,,,,
A106,8,3.000000,1064,,,,,,
A106,9,3.000000,1065,,,,,,
A106,10,2.000000,1066,,,,,,
A106,11,0.000000,1067,,,,,,
A106,12,0.000000,1068,,,,,,
A107,1,0.000000,1069,,,,,,
A107,2,0.000000,1070,,,,,,
A107,3,0.000000,1071,,,,,,
A107,4,2.000000,1072,,,,,,
A107,5,3.000000,1073,,,,,,
A107,6,3.000000,1074,,,,,,
A107,7,3.000000,1075,,,,,,
A107,8,2.000000,1076,,,,,,
A107,9,2.000000,1077,,,,,,
A107,10,2.000000,1078,,,,,,
A107,11,0.000000,1079,,,,,,
A107,12,0.000000,1080,,,,,,
A108,1,0.000000,1081,,,,,,
A108,2,0.000000,1082,,,,,,
A108,3,0.000000,1083,,,,,,
A108,4,0.000000,1084,,,,,,
A108,5,2.000000,1085,,,,,,
A108,6,3.000000,1086,,,,,,
A108,7,3.000000,1087,,,,,,
A108,8,2.000000,1088,,,,,,
A108,9,2.000000,1089,,,,,,
A108,10,0.000000,1090,,,,,,
A108,11,0.000000,1091,,,,,,
A108,12,0.000000,1092,,,,,,
A109,1,0.000000,1093,,,,,,
A109,2,0.000000,1094,,,,,,
A109,3,0.000000,1095,,,,,,
A109,4,1.000000,1096,,,,,,
A109,5,2.000000,1097,,,,,,
A109,6,2.000000,1098,,,,,,
A109,7,2.000000,1099,,,,,,
A109,8,2.000000,1100,,,,,,
A109,9,2.000000,1101,,,,,,
A109,10,3.000000,1102,,,,,,
A109,11,0.000000,1103,,,,,,
A109,12,0.000000,1104,,,,,,
A110,1,0.000000,1105,,,,,,
A110,2,0.000000,1106,,,,,,
A110,3,0.000000,1107,,,,,,
A110,4,0.000000,1108,,,,,,
A110,5,0.000000,1109,,,,,,
A110,6,0.000000,1110,,,,,,
A110,7,0.000000,1111,,,,,,
A110,8,1.000000,1112,,,,,,
A110,9,3.000000,1113,,,,,,
A110,10,3.000000,1114,,,,,,
A110,11,3.000000,1115,,,,,,
A110,12,0.000000,1116,,,,,,
A111,1,0.000000,1117,,,,,,
A111,2,0.000000,1118,,,,,,
A111,3,0.000000,1119,,,,,,
A111,4,1.000000,1120,,,,,,
A111,5,2.000000,1121,,,,,,
A111,6,3.000000,1122,,,,,,
A111,7,2.000000,1123,,,,,,
A111,8,1.000000,1124,,,,,,
A111,9,1.000000,1125,,,,,,
A111,10,0.000000,1126,,,,,,
A111,11,0.000000,1127,,,,,,
A111,12,0.000000,1128,,,,,,
A112,1,0.000000,1129,,,,,,
A112,2,0.000000,1130,,,,,,
A112,3,0.000000,1131,,,,,,
A112,4,1.000000,1132,,,,,,
A112,5,1.000000,1133,,,,,,
A112,6,3.000000,1134,,,,,,
A112,7,2.000000,1135,,,,,,
A112,8,1.000000,1136,,,,,,
A112,9,1.000000,1137,,,,,,
A112,10,1.000000,1138,,,,,,
A112,11,0.000000,1139,,,,,,
A112,12,0.000000,1140,,,,,,
A113,1,0.000000,1141,,,,,,
A113,2,0.000000,1142,,,,,,
A113,3,0.000000,1143,,,,,,
A113,4,1.000000,1144,,,,,,
A113,5,2.000000,1145,,,,,,
A113,6,3.000000,1146,,,,,,
A113,7,2.000000,1147,,,,,,
A113,8,2.000000,1148,,,,,,
A113,9,0.000000,1149,,,,,,
A113,10,0.000000,1150,,,,,,
A113,11,0.000000,1151,,,,,,
A113,12,0.000000,1152,,,,,,
A114,1,0.000000,1153,,,,,,
A114,2,0.000000,1154,,,,,,
A114,3,0.000000,1155,,,,,,
A114,4,0.000000,1156,,,,,,
A114,5,2.000000,1157,,,,,,
A114,6,3.000000,1158,,,,,,
A114,7,2.000000,1159,,,,,,
A114,8,2.000000,1160,,,,,,
A114,9,0.000000,1161,,,,,,
A114,10,0.000000,1162,,,,,,
A114,11,0.000000,1163,,,,,,
A114,12,0.000000,1164,,,,,,
A115,1,0.000000,1165,,,,,,
A115,2,0.000000,1166,,,,,,
A115,3,0.000000,1167,,,,,,
A115,4,0.000000,1168,,,,,,
A115,5,2.000000,1169,,,,,,
A115,6,3.000000,1170,,,,,,
A115,7,3.000000,1171,,,,,,
A115,8,2.000000,1172,,,,,,
A115,9,0.000000,1173,,,,,,
A115,10,0.000000,1174,,,,,,
A115,11,0.000000,1175,,,,,,
A115,12,0.000000,1176,,,,,,
A116,1,0.000000,1177,,,,,,
A116,2,0.000000,1178,,,,,,
A116,3,0.000000,1179,,,,,,
A116,4,1.000000,1180,,,,,,
A116,5,2.000000,1181,,,,,,
A116,6,4.000000,1182,,,,,,
A116,7,3.000000,1183,,,,,,
A116,8,2.000000,1184,,,,,,
A116,9,0.000000,1185,,,,,,
A116,10,0.000000,1186,,,,,,
A116,11,0.000000,1187,,,,,,
A116,12,0.000000,1188,,,,,,
A117,1,0.000000,1189,,,,,,
A117,2,0.000000,1190,,,,,,
A117,3,0.000000,1191,,,,,,
A117,4,1.000000,1192,,,,,,
A117,5,2.000000,1193,,,,,,
A117,6,2.000000,1194,,,,,,
A117,7,2.000000,1195,,,,,,
A117,8,1.000000,1196,,,,,,
A117,9,2.000000,1197,,,,,,
A117,10,1.000000,1198,,,,,,
A117,11,0.000000,1199,,,,,,
A117,12,0.000000,1200,,,,,,
A118,1,0.000000,1201,,,,,,
A118,2,0.000000,1202,,,,,,
A118,3,0.000000,1203,,,,,,
A118,4,1.000000,1204,,,,,,
A118,5,2.000000,1205,,,,,,
A118,6,3.000000,1206,,,,,,
A118,7,2.000000,1207,,,,,,
A118,8,1.000000,1208,,,,,,
A118,9,2.000000,1209,,,,,,
A118,10,1.000000,1210,,,,,,
A118,11,0.000000,1211,,,,,,
A118,12,0.000000,1212,,,,,,
A119,1,0.000000,1213,,,,,,
A119,2,0.000000,1214,,,,,,
A119,3,0.000000,1215,,,,,,
A119,4,1.000000,1216,,,,,,
A119,5,2.000000,1217,,,,,,
A119,6,3.000000,1218,,,,,,
A119,7,2.000000,1219,,,,,,
A119,8,2.000000,1220,,,,,,
A119,9,1.000000,1221,,,,,,
A119,10,1.000000,1222,,,,,,
A119,11,0.000000,1223,,,,,,
A119,12,0.000000,1224,,,,,,
A120,1,0.000000,1225,,,,,,
A120,2,0.000000,1226,,,,,,
A120,3,0.000000,1227,,,,,,
A120,4,1.000000,1228,,,,,,
A120,5,2.000000,1229,,,,,,
A120,6,2.000000,1230,,,,,,
A120,7,3.000000,1231,,,,,,
A120,8,2.000000,1232,,,,,,
A120,9,1.000000,1233,,,,,,
A120,10,1.000000,1234,,,,,,
A120,11,0.000000,1235,,,,,,
A120,12,0.000000,1236,,,,,,
A121,1,0.000000,1237,,,,,,
A121,2,0.000000,1238,,,,,,
A121,3,0.000000,1239,,,,,,
A121,4,1.000000,1240,,,,,,
A121,5,2.000000,1241,,,,,,
A121,6,3.000000,1242,,,,,,
A121,7,2.000000,1243,,,,,,
A121,8,2.000000,1244,,,,,,
A121,9,2.000000,1245,,,,,,
A121,10,0.000000,1246,,,,,,
A121,11,0.000000,1247,,,,,,
A121,12,0.000000,1248,,,,,,
A122,1,0.000000,1249,,,,,,
A122,2,0.000000,1250,,,,,,
A122,3,0.000000,1251,,,,,,
A122,4,1.000000,1252,,,,,,
A122,5,2.000000,1253,,,,,,
A122,6,3.000000,1254,,,,,,
A122,7,3.000000,1255,,,,,,
A122,8,2.000000,1256,,,,,,
A122,9,1.000000,1257,,,,,,
A122,10,0.000000,1258,,,,,,
A122,11,0.000000,1259,,,,,,
A122,12,0.000000,1260,,,,,,
A123,1,0.000000,1261,,,,,,
A123,2,0.000000,1262,,,,,,
A123,3,0.000000,1263,,,,,,
A123,4,1.000000,1264,,,,,,
A123,5,1.000000,1265,,,,,,
A123,6,3.000000,1266,,,,,,
A123,7,2.000000,1267,,,,,,
A123,8,1.000000,1268,,,,,,
A123,9,0.000000,1269,,,,,,
A123,10,0.000000,1270,,,,,,
A123,11,0.000000,1271,,,,,,
A123,12,0.000000,1272,,,,,,
A124,1,0.000000,1273,,,,,,
A124,2,0.000000,1274,,,,,,
A124,3,0.000000,1275,,,,,,
A124,4,0.000000,1276,,,,,,
A124,5,2.000000,1277,,,,,,
A124,6,4.000000,1278,,,,,,
A124,7,4.000000,1279,,,,,,
A124,8,4.000000,1280,,,,,,
A124,9,3.000000,1281,,,,,,
A124,10,3.000000,1282,,,,,,
A124,11,0.000000,1283,,,,,,
A124,12,0.000000,1284,,,,,,
A125,1,0.000000,1285,,,,,,
A125,2,0.000000,1286,,,,,,
A125,3,0.000000,1287,,,,,,
A125,4,0.000000,1288,,,,,,
A125,5,2.000000,1289,,,,,,
A125,6,3.000000,1290,,,,,,
A125,7,3.000000,1291,,,,,,
A125,8,2.000000,1292,,,,,,
A125,9,2.000000,1293,,,,,,
A125,10,1.000000,1294,,,,,,
A125,11,0.000000,1295,,,,,,
A125,12,0.000000,1296,,,,,,
A126,1,0.000000,1297,,,,,,
A126,2,0.000000,1298,,,,,,
A126,3,0.000000,1299,,,,,,
A126,4,0.000000,1300,,,,,,
A126,5,2.000000,1301,,,,,,
A126,6,4.000000,1302,,,,,,
A126,7,3.000000,1303,,,,,,
A126,8,2.000000,1304,,,,,,
A126,9,2.000000,1305,,,,,,
A126,10,1.000000,1306,,,,,,
A126,11,0.000000,1307,,,,,,
A126,12,0.000000,1308,,,,,,
A127,1,0.000000,1309,,,,,,
A127,2,0.000000,1310,,,,,,
A127,3,0.000000,1311,,,,,,
A127,4,0.000000,1312,,,,,,
A127,5,1.000000,1313,,,,,,
A127,6,3.000000,1314,,,,,,
A127,7,3.000000,1315,,,,,,
A127,8,2.000000,1316,,,,,,
A127,9,2.000000,1317,,,,,,
A127,10,1.000000,1318,,,,,,
A127,11,0.000000,1319,,,,,,
A127,12,0.000000,1320,,,,,,
A128,1,0.000000,1321,,,,,,
A128,2,0.000000,1322,,,,,,
A128,3,0.000000,1323,,,,,,
A128,4,0.000000,1324,,,,,,
A128,5,1.000000,1325,,,,,,
A128,6,3.000000,1326,,,,,,
A128,7,3.000000,1327,,,,,,
A128,8,3.000000,1328,,,,,,
A128,9,0.000000,1329,,,,,,
A128,10,0.000000,1330,,,,,,
A128,11,0.000000,1331,,,,,,
A128,12,0.000000,1332,,,,,,
A129,1,0.000000,1333,,,,,,
A129,2,0.000000,1334,,,,,,
A129,3,0.000000,1335,,,,,,
A129,4,1.000000,1336,,,,,,
A129,5,2.000000,1337,,,,,,
A129,6,3.000000,1338,,,,,,
A129,7,3.000000,1339,,,,,,
A129,8,3.000000,1340,,,,,,
A129,9,0.000000,1341,,,,,,
A129,10,0.000000,1342,,,,,,
A129,11,0.000000,1343,,,,,,
A129,12,0.000000,1344,,,,,,
A130,1,0.000000,1345,,,,,,
A130,2,0.000000,1346,,,,,,
A130,3,0.000000,1347,,,,,,
A130,4,0.000000,1348,,,,,,
A130,5,1.000000,1349,,,,,,
A130,6,3.000000,1350,,,,,,
A130,7,4.000000,1351,,,,,,
A130,8,2.000000,1352,,,,,,
A130,9,2.000000,1353,,,,,,
A130,10,2.000000,1354,,,,,,
A130,11,0.000000,1355,,,,,,
A130,12,0.000000,1356,,,,,,
A131,1,0.000000,1357,,,,,,
A131,2,0.000000,1358,,,,,,
A131,3,1.000000,1359,,,,,,
A131,4,1.000000,1360,,,,,,
A131,5,1.000000,1361,,,,,,
A131,6,2.000000,1362,,,,,,
A131,7,2.000000,1363,,,,,,
A131,8,1.000000,1364,,,,,,
A131,9,1.000000,1365,,,,,,
A131,10,1.000000,1366,,,,,,
A131,11,0.000000,1367,,,,,,
A131,12,0.000000,1368,,,,,,
A132,1,0.000000,1369,,,,,,
A132,2,0.000000,1370,,,,,,
A132,3,0.000000,1371,,,,,,
A132,4,1.000000,1372,,,,,,
A132,5,1.000000,1373,,,,,,
A132,6,2.000000,1374,,,,,,
A132,7,2.000000,1375,,,,,,
A132,8,2.000000,1376,,,,,,
A132,9,1.000000,1377,,,,,,
A132,10,1.000000,1378,,,,,,
A132,11,0.000000,1379,,,,,,
A132,12,0.000000,1380,,,,,,
A133,1,0.000000,1381,,,,,,
A133,2,0.000000,1382,,,,,,
A133,3,0.000000,1383,,,,,,
A133,4,0.000000,1384,,,,,,
A133,5,0.000000,1385,,,,,,
A133,6,0.000000,1386,,,,,,
A133,7,0.000000,1387,,,,,,
A133,8,0.000000,1388,,,,,,
A133,9,4.000000,1389,,,,,,
A133,10,4.000000,1390,,,,,,
A133,11,0.000000,1391,,,,,,
A133,12,0.000000,1392,,,,,,
A134,1,0.000000,1393,,,,,,
A134,2,0.000000,1394,,,,,,
A134,3,0.000000,1395,,,,,,
A134,4,0.000000,1396,,,,,,
A134,5,0.000000,1397,,,,,,
A134,6,0.000000,1398,,,,,,
A134,7,2.000000,1399,,,,,,
A134,8,3.000000,1400,,,,,,
A134,9,3.000000,1401,,,,,,
A134,10,2.000000,1402,,,,,,
A134,11,0.000000,1403,,,,,,
A134,12,0.000000,1404,,,,,,
A135,1,0.000000,1405,,,,,,
A135,2,0.000000,1406,,,,,,
A135,3,0.000000,1407,,,,,,
A135,4,1.000000,1408,,,,,,
A135,5,1.000000,1409,,,,,,
A135,6,3.000000,1410,,,,,,
A135,7,3.000000,1411,,,,,,
A135,8,3.000000,1412,,,,,,
A135,9,1.000000,1413,,,,,,
A135,10,0.000000,1414,,,,,,
A135,11,0.000000,1415,,,,,,
A135,12,0.000000,1416,,,,,,
A136,1,0.000000,1417,,,,,,
A136,2,2.000000,1418,,,,,,
A136,3,2.000000,1419,,,,,,
A136,4,2.000000,1420,,,,,,
A136,5,2.000000,1421,,,,,,
A136,6,2.000000,1422,,,,,,
A136,7,2.000000,1423,,,,,,
A136,8,1.000000,1424,,,,,,
A136,9,2.000000,1425,,,,,,
A136,10,1.000000,1426,,,,,,
A136,11,0.000000,1427,,,,,,
A136,12,0.000000,1428,,,,,,
A137,1,0.000000,1429,,,,,,
A137,2,1.000000,1430,,,,,,
A137,3,2.000000,1431,,,,,,
A137,4,2.000000,1432,,,,,,
A137,5,2.000000,1433,,,,,,
A137,6,2.000000,1434,,,,,,
A137,7,2.000000,1435,,,,,,
A137,8,1.000000,1436,,,,,,
A137,9,2.000000,1437,,,,,,
A137,10,2.000000,1438,,,,,,
A137,11,0.000000,1439,,,,,,
A137,12,0.000000,1440,,,,,,
A138,1,0.000000,1441,,,,,,
A138,2,0.000000,1442,,,,,,
A138,3,0.000000,1443,,,,,,
A138,4,2.000000,1444,,,,,,
A138,5,3.000000,1445,,,,,,
A138,6,3.000000,1446,,,,,,
A138,7,2.000000,1447,,,,,,
A138,8,2.000000,1448,,,,,,
A138,9,2.000000,1449,,,,,,
A138,10,2.000000,1450,,,,,,
A138,11,0.000000,1451,,,,,,
A138,12,0.000000,1452,,,,,,
A139,1,0.000000,1453,,,,,,
A139,2,0.000000,1454,,,,,,
A139,3,1.000000,1455,,,,,,
A139,4,2.000000,1456,,,,,,
A139,5,2.000000,1457,,,,,,
A139,6,2.000000,1458,,,,,,
A139,7,1.000000,1459,,,,,,
A139,8,0.000000,1460,,,,,,
A139,9,0.000000,1461,,,,,,
A139,10,0.000000,1462,,,,,,
A139,11,0.000000,1463,,,,,,
A139,12,0.000000,1464,,,,,,
A140,1,0.000000,1465,,,,,,
A140,2,0.000000,1466,,,,,,
A140,3,1.000000,1467,,,,,,
A140,4,2.000000,1468,,,,,,
A140,5,3.000000,1469,,,,,,
A140,6,3.000000,1470,,,,,,
A140,7,2.000000,1471,,,,,,
A140,8,2.000000,1472,,,,,,
A140,9,2.000000,1473,,,,,,
A140,10,1.000000,1474,,,,,,
A140,11,0.000000,1475,,,,,,
A140,12,0.000000,1476,,,,,,
A141,1,0.000000,1477,,,,,,
A141,2,1.000000,1478,,,,,,
A141,3,2.000000,1479,,,,,,
A141,4,2.000000,1480,,,,,,
A141,5,2.000000,1481,,,,,,
A141,6,2.000000,1482,,,,,,
A141,7,2.000000,1483,,,,,,
A141,8,1.000000,1484,,,,,,
A141,9,0.000000,1485,,,,,,
A141,10,0.000000,1486,,,,,,
A141,11,0.000000,1487,,,,,,
A141,12,0.000000,1488,,,,,,
A142,1,0.000000,1489,,,,,,
A142,2,0.000000,1490,,,,,,
A142,3,0.000000,1491,,,,,,
A142,4,2.000000,1492,,,,,,
