kgid,mkgid,RKod,Asorti,Miktar,insUN,insDT,insApp,updUN,updDT,updApp
357,420,19466,A01,1.0000000000,Depo,2025-01-21 15:58:22.110000,,,,
358,421,16792,A01,1.0000000000,Depo,2025-01-21 15:58:26.727000,,,,
359,422,17926,A01,1.0000000000,Depo,2025-01-21 15:58:31.243000,,,,
360,423,17136,A01,1.0000000000,Depo,2025-01-21 15:58:34.753000,,,,
361,424,19466,A082,1.0000000000,Depo,2025-01-21 15:58:52.530000,,,,
362,425,16532,A143,1.0000000000,Depo,2025-01-21 15:58:56.530000,,,,
363,426,16576,A01,1.0000000000,Depo,2025-01-21 15:59:00.043000,,,,
364,427,16599,A01,1.0000000000,Depo,2025-01-21 15:59:03.590000,,,,
365,428,16549,A01,1.0000000000,Depo,2025-01-21 15:59:06.613000,,,,
366,429,17400,A750,1.0000000000,Depo,2025-01-21 16:19:16.297000,,,,
367,430,19466,A01,1.0000000000,Depo,2025-01-21 16:19:20.283000,,,,
368,431,19972,A037,1.0000000000,Depo,2025-01-21 16:19:27.470000,,,,
369,432,19973,A037,1.0000000000,Depo,2025-01-21 16:19:32.500000,,,,
370,433,16603,A02,1.0000000000,Depo,2025-01-21 17:02:03.620000,,,,
371,434,18116,A01,1.0000000000,Depo,2025-01-21 17:02:08.220000,,,,
372,435,16603,A01,1.0000000000,yulya,2025-01-21 17:40:16.420000,KGShop,,,
373,436,16599,A728,1.0000000000,yulya,2025-01-21 17:40:16.827000,KGShop,,,
374,437,20021,A063,1.0000000000,yulya,2025-01-21 17:54:36.010000,,,,
375,438,20022,A063,1.0000000000,yulya,2025-01-21 17:54:41.443000,,,,
376,439,18215,A01,1.0000000000,yulya,2025-01-22 12:03:04.780000,,,,
377,440,19765,A02,1.0000000000,yulya,2025-01-22 12:03:15.497000,,,,
378,441,19273,A01,1.0000000000,yulya,2025-01-22 12:03:25.543000,,,,
379,442,16748,A756,1.0000000000,yulya,2025-01-22 12:03:36.277000,,,,
380,443,16540,A756,1.0000000000,yulya,2025-01-22 12:03:43.820000,,,,
381,444,16748,A754,1.0000000000,yulya,2025-01-22 12:03:51.450000,,,,
382,445,16540,A752,1.0000000000,yulya,2025-01-22 12:03:58.637000,,,,
383,446,19860,A01,1.0000000000,yulya,2025-01-22 14:55:57.637000,,,,
384,447,19858,A01,1.0000000000,yulya,2025-01-22 14:56:00.127000,,,,
385,448,16748,A756,1.0000000000,Depo,2025-01-22 17:07:33.637000,,,,
386,449,16540,A752,1.0000000000,Depo,2025-01-22 17:07:38.587000,,,,
387,450,16540,A756,1.0000000000,Depo,2025-01-22 17:07:43.660000,,,,
388,451,16748,A754,1.0000000000,Depo,2025-01-22 17:07:54.250000,,,,
389,452,19858,A01,1.0000000000,Depo,2025-01-22 17:40:17.803000,,,,
390,453,19860,A01,1.0000000000,Depo,2025-01-22 17:40:22.910000,,,,
391,454,19765,A02,1.0000000000,Depo,2025-01-22 17:40:27.940000,,,,
392,455,19273,A01,1.0000000000,Depo,2025-01-22 17:40:32.503000,,,,
393,456,19065,A01,1.0000000000,yulya,2025-01-22 18:05:08.680000,,,,
394,457,16553,A01,1.0000000000,yulya,2025-01-23 09:16:50.600000,,,,
395,458,19468,A150,1.0000000000,yulya,2025-01-23 09:27:34.267000,,,,
396,459,18377,A063,1.0000000000,yulya,2025-01-23 09:28:13.707000,,,,
397,460,16523,A784,1.0000000000,yulya,2025-01-23 09:29:04.323000,,,,
398,461,18364,A01,1.0000000000,yulya,2025-01-23 09:29:24.593000,,,,
399,462,16706,A01,1.0000000000,yulya,2025-01-23 09:29:32.193000,,,,
400,463,16553,A01,1.0000000000,yulya,2025-01-23 09:29:39.300000,,,,
401,464,16706,A063,1.0000000000,yulya,2025-01-23 09:29:55.043000,,,,
402,465,16547,A063,1.0000000000,yulya,2025-01-23 09:30:11.210000,,,,
403,466,19202,A063,1.0000000000,yulya,2025-01-23 09:30:17.467000,,,,
404,467,16698,A150,1.0000000000,yulya,2025-01-23 09:30:22.903000,,,,
405,468,19207,A063,1.0000000000,yulya,2025-01-23 09:30:28.983000,,,,
406,469,19180,A150,1.0000000000,yulya,2025-01-23 09:30:38.703000,,,,
407,470,19464,A201,1.0000000000,yulya,2025-01-23 09:31:03.777000,,,,
408,471,16523,A01,1.0000000000,yulya,2025-01-23 09:31:10.883000,,,,
409,472,19927,A201,1.0000000000,yulya,2025-01-23 09:31:24.267000,,,,
411,474,19053,A766,1.0000000000,yulya,2025-01-23 09:55:29.440000,KGShop,,,
412,475,16523,A782,1.0000000000,yulya,2025-01-23 09:58:56.760000,KGShop,,,
413,476,20000,A01,1.0000000000,yulya,2025-01-23 10:00:35.930000,KGShop,,,
414,477,17157,A053,1.0000000000,yulya,2025-01-23 10:21:20.267000,KGShop,,,
415,478,18364,A01,1.0000000000,Depo,2025-01-23 13:14:52.823000,,,,
416,479,16706,A01,1.0000000000,Depo,2025-01-23 13:14:56.750000,,,,
417,480,16553,A01,1.0000000000,Depo,2025-01-23 13:15:00.763000,,,,
418,481,16748,A744,1.0000000000,Depo,2025-01-23 13:21:10.600000,,,,
419,482,16792,A01,1.0000000000,Depo,2025-01-23 13:21:14.553000,,,,
420,483,17811,A497,1.0000000000,Depo,2025-01-23 13:21:21.140000,,,,
421,484,16522,A746,1.0000000000,yulya,2025-01-23 14:52:46.023000,,,,
422,485,16526,A111,1.0000000000,yulya,2025-01-23 14:52:52.140000,,,,
423,486,16533,A037,1.0000000000,yulya,2025-01-23 14:52:58.123000,,,,
424,487,16551,A01,1.0000000000,yulya,2025-01-23 18:21:48.787000,,,,
425,488,16577,A033,1.0000000000,yulya,2025-01-23 18:21:57.290000,,,,
426,489,19999,A063,1.0000000000,yulya,2025-01-23 18:22:05.900000,,,,
427,490,16599,A325,1.0000000000,yulya,2025-01-23 18:22:18.627000,,,,
428,491,16599,A738,1.0000000000,yulya,2025-01-23 18:22:25.633000,,,,
429,492,16531,A060,1.0000000000,yulya,2025-01-23 18:22:32.237000,,,,
430,493,16599,A060,1.0000000000,yulya,2025-01-23 18:22:38.470000,,,,
432,495,16531,A060,1.0000000000,yulya,2025-01-27 12:13:58.233000,KGShop,,,
433,496,19065,A01,1.0000000000,yulya,2025-01-27 17:46:35.617000,KGShop,,,
434,497,18813,A654,1.0000000000,yulya,2025-01-27 18:14:56.597000,,,,
435,498,16523,A060,1.0000000000,yulya,2025-01-27 18:39:51.223000,,,,
436,499,19178,A01,1.0000000000,yulya,2025-01-28 11:50:24.317000,,,,
437,500,18591,A01,1.0000000000,yulya,2025-01-28 11:50:38.337000,,,,
438,501,16525,A080,1.0000000000,yulya,2025-01-28 11:50:48.660000,,,,
439,502,16523,A081,1.0000000000,yulya,2025-01-28 12:00:34.130000,KGShop,,,
440,503,19376,A01,1.0000000000,yulya,2025-01-28 12:35:29.417000,KGShop,,,
441,504,19360,A01,1.0000000000,yulya,2025-01-28 12:35:29.433000,KGShop,,,
442,505,19377,A01,1.0000000000,yulya,2025-01-28 12:35:29.433000,KGShop,,,
443,506,16522,A047,1.0000000000,yulya,2025-01-28 16:50:40.623000,,,,
445,508,17514,A047,1.0000000000,yulya,2025-01-28 16:50:58.317000,,,,
446,509,16731,A01,1.0000000000,yulya,2025-01-28 16:51:07.913000,,,,
447,510,18106,A01,1.0000000000,yulya,2025-01-28 16:51:11.440000,,,,
448,511,16522,A199,1.0000000000,yulya,2025-01-28 16:51:15.993000,,,,
449,512,19719,A01,1.0000000000,yulya,2025-01-28 16:51:28.120000,,,,
450,513,16522,A01,1.0000000000,yulya,2025-01-28 16:51:31.670000,,,,
451,514,16522,A034,1.0000000000,yulya,2025-01-28 16:51:36.200000,,,,
452,515,17857,A053,1.0000000000,yulya,2025-01-28 18:16:23.760000,,,,
453,516,20006,A081,1.0000000000,yulya,2025-01-28 18:16:58.270000,,,,
454,517,20005,A080,1.0000000000,yulya,2025-01-28 18:17:05.910000,,,,
455,518,18628,A01,1.0000000000,yulya,2025-01-28 18:17:22.733000,,,,
456,519,16576,A01,1.0000000000,yulya,2025-01-28 18:17:28.690000,,,,
457,520,18632,A01,1.0000000000,yulya,2025-01-28 18:17:34.310000,,,,
458,521,17591,A01,1.0000000000,yulya,2025-01-28 18:17:40.447000,,,,
459,522,18034,A01,1.0000000000,yulya,2025-01-28 18:17:46.033000,,,,
460,523,18113,A760,1.0000000000,yulya,2025-01-28 18:30:23.023000,,,,
461,524,18144,A201,1.0000000000,yulya,2025-01-28 18:30:28.573000,,,,
462,525,17407,A063,1.0000000000,yulya,2025-01-28 18:30:37.617000,,,,
463,526,17157,A063,1.0000000000,yulya,2025-01-28 18:30:43.663000,,,,
464,527,20280,A01,2.0000000000,yulya,2025-01-28 18:30:52.327000,,yulya,2025-01-28 18:31:00.777000,
465,528,18113,A01,2.0000000000,yulya,2025-01-28 18:30:56.830000,,yulya,2025-01-28 18:31:05.267000,
466,529,17857,A053,1.0000000000,Depo,2025-01-29 10:04:57.420000,,,,
467,530,16526,A111,1.0000000000,Depo,2025-01-29 10:05:06.093000,,,,
468,531,16533,A037,1.0000000000,Depo,2025-01-29 10:05:12.720000,,,,
469,532,18113,A01,2.0000000000,Depo,2025-01-29 10:31:18.203000,,Depo,2025-01-29 10:31:26.160000,
470,533,20280,A01,2.0000000000,Depo,2025-01-29 10:31:22.207000,,Depo,2025-01-29 10:31:31.170000,
471,534,16599,A738,1.0000000000,Depo,2025-01-29 11:01:02.620000,,,,
472,535,16599,A325,1.0000000000,Depo,2025-01-29 11:01:07.600000,,,,
473,536,16531,A060,1.0000000000,yulya,2025-01-29 11:04:48.527000,KGShop,,,
474,537,18034,A01,1.0000000000,Depo,2025-01-29 11:57:02.887000,,,,
475,538,17591,A01,1.0000000000,Depo,2025-01-29 11:57:08.467000,,,,
476,539,18632,A01,1.0000000000,Depo,2025-01-29 11:57:20.060000,,,,
477,540,16576,A01,1.0000000000,Depo,2025-01-29 11:57:26.603000,,,,
478,541,18628,A01,1.0000000000,Depo,2025-01-29 11:57:34.170000,,,,
479,542,16522,A034,1.0000000000,Depo,2025-01-29 11:57:39.290000,,,,
480,543,16522,A01,1.0000000000,Depo,2025-01-29 11:57:43.327000,,,,
481,544,19719,A01,1.0000000000,Depo,2025-01-29 11:57:49.477000,,,,
482,545,16522,A746,1.0000000000,Depo,2025-01-29 13:10:09.797000,,,,
483,546,16522,A047,1.0000000000,Depo,2025-01-29 13:13:34.363000,,,,
484,547,17514,A047,1.0000000000,Depo,2025-01-29 13:13:39.450000,,,,
485,548,18061,A047,1.0000000000,yulya,2025-01-29 14:22:48.450000,,,,
486,549,16791,A047,1.0000000000,yulya,2025-01-29 14:22:52.930000,,,,
487,550,18061,A047,1.0000000000,Depo,2025-01-29 14:47:31.583000,,,,
488,551,16791,A047,1.0000000000,Depo,2025-01-29 14:47:35.047000,,,,
489,552,16599,A495,1.0000000000,yulya,2025-01-29 16:00:20.130000,,,,
490,553,18690,A081,1.0000000000,yulya,2025-01-29 16:00:24.630000,,,,
491,554,19562,A01,1.0000000000,yulya,2025-01-29 16:00:31.677000,,,,
492,555,16599,A742,1.0000000000,yulya,2025-01-29 16:00:40.213000,,,,
493,556,19335,A01,1.0000000000,yulya,2025-01-29 18:37:23.647000,,,,
494,557,17686,A143,1.0000000000,yulya,2025-01-29 18:37:38.307000,,,,
495,558,16576,A01,1.0000000000,yulya,2025-01-29 18:37:43.860000,,,,
496,559,19880,A512,1.0000000000,yulya,2025-01-29 18:38:34.263000,,,,
497,560,17196,A512,1.0000000000,yulya,2025-01-29 18:38:55.587000,,,,
498,561,19880,A143,1.0000000000,yulya,2025-01-29 18:39:03.270000,,,,
499,562,17196,A143,1.0000000000,yulya,2025-01-29 18:39:10.357000,,,,
500,563,18092,A593,1.0000000000,yulya,2025-01-29 18:39:17.060000,,,,
501,564,20259,A060,1.0000000000,yulya,2025-01-29 18:39:23.150000,,,,
502,565,18118,A01,1.0000000000,yulya,2025-01-29 18:39:29.087000,,,,
503,566,16599,A01,1.0000000000,yulya,2025-01-29 18:39:34.153000,,,,
504,567,18119,A01,1.0000000000,yulya,2025-01-29 18:39:39.260000,,,,
505,568,18105,A01,1.0000000000,yulya,2025-01-29 18:39:44.880000,,,,
506,569,19872,A031,1.0000000000,yulya,2025-01-29 18:39:52.010000,,,,
507,570,19871,A734,1.0000000000,yulya,2025-01-29 18:39:58.050000,,,,
508,571,19873,A734,1.0000000000,yulya,2025-01-29 18:40:03.603000,,,,
509,572,16792,A058,1.0000000000,yulya,2025-01-29 19:21:26.567000,,,,
510,573,16523,A774,1.0000000000,yulya,2025-01-29 19:21:30.623000,,,,
511,574,16522,A081,1.0000000000,yulya,2025-01-29 19:21:34.243000,,,,
512,575,17598,A066,1.0000000000,yulya,2025-01-29 19:21:49.523000,,,,
513,576,16784,A067,1.0000000000,yulya,2025-01-29 19:21:56.050000,,,,
514,577,16784,A033,1.0000000000,yulya,2025-01-29 19:21:59.670000,,,,
515,578,16523,A758,1.0000000000,yulya,2025-01-29 19:22:03.180000,,,,
516,579,19870,A093,1.0000000000,yulya,2025-01-29 19:22:24.933000,,,,
517,580,20273,A288,1.0000000000,yulya,2025-01-30 09:04:53.743000,,,,
518,581,20273,A080,1.0000000000,yulya,2025-01-30 09:04:59.650000,,,,
519,582,19049,A436,1.0000000000,yulya,2025-01-30 09:26:40.663000,KGShop,,,
520,583,19998,A033,1.0000000000,yulya,2025-01-30 09:26:40.940000,KGShop,,,
521,584,19998,A033,1.0000000000,yulya,2025-01-30 09:26:40.970000,KGShop,,,
522,585,17196,A512,1.0000000000,Depo,2025-01-30 10:31:25.483000,,,,
523,586,19880,A512,1.0000000000,Depo,2025-01-30 10:31:29.437000,,,,
524,587,16599,A742,1.0000000000,Depo,2025-01-30 10:31:35.020000,,,,
525,588,19880,A143,1.0000000000,Depo,2025-01-30 10:58:23.863000,,,,
526,589,18113,A760,1.0000000000,yulya,2025-01-30 10:58:29.033000,KGShop,,,
527,590,17196,A143,1.0000000000,Depo,2025-01-30 10:58:31.470000,,,,
528,591,16599,A060,1.0000000000,Depo,2025-01-30 10:58:39.517000,,,,
529,592,16531,A060,1.0000000000,Depo,2025-01-30 10:58:43.577000,,,,
530,593,16599,A495,1.0000000000,Depo,2025-01-30 10:58:48.197000,,,,
531,594,16812,A062,1.0000000000,yulya,2025-01-30 11:50:37.450000,,,,
532,595,19859,A01,1.0000000000,yulya,2025-01-30 11:50:41.423000,,,,
533,596,19854,A01,1.0000000000,yulya,2025-01-30 11:50:45.417000,,,,
534,597,16524,A01,1.0000000000,yulya,2025-01-30 12:24:15.613000,,,,
535,598,16523,A774,1.0000000000,Depo,2025-01-30 12:51:55.007000,,,,
536,599,16523,A784,1.0000000000,Depo,2025-01-30 12:52:11.170000,,,,
537,600,16523,A782,1.0000000000,yulya,2025-01-30 13:01:02.907000,KGShop,,,
538,601,16784,A033,1.0000000000,Depo,2025-01-30 14:23:04.350000,,,,
539,602,19872,A031,1.0000000000,Depo,2025-01-30 14:23:08.323000,,,,
540,603,16784,A067,1.0000000000,Depo,2025-01-30 14:23:16.477000,,,,
541,604,17598,A066,1.0000000000,Depo,2025-01-30 14:23:21.537000,,,,
542,605,19870,A093,1.0000000000,Depo,2025-01-30 14:23:28.630000,,,,
543,606,19871,A734,1.0000000000,Depo,2025-01-30 14:23:33.250000,,,,
544,607,19873,A734,1.0000000000,Depo,2025-01-30 14:23:38.807000,,,,
545,608,18092,A593,1.0000000000,Depo,2025-01-30 15:32:42.670000,,,,
546,609,19049,A436,1.0000000000,yulya,2025-01-30 16:02:10.270000,KGShop,,,
547,610,19998,A033,1.0000000000,yulya,2025-01-30 16:02:10.323000,KGShop,,,
548,611,19998,A033,1.0000000000,yulya,2025-01-30 16:02:10.373000,KGShop,,,
549,612,17125,A081,1.0000000000,yulya,2025-01-30 18:25:20.447000,,,,
552,615,16804,A748,1.0000000000,yulya,2025-01-31 10:07:37.737000,,,,
553,616,16531,A063,1.0000000000,yulya,2025-01-31 10:07:49.237000,,,,
554,617,19562,A01,1.0000000000,Depo,2025-01-31 10:36:41.237000,,,,
555,618,19335,A01,1.0000000000,Depo,2025-01-31 10:36:49.280000,,,,
556,619,18591,A01,1.0000000000,Depo,2025-01-31 10:36:53.830000,,,,
557,620,19178,A01,1.0000000000,Depo,2025-01-31 10:36:58.417000,,,,
558,621,19999,A063,1.0000000000,Depo,2025-01-31 10:37:06.090000,,,,
559,622,16531,A063,1.0000000000,Depo,2025-01-31 10:37:10.097000,,,,
560,623,16524,A01,1.0000000000,Depo,2025-01-31 10:37:14.280000,,,,
561,624,19335,A01,1.0000000000,yulya,2025-01-31 10:44:09.853000,KGShop,,,
562,625,20000,A01,1.0000000000,yulya,2025-01-31 10:51:26.230000,KGShop,,,
563,626,16522,A081,1.0000000000,Depo,2025-01-31 11:33:08.770000,,,,
564,627,20006,A081,1.0000000000,Depo,2025-01-31 11:33:14.233000,,,,
565,628,20005,A080,1.0000000000,Depo,2025-01-31 11:33:18.337000,,,,
566,629,16525,A080,1.0000000000,Depo,2025-01-31 11:33:24.377000,,,,
567,630,18690,A081,1.0000000000,Depo,2025-01-31 11:33:28.483000,,,,
568,631,17125,A081,1.0000000000,Depo,2025-01-31 11:33:32.060000,,,,
569,632,16523,A081,1.0000000000,yulya,2025-01-31 11:36:09.493000,KGShop,,,
570,633,16524,A211,1.0000000000,yulya,2025-01-31 18:21:18.373000,KGShop,,,
571,634,16795,A142,1.0000000000,yulya,2025-01-31 18:33:00.330000,,,,
572,635,16795,A01,1.0000000000,yulya,2025-01-31 18:33:03.823000,,,,
573,636,17607,A067,1.0000000000,yulya,2025-01-31 18:33:07.940000,,,,
574,637,16529,A063,1.0000000000,yulya,2025-02-03 13:05:24.303000,,,,
575,638,16879,A01,1.0000000000,yulya,2025-02-03 17:15:17.700000,,,,
576,639,16699,A063,1.0000000000,yulya,2025-02-03 17:54:10.493000,,,,
577,640,16699,A01,1.0000000000,yulya,2025-02-03 17:54:16.950000,,,,
578,641,16522,A01,1.0000000000,yulya,2025-02-03 17:54:20.917000,,,,
579,642,16699,A01,1.0000000000,yulya,2025-02-03 17:54:26.457000,,,,
580,643,16603,A067,1.0000000000,yulya,2025-02-03 18:14:41.337000,,,,
581,644,16698,A512,1.0000000000,yulya,2025-02-03 18:14:45.873000,,,,
582,645,20318,A174,1.0000000000,yulya,2025-02-03 18:28:58.920000,,,,
583,646,19410,A650,1.0000000000,yulya,2025-02-03 18:29:03.410000,,,,
584,647,20309,A063,1.0000000000,yulya,2025-02-03 18:29:06.823000,,,,
585,648,20320,A075,1.0000000000,yulya,2025-02-03 18:29:11.323000,,,,
586,649,16523,A032,1.0000000000,yulya,2025-02-03 18:29:18.493000,,,,
587,650,16530,A067,1.0000000000,yulya,2025-02-04 09:01:00.473000,,,,
588,651,19309,A01,1.0000000000,yulya,2025-02-04 09:01:09.330000,,,,
589,652,19322,A01,1.0000000000,yulya,2025-02-04 09:01:14.903000,,,,
590,653,16523,A01,1.0000000000,yulya,2025-02-04 09:01:18.980000,,,,
591,654,18020,A01,1.0000000000,yulya,2025-02-04 09:01:23.023000,,,,
592,655,16522,A047,1.0000000000,yulya,2025-02-04 12:11:04.840000,,,,
593,656,16522,A202,1.0000000000,yulya,2025-02-04 12:11:13.060000,,,,
594,657,20172,A075,1.0000000000,yulya,2025-02-04 12:11:17.607000,,,,
595,658,19881,A532,1.0000000000,yulya,2025-02-04 16:44:43.923000,,,,
596,659,18020,A026,1.0000000000,yulya,2025-02-04 16:44:47.357000,,,,
597,660,16788,A132,1.0000000000,yulya,2025-02-04 16:45:18.423000,,,,
598,661,19881,A742,1.0000000000,yulya,2025-02-04 16:45:29.627000,,,,
599,662,17078,A199,1.0000000000,yulya,2025-02-04 16:45:36.803000,,,,
600,663,16522,A093,1.0000000000,yulya,2025-02-04 16:45:41.847000,,,,
601,664,16788,A031,1.0000000000,yulya,2025-02-04 16:52:22.837000,KGShop,,,
602,665,18445,A394,1.0000000000,yulya,2025-02-04 18:14:25.983000,,,,
603,666,19875,A033,1.0000000000,yulya,2025-02-04 18:14:33.023000,,,,
604,667,19670,A060,1.0000000000,yulya,2025-02-04 18:14:43.213000,,,,
605,668,19876,A119,1.0000000000,yulya,2025-02-04 18:14:53.287000,,,,
606,669,16540,A01,1.0000000000,yulya,2025-02-04 18:44:59.257000,,,,
607,670,16531,A01,1.0000000000,yulya,2025-02-04 18:45:04.383000,,,,
608,671,16704,A411,1.0000000000,yulya,2025-02-04 18:45:11.043000,,,,
609,672,16525,A776,1.0000000000,yulya,2025-02-04 18:45:18.600000,,,,
610,673,16523,A132,1.0000000000,yulya,2025-02-04 18:45:27.260000,,,,
611,674,19279,A01,1.0000000000,yulya,2025-02-04 18:45:33.830000,,,,
612,675,16525,A01,1.0000000000,yulya,2025-02-04 18:45:43.927000,,,,
613,676,16523,A142,1.0000000000,yulya,2025-02-04 18:45:51.497000,,,,
614,677,16523,A01,1.0000000000,yulya,2025-02-04 18:45:59.033000,,,,
615,678,16533,A01,1.0000000000,yulya,2025-02-05 09:31:35.767000,,,,
616,679,20377,A01,1.0000000000,yulya,2025-02-05 09:31:41.237000,,,,
617,680,16533,A01,1.0000000000,yulya,2025-02-05 09:31:45.807000,,,,
618,681,16533,A01,1.0000000000,yulya,2025-02-05 09:31:50.753000,,,,
619,682,16533,A081,1.0000000000,yulya,2025-02-05 09:31:57.440000,,,,
620,683,18700,A063,1.0000000000,yulya,2025-02-05 13:17:21.503000,,,,
621,684,19951,A058,1.0000000000,yulya,2025-02-05 13:17:34.960000,,,,
622,685,18813,A075,1.0000000000,yulya,2025-02-05 13:17:56.707000,,,,
623,686,18784,A058,1.0000000000,yulya,2025-02-05 13:23:30.640000,KGShop,,,
624,687,19951,A058,1.0000000000,Depo,2025-02-05 13:27:23.323000,,,,
625,688,18813,A075,1.0000000000,Depo,2025-02-05 13:27:36.437000,,,,
626,689,16524,A211,1.0000000000,Depo,2025-02-05 13:27:49.643000,,,,
627,690,16704,A411,1.0000000000,Depo,2025-02-05 13:28:39.600000,,,,
628,691,19410,A650,1.0000000000,Depo,2025-02-05 13:28:44.597000,,,,
629,692,20309,A063,1.0000000000,Depo,2025-02-05 13:28:50.130000,,,,
630,693,20320,A075,1.0000000000,Depo,2025-02-05 13:28:54.663000,,,,
631,694,20318,A174,1.0000000000,Depo,2025-02-05 13:28:59.237000,,,,
632,695,19053,A766,1.0000000000,Depo,2025-02-05 13:29:08.933000,,,,
633,696,20172,A075,1.0000000000,Depo,2025-02-05 13:29:46.953000,,,,
634,697,18784,A058,1.0000000000,yulya,2025-02-05 13:31:40.877000,KGShop,,,
635,698,16795,A01,1.0000000000,Depo,2025-02-05 14:52:15.443000,,,,
636,699,16553,A01,1.0000000000,Depo,2025-02-05 14:52:18.373000,,,,
637,700,16523,A758,1.0000000000,Depo,2025-02-05 14:52:21.907000,,,,
638,701,18092,A169,1.0000000000,yulya,2025-02-05 15:20:42.317000,,,,
639,702,18092,A309,1.0000000000,yulya,2025-02-05 15:20:45.770000,,,,
640,703,16522,A199,1.0000000000,Depo,2025-02-05 15:34:33.150000,,,,
641,704,17078,A199,1.0000000000,Depo,2025-02-05 15:34:49.420000,,,,
642,705,18215,A01,1.0000000000,Depo,2025-02-05 15:35:17.200000,,,,
643,706,16731,A01,1.0000000000,Depo,2025-02-05 15:35:23.310000,,,,
644,707,18106,A01,1.0000000000,Depo,2025-02-05 15:35:28.353000,,,,
645,708,16788,A031,1.0000000000,yulya,2025-02-05 16:07:32.767000,KGShop,,,
646,709,16522,A01,1.0000000000,yulya,2025-02-05 16:37:23.363000,,,,
647,710,16522,A778,1.0000000000,yulya,2025-02-05 16:37:28.950000,,,,
648,711,19324,A282,1.0000000000,yulya,2025-02-05 16:37:34.600000,,,,
649,712,16704,A053,1.0000000000,yulya,2025-02-05 16:38:00.750000,,,,
650,713,16522,A053,1.0000000000,yulya,2025-02-05 16:38:06.807000,,,,
651,714,16761,A053,1.0000000000,yulya,2025-02-05 16:38:12.380000,,,,
652,715,16522,A512,1.0000000000,yulya,2025-02-05 16:38:26.390000,,,,
653,716,16532,A01,1.0000000000,yulya,2025-02-05 17:54:42.837000,,,,
654,717,16532,A133,1.0000000000,yulya,2025-02-05 17:54:46.313000,,,,
655,718,16797,A593,1.0000000000,yulya,2025-02-05 18:42:00.423000,,,,
656,719,16551,A059,1.0000000000,yulya,2025-02-05 18:42:06.130000,,,,
657,720,16551,A033,1.0000000000,yulya,2025-02-05 18:42:12.070000,,,,
658,721,16698,A060,1.0000000000,yulya,2025-02-05 18:42:18.777000,,,,
659,722,16528,A080,1.0000000000,yulya,2025-02-05 18:42:29.323000,,,,
660,723,16698,A740,1.0000000000,yulya,2025-02-05 18:42:35.467000,,,,
661,724,16532,A080,1.0000000000,yulya,2025-02-05 18:42:42.527000,,,,
662,725,16698,A325,1.0000000000,yulya,2025-02-05 18:42:48.087000,,,,
663,726,16698,A060,1.0000000000,yulya,2025-02-05 18:42:53.690000,,,,
664,727,17675,A207,1.0000000000,yulya,2025-02-05 18:43:01.383000,,,,
665,728,16698,A512,1.0000000000,yulya,2025-02-05 18:43:06.920000,,,,
666,729,16698,A512,1.0000000000,yulya,2025-02-05 18:43:11.417000,,,,
667,730,18717,A593,1.0000000000,yulya,2025-02-05 18:43:26.367000,,,,
668,731,16784,A01,1.0000000000,yulya,2025-02-05 18:43:38.940000,,,,
669,732,16577,A01,1.0000000000,yulya,2025-02-05 18:43:43.920000,,,,
670,733,16698,A387,1.0000000000,yulya,2025-02-05 18:43:48.060000,,,,
