Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar,kgid
S_BF,,0,7849,,,yulya,2025-01-15 13:45:24.997000,,2025-01-15 13:08:13,2410
S_BF,,0,7909,,,yulya,2025-05-29 15:17:24.163000,,2025-05-29 14:56:41,2538
SF,,1,1,,,yulya,2023-09-18 14:29:26.370000,,2023-09-18 14:10:53,171
SF,,1,2,SAYIMASORTI,,yulya,2024-12-19 13:02:30.923000,,2024-12-19 13:02:08,2379
Si,N,A,3,,,yulya,2023-09-25 11:04:10.040000,,2023-09-25 10:58:37,172
Si,N,A,5,,,yulya,2023-09-25 11:46:57.517000,,2023-09-25 11:05:03,173
Si,N,A,10,,,yulya,2023-10-24 11:23:14.920000,,2023-10-24 11:12:07,174
Si,N,A,12,,,yulya,2023-10-24 11:56:33.133000,,2023-10-24 11:48:34,175
Si,N,A,19,,,yulya,2023-10-24 14:13:14.380000,,2023-10-24 13:08:44,176
Si,N,A,44,,,yulya,2023-11-21 12:42:03.183000,,2023-11-10 12:53:09,177
Si,N,A,45,,,yulya,2023-11-21 12:54:07.283000,,2023-11-10 12:53:09,178
Si,N,A,46,,,yulya,2024-10-28 16:51:38.817000,,2023-11-10 12:35:39,2111
Si,N,A,47,,,yulya,2024-10-28 16:50:28.233000,,2023-11-10 12:53:09,2106
Si,N,A,48,,,yulya,2024-10-28 16:50:40.510000,,2023-11-11 11:18:54,2107
Si,N,A,49,,,yulya,2024-10-28 16:50:52.027000,,2023-11-08 11:42:44,2108
Si,N,A,50,,,yulya,2023-11-21 13:35:41.643000,,2023-11-09 18:12:50,179
Si,N,A,51,,,yulya,2024-10-16 15:23:30.287000,,2023-11-09 18:12:50,180
Si,N,A,52,,,yulya,2024-10-28 16:51:11.227000,,2023-11-09 18:20:06,2109
Si,N,A,53,,,yulya,2024-10-28 16:51:22.850000,,2023-11-09 18:40:19,2110
Si,N,A,54,,,yulya,2024-10-28 16:51:49.450000,,2023-11-09 19:37:46,2112
Si,N,A,55,,,yulya,2023-11-21 14:34:30.670000,,2023-11-09 18:40:19,181
Si,N,A,56,,,yulya,2023-11-21 14:35:14.973000,,2023-11-09 18:40:19,182
Si,N,A,57,,,yulya,2023-11-21 15:02:30.933000,,2023-11-08 11:42:44,183
Si,N,A,58,,,yulya,2024-10-14 10:28:37.687000,,2023-11-08 12:46:01,184
Si,N,A,59,,,yulya,2024-10-16 15:26:25.800000,,2023-11-09 18:40:19,185
Si,N,A,60,,,yulya,2024-10-16 15:23:39.053000,,2023-11-09 19:37:46,186
Si,N,A,61,,,yulya,2024-10-16 15:27:50.637000,,2023-11-08 11:42:44,187
Si,N,A,62,,,yulya,2024-10-16 15:27:58.450000,,2023-11-09 18:40:19,188
Si,N,A,63,,,yulya,2024-10-16 15:28:06.060000,,2023-11-09 18:40:19,189
Si,N,A,64,,,yulya,2024-10-16 15:26:51.120000,,2023-11-09 19:37:46,190
Si,N,A,65,,,yulya,2023-12-04 15:48:36.287000,,2023-11-10 16:14:51,191
Si,N,A,66,,,yulya,2023-12-04 15:49:24.530000,,2023-11-10 16:14:51,192
Si,N,A,67,,,yulya,2024-10-16 15:28:13.760000,,2023-11-08 11:42:44,193
Si,N,A,68,,,yulya,2023-12-04 15:57:54.053000,,2023-11-10 16:14:51,194
Si,N,A,69,,,yulya,2024-10-14 10:53:43.980000,,2023-11-08 12:46:01,195
Si,N,A,70,,,yulya,2024-10-14 10:54:11.053000,,2023-11-08 12:46:01,196
Si,N,A,71,,,yulya,2024-10-16 15:28:21.360000,,2023-11-08 11:42:44,197
Si,N,A,72,,,yulya,2024-10-16 15:28:30.240000,,2023-11-09 18:40:19,198
Si,N,A,73,,,yulya,2023-11-21 17:42:22.667000,,2023-11-09 19:37:46,199
Si,N,A,74,,,yulya,2024-10-16 15:28:38.130000,,2023-11-09 19:37:46,200
Si,N,A,75,,,yulya,2023-12-04 15:48:51.547000,,2023-11-10 16:14:51,201
Si,N,A,76,,,yulya,2024-10-16 15:28:46.587000,,2023-11-10 16:14:51,202
Si,N,A,77,,,yulya,2024-10-16 15:29:49.493000,,2023-11-08 11:42:44,203
Si,N,A,78,,,yulya,2023-12-04 15:58:05.043000,,2023-11-10 16:14:51,204
Si,N,A,79,,,yulya,2023-12-04 16:00:42.857000,,2023-11-10 16:14:51,205
Si,N,A,80,,,yulya,2023-12-11 14:18:38.993000,,2023-11-09 15:19:52,206
Si,N,A,82,,,yulya,2024-10-16 15:29:57.240000,,2023-11-08 11:42:44,207
Si,N,A,83,,,yulya,2024-10-16 15:30:05.623000,,2023-11-09 12:49:13,208
Si,N,A,84,,,yulya,2024-10-16 15:30:13.463000,,2023-11-09 18:40:19,209
Si,N,A,85,,,yulya,2024-10-16 15:30:26.223000,,2023-11-10 16:14:51,210
Si,N,A,86,,,yulya,2024-10-16 15:30:34.817000,,2023-11-09 19:37:46,211
Si,N,A,87,,,yulya,2024-10-16 15:26:59.360000,,2023-11-11 13:24:54,212
Si,N,A,88,,,yulya,2024-10-16 15:30:42.660000,,2023-11-08 11:42:44,213
Si,N,A,89,,,yulya,2024-10-28 16:52:13.417000,,2023-11-09 12:49:13,2114
Si,N,A,90,,,yulya,2024-10-16 15:36:26.700000,,2023-11-09 18:40:19,214
Si,N,A,92,,,yulya,2024-10-16 15:51:23.433000,,2023-11-11 11:18:54,215
Si,N,A,93,,,yulya,2023-12-04 15:24:33.777000,,2023-11-11 11:18:54,216
Si,N,A,94,,,yulya,2024-10-16 15:51:32.580000,,2023-11-11 11:18:54,217
Si,N,A,95,,,yulya,2023-12-04 15:25:54.780000,,2023-11-11 11:18:54,218
Si,N,A,96,,,yulya,2024-10-28 16:52:23.887000,,2023-11-11 11:18:54,2115
Si,N,A,97,,,yulya,2023-12-04 15:26:35.817000,,2023-11-11 11:18:54,219
Si,N,A,98,,,yulya,2024-10-28 16:52:01.960000,,2023-11-11 11:18:54,2113
Si,N,A,99,,,yulya,2024-10-16 15:52:19.290000,,2023-11-11 11:18:54,220
Si,N,A,100,,,yulya,2024-10-28 16:52:37.843000,,2023-11-08 11:42:44,2116
Si,N,A,101,,,yulya,2024-10-28 16:52:47.077000,,2023-11-08 11:42:44,2117
Si,N,A,102,,,yulya,2024-10-16 15:50:50.670000,,2023-11-08 11:42:44,221
Si,N,A,103,,,yulya,2024-10-28 16:50:17.817000,,2023-11-08 11:42:44,2105
Si,N,A,104,,,yulya,2024-10-28 16:52:57.887000,,2023-11-08 11:42:44,2118
Si,N,A,105,,,yulya,2024-10-28 16:53:07.370000,,2023-11-08 11:42:44,2119
Si,N,A,106,,,yulya,2024-10-28 16:54:32.823000,,2023-11-08 11:42:44,2120
Si,N,A,107,,,yulya,2024-10-28 16:58:40.367000,,2023-11-08 11:42:44,2121
Si,N,A,108,,,yulya,2024-10-16 15:28:56.073000,,2023-11-08 11:42:44,222
Si,N,A,109,,,yulya,2024-10-28 16:58:49.330000,,2023-11-08 11:42:44,2122
Si,N,A,110,,,yulya,2024-10-28 16:58:58.813000,,2023-11-08 16:11:00,2123
Si,N,A,111,,,yulya,2024-10-28 16:59:19.960000,,2023-11-08 16:11:00,2124
Si,N,A,112,,,yulya,2024-10-28 16:59:30.577000,,2023-11-08 16:11:00,2125
Si,N,A,113,,,yulya,2024-10-28 16:59:39.890000,,2023-11-09 12:49:13,2126
Si,N,A,114,,,yulya,2024-10-28 16:59:49.483000,,2023-11-09 12:49:13,2127
Si,N,A,115,,,yulya,2024-10-28 16:59:59.250000,,2023-11-09 12:49:13,2128
Si,N,A,116,,,yulya,2024-10-28 17:00:08.040000,,2023-11-09 12:49:13,2129
Si,N,A,117,,,yulya,2024-10-28 17:00:19.867000,,2023-11-09 12:49:13,2130
Si,N,A,118,,,yulya,2024-10-28 17:00:29.353000,,2023-11-09 12:49:13,2131
Si,N,A,119,,,yulya,2024-10-28 17:00:40.250000,,2023-11-09 12:49:13,2132
Si,N,A,120,,,yulya,2024-10-29 15:59:02.030000,,2023-11-09 12:49:13,2142
Si,N,A,121,,,yulya,2024-10-29 15:59:10.923000,,2023-11-09 12:49:13,2143
Si,N,A,122,,,yulya,2024-10-29 15:59:22.873000,,2023-11-09 12:49:13,2144
Si,N,A,123,,,yulya,2024-10-29 15:59:32.863000,,2023-11-09 12:49:13,2145
Si,N,A,124,,,yulya,2024-10-29 15:59:43.543000,,2023-11-09 12:49:13,2146
Si,N,A,125,,,yulya,2024-10-29 15:59:53.820000,,2023-11-09 12:49:13,2147
Si,N,A,126,,,yulya,2024-10-29 16:00:02.993000,,2023-11-09 12:49:13,2148
Si,N,A,127,,,yulya,2024-10-29 16:00:11.387000,,2023-11-09 12:49:13,2149
Si,N,A,128,,,yulya,2024-10-16 15:51:07.273000,,2023-11-09 12:49:13,223
Si,N,A,129,,,yulya,2024-10-29 16:00:23.500000,,2023-11-09 12:49:13,2150
Si,N,A,130,,,yulya,2024-10-29 16:00:31.410000,,2023-11-09 17:35:38,2151
Si,N,A,131,,,yulya,2024-10-29 16:00:42.320000,,2023-11-09 17:35:38,2152
Si,N,A,132,,,yulya,2024-10-29 16:00:52.057000,,2023-11-09 17:35:38,2153
Si,N,A,133,,,yulya,2024-10-29 16:01:09.937000,,2023-11-09 17:35:38,2154
Si,N,A,134,,,yulya,2024-10-29 16:01:19.667000,,2023-11-09 17:35:38,2155
Si,N,A,135,,,yulya,2024-10-29 16:01:27.633000,,2023-11-09 17:35:38,2156
Si,N,A,136,,,yulya,2024-10-29 16:01:35.603000,,2023-11-09 17:35:38,2157
Si,N,A,137,,,yulya,2024-10-16 15:51:41.377000,,2023-11-09 17:35:38,224
Si,N,A,138,,,yulya,2024-10-29 16:01:48.183000,,2023-11-09 17:35:38,2158
Si,N,A,139,,,yulya,2024-10-29 16:01:57.493000,,2023-11-09 18:20:06,2159
Si,N,A,140,,,yulya,2024-10-29 16:04:54.693000,,2023-11-09 18:20:06,2160
Si,N,A,141,,,yulya,2024-10-29 16:05:03.390000,,2023-11-09 18:20:06,2161
Si,N,A,142,,,yulya,2024-10-16 15:26:16.267000,,2023-11-09 18:20:06,225
Si,N,A,143,,,yulya,2024-10-29 16:05:12.973000,,2023-11-09 18:40:19,2162
Si,N,A,144,,,yulya,2024-10-29 16:05:26.553000,,2023-11-09 18:40:19,2163
Si,N,A,145,,,yulya,2024-10-29 16:05:35.050000,,2023-11-09 18:40:19,2164
Si,N,A,146,,,yulya,2024-10-29 16:05:44.850000,,2023-11-09 18:40:19,2165
Si,N,A,147,,,yulya,2024-10-16 15:24:20.930000,,2023-11-09 18:40:19,226
Si,N,A,148,,,yulya,2024-10-29 16:05:53.823000,,2023-11-09 18:40:19,2166
Si,N,A,149,,,yulya,2024-10-29 16:06:02.063000,,2023-11-09 18:40:19,2167
Si,N,A,150,,,yulya,2024-10-29 16:06:10.410000,,2023-11-09 18:40:19,2168
Si,N,A,151,,,yulya,2024-10-29 16:06:18.283000,,2023-11-09 18:40:19,2169
Si,N,A,152,,,yulya,2024-10-29 16:06:27.390000,,2023-11-09 18:40:19,2170
Si,N,A,153,,,yulya,2024-10-16 15:24:28.600000,,2023-11-09 18:40:19,227
Si,N,A,154,,,yulya,2024-10-29 16:06:36.160000,,2023-11-09 18:40:19,2171
Si,N,A,155,,,yulya,2024-10-29 16:06:45.400000,,2023-11-09 18:40:19,2172
Si,N,A,156,,,yulya,2024-10-29 16:06:55.167000,,2023-11-09 19:37:46,2173
Si,N,A,157,,,yulya,2024-10-29 16:07:06.457000,,2023-11-09 19:37:46,2174
Si,N,A,158,,,yulya,2024-10-29 16:07:14.113000,,2023-11-09 19:37:46,2175
Si,N,A,159,,,yulya,2024-10-29 16:07:22.453000,,2023-11-09 19:37:46,2176
Si,N,A,160,,,yulya,2024-10-29 16:07:31.190000,,2023-11-09 19:37:46,2177
Si,N,A,161,,,yulya,2024-10-29 16:07:39.477000,,2023-11-09 19:37:46,2178
Si,N,A,162,,,yulya,2023-12-04 15:22:46.523000,,2023-11-09 19:37:46,228
Si,N,A,163,,,yulya,2024-10-29 16:07:47.047000,,2023-11-09 19:37:46,2179
Si,N,A,164,,,yulya,2024-10-29 16:07:55.410000,,2023-11-09 19:37:46,2180
Si,N,A,165,,,yulya,2024-10-29 16:08:04.530000,,2023-11-09 19:37:46,2181
Si,N,A,166,,,yulya,2024-10-29 16:08:16.367000,,2023-11-09 19:37:46,2182
Si,N,A,167,,,yulya,2024-10-29 16:08:26.870000,,2023-11-09 19:37:46,2183
Si,N,A,168,,,yulya,2024-10-29 16:08:41.917000,,2023-11-10 12:35:39,2184
Si,N,A,169,,,yulya,2024-10-29 16:08:49.557000,,2023-11-10 12:35:39,2185
Si,N,A,170,,,yulya,2024-10-29 16:08:58.350000,,2023-11-10 12:35:39,2186
Si,N,A,171,,,yulya,2024-10-16 15:26:42.770000,,2023-11-10 12:35:39,229
Si,N,A,172,,,yulya,2024-10-29 16:09:06.440000,,2023-11-10 12:35:39,2187
Si,N,A,173,,,yulya,2024-10-29 16:09:13.790000,,2023-11-10 12:53:09,2188
Si,N,A,174,,,yulya,2024-10-16 15:24:37.950000,,2023-11-10 16:14:51,230
Si,N,A,175,,,yulya,2024-10-29 16:09:22.290000,,2023-11-10 16:14:51,2189
Si,N,A,176,,,yulya,2024-10-29 16:09:30.600000,,2023-11-10 16:14:51,2190
Si,N,A,177,,,yulya,2024-10-29 16:09:39.310000,,2023-11-10 16:14:51,2191
Si,N,A,178,,,yulya,2024-10-16 15:58:22.630000,,2023-11-10 16:14:51,231
Si,N,A,179,,,yulya,2023-12-04 16:11:01.697000,,2023-11-10 16:14:51,232
Si,N,A,180,,,yulya,2024-10-29 16:09:48.240000,,2023-11-10 16:14:51,2192
Si,N,A,181,,,yulya,2024-10-29 16:09:57.287000,,2023-11-10 16:14:51,2193
Si,N,A,182,,,yulya,2024-10-29 16:10:10.757000,,2023-11-10 16:14:51,2194
Si,N,A,183,,,yulya,2024-10-29 16:10:18.280000,,2023-11-10 16:21:19,2195
Si,N,A,184,,,yulya,2024-10-29 16:10:26.183000,,2023-11-10 16:21:19,2196
Si,N,A,185,,,yulya,2024-10-29 16:10:35.263000,,2023-11-10 16:21:19,2197
Si,N,A,186,,,yulya,2024-10-29 16:10:43.747000,,2023-11-11 13:24:54,2198
Si,N,A,187,,,yulya,2024-10-29 16:11:29.057000,,2023-11-29 12:45:14,2199
Si,N,A,188,,,yulya,2024-10-29 16:11:35.760000,,2023-11-29 12:45:14,2200
Si,N,A,189,,,yulya,2024-10-29 16:11:43.427000,,2023-11-29 12:45:14,2201
Si,N,A,190,,,yulya,2024-10-29 16:11:51.777000,,2023-11-29 12:45:14,2202
Si,N,A,191,,,yulya,2024-10-29 16:12:07.657000,,2023-11-29 12:45:14,2203
Si,N,A,192,,,yulya,2024-10-29 16:12:14.323000,,2023-11-29 12:45:14,2204
Si,N,A,193,,,yulya,2024-10-29 16:12:22.107000,,2023-11-29 12:45:14,2205
Si,N,A,201,,,yulya,2024-10-29 16:12:29.157000,,2023-11-09 15:19:52,2206
Si,N,A,202,,,yulya,2024-10-29 16:12:36.110000,,2023-11-09 15:19:52,2207
Si,N,A,203,,,yulya,2024-10-29 16:12:43.457000,,2023-11-09 15:19:52,2208
Si,N,A,204,,,yulya,2024-10-16 15:23:52.903000,,2023-11-09 15:19:52,233
Si,N,A,205,,,yulya,2024-10-29 16:12:52.110000,,2023-11-09 15:19:52,2209
Si,N,A,206,,,yulya,2023-12-11 14:48:18.887000,,2023-11-09 15:19:52,234
Si,N,A,207,,,yulya,2023-12-11 14:48:33.380000,,2023-11-09 15:19:52,235
Si,N,A,208,,,yulya,2024-10-29 16:13:00.547000,,2023-11-09 15:19:52,2210
Si,N,A,209,,,yulya,2024-10-29 16:13:17.397000,,2023-11-09 15:19:52,2211
Si,N,A,210,,,yulya,2024-10-29 16:13:29.627000,,2023-12-11 12:28:00,2212
Si,N,A,211,,,yulya,2024-10-29 16:13:37.693000,,2023-12-11 12:28:00,2213
Si,N,A,212,,,yulya,2024-10-29 16:13:44.913000,,2023-12-06 12:11:51,2214
Si,N,A,213,,,yulya,2024-10-29 16:13:52.923000,,2023-12-06 12:11:51,2215
Si,N,A,214,,,yulya,2024-10-29 16:14:01.423000,,2023-12-06 12:11:51,2216
Si,N,A,215,,,yulya,2024-10-29 16:14:08.780000,,2023-12-06 12:11:51,2217
Si,N,A,216,,,yulya,2024-10-29 16:14:16.380000,,2023-12-06 12:11:51,2218
Si,N,A,217,,,yulya,2023-12-11 15:23:05.153000,,2023-12-06 12:11:51,236
Si,N,A,218,,,yulya,2024-10-29 16:14:23.940000,,2023-12-06 12:11:51,2219
Si,N,A,219,,,yulya,2024-10-29 16:14:32.083000,,2023-12-06 12:11:51,2220
Si,N,A,220,,,yulya,2024-10-29 16:14:39.120000,,2023-12-06 12:11:51,2221
Si,N,A,221,,,yulya,2024-10-29 16:14:46.520000,,2023-12-06 12:11:51,2222
Si,N,A,222,,,yulya,2024-10-29 16:14:57.437000,,2023-12-06 12:11:51,2223
Si,N,A,223,,,yulya,2024-10-16 15:29:12.760000,,2023-12-06 12:11:51,237
Si,N,A,224,,,yulya,2024-10-29 16:15:04.767000,,2023-12-06 12:11:51,2224
Si,N,A,225,,,yulya,2024-10-29 16:17:17.513000,,2023-12-06 12:11:51,2225
Si,N,A,226,,,yulya,2024-10-29 16:17:25.820000,,2023-12-06 12:11:51,2226
Si,N,A,227,,,yulya,2024-10-29 16:17:33.383000,,2023-12-06 12:11:51,2227
Si,N,A,228,,,yulya,2024-10-29 16:17:44.867000,,2023-12-06 12:11:51,2228
Si,N,A,229,,,yulya,2024-10-29 16:17:56.850000,,2023-12-06 16:17:09,2229
Si,N,A,230,,,yulya,2024-10-29 16:18:04.277000,,2023-12-06 17:46:47,2230
Si,N,A,231,,,yulya,2024-10-29 16:18:18.297000,,2023-12-06 17:46:47,2231
Si,N,A,234,,,yulya,2024-10-29 16:18:27.203000,,2023-12-11 12:42:30,2232
Si,N,A,235,,,yulya,2024-10-29 16:18:37.280000,,2023-12-11 12:42:30,2233
Si,N,A,236,,,yulya,2024-10-29 16:18:47.620000,,2023-12-11 12:42:30,2234
Si,N,A,237,,,yulya,2024-10-29 16:18:56.767000,,2023-12-11 12:42:30,2235
Si,N,A,238,,,yulya,2024-10-29 16:19:04.120000,,2023-12-11 12:42:30,2236
Si,N,A,239,,,yulya,2024-10-29 16:19:12.567000,,2023-12-11 12:42:30,2237
Si,N,A,240,,,yulya,2024-10-16 15:26:34.920000,,2023-12-11 12:42:30,238
Si,N,A,241,,,yulya,2024-10-29 16:19:22.563000,,2023-12-11 12:42:30,2238
Si,N,A,242,,,yulya,2024-10-29 16:19:30.150000,,2023-12-11 12:42:30,2239
Si,N,A,243,,,yulya,2024-10-29 16:19:38.947000,,2023-12-11 12:42:30,2240
Si,N,A,244,,,yulya,2024-10-29 16:19:46.293000,,2023-12-11 12:42:30,2241
Si,N,A,245,,,yulya,2024-10-29 16:19:58.537000,,2023-12-11 12:42:30,2242
Si,N,A,246,,,yulya,2024-10-29 16:20:06.390000,,2023-12-11 12:42:30,2243
Si,N,A,255,,,yulya,2024-10-29 16:20:14.177000,,2023-12-07 14:42:50,2244
Si,N,A,256,,,yulya,2024-10-29 16:20:21.257000,,2023-12-07 14:42:50,2245
Si,N,A,257,,,yulya,2024-10-29 16:20:29.143000,,2023-12-07 14:42:50,2246
Si,N,A,258,,,yulya,2024-10-29 16:20:38.070000,,2023-12-07 14:42:50,2247
Si,N,A,259,,,yulya,2024-10-29 16:20:45.990000,,2023-12-07 14:42:50,2248
Si,N,A,260,,,yulya,2024-10-29 16:20:53.250000,,2023-12-07 14:42:50,2249
Si,N,A,261,,,yulya,2024-10-29 16:21:00.183000,,2023-12-13 15:31:17,2250
Si,N,A,262,,,yulya,2024-10-29 16:21:09.077000,,2023-12-13 15:31:17,2251
Si,N,A,263,,,yulya,2024-10-29 16:21:16.753000,,2023-12-13 15:31:17,2252
Si,N,A,264,,,yulya,2024-10-29 16:21:25.630000,,2023-12-13 15:31:17,2253
Si,N,A,265,,,yulya,2024-11-05 15:13:46.670000,,2023-12-13 15:31:17,2314
Si,N,A,267,,,yulya,2024-10-29 17:22:31.347000,,2023-12-13 15:31:17,2260
Si,N,A,268,,,yulya,2024-11-04 18:16:01.260000,,2023-12-13 15:31:17,2290
Si,N,A,269,,,yulya,2024-11-05 12:36:10.433000,,2023-12-13 15:31:17,2299
Si,N,A,270,,,yulya,2024-11-04 17:13:21.427000,,2023-12-13 16:12:55,2284
Si,N,A,271,,,yulya,2024-10-30 10:13:03.953000,,2023-12-13 16:12:55,2276
Si,N,A,272,,,yulya,2024-11-04 18:16:15.173000,,2023-12-13 18:43:16,2291
Si,N,A,273,,,yulya,2024-11-05 12:36:21.240000,,2023-12-13 18:43:16,2300
Si,N,A,274,,,yulya,2024-10-16 15:51:49.280000,,2023-12-13 18:43:16,239
Si,N,A,275,,,yulya,2024-11-05 13:10:29.837000,,2023-12-13 18:43:16,2306
Si,N,A,276,,,yulya,2024-11-05 16:56:15.777000,,2023-12-13 18:43:16,2336
Si,N,A,277,,,yulya,2024-10-29 17:49:20.107000,,2023-12-13 18:43:16,2267
Si,N,A,278,,,yulya,2024-11-05 16:09:15.570000,,2023-12-13 18:43:16,2324
Si,N,A,279,,,yulya,2024-11-05 16:19:12.670000,,2023-12-13 18:43:16,2330
Si,N,A,280,,,yulya,2024-11-05 13:10:40.530000,,2023-12-19 11:53:12,2307
Si,N,A,281,,,yulya,2024-11-05 16:12:24.967000,,2023-12-19 11:53:12,2326
Si,N,A,282,,,yulya,2024-11-05 12:36:32.733000,,2023-12-19 11:53:12,2301
Si,N,A,283,,,yulya,2024-10-16 15:58:29.213000,,2023-12-19 11:53:12,240
Si,N,A,284,,,yulya,2024-11-05 12:28:13.287000,,2023-12-19 11:53:12,2296
Si,N,A,285,,,yulya,2024-11-05 16:19:23.037000,,2023-12-19 11:53:12,2331
Si,N,A,286,,,yulya,2024-10-16 15:24:12.150000,,2023-12-19 11:53:12,241
Si,N,A,287,,,yulya,2024-11-05 16:07:18.250000,,2023-12-19 11:53:12,2323
Si,N,A,288,,,yulya,2024-11-05 16:51:46.523000,,2023-12-19 11:53:12,2335
Si,N,A,289,,,yulya,2024-11-05 16:58:50.317000,,2023-12-19 11:53:12,2338
Si,N,A,290,,,yulya,2024-10-29 17:25:39.950000,,2023-12-19 11:53:12,2266
Si,N,A,291,,,yulya,2024-11-05 15:18:13.993000,,2023-12-19 11:53:12,2319
Si,N,A,293,,,yulya,2024-10-29 17:13:03.953000,,2023-12-19 11:53:12,2254
Si,N,A,294,,,yulya,2024-11-05 16:49:29.290000,,2023-12-19 11:53:12,2334
Si,N,A,295,,,yulya,2024-10-29 17:18:52.977000,,2023-12-19 11:53:12,2257
Si,N,A,296,,,yulya,2024-11-05 16:09:23.853000,,2023-12-19 11:53:12,2325
Si,N,A,297,,,yulya,2024-11-05 15:15:33.583000,,2023-12-19 11:53:12,2317
Si,N,A,298,,,yulya,2024-11-05 16:01:47.497000,,2023-12-19 11:53:12,2321
Si,N,A,299,,,yulya,2024-11-05 11:42:17.190000,,2023-12-19 11:53:12,2292
Si,N,A,300,,,yulya,2024-11-05 17:12:21.577000,,2023-12-19 11:53:12,2340
Si,N,A,301,,,yulya,2024-10-16 15:55:12.377000,,2023-12-19 11:53:12,242
Si,N,A,302,,,yulya,2024-10-29 17:49:31.533000,,2023-12-19 11:53:12,2268
Si,N,A,313,,,yulya,2024-11-04 17:13:32.257000,,2023-12-07 11:35:30,2285
Si,N,A,314,,,yulya,2024-11-05 15:13:54.500000,,2023-12-07 11:35:30,2315
Si,N,A,315,,,yulya,2024-10-29 17:16:50.010000,,2023-12-07 11:35:30,2255
Si,N,A,316,,,yulya,2024-10-16 15:58:36.190000,,2023-12-07 11:35:30,243
Si,N,A,317,,,yulya,2024-11-05 17:12:12.133000,,2023-12-14 11:50:44,2339
Si,N,A,318,,,yulya,2024-11-05 16:57:31.210000,,2023-12-14 11:50:44,2337
Si,N,A,319,,,yulya,2024-10-29 17:49:39.873000,,2023-12-15 14:22:14,2269
Si,N,A,320,,,yulya,2024-11-05 14:09:23.713000,,2023-12-15 14:22:14,2312
Si,N,A,321,,,yulya,2024-11-05 16:19:33.710000,,2023-12-15 14:22:14,2332
Si,N,A,322,,,yulya,2024-10-16 15:53:50.190000,,2023-12-15 14:22:14,244
Si,N,A,323,,,yulya,2024-10-29 17:23:55.407000,,2023-12-15 14:22:14,2261
Si,N,A,324,,,yulya,2024-10-16 15:51:57.530000,,2023-12-15 14:22:14,245
Si,N,A,326,,,yulya,2024-11-05 16:14:27.367000,,2023-12-15 14:22:14,2328
Si,N,A,327,,,yulya,2024-11-05 15:47:48.263000,,2023-12-15 14:22:14,2320
Si,N,A,329,,,yulya,2024-11-05 12:07:44.823000,,2023-12-19 16:33:16,2293
Si,N,A,330,,,yulya,2024-10-29 17:16:57.940000,,2023-12-19 16:33:16,2256
Si,N,A,331,,,yulya,2024-11-05 16:19:44.167000,,2023-12-22 12:48:59,2333
Si,N,A,332,,,yulya,2024-11-05 16:12:33.280000,,2023-12-22 12:48:59,2327
Si,N,A,333,,,yulya,2024-10-30 09:50:46.860000,,2023-12-22 12:48:59,2271
Si,N,A,334,,,yulya,2024-10-16 15:56:32.600000,,2023-12-22 12:48:59,246
Si,N,A,335,,,yulya,2024-11-04 17:13:43.230000,,2023-12-22 12:48:59,2286
Si,N,A,336,,,yulya,2024-11-05 12:28:24.627000,,2023-12-22 12:48:59,2297
Si,N,A,337,,,yulya,2024-11-05 16:14:35.420000,,2023-12-22 12:48:59,2329
Si,N,A,338,,,yulya,2024-11-05 15:14:02.230000,,2023-12-22 12:48:59,2316
Si,N,A,339,,,yulya,2024-10-30 10:13:14.580000,,2023-12-22 12:48:59,2277
Si,N,A,340,,,yulya,2024-10-29 17:19:03.817000,,2023-12-22 12:48:59,2258
Si,N,A,341,,,yulya,2024-11-05 12:07:55.937000,,2023-12-22 13:54:34,2294
Si,N,A,345,,,yulya,2024-11-04 17:13:53.590000,,2024-01-09 13:37:56,2287
Si,N,A,347,,,yulya,2024-10-29 17:24:04.833000,,2024-01-09 13:37:56,2262
Si,N,A,349,,,yulya,2024-10-16 15:54:12.940000,,2024-01-12 18:05:39,247
Si,N,A,354,,,yulya,2024-11-05 12:28:35.083000,,2024-01-15 12:00:22,2298
Si,N,A,355,,,yulya,2024-10-16 15:56:38.447000,,2024-01-15 12:00:22,248
Si,N,A,361,,,yulya,2024-11-05 14:05:10.443000,,2024-01-18 10:16:17,2311
Si,N,A,1361,,,yulya,2024-01-22 10:51:10.537000,,2024-01-15 17:44:41,249
Si,N,A,1362,,,yulya,2024-01-22 10:51:01.177000,,2024-01-15 17:44:41,250
Si,N,A,1363,,,yulya,2024-01-22 10:50:54.427000,,2024-01-15 17:44:41,251
Si,N,A,1364,,,yulya,2024-01-22 10:50:48.093000,,2024-01-15 17:44:41,252
Si,N,A,1365,,,yulya,2024-01-22 10:50:35.390000,,2024-01-15 17:44:41,253
Si,N,A,1366,,,yulya,2024-01-22 10:50:28.847000,,2024-01-15 17:44:41,254
Si,N,A,1367,,,yulya,2024-01-22 10:50:18.897000,,2024-01-15 17:44:41,255
Si,N,A,1368,,,yulya,2024-01-22 10:50:11.513000,,2024-01-15 17:44:41,256
Si,N,A,1369,,,yulya,2024-01-22 10:50:03.837000,,2024-01-15 17:44:41,257
Si,N,A,1370,,,yulya,2024-01-22 10:49:51.927000,,2024-01-15 17:44:41,258
Si,N,A,1376,,,yulya,2024-01-22 12:12:50.390000,,2024-01-22 11:44:39,259
