Modul,RaporName,CmpName,CmpType,CmpParent,CmpVisible,CmpCaption,CmpTop,CmpLeft,CmpWidth,CmpHeight,CmpFont
Cariislem,<Default>,xQRNetToplam,TQRLabel,QRBand1,F,xQRNetToplam,57,417,161,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,XQRNot,TQRMemo,DetailBand1,F,XQRNot,16,624,47,17,Arial	10	-2147483640	-13	1
Cariislem,<Default>,XQROzKod1,TQRLabel,TitleBand1,T,XQROzKod1,48,392,97,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,XQROzKod2,TQRLabel,TitleBand1,T,XQROzKod2,48,568,97,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,XQROzKod3,TQRLabel,DetailBand1,F,XQROzKod3,17,592,57,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,XQROzKod4,TQRLabel,DetailBand1,F,XQROzKod4,17,600,57,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,XQROzKod5,TQRLabel,DetailBand1,F,XQROzKod5,17,608,57,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,XQRParaCinsi,TQRDBText,DetailBand1,T,ParaCinsi,0,589,20,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,xQRPKodu,TQRLabel,DetailBand1,F,XQRPKodu,1,640,57,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,xQRSehir,TQRLabel,DetailBand1,F,XQRSehir,1,632,57,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,XQRTanim,TQRDBText,DetailBand1,T,tanim,0,270,190,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,xQRTel,TQRLabel,DetailBand1,F,XQRTel,1,600,57,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,XQRToplam,TQRLabel,QRBand1,T,XQRCekAdet,6,417,161,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,XQRTopParaCinsi,TQRLabel,QRBand1,T,Toplam,6,587,42,17,Arial	8	-2147483640	-11	1	fsBold
Cariislem,<Default>,XQRTSN,TQRLabel,DetailBand1,F,XQRTSN,1,648,57,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,XQRTutar,TQRDBText,DetailBand1,T,Tutar,0,464,114,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,xQRVDaire,TQRLabel,DetailBand1,F,XQRVDaire,1,616,57,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,xQRVNo,TQRLabel,DetailBand1,F,XQRVNo,1,624,57,17,Arial	8	-2147483640	-11	1
Cariislem,<Default>,xQRYalniz,TQRLabel,QRBand1,F,[Yalnız],5,43,638,16,Arial	8	-2147483640	-11	1	fsBold
Cariislem,<Default>,XQRYetkili,TQRLabel,DetailBand1,F,XQRYetkili,17,616,57,17,Arial	8	-2147483640	-11	1
Cek,<Default>,ColumnHeaderBand1,TQRBand,QuickRep1,T,,136,48,698,18,Arial	10	-2147483640	-13	1
Cek,<Default>,DetailBand1,TQRBand,QuickRep1,T,,154,48,698,98,Arial	10	-2147483640	-13	1
Cek,<Default>,PageFooterBand1,TQRBand,QuickRep1,T,,377,48,698,24,Arial	10	-2147483640	-13	1
Cek,<Default>,QRAdres,TQRLabel,DetailBand1,T,Adres,39,383,35,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRBAdres,TQRLabel,DetailBand1,T,Adres,39,31,35,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRBand1,TQRBand,QuickRep1,T,,252,48,698,125,Arial	10	-2147483640	-13	1
Cek,<Default>,QRBanka,TQRLabel,ColumnHeaderBand1,T,Banka,-1,38,34,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRBorclu,TQRLabel,DetailBand1,T,Borçlu,20,31,36,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRBordroAck,TQRLabel,TitleBand1,F,Bordro Açk,45,351,63,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRBordroNo,TQRLabel,TitleBand1,T,Bordro No,63,497,56,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRBSehir,TQRLabel,DetailBand1,T,Şehir,76,34,30,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRCekAdet,TQRLabel,QRBand1,T,Çek Adedi,6,32,58,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRCekNo,TQRLabel,ColumnHeaderBand1,T,Çek No,-1,301,40,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRDBHesap,TQRDBText,DetailBand1,T,HesapNo,0,226,71,17,Arial	8	-2147483640	-11	1
Cek,<Default>,QRDBKartOzKod1,TQRDBText,DetailBand1,F,KartOzKod1,120,11,95,17,Arial	8	-2147483640	-11	1
Cek,<Default>,QRDBKartOzKod2,TQRDBText,DetailBand1,F,KartOzKod2,120,115,95,17,Arial	8	-2147483640	-11	1
Cek,<Default>,QRDBSube,TQRDBText,DetailBand1,T,Sube,0,134,90,17,Arial	8	-2147483640	-11	1
Cek,<Default>,QRDBText1,TQRDBText,DetailBand1,F,VNo,95,72,105,17,Arial	8	-2147483640	-11	1
Cek,<Default>,QRDuzenleyen,TQRLabel,QRBand1,T,Düzenleyen,96,373,83,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRHesap,TQRLabel,ColumnHeaderBand1,T,Hesap No,-1,228,52,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRislemTarihi,TQRLabel,TitleBand1,T,İşlem Tarihi,40,488,66,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRKefil,TQRLabel,DetailBand1,T,Kefil,20,391,25,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRKur,TQRLabel,ColumnHeaderBand1,T,Kur,-1,672,20,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRKur1,TQRLabel,QRBand1,F,EU/TL,15,225,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRKur10,TQRLabel,QRBand1,F,EU/TL,15,240,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRKur11,TQRLabel,QRBand1,F,US/TL,35,240,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRKur12,TQRLabel,QRBand1,F,EU/US,44,303,113,17,Arial	10	-2147483640	-13	162
Cek,<Default>,QRKur2,TQRLabel,QRBand1,F,EU/US,35,225,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRKur3,TQRLabel,QRBand1,F,EU/US,55,225,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRKur4,TQRLabel,QRBand1,F,EU/TL,15,230,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRKur5,TQRLabel,QRBand1,F,US/TL,35,230,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRKur6,TQRLabel,QRBand1,F,EU/US,55,230,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRKur7,TQRLabel,QRBand1,F,EU/TL,15,235,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRKur8,TQRLabel,QRBand1,F,US/TL,35,235,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRKur9,TQRLabel,QRBand1,F,EU/US,55,235,110,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRLabel1,TQRLabel,DetailBand1,F,Vergi No,95,16,48,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRLabel2,TQRLabel,QRBand1,F,K.T Tarih,58,107,49,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QROrtGun,TQRLabel,QRBand1,T,Ortalama Gün,43,15,75,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QROrtGun2,TQRLabel,QRBand1,F,K.T ye Göre Ortalama Gün,77,15,141,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QROrtVade,TQRLabel,QRBand1,T,Ortalama Vade,25,9,81,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRPortfoyNo,TQRLabel,ColumnHeaderBand1,T,Pr. No,-1,0,33,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRSehir,TQRLabel,DetailBand1,T,Şehir,76,386,30,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRSube,TQRLabel,ColumnHeaderBand1,T,Şube,-1,135,29,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRSysData1,TQRSysData,TitleBand1,F,(Report title),4,-59,134,28,Arial	18	0	-24	1
Cek,<Default>,QRSysData2,TQRSysData,PageFooterBand1,F,Page (Page#),4,8,80,17,Arial	10	-2147483640	-13	1
Cek,<Default>,QRTel,TQRLabel,DetailBand1,T,Tel.,76,551,21,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRTeslimAlan,TQRLabel,QRBand1,T,Teslim alan,96,520,83,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRToplam,TQRLabel,QRBand1,T,Toplam,6,424,42,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRTutar,TQRLabel,ColumnHeaderBand1,T,Tutar,-1,632,30,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRUnvan,TQRLabel,TitleBand1,T,Ünvan,69,23,34,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRVade,TQRLabel,ColumnHeaderBand1,T,Vade,-1,399,29,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRValor,TQRLabel,ColumnHeaderBand1,T,Valor,-1,471,30,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRVerilen,TQRLabel,TitleBand1,T,Hesap,46,22,35,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,QRYetkiliimza,TQRLabel,QRBand1,T,Yetkili İmzalar,96,8,83,17,Arial	8	-2147483640	-11	1	fsBold
Cek,<Default>,TitleBand1,TQRBand,QuickRep1,T,,48,48,698,88,Arial	10	-2147483640	-13	1
Cek,<Default>,XQRAdr1,TQRDBText,DetailBand1,T,Adr1,39,424,225,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRAdr2,TQRDBText,DetailBand1,T,Adr2,58,424,225,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRBAdr1,TQRDBText,DetailBand1,T,BAdr1,39,72,225,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRBAdr2,TQRDBText,DetailBand1,T,BAdr2,58,72,225,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRBanka,TQRDBText,DetailBand1,T,Banka,0,36,95,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRBanka2,TQRLabel,DetailBand1,F,Banka,16,592,81,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRBorclu,TQRDBText,DetailBand1,T,Borclu,20,72,161,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRBorclu_ex,TQRDBText,DetailBand1,F,Borclu,124,592,161,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRBordroAck,TQRLabel,TitleBand1,F,xQRBordroAck,45,416,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRBordroNo,TQRLabel,TitleBand1,T,XQRBordroNo,63,560,121,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRBSehir,TQRDBText,DetailBand1,T,BSehir,76,72,105,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCAdr1,TQRLabel,TitleBand1,F,xQRCAdr1,5,424,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCAdr2,TQRLabel,TitleBand1,F,xQRCAdr2,5,456,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRCariAd,TQRLabel,TitleBand1,F,XQRCariAd,69,376,105,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRCekAdet,TQRLabel,QRBand1,T,XQRCekAdet,6,96,121,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRCekNo,TQRDBText,DetailBand1,T,CekNo,0,299,95,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCEmail,TQRLabel,TitleBand1,F,xQRCEmail,21,424,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCFax,TQRLabel,TitleBand1,F,xQRCFax,5,600,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCHKTarih,TQRLabel,QRBand1,F,[CHKTarih],57,160,121,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCOzKod1,TQRLabel,TitleBand1,F,xQRCOzKod1,21,544,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCOzKod2,TQRLabel,TitleBand1,F,xQRCOzKod2,21,576,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCParaCinsi,TQRDBText,DetailBand1,F,CParaCinsi,0,587,30,17,Arial	8	-16777208	-11	1
Cek,<Default>,xQRCPKod,TQRLabel,TitleBand1,F,xQRCPKod,5,520,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCSehir,TQRLabel,TitleBand1,F,xQRCSehir,5,488,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCTel1,TQRLabel,TitleBand1,F,xQRCTel1,5,544,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCTel2,TQRLabel,TitleBand1,F,xQRCTel2,5,576,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCTicSicil,TQRLabel,TitleBand1,F,xQRCTicSicil,21,520,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCTutar,TQRDBText,DetailBand1,F,CTutar,0,536,48,17,Arial	8	-16777208	-11	1
Cek,<Default>,xQRCVDar,TQRLabel,TitleBand1,F,xQRCVDar,21,456,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRCVNo,TQRLabel,TitleBand1,F,xQRCVNo,21,488,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRHesapNo2,TQRLabel,DetailBand1,F,Hesap No,96,528,81,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRKefil,TQRDBText,DetailBand1,T,KefilAdi,20,424,161,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRKur,TQRDBText,DetailBand1,T,ParaCinsi,0,667,30,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRL_Catalog,TQRLabel,TitleBand1,F,xQRL_Catalog,6,9,85,17,Arial	10	-2147483640	-13	1
Cek,<Default>,XQRLocation,TQRLabel,TitleBand1,T,XQRLocation,31,6,225,15,Arial	8	-2147483640	-11	1
Cek,<Default>,XQROrtGun,TQRLabel,QRBand1,T,XQROrtGun,42,96,121,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQROrtGun2,TQRLabel,QRBand1,F,xQROrtGun,76,160,121,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQROrtVade,TQRLabel,QRBand1,T,XQROrtVade,24,96,121,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQROzKod1,TQRDBText,DetailBand1,F,OzKod1,40,635,95,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQROzKod2,TQRDBText,DetailBand1,F,OzKod2,56,651,95,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRPortfoyNo,TQRDBText,DetailBand1,T,PortfoyNo,0,2,31,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRSehir,TQRDBText,DetailBand1,T,Sehir,76,424,105,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRSonuc,TQRLabel,QRBand1,T,Yukardaki %s Adet Çek Karşılığı %s  TL Nezdimizdeki hesabınıza %s olarak kaydedilmiştir.,63,8,665,27,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRSube2,TQRLabel,DetailBand1,F,Şube,96,440,81,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRTanim,TQRLabel,DetailBand1,T,XQRTanim,0,135,161,17,Arial	8	-2147483640	-11	1
Cek,<Default>,xQRTanim2,TQRLabel,DetailBand1,F,xQRTanim,32,591,161,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRTarih,TQRLabel,TitleBand1,T,XQRTarih,40,560,121,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRTel,TQRDBText,DetailBand1,T,Tel,76,576,113,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRToplam,TQRLabel,QRBand1,T,XQRCekAdet,6,504,161,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRTutar,TQRDBText,DetailBand1,T,Tutar,0,536,128,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRUnvan,TQRLabel,TitleBand1,T,XQRUnvan,69,64,305,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRVade,TQRDBText,DetailBand1,T,vade,0,396,71,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRValor,TQRDBText,DetailBand1,T,valor,0,470,65,17,Arial	8	-2147483640	-11	1
Cek,<Default>,XQRVerilen,TQRLabel,TitleBand1,T,XQRVerilen,46,64,271,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,ColumnHeaderBand1,TQRBand,QuickRep1,T,,157,19,756,18,Arial	10	-2147483640	-13	1
CHEkstre,<Default>,DetailBand1,TQRBand,QuickRep1,T,,175,19,756,15,Arial	10	-2147483640	-13	1
CHEkstre,<Default>,PageFooterBand1,TQRBand,QuickRep1,T,,337,19,756,24,Arial	10	-2147483640	-13	1
CHEkstre,<Default>,QRAlacakBak,TQRLabel,QRBand1,T,0,40,476,140,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,QRAlacakBakRapDov,TQRLabel,QRBand1,F,0,40,607,140,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,QRBand1,TQRBand,QuickRep1,T,,279,19,756,58,Arial	10	-2147483640	-13	1
CHEkstre,<Default>,QRDBText1,TQRDBText,DetailBand1,T,FisTar,0,1,58,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText10,TQRDBText,QRSubDetail1,T,Kur,2,501,23,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText11,TQRDBText,QRSubDetail1,T,iskontoTut,1,530,82,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText12,TQRDBText,QRSubDetail1,T,StokTanim,2,123,130,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText13,TQRDBText,QRSubDetail1,T,Renk,2,255,90,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText14,TQRDBText,DetailBand1,T,tanim,0,217,126,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText15,TQRDBText,QRSubDetail1,F,Tanim,2,3,86,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText16,TQRDBText,DetailBand1,F,OzKod1,16,1,80,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText17,TQRDBText,DetailBand1,F,OzKod1,16,89,80,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText18,TQRDBText,DetailBand1,F,AdresAdi,16,177,80,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText19,TQRDBText,QRSubDetail1,F,iskonto,18,7,90,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText2,TQRDBText,DetailBand1,T,EvrakNo,0,61,60,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText20,TQRDBText,QRSubDetail1,F,KDVOran,18,100,86,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText21,TQRDBText,QRSubDetail1,F,AlterKod,18,195,130,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText22,TQRDBText,QRSubDetail1,F,AlterTanim,18,331,130,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText3,TQRDBText,QRSubDetail1,T,SKOD,2,24,97,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText4,TQRDBText,DetailBand1,T,Borc,0,407,110,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText5,TQRDBText,DetailBand1,T,Alacak,0,518,110,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText6,TQRDBText,DetailBand1,T,konum,0,122,94,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText7,TQRDBText,QRSubDetail1,T,Miktar,2,347,30,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText8,TQRDBText,QRSubDetail1,T,Birim,2,382,23,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBText9,TQRDBText,QRSubDetail1,T,Fiyat,2,412,86,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRDBVadeTar,TQRDBText,DetailBand1,T,VadeTar,0,345,62,14,Tahoma	8	-2147483640	-11	162
CHEkstre,<Default>,QRExpr1,TQRExpr,QRBand1,T,SUM(ADODataSetRPx.Borc),4,165,140,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,QRExpr2,TQRExpr,QRBand1,T,SUM(ADODataSetRPx.Alacak),4,308,140,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,QRExpr3,TQRExpr,QRBand1,F,SUM(ADODataSetRPx.BorcRapDov),4,464,140,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,QRExpr4,TQRExpr,QRBand1,F,SUM(ADODataSetRPx.AlacakRapDov),4,607,140,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,QRGFooter,TQRBand,QuickRep1,T,,220,19,756,59,Arial	10	-2147483640	-13	1
CHEkstre,<Default>,QRGHeader,TQRBand,QuickRep1,T,,190,19,756,15,Arial	10	-2147483640	-13	1
CHEkstre,<Default>,QRLabel1,TQRLabel,ColumnHeaderBand1,T,TARIH,1,2,33,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel10,TQRLabel,TitleBand1,T,Tanım,43,228,36,15,Tahoma	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel11,TQRLabel,TitleBand1,T,Ünvan,62,7,37,15,Tahoma	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel12,TQRLabel,QRBand1,T,Devir,22,294,29,17,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel13,TQRLabel,TitleBand1,T,Başlangıç Tarih,80,7,86,16,Tahoma	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel14,TQRLabel,TitleBand1,T,Bitiş Tarih,80,229,57,16,Tahoma	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel15,TQRLabel,QRGHeader,T,Stok,1,25,26,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel16,TQRLabel,QRGHeader,T,Miktar,1,342,36,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel17,TQRLabel,QRGHeader,T,Birim,1,382,30,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel18,TQRLabel,QRGHeader,T,Fiyat,1,474,26,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel19,TQRLabel,QRGHeader,T,Kur,1,502,20,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel2,TQRLabel,ColumnHeaderBand1,T,EVRAK NO,1,62,55,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel20,TQRLabel,QRGFooter,T,Fiş Toplamı,1,560,49,13,Tahoma	7	-2147483640	-9	162
CHEkstre,<Default>,QRLabel21,TQRLabel,QRGFooter,T,Genel İskonto,15,550,59,13,Tahoma	7	-2147483640	-9	162
CHEkstre,<Default>,QRLabel22,TQRLabel,QRGFooter,T,KDV Toplamı,28,552,57,13,Tahoma	7	-2147483640	-9	162
CHEkstre,<Default>,QRLabel23,TQRLabel,QRGFooter,T,Genel Toplam,42,550,59,13,Tahoma	7	-2147483640	-9	162
CHEkstre,<Default>,QRLabel24,TQRLabel,QRGHeader,T,Açıklama,1,122,51,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel25,TQRLabel,QRGHeader,T,Renk,1,256,29,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel26,TQRLabel,ColumnHeaderBand1,T,VADE,1,347,30,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel27,TQRLabel,QRGHeader,T,İskonto,1,568,43,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel28,TQRLabel,QRGHeader,T,Toplam,1,715,42,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel29,TQRLabel,ColumnHeaderBand1,T,TANIM,1,218,36,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel3,TQRLabel,ColumnHeaderBand1,T,BAKİYE,2,717,39,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel30,TQRLabel,TitleBand1,T,:,44,92,4,15,Tahoma	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel31,TQRLabel,TitleBand1,T,:,63,92,4,15,Tahoma	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel32,TQRLabel,TitleBand1,T,:,44,287,4,15,Tahoma	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel33,TQRLabel,TitleBand1,T,:,80,92,4,16,Tahoma	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel34,TQRLabel,TitleBand1,T,:,80,287,4,16,Tahoma	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel35,TQRLabel,QRGHeader,T,Ê,0,6,15,18,Wingdings 3	12	-2147483640	-16	2
CHEkstre,<Default>,QRLabel36,TQRLabel,ColumnHeaderBand1,F,Rap.Dov.Bakiye,2,714,83,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel37,TQRLabel,QRGFooter,F,ÖTV Toplamı,54,552,58,13,Tahoma	7	-2147483640	-9	162
CHEkstre,<Default>,QRLabel38,TQRLabel,QRGHeader,F,Net Fiyat,1,623,47,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel4,TQRLabel,ColumnHeaderBand1,T,BORÇ,1,486,31,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel5,TQRLabel,ColumnHeaderBand1,T,ALACAK,1,580,47,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel6,TQRLabel,ColumnHeaderBand1,T,TİP,1,123,18,15,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel7,TQRLabel,QRBand1,T,Toplam,4,281,42,17,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel8,TQRLabel,QRBand1,T,Bakiye,40,286,37,17,Arial	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLabel9,TQRLabel,TitleBand1,T,Cari Kod,44,7,47,15,Tahoma	8	0	-11	1	fsBold
CHEkstre,<Default>,QRLAlacakD,TQRLabel,QRBand1,T,0,22,476,140,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,QRLAlacakDRapDov,TQRLabel,QRBand1,F,0,22,607,140,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,QRLBorcBak,TQRLabel,QRBand1,T,0,40,333,140,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,QRLBorcBakRapDov,TQRLabel,QRBand1,F,0,40,464,140,17,Arial	8	-2147483640	-11	1
CHEkstre,<Default>,QRLBorcD,TQRLabel,QRBand1,T,0,22,333,140,17,Arial	8	-2147483640	-11	1
