Tarih,DOV_KOD,DOV_BazKOD,carpan
2004-12-18,US,TL,1500000.0
2004-12-18,YTL,TL,1000000.0
2004-12-19,YTL,TL,1000000.0
2004-12-20,US,TL,1500000.0
2004-12-20,YTL,TL,1000000.0
2004-12-21,YTL,TL,1000000.0
2004-12-22,EU,TL,1800000.0
2004-12-22,US,TL,1500000.0
2004-12-22,YTL,TL,1000000.0
2004-12-23,EU,TL,1850000.0
2004-12-23,US,TL,1500000.0
2004-12-23,YTL,TL,1000000.0
2004-12-24,EU,TL,1800000.0
2004-12-24,US,TL,1500000.0
2004-12-24,YTL,TL,1000000.0
2004-12-25,EU,TL,1820000.0
2004-12-25,US,TL,1500000.0
2004-12-25,YTL,TL,1000000.0
2004-12-26,YTL,TL,1000000.0
2004-12-27,EU,TL,1820000.0
2004-12-27,US,TL,1500000.0
2004-12-27,YTL,TL,1000000.0
2004-12-28,EU,TL,1820000.0
2004-12-28,US,TL,1356000.0
2004-12-28,YTL,TL,1000000.0
2004-12-29,US,TL,1500000.0
2004-12-29,YTL,TL,1000000.0
2004-12-30,EU,TL,1800000.0
2004-12-30,US,TL,1356000.0
2004-12-30,YTL,TL,1000000.0
2004-12-31,EU,TL,1850000.0
2004-12-31,US,TL,1356000.0
2004-12-31,YTL,TL,1000000.0
2005-01-01,EU,TL,1760000.0
2005-01-01,EU,YTL,1.76
2005-01-01,US,TL,1360000.0
2005-01-01,US,YTL,1.36
2005-01-01,YTL,TL,1000000.0
2005-01-02,EU,TL,1850000.0
2005-01-02,EU,YTL,1.69
2005-01-02,US,TL,1500000.0
2005-01-02,US,YTL,1.31
2005-01-02,YTL,TL,1000000.0
2005-01-03,EU,TL,1850000.0
2005-01-03,EU,YTL,1.77
2005-01-03,US,TL,1400000.0
2005-01-03,US,YTL,1.33
2005-01-03,YTL,TL,1000000.0
2005-01-04,EU,TL,1835000.0
2005-01-04,EU,YTL,1.77
2005-01-04,US,TL,1400000.0
2005-01-04,US,YTL,1.33
2005-01-04,YTL,TL,1000000.0
2005-01-05,EU,TL,1835000.0
2005-01-05,EU,YTL,1.77
2005-01-05,US,TL,1356000.0
2005-01-05,US,YTL,1.33
2005-01-05,YTL,TL,1000000.0
2005-01-06,EU,TL,1820000.0
2005-01-06,EU,YTL,1.77
2005-01-06,US,TL,1356000.0
2005-01-06,US,YTL,1.33
2005-01-06,YTL,TL,1000000.0
2005-01-07,EU,TL,1820000.0
2005-01-07,EU,YTL,1.77
2005-01-07,US,TL,1371000.0
2005-01-07,US,YTL,1.33
2005-01-07,YTL,TL,1000000.0
2005-01-08,EU,TL,1820000.0
2005-01-08,EU,YTL,1.77
2005-01-08,US,TL,1356000.0
2005-01-08,US,YTL,1.33
2005-01-08,YTL,TL,1000000.0
2005-01-09,EU,TL,1820000.0
2005-01-09,EU,YTL,1.77
2005-01-09,US,TL,1356000.0
2005-01-09,US,YTL,1.33
2005-01-09,YTL,TL,1000000.0
2005-01-10,EU,TL,1825000.0
2005-01-10,EU,YTL,1.77
2005-01-10,US,TL,1395000.0
2005-01-10,US,YTL,1.33
2005-01-10,YTL,TL,1000000.0
2005-01-11,EU,TL,1815000.0
2005-01-11,EU,YTL,1.77
2005-01-11,US,TL,1385000.0
2005-01-11,US,YTL,1.33
2005-01-11,YTL,TL,1000000.0
2005-01-12,EU,TL,1800000.0
2005-01-12,EU,YTL,1.77
2005-01-12,US,TL,1395000.0
2005-01-12,US,YTL,1.33
2005-01-12,YTL,TL,1000000.0
2005-01-13,EU,TL,1798000.0
2005-01-13,EU,YTL,1.77
2005-01-13,US,TL,1357000.0
2005-01-13,US,YTL,1.33
2005-01-13,YTL,TL,1000000.0
2005-01-14,EU,TL,1779000.0
2005-01-14,EU,YTL,1.77
2005-01-14,US,TL,1356000.0
2005-01-14,US,YTL,1.33
2005-01-14,YTL,TL,1000000.0
2005-01-15,EU,TL,1767000.0
2005-01-15,EU,YTL,1.77
2005-01-15,US,TL,1347000.0
2005-01-15,US,YTL,1.33
2005-01-15,YTL,TL,1000000.0
2005-01-16,EU,TL,1778000.0
2005-01-16,EU,YTL,1.77
2005-01-16,US,TL,1348000.0
2005-01-16,US,YTL,1.33
2005-01-16,YTL,TL,1000000.0
2005-01-17,EU,TL,1762000.0
2005-01-17,EU,YTL,1.7
2005-01-17,US,TL,1342000.0
2005-01-17,US,YTL,1.3
2005-01-17,YTL,TL,1000000.0
2005-01-18,EU,TL,1746000.0
2005-01-18,EU,YTL,1.7
2005-01-18,US,TL,1339000.0
2005-01-18,US,YTL,1.3
2005-01-18,YTL,TL,1000000.0
2005-01-19,EU,TL,1745000.0
2005-01-19,EU,YTL,1.7
2005-01-19,US,TL,1337000.0
2005-01-19,US,YTL,1.3
2005-01-19,YTL,TL,1000000.0
2005-01-20,EU,TL,1774000.0
2005-01-20,EU,YTL,1.7
2005-01-20,US,TL,1347000.0
2005-01-20,US,YTL,1.3
2005-01-20,YTL,TL,1000000.0
2005-01-21,EU,TL,1750000.0
2005-01-21,EU,YTL,1.7
2005-01-21,US,TL,1337000.0
2005-01-21,US,YTL,1.3
2005-01-21,YTL,TL,1000000.0
2005-01-22,EU,TL,1750000.0
2005-01-22,EU,YTL,1.7
2005-01-22,US,TL,1337000.0
2005-01-22,US,YTL,1.3
2005-01-22,YTL,TL,1000000.0
2005-01-23,EU,TL,1750000.0
2005-01-23,EU,YTL,1.7
2005-01-23,US,TL,1337000.0
2005-01-23,US,YTL,1.3
2005-01-23,YTL,TL,1000000.0
2005-01-24,EU,TL,1753000.0
2005-01-24,EU,YTL,1.7
2005-01-24,US,TL,1341000.0
2005-01-24,US,YTL,1.3
2005-01-24,YTL,TL,1000000.0
2005-01-25,EU,TL,1882000.0
2005-01-25,EU,YTL,1.7
2005-01-25,US,TL,1337000.0
2005-01-25,US,YTL,1.3
2005-01-25,YTL,TL,1000000.0
2005-01-26,EU,TL,1732000.0
2005-01-26,EU,YTL,1.7
2005-01-26,US,TL,1333000.0
2005-01-26,US,YTL,1.3
2005-01-26,YTL,TL,1000000.0
2005-01-27,EU,TL,1778000.0
2005-01-27,EU,YTL,1.7
2005-01-27,US,TL,1330000.0
2005-01-27,US,YTL,1.3
2005-01-27,YTL,TL,1000000.0
2005-01-28,EU,TL,1778000.0
2005-01-28,EU,YTL,1.7
2005-01-28,US,TL,1337000.0
2005-01-28,US,YTL,1.3
2005-01-28,YTL,TL,1000000.0
2005-01-29,EU,YTL,1.7
2005-01-29,US,YTL,1.3
2005-01-29,YTL,TL,1000000.0
2005-01-30,EU,YTL,1.73
2005-01-30,US,YTL,1.3
2005-01-30,YTL,TL,1000000.0
2005-01-31,EU,TL,1850000.0
2005-01-31,EU,YTL,1.73
2005-01-31,US,TL,1500000.0
2005-01-31,US,YTL,1.33
2005-01-31,YTL,TL,1000000.0
2005-02-01,EU,TL,1700000.0
2005-02-01,EU,YTL,1.77
2005-02-01,US,TL,1300000.0
2005-02-01,US,YTL,1.33
2005-02-01,YTL,TL,1000000.0
2005-02-02,EU,TL,1700000.0
2005-02-02,EU,YTL,1.73
2005-02-02,US,TL,1300000.0
2005-02-02,US,YTL,1.31
2005-02-02,YTL,TL,1000000.0
2005-02-03,EU,TL,1730000.0
2005-02-03,EU,YTL,1.73
2005-02-03,US,TL,1330000.0
2005-02-03,US,YTL,1.33
2005-02-03,YTL,TL,1000000.0
2005-02-04,EU,TL,1770000.0
2005-02-04,EU,YTL,1.77
2005-02-04,US,TL,1330000.0
2005-02-04,US,YTL,1.33
2005-02-04,YTL,TL,1000000.0
2005-02-05,EU,TL,1720000.0
2005-02-05,EU,YTL,1.72
2005-02-05,US,TL,1330000.0
2005-02-05,US,YTL,1.33
2005-02-05,YTL,TL,1000000.0
2005-02-06,EU,TL,1720000.0
2005-02-06,EU,YTL,1.72
2005-02-06,US,TL,1330000.0
2005-02-06,US,YTL,1.33
2005-02-06,YTL,TL,1000000.0
2005-02-07,EU,TL,1600000.0
2005-02-07,EU,YTL,1.6
2005-02-07,US,TL,1310000.0
2005-02-07,US,YTL,1.31
2005-02-07,YTL,TL,1000000.0
2005-02-08,EU,TL,1670000.0
2005-02-08,EU,YTL,1.67
2005-02-08,US,TL,1310000.0
2005-02-08,US,YTL,1.31
2005-02-08,YTL,TL,1000000.0
2005-02-09,EU,TL,1710000.0
2005-02-09,EU,YTL,1.71
2005-02-09,US,TL,1320000.0
2005-02-09,US,YTL,1.32
2005-02-09,YTL,TL,1000000.0
2005-02-10,EU,TL,1700000.0
2005-02-10,EU,YTL,1.7
2005-02-10,US,TL,1330000.0
2005-02-10,US,YTL,1.33
2005-02-10,YTL,TL,1000000.0
2005-02-11,EU,TL,1700000.0
2005-02-11,EU,YTL,1.7
2005-02-11,US,TL,1320000.0
2005-02-11,US,YTL,1.32
2005-02-11,YTL,TL,1000000.0
2005-02-12,EU,TL,1690000.0
2005-02-12,EU,YTL,1.69
2005-02-12,US,TL,1310000.0
2005-02-12,US,YTL,1.31
2005-02-12,YTL,TL,1000000.0
2005-02-13,EU,TL,1600000.0
2005-02-13,EU,YTL,1.6
2005-02-13,US,TL,1310000.0
2005-02-13,US,YTL,1.31
2005-02-13,YTL,TL,1000000.0
2005-02-14,EU,TL,1610000.0
2005-02-14,EU,YTL,1.61
2005-02-14,US,TL,1310000.0
2005-02-14,US,YTL,1.31
2005-02-14,YTL,TL,1000000.0
2005-02-15,EU,TL,1690000.0
2005-02-15,EU,YTL,1.69
2005-02-15,US,TL,1310000.0
2005-02-15,US,YTL,1.31
2005-02-15,YTL,TL,1000000.0
2005-02-16,EU,TL,1700000.0
2005-02-16,EU,YTL,1.7
2005-02-16,US,TL,1310000.0
2005-02-16,US,YTL,1.31
2005-02-16,YTL,TL,1000000.0
2005-02-17,EU,TL,1700000.0
2005-02-17,EU,YTL,1.7
2005-02-17,US,TL,1310000.0
2005-02-17,US,YTL,1.31
2005-02-17,YTL,TL,1000000.0
2005-02-18,EU,TL,1700000.0
2005-02-18,EU,YTL,1.7
2005-02-18,US,TL,1310000.0
2005-02-18,US,YTL,1.31
2005-02-18,YTL,TL,1000000.0
2005-02-19,EU,TL,1700000.0
2005-02-19,EU,YTL,1.7
2005-02-19,US,TL,1310000.0
2005-02-19,US,YTL,1.31
2005-02-19,YTL,TL,1000000.0
2005-02-20,EU,TL,1700000.0
2005-02-20,EU,YTL,1.7
2005-02-20,US,TL,1310000.0
2005-02-20,US,YTL,1.31
2005-02-20,YTL,TL,1000000.0
2005-02-21,EU,TL,1700000.0
2005-02-21,EU,YTL,1.7
2005-02-21,US,TL,1310000.0
2005-02-21,US,YTL,1.31
2005-02-21,YTL,TL,1000000.0
2005-02-22,EU,TL,1700000.0
2005-02-22,EU,YTL,1.7
2005-02-22,US,TL,1310000.0
2005-02-22,US,YTL,1.31
2005-02-22,YTL,TL,1000000.0
2005-02-23,EU,TL,1700000.0
2005-02-23,EU,YTL,1.71
2005-02-23,US,TL,1310000.0
2005-02-23,US,YTL,1.3
2005-02-23,YTL,TL,1000000.0
2005-02-24,EU,TL,1700000.0
2005-02-24,EU,YTL,1.7
2005-02-24,US,TL,1310000.0
2005-02-24,US,YTL,1.31
2005-02-24,YTL,TL,1000000.0
2005-02-25,EU,TL,1710000.0
2005-02-25,EU,YTL,1.71
2005-02-25,US,TL,1290000.0
2005-02-25,US,YTL,1.29
2005-02-25,YTL,TL,1000000.0
2005-02-26,EU,TL,1700000.0
2005-02-26,EU,YTL,1.7
2005-02-26,US,TL,1310000.0
2005-02-26,US,YTL,1.31
2005-02-26,YTL,TL,1000000.0
2005-02-27,EU,TL,1700000.0
2005-02-27,EU,YTL,1.7
2005-02-27,US,TL,1310000.0
2005-02-27,US,YTL,1.31
2005-02-27,YTL,TL,1000000.0
2005-02-28,EU,TL,1710000.0
2005-02-28,EU,YTL,1.71
2005-02-28,US,TL,1290000.0
2005-02-28,US,YTL,1.29
2005-02-28,YTL,TL,1000000.0
2005-03-01,EU,TL,1600000.0
2005-03-01,EU,YTL,1.6
2005-03-01,US,TL,1300000.0
2005-03-01,US,YTL,1.3
2005-03-01,YTL,TL,1000000.0
2005-03-02,EU,TL,1690000.0
2005-03-02,EU,YTL,1.69
2005-03-02,US,TL,1280000.0
2005-03-02,US,YTL,1.28
2005-03-02,YTL,TL,1000000.0
2005-03-03,EU,TL,1600000.0
2005-03-03,EU,YTL,1.6
2005-03-03,US,TL,1300000.0
2005-03-03,US,YTL,1.3
2005-03-03,YTL,TL,1000000.0
2005-03-04,EU,TL,1700000.0
2005-03-04,EU,YTL,1.7
2005-03-04,US,TL,1300000.0
2005-03-04,US,YTL,1.3
2005-03-04,YTL,TL,1000000.0
2005-03-05,EU,TL,1700000.0
2005-03-05,EU,YTL,1.7
2005-03-05,US,TL,1300000.0
2005-03-05,US,YTL,1.3
2005-03-05,YTL,TL,1000000.0
2005-03-06,EU,TL,1700000.0
2005-03-06,EU,YTL,1.7
2005-03-06,US,TL,1300000.0
2005-03-06,US,YTL,1.3
2005-03-06,YTL,TL,1000000.0
2005-03-07,EU,TL,1700000.0
2005-03-07,EU,YTL,1.7
2005-03-07,US,TL,1300000.0
2005-03-07,US,YTL,1.3
2005-03-07,YTL,TL,1000000.0
2005-03-08,EU,TL,1660000.0
2005-03-08,EU,YTL,1.66
2005-03-08,US,TL,1260000.0
2005-03-08,US,YTL,1.26
2005-03-08,YTL,TL,1000000.0
2005-03-09,EU,TL,1670000.0
2005-03-09,EU,YTL,1.67
2005-03-09,US,TL,1270000.0
2005-03-09,US,YTL,1.27
2005-03-09,YTL,TL,1000000.0
2005-03-10,EU,TL,1700000.0
2005-03-10,EU,YTL,1.7
2005-03-10,US,TL,1270000.0
2005-03-10,US,YTL,1.27
2005-03-10,YTL,TL,1000000.0
2005-03-11,EU,TL,1600000.0
2005-03-11,EU,YTL,1.6
2005-03-11,US,TL,1300000.0
2005-03-11,US,YTL,1.3
2005-03-11,YTL,TL,1000000.0
2005-03-12,EU,TL,1600000.0
2005-03-12,EU,YTL,1.6
2005-03-12,US,TL,1300000.0
2005-03-12,US,YTL,1.3
2005-03-12,YTL,TL,1000000.0
2005-03-13,EU,TL,1600000.0
2005-03-13,EU,YTL,1.6
2005-03-13,US,TL,1280000.0
2005-03-13,US,YTL,1.28
2005-03-13,YTL,TL,1000000.0
2005-03-14,EU,TL,1600000.0
2005-03-14,EU,YTL,1.6
2005-03-14,US,TL,1300000.0
2005-03-14,US,YTL,1.3
2005-03-14,YTL,TL,1000000.0
2005-03-15,EU,TL,1600000.0
2005-03-15,EU,YTL,1.6
2005-03-15,US,TL,1300000.0
2005-03-15,US,YTL,1.3
2005-03-15,YTL,TL,1000000.0
2005-03-16,EU,TL,1700000.0
2005-03-16,EU,YTL,1.7
2005-03-16,US,TL,1300000.0
2005-03-16,US,YTL,1.3
2005-03-16,YTL,TL,1000000.0
2005-03-17,EU,TL,1760000.0
2005-03-17,EU,YTL,1.76
2005-03-17,US,TL,1320000.0
2005-03-17,US,YTL,1.32
2005-03-17,YTL,TL,1000000.0
2005-03-18,EU,TL,1750000.0
2005-03-18,EU,YTL,1.75
2005-03-18,US,TL,1300000.0
2005-03-18,US,YTL,1.3
2005-03-18,YTL,TL,1000000.0
2005-03-19,EU,TL,1750000.0
2005-03-19,EU,YTL,1.75
2005-03-19,US,TL,1310000.0
2005-03-19,US,YTL,1.31
2005-03-19,YTL,TL,1000000.0
2005-03-20,EU,TL,1700000.0
2005-03-20,EU,YTL,1.7
2005-03-20,US,TL,1300000.0
2005-03-20,US,YTL,1.3
2005-03-20,YTL,TL,1000000.0
2005-03-21,EU,TL,1700000.0
2005-03-21,EU,YTL,1.7
2005-03-21,US,TL,1300000.0
2005-03-21,US,YTL,1.3
2005-03-21,YTL,TL,1000000.0
2005-03-22,EU,TL,1700000.0
2005-03-22,EU,YTL,1.7
2005-03-22,US,TL,1300000.0
2005-03-22,US,YTL,1.3
2005-03-22,YTL,TL,1000000.0
2005-03-23,EU,TL,1700000.0
2005-03-23,EU,YTL,1.7
2005-03-23,US,TL,1300000.0
2005-03-23,US,YTL,1.3
2005-03-23,YTL,TL,1000000.0
2005-03-24,EU,TL,1750000.0
2005-03-24,EU,YTL,1.75
2005-03-24,US,TL,1350000.0
2005-03-24,US,YTL,1.35
2005-03-24,YTL,TL,1000000.0
2005-03-25,EU,TL,1730000.0
2005-03-25,EU,YTL,1.73
2005-03-25,US,TL,1340000.0
2005-03-25,US,YTL,1.34
2005-03-25,YTL,TL,1000000.0
2005-03-26,EU,TL,1720000.0
2005-03-26,EU,YTL,1.72
2005-03-26,US,TL,1340000.0
2005-03-26,US,YTL,1.34
2005-03-26,YTL,TL,1000000.0
2005-03-27,EU,TL,1740000.0
2005-03-27,EU,YTL,1.74
2005-03-27,US,TL,1340000.0
2005-03-27,US,YTL,1.34
2005-03-27,YTL,TL,1000000.0
2005-03-28,EU,TL,1740000.0
2005-03-28,EU,YTL,1.74
2005-03-28,US,TL,1350000.0
2005-03-28,US,YTL,1.35
2005-03-28,YTL,TL,1000000.0
2005-03-29,EU,TL,1750000.0
2005-03-29,EU,YTL,1.74
2005-03-29,US,TL,1340000.0
2005-03-29,US,YTL,1.34
2005-03-29,YTL,TL,1000000.0
2005-03-30,EU,TL,1790000.0
2005-03-30,EU,YTL,1.79
2005-03-30,US,TL,1380000.0
2005-03-30,US,YTL,1.38
2005-03-30,YTL,TL,1000000.0
2005-03-31,EU,TL,1750000.0
2005-03-31,EU,YTL,1.75
2005-03-31,US,TL,1380000.0
2005-03-31,US,YTL,1.38
2005-03-31,YTL,TL,1000000.0
2005-04-01,EU,TL,1740000.0
2005-04-01,EU,YTL,1.74
2005-04-01,US,TL,1350000.0
2005-04-01,US,YTL,1.35
2005-04-01,YTL,TL,1000000.0
2005-04-02,EU,TL,1720000.0
2005-04-02,EU,YTL,1.72
2005-04-02,US,TL,1330000.0
2005-04-02,US,YTL,1.33
2005-04-02,YTL,TL,1000000.0
2005-04-03,EU,TL,1720000.0
2005-04-03,EU,YTL,1.72
2005-04-03,US,TL,1340000.0
2005-04-03,US,YTL,1.34
2005-04-03,YTL,TL,1000000.0
2005-04-04,EU,TL,1720000.0
2005-04-04,EU,YTL,1.72
2005-04-04,US,TL,1340000.0
2005-04-04,US,YTL,1.34
2005-04-04,YTL,TL,1000000.0
2005-04-05,EU,TL,1740000.0
2005-04-05,EU,YTL,1.74
2005-04-05,US,TL,1340000.0
2005-04-05,US,YTL,1.34
2005-04-05,YTL,TL,1000000.0
2005-04-06,EU,TL,1730000.0
2005-04-06,EU,YTL,1.73
2005-04-06,US,TL,1340000.0
2005-04-06,US,YTL,1.34
2005-04-06,YTL,TL,1000000.0
2005-04-07,EU,TL,1730000.0
2005-04-07,EU,YTL,1.73
2005-04-07,US,TL,1340000.0
2005-04-07,US,YTL,1.34
2005-04-07,YTL,TL,1000000.0
2005-04-08,EU,TL,1740000.0
2005-04-08,EU,YTL,1.74
2005-04-08,US,TL,1340000.0
2005-04-08,US,YTL,1.34
2005-04-08,YTL,TL,1000000.0
2005-04-09,EU,TL,1740000.0
2005-04-09,EU,YTL,1.74
2005-04-09,US,TL,1340000.0
2005-04-09,US,YTL,1.34
2005-04-09,YTL,TL,1000000.0
2005-04-10,EU,TL,1740000.0
2005-04-10,EU,YTL,1.74
2005-04-10,US,TL,1340000.0
2005-04-10,US,YTL,1.34
2005-04-10,YTL,TL,1000000.0
2005-04-11,EU,TL,1730000.0
2005-04-11,EU,YTL,1.73
2005-04-11,US,TL,1340000.0
2005-04-11,US,YTL,1.34
2005-04-11,YTL,TL,1000000.0
2005-04-12,EU,TL,1740000.0
2005-04-12,EU,YTL,1.74
2005-04-12,US,TL,1340000.0
2005-04-12,US,YTL,1.34
2005-04-12,YTL,TL,1000000.0
2005-04-13,EU,TL,1740000.0
2005-04-13,EU,YTL,1.74
2005-04-13,US,TL,1340000.0
2005-04-13,US,YTL,1.34
2005-04-13,YTL,TL,1000000.0
2005-04-14,EU,TL,1740000.0
2005-04-14,EU,YTL,1.74
2005-04-14,US,TL,1340000.0
2005-04-14,US,YTL,1.34
2005-04-14,YTL,TL,1000000.0
2005-04-15,EU,TL,1764000.0
2005-04-15,EU,YTL,1.76
2005-04-15,US,TL,1374000.0
2005-04-15,US,YTL,1.37
2005-04-15,YTL,TL,1000000.0
2005-04-16,EU,TL,1762000.0
2005-04-16,EU,YTL,1.76
2005-04-16,US,TL,1370000.0
2005-04-16,US,YTL,1.37
2005-04-16,YTL,TL,1000000.0
2005-04-17,EU,TL,1740000.0
2005-04-17,EU,YTL,1.74
2005-04-17,US,TL,1350000.0
2005-04-17,US,YTL,1.35
2005-04-17,YTL,TL,1000000.0
2005-04-18,EU,TL,1760000.0
2005-04-18,EU,YTL,1.76
2005-04-18,US,TL,1350000.0
2005-04-18,US,YTL,1.35
2005-04-18,YTL,TL,1000000.0
2005-04-19,EU,TL,1750000.0
2005-04-19,EU,YTL,1.75
2005-04-19,US,TL,1350000.0
2005-04-19,US,YTL,1.35
2005-04-19,YTL,TL,1000000.0
2005-04-20,EU,TL,1750000.0
2005-04-20,EU,YTL,1.75
2005-04-20,US,TL,1350000.0
2005-04-20,US,YTL,1.35
2005-04-20,YTL,TL,1000000.0
2005-04-21,EU,TL,1775000.0
2005-04-21,EU,YTL,1.78
2005-04-21,US,TL,1360000.0
2005-04-21,US,YTL,1.36
2005-04-21,YTL,TL,1000000.0
2005-04-22,EU,TL,1750000.0
2005-04-22,EU,YTL,1.75
2005-04-22,US,TL,1350000.0
2005-04-22,US,YTL,1.35
2005-04-22,YTL,TL,1000000.0
2005-04-23,EU,TL,1770000.0
2005-04-23,EU,YTL,1.77
2005-04-23,US,TL,1350000.0
2005-04-23,US,YTL,1.35
2005-04-23,YTL,TL,1000000.0
2005-04-24,EU,TL,1750000.0
2005-04-24,EU,YTL,1.75
2005-04-24,US,TL,1350000.0
2005-04-24,US,YTL,1.35
2005-04-24,YTL,TL,1000000.0
2005-04-25,EU,TL,1670000.0
2005-04-25,EU,YTL,1.67
2005-04-25,US,TL,1350000.0
2005-04-25,US,YTL,1.35
2005-04-25,YTL,TL,1000000.0
2005-04-26,EU,TL,1770000.0
2005-04-26,EU,YTL,1.77
2005-04-26,US,TL,1360000.0
2005-04-26,US,YTL,1.36
2005-04-26,YTL,TL,1000000.0
2005-04-27,EU,YTL,1.77
2005-04-27,US,YTL,1.36
2005-04-27,YTL,TL,1000000.0
2005-04-28,EU,YTL,1.77
2005-04-28,US,YTL,1.36
2005-04-28,YTL,TL,1000000.0
2005-04-29,EU,TL,1790000.0
2005-04-29,EU,YTL,1.79
2005-04-29,US,TL,1390000.0
2005-04-29,US,YTL,1.39
2005-04-29,YTL,TL,1000000.0
2005-04-30,EU,YTL,1.79
2005-04-30,US,YTL,1.39
2005-04-30,YTL,TL,1000000.0
2005-05-01,EU,TL,1790000.0
2005-05-01,EU,YTL,1.66
2005-05-01,US,TL,1390000.0
2005-05-01,US,YTL,1.34
2005-05-01,YTL,TL,1000000.0
2005-05-02,EU,TL,1770000.0
2005-05-02,EU,YTL,1.77
2005-05-02,US,TL,1380000.0
2005-05-02,US,YTL,1.38
2005-05-02,YTL,TL,1000000.0
2005-05-03,EU,TL,1760000.0
2005-05-03,EU,YTL,1.76
2005-05-03,US,TL,1380000.0
2005-05-03,US,YTL,1.38
2005-05-03,YTL,TL,1000000.0
2005-05-04,EU,TL,1700000.0
2005-05-04,EU,YTL,1.7
2005-05-04,US,TL,1352000.0
2005-05-04,US,YTL,1.35
2005-05-04,YTL,TL,1000000.0
2005-05-05,EU,TL,1700000.0
2005-05-05,EU,YTL,1.7
2005-05-05,US,TL,1360000.0
2005-05-05,US,YTL,1.36
2005-05-05,YTL,TL,1000000.0
2005-05-06,EU,TL,1700000.0
2005-05-06,EU,YTL,1.7
2005-05-06,US,TL,1350000.0
2005-05-06,US,YTL,1.35
2005-05-06,YTL,TL,1000000.0
2005-05-07,EU,TL,1732000.0
2005-05-07,EU,YTL,1.73
2005-05-07,US,TL,1350000.0
2005-05-07,US,YTL,1.35
2005-05-07,YTL,TL,1000000.0
2005-05-08,EU,YTL,1.73
2005-05-08,US,YTL,1.35
2005-05-08,YTL,TL,1000000.0
2005-05-09,EU,YTL,1.75
2005-05-09,US,YTL,1.35
2005-05-09,YTL,TL,1000000.0
2005-05-10,EU,YTL,1.74
2005-05-10,US,YTL,1.35
2005-05-10,YTL,TL,1000000.0
2005-05-11,EU,TL,1750000.0
2005-05-11,EU,YTL,1.75
2005-05-11,US,TL,1360000.0
2005-05-11,US,YTL,1.36
2005-05-11,YTL,TL,1000000.0
2005-05-12,EU,YTL,1.74
2005-05-12,US,YTL,1.36
2005-05-12,YTL,TL,1000000.0
2005-05-13,EU,TL,1722000.0
2005-05-13,EU,YTL,1.72
2005-05-13,US,TL,1362000.0
2005-05-13,US,YTL,1.36
2005-05-13,YTL,TL,1000000.0
2005-05-14,EU,TL,1690000.0
2005-05-14,EU,YTL,1.69
2005-05-14,US,TL,1350000.0
2005-05-14,US,YTL,1.35
2005-05-14,YTL,TL,1000000.0
2005-05-15,EU,YTL,1.69
2005-05-15,US,YTL,1.35
2005-05-15,YTL,TL,1000000.0
2005-05-16,EU,TL,1730000.0
2005-05-16,EU,YTL,1.73
2005-05-16,US,TL,1370000.0
2005-05-16,US,YTL,1.37
2005-05-16,YTL,TL,1000000.0
2005-05-17,EU,YTL,1.73
2005-05-17,US,YTL,1.37
2005-05-17,YTL,TL,1000000.0
2005-05-18,EU,TL,1730000.0
2005-05-18,EU,YTL,1.73
2005-05-18,US,TL,1370000.0
2005-05-18,US,YTL,1.37
2005-05-18,YTL,TL,1000000.0
2005-05-19,EU,YTL,1.73
2005-05-19,US,YTL,1.37
2005-05-19,YTL,TL,1000000.0
2005-05-20,EU,YTL,1.73
2005-05-20,US,YTL,1.37
2005-05-20,YTL,TL,1000000.0
2005-05-21,EU,YTL,1.37
2005-05-21,US,YTL,1.36
2005-05-21,YTL,TL,1000000.0
2005-05-22,EU,TL,1770000.0
2005-05-22,EU,YTL,1.77
2005-05-22,US,TL,1360000.0
2005-05-22,US,YTL,1.36
2005-05-22,YTL,TL,1000000.0
2005-05-23,EU,YTL,1.73
2005-05-23,US,YTL,1.38
2005-05-23,YTL,TL,1000000.0
2005-05-24,EU,YTL,1.73
2005-05-24,US,YTL,1.38
2005-05-24,YTL,TL,1000000.0
2005-05-25,EU,TL,1740000.0
2005-05-25,EU,YTL,1.74
2005-05-25,US,TL,1850000.0
2005-05-25,US,YTL,1.38
2005-05-25,YTL,TL,1000000.0
2005-05-26,EU,YTL,1.7
2005-05-26,US,YTL,1.38
2005-05-26,YTL,TL,1000000.0
2005-05-27,EU,TL,1720000.0
2005-05-27,EU,YTL,1.72
2005-05-27,US,TL,1373000.0
2005-05-27,US,YTL,1.37
2005-05-27,YTL,TL,1000000.0
2005-05-28,EU,YTL,1.72
2005-05-28,US,YTL,1.37
2005-05-28,YTL,TL,1000000.0
2005-05-29,EU,YTL,1.72
2005-05-29,US,YTL,1.36
2005-05-29,YTL,TL,1000000.0
2005-05-30,EU,TL,1710000.0
2005-05-30,EU,YTL,1.71
2005-05-30,US,TL,1370000.0
2005-05-30,US,YTL,1.37
2005-05-30,YTL,TL,1000000.0
2005-05-31,EU,TL,1740000.0
2005-05-31,EU,YTL,1.74
2005-05-31,US,TL,1370000.0
2005-05-31,US,YTL,1.37
2005-05-31,YTL,TL,1000000.0
2005-06-01,EU,TL,1.74
2005-06-01,EU,YTL,1.74
2005-06-01,US,TL,1.34
2005-06-01,US,YTL,1.34
2005-06-01,YTL,TL,1000000.0
2005-06-02,EU,YTL,1.74
2005-06-02,US,YTL,1.34
2005-06-02,YTL,TL,1000000.0
