UserName,CatalogName,AccessKasa,ReadLoc,WriteLoc
NUR,Kosem18,H01,,
NUR,KOSEM2023,V01,,
NUR,KOSEM23,V01,,
NURKIZI,Kosem18,A01,,
NURKIZI,Kosem18,B01,,
NURKIZI,Kosem18,D01,,
NURKIZI,Kosem18,E01,,
NURKIZI,Kosem18,F01,,
NURKIZI,Kosem18,G01,,
NURKIZI,Kosem18,H01,,
NURKIZI,Kosem18,H02,,
NURKIZI,Kosem18,K01,,
NURKIZI,Kosem18,KS01,,
NURKIZI,Kosem18,O01,,
NURKIZI,Kosem18,R01,,
NURKIZI,Kosem18,T01,,
NURKIZI,Kosem18,T02,,
NURKIZI,Kosem18,U01,,
NURKIZI,Kosem18,V01,,
NURKIZI,Kosem18,Z01,,
NURKIZI,KOSEM2023,A01,,
NURKIZI,KOSEM2023,B01,,
NURKIZI,KOSEM2023,D01,,
NURKIZI,KOSEM2023,E01,,
NURKIZI,KOSEM2023,F01,,
NURKIZI,KOSEM2023,G01,,
NURKIZI,KOSEM2023,H01,,
NURKIZI,KOSEM2023,H02,,
NURKIZI,KOSEM2023,K01,,
NURKIZI,KOSEM2023,KS01,,
NURKIZI,KOSEM2023,L01,,
NURKIZI,KOSEM2023,O01,,
NURKIZI,KOSEM2023,R01,,
NURKIZI,KOSEM2023,T01,,
NURKIZI,KOSEM2023,T02,,
NURKIZI,KOSEM2023,U01,,
NURKIZI,KOSEM2023,V01,,
NURKIZI,KOSEM2023,Z01,,
NURKIZI,KOSEM23,A01,,
NURKIZI,KOSEM23,B01,,
NURKIZI,KOSEM23,D01,,
NURKIZI,KOSEM23,E01,,
NURKIZI,KOSEM23,F01,,
NURKIZI,KOSEM23,G01,,
NURKIZI,KOSEM23,H01,,
NURKIZI,KOSEM23,H02,,
NURKIZI,KOSEM23,K01,,
NURKIZI,KOSEM23,KS01,,
NURKIZI,KOSEM23,O01,,
NURKIZI,KOSEM23,R01,,
NURKIZI,KOSEM23,T01,,
NURKIZI,KOSEM23,T02,,
NURKIZI,KOSEM23,U01,,
NURKIZI,KOSEM23,V01,,
NURKIZI,KOSEM23,Z01,,
OGUZHAN,Kosem18,A01,,
OGUZHAN,Kosem18,B01,,
OGUZHAN,Kosem18,D01,,
OGUZHAN,Kosem18,E01,,
OGUZHAN,Kosem18,F01,,
OGUZHAN,Kosem18,G01,,
OGUZHAN,Kosem18,H01,,
OGUZHAN,Kosem18,H02,,
OGUZHAN,Kosem18,K01,,
OGUZHAN,Kosem18,KS01,,
OGUZHAN,Kosem18,O01,,
OGUZHAN,Kosem18,R01,,
OGUZHAN,Kosem18,T01,,
OGUZHAN,Kosem18,T02,,
OGUZHAN,Kosem18,U01,,
OGUZHAN,Kosem18,V01,,
OGUZHAN,Kosem18,Z01,,
OGUZHAN,KOSEM2023,A01,,
OGUZHAN,KOSEM2023,B01,,
OGUZHAN,KOSEM2023,D01,,
OGUZHAN,KOSEM2023,E01,,
OGUZHAN,KOSEM2023,F01,,
OGUZHAN,KOSEM2023,G01,,
OGUZHAN,KOSEM2023,H01,,
OGUZHAN,KOSEM2023,H02,,
OGUZHAN,KOSEM2023,K01,,
OGUZHAN,KOSEM2023,KS01,,
OGUZHAN,KOSEM2023,L01,,
OGUZHAN,KOSEM2023,O01,,
OGUZHAN,KOSEM2023,R01,,
OGUZHAN,KOSEM2023,T01,,
OGUZHAN,KOSEM2023,T02,,
OGUZHAN,KOSEM2023,U01,,
OGUZHAN,KOSEM2023,V01,,
OGUZHAN,KOSEM2023,Z01,,
OGUZHAN,KOSEM23,A01,,
OGUZHAN,KOSEM23,B01,,
OGUZHAN,KOSEM23,D01,,
OGUZHAN,KOSEM23,E01,,
OGUZHAN,KOSEM23,F01,,
OGUZHAN,KOSEM23,G01,,
OGUZHAN,KOSEM23,H01,,
OGUZHAN,KOSEM23,H02,,
OGUZHAN,KOSEM23,K01,,
OGUZHAN,KOSEM23,KS01,,
OGUZHAN,KOSEM23,O01,,
OGUZHAN,KOSEM23,R01,,
OGUZHAN,KOSEM23,T01,,
OGUZHAN,KOSEM23,T02,,
OGUZHAN,KOSEM23,U01,,
OGUZHAN,KOSEM23,V01,,
OGUZHAN,KOSEM23,Z01,,
ONL,Kosem18,A01,,
ONL,Kosem18,B01,,
ONL,Kosem18,D01,,
ONL,Kosem18,E01,,
ONL,Kosem18,F01,,
ONL,Kosem18,G01,,
ONL,Kosem18,H01,,
ONL,Kosem18,H02,,
ONL,Kosem18,K01,,
ONL,Kosem18,KS01,,
ONL,Kosem18,L01,,
ONL,Kosem18,O01,,
ONL,Kosem18,R01,,
ONL,Kosem18,T01,,
ONL,Kosem18,T02,,
ONL,Kosem18,U01,,
ONL,Kosem18,V01,,
ONL,Kosem18,Z01,,
ONL,KOSEM2023,A01,,
ONL,KOSEM2023,B01,,
ONL,KOSEM2023,D01,,
ONL,KOSEM2023,E01,,
ONL,KOSEM2023,F01,,
ONL,KOSEM2023,G01,,
ONL,KOSEM2023,H01,,
ONL,KOSEM2023,H02,,
ONL,KOSEM2023,K01,,
ONL,KOSEM2023,KS01,,
ONL,KOSEM2023,L01,,
ONL,KOSEM2023,O01,,
ONL,KOSEM2023,R01,,
ONL,KOSEM2023,T01,,
ONL,KOSEM2023,T02,,
ONL,KOSEM2023,U01,,
ONL,KOSEM2023,V01,,
ONL,KOSEM2023,Z01,,
ONL,KOSEM23,A01,,
ONL,KOSEM23,B01,,
ONL,KOSEM23,D01,,
ONL,KOSEM23,E01,,
ONL,KOSEM23,F01,,
ONL,KOSEM23,G01,,
ONL,KOSEM23,H01,,
ONL,KOSEM23,H02,,
ONL,KOSEM23,K01,,
ONL,KOSEM23,KS01,,
ONL,KOSEM23,L01,,
ONL,KOSEM23,O01,,
ONL,KOSEM23,R01,,
ONL,KOSEM23,T01,,
ONL,KOSEM23,T02,,
ONL,KOSEM23,U01,,
ONL,KOSEM23,V01,,
ONL,KOSEM23,Z01,,
OZCAN,KOSEM,D01,,
OZCAN,KOSEM,G01,,
OZCAN,KOSEM,KS01,,
OZCAN,KOSEM,V01,,
OZCAN,KOSEM,Z01,,
OZCAN,Kosem13,D01,,
OZCAN,Kosem13,KS01,,
OZCAN,Kosem13,L01,,
OZCAN,Kosem13,T01,,
OZCAN,Kosem13,V01,,
OZCAN,Kosem13,Z01,,
OZCAN,Kosem14,D01,,
OZCAN,Kosem14,H01,,
OZCAN,Kosem14,KS01,,
OZCAN,Kosem14,L01,,
OZCAN,Kosem14,T01,,
OZCAN,Kosem14,V01,,
OZCAN,Kosem14,Z01,,
OZCAN,Kosem15,D01,,
OZCAN,Kosem15,H01,,
OZCAN,Kosem15,KS01,,
OZCAN,Kosem15,L01,,
OZCAN,Kosem15,T01,,
OZCAN,Kosem15,V01,,
OZCAN,Kosem15,Z01,,
OZCAN,Kosem16,D01,,
OZCAN,Kosem16,H01,,
OZCAN,Kosem16,KS01,,
OZCAN,Kosem16,T01,,
OZCAN,Kosem16,V01,,
OZCAN,Kosem16,Z01,,
OZCAN,Kosem17,D01,,
OZCAN,Kosem17,H01,,
OZCAN,Kosem17,V01,,
OZCAN,Kosem17,Z01,,
OZCAN,Kosem18,D01,,
OZCAN,Kosem18,H01,,
OZCAN,Kosem18,T01,,
OZCAN,Kosem18,V01,,
OZCAN,Kosem18,Z01,,
OZCAN,KOSEM2006,D01,,
OZCAN,KOSEM2006,G01,,
OZCAN,KOSEM2006,KS01,,
OZCAN,KOSEM2006,V01,,
OZCAN,KOSEM2006,Z01,,
OZCAN,KOSEM2007,D01,,
OZCAN,KOSEM2007,G01,,
OZCAN,KOSEM2007,KS01,,
OZCAN,KOSEM2007,V01,,
OZCAN,KOSEM2007,Z01,,
OZCAN,KOSEM2008,D01,,
OZCAN,KOSEM2008,KS01,,
OZCAN,KOSEM2008,V01,,
OZCAN,KOSEM2008,Z01,,
OZCAN,KOSEM2009,D01,,
OZCAN,KOSEM2009,KS01,,
OZCAN,KOSEM2009,T01,,
OZCAN,KOSEM2009,V01,,
OZCAN,KOSEM2009,Z01,,
OZCAN,KOSEM2010,D01,,
OZCAN,KOSEM2010,KS01,,
OZCAN,KOSEM2010,T01,,
OZCAN,KOSEM2010,V01,,
OZCAN,KOSEM2010,Z01,,
OZCAN,KOSEM2011,D01,,
OZCAN,KOSEM2011,KS01,,
OZCAN,KOSEM2011,T01,,
OZCAN,KOSEM2011,V01,,
OZCAN,KOSEM2011,Z01,,
OZCAN,KOSEM2012,D01,,
OZCAN,KOSEM2012,KS01,,
OZCAN,KOSEM2012,T01,,
OZCAN,KOSEM2012,V01,,
OZCAN,KOSEM2012,Z01,,
OZCAN,KOSEM2013,D01,,
OZCAN,KOSEM2013,KS01,,
OZCAN,KOSEM2013,L01,,
OZCAN,KOSEM2013,T01,,
OZCAN,KOSEM2013,V01,,
OZCAN,KOSEM2013,Z01,,
OZCAN,KOSEM2014,D01,,
OZCAN,KOSEM2014,KS01,,
OZCAN,KOSEM2014,L01,,
OZCAN,KOSEM2014,T01,,
OZCAN,KOSEM2014,V01,,
OZCAN,KOSEM2014,Z01,,
OZCAN,KOSEM2016,D01,,
OZCAN,KOSEM2016,H01,,
OZCAN,KOSEM2016,KS01,,
OZCAN,KOSEM2016,L01,,
OZCAN,KOSEM2016,T01,,
OZCAN,KOSEM2016,V01,,
OZCAN,KOSEM2016,Z01,,
OZCAN,Kosem2017,D01,,
OZCAN,Kosem2017,H01,,
OZCAN,Kosem2017,KS01,,
OZCAN,Kosem2017,L01,,
OZCAN,Kosem2017,T01,,
OZCAN,Kosem2017,V01,,
OZCAN,Kosem2017,Z01,,
OZCAN,Kosem2018,D01,,
OZCAN,Kosem2018,H01,,
OZCAN,Kosem2018,KS01,,
OZCAN,Kosem2018,L01,,
OZCAN,Kosem2018,T01,,
OZCAN,Kosem2018,V01,,
OZCAN,Kosem2018,Z01,,
OZCAN,KOSEM2023,D01,,
OZCAN,KOSEM2023,H01,,
OZCAN,KOSEM2023,T01,,
OZCAN,KOSEM2023,V01,,
OZCAN,KOSEM2023,Z01,,
OZCAN,Kosem22,D01,,
OZCAN,Kosem22,H01,,
OZCAN,Kosem22,T01,,
OZCAN,Kosem22,V01,,
OZCAN,Kosem22,Z01,,
OZCAN,KOSEM23,Z01,,
OZGUR,Kosem13,D01,,
OZGUR,Kosem13,KS01,,
OZGUR,Kosem13,L01,,
OZGUR,Kosem13,T01,,
OZGUR,Kosem13,V01,,
OZGUR,Kosem13,Z01,,
OZGUR,Kosem14,D01,,
OZGUR,Kosem14,H01,,
OZGUR,Kosem14,KS01,,
OZGUR,Kosem14,L01,,
OZGUR,Kosem14,T01,,
OZGUR,Kosem14,V01,,
OZGUR,Kosem14,Z01,,
OZGUR,Kosem15,D01,,
OZGUR,Kosem15,H01,,
OZGUR,Kosem15,KS01,,
OZGUR,Kosem15,L01,,
OZGUR,Kosem15,T01,,
OZGUR,Kosem15,V01,,
OZGUR,Kosem15,Z01,,
OZGUR,Kosem16,D01,,
OZGUR,Kosem16,H01,,
OZGUR,Kosem16,KS01,,
OZGUR,Kosem16,T01,,
OZGUR,Kosem16,V01,,
OZGUR,Kosem16,Z01,,
OZGUR,Kosem17,D01,,
OZGUR,Kosem17,H01,,
OZGUR,Kosem17,KS01,,
OZGUR,Kosem17,O01,,
OZGUR,Kosem17,T01,,
OZGUR,Kosem17,V01,,
OZGUR,Kosem17,Z01,,
OZGUR,Kosem18,D01,,
OZGUR,Kosem18,H01,,
OZGUR,Kosem18,KS01,,
OZGUR,Kosem18,O01,,
OZGUR,Kosem18,T01,,
OZGUR,Kosem18,V01,,
OZGUR,Kosem18,Z01,,
OZGUR,KOSEM2007,D01,,
OZGUR,KOSEM2007,G01,,
OZGUR,KOSEM2007,KS01,,
OZGUR,KOSEM2007,V01,,
OZGUR,KOSEM2007,Z01,,
OZGUR,KOSEM2008,D01,,
OZGUR,KOSEM2008,KS01,,
OZGUR,KOSEM2008,V01,,
OZGUR,KOSEM2008,Z01,,
OZGUR,KOSEM2009,D01,,
OZGUR,KOSEM2009,KS01,,
OZGUR,KOSEM2009,T01,,
OZGUR,KOSEM2009,V01,,
OZGUR,KOSEM2009,Z01,,
OZGUR,KOSEM2010,D01,,
OZGUR,KOSEM2010,KS01,,
OZGUR,KOSEM2010,T01,,
OZGUR,KOSEM2010,V01,,
OZGUR,KOSEM2010,Z01,,
OZGUR,KOSEM2011,D01,,
OZGUR,KOSEM2011,KS01,,
OZGUR,KOSEM2011,T01,,
OZGUR,KOSEM2011,V01,,
OZGUR,KOSEM2011,Z01,,
OZGUR,KOSEM2012,D01,,
OZGUR,KOSEM2012,KS01,,
OZGUR,KOSEM2012,T01,,
OZGUR,KOSEM2012,V01,,
OZGUR,KOSEM2012,Z01,,
OZGUR,KOSEM2013,D01,,
OZGUR,KOSEM2013,KS01,,
OZGUR,KOSEM2013,L01,,
OZGUR,KOSEM2013,T01,,
OZGUR,KOSEM2013,V01,,
OZGUR,KOSEM2013,Z01,,
OZGUR,KOSEM2014,D01,,
OZGUR,KOSEM2014,KS01,,
OZGUR,KOSEM2014,L01,,
OZGUR,KOSEM2014,T01,,
OZGUR,KOSEM2014,V01,,
OZGUR,KOSEM2014,Z01,,
OZGUR,KOSEM2016,D01,,
OZGUR,KOSEM2016,H01,,
OZGUR,KOSEM2016,KS01,,
OZGUR,KOSEM2016,L01,,
OZGUR,KOSEM2016,T01,,
OZGUR,KOSEM2016,V01,,
OZGUR,KOSEM2016,Z01,,
OZGUR,Kosem2017,D01,,
OZGUR,Kosem2017,H01,,
OZGUR,Kosem2017,KS01,,
OZGUR,Kosem2017,L01,,
OZGUR,Kosem2017,T01,,
OZGUR,Kosem2017,V01,,
OZGUR,Kosem2017,Z01,,
OZGUR,Kosem2018,D01,,
OZGUR,Kosem2018,H01,,
OZGUR,Kosem2018,KS01,,
OZGUR,Kosem2018,L01,,
OZGUR,Kosem2018,T01,,
OZGUR,Kosem2018,V01,,
OZGUR,Kosem2018,Z01,,
OZGUR,KOSEM2023,D01,,
OZGUR,KOSEM2023,H01,,
OZGUR,KOSEM2023,KS01,,
OZGUR,KOSEM2023,O01,,
OZGUR,KOSEM2023,T01,,
OZGUR,KOSEM2023,V01,,
OZGUR,KOSEM2023,Z01,,
OZGUR,Kosem22,D01,,
OZGUR,Kosem22,H01,,
OZGUR,Kosem22,KS01,,
OZGUR,Kosem22,O01,,
OZGUR,Kosem22,T01,,
OZGUR,Kosem22,V01,,
OZGUR,Kosem22,Z01,,
OZGUR,KOSEM23,D01,,
OZGUR,KOSEM23,H01,,
OZGUR,KOSEM23,KS01,,
OZGUR,KOSEM23,O01,,
OZGUR,KOSEM23,T01,,
OZGUR,KOSEM23,V01,,
OZGUR,KOSEM23,Z01,,
ÖMER,Kosem18,A01,,
ÖMER,Kosem18,B01,,
ÖMER,Kosem18,D01,,
ÖMER,Kosem18,E01,,
ÖMER,Kosem18,F01,,
ÖMER,Kosem18,G01,,
ÖMER,Kosem18,H01,,
ÖMER,Kosem18,H02,,
ÖMER,Kosem18,K01,,
ÖMER,Kosem18,KS01,,
ÖMER,Kosem18,O01,,
ÖMER,Kosem18,R01,,
ÖMER,Kosem18,T01,,
ÖMER,Kosem18,T02,,
ÖMER,Kosem18,U01,,
ÖMER,Kosem18,V01,,
ÖMER,Kosem18,Z01,,
ÖMER,KOSEM2023,A01,,
ÖMER,KOSEM2023,B01,,
ÖMER,KOSEM2023,D01,,
ÖMER,KOSEM2023,E01,,
ÖMER,KOSEM2023,F01,,
ÖMER,KOSEM2023,G01,,
ÖMER,KOSEM2023,H01,,
ÖMER,KOSEM2023,H02,,
ÖMER,KOSEM2023,K01,,
ÖMER,KOSEM2023,KS01,,
ÖMER,KOSEM2023,L01,,
ÖMER,KOSEM2023,O01,,
ÖMER,KOSEM2023,R01,,
ÖMER,KOSEM2023,T01,,
ÖMER,KOSEM2023,T02,,
ÖMER,KOSEM2023,U01,,
ÖMER,KOSEM2023,V01,,
ÖMER,KOSEM2023,Z01,,
ÖMER,KOSEM23,A01,,
ÖMER,KOSEM23,B01,,
ÖMER,KOSEM23,D01,,
ÖMER,KOSEM23,E01,,
ÖMER,KOSEM23,F01,,
ÖMER,KOSEM23,G01,,
ÖMER,KOSEM23,H01,,
ÖMER,KOSEM23,H02,,
ÖMER,KOSEM23,K01,,
ÖMER,KOSEM23,KS01,,
ÖMER,KOSEM23,O01,,
ÖMER,KOSEM23,R01,,
ÖMER,KOSEM23,T01,,
ÖMER,KOSEM23,T02,,
ÖMER,KOSEM23,U01,,
ÖMER,KOSEM23,V01,,
ÖMER,KOSEM23,Z01,,
RAYMOOL,Kosem15,R01,,
RAYMOOL,Kosem16,R01,,
RAYMOOL,Kosem17,R01,,
RAYMOOL,Kosem18,R01,,
RAYMOOL,KOSEM2023,R01,,
RAYMOOL,Kosem22,R01,,
RAYMOOL,KOSEM23,R01,,
sa,KOSEM,*,,
sa,KOSEM,D01,,
sa,KOSEM,G01,,
sa,KOSEM,KS01,,
sa,KOSEM,V01,,
sa,KOSEM,Z01,,
sa,KOSEM2006,D01,,
sa,KOSEM2006,G01,,
sa,KOSEM2006,KS01,,
sa,KOSEM2006,V01,,
sa,KOSEM2006,Z01,,
sa,KOSEM2008,D01,,
sa,KOSEM2008,V01,,
sa,KOSEM2008,Z01,,
sa,KOSEM2009,D01,,
sa,KOSEM2009,T01,,
sa,KOSEM2009,V01,,
sa,KOSEM2009,Z01,,
sa,KOSEM2010,D01,,
sa,KOSEM2010,T01,,
sa,KOSEM2010,V01,,
sa,KOSEM2010,Z01,,
sa,KOSEM2011,D01,,
sa,KOSEM2011,T01,,
sa,KOSEM2011,V01,,
sa,KOSEM2011,Z01,,
sa,KOSEM2012,D01,,
sa,KOSEM2012,T01,,
sa,KOSEM2012,V01,,
sa,KOSEM2012,Z01,,
sa,KOSEM2013,D01,,
sa,KOSEM2013,T01,,
sa,KOSEM2013,V01,,
sa,KOSEM2013,Z01,,
sa,KOSEM2014,D01,,
sa,KOSEM2014,T01,,
sa,KOSEM2014,V01,,
sa,KOSEM2014,Z01,,
SALİH,KOSEM23,KS01,,
SALİH,KOSEM23,T01,,
SATIS,KOSEM2012,D01,,
SATIS,KOSEM2012,KS01,,
SATIS,KOSEM2012,T01,,
SATIS,KOSEM2012,V01,,
SATIS,KOSEM2012,Z01,,
SATIS,KOSEM2013,D01,,
SATIS,KOSEM2013,KS01,,
SATIS,KOSEM2013,T01,,
SATIS,KOSEM2013,V01,,
SATIS,KOSEM2013,Z01,,
SATIS,KOSEM2014,D01,,
SATIS,KOSEM2014,KS01,,
SATIS,KOSEM2014,T01,,
SATIS,KOSEM2014,V01,,
SATIS,KOSEM2014,Z01,,
SEDAT,Kosem15,E01,,
SEDAT,Kosem15,F01,,
SEDAT,Kosem15,R01,,
SEDAT,Kosem16,E01,,
SEDAT,Kosem16,F01,,
SEDAT,Kosem16,R01,,
SEDAT,Kosem17,E01,,
SEDAT,Kosem17,F01,,
SEDAT,Kosem17,R01,,
SEDAT,Kosem18,E01,,
SEDAT,Kosem18,F01,,
SEDAT,Kosem18,R01,,
SEDAT,KOSEM2023,E01,,
SEDAT,KOSEM2023,F01,,
SEDAT,KOSEM2023,R01,,
SEDAT,Kosem22,E01,,
SEDAT,Kosem22,F01,,
SEDAT,Kosem22,R01,,
SEDAT,KOSEM23,E01,,
SEDAT,KOSEM23,F01,,
SEDAT,KOSEM23,IR01,,
SEDAT,KOSEM23,R01,,
selim,KOSEM2016,D01,,
selim,KOSEM2016,H01,,
selim,KOSEM2016,KS01,,
selim,KOSEM2016,L01,,
selim,KOSEM2016,T01,,
selim,KOSEM2016,V01,,
selim,KOSEM2016,Z01,,
selim,Kosem2017,D01,,
selim,Kosem2017,H01,,
selim,Kosem2017,KS01,,
selim,Kosem2017,L01,,
selim,Kosem2017,T01,,
selim,Kosem2017,V01,,
selim,Kosem2017,Z01,,
selim,Kosem2018,D01,,
selim,Kosem2018,H01,,
selim,Kosem2018,KS01,,
selim,Kosem2018,L01,,
selim,Kosem2018,T01,,
selim,Kosem2018,V01,,
selim,Kosem2018,Z01,,
SEMRA,Kosem14,D01,,
SEMRA,Kosem15,D01,,
SEMRA,Kosem16,D01,,
SEMRA,Kosem17,D01,,
SEMRA,Kosem18,D01,,
SEMRA,KOSEM2006,D01,,
SEMRA,KOSEM2007,D01,,
SEMRA,KOSEM2008,D01,,
SEMRA,KOSEM2009,D01,,
SEMRA,KOSEM2010,D01,,
SEMRA,KOSEM2011,D01,,
SEMRA,KOSEM2012,D01,,
SEMRA,KOSEM2013,D01,,
SEMRA,KOSEM2014,D01,,
SEMRA,KOSEM2016,D01,,
SEMRA,Kosem2017,D01,,
SEMRA,Kosem2018,D01,,
SEMRA,KOSEM2023,D01,,
SEMRA,Kosem22,D01,,
SEMRA,KOSEM23,D01,,
TAMASA,Kosem18,T02,,
TAMASA,KOSEM2023,T02,,
TAMASA,Kosem22,T02,,
TAMASA,KOSEM23,T02,,
Tedarikci,Kosem18,A01,,
Tedarikci,Kosem18,B01,,
Tedarikci,Kosem18,D01,,
Tedarikci,Kosem18,E01,,
Tedarikci,Kosem18,F01,,
Tedarikci,Kosem18,G01,,
Tedarikci,Kosem18,H01,,
Tedarikci,Kosem18,H02,,
Tedarikci,Kosem18,K01,,
Tedarikci,Kosem18,KS01,,
Tedarikci,Kosem18,L01,,
Tedarikci,Kosem18,O01,,
Tedarikci,Kosem18,R01,,
Tedarikci,Kosem18,T01,,
Tedarikci,Kosem18,T02,,
Tedarikci,Kosem18,U01,,
Tedarikci,Kosem18,V01,,
Tedarikci,Kosem18,Z01,,
Tedarikci,KOSEM2023,A01,,
Tedarikci,KOSEM2023,B01,,
Tedarikci,KOSEM2023,D01,,
Tedarikci,KOSEM2023,E01,,
Tedarikci,KOSEM2023,F01,,
Tedarikci,KOSEM2023,G01,,
Tedarikci,KOSEM2023,H01,,
Tedarikci,KOSEM2023,H02,,
Tedarikci,KOSEM2023,K01,,
Tedarikci,KOSEM2023,KS01,,
Tedarikci,KOSEM2023,L01,,
Tedarikci,KOSEM2023,O01,,
Tedarikci,KOSEM2023,R01,,
Tedarikci,KOSEM2023,T01,,
Tedarikci,KOSEM2023,T02,,
Tedarikci,KOSEM2023,U01,,
Tedarikci,KOSEM2023,V01,,
Tedarikci,KOSEM2023,Z01,,
Tedarikci,KOSEM23,A01,,
Tedarikci,KOSEM23,B01,,
Tedarikci,KOSEM23,D01,,
Tedarikci,KOSEM23,E01,,
Tedarikci,KOSEM23,F01,,
Tedarikci,KOSEM23,G01,,
Tedarikci,KOSEM23,H01,,
Tedarikci,KOSEM23,H02,,
Tedarikci,KOSEM23,K01,,
Tedarikci,KOSEM23,KS01,,
Tedarikci,KOSEM23,L01,,
Tedarikci,KOSEM23,O01,,
Tedarikci,KOSEM23,R01,,
Tedarikci,KOSEM23,T01,,
Tedarikci,KOSEM23,T02,,
Tedarikci,KOSEM23,U01,,
Tedarikci,KOSEM23,V01,,
Tedarikci,KOSEM23,Z01,,
URFA,Kosem15,E01,,
URFA,Kosem15,F01,,
URFA,Kosem15,R01,,
URFA,Kosem16,E01,,
URFA,Kosem16,F01,,
URFA,Kosem16,R01,,
URFA,Kosem17,E01,,
URFA,Kosem17,F01,,
URFA,Kosem17,R01,,
URFA,Kosem18,U01,,
URFA,KOSEM2023,U01,,
URFA,Kosem22,U01,,
URFA,KOSEM23,U01,,
wap_Admin,KOSEM2006,D01,,
wap_Admin,KOSEM2006,G01,,
wap_Admin,KOSEM2006,KS01,,
wap_Admin,KOSEM2006,V01,,
wap_Admin,KOSEM2006,Z01,,
wap_Admin,KOSEM2007,D01,,
wap_Admin,KOSEM2007,G01,,
wap_Admin,KOSEM2007,KS01,,
wap_Admin,KOSEM2007,V01,,
wap_Admin,KOSEM2007,Z01,,
wap_Admin,KOSEM2008,D01,,
wap_Admin,KOSEM2008,V01,,
wap_Admin,KOSEM2008,Z01,,
wap_Admin,KOSEM2009,D01,,
wap_Admin,KOSEM2009,T01,,
wap_Admin,KOSEM2009,V01,,
wap_Admin,KOSEM2009,Z01,,
wap_Admin,KOSEM2010,D01,,
wap_Admin,KOSEM2010,T01,,
wap_Admin,KOSEM2010,V01,,
wap_Admin,KOSEM2010,Z01,,
wap_Admin,KOSEM2011,D01,,
wap_Admin,KOSEM2011,T01,,
wap_Admin,KOSEM2011,V01,,
wap_Admin,KOSEM2011,Z01,,
wap_Admin,KOSEM2012,D01,,
wap_Admin,KOSEM2012,T01,,
wap_Admin,KOSEM2012,V01,,
wap_Admin,KOSEM2012,Z01,,
wap_Admin,KOSEM2013,D01,,
wap_Admin,KOSEM2013,T01,,
wap_Admin,KOSEM2013,V01,,
wap_Admin,KOSEM2013,Z01,,
wap_Admin,KOSEM2014,D01,,
wap_Admin,KOSEM2014,T01,,
wap_Admin,KOSEM2014,V01,,
wap_Admin,KOSEM2014,Z01,,
WEB,Kosem17,D01,,
WEB,Kosem17,E01,,
WEB,Kosem17,F01,,
WEB,Kosem17,H01,,
WEB,Kosem17,KS01,,
WEB,Kosem17,O01,,
WEB,Kosem17,R01,,
WEB,Kosem17,T01,,
WEB,Kosem17,V01,,
WEB,Kosem17,Z01,,
WEB,Kosem18,D01,,
WEB,Kosem18,E01,,
WEB,Kosem18,F01,,
WEB,Kosem18,H01,,
WEB,Kosem18,K01,,
WEB,Kosem18,KS01,,
WEB,Kosem18,L01,,
WEB,Kosem18,O01,,
WEB,Kosem18,R01,,
WEB,Kosem18,T01,,
WEB,Kosem18,T02,,
WEB,Kosem18,U01,,
WEB,Kosem18,V01,,
WEB,Kosem18,Z01,,
WEB,KOSEM2023,D01,,
WEB,KOSEM2023,E01,,
WEB,KOSEM2023,F01,,
WEB,KOSEM2023,H01,,
WEB,KOSEM2023,K01,,
WEB,KOSEM2023,KS01,,
WEB,KOSEM2023,L01,,
WEB,KOSEM2023,O01,,
WEB,KOSEM2023,R01,,
WEB,KOSEM2023,T01,,
WEB,KOSEM2023,T02,,
WEB,KOSEM2023,U01,,
WEB,KOSEM2023,V01,,
WEB,KOSEM2023,Z01,,
WEB,Kosem22,D01,,
WEB,Kosem22,E01,,
WEB,Kosem22,F01,,
WEB,Kosem22,H01,,
WEB,Kosem22,K01,,
WEB,Kosem22,KS01,,
WEB,Kosem22,L01,,
WEB,Kosem22,O01,,
WEB,Kosem22,R01,,
WEB,Kosem22,T01,,
WEB,Kosem22,T02,,
WEB,Kosem22,U01,,
WEB,Kosem22,V01,,
WEB,Kosem22,Z01,,
WEB,KOSEM23,D01,,
WEB,KOSEM23,E01,,
WEB,KOSEM23,F01,,
WEB,KOSEM23,H01,,
WEB,KOSEM23,K01,,
WEB,KOSEM23,KS01,,
WEB,KOSEM23,L01,,
WEB,KOSEM23,O01,,
WEB,KOSEM23,R01,,
WEB,KOSEM23,T01,,
WEB,KOSEM23,T02,,
WEB,KOSEM23,U01,,
WEB,KOSEM23,V01,,
WEB,KOSEM23,Z01,,
WEBSATIS,Kosem14,H01,,
WEBSATIS,Kosem15,H01,,
WEBSATIS,Kosem16,H01,,
WEBSATIS,Kosem17,H01,,
WEBSATIS,Kosem18,H01,,
WEBSATIS,KOSEM2016,H01,,
WEBSATIS,Kosem2017,H01,,
WEBSATIS,Kosem2018,H01,,
WEBSATIS,KOSEM2023,H01,,
WEBSATIS,Kosem22,H01,,
WEBSATIS,KOSEM23,H01,,
Y,Kosem17,V01,,
Y,Kosem18,V01,,
Y,KOSEM2023,V01,,
Y,Kosem22,V01,,
Y,KOSEM23,V01,,
YENIAPORT,KOSEM23,YA,,
YESENEY,Kosem18,A01,,
YESENEY,Kosem18,G01,,
YESENEY,Kosem18,KS01,,
YESENEY,KOSEM2023,A01,,
YESENEY,KOSEM2023,G01,,
