SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT
004 750,0,0,01,,US,2012-01-12 00:00:00,*,,,,
004 752,0,0,01,,US,2012-01-19 00:00:00,*,,,,
004 753,0,0,01,,US,2012-01-19 00:00:00,*,,,,
004 754,0,0,01,,US,2012-01-19 00:00:00,*,,,,
004 755,0,0,01,,US,2012-01-19 00:00:00,*,,,,
004 756,0,0,01,,US,2012-01-19 00:00:00,*,,,,
004 757,0,0,01,,US,2012-01-19 00:00:00,*,,,,
004 758,0,0,01,,US,2012-01-19 00:00:00,*,,,,
004 76,0,0,01,115.0,US,2012-06-27 00:00:00,*,,,,
004 764,0,0,01,59.0,US,2012-02-01 00:00:00,*,,,,
004 77,0,0,01,,US,2012-06-14 00:00:00,*,,,,
004 774,0,0,01,,US,2012-03-21 00:00:00,*,,,,
004 778-1,0,0,01,56.0,US,2011-06-03 00:00:00,*,,,,
004 778-11,0,0,01,52.0,US,2011-07-13 00:00:00,*,,,,
004 778-14,0,0,01,62.0,US,2011-07-13 00:00:00,*,,,,
004 778-16,0,0,01,68.0,US,2011-07-13 00:00:00,*,,,,
004 778-17,0,0,01,57.0,US,2011-06-03 00:00:00,*,,,,
004 778-19,0,0,01,67.0,US,2011-05-14 00:00:00,*,,,,
004 778-20,0,0,01,59.0,US,2011-05-14 00:00:00,*,,,,
004 778-22,0,0,01,59.0,US,2011-05-14 00:00:00,*,,,,
004 778-9,0,0,01,57.0,US,2011-06-03 00:00:00,*,,,,
004 78,0,0,01,97.0,US,2012-06-27 00:00:00,*,,,,
004 79,0,0,01,90.0,US,2012-06-27 00:00:00,*,,,,
004 798,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 799,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 80,0,0,01,78.0,US,2012-06-27 00:00:00,*,,,,
004 800,0,0,01,,US,2012-02-25 00:00:00,*,,,,
004 801 ,0,0,01,,US,2012-02-25 00:00:00,*,,,,
004 802,0,0,01,,US,2012-03-01 00:00:00,*,,,,
004 803,0,0,01,,US,2012-03-01 00:00:00,*,,,,
004 804,0,0,01,,US,2012-03-01 00:00:00,*,,,,
004 805,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 807,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 808,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 809,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 81,0,0,01,,US,2012-06-26 00:00:00,*,,,,
004 810,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 810-3,0,0,01,59.0,US,2011-07-13 00:00:00,*,,,,
004 810-3-A,0,0,01,59.0,US,2011-07-13 00:00:00,*,,,,
004 810-4,0,0,01,52.0,US,2011-07-13 00:00:00,*,,,,
004 811,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 812,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 813,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 814,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 816,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 817,0,0,01,,US,2012-03-07 00:00:00,*,,,,
004 82,0,0,01,79.0,US,2012-06-27 00:00:00,*,,,,
004 820,0,0,01,,US,2012-03-08 00:00:00,*,,,,
004 821,0,0,01,,US,2012-03-08 00:00:00,*,,,,
004 822,0,0,01,,US,2012-03-10 00:00:00,*,,,,
004 823,0,0,01,,US,2012-03-10 00:00:00,*,,,,
004 824,0,0,01,,US,2012-03-10 00:00:00,*,,,,
004 825,0,0,01,,US,2012-03-10 00:00:00,*,,,,
004 83,0,0,01,115.0,US,2012-06-27 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.653000
004 83,0,0,10,230.0,US,2013-10-28 00:00:00,*,,,,
004 833,0,0,01,,US,2012-03-31 00:00:00,*,,,,
004 835,0,0,01,,US,2012-03-31 00:00:00,*,,,,
004 836,0,0,01,,US,2012-03-31 00:00:00,*,,,,
004 839,0,0,01,,US,2012-03-31 00:00:00,*,,,,
004 84,0,0,01,115.0,US,2012-06-27 00:00:00,*,,,,
004 841,0,0,01,,US,2012-04-17 00:00:00,*,,,,
004 846,0,0,01,64.0,US,2012-10-10 00:00:00,*,,,,
004 847,0,0,01,67.0,US,2012-06-27 00:00:00,*,,,,
004 848,0,0,01,67.0,US,2012-06-27 00:00:00,*,,,,
004 849,0,0,01,67.0,US,2012-06-27 00:00:00,*,,,,
004 85,0,0,01,97.0,US,2012-06-27 00:00:00,*,,,,
004 851,0,0,01,,US,2012-07-03 00:00:00,*,,,,
004 852,0,0,01,,US,2012-07-10 00:00:00,*,,,,
004 853,0,0,01,,US,2012-07-10 00:00:00,*,,,,
004 854,0,0,01,65.0,US,2012-08-23 00:00:00,*,,,,
004 885-11,0,0,01,59.0,US,2011-05-14 00:00:00,*,,,,
004 885-2,0,0,01,55.0,US,2011-06-03 00:00:00,*,,,,
004 885-3,0,0,01,68.0,US,2011-07-13 00:00:00,*,,,,
004 885-5,0,0,01,54.0,US,2011-06-03 00:00:00,*,,,,
004 885-6,0,0,01,54.0,US,2011-06-03 00:00:00,*,,,,
004 885-8,0,0,01,54.0,US,2011-06-03 00:00:00,*,,,,
004 885-9,0,0,01,57.0,US,2011-06-03 00:00:00,*,,,,
004 91,0,0,01,105.0,US,2012-11-22 00:00:00,*,,,,
004 91,0,0,10,210.0,US,2013-11-05 00:00:00,*,,,Mehmeta,2013-11-05 15:30:37.783000
004 911-1,0,0,01,52.0,US,2011-05-14 00:00:00,*,,,,
004 911-1A,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 911-2,0,0,01,56.0,US,2011-06-09 00:00:00,*,,,,
004 911-2 A,0,0,01,56.0,US,2011-06-09 00:00:00,*,,,,
004 911-2 B,0,0,01,56.0,US,2011-06-09 00:00:00,*,,,,
004 911-2A,0,0,01,56.0,US,2011-06-09 00:00:00,*,,,,
004 911-2-A,0,0,01,56.0,US,2011-06-09 00:00:00,*,,,,
004 911-2G,0,0,01,56.0,US,2011-06-09 00:00:00,*,,,,
004 911-2S,0,0,01,56.0,US,2011-06-09 00:00:00,*,,,,
004 911-3,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 911-3 A,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 911-3B,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 911-4,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 911-4 A,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 911-4A,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 911-4G,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 911-6,0,0,01,54.0,US,2011-06-09 00:00:00,*,,,,
004 912-1,0,0,01,88.0,US,2011-07-13 00:00:00,*,,,,
004 912-1 A,0,0,01,88.0,US,2011-07-13 00:00:00,*,,,,
004 912-1-B,0,0,01,88.0,US,2011-07-13 00:00:00,*,,,,
004 937-1,0,0,01,72.0,US,2011-06-04 00:00:00,*,,,,
004 937-2,0,0,01,,US,2011-07-13 00:00:00,*,,,,
004 937-2-A,0,0,01,,US,2011-06-17 00:00:00,*,,,,
004 937-3,0,0,01,,US,2011-07-13 00:00:00,*,,,,
004 937-4,0,0,01,90.0,US,2011-07-13 00:00:00,*,,,,
004 937-4-A,0,0,01,90.0,US,2011-07-13 00:00:00,*,,,,
004 937-4-B,0,0,01,90.0,US,2011-07-13 00:00:00,*,,,,
004 937-5,0,0,01,105.0,US,2011-07-13 00:00:00,*,,,,
004 937-5-A,0,0,01,105.0,US,2011-07-13 00:00:00,*,,,,
004 937-6,0,0,01,100.0,US,2011-09-19 00:00:00,*,,,,
004 937-6-a,0,0,01,90.0,US,2011-07-13 00:00:00,*,,,,
004 937-6-B,0,0,01,90.0,US,2011-07-13 00:00:00,*,,,,
004 937-7,0,0,01,98.0,US,2011-07-13 00:00:00,*,,,,
004 941-1,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 941-1A,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 941-2,0,0,01,50.0,US,2011-06-09 00:00:00,*,,,,
004 941-2A,0,0,01,50.0,US,2011-06-09 00:00:00,*,,,,
004 941-2B,0,0,01,50.0,US,2011-06-09 00:00:00,*,,,,
004 941-3,0,0,01,52.0,US,2011-06-09 00:00:00,*,,,,
004 941-5,0,0,01,60.0,US,2011-06-09 00:00:00,*,,,,
004 941-7,0,0,01,62.0,US,2011-06-09 00:00:00,*,,,,
004 941-8,0,0,01,56.0,US,2011-06-09 00:00:00,*,,,,
004 95,0,0,01,,US,2012-07-10 00:00:00,,,,,
004 95,0,0,10,250.0,US,2013-10-28 00:00:00,*,,,,
004 96,0,0,01,,US,2012-07-10 00:00:00,*,,,,
004 982-1,0,0,01,52.0,US,2011-07-13 00:00:00,*,,,,
004 982-1-A,0,0,01,56.0,US,2011-07-13 00:00:00,*,,,,
004 982-2,0,0,01,53.0,US,2011-07-13 00:00:00,*,,,,
004 AS-1,0,0,10,78.0,US,2014-04-10 00:00:00,*,,,ışılk,2014-04-10 18:11:28.200000
004 AS-2,0,0,01,41.0,US,2011-06-07 00:00:00,*,,,,
005 1012-2,0,0,10,126.0,US,2013-11-07 00:00:00,*,,,Hamzas,2013-11-07 10:58:20.840000
005 1012-3,0,0,10,124.0,US,2013-11-02 00:00:00,*,,,,
005 1045,0,0,10,144.0,US,2013-11-02 00:00:00,*,,,,
005 1099,0,0,10,144.0,US,2013-11-13 00:00:00,*,,,Mehmeta,2013-11-14 16:38:40.160000
005 1102,0,0,10,164.0,US,2013-11-14 00:00:00,*,,,Mehmeta,2013-11-14 17:22:14.397000
005 1186,0,0,10,96.0,US,2014-03-05 00:00:00,*,,,,
005 1800,12167,0,10,110.0,US,2022-09-06 00:00:00,,,,,
005 1961-1,0,0,10,110.0,US,2022-11-14 00:00:00,*,,,,
005 706,0,0,10,118.0,US,2013-11-07 00:00:00,*,,,Hamzas,2013-11-07 10:58:20.840000
005 719,6899,0,10,130.0,US,2022-09-06 00:00:00,,,,,
005 742,0,0,10,120.0,US,2022-11-22 00:00:00,*,,,,
005 935,0,0,10,90.0,US,2013-11-07 00:00:00,*,,,Hamzas,2013-11-07 10:58:20.840000
005 947,0,0,10,130.0,US,2013-11-19 00:00:00,*,,,,
005 947-A,0,0,10,130.0,US,2013-11-07 00:00:00,*,,,Hamzas,2013-11-07 10:58:20.840000
005 952,0,0,10,150.0,US,2013-11-02 00:00:00,*,,,,
005 964,0,0,10,136.0,US,2013-11-30 00:00:00,*,,,Hamzas,2013-11-30 15:37:04.357000
005 965,0,0,10,138.0,US,2013-11-30 00:00:00,*,,,Hamzas,2013-11-30 15:36:44.627000
005 970,0,0,10,104.0,US,2013-11-02 00:00:00,*,,,,
006 1523,0,0,10,80.0,US,2022-12-14 00:00:00,*,,,,
006 1528,0,0,10,85.0,US,2023-04-14 00:00:00,,,,,
006 1538,15095,0,10,35.0,US,2022-05-14 00:00:00,,,,,
006 1539,0,0,10,100.0,US,2023-10-03 00:00:00,,,,,
006 1540,0,0,10,90.0,US,2023-01-02 00:00:00,*,,,,
006 1550,0,0,10,90.0,US,2023-01-02 00:00:00,*,,,,
006 1559,11368,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 1562,3570,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1563,11368,0,10,80.0,US,2022-05-31 00:00:00,,,,,
006 1563,15489,0,10,80.0,US,2022-05-17 00:00:00,,,,,
006 1565,15426,0,10,82.0,US,2022-05-20 00:00:00,,,,,
006 1577,15475,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1580,0,0,10,90.0,US,2023-01-02 00:00:00,*,,,,
006 1600,163,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 1648,0,0,10,100.0,US,2023-10-03 00:00:00,,,,,
006 1649,163,0,10,60.0,US,2022-05-12 00:00:00,,,,,
006 1651,15952,0,10,60.0,US,2022-05-12 00:00:00,,,,,
006 1651,15953,0,10,60.0,US,2022-05-12 00:00:00,,,,,
006 1689,1733,0,10,80.0,US,2022-05-17 00:00:00,,,,,
006 1714,3738,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1716,15952,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1717,163,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 1720,15476,0,10,50.0,US,2022-10-31 00:00:00,,,,hakank,2022-10-31 04:16:26.187000
006 1721,15490,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1722,196,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1723,15490,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1726,196,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 1727,16286,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 1729,5463,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 1731,15490,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1732,163,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 1733,15696,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 1734,15490,0,10,40.0,US,2022-05-14 00:00:00,,,,paolettistore2,2022-05-14 11:19:11.870000
006 1740,163,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 1775,11368,0,10,50.0,US,2022-10-31 00:00:00,,,,hakank,2022-10-31 04:15:30.487000
006 1775,16545,0,10,50.0,US,2022-10-31 00:00:00,,,,hakank,2022-10-31 04:15:30.493000
006 1775,16546,0,10,50.0,US,2022-10-31 00:00:00,,,,hakank,2022-10-31 04:15:30.500000
006 1775,16547,0,10,50.0,US,2022-10-31 00:00:00,,,,hakank,2022-10-31 04:15:30.513000
006 1784,15489,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1799,1919,0,10,35.0,US,2022-05-14 00:00:00,,,,,
006 1822,16723,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1823,15276,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1823,16634,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1823,16723,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1823,16724,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1831,230,0,10,50.0,US,2022-10-31 00:00:00,,,,hakank,2022-10-31 04:16:01.187000
006 1832,42,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1842,17,0,10,35.0,US,2022-05-14 00:00:00,,,,,
006 1842,6028,0,10,35.0,US,2022-05-14 00:00:00,,,,,
006 1843,5187,0,10,35.0,US,2022-05-14 00:00:00,,,,,
006 1843,6028,0,10,35.0,US,2022-05-14 00:00:00,,,,,
006 1857,5186,0,10,35.0,US,2022-05-14 00:00:00,,,,,
006 1857,6780,0,10,35.0,US,2022-05-14 00:00:00,,,,,
006 1897,5205,0,10,30.0,US,2022-05-14 00:00:00,,,,,
006 1897,5329,0,10,30.0,US,2022-05-14 00:00:00,,,,,
006 1904,4,0,10,60.0,US,2022-05-12 00:00:00,,,,,
006 1904,17,0,10,60.0,US,2022-05-12 00:00:00,,,,,
006 1912,4,0,10,60.0,US,2022-05-12 00:00:00,,,,,
006 1917,0,0,10,95.0,US,2023-06-07 00:00:00,,,,,
006 1950,17044,0,10,100.0,US,2022-10-31 00:00:00,,,,hakank,2022-10-31 04:15:50.197000
006 1961,11368,0,10,86.0,US,2022-05-17 00:00:00,,,,,
006 1972,15423,0,10,50.0,US,2022-05-30 00:00:00,,,,paolettistore4,2022-05-30 19:19:59.110000
006 1976,16250,0,10,40.0,US,2022-05-14 00:00:00,,,,,
006 1977,15696,0,10,50.0,US,2022-05-30 00:00:00,,,,paolettistore4,2022-05-30 19:22:38.857000
006 1979,15490,0,10,40.0,US,2022-07-27 00:00:00,,,,paolettistore1,2022-07-27 12:01:23.320000
006 1980,11368,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 1980,16548,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 2004,17,0,10,50.0,US,2022-05-14 00:00:00,,,,,
006 2007,0,0,10,100.0,US,2023-10-03 00:00:00,,,,,
006 2008,17036,0,10,60.0,US,2022-05-12 00:00:00,,,,,
006 2035,0,0,10,85.0,US,2023-01-05 00:00:00,*,,,,
006 2048,0,0,10,90.0,US,2023-04-11 00:00:00,,,,,
006 2089,0,0,10,85.0,US,2023-01-05 00:00:00,*,,,,
006 2107,0,0,10,85.0,US,2023-01-05 00:00:00,*,,,,
006 2123,0,0,10,100.0,US,2023-10-03 00:00:00,,,,,
006 2197,0,0,10,90.0,US,2023-03-18 00:00:00,,,,,
006 2207,163,0,10,95.0,US,2023-06-07 00:00:00,,,,,
006 3204,0,0,10,100.0,US,2022-11-01 00:00:00,*,,,,
006 3212,0,0,10,100.0,US,2022-11-01 00:00:00,*,,,,
006 3215,0,0,10,115.0,US,2022-11-01 00:00:00,*,,,hakank,2022-10-31 23:35:38.893000
006 3216,0,0,10,130.0,US,2022-11-01 00:00:00,*,,,,
006 3219,11368,0,10,85.0,US,2022-10-24 00:00:00,,,,,
006 3220,0,0,10,130.0,US,2022-11-01 00:00:00,*,,,,
006 3221,163,0,10,101.0,US,2022-10-25 00:00:00,,,,,
006 3237,7480,0,10,80.0,US,2022-10-25 00:00:00,,,,,
006 3238,0,0,10,100.0,US,2022-11-01 00:00:00,*,,,,
006 3239,0,0,10,100.0,US,2022-11-01 00:00:00,*,,,,
006 3242,16428,0,10,85.0,US,2022-10-25 00:00:00,,,,,
006 3243,0,0,10,100.0,US,2022-11-01 00:00:00,*,,,,
006 3244,0,0,10,100.0,US,2022-11-01 00:00:00,*,,,,
006 3245,0,0,10,100.0,US,2022-11-01 00:00:00,*,,,,
006 3249,17,0,10,80.0,US,2022-10-24 00:00:00,,,,,
006 3250,0,0,10,100.0,US,2022-11-01 00:00:00,*,,,,
006 3251,0,0,10,100.0,US,2022-11-01 00:00:00,*,,,,
006 3260,0,0,10,100.0,US,2022-11-01 00:00:00,*,,,,
006 3263,0,0,10,90.0,US,2022-11-01 00:00:00,*,,,,
006 3265,0,0,10,90.0,US,2022-11-01 00:00:00,*,,,,
006 3277,0,0,10,130.0,US,2022-11-01 00:00:00,*,,,,
006 911,0,0,10,80.0,US,2022-12-14 00:00:00,*,,,,
007 130,0,0,01,,US,2012-07-06 00:00:00,*,,,,
007 741,0,0,01,,US,2011-12-27 00:00:00,*,,,,
008 01,0,0,01,70.0,US,2012-06-27 00:00:00,*,,,,
008 140,0,0,01,,US,2012-01-30 00:00:00,*,,,,
008 300,0,0,01,110.0,US,2012-06-27 00:00:00,*,,,,
008 305,0,0,01,103.0,US,2012-06-27 00:00:00,*,,,,
008 310,0,0,01,105.0,US,2012-06-27 00:00:00,*,,,,
008 504,0,0,01,,US,2012-03-01 00:00:00,*,,,,
008 509,0,0,01,,US,2012-03-01 00:00:00,*,,,,
008 513,0,0,01,,US,2012-03-01 00:00:00,*,,,,
008 528,0,0,01,0.0,US,2012-03-01 00:00:00,*,,,,
008 8120,0,0,01,70.0,US,2011-07-13 00:00:00,*,,,,
008 8126,0,0,01,70.0,US,2011-07-13 00:00:00,*,,,,
008 8152,0,0,01,85.0,US,2011-07-13 00:00:00,*,,,,
008 8152-A,0,0,01,,US,2011-09-20 00:00:00,*,,,,
008 8200,0,0,01,85.0,US,2011-07-19 00:00:00,*,,,,
008 8203,0,0,01,98.0,US,2011-07-19 00:00:00,*,,,,
008 8216,0,0,01,70.0,US,2012-06-27 00:00:00,*,,,,
008 8218,0,0,01,88.0,US,2011-07-13 00:00:00,*,,,,
008 8218-A,0,0,01,88.0,US,2012-06-27 00:00:00,*,,,,
008 8219,0,0,01,70.0,US,2011-07-13 00:00:00,*,,,,
008 8221,0,0,01,,US,2011-06-15 00:00:00,*,,,,
008 8226,0,0,01,79.0,US,2011-07-13 00:00:00,*,,,,
008 8226-A,0,0,01,79.0,US,2012-06-27 00:00:00,*,,,,
008 8226-B,0,0,01,,US,2011-06-15 00:00:00,*,,,,
008 8227,0,0,01,65.0,US,2012-06-27 00:00:00,*,,,,
008 8230,0,0,01,75.0,US,2011-07-13 00:00:00,*,,,,
008 8232,0,0,01,56.0,US,2011-06-04 00:00:00,*,,,,
008 8232,4,0,01,50.0,US,2011-06-04 00:00:00,*,,,,
008 8232,36,0,01,52.0,US,2011-06-04 00:00:00,*,,,,
008 8232,83,0,01,52.0,US,2011-06-06 00:00:00,*,,,,
008 8232,371,0,01,56.0,US,2011-06-04 00:00:00,*,,,,
008 8232,763,0,01,52.0,US,2011-06-06 00:00:00,*,,,,
008 8232,773,0,01,52.0,US,2011-06-06 00:00:00,*,,,,
008 8232,774,0,01,54.0,US,2011-06-04 00:00:00,*,,,,
008 8232,782,0,01,52.0,US,2011-06-06 00:00:00,*,,,,
008 8233,0,0,01,50.0,US,2011-06-04 00:00:00,*,,,,
008 8234,0,0,01,50.0,US,2011-06-04 00:00:00,*,,,,
008 8235,0,0,01,48.0,US,2011-06-04 00:00:00,*,,,,
008 8237,0,0,01,52.0,US,2011-06-21 00:00:00,*,,,,
008 8238,0,0,01,50.0,US,2011-06-04 00:00:00,*,,,,
008 8240,0,0,01,55.0,US,2011-06-04 00:00:00,*,,,,
008 8241,0,0,01,92.0,US,2012-06-27 00:00:00,*,,,,
008 8242,0,0,01,50.0,US,2011-06-04 00:00:00,*,,,,
008 8245,0,0,01,48.0,US,2011-06-04 00:00:00,*,,,,
008 8247,0,0,01,50.0,US,2011-06-04 00:00:00,*,,,,
008 8260,0,0,01,55.0,US,2011-06-10 00:00:00,*,,,,
008 8261,0,0,01,55.0,US,2011-06-10 00:00:00,*,,,,
008 8265,1228,0,01,100.0,US,2012-01-18 00:00:00,*,,,,
008 8265-A,0,0,01,95.0,US,2011-08-12 00:00:00,*,,,,
008 8265-A,1223,0,01,100.0,US,2011-07-13 00:00:00,*,,,,
008 8265-B,0,0,01,100.0,US,2012-06-27 00:00:00,*,,,,
008 8265-C,0,0,01,100.0,US,2012-06-27 00:00:00,*,,,,
008 8265-D,0,0,01,100.0,US,2012-06-27 00:00:00,*,,,,
008 8266,0,0,01,100.0,US,2012-06-27 00:00:00,*,,,,
008 8267,0,0,01,60.0,US,2011-07-13 00:00:00,*,,,,
008 8267-A,0,0,01,0.0,US,2011-04-20 14:11:27.023000,,,,,
008 8268,0,0,01,70.0,US,2011-07-13 00:00:00,*,,,,
008 8270,0,0,01,85.0,US,2011-07-19 00:00:00,*,,,,
008 8276,0,0,01,100.0,US,2012-06-27 00:00:00,*,,,,
008 8277,0,0,01,,US,2011-08-11 00:00:00,*,,,,
008 8280,0,0,01,,US,2011-08-11 00:00:00,*,,,,
008 8283,0,0,01,92.0,US,2012-06-27 00:00:00,*,,,,
008 8285,4,0,01,100.0,US,2011-08-17 00:00:00,*,,,,
008 8285,1228,0,01,105.0,US,2011-08-17 00:00:00,*,,,,
008 8286,0,0,01,,US,2011-08-17 00:00:00,*,,,,
008 8290,0,0,01,97.0,US,2012-06-27 00:00:00,*,,,,
008 8291,0,0,01,97.0,US,2012-06-27 00:00:00,*,,,,
008 8292,0,0,01,97.0,US,2012-06-27 00:00:00,*,,,,
008 8295,0,0,01,95.0,US,2011-08-17 00:00:00,*,,,,
008 8296,0,0,01,,US,2011-08-17 00:00:00,*,,,,
008 8300,0,0,01,98.0,US,2011-09-10 00:00:00,*,,,,
008 8310,0,0,01,105.0,US,2012-06-27 00:00:00,*,,,,
008 8350,0,0,01,70.0,US,2011-11-16 00:00:00,*,,,,
008 8400,0,0,01,115.0,US,2011-10-12 00:00:00,*,,,,
008 8500,0,0,01,70.0,US,2011-11-18 00:00:00,*,,,,
008 8505,0,0,01,70.0,US,2011-11-17 00:00:00,*,,,,
008 8701,0,0,01,,US,2012-01-18 00:00:00,*,,,,
010 2006,0,0,10,110.0,US,2022-12-15 00:00:00,*,,,,
010 2130,2506,0,10,60.0,US,2022-05-21 00:00:00,,,,,
010 2143,233,0,10,125.0,US,2022-07-20 00:00:00,,,,,
010 2193,4,0,10,80.0,US,2022-05-20 00:00:00,,,,,
010 5663,0,0,01,79.0,US,2011-09-08 00:00:00,*,,,,
010 5664,0,0,01,93.0,US,2011-09-08 00:00:00,*,,,,
010 5666,0,0,01,,US,2011-09-08 00:00:00,*,,,,
010 5667,0,0,01,,US,2011-09-08 00:00:00,*,,,,
010 5678,4,0,01,85.0,US,2011-09-19 00:00:00,*,,,,
010 5678,17,0,01,99.0,US,2011-09-19 00:00:00,*,,,,
010 5678-A,0,0,01,95.0,US,2011-10-18 00:00:00,*,,,,
010 5679,0,0,01,,US,2011-09-20 00:00:00,*,,,,
010 5680,0,0,01,,US,2011-09-20 00:00:00,*,,,,
010 5691,0,0,01,105.0,US,2011-10-06 00:00:00,*,,,,
010 5692,0,0,01,68.0,US,2011-10-06 00:00:00,*,,,,
010 5786,0,0,01,,US,2012-02-08 00:00:00,*,,,,
010 5867,0,0,01,,US,2012-02-04 00:00:00,,,,,
010 5869,0,0,01,,US,2012-02-04 00:00:00,*,,,,
010 5870,0,0,01,,US,2012-02-04 00:00:00,*,,,,
010 5871,0,0,01,,US,2012-02-04 00:00:00,*,,,,
010 5872,0,0,01,,US,2012-02-04 00:00:00,*,,,,
010 5875,0,0,01,,US,2012-02-08 00:00:00,*,,,,
010 5876,0,0,01,47.0,US,2012-02-08 00:00:00,*,,,,
010 5878,0,0,01,,US,2012-02-08 00:00:00,*,,,,
010 5879,0,0,01,,US,2012-02-08 00:00:00,*,,,,
010 5886,0,0,01,45.0,US,2012-02-15 00:00:00,*,,,,
010 5887,0,0,01,45.0,US,2012-02-15 00:00:00,*,,,,
010 5919,0,0,01,,US,2012-04-12 00:00:00,*,,,,
010 5919-A,0,0,01,,US,2012-04-17 00:00:00,*,,,,
010 5922,0,0,01,,US,2012-04-17 00:00:00,*,,,,
010 5962,0,0,01,,US,2012-07-14 00:00:00,*,,,,
010 6015,0,0,01,64.0,US,2012-07-16 00:00:00,*,,,,
010 9065,0,0,01,110.0,US,2011-09-26 00:00:00,*,,,,
011 10-1,0,0,01,73.0,US,2012-06-27 00:00:00,*,,,,
011 10-1A,0,0,01,68.0,US,2012-06-27 00:00:00,*,,,,
011 10-2,0,0,01,79.0,US,2012-06-27 00:00:00,*,,,,
011 10-3,0,0,01,77.0,US,2012-06-27 00:00:00,*,,,,
011 10-4,0,0,01,68.0,US,2012-06-27 00:00:00,*,,,,
011 10-5,0,0,01,72.0,US,2012-06-27 00:00:00,*,,,,
011 11-1,0,0,01,,US,2012-01-07 00:00:00,*,,,,
011 111-1,0,0,01,83.0,US,2012-06-27 00:00:00,*,,,,
011 12-1,0,0,01,,US,2012-07-04 00:00:00,*,,,,
011 13-1,0,0,01,,US,2012-02-14 00:00:00,*,,,,
011 13-2,0,0,01,,US,2012-03-17 00:00:00,*,,,,
011 15-2,0,0,01,,US,2012-01-10 00:00:00,*,,,,
011 17-1,0,0,01,,US,2012-01-02 00:00:00,*,,,,
011 17-2,0,0,01,,US,2012-01-12 00:00:00,*,,,,
011 201-1,0,0,01,83.0,US,2012-06-27 00:00:00,*,,,,
011 21-1,0,0,01,71.0,US,2012-12-18 00:00:00,*,,,,
011 21-2,0,0,01,,US,2012-03-31 00:00:00,*,,,,
011 21-4,0,0,01,65.0,US,2012-01-17 00:00:00,*,,,,
011 21-5,0,0,01,,US,2012-01-13 00:00:00,*,,,,
011 218-1,0,0,01,83.0,US,2012-06-27 00:00:00,*,,,,
011 218-2,0,0,01,93.0,US,2012-06-27 00:00:00,*,,,,
011 218-3,0,0,01,94.0,US,2012-06-27 00:00:00,*,,,,
011 218-4,0,0,01,95.0,US,2012-06-27 00:00:00,*,,,,
