SKod,Modul,MKod,kgid,insUN,insDT,insApp,updUN,updDT,updApp
LNRCNBLW101,B,39,6545,MUAZ,2024-12-25 17:17:01.260000,KGShop,,,
LNRCNBLW106,B,26,6546,MUAZ,2024-12-25 17:20:19.513000,KGShop,,,
LNRCNBLW106,B,27,6547,MUAZ,2024-12-25 17:20:19.523000,KGShop,,,
LNRCNBLW106,B,28,6548,MUAZ,2024-12-25 17:20:19.533000,KGShop,,,
LNRCNBLW106,B,29,6549,MUAZ,2024-12-25 17:20:19.543000,KGShop,,,
LNRCNBLW106,B,30,6550,MUAZ,2024-12-25 17:20:19.553000,KGShop,,,
LNRCNBLW106,B,31,6551,MUAZ,2024-12-25 17:20:19.567000,KGShop,,,
LNRCNBLW106,B,32,6552,MUAZ,2024-12-25 17:20:19.577000,KGShop,,,
LNRCNBLW106,B,33,6553,MUAZ,2024-12-25 17:20:19.590000,KGShop,,,
LNRCNBLW106,B,34,6554,MUAZ,2024-12-25 17:20:19.600000,KGShop,,,
LNRCNBLW106,B,35,6555,MUAZ,2024-12-25 17:20:19.613000,KGShop,,,
LNRCNBLW106,B,36,6556,MUAZ,2024-12-25 17:20:19.623000,KGShop,,,
LNRCNBLW106,B,37,6557,MUAZ,2024-12-25 17:20:19.637000,KGShop,,,
LNRCNBLW106,B,38,6558,MUAZ,2024-12-25 17:20:19.650000,KGShop,,,
LNRCNBLW106,B,39,6559,MUAZ,2024-12-25 17:20:19.660000,KGShop,,,
LNRCNBLW118,B,31,6569,MUAZ,2024-12-25 17:23:16.570000,KGShop,,,
LNRCNBLW118,B,32,6570,MUAZ,2024-12-25 17:23:16.583000,KGShop,,,
LNRCNBLW118,B,33,6571,MUAZ,2024-12-25 17:23:16.597000,KGShop,,,
LNRCNBLW118,B,34,6572,MUAZ,2024-12-25 17:23:16.610000,KGShop,,,
LNRCNBLW118,B,35,6573,MUAZ,2024-12-25 17:23:16.620000,KGShop,,,
LNRCNBLW118,B,36,6574,MUAZ,2024-12-25 17:23:16.630000,KGShop,,,
LNRCNBLW118,B,37,6575,MUAZ,2024-12-25 17:23:16.643000,KGShop,,,
LNRCNBLW118,B,38,6576,MUAZ,2024-12-25 17:23:16.660000,KGShop,,,
LNRCNBLW118,B,39,6577,MUAZ,2024-12-25 17:23:16.670000,KGShop,,,
LNRCNBLW135,B,31,6560,MUAZ,2024-12-25 17:21:48.353000,KGShop,,,
LNRCNBLW135,B,32,6561,MUAZ,2024-12-25 17:21:48.363000,KGShop,,,
LNRCNBLW135,B,33,6562,MUAZ,2024-12-25 17:21:48.373000,KGShop,,,
LNRCNBLW135,B,34,6563,MUAZ,2024-12-25 17:21:48.383000,KGShop,,,
LNRCNBLW135,B,35,6564,MUAZ,2024-12-25 17:21:48.393000,KGShop,,,
LNRCNBLW135,B,36,6565,MUAZ,2024-12-25 17:21:48.403000,KGShop,,,
LNRCNBLW135,B,37,6566,MUAZ,2024-12-25 17:21:48.413000,KGShop,,,
LNRCNBLW135,B,38,6567,MUAZ,2024-12-25 17:21:48.430000,KGShop,,,
LNRCNBLW135,B,39,6568,MUAZ,2024-12-25 17:21:48.443000,KGShop,,,
LNRCNBLW601,B,20,6578,MUAZ,2024-12-25 17:24:39.617000,KGShop,,,
LNRCNBLW601,B,21,6579,MUAZ,2024-12-25 17:24:39.667000,KGShop,,,
LNRCNBLW601,B,22,6580,MUAZ,2024-12-25 17:24:39.723000,KGShop,,,
LNRCNBLW601,B,23,6581,MUAZ,2024-12-25 17:24:39.760000,KGShop,,,
LNRCNBLW601,B,24,6582,MUAZ,2024-12-25 17:24:39.770000,KGShop,,,
LNRCNBSA527,B,31,500,,,,,,
LNRCNBSA527,B,32,501,,,,,,
LNRCNBSA527,B,33,502,,,,,,
LNRCNBSA527,B,34,503,,,,,,
LNRCNBSA527,B,35,504,,,,,,
LNRCNBSA553,B,20,505,,,,,,
LNRCNBSA553,B,21,506,,,,,,
LNRCNBSA553,B,22,507,,,,,,
LNRCNBSA553,B,23,508,,,,,,
LNRCNBSA553,B,24,509,,,,,,
LNRCNBSA561,B,20,510,,,,,,
LNRCNBSA561,B,21,511,,,,,,
LNRCNBSA561,B,22,512,,,,,,
LNRCNBSA561,B,23,513,,,,,,
LNRCNBSA561,B,24,514,,,,,,
LNRCNBSA562,B,20,515,,,,,,
LNRCNBSA562,B,21,516,,,,,,
LNRCNBSA562,B,22,517,,,,,,
LNRCNBSA562,B,23,518,,,,,,
LNRCNBSA562,B,24,519,,,,,,
LNRCNBSA615,B,20,7813,MUAZ,2025-02-26 15:48:41.173000,KGShop,,,
LNRCNBSA615,B,21,7814,MUAZ,2025-02-26 15:48:41.213000,KGShop,,,
LNRCNBSA615,B,22,7815,MUAZ,2025-02-26 15:48:41.233000,KGShop,,,
LNRCNBSA615,B,23,7816,MUAZ,2025-02-26 15:48:41.253000,KGShop,,,
LNRCNBSA615,B,24,7817,MUAZ,2025-02-26 15:48:41.270000,KGShop,,,
LNRCNBSA616,B,20,7923,MUAZ,2025-02-27 12:31:57.140000,KGShop,,,
LNRCNBSA616,B,21,7924,MUAZ,2025-02-27 12:31:57.160000,KGShop,,,
LNRCNBSA616,B,22,7925,MUAZ,2025-02-27 12:31:57.170000,KGShop,,,
LNRCNBSA616,B,23,7926,MUAZ,2025-02-27 12:31:57.180000,KGShop,,,
LNRCNBSA616,B,24,7927,MUAZ,2025-02-27 12:31:57.187000,KGShop,,,
LNRCNBUD1705,B,2,7144,MUAZ,2025-01-29 17:39:10.730000,KGShop,,,
LNRCNBUD1705,B,3,7145,MUAZ,2025-01-29 17:39:10.820000,KGShop,,,
LNRCNBUD1705,B,4,7146,MUAZ,2025-01-29 17:39:10.863000,KGShop,,,
LNRCNBUD1705,B,5,7147,MUAZ,2025-01-29 17:39:10.873000,KGShop,,,
LNRCNBUD1705,B,6,7148,MUAZ,2025-01-29 17:39:10.887000,KGShop,,,
LNRCNBUD1774,B,2,7149,MUAZ,2025-01-29 17:40:30.343000,KGShop,,,
LNRCNBUD1774,B,3,7150,MUAZ,2025-01-29 17:40:30.353000,KGShop,,,
LNRCNBUD1774,B,4,7151,MUAZ,2025-01-29 17:40:30.380000,KGShop,,,
LNRCNBUD1774,B,5,7152,MUAZ,2025-01-29 17:40:30.397000,KGShop,,,
LNRCNBUD1774,B,6,7153,MUAZ,2025-01-29 17:40:30.407000,KGShop,,,
LNRCNBWD7260,B,35,520,,,,,,
LNRCNBWD7260,B,36,521,,,,,,
LNRCNBWD7260,B,37,522,,,,,,
LNRCNBWD7260,B,38,523,,,,,,
LNRCNBWD7260,B,39,524,,,,,,
LNRCNCLT020,B,31,525,,,,,,
LNRCNCLT020,B,32,526,,,,,,
LNRCNCLT020,B,33,527,,,,,,
LNRCNCLT020,B,34,528,,,,,,
LNRCNCLT020,B,35,529,,,,,,
LNRCNCLT020,B,36,530,,,,,,
LNRCNCLT020,B,37,531,,,,,,
LNRCNCLT020,B,38,532,,,,,,
LNRCNCLT020,B,39,533,,,,,,
LNRCNCLT030,B,35,534,,,,,,
LNRCNCLT030,B,36,535,,,,,,
LNRCNCLT030,B,37,536,,,,,,
LNRCNCLT030,B,38,537,,,,,,
LNRCNCLT030,B,39,538,,,,,,
LNRCNCNT101,B,3,539,,,,,,
LNRCNCNT101,B,4,540,,,,,,
LNRCNCNT101,B,5,541,,,,,,
LNRCNCNT101,B,6,542,,,,,,
LNRCNCNT128,B,2,543,,,,,,
LNRCNCNT128,B,3,544,,,,,,
LNRCNCNT128,B,4,545,,,,,,
LNRCNCNT128,B,5,546,,,,,,
LNRCNCNT128,B,6,547,,,,,,
LNRCNCNT131,B,2,548,,,,,,
LNRCNCNT131,B,3,549,,,,,,
LNRCNCNT131,B,4,550,,,,,,
LNRCNCNT131,B,5,551,,,,,,
LNRCNCNT131,B,6,552,,,,,,
LNRCNCNT157,B,2,553,,,,,,
LNRCNCNT157,B,3,554,,,,,,
LNRCNCNT157,B,4,555,,,,,,
LNRCNCNT157,B,5,556,,,,,,
LNRCNCNT157,B,6,557,,,,,,
LNRCNCNT1571,B,2,558,,,,,,
LNRCNCNT1571,B,3,559,,,,,,
LNRCNCNT1571,B,4,560,,,,,,
LNRCNCNT1571,B,5,561,,,,,,
LNRCNCNT1571,B,6,562,,,,,,
LNRCNCNT157A,B,2,563,,,,,,
LNRCNCNT157A,B,3,564,,,,,,
LNRCNCNT157A,B,4,565,,,,,,
LNRCNCNT157A,B,5,566,,,,,,
LNRCNCNT157A,B,6,567,,,,,,
LNRCNCNT166,B,2,568,,,,,,
LNRCNCNT166,B,3,569,,,,,,
LNRCNCNT166,B,4,570,,,,,,
LNRCNCNT166,B,5,571,,,,,,
LNRCNCNT166,B,6,572,,,,,,
LNRCNCNT329,B,2,573,,,,,,
LNRCNCNT329,B,3,574,,,,,,
LNRCNCNT329,B,4,575,,,,,,
LNRCNCNT329,B,5,576,,,,,,
LNRCNCNT329,B,6,577,,,,,,
LNRCNCNT344,B,2,578,,,,,,
LNRCNCNT344,B,3,579,,,,,,
LNRCNCNT344,B,4,580,,,,,,
LNRCNCNT344,B,5,581,,,,,,
LNRCNCNT344,B,6,582,,,,,,
LNRCNCNT461,B,2,583,,,,,,
LNRCNCNT461,B,3,584,,,,,,
LNRCNCNT461,B,4,585,,,,,,
LNRCNCNT461,B,5,586,,,,,,
LNRCNCNT461,B,6,587,,,,,,
LNRCNCNT514,B,2,588,,,,,,
LNRCNCNT514,B,3,589,,,,,,
LNRCNCNT514,B,4,590,,,,,,
LNRCNCNT514,B,5,591,,,,,,
LNRCNCNT514,B,6,592,,,,,,
LNRCNCNT526,B,2,593,,,,,,
LNRCNCNT526,B,3,594,,,,,,
LNRCNCNT526,B,4,595,,,,,,
LNRCNCNT526,B,5,596,,,,,,
LNRCNCNT526,B,6,597,,,,,,
LNRCNCNT538,B,31,598,,,,,,
LNRCNCNT538,B,32,599,,,,,,
LNRCNCNT538,B,33,600,,,,,,
LNRCNCNT538,B,34,601,,,,,,
LNRCNCNT538,B,35,602,,,,,,
LNRCNCNT538,B,36,603,,,,,,
LNRCNCNT538,B,37,604,,,,,,
LNRCNCNT538,B,38,605,,,,,,
LNRCNCNT538,B,39,606,,,,,,
LNRCNCNT682,B,2,607,,,,,,
LNRCNCNT682,B,3,608,,,,,,
LNRCNCNT682,B,4,609,,,,,,
LNRCNCNT682,B,5,610,,,,,,
LNRCNCNT682,B,6,611,,,,,,
LNRCNCNT687,B,2,612,,,,,,
LNRCNCNT687,B,3,613,,,,,,
LNRCNCNT687,B,4,614,,,,,,
LNRCNCNT687,B,5,615,,,,,,
LNRCNCNT687,B,6,616,,,,,,
LNRCNCNT702,B,2,617,,,,,,
LNRCNCNT702,B,3,618,,,,,,
LNRCNCNT702,B,4,619,,,,,,
LNRCNCNT702,B,5,620,,,,,,
LNRCNCNT702,B,6,621,,,,,,
LNRCNCNT896,B,2,622,,,,,,
LNRCNCNT896,B,3,623,,,,,,
LNRCNCNT896,B,4,624,,,,,,
LNRCNCNT896,B,5,625,,,,,,
LNRCNCNT896,B,6,626,,,,,,
LNRCNCNT961,B,2,627,,,,,,
LNRCNCNT961,B,3,628,,,,,,
LNRCNCNT961,B,4,629,,,,,,
LNRCNCNT961,B,5,630,,,,,,
LNRCNCNT961,B,6,631,,,,,,
LNRCND102,B,2,632,,,,,,
LNRCND102,B,3,633,,,,,,
LNRCND102,B,4,634,,,,,,
LNRCND102,B,5,635,,,,,,
LNRCND102,B,6,636,,,,,,
LNRCND1650,B,35,637,,,,,,
LNRCND1650,B,36,638,,,,,,
LNRCND1650,B,37,639,,,,,,
LNRCND1650,B,38,640,,,,,,
LNRCND1650,B,39,641,,,,,,
LNRCND1680,B,2,642,,,,,,
LNRCND1680,B,3,643,,,,,,
LNRCND1680,B,4,644,,,,,,
LNRCND1680,B,5,645,,,,,,
LNRCND1680,B,6,646,,,,,,
LNRCND5052,B,35,647,,,,,,
LNRCND5052,B,36,648,,,,,,
LNRCND5052,B,37,649,,,,,,
LNRCND5052,B,38,650,,,,,,
LNRCND5052,B,39,651,,,,,,
LNRCNDC114,B,2,652,,,,,,
LNRCNDC114,B,3,653,,,,,,
LNRCNDC114,B,4,654,,,,,,
LNRCNDC114,B,5,655,,,,,,
LNRCNDC114,B,6,656,,,,,,
LNRCNDC115,B,2,657,,,,,,
LNRCNDC115,B,3,658,,,,,,
LNRCNDC115,B,4,659,,,,,,
LNRCNDC115,B,5,660,,,,,,
LNRCNDC115,B,6,661,,,,,,
LNRCNDC116,B,2,662,,,,,,
LNRCNDC116,B,3,663,,,,,,
LNRCNDC116,B,4,664,,,,,,
LNRCNDC116,B,5,665,,,,,,
LNRCNDC116,B,6,666,,,,,,
LNRCNDKS02,B,35,667,,,,,,
LNRCNDKS02,B,36,668,,,,,,
LNRCNDKS02,B,37,669,,,,,,
LNRCNDKS02,B,38,670,,,,,,
LNRCNDKS02,B,39,671,,,,,,
LNRCNDKS03,B,35,672,,,,,,
LNRCNDKS03,B,36,673,,,,,,
LNRCNDKS03,B,37,674,,,,,,
LNRCNDKS03,B,38,675,,,,,,
LNRCNDKS03,B,39,676,,,,,,
LNRCNDKS2001,B,2,677,,,,,,
LNRCNDKS2001,B,3,678,,,,,,
LNRCNDKS2001,B,4,679,,,,,,
LNRCNDKS2001,B,5,680,,,,,,
LNRCNDKS2001,B,6,681,,,,,,
LNRCNDKS2003,B,2,682,,,,,,
LNRCNDKS2003,B,3,683,,,,,,
LNRCNDKS2003,B,4,684,,,,,,
LNRCNDKS2003,B,5,685,,,,,,
LNRCNDKS2003,B,6,686,,,,,,
LNRCNDKS23,B,2,687,,,,,,
LNRCNDKS23,B,3,688,,,,,,
LNRCNDKS23,B,4,689,,,,,,
LNRCNDKS23,B,5,690,,,,,,
LNRCNDKS23,B,6,691,,,,,,
LNRCNDN066,B,2,6827,MUAZ,2025-01-10 16:10:31.230000,KGShop,,,
LNRCNDN066,B,3,6828,MUAZ,2025-01-10 16:10:31.247000,KGShop,,,
LNRCNDN066,B,4,6829,MUAZ,2025-01-10 16:10:31.253000,KGShop,,,
LNRCNDN066,B,5,6830,MUAZ,2025-01-10 16:10:31.257000,KGShop,,,
LNRCNDN066,B,6,6831,MUAZ,2025-01-10 16:10:31.263000,KGShop,,,
LNRCNDN158,B,2,6837,MUAZ,2025-01-10 16:13:05.770000,KGShop,,,
LNRCNDN158,B,3,6838,MUAZ,2025-01-10 16:13:05.777000,KGShop,,,
LNRCNDN158,B,4,6839,MUAZ,2025-01-10 16:13:05.780000,KGShop,,,
LNRCNDN158,B,5,6840,MUAZ,2025-01-10 16:13:05.787000,KGShop,,,
LNRCNDN158,B,6,6841,MUAZ,2025-01-10 16:13:05.790000,KGShop,,,
LNRCNDN207,B,2,6842,MUAZ,2025-01-10 16:14:26.080000,KGShop,,,
LNRCNDN207,B,3,6843,MUAZ,2025-01-10 16:14:26.087000,KGShop,,,
LNRCNDN207,B,4,6844,MUAZ,2025-01-10 16:14:26.097000,KGShop,,,
LNRCNDN207,B,5,6845,MUAZ,2025-01-10 16:14:26.103000,KGShop,,,
LNRCNDN207,B,6,6846,MUAZ,2025-01-10 16:14:26.110000,KGShop,,,
LNRCNDN217,B,2,6832,MUAZ,2025-01-10 16:11:46.703000,KGShop,,,
LNRCNDN217,B,3,6833,MUAZ,2025-01-10 16:11:46.710000,KGShop,,,
LNRCNDN217,B,4,6834,MUAZ,2025-01-10 16:11:46.717000,KGShop,,,
LNRCNDN217,B,5,6835,MUAZ,2025-01-10 16:11:46.723000,KGShop,,,
LNRCNDN217,B,6,6836,MUAZ,2025-01-10 16:11:46.730000,KGShop,,,
LNRCNDN602,B,20,8103,Nurcan,2025-04-18 14:06:04,KGShop,,,
LNRCNDN602,B,21,8104,Nurcan,2025-04-18 14:06:04.017000,KGShop,,,
LNRCNDN602,B,22,8105,Nurcan,2025-04-18 14:06:04.020000,KGShop,,,
LNRCNDN602,B,23,8106,Nurcan,2025-04-18 14:06:04.027000,KGShop,,,
LNRCNDN602,B,24,8107,Nurcan,2025-04-18 14:06:04.033000,KGShop,,,
LNRCNDPF140,B,20,692,,,,,,
LNRCNDPF140,B,21,693,,,,,,
LNRCNDPF140,B,22,694,,,,,,
LNRCNDPF140,B,23,695,,,,,,
LNRCNDPF140,B,24,696,,,,,,
LNRCNDPF141,B,20,697,,,,,,
LNRCNDPF141,B,21,698,,,,,,
LNRCNDPF141,B,22,699,,,,,,
LNRCNDPF141,B,23,700,,,,,,
LNRCNDPF141,B,24,701,,,,,,
LNRCNDPF142,B,20,702,,,,,,
LNRCNDPF142,B,21,703,,,,,,
LNRCNDPF142,B,22,704,,,,,,
LNRCNDPF142,B,23,705,,,,,,
LNRCNDPF142,B,24,706,,,,,,
LNRCNDPF146,B,20,707,,,,,,
LNRCNDPF146,B,21,708,,,,,,
LNRCNDPF146,B,22,709,,,,,,
LNRCNDPF146,B,23,710,,,,,,
LNRCNDPF146,B,24,711,,,,,,
LNRCNDPF148,B,20,712,,,,,,
LNRCNDPF148,B,21,713,,,,,,
LNRCNDPF148,B,22,714,,,,,,
LNRCNDPF148,B,23,715,,,,,,
LNRCNDPF148,B,24,716,,,,,,
LNRCNDPF151,B,20,717,,,,,,
LNRCNDPF151,B,21,718,,,,,,
LNRCNDPF151,B,22,719,,,,,,
LNRCNDPF151,B,23,720,,,,,,
LNRCNDPF151,B,24,721,,,,,,
LNRCNDPF152,B,20,722,,,,,,
LNRCNDPF152,B,21,723,,,,,,
LNRCNDPF152,B,22,724,,,,,,
LNRCNDPF152,B,23,725,,,,,,
LNRCNDPF152,B,24,726,,,,,,
LNRCNDPF153,B,20,727,,,,,,
LNRCNDPF153,B,21,728,,,,,,
LNRCNDPF153,B,22,729,,,,,,
LNRCNDPF153,B,23,730,,,,,,
LNRCNDPF153,B,24,731,,,,,,
LNRCNDPF156,B,20,732,,,,,,
LNRCNDPF156,B,21,733,,,,,,
LNRCNDPF156,B,22,734,,,,,,
LNRCNDPF156,B,23,735,,,,,,
LNRCNDPF156,B,24,736,,,,,,
LNRCNDPF158,B,20,737,,,,,,
LNRCNDPF158,B,21,738,,,,,,
LNRCNDPF158,B,22,739,,,,,,
LNRCNDPF158,B,23,740,,,,,,
LNRCNDPF158,B,24,741,,,,,,
LNRCNDPF159,B,20,742,,,,,,
LNRCNDPF159,B,21,743,,,,,,
LNRCNDPF159,B,22,744,,,,,,
LNRCNDPF159,B,23,745,,,,,,
LNRCNDPF159,B,24,746,,,,,,
LNRCNDPF160,B,20,747,,,,,,
LNRCNDPF160,B,21,748,,,,,,
LNRCNDPF160,B,22,749,,,,,,
LNRCNDPF160,B,23,750,,,,,,
LNRCNDPF160,B,24,751,,,,,,
LNRCNDPF164,B,20,6857,MUAZ,2025-01-10 16:18:36.250000,KGShop,,,
LNRCNDPF164,B,21,6858,MUAZ,2025-01-10 16:18:36.257000,KGShop,,,
LNRCNDPF164,B,22,6859,MUAZ,2025-01-10 16:18:36.263000,KGShop,,,
LNRCNDPF164,B,23,6860,MUAZ,2025-01-10 16:18:36.270000,KGShop,,,
LNRCNDPF164,B,24,6861,MUAZ,2025-01-10 16:18:36.273000,KGShop,,,
LNRCNDPF171,B,20,6862,MUAZ,2025-01-10 16:19:47.730000,KGShop,,,
LNRCNDPF171,B,21,6863,MUAZ,2025-01-10 16:19:47.737000,KGShop,,,
LNRCNDPF171,B,22,6864,MUAZ,2025-01-10 16:19:47.743000,KGShop,,,
LNRCNDPF171,B,23,6865,MUAZ,2025-01-10 16:19:47.747000,KGShop,,,
LNRCNDPF171,B,24,6866,MUAZ,2025-01-10 16:19:47.753000,KGShop,,,
LNRCNDPF182,B,20,6847,MUAZ,2025-01-10 16:16:09.510000,KGShop,,,
LNRCNDPF182,B,21,6848,MUAZ,2025-01-10 16:16:09.517000,KGShop,,,
LNRCNDPF182,B,22,6849,MUAZ,2025-01-10 16:16:09.520000,KGShop,,,
LNRCNDPF182,B,23,6850,MUAZ,2025-01-10 16:16:09.527000,KGShop,,,
LNRCNDPF182,B,24,6851,MUAZ,2025-01-10 16:16:09.530000,KGShop,,,
LNRCNDPF185,B,20,6852,MUAZ,2025-01-10 16:17:33.840000,KGShop,,,
LNRCNDPF185,B,21,6853,MUAZ,2025-01-10 16:17:33.847000,KGShop,,,
LNRCNDPF185,B,22,6854,MUAZ,2025-01-10 16:17:33.850000,KGShop,,,
LNRCNDPF185,B,23,6855,MUAZ,2025-01-10 16:17:33.857000,KGShop,,,
LNRCNDPF185,B,24,6856,MUAZ,2025-01-10 16:17:33.860000,KGShop,,,
LNRCNDRG1180,B,2,752,,,,,,
LNRCNDRG1180,B,3,753,,,,,,
LNRCNDRG1180,B,4,754,,,,,,
LNRCNDRG1180,B,5,755,,,,,,
LNRCNDRG1180,B,6,756,,,,,,
LNRCNDRG1988,B,2,757,,,,,,
LNRCNDRG1988,B,3,758,,,,,,
LNRCNDRG1988,B,4,759,,,,,,
LNRCNDRG1988,B,5,760,,,,,,
LNRCNDRG1988,B,6,761,,,,,,
LNRCNDRG670,B,2,762,,,,,,
LNRCNDRG670,B,3,763,,,,,,
LNRCNDRG670,B,4,764,,,,,,
LNRCNDRG670,B,5,765,,,,,,
LNRCNDRG670,B,6,766,,,,,,
LNRCNDT02,B,20,767,,,,,,
LNRCNDT02,B,21,768,,,,,,
LNRCNDT02,B,22,769,,,,,,
LNRCNDT02,B,23,770,,,,,,
LNRCNDT02,B,24,771,,,,,,
LNRCNDT04,B,20,772,,,,,,
LNRCNDT04,B,21,773,,,,,,
LNRCNDT04,B,22,774,,,,,,
LNRCNDT04,B,23,775,,,,,,
LNRCNDT04,B,24,776,,,,,,
LNRCNES22,B,2,777,,,,,,
LNRCNES22,B,3,778,,,,,,
LNRCNES22,B,4,779,,,,,,
LNRCNES22,B,5,780,,,,,,
LNRCNES22,B,6,781,,,,,,
LNRCNESM405,B,20,7938,MUAZ,2025-02-27 14:24:29.880000,KGShop,,,
LNRCNESM405,B,21,7939,MUAZ,2025-02-27 14:24:29.890000,KGShop,,,
LNRCNESM405,B,22,7940,MUAZ,2025-02-27 14:24:29.900000,KGShop,,,
LNRCNESM405,B,23,7941,MUAZ,2025-02-27 14:24:29.910000,KGShop,,,
LNRCNESM405,B,24,7942,MUAZ,2025-02-27 14:24:29.920000,KGShop,,,
LNRCNESM409,B,20,7823,MUAZ,2025-02-26 19:19:29.803000,KGShop,,,
LNRCNESM409,B,21,7824,MUAZ,2025-02-26 19:19:29.820000,KGShop,,,
LNRCNESM409,B,22,7825,MUAZ,2025-02-26 19:19:29.830000,KGShop,,,
LNRCNESM409,B,23,7826,MUAZ,2025-02-26 19:19:29.840000,KGShop,,,
LNRCNESM409,B,24,7827,MUAZ,2025-02-26 19:19:29.860000,KGShop,,,
LNRCNESM414,B,20,7928,MUAZ,2025-02-27 14:22:39.043000,KGShop,,,
LNRCNESM414,B,21,7929,MUAZ,2025-02-27 14:22:39.053000,KGShop,,,
LNRCNESM414,B,22,7930,MUAZ,2025-02-27 14:22:39.063000,KGShop,,,
LNRCNESM414,B,23,7931,MUAZ,2025-02-27 14:22:39.073000,KGShop,,,
LNRCNESM414,B,24,7932,MUAZ,2025-02-27 14:22:39.080000,KGShop,,,
LNRCNESM418,B,20,7933,MUAZ,2025-02-27 14:23:35.340000,KGShop,,,
LNRCNESM418,B,21,7934,MUAZ,2025-02-27 14:23:35.350000,KGShop,,,
LNRCNESM418,B,22,7935,MUAZ,2025-02-27 14:23:35.360000,KGShop,,,
LNRCNESM418,B,23,7936,MUAZ,2025-02-27 14:23:35.380000,KGShop,,,
LNRCNESM418,B,24,7937,MUAZ,2025-02-27 14:23:35.390000,KGShop,,,
LNRCNESM419,B,20,7828,MUAZ,2025-02-26 19:20:39.127000,KGShop,,,
LNRCNESM419,B,21,7829,MUAZ,2025-02-26 19:20:39.137000,KGShop,,,
LNRCNESM419,B,22,7830,MUAZ,2025-02-26 19:20:39.147000,KGShop,,,
LNRCNESM419,B,23,7831,MUAZ,2025-02-26 19:20:39.157000,KGShop,,,
LNRCNESM419,B,24,7832,MUAZ,2025-02-26 19:20:39.177000,KGShop,,,
LNRCNFLP0201,B,20,783,,,,,,
LNRCNFLP0201,B,21,784,,,,,,
LNRCNFLP0201,B,22,785,,,,,,
LNRCNFLP0201,B,23,786,,,,,,
LNRCNFLP035,B,2,787,,,,,,
LNRCNFLP035,B,3,788,,,,,,
LNRCNFLP035,B,4,789,,,,,,
LNRCNFLP035,B,5,790,,,,,,
LNRCNFLP035,B,6,791,,,,,,
LNRCNFLP15,B,2,792,,,,,,
LNRCNFLP15,B,3,793,,,,,,
LNRCNFLP15,B,4,794,,,,,,
LNRCNFLP15,B,5,795,,,,,,
LNRCNFLP15,B,6,796,,,,,,
LNRCNFLP8101,B,2,797,,,,,,
LNRCNFLP8101,B,3,798,,,,,,
LNRCNFLP8101,B,4,799,,,,,,
LNRCNFLP8101,B,5,800,,,,,,
LNRCNFLP8101,B,6,801,,,,,,
LNRCNFMK1720,B,2,8099,MUAZ,2025-04-09 18:49:51.410000,KGShop,,,
LNRCNFMK1720,B,3,8098,MUAZ,2025-04-09 18:49:51.393000,KGShop,,,
LNRCNFMK1720,B,4,8100,MUAZ,2025-04-09 18:49:51.430000,KGShop,,,
LNRCNFMK1720,B,5,8101,MUAZ,2025-04-09 18:49:51.447000,KGShop,,,
LNRCNFMK1720,B,6,8102,MUAZ,2025-04-09 18:49:51.467000,KGShop,,,
LNRCNFMK2690,B,2,8093,MUAZ,2025-04-09 18:48:42.973000,KGShop,,,
LNRCNFMK2690,B,3,8094,MUAZ,2025-04-09 18:48:42.987000,KGShop,,,
LNRCNFMK2690,B,4,8095,MUAZ,2025-04-09 18:48:42.990000,KGShop,,,
LNRCNFMK2690,B,5,8096,MUAZ,2025-04-09 18:48:42.997000,KGShop,,,
LNRCNFMK2690,B,6,8097,MUAZ,2025-04-09 18:48:43,KGShop,,,
LNRCNG340,B,35,802,,,,,,
LNRCNG340,B,36,803,,,,,,
LNRCNG340,B,37,804,,,,,,
LNRCNG340,B,38,805,,,,,,
LNRCNG340,B,39,806,,,,,,
LNRCNG355,B,31,807,,,,,,
LNRCNG355,B,32,808,,,,,,
LNRCNG355,B,33,809,,,,,,
LNRCNG355,B,34,810,,,,,,
LNRCNG355,B,35,811,,,,,,
LNRCNG355,B,36,812,,,,,,
LNRCNG355,B,37,813,,,,,,
LNRCNG355,B,38,814,,,,,,
LNRCNG355,B,39,815,,,,,,
LNRCNG370,B,31,816,,,,,,
LNRCNG370,B,32,817,,,,,,
LNRCNG370,B,33,818,,,,,,
LNRCNG370,B,34,819,,,,,,
LNRCNG370,B,35,820,,,,,,
LNRCNG370,B,36,821,,,,,,
LNRCNG370,B,37,822,,,,,,
LNRCNG370,B,38,823,,,,,,
LNRCNG370,B,39,824,,,,,,
LNRCNG375,B,35,825,,,,,,
LNRCNG375,B,36,826,,,,,,
LNRCNG375,B,37,827,,,,,,
LNRCNG375,B,38,828,,,,,,
LNRCNG375,B,39,829,,,,,,
LNRCNG430,B,35,830,,,,,,
LNRCNG430,B,36,831,,,,,,
LNRCNG430,B,37,832,,,,,,
LNRCNG430,B,38,833,,,,,,
LNRCNG430,B,39,834,,,,,,
LNRCNG450,B,35,835,,,,,,
LNRCNG450,B,36,836,,,,,,
LNRCNG450,B,37,837,,,,,,
LNRCNG450,B,38,838,,,,,,
LNRCNG450,B,39,839,,,,,,
LNRCNG500,B,31,840,,,,,,
LNRCNG500,B,32,841,,,,,,
LNRCNG500,B,33,842,,,,,,
LNRCNG500,B,34,843,,,,,,
LNRCNG500,B,35,844,,,,,,
LNRCNG500,B,36,845,,,,,,
LNRCNG500,B,37,846,,,,,,
LNRCNG500,B,38,847,,,,,,
