SKOD,RKOD,BedKod,Modul,FisNo,FisHarinx,FisTip,TmpMiktar,kgid,insUN,insDT,insApp,updUN,updDT,updApp
LNRCNKPRF5000,232,24,s,1424,44673,g,1.0000000000,12181,Lindon,2025-01-24 17:57:11.540000,KG-Sevkiyat,,,
LNRCNKM360,46,22,s,1424,44613,g,1.0000000000,12182,Lindon,2025-01-24 17:57:13.063000,KG-Sevkiyat,,,
LNRCNKLCZ711,378,24,s,1424,44685,g,1.0000000000,12183,Lindon,2025-01-24 17:57:14.550000,KG-Sevkiyat,,,
LNRCNKCS816S,351,22,s,1424,44643,g,1.0000000000,12184,Lindon,2025-01-24 17:57:16.043000,KG-Sevkiyat,,,
LNRCNKPRF3000,46,20,s,1424,44672,g,1.0000000000,12185,Lindon,2025-01-24 17:57:19.040000,KG-Sevkiyat,,,
LNRCNKCS815Y,46,22,s,1424,44610,g,1.0000000000,12186,Lindon,2025-01-24 17:57:20.040000,KG-Sevkiyat,,,
LNRCNKM360,46,20,s,1424,44675,g,1.0000000000,12187,Lindon,2025-01-24 17:57:21.540000,KG-Sevkiyat,,,
LNRCNKCS815Y,463,21,s,1424,44729,g,1.0000000000,12188,Lindon,2025-01-24 17:57:23.547000,KG-Sevkiyat,,,
LNRCNKPRF6000,219,21,s,1424,44716,g,1.0000000000,12189,Lindon,2025-01-24 17:57:26.567000,KG-Sevkiyat,,,
LNRCNKVT8511,535,24,s,1424,44661,g,1.0000000000,12190,Lindon,2025-01-24 17:57:28.060000,KG-Sevkiyat,,,
LNRCNKLME901,46,23,s,1424,44658,g,1.0000000000,12191,Lindon,2025-01-24 17:57:29.540000,KG-Sevkiyat,,,
LNRCNKPRF6000,343,23,s,1424,44740,g,1.0000000000,12192,Lindon,2025-01-24 17:57:31.540000,KG-Sevkiyat,,,
LNRCNKPRF6000,218,24,s,1424,44662,g,1.0000000000,12193,Lindon,2025-01-24 17:57:34.520000,KG-Sevkiyat,,,
LNRCNKPRF6000,218,21,s,1424,44722,g,1.0000000000,12194,Lindon,2025-01-24 17:57:37.017000,KG-Sevkiyat,,,
LNRCNKM360,66,22,s,1424,44666,g,2.0000000000,12195,Lindon,2025-01-24 17:57:38.017000,KG-Sevkiyat,Lindon,2025-01-24 17:57:40.520000,KG-Sevkiyat
LNRCNKZZ1401,46,21,s,1424,44644,g,1.0000000000,12196,Lindon,2025-01-24 17:57:39.513000,KG-Sevkiyat,,,
LNRCN404,4,5,s,1424,44645,g,3.0000000000,12197,Lindon,2025-01-24 17:57:42.520000,KG-Sevkiyat,Lindon,2025-01-24 17:57:45.503000,KG-Sevkiyat
LNRCN404,4,6,s,1424,44608,g,1.0000000000,12198,Lindon,2025-01-24 17:57:48.020000,KG-Sevkiyat,,,
LNRCN404,11,4,s,1424,44621,g,1.0000000000,12199,Lindon,2025-01-24 17:57:50.020000,KG-Sevkiyat,,,
RCNGLS504,6,3,s,1424,44607,g,1.0000000000,12200,Lindon,2025-01-24 17:57:51.073000,KG-Sevkiyat,,,
LNRCNXSPX6,19,37,s,1424,44711,g,1.0000000000,12201,Lindon,2025-01-24 17:57:53.020000,KG-Sevkiyat,,,
LNRCNXSPX6,19,41,s,1424,44734,g,1.0000000000,12202,Lindon,2025-01-24 17:57:54.023000,KG-Sevkiyat,,,
LNRCNXSPX6,19,38,s,1424,44697,g,2.0000000000,12203,Lindon,2025-01-24 17:57:55.017000,KG-Sevkiyat,Lindon,2025-01-24 17:57:56.020000,KG-Sevkiyat
RCNDRG2023,4,3,s,1424,44727,g,1.0000000000,12204,Lindon,2025-01-24 17:57:57.013000,KG-Sevkiyat,,,
LNRCNDC115,4,5,s,1424,44648,g,1.0000000000,12205,Lindon,2025-01-24 17:58:05.520000,KG-Sevkiyat,,,
LNRCNPT45,539,52,s,1424,44628,g,1.0000000000,12206,Lindon,2025-01-24 17:58:08.017000,KG-Sevkiyat,,,
LNRCN404,17,3,s,1424,44616,g,1.0000000000,12207,Lindon,2025-01-24 17:58:10.017000,KG-Sevkiyat,,,
RCNCNT365,175,2,s,1424,44684,g,1.0000000000,12208,Lindon,2025-01-24 17:58:11.533000,KG-Sevkiyat,,,
RCNCNT365,310,2,s,1424,44682,g,1.0000000000,12209,Lindon,2025-01-24 17:58:12.530000,KG-Sevkiyat,,,
LNRCN404,17,4,s,1424,44689,g,2.0000000000,12210,Lindon,2025-01-24 17:58:13.513000,KG-Sevkiyat,Lindon,2025-01-24 17:58:21.517000,KG-Sevkiyat
LNRCN404,4,2,s,1424,44617,g,1.0000000000,12211,Lindon,2025-01-24 17:58:14.513000,KG-Sevkiyat,,,
LNRCNT1310,5,2,s,1424,44703,g,2.0000000000,12212,Lindon,2025-01-24 17:58:23.517000,KG-Sevkiyat,Lindon,2025-01-24 17:58:25.020000,KG-Sevkiyat
LNRCNY10,128,2,s,1424,44634,g,1.0000000000,12213,Lindon,2025-01-24 17:58:27.033000,KG-Sevkiyat,,,
RCNJLX20,9,6,s,1424,44611,g,1.0000000000,12214,Lindon,2025-01-24 17:58:37.023000,KG-Sevkiyat,,,
RCNJLX20,1,4,s,1424,44677,g,1.0000000000,12215,Lindon,2025-01-24 17:58:39.017000,KG-Sevkiyat,,,
LNRCNACT93,4,5,s,1424,44732,g,4.0000000000,12216,Lindon,2025-01-24 17:58:40.010000,KG-Sevkiyat,Lindon,2025-01-24 17:59:45.503000,KG-Sevkiyat
LNRCNACT93,423,4,s,1424,44657,g,1.0000000000,12217,Lindon,2025-01-24 17:58:41.030000,KG-Sevkiyat,,,
LNRCNACT93,4,7,s,1424,44701,g,2.0000000000,12218,Lindon,2025-01-24 17:58:42.513000,KG-Sevkiyat,Lindon,2025-01-24 17:59:40.020000,KG-Sevkiyat
LNRCNACT93,196,3,s,1424,44681,g,2.0000000000,12219,Lindon,2025-01-24 17:58:44.013000,KG-Sevkiyat,Lindon,2025-01-24 17:59:27.023000,KG-Sevkiyat
RCNJLX20,9,5,s,1424,44746,g,1.0000000000,12220,Lindon,2025-01-24 17:58:45.013000,KG-Sevkiyat,,,
RCNJLX20,11,4,s,1424,44609,g,1.0000000000,12221,Lindon,2025-01-24 17:58:46.517000,KG-Sevkiyat,,,
LNRCNKVT349,481,20,s,1424,44614,g,1.0000000000,12222,Lindon,2025-01-24 17:59:12.020000,KG-Sevkiyat,,,
LNRCNACT93,4,2,s,1424,44679,g,2.0000000000,12223,Lindon,2025-01-24 17:59:13.517000,KG-Sevkiyat,Lindon,2025-01-24 17:59:43.517000,KG-Sevkiyat
LNRCNKYST101,19,22,s,1424,44651,g,1.0000000000,12224,Lindon,2025-01-24 17:59:21.017000,KG-Sevkiyat,,,
LNRCNKHZ059,232,21,s,1424,44619,g,1.0000000000,12225,Lindon,2025-01-24 17:59:22.020000,KG-Sevkiyat,,,
LNRCNKKS07,240,21,s,1424,44642,g,1.0000000000,12226,Lindon,2025-01-24 17:59:23.520000,KG-Sevkiyat,,,
LNRCNKRNS355,1,25,s,1424,44631,g,1.0000000000,12227,Lindon,2025-01-24 17:59:25.027000,KG-Sevkiyat,,,
LNRCNKCD5000,47,22,s,1424,44733,g,1.0000000000,12228,Lindon,2025-01-24 17:59:26.013000,KG-Sevkiyat,,,
LNRCNT2023,98,2,s,1424,44712,g,2.0000000000,12229,Lindon,2025-01-24 17:59:32.513000,KG-Sevkiyat,Lindon,2025-01-24 17:59:33.517000,KG-Sevkiyat
LNRCN219,9,37,s,1424,44726,g,2.0000000000,12230,Lindon,2025-01-24 17:59:34.517000,KG-Sevkiyat,Lindon,2025-01-24 17:59:55.520000,KG-Sevkiyat
LNRCNT2023,98,4,s,1424,44653,g,1.0000000000,12231,Lindon,2025-01-24 17:59:36.520000,KG-Sevkiyat,,,
LNRCNT2023,5,2,s,1424,44683,g,1.0000000000,12232,Lindon,2025-01-24 17:59:38.520000,KG-Sevkiyat,,,
LNRCNES22,58,4,s,1424,44665,g,2.0000000000,12233,Lindon,2025-01-24 17:59:39.017000,KG-Sevkiyat,Lindon,2025-01-24 17:59:52.520000,KG-Sevkiyat
LNRCNT2021,60,2,s,1424,44728,g,1.0000000000,12234,Lindon,2025-01-24 17:59:41.027000,KG-Sevkiyat,,,
LNRCNACT93,196,5,s,1424,44738,g,3.0000000000,12235,Lindon,2025-01-24 17:59:44.013000,KG-Sevkiyat,Lindon,2025-01-24 18:00:24.757000,KG-Sevkiyat
LNRCNACT93,8,3,s,1424,44720,g,1.0000000000,12236,Lindon,2025-01-24 17:59:50.017000,KG-Sevkiyat,,,
LNRCNXSPX6,1,36,s,649,11893,g,1.0000000000,907,,,,,,
LNRCNXSPX5,1,41,s,649,11769,g,1.0000000000,908,,,,,,
RCN716,34,4,s,649,11776,g,1.0000000000,909,,,,,,
LNRCNXSPX6,1,40,s,649,11852,g,1.0000000000,910,,,,,,
LNRCN383,4,37,s,649,11829,g,1.0000000000,911,,,,,,
LNRCN383,4,41,s,649,12027,g,1.0000000000,912,,,,,,
LNRCN383,168,37,s,649,11760,g,1.0000000000,913,,,,,,
LNRCN383,168,35,s,649,12034,g,1.0000000000,914,,,,,,
LNRCNT836,98,6,s,649,12015,g,1.0000000000,915,,,,,,
LNRCNKM360,66,23,s,649,11757,g,1.0000000000,916,,,,,,
LNRCNKM360,46,24,s,649,11900,g,1.0000000000,917,,,,,,
LNRCNKM360,66,23,s,649,11767,g,1.0000000000,918,,,,,,
LNRCNKCS815Y,46,20,s,649,11966,g,1.0000000000,919,,,,,,
LNRCNKM360,66,22,s,649,11848,g,1.0000000000,920,,,,,,
LNRCNKM360,66,23,s,649,11793,g,1.0000000000,921,,,,,,
LNRCNKM360,66,21,s,649,11861,g,1.0000000000,922,,,,,,
LNRCNKM360,46,20,s,649,11845,g,1.0000000000,923,,,,,,
LNRCNKM360,46,23,s,649,11779,g,1.0000000000,924,,,,,,
LNRCNKM360,46,23,s,649,11783,g,1.0000000000,925,,,,,,
LNRCNKM360,46,23,s,649,11784,g,1.0000000000,926,,,,,,
LNRCNKM360,46,22,s,649,11790,g,1.0000000000,927,,,,,,
LNRCNKM360,46,21,s,649,11753,g,1.0000000000,928,,,,,,
LNRCNKM360,66,24,s,649,11878,g,1.0000000000,929,,,,,,
LNRCNKM360,66,21,s,649,11912,g,1.0000000000,930,,,,,,
LNRCNKM360,46,24,s,649,11913,g,1.0000000000,931,,,,,,
LNRCNKM360,46,24,s,649,11917,g,1.0000000000,932,,,,,,
LNRCNKM360,46,24,s,649,11933,g,1.0000000000,933,,,,,,
LNRCNKM360,46,23,s,649,11785,g,1.0000000000,934,,,,,,
LNRCNKM360,66,23,s,649,11805,g,1.0000000000,935,,,,,,
LNRCNKM360,46,24,s,649,11938,g,1.0000000000,936,,,,,,
LNRCNKM360,46,20,s,649,11868,g,1.0000000000,937,,,,,,
LNRCNKM360,46,23,s,649,11810,g,1.0000000000,938,,,,,,
LNRCNKM360,46,23,s,649,11812,g,1.0000000000,939,,,,,,
LNRCNKM360,46,21,s,649,11770,g,1.0000000000,940,,,,,,
LNRCNKM360,46,20,s,649,11911,g,1.0000000000,941,,,,,,
LNRCNKM360,46,21,s,649,11772,g,1.0000000000,942,,,,,,
LNRCNKM360,46,21,s,649,11795,g,1.0000000000,943,,,,,,
LNRCNKM360,46,20,s,649,11962,g,1.0000000000,944,,,,,,
LNRCNKM360,46,20,s,649,11963,g,1.0000000000,945,,,,,,
LNRCNKM360,46,21,s,649,11796,g,1.0000000000,946,,,,,,
LNRCNKM360,46,21,s,649,11799,g,1.0000000000,947,,,,,,
LNRCNKM360,46,20,s,649,12061,g,1.0000000000,948,,,,,,
LNRCNKM360,46,21,s,649,11806,g,1.0000000000,949,,,,,,
LNRCNKM360,66,24,s,649,11905,g,1.0000000000,950,,,,,,
LNRCNKM360,66,21,s,649,12012,g,1.0000000000,951,,,,,,
LNRCNKM360,46,22,s,649,11791,g,1.0000000000,952,,,,,,
LNRCNKM360,46,22,s,649,11800,g,1.0000000000,953,,,,,,
LNRCNKM360,46,23,s,649,11817,g,1.0000000000,954,,,,,,
LNRCNKM360,46,22,s,649,11811,g,1.0000000000,955,,,,,,
LNRCNKM360,46,23,s,649,11825,g,1.0000000000,956,,,,,,
LNRCNKM360,46,23,s,649,11826,g,1.0000000000,957,,,,,,
LNRCNKM360,46,23,s,649,11844,g,1.0000000000,958,,,,,,
LNRCNKM360,46,22,s,649,11819,g,1.0000000000,959,,,,,,
LNRCNKM360,46,21,s,649,11841,g,1.0000000000,960,,,,,,
LNRCNKM360,66,21,s,649,12059,g,1.0000000000,961,,,,,,
LNRCNKM360,46,22,s,649,11828,g,1.0000000000,962,,,,,,
LNRCNKM360,46,22,s,649,11860,g,1.0000000000,963,,,,,,
LNRCNKCS815Y,46,21,s,649,11766,g,1.0000000000,964,,,,,,
LNRCNKCS815Y,46,23,s,649,11778,g,1.0000000000,965,,,,,,
LNRCNKCS815Y,46,23,s,649,11821,g,1.0000000000,966,,,,,,
LNRCNKM360,46,23,s,649,11846,g,1.0000000000,967,,,,,,
LNRCNKM360,46,23,s,649,11850,g,1.0000000000,968,,,,,,
LNRCNKM360,46,23,s,649,11862,g,1.0000000000,969,,,,,,
LNRCNKM360,46,23,s,649,11877,g,1.0000000000,970,,,,,,
LNRCNKCS815Y,46,22,s,649,11992,g,1.0000000000,971,,,,,,
LNRCNKM360,66,23,s,649,11809,g,1.0000000000,972,,,,,,
LNRCNKM360,66,23,s,649,11824,g,1.0000000000,973,,,,,,
LNRCNKM360,66,23,s,649,11831,g,1.0000000000,974,,,,,,
LNRCNKM360,66,24,s,649,11926,g,1.0000000000,975,,,,,,
LNRCNKM360,66,23,s,649,11839,g,1.0000000000,976,,,,,,
LNRCNKM360,66,24,s,649,11997,g,1.0000000000,977,,,,,,
LNRCNKM360,46,22,s,649,11863,g,1.0000000000,978,,,,,,
LNRCNKM360,46,23,s,649,11902,g,1.0000000000,979,,,,,,
LNRCNKM360,66,23,s,649,11847,g,1.0000000000,980,,,,,,
LNRCNKM360,66,23,s,649,11865,g,1.0000000000,981,,,,,,
LNRCNKCS815Y,46,24,s,649,11849,g,1.0000000000,982,,,,,,
LNRCNKCS815Y,46,24,s,649,11880,g,1.0000000000,983,,,,,,
LNRCNKCS815Y,46,24,s,649,11918,g,1.0000000000,984,,,,,,
LNRCNKM360,66,23,s,649,11872,g,1.0000000000,985,,,,,,
LNRCNKM360,66,23,s,649,11884,g,1.0000000000,986,,,,,,
LNRCNKM360,66,23,s,649,11885,g,1.0000000000,987,,,,,,
LNRCNKM299,1,24,s,649,11754,g,1.0000000000,988,,,,,,
LNRCNKM360,66,22,s,649,11871,g,1.0000000000,989,,,,,,
LNRCNXSPX6,1,42,s,649,12028,g,1.0000000000,990,,,,,,
LNRCNKZZ1402,46,22,s,649,11928,g,1.0000000000,991,,,,,,
LNRCNKZZ1401,378,23,s,649,12010,g,1.0000000000,992,,,,,,
LNRCNKCS815Y,46,23,s,649,11924,g,1.0000000000,993,,,,,,
LNRCNKCS815Y,46,23,s,649,11939,g,1.0000000000,994,,,,,,
LNRCNKK60,1,21,s,649,12077,g,1.0000000000,995,,,,,,
LNRCNTWG720,1,20,s,649,11815,g,1.0000000000,996,,,,,,
LNRCNKPSJ333,218,20,s,649,11971,g,1.0000000000,997,,,,,,
LNRCNKM299,1,24,s,649,11866,g,1.0000000000,998,,,,,,
LNRCNKM299,1,22,s,649,11764,g,1.0000000000,999,,,,,,
LNRCNKM299,1,22,s,649,11768,g,1.0000000000,1000,,,,,,
LNRCNKM360,66,22,s,649,11892,g,1.0000000000,1001,,,,,,
LNRCNKM360,66,22,s,649,11914,g,1.0000000000,1002,,,,,,
LNRCNKM360,66,24,s,649,12006,g,1.0000000000,1003,,,,,,
LNRCNKM360,66,24,s,649,12055,g,1.0000000000,1004,,,,,,
LNRCNKCS815Y,46,21,s,649,11832,g,1.0000000000,1005,,,,,,
LNRCNKM360,46,22,s,649,11879,g,1.0000000000,1006,,,,,,
LNRCNKM360,46,23,s,649,11932,g,1.0000000000,1007,,,,,,
LNRCNKM360,66,20,s,649,11907,g,1.0000000000,1008,,,,,,
LNRCNKM360,46,24,s,649,11964,g,1.0000000000,1009,,,,,,
LNRCNKM360,46,24,s,649,11998,g,1.0000000000,1010,,,,,,
LNRCNKM360,66,20,s,649,11925,g,1.0000000000,1011,,,,,,
LNRCNKM360,46,24,s,649,12004,g,1.0000000000,1012,,,,,,
LNRCNKLCZ270,46,21,s,649,11937,g,1.0000000000,1013,,,,,,
LNRCNKETL501,46,20,s,649,12007,g,1.0000000000,1014,,,,,,
LNRCNKLCZ270,378,22,s,649,12073,g,1.0000000000,1015,,,,,,
LNRCNKCS815Y,46,22,s,649,12016,g,1.0000000000,1016,,,,,,
LNRCNKCS815Y,46,22,s,649,12025,g,1.0000000000,1017,,,,,,
LNRCNKM360,46,23,s,649,11949,g,1.0000000000,1018,,,,,,
LNRCNKM360,66,23,s,649,11909,g,1.0000000000,1019,,,,,,
RCN152,11,5,s,1197,31096,g,1.0000000000,9021,Lindon,2024-11-16 01:57:16.717000,KG-Sevkiyat,,,
LNRCNKVT8503,351,20,s,1197,31253,g,1.0000000000,9022,Lindon,2024-11-16 01:57:21.817000,KG-Sevkiyat,,,
RCNGLS2262,5,6,s,1197,31107,g,1.0000000000,9023,Lindon,2024-11-16 01:57:23.783000,KG-Sevkiyat,,,
RCN923,43,38,s,1197,31256,g,6.0000000000,9024,Lindon,2024-11-16 01:57:27.293000,KG-Sevkiyat,Lindon,2024-11-16 01:57:40.290000,KG-Sevkiyat
LNRCNTWG720,1,23,s,1197,31194,g,1.0000000000,9025,Lindon,2024-11-16 01:57:36.790000,KG-Sevkiyat,,,
LNRCNTWG285,66,59,s,1197,31187,g,1.0000000000,9026,Lindon,2024-11-16 01:57:37.797000,KG-Sevkiyat,,,
LNRCN638,4,5,s,1197,31287,g,1.0000000000,9027,Lindon,2024-11-16 01:57:42.310000,KG-Sevkiyat,,,
LNRCN808,450,6,s,1197,31207,g,1.0000000000,9028,Lindon,2024-11-16 01:57:43.320000,KG-Sevkiyat,,,
LNRCNXSP065,11,37,s,1197,31251,g,1.0000000000,9029,Lindon,2024-11-16 01:57:48.337000,KG-Sevkiyat,,,
LNRCNACT93,8,4,s,1303,41193,g,1.0000000000,9418,Lindon,2024-12-25 13:21:37.710000,KG-Sevkiyat,,,
LNRCNKLCZ711,46,22,s,1377,41637,g,1.0000000000,9738,Lindon,2024-12-30 19:04:18.663000,KG-Sevkiyat,,,
LNRCNKFM1907,66,21,s,1377,41607,g,1.0000000000,9739,Lindon,2024-12-30 19:09:02.270000,KG-Sevkiyat,,,
LNRCNKM360,463,22,s,1377,41657,g,3.0000000000,9740,Lindon,2024-12-30 19:09:03.263000,KG-Sevkiyat,Lindon,2024-12-30 19:10:22.773000,KG-Sevkiyat
LNRCNKPRF3000,46,22,s,1377,41662,g,3.0000000000,9741,Lindon,2024-12-30 19:09:04.763000,KG-Sevkiyat,Lindon,2024-12-30 19:10:15.273000,KG-Sevkiyat
LNRCNKLCZ340,46,21,s,1377,41636,g,1.0000000000,9742,Lindon,2024-12-30 19:09:05.777000,KG-Sevkiyat,,,
LNRCNKPRF5000,47,22,s,1377,41631,g,1.0000000000,9743,Lindon,2024-12-30 19:09:08.280000,KG-Sevkiyat,,,
LNRCNKCS815Y,46,22,s,1377,41608,g,1.0000000000,9744,Lindon,2024-12-30 19:10:13.783000,KG-Sevkiyat,,,
LNRCNKCS815Y,351,24,s,1377,41680,g,1.0000000000,9745,Lindon,2024-12-30 19:10:16.287000,KG-Sevkiyat,,,
LNRCNKCS815Y,46,23,s,1377,41679,g,2.0000000000,9746,Lindon,2024-12-30 19:10:17.280000,KG-Sevkiyat,Lindon,2024-12-30 19:10:18.780000,KG-Sevkiyat
LNRCNKM360,66,22,s,1377,41638,g,1.0000000000,9747,Lindon,2024-12-30 19:10:19.787000,KG-Sevkiyat,,,
LNRCNKFM1907,1,24,s,1377,41628,g,1.0000000000,9748,Lindon,2024-12-30 19:10:20.787000,KG-Sevkiyat,,,
LNRCNKM299,1,24,s,1377,41612,g,1.0000000000,9749,Lindon,2024-12-30 19:10:25.790000,KG-Sevkiyat,,,
LNRCNKHZ078,378,21,s,1377,41650,g,2.0000000000,9750,Lindon,2024-12-30 19:10:27.283000,KG-Sevkiyat,Lindon,2024-12-30 19:10:28.803000,KG-Sevkiyat
LNRCNTWG720,1,21,s,1377,41610,g,1.0000000000,9751,Lindon,2024-12-30 19:10:30.303000,KG-Sevkiyat,,,
LNRCNKHZ078,46,23,s,1377,41669,g,3.0000000000,9752,Lindon,2024-12-30 19:10:31.300000,KG-Sevkiyat,Lindon,2024-12-30 19:10:34.307000,KG-Sevkiyat
LNRCNKLME875,224,24,s,1377,41639,g,1.0000000000,9753,Lindon,2024-12-30 19:10:35.327000,KG-Sevkiyat,,,
RCN716,34,5,s,1377,41605,g,1.0000000000,9754,Lindon,2024-12-30 19:10:38.850000,KG-Sevkiyat,,,
LNRCNKD801,475,22,s,1377,41655,g,1.0000000000,9755,Lindon,2024-12-30 19:10:39.813000,KG-Sevkiyat,,,
LNRCNKP503,45,23,s,1377,41604,g,1.0000000000,9756,Lindon,2024-12-30 19:10:41.313000,KG-Sevkiyat,,,
LNRCNKRNS5197,572,21,s,1377,41614,g,1.0000000000,9757,Lindon,2024-12-30 19:10:42.320000,KG-Sevkiyat,,,
RCNWLG072,109,34,s,1377,41626,g,1.0000000000,9758,Lindon,2024-12-30 19:10:43.817000,KG-Sevkiyat,,,
LNRCNACT10,561,20,s,1377,41621,g,1.0000000000,9759,Lindon,2024-12-30 19:10:44.820000,KG-Sevkiyat,,,
LNRCNNT243,17,21,s,1377,41641,g,1.0000000000,9760,Lindon,2024-12-30 19:10:46.320000,KG-Sevkiyat,,,
LNRCNACT10,561,23,s,1377,41681,g,5.0000000000,9761,Lindon,2024-12-30 19:10:47.820000,KG-Sevkiyat,Lindon,2024-12-30 19:12:53.320000,KG-Sevkiyat
LNRCNACT93,196,7,s,1377,41646,g,1.0000000000,9762,Lindon,2024-12-30 19:10:50.317000,KG-Sevkiyat,,,
LNRCNACT93,8,7,s,1377,41644,g,2.0000000000,9763,Lindon,2024-12-30 19:10:51.317000,KG-Sevkiyat,Lindon,2024-12-30 19:10:52.813000,KG-Sevkiyat
LNRCNACT93,8,5,s,1377,41623,g,1.0000000000,9764,Lindon,2024-12-30 19:10:53.813000,KG-Sevkiyat,,,
LNRCNKFM202,46,24,s,1377,41659,g,1.0000000000,9765,Lindon,2024-12-30 19:10:55.313000,KG-Sevkiyat,,,
LNRCNACT93,4,3,s,1377,41658,g,1.0000000000,9766,Lindon,2024-12-30 19:10:56.820000,KG-Sevkiyat,,,
LNRCNACT72,4,5,s,1377,41643,g,1.0000000000,9767,Lindon,2024-12-30 19:10:57.813000,KG-Sevkiyat,,,
LNRCNKEP151,238,21,s,1377,41615,g,1.0000000000,9768,Lindon,2024-12-30 19:11:00.320000,KG-Sevkiyat,,,
LNRCNT2023,98,2,s,1377,41671,g,1.0000000000,9769,Lindon,2024-12-30 19:11:01.320000,KG-Sevkiyat,,,
LNRCNACT10,561,24,s,1377,41647,g,1.0000000000,9770,Lindon,2024-12-30 19:11:02.320000,KG-Sevkiyat,,,
LNRCNNT243,17,22,s,1377,41620,g,2.0000000000,9771,Lindon,2024-12-30 19:11:05.817000,KG-Sevkiyat,Lindon,2024-12-30 19:11:07.817000,KG-Sevkiyat
RCNJLX20,11,67,s,1377,41630,g,1.0000000000,9772,Lindon,2024-12-30 19:11:06.820000,KG-Sevkiyat,,,
LNRCNACT93,8,9,s,1377,41651,g,1.0000000000,9773,Lindon,2024-12-30 19:11:08.830000,KG-Sevkiyat,,,
LNRCNACT93,9,3,s,1377,41601,g,1.0000000000,9774,Lindon,2024-12-30 19:11:09.823000,KG-Sevkiyat,,,
LNRCNACT93,11,7,s,1377,41627,g,1.0000000000,9775,Lindon,2024-12-30 19:11:10.817000,KG-Sevkiyat,,,
LNRCNACT10,561,21,s,1377,41618,g,2.0000000000,9776,Lindon,2024-12-30 19:11:11.820000,KG-Sevkiyat,Lindon,2024-12-30 19:12:54.313000,KG-Sevkiyat
RCNJLX20,1,4,s,1377,41664,g,1.0000000000,9777,Lindon,2024-12-30 19:11:12.813000,KG-Sevkiyat,,,
LNRCN176,11,3,s,1377,41666,g,1.0000000000,9778,Lindon,2024-12-30 19:11:14.817000,KG-Sevkiyat,,,
LNRCN814,146,4,s,1377,41606,g,1.0000000000,9779,Lindon,2024-12-30 19:11:44.320000,KG-Sevkiyat,,,
LNRCN176,11,6,s,1377,41634,g,1.0000000000,9780,Lindon,2024-12-30 19:11:45.817000,KG-Sevkiyat,,,
LNRCNXSPX5,1,41,s,1377,41617,g,1.0000000000,9781,Lindon,2024-12-30 19:11:47.320000,KG-Sevkiyat,,,
LNRCNKHZ078,46,20,s,1377,41677,g,1.0000000000,9782,Lindon,2024-12-30 19:11:58.847000,KG-Sevkiyat,,,
LNRCNKHZ078,356,21,s,1377,41611,g,1.0000000000,9783,Lindon,2024-12-30 19:12:00.823000,KG-Sevkiyat,,,
LNRCNKHZ078,351,22,s,1377,41640,g,1.0000000000,9784,Lindon,2024-12-30 19:12:02.320000,KG-Sevkiyat,,,
RCN716,34,4,s,1377,41685,g,1.0000000000,9785,Lindon,2024-12-30 19:12:03.823000,KG-Sevkiyat,,,
LNRCNXSPX6,1,38,s,1377,41670,g,1.0000000000,9786,Lindon,2024-12-30 19:12:05.320000,KG-Sevkiyat,,,
LNRCN369,1,7,s,1410,43960,g,1.0000000000,11441,Lindon,2025-01-18 15:47:04.900000,KG-Sevkiyat,,,
LNRCNTWG720,229,23,s,1410,43982,g,1.0000000000,11444,Lindon,2025-01-18 15:47:09.427000,KG-Sevkiyat,,,
RCNGLS2262,1,5,s,1410,43968,g,2.0000000000,11448,Lindon,2025-01-18 15:47:13.443000,KG-Sevkiyat,Lindon,2025-01-18 15:47:15.473000,KG-Sevkiyat
RCN716,34,2,s,1410,43985,g,2.0000000000,11449,Lindon,2025-01-18 15:47:14.443000,KG-Sevkiyat,Lindon,2025-01-18 15:47:18.470000,KG-Sevkiyat
LNRCN814,146,4,s,1410,43927,g,1.0000000000,11450,Lindon,2025-01-18 15:47:16.497000,KG-Sevkiyat,,,
LNRCN373,176,5,s,1410,43975,g,1.0000000000,11451,Lindon,2025-01-18 15:47:17.470000,KG-Sevkiyat,,,
LNRCNXSPX6,1,40,s,1410,44006,g,1.0000000000,11452,Lindon,2025-01-18 15:47:20.003000,KG-Sevkiyat,,,
LNRCNES22,11,4,s,1410,43937,g,1.0000000000,11453,Lindon,2025-01-18 15:47:23.530000,KG-Sevkiyat,,,
LNRCNT836,5,4,s,1410,43940,g,2.0000000000,11454,Lindon,2025-01-18 15:47:25.560000,KG-Sevkiyat,Lindon,2025-01-18 15:47:37.167000,KG-Sevkiyat
LNRCNR1203,4,3,s,1410,43948,g,1.0000000000,11455,Lindon,2025-01-18 15:47:26.583000,KG-Sevkiyat,,,
LNRCNACT93,8,7,s,1410,43993,g,3.0000000000,11456,Lindon,2025-01-18 15:47:28.077000,KG-Sevkiyat,Lindon,2025-01-18 15:48:09.977000,KG-Sevkiyat
LNRCNR705,419,36,s,1410,43957,g,1.0000000000,11457,Lindon,2025-01-18 15:47:29.597000,KG-Sevkiyat,,,
LNRCNES22,4,5,s,1410,43945,g,1.0000000000,11458,Lindon,2025-01-18 15:47:30.590000,KG-Sevkiyat,,,
LNRCNACT93,196,4,s,1410,43988,g,2.0000000000,11459,Lindon,2025-01-18 15:47:31.593000,KG-Sevkiyat,Lindon,2025-01-18 15:47:32.607000,KG-Sevkiyat
