Cekinx,Harinx,HarTip,BordroNo,Tarih,istut,muhkod,cmb,cmb_Kod,Banka,Sube,GiderMuhKod,ProGiderKod,MuhFisNo,KarsiMuhKod,MM,KarsiMM,GiderMM,GiderTip,GiderParaCinsi,insUN,insDT,updUN,updDT,OzKod1,OzKod2,locked,Resim,Resim2,Aciklama,OzKod3,OzKod4,OzKod5,LastUpdate,LastCalculate,NeedCalculate,iptal,kgid,mkgid,insApp,updApp
25309,30389,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.843000,3372,2019-01-31 17:53:04.843000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30389,25309,,
25310,30390,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.843000,3372,2019-01-31 17:53:04.843000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30390,25310,,
25311,30391,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.843000,3372,2019-01-31 17:53:04.843000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30391,25311,,
25312,30392,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.843000,3372,2019-01-31 17:53:04.843000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30392,25312,,
25313,30551,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.793000,3372,2019-02-28 11:02:12.793000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30551,25313,,
25314,30552,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.793000,3372,2019-02-28 11:02:12.793000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30552,25314,,
25315,30553,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.810000,3372,2019-02-28 11:02:12.810000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30553,25315,,
25316,30555,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.823000,3372,2019-02-28 11:02:12.823000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30555,25316,,
25317,30554,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.810000,3372,2019-02-28 11:02:12.810000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30554,25317,,
25319,30393,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.843000,3372,2019-01-31 17:53:04.843000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30393,25319,,
25320,30394,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.843000,3372,2019-01-31 17:53:04.843000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30394,25320,,
25321,30556,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.840000,3372,2019-02-28 11:02:12.840000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30556,25321,,
25322,31402,BO,0000002119,2019-04-01 00:00:00,,103.01.018,B,10260634,17,620,,,7389158,102.17.007,,,,,,ADEM,2019-05-15 17:41:35.260000,ADEM,2019-05-15 17:41:35.260000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31402,25322,,
25323,31150,BO,0000002093,2019-04-30 00:00:00,,103.01.018,B,10260634,17,620,,,7385974,102.17.007,,,,,,3528,2019-05-07 13:49:19.080000,3528,2019-05-07 13:49:36.583000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31150,25323,,
25328,30396,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.843000,3372,2019-01-31 17:53:04.843000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30396,25328,,
25329,30557,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.840000,3372,2019-02-28 11:02:12.840000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30557,25329,,
25330,30397,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.843000,3372,2019-01-31 17:53:04.843000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30397,25330,,
25331,30558,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.857000,3372,2019-02-28 11:02:12.857000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30558,25331,,
25332,30398,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30398,25332,,
25333,30559,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.857000,3372,2019-02-28 11:02:12.857000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30559,25333,,
25337,30399,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30399,25337,,
25338,30400,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30400,25338,,
25339,30401,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30401,25339,,
25340,30561,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.870000,3372,2019-02-28 11:02:12.870000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30561,25340,,
25341,30560,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.870000,3372,2019-02-28 11:02:12.870000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30560,25341,,
25342,30562,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.887000,3372,2019-02-28 11:02:12.887000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30562,25342,,
25345,30402,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30402,25345,,
25346,30403,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30403,25346,,
25347,30563,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.887000,3372,2019-02-28 11:02:12.887000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30563,25347,,
25351,30564,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.903000,3372,2019-02-28 11:02:12.903000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30564,25351,,
25352,30565,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.920000,3372,2019-02-28 11:02:12.920000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30565,25352,,
25355,30404,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30404,25355,,
25356,30405,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30405,25356,,
25357,30406,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30406,25357,,
25358,30566,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.920000,3372,2019-02-28 11:02:12.920000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30566,25358,,
25359,30568,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.933000,3372,2019-02-28 11:02:12.933000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30568,25359,,
25360,30567,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.933000,3372,2019-02-28 11:02:12.933000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30567,25360,,
25362,30407,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30407,25362,,
25363,30408,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30408,25363,,
25364,30409,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30409,25364,,
25365,30410,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30410,25365,,
25368,30472,BO,0000001973,2019-02-04 00:00:00,,103.01.018,B,10260634,17,620,,,6804911,102.17.007,,,,,,3372,2019-02-04 09:28:42.690000,3372,2019-02-04 09:28:43.880000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30472,25368,,
25369,30495,BO,0000001985,2019-02-05 00:00:00,,103.01.018,B,10260634,17,620,,,6807763,102.17.007,,,,,,3372,2019-02-07 08:59:38.190000,3372,2019-02-07 08:59:39.240000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30495,25369,,
25370,30496,BO,0000001985,2019-02-05 00:00:00,,103.01.018,B,10260634,17,620,,,6807763,102.17.007,,,,,,3372,2019-02-07 08:59:38.190000,3372,2019-02-07 08:59:38.190000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30496,25370,,
25371,30411,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30411,25371,,
25372,30569,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.950000,3372,2019-02-28 11:02:12.950000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30569,25372,,
25373,30412,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30412,25373,,
25374,30413,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30413,25374,,
25375,30570,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.950000,3372,2019-02-28 11:02:12.950000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30570,25375,,
25376,31404,BO,0000002119,2019-04-01 00:00:00,,103.01.018,B,10260634,17,620,,,7389158,102.17.007,,,,,,ADEM,2019-05-15 17:41:35.260000,ADEM,2019-05-15 17:41:35.260000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31404,25376,,
25377,30414,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30414,25377,,
25380,29620,BO,0000001927,2019-01-02 00:00:00,,103.01.018,B,10260634,17,620,,,6691345,102.17.007,,,,,,3372,2019-01-03 09:16:20.200000,3372,2019-01-03 09:16:22.200000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,29620,25380,,
25384,30415,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.860000,3372,2019-01-31 17:53:04.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30415,25384,,
25385,30417,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30417,25385,,
25386,30418,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30418,25386,,
25387,30416,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30416,25387,,
25389,30571,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.967000,3372,2019-02-28 11:02:12.967000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30571,25389,,
25390,31405,BO,0000002119,2019-04-01 00:00:00,,103.01.018,B,10260634,17,620,,,7389158,102.17.007,,,,,,ADEM,2019-05-15 17:41:35.260000,ADEM,2019-05-15 17:41:35.260000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31405,25390,,
25391,31406,BO,0000002119,2019-04-01 00:00:00,,103.01.018,B,10260634,17,620,,,7389158,102.17.007,,,,,,ADEM,2019-05-15 17:41:35.260000,ADEM,2019-05-15 17:41:35.260000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31406,25391,,
25396,30419,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30419,25396,,
25397,30420,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30420,25397,,
25398,30572,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.967000,3372,2019-02-28 11:02:12.967000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30572,25398,,
25399,30573,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.980000,3372,2019-02-28 11:02:12.980000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30573,25399,,
25404,30421,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30421,25404,,
25405,30422,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30422,25405,,
25406,30423,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30423,25406,,
25407,30424,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30424,25407,,
25410,30473,BO,0000001974,2019-02-01 00:00:00,,103.01.018,B,10260634,17,620,,,6804912,102.17.007,,,,,,3372,2019-02-04 09:29:52.947000,3372,2019-02-04 09:29:56.730000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30473,25410,,
25411,30425,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30425,25411,,
25414,30426,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30426,25414,,
25415,30427,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30427,25415,,
25416,30574,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.980000,3372,2019-02-28 11:02:12.980000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30574,25416,,
25417,30575,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.997000,3372,2019-02-28 11:02:12.997000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30575,25417,,
25420,30428,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30428,25420,,
25421,30429,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30429,25421,,
25422,30430,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30430,25422,,
25423,30431,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30431,25423,,
25424,30432,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30432,25424,,
25425,30576,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:12.997000,3372,2019-02-28 11:02:12.997000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30576,25425,,
25426,30577,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:13.013000,3372,2019-02-28 11:02:13.013000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30577,25426,,
25427,31407,BO,0000002119,2019-04-01 00:00:00,,103.01.018,B,10260634,17,620,,,7389158,102.17.007,,,,,,ADEM,2019-05-15 17:41:35.277000,ADEM,2019-05-15 17:41:35.277000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31407,25427,,
25428,31151,BO,0000002093,2019-04-30 00:00:00,,103.01.018,B,10260634,17,620,,,7385974,102.17.007,,,,,,3528,2019-05-07 13:49:19.177000,3528,2019-05-07 13:49:19.177000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31151,25428,,
25429,31152,BO,0000002093,2019-04-30 00:00:00,,103.01.018,B,10260634,17,620,,,7385974,102.17.007,,,,,,3528,2019-05-07 13:49:19.190000,3528,2019-05-07 13:49:19.190000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31152,25429,,
25430,30433,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30433,25430,,
25431,30434,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.873000,3372,2019-01-31 17:53:04.890000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30434,25431,,
25432,30578,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:13.027000,3372,2019-02-28 11:02:13.027000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30578,25432,,
25433,30579,BO,0000002007,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926532,102.17.007,,,,,,3372,2019-02-28 11:02:13.027000,3372,2019-02-28 11:02:13.027000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30579,25433,,
25434,30435,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.890000,3372,2019-01-31 17:53:04.890000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30435,25434,,
25435,30633,BO,0000002010,2019-02-28 00:00:00,,103.01.018,B,10260634,17,620,,,6926567,102.17.007,,,,,,3372,2019-02-28 13:29:41.940000,3372,2019-02-28 13:29:43.393000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30633,25435,,
25437,30441,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.890000,3372,2019-01-31 17:53:04.890000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30441,25437,,
25438,30440,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.890000,3372,2019-01-31 17:53:04.890000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30440,25438,,
25439,30442,BO,0000001968,2019-01-31 00:00:00,,103.01.018,B,10260634,17,620,,,6803810,102.17.007,,,,,,3372,2019-01-31 17:53:04.890000,3372,2019-01-31 17:53:04.890000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30442,25439,,
